fname time Tem kT_1 I01 n1 Rsh1 I02 n2 Rsh2 Rs Iph Voc Isc Pm FF Vm Im dev 
L363 39042 300.01 38.646 1.423236263E-10 2.654420227E+00 6.242860175E+03 8.796852979E-05 4.455719513E+00 2.425338104E+03 0.000000000E+00 2.490034708E-04 4.964266009E-01 2.227916105E-04 4.278715321E-05 3.868650658E-01 2.909850145E-01 1.470424629E-04 1.622489614E-03 
L364 39060 300.01 38.646 6.542381091E-11 2.542008427E+00 6.110894762E+03 8.973097936E-05 4.637737622E+00 2.461141606E+03 0.000000000E+00 2.499664478E-04 4.962185171E-01 2.226670125E-04 4.283030020E-05 3.876343632E-01 2.910005278E-01 1.471828952E-04 2.569585601E-03 
L365 39080 300 38.647 1.522963103E-10 2.674438931E+00 6.343436239E+03 9.183534403E-05 4.560732321E+00 2.465052585E+03 0.000000000E+00 2.488834427E-04 4.965139497E-01 2.225963965E-04 4.277115735E-05 3.869914926E-01 2.911313250E-01 1.469136217E-04 1.491440307E-03 
L366 39100 300.02 38.645 1.207243850E-10 2.633223475E+00 6.274120483E+03 9.088286178E-05 4.585181445E+00 2.460219398E+03 0.000000000E+00 2.491942391E-04 4.961224404E-01 2.226236457E-04 4.274441074E-05 3.870073138E-01 2.904735446E-01 1.471542298E-04 2.585534497E-03 
L367 39122 300.03 38.643 1.752329791E-10 2.684792530E+00 6.294948394E+03 8.721044378E-05 4.373474968E+00 2.413338128E+03 0.000000000E+00 2.484591791E-04 4.963414093E-01 2.227109826E-04 4.279843211E-05 3.871735814E-01 2.911670925E-01 1.469892485E-04 3.193672453E-03 
L368 39140 300.02 38.645 1.605855851E-10 2.676268417E+00 6.295583998E+03 8.902601859E-05 4.450254185E+00 2.432514647E+03 0.000000000E+00 2.487861769E-04 4.964836254E-01 2.227514101E-04 4.280805484E-05 3.870794389E-01 2.911797017E-01 1.470159307E-04 1.721500519E-03 
L369 39160 300.02 38.645 1.653867727E-10 2.681676280E+00 6.290528025E+03 8.903724207E-05 4.468452032E+00 2.433226550E+03 0.000000000E+00 2.489045551E-04 4.966360591E-01 2.227804913E-04 4.277258196E-05 3.865895060E-01 2.909004375E-01 1.470351242E-04 1.953956205E-03 
L370 39180 300.01 38.646 1.465822182E-10 2.660276866E+00 6.266870545E+03 8.850757630E-05 4.481199597E+00 2.432181060E+03 0.000000000E+00 2.489750329E-04 4.965450978E-01 2.227497827E-04 4.277206470E-05 3.867089534E-01 2.909370229E-01 1.470148566E-04 1.241512473E-03 
L371 39200 300.01 38.646 1.739885013E-10 2.692058652E+00 6.328866380E+03 9.007201000E-05 4.468888401E+00 2.448683587E+03 0.000000000E+00 2.486074902E-04 4.963359338E-01 2.225660538E-04 4.273204516E-05 3.868290086E-01 2.909047533E-01 1.468935955E-04 1.258713416E-03 
L372 39220 300 38.647 1.171576008E-10 2.625004465E+00 6.225673682E+03 8.861215254E-05 4.517208589E+00 2.440352819E+03 0.000000000E+00 2.489946277E-04 4.962404397E-01 2.225210678E-04 4.273630260E-05 3.870202219E-01 2.909925531E-01 1.468639047E-04 1.936530333E-03 
L373 39240 300.01 38.646 1.422202988E-10 2.655586808E+00 6.268494744E+03 8.877069866E-05 4.483418190E+00 2.435156247E+03 0.000000000E+00 2.488047855E-04 4.963432353E-01 2.225858414E-04 4.274707610E-05 3.869249825E-01 2.909812085E-01 1.469066553E-04 2.571321326E-03 
L374 39260 300.01 38.646 1.044098125E-10 2.611644749E+00 6.158755032E+03 8.917363118E-05 4.530190037E+00 2.449016932E+03 0.000000000E+00 2.495993277E-04 4.961819073E-01 2.227746410E-04 4.276220073E-05 3.868595936E-01 2.908374712E-01 1.470312631E-04 9.929977111E-04 
L375 39280 300.02 38.645 1.580756137E-10 2.671742083E+00 6.249650472E+03 8.776352961E-05 4.383579020E+00 2.428673738E+03 0.000000000E+00 2.486921970E-04 4.960476221E-01 2.226843413E-04 4.276349307E-05 3.871329360E-01 2.909642005E-01 1.469716653E-04 1.122337625E-03 
L376 39300 300.01 38.646 2.003931298E-10 2.704282413E+00 6.321801320E+03 8.683166316E-05 4.340893700E+00 2.412945618E+03 0.000000000E+00 2.483350186E-04 4.960595876E-01 2.227481819E-04 4.275381092E-05 3.869250224E-01 2.908149500E-01 1.470138001E-04 1.197841932E-03 
L377 39320 300.01 38.646 1.154752783E-10 2.631994225E+00 6.234705347E+03 9.127319605E-05 4.620975102E+00 2.466596422E+03 0.000000000E+00 2.494411925E-04 4.966269681E-01 2.225849721E-04 4.271759121E-05 3.864387038E-01 2.907816392E-01 1.469060816E-04 2.548388750E-03 
L378 39340 300.01 38.646 1.049808924E-10 2.614208826E+00 6.196783691E+03 8.981756479E-05 4.578048964E+00 2.455831782E+03 0.000000000E+00 2.493487493E-04 4.965526278E-01 2.225291152E-04 4.273720704E-05 3.867710959E-01 2.909881880E-01 1.468692160E-04 1.402632963E-03 
L379 39360 300.01 38.646 1.713095165E-10 2.679997594E+00 6.302252670E+03 8.707758386E-05 4.375742371E+00 2.418557692E+03 0.000000000E+00 2.482262084E-04 4.961114344E-01 2.224907921E-04 4.274127245E-05 3.872185626E-01 2.910659947E-01 1.468439228E-04 1.019705426E-03 
L380 39380 300.01 38.646 1.461166699E-10 2.659135707E+00 6.246299264E+03 8.792337558E-05 4.422526158E+00 2.428684795E+03 0.000000000E+00 2.487275862E-04 4.961985048E-01 2.226159290E-04 4.276124694E-05 3.871138176E-01 2.910383295E-01 1.469265131E-04 2.945499853E-03 
