fname time Tem kT_1 I01 n1 Rsh1 I02 n2 Rsh2 Rs Iph Voc Isc Pm FF Vm Im dev 
0L18 32102 300.02 38.645 8.526121980E-10 2.920530512E+00 6.646796086E+03 8.106020236E-05 3.849306888E+00 2.331694054E+03 0.000000000E+00 2.520241600E-04 4.948507785E-01 2.286330378E-04 4.377084060E-05 3.868758695E-01 2.896305979E-01 1.511264380E-04 2.037877184E-03 
0L19 32124 300.02 38.645 7.500930583E-10 2.908756027E+00 6.724407896E+03 8.691106425E-05 4.079397461E+00 2.372547699E+03 0.000000000E+00 2.522723940E-04 4.951748203E-01 2.283669565E-04 4.373050428E-05 3.867164700E-01 2.897008450E-01 1.509505582E-04 3.884658650E-03 
0L20 32142 300.02 38.645 6.265189801E-10 2.872320297E+00 6.611951286E+03 8.541108167E-05 4.051073502E+00 2.361300826E+03 0.000000000E+00 2.524544401E-04 4.947683918E-01 2.283550345E-04 4.370948749E-05 3.868683278E-01 2.895767328E-01 1.509426778E-04 1.233003827E-03 
0L21 32162 300.03 38.643 7.212051278E-10 2.897911068E+00 6.681055123E+03 8.537755664E-05 4.055380368E+00 2.359512613E+03 0.000000000E+00 2.522067027E-04 4.951941250E-01 2.282894509E-04 4.369613512E-05 3.865286578E-01 2.895714380E-01 1.508993270E-04 2.827706629E-03 
0L22 32182 300.03 38.643 8.935914571E-10 2.926495704E+00 6.773399621E+03 8.291051139E-05 3.901618264E+00 2.332397720E+03 0.000000000E+00 2.512467280E-04 4.946323705E-01 2.281448461E-04 4.374812977E-05 3.876736602E-01 2.896615431E-01 1.510318881E-04 3.237824807E-03 
0L23 32202 300.02 38.645 7.263129804E-10 2.906313652E+00 6.617464234E+03 8.558342172E-05 4.037112421E+00 2.358063234E+03 0.000000000E+00 2.524613452E-04 4.954994269E-01 2.283858386E-04 4.371019547E-05 3.862517151E-01 2.899810658E-01 1.507346535E-04 1.736595771E-03 
0L24 32222 300.02 38.645 3.779838029E-10 2.790932534E+00 6.504838241E+03 8.757344019E-05 4.196475446E+00 2.397703836E+03 0.000000000E+00 2.531004558E-04 4.949077300E-01 2.281969105E-04 4.374746009E-05 3.873636338E-01 2.895910222E-01 1.510663548E-04 1.722345210E-03 
0L25 32242 300.02 38.645 6.023862629E-10 2.866029224E+00 6.611424227E+03 8.508998841E-05 4.077062687E+00 2.357070234E+03 0.000000000E+00 2.521509672E-04 4.952443347E-01 2.280196924E-04 4.366845452E-05 3.867015834E-01 2.897303606E-01 1.507210167E-04 2.273768191E-03 
0L26 32262 300.02 38.645 8.477146875E-10 2.936751509E+00 6.675710382E+03 8.612691884E-05 3.973118463E+00 2.359348061E+03 0.000000000E+00 2.516883623E-04 4.950725180E-01 2.279839653E-04 4.366546360E-05 3.868699110E-01 2.901949409E-01 1.504694171E-04 9.079873166E-04 
0L27 32284 300.02 38.645 6.238095982E-10 2.885783809E+00 6.617420605E+03 8.795383470E-05 4.116015897E+00 2.383126761E+03 0.000000000E+00 2.523280011E-04 4.955342616E-01 2.279968984E-04 4.368689806E-05 3.866772158E-01 2.903209221E-01 1.504779529E-04 1.329545938E-03 
0L28 32304 300.01 38.646 7.262793685E-10 2.896681634E+00 6.626904184E+03 8.258899277E-05 3.924560842E+00 2.336208542E+03 0.000000000E+00 2.515903145E-04 4.951940805E-01 2.279954448E-04 4.371572514E-05 3.872006450E-01 2.900748371E-01 1.507049890E-04 1.932980800E-03 
0L29 32322 300.03 38.643 7.682911260E-10 2.913774134E+00 6.640894008E+03 8.418979668E-05 3.941955268E+00 2.342255268E+03 0.000000000E+00 2.516161664E-04 4.954083494E-01 2.279888772E-04 4.373606198E-05 3.872243816E-01 2.906578662E-01 1.504726590E-04 2.018872161E-03 
0L30 32342 300.02 38.645 5.218345788E-10 2.847752541E+00 6.589563220E+03 8.694124727E-05 4.147519176E+00 2.379260869E+03 0.000000000E+00 2.523086702E-04 4.954477250E-01 2.278593619E-04 4.366918849E-05 3.868213230E-01 2.899390990E-01 1.506150382E-04 2.950814794E-03 
0L31 32362 300.02 38.645 5.590127790E-10 2.851975615E+00 6.700619727E+03 8.657755914E-05 4.165172594E+00 2.372992155E+03 0.000000000E+00 2.516649649E-04 4.953843524E-01 2.275694010E-04 4.364184954E-05 3.871212369E-01 2.896885246E-01 1.506509435E-04 1.862365043E-03 
0L32 32384 300.03 38.643 5.494007683E-10 2.865304010E+00 6.598241268E+03 8.864550433E-05 4.141713838E+00 2.394306822E+03 0.000000000E+00 2.521310120E-04 4.954389071E-01 2.276731910E-04 4.366142744E-05 3.870757168E-01 2.901246144E-01 1.504919792E-04 1.902271936E-03 
0L33 32402 300.01 38.646 3.262075585E-10 2.763134308E+00 6.362482688E+03 8.390356375E-05 4.117766775E+00 2.356510148E+03 0.000000000E+00 2.527640770E-04 4.954464123E-01 2.278082960E-04 4.370506045E-05 3.872268843E-01 2.902423156E-01 1.505812837E-04 2.594755208E-03 
0L34 32422 300.02 38.645 4.895584759E-10 2.826818024E+00 6.520892058E+03 8.367537733E-05 4.040710696E+00 2.349372005E+03 0.000000000E+00 2.520383972E-04 4.950027730E-01 2.278085306E-04 4.367529231E-05 3.873095501E-01 2.900443288E-01 1.505814387E-04 1.922590583E-03 
0L35 32442 300.03 38.643 1.036058361E-09 2.967581722E+00 6.726456762E+03 8.313722420E-05 3.870348089E+00 2.324328701E+03 0.000000000E+00 2.508635987E-04 4.954681823E-01 2.277160813E-04 4.364806928E-05 3.868615487E-01 2.904205884E-01 1.502926136E-04 9.289493812E-04 
0L36 32462 300.03 38.643 6.095495015E-10 2.888301677E+00 6.576022508E+03 8.841216806E-05 4.133543120E+00 2.392021562E+03 0.000000000E+00 2.522118037E-04 4.958125842E-01 2.276679740E-04 4.359565991E-05 3.862102251E-01 2.901331663E-01 1.502608628E-04 1.973231924E-03 
0L37 32482 300.02 38.645 6.762561518E-10 2.902497321E+00 6.680629463E+03 8.831412016E-05 4.094573774E+00 2.389285368E+03 0.000000000E+00 2.514524252E-04 4.955669987E-01 2.273913593E-04 4.362187619E-05 3.871043087E-01 2.902210597E-01 1.503056885E-04 1.565153081E-03 
0L38 32502 300.02 38.645 3.404048432E-10 2.773827134E+00 6.368156163E+03 8.455236007E-05 4.130948779E+00 2.366657299E+03 0.000000000E+00 2.527499386E-04 4.955245198E-01 2.277220360E-04 4.365974126E-05 3.869108871E-01 2.904906538E-01 1.502965437E-04 2.334570950E-03 
0L39 32542 300.02 38.645 7.138525689E-10 2.898207469E+00 6.626611255E+03 8.391854686E-05 3.996354015E+00 2.341941684E+03 0.000000000E+00 2.513246551E-04 4.954163154E-01 2.275255638E-04 4.358338645E-05 3.866521844E-01 2.902330311E-01 1.501668721E-04 1.196487253E-03 
0L40 32562 300.03 38.643 1.218460357E-09 3.009736984E+00 6.895325301E+03 8.718318075E-05 3.985780269E+00 2.362022017E+03 0.000000000E+00 2.503407620E-04 4.959663596E-01 2.272097346E-04 4.355806378E-05 3.865355228E-01 2.904676001E-01 1.499584248E-04 3.460369126E-03 
L100 33764 300.03 38.643 6.725244131E-10 2.903507710E+00 6.607943383E+03 8.484627075E-05 3.967544445E+00 2.371428800E+03 0.000000000E+00 2.493810636E-04 4.958450857E-01 2.256214203E-04 4.331987072E-05 3.872227007E-01 2.909128382E-01 1.489101374E-04 2.274013492E-03 
L101 33784 300.02 38.645 5.023590596E-10 2.844420567E+00 6.544045834E+03 8.457442132E-05 4.036290343E+00 2.361958789E+03 0.000000000E+00 2.495925507E-04 4.955219151E-01 2.255444983E-04 4.331675862E-05 3.875795434E-01 2.909911479E-01 1.488593689E-04 1.222621964E-03 
L102 33804 300.02 38.645 6.369853160E-10 2.881665159E+00 6.656752182E+03 8.392103586E-05 4.050507096E+00 2.346011735E+03 0.000000000E+00 2.492278206E-04 4.960067199E-01 2.255108240E-04 4.327341737E-05 3.868710581E-01 2.907434009E-01 1.488371438E-04 2.401260428E-03 
L103 33824 300.02 38.645 5.565066650E-10 2.865255387E+00 6.605032179E+03 8.549302270E-05 4.144063551E+00 2.361512349E+03 0.000000000E+00 2.497585271E-04 4.965355316E-01 2.255658613E-04 4.326781557E-05 3.863147292E-01 2.906348325E-01 1.488734685E-04 1.644700084E-03 
L104 33842 300 38.647 8.341696834E-10 2.948510968E+00 6.789702086E+03 8.845935003E-05 4.085191022E+00 2.388884021E+03 0.000000000E+00 2.491869809E-04 4.962642501E-01 2.255582340E-04 4.330641905E-05 3.868838471E-01 2.909039731E-01 1.488684344E-04 6.802126887E-04 
L105 33864 300.02 38.645 1.157130779E-09 2.996336359E+00 6.859633409E+03 8.371633678E-05 3.890520789E+00 2.332558338E+03 0.000000000E+00 2.482427883E-04 4.962606254E-01 2.255144169E-04 4.332380958E-05 3.871172365E-01 2.910773362E-01 1.488395151E-04 3.485531156E-03 
L106 33882 300.03 38.643 7.686237913E-10 2.941374957E+00 6.668909600E+03 8.852774419E-05 4.084743369E+00 2.384410233E+03 0.000000000E+00 2.494781538E-04 4.966242167E-01 2.255013175E-04 4.327075494E-05 3.863825424E-01 2.911789491E-01 1.486053682E-04 2.345104336E-03 
L107 33904 300.02 38.645 5.681505177E-10 2.873701635E+00 6.616852822E+03 8.649075851E-05 4.141937387E+00 2.372520191E+03 0.000000000E+00 2.495989074E-04 4.965167016E-01 2.254159902E-04 4.326266581E-05 3.865402250E-01 2.907934508E-01 1.487745535E-04 1.593940585E-03 
L108 33922 300.01 38.646 5.571438307E-10 2.860544177E+00 6.629152590E+03 8.452538445E-05 4.091797149E+00 2.354782061E+03 0.000000000E+00 2.492965876E-04 4.961987265E-01 2.253811846E-04 4.328299344E-05 3.870294265E-01 2.909750130E-01 1.487515818E-04 2.683359035E-03 
L109 33942 300.01 38.646 4.079389120E-10 2.812711661E+00 6.496626060E+03 8.586462295E-05 4.167191912E+00 2.372558424E+03 0.000000000E+00 2.501190774E-04 4.961584049E-01 2.255284413E-04 4.329832449E-05 3.869451609E-01 2.908880209E-01 1.488487713E-04 2.179220743E-03 
L110 33962 300.01 38.646 4.864178281E-10 2.846292620E+00 6.615689615E+03 8.745795965E-05 4.191027974E+00 2.389309616E+03 0.000000000E+00 2.498437344E-04 4.963472876E-01 2.254872251E-04 4.331273070E-05 3.869973314E-01 2.905976940E-01 1.490470558E-04 3.663751665E-03 
L111 33982 300.01 38.646 7.046102062E-10 2.900350740E+00 6.607091616E+03 8.218525003E-05 3.919208446E+00 2.322033666E+03 0.000000000E+00 2.489656240E-04 4.958567982E-01 2.255466254E-04 4.331556724E-05 3.873034812E-01 2.909804002E-01 1.488607728E-04 1.878864406E-03 
L112 34002 300.02 38.645 7.533693630E-10 2.922369573E+00 6.628430450E+03 8.392332900E-05 3.929629583E+00 2.336361464E+03 0.000000000E+00 2.488035431E-04 4.962118972E-01 2.253682328E-04 4.331890653E-05 3.873625343E-01 2.916751109E-01 1.485176654E-04 1.817981151E-03 
L113 34022 300.02 38.645 1.870392527E-10 2.687975718E+00 6.350819381E+03 8.844863204E-05 4.467227052E+00 2.407781004E+03 0.000000000E+00 2.513698377E-04 4.966912787E-01 2.254101419E-04 4.329315144E-05 3.866866813E-01 2.905656614E-01 1.489961038E-04 1.434380284E-03 
L114 34042 300.03 38.643 7.454729422E-10 2.916900175E+00 6.609416280E+03 8.306449816E-05 3.875955412E+00 2.336415096E+03 0.000000000E+00 2.486542478E-04 4.956186919E-01 2.253190800E-04 4.329452976E-05 3.876924831E-01 2.915745695E-01 1.484852737E-04 1.257994083E-03 
L115 34062 300.02 38.645 6.421329010E-10 2.890365716E+00 6.710442426E+03 8.607878928E-05 4.086114461E+00 2.371639006E+03 0.000000000E+00 2.489522268E-04 4.960846360E-01 2.252289297E-04 4.327168170E-05 3.872788890E-01 2.906552295E-01 1.488763226E-04 3.270538619E-03 
L116 34084 300.03 38.643 6.457071856E-10 2.895170266E+00 6.559608711E+03 8.444172158E-05 3.987750027E+00 2.350425084E+03 0.000000000E+00 2.494081840E-04 4.960117850E-01 2.255341653E-04 4.327654397E-05 3.868550184E-01 2.911754904E-01 1.486270150E-04 1.121110589E-03 
L117 34104 300.03 38.643 9.104811709E-10 2.957795749E+00 6.671986780E+03 8.391067286E-05 3.888425133E+00 2.337906048E+03 0.000000000E+00 2.486819017E-04 4.959412908E-01 2.254352087E-04 4.327025745E-05 3.870236154E-01 2.912609884E-01 1.485618025E-04 1.984982567E-03 
L118 34122 300.02 38.645 6.800101889E-10 2.906532402E+00 6.732889858E+03 8.764558793E-05 4.152629030E+00 2.385166574E+03 0.000000000E+00 2.490945249E-04 4.963659057E-01 2.251776012E-04 4.320162832E-05 3.865209025E-01 2.906906027E-01 1.486172168E-04 8.477086684E-04 
L119 34142 300.01 38.646 4.312136819E-10 2.822230049E+00 6.572656007E+03 8.658051087E-05 4.208051494E+00 2.385926654E+03 0.000000000E+00 2.496690362E-04 4.962313130E-01 2.251724097E-04 4.322333292E-05 3.868288984E-01 2.908433518E-01 1.486137904E-04 1.496025221E-03 
L120 34162 300 38.647 3.482636290E-10 2.800608328E+00 6.447766115E+03 8.872715351E-05 4.247876557E+00 2.409505878E+03 0.000000000E+00 2.503807472E-04 4.965498437E-01 2.252789416E-04 4.327808598E-05 3.868874113E-01 2.910740661E-01 1.486841015E-04 1.836630630E-03 
L121 34182 300.02 38.645 6.391174376E-10 2.890538095E+00 6.543407341E+03 8.304773427E-05 3.955992853E+00 2.333482424E+03 0.000000000E+00 2.491224785E-04 4.962084755E-01 2.253710786E-04 4.327287079E-05 3.869486597E-01 2.913614636E-01 1.485195408E-04 1.166441807E-03 
L122 34202 300.01 38.646 4.633507565E-10 2.842261644E+00 6.518083558E+03 8.684946808E-05 4.167042448E+00 2.382533079E+03 0.000000000E+00 2.499376304E-04 4.964872207E-01 2.253562525E-04 4.324968693E-05 3.865496476E-01 2.912245223E-01 1.485097704E-04 1.348516222E-03 
L123 34222 300.02 38.645 9.516315267E-10 2.960597777E+00 6.771410946E+03 8.422178342E-05 3.951806546E+00 2.336158093E+03 0.000000000E+00 2.483757546E-04 4.961255487E-01 2.252602447E-04 4.323744961E-05 3.868868113E-01 2.908248962E-01 1.486717615E-04 2.479411237E-03 
L124 34242 300.02 38.645 8.608452387E-10 2.947272620E+00 6.697043578E+03 8.479374629E-05 3.958803859E+00 2.348740112E+03 0.000000000E+00 2.486097338E-04 4.960039356E-01 2.252178106E-04 4.320850672E-05 3.867954910E-01 2.911260786E-01 1.484185372E-04 2.182770397E-03 
L125 34262 300.02 38.645 4.146165144E-10 2.822427625E+00 6.523119652E+03 8.725441008E-05 4.155787679E+00 2.399842726E+03 0.000000000E+00 2.497103150E-04 4.959975842E-01 2.251512935E-04 4.326192405E-05 3.873930481E-01 2.911303273E-01 1.485998537E-04 2.327216104E-03 
L126 34284 300.02 38.645 6.947646755E-10 2.906615445E+00 6.648648002E+03 8.448049918E-05 4.012947882E+00 2.349566982E+03 0.000000000E+00 2.486962337E-04 4.963389751E-01 2.250568619E-04 4.321953531E-05 3.869095546E-01 2.909671087E-01 1.485375288E-04 2.282170918E-03 
L127 34302 300.01 38.646 5.544706110E-10 2.863308823E+00 6.647281347E+03 8.591050324E-05 4.134772330E+00 2.372132444E+03 0.000000000E+00 2.491221488E-04 4.960295466E-01 2.250894840E-04 4.319453420E-05 3.868708813E-01 2.907566483E-01 1.485590595E-04 1.845474670E-03 
L128 34324 300.01 38.646 6.349851708E-10 2.888775598E+00 6.743693702E+03 8.652658729E-05 4.127124972E+00 2.377038981E+03 0.000000000E+00 2.488084829E-04 4.963224552E-01 2.250663759E-04 4.325008937E-05 3.871796000E-01 2.907200146E-01 1.487688745E-04 2.488021337E-03 
L129 34342 300.03 38.643 9.917774562E-10 2.971778288E+00 6.698096092E+03 8.292077168E-05 3.850159918E+00 2.323254454E+03 0.000000000E+00 2.482241192E-04 4.960811804E-01 2.252202522E-04 4.324708925E-05 3.870763975E-01 2.913828773E-01 1.484201462E-04 3.347567784E-03 
L130 34362 300.02 38.645 1.219386533E-09 3.007636635E+00 6.829152842E+03 8.254508808E-05 3.821776069E+00 2.316523199E+03 0.000000000E+00 2.475458455E-04 4.962307704E-01 2.250049891E-04 4.323774923E-05 3.872462670E-01 2.915986546E-01 1.482782878E-04 3.608809201E-03 
L131 34384 300.02 38.645 4.612496799E-10 2.851594100E+00 6.566794901E+03 9.039261173E-05 4.240399418E+00 2.418520238E+03 0.000000000E+00 2.498151713E-04 4.963103748E-01 2.250676319E-04 4.320860511E-05 3.868154847E-01 2.908796033E-01 1.485446371E-04 2.375633645E-03 
L132 34402 300.01 38.646 7.119694909E-10 2.920555468E+00 6.627210347E+03 8.642288669E-05 4.054494995E+00 2.366387281E+03 0.000000000E+00 2.490194705E-04 4.964542894E-01 2.251085657E-04 4.318292270E-05 3.864032268E-01 2.910949005E-01 1.483465448E-04 9.348471947E-04 
L133 34422 300.02 38.645 1.472242125E-09 3.037872299E+00 6.938407224E+03 8.215535655E-05 3.776199546E+00 2.311087050E+03 0.000000000E+00 2.469841684E-04 4.956876030E-01 2.248663783E-04 4.319068482E-05 3.874873308E-01 2.910191912E-01 1.484118097E-04 1.315473625E-03 
L134 34442 300.03 38.643 1.118338746E-09 2.984407524E+00 6.794629924E+03 8.144678178E-05 3.806944194E+00 2.310587419E+03 0.000000000E+00 2.475987974E-04 4.957892403E-01 2.250406045E-04 4.322520882E-05 3.874173953E-01 2.910263274E-01 1.485267990E-04 3.018164179E-03 
L135 34462 300.02 38.645 7.631706962E-10 2.917706223E+00 6.667712641E+03 8.351299351E-05 3.952006882E+00 2.340970929E+03 0.000000000E+00 2.485437251E-04 4.956722390E-01 2.251447391E-04 4.319616044E-05 3.870693169E-01 2.906962348E-01 1.485955278E-04 1.041785051E-03 
L136 34482 300.02 38.645 3.253669681E-10 2.775131928E+00 6.433959229E+03 8.572012632E-05 4.196604920E+00 2.381587690E+03 0.000000000E+00 2.499165460E-04 4.960726923E-01 2.250576701E-04 4.322410174E-05 3.871567518E-01 2.909968064E-01 1.485380623E-04 2.908203967E-03 
L137 34502 300.01 38.646 5.259754241E-10 2.850453566E+00 6.458585869E+03 8.167746906E-05 3.924201460E+00 2.327060747E+03 0.000000000E+00 2.489152291E-04 4.955056607E-01 2.250651338E-04 4.320299628E-05 3.873976897E-01 2.912864160E-01 1.483179232E-04 2.098926545E-03 
L138 34522 300.02 38.645 3.583562670E-10 2.789479897E+00 6.406843283E+03 8.413989855E-05 4.074064313E+00 2.360553277E+03 0.000000000E+00 2.495393143E-04 4.957340217E-01 2.250220986E-04 4.324815901E-05 3.876981507E-01 2.912047931E-01 1.485145850E-04 4.823387164E-04 
L139 34542 300.02 38.645 4.190171853E-10 2.814121013E+00 6.380470010E+03 8.174980639E-05 3.960083143E+00 2.331730280E+03 0.000000000E+00 2.493584578E-04 4.959405656E-01 2.251595990E-04 4.327593406E-05 3.875487594E-01 2.916557677E-01 1.483801757E-04 1.661425523E-03 
L140 34562 300.02 38.645 2.906042762E-10 2.769476408E+00 6.481459585E+03 9.034388304E-05 4.338448013E+00 2.429625730E+03 0.000000000E+00 2.502431217E-04 4.963118841E-01 2.249830467E-04 4.326137876E-05 3.874323568E-01 2.909036051E-01 1.487137939E-04 1.439335441E-03 
L141 34582 300.01 38.646 5.755728681E-10 2.872154097E+00 6.513731469E+03 8.285156960E-05 3.955043077E+00 2.335490063E+03 0.000000000E+00 2.489305250E-04 4.961692781E-01 2.251200341E-04 4.325703338E-05 3.872689837E-01 2.915796238E-01 1.483541025E-04 2.324369210E-03 
L142 34602 300.02 38.645 1.252645014E-09 3.005966331E+00 6.863611138E+03 8.144728917E-05 3.806823262E+00 2.305593041E+03 0.000000000E+00 2.471650427E-04 4.960514035E-01 2.248116044E-04 4.319428415E-05 3.873297658E-01 2.911143544E-01 1.483756589E-04 9.452176446E-04 
L143 34622 300.01 38.646 6.781235074E-10 2.888463109E+00 6.607441527E+03 8.045438793E-05 3.873132480E+00 2.308816114E+03 0.000000000E+00 2.479726090E-04 4.957217956E-01 2.247978961E-04 4.321081616E-05 3.877592912E-01 2.912435335E-01 1.483666114E-04 2.671540561E-03 
L144 34642 300.02 38.645 3.189317463E-10 2.773393445E+00 6.423353894E+03 8.561881316E-05 4.216295365E+00 2.378496212E+03 0.000000000E+00 2.498692942E-04 4.964653528E-01 2.249388642E-04 4.320869421E-05 3.869168990E-01 2.910467194E-01 1.484596504E-04 1.342283531E-03 
L145 34664 300.01 38.646 1.204592309E-09 3.018976877E+00 6.807525215E+03 8.465211879E-05 3.852974596E+00 2.354627341E+03 0.000000000E+00 2.476940979E-04 4.964256236E-01 2.248522628E-04 4.318782208E-05 3.869099078E-01 2.914597758E-01 1.481776412E-04 2.217772280E-03 
L146 34688 300.02 38.645 3.435238913E-10 2.786582011E+00 6.426666426E+03 8.573712677E-05 4.162624379E+00 2.398718529E+03 0.000000000E+00 2.499008785E-04 4.957149127E-01 2.250154388E-04 4.316063238E-05 3.869398850E-01 2.906240474E-01 1.485101896E-04 9.609242981E-04 
L147 34704 300.02 38.645 6.821484233E-10 2.889664632E+00 6.673372708E+03 8.172121295E-05 3.939733938E+00 2.334571400E+03 0.000000000E+00 2.481449444E-04 4.957156029E-01 2.248660920E-04 4.319425344E-05 3.874979516E-01 2.910436071E-01 1.484116207E-04 1.664487283E-03 
L148 34722 300.01 38.646 1.079998963E-09 2.987734961E+00 6.828286473E+03 8.434615018E-05 3.924979819E+00 2.338665430E+03 0.000000000E+00 2.475925032E-04 4.962504254E-01 2.247139931E-04 4.314762896E-05 3.869242294E-01 2.913676987E-01 1.480865214E-04 2.112384559E-03 
L149 34742 300.03 38.643 2.145529581E-10 2.703414324E+00 6.284537906E+03 8.426636713E-05 4.218556063E+00 2.370915172E+03 0.000000000E+00 2.501505396E-04 4.959143648E-01 2.248244245E-04 4.320339884E-05 3.874964567E-01 2.911591806E-01 1.483841202E-04 2.135214811E-03 
L150 34784 300.02 38.645 4.501295401E-10 2.824359218E+00 6.616340860E+03 8.559614222E-05 4.202445853E+00 2.375344538E+03 0.000000000E+00 2.489647840E-04 4.962198004E-01 2.246949106E-04 4.313058527E-05 3.868281103E-01 2.903960176E-01 1.485233359E-04 3.552066074E-03 
L151 34802 300.02 38.645 6.451672755E-10 2.888301515E+00 6.602125235E+03 8.274340304E-05 3.935996411E+00 2.337382480E+03 0.000000000E+00 2.482455562E-04 4.958411199E-01 2.247697629E-04 4.319622913E-05 3.875836149E-01 2.911816571E-01 1.483480435E-04 3.207151170E-03 
L152 34822 300.03 38.643 1.140787385E-09 3.007738476E+00 6.802100361E+03 8.595960399E-05 3.917371759E+00 2.354828568E+03 0.000000000E+00 2.478172497E-04 4.961353958E-01 2.247955496E-04 4.313360513E-05 3.867477869E-01 2.911673237E-01 1.481402672E-04 2.520186580E-03 
L153 34842 300.02 38.645 2.579725545E-10 2.739884822E+00 6.357314268E+03 8.634271984E-05 4.268007184E+00 2.388861830E+03 0.000000000E+00 2.502105779E-04 4.962296102E-01 2.248929400E-04 4.318423810E-05 3.869606149E-01 2.909413865E-01 1.484293404E-04 1.527189832E-03 
L154 34862 300.01 38.646 1.000400639E-09 2.974281049E+00 6.740928946E+03 8.340755194E-05 3.897147623E+00 2.325150955E+03 0.000000000E+00 2.476050592E-04 4.963143157E-01 2.246221980E-04 4.313064888E-05 3.868802119E-01 2.913720602E-01 1.480260285E-04 2.495948499E-03 
L155 34882 300.02 38.645 4.939685984E-10 2.847411234E+00 6.500623503E+03 8.427003823E-05 4.067504406E+00 2.353175023E+03 0.000000000E+00 2.489122428E-04 4.962520238E-01 2.247087356E-04 4.313233683E-05 3.867949017E-01 2.912712485E-01 1.480830568E-04 1.739505175E-03 
L156 34902 300.02 38.645 1.509601018E-09 3.042039271E+00 6.932416515E+03 8.132793545E-05 3.778202363E+00 2.300418154E+03 0.000000000E+00 2.466594064E-04 4.959428000E-01 2.245579966E-04 4.310351632E-05 3.870370901E-01 2.912720155E-01 1.479837198E-04 3.070675442E-03 
