fname time Tem kT_1 I01 n1 Rsh1 I02 n2 Rsh2 Rs Iph Voc Isc Pm FF Vm Im dev 
0L78 33322 300.02 38.645 1.085610402E-09 2.983774569E+00 6.734742779E+03 8.313834876E-05 3.841112938E+00 2.327879139E+03 0.000000000E+00 2.490884912E-04 4.955420913E-01 2.261211562E-04 4.335868122E-05 3.869495247E-01 2.909708296E-01 1.490138420E-04 2.161675219E-03 
0L79 33342 300.02 38.645 5.021797007E-10 2.853327157E+00 6.604000988E+03 8.841289520E-05 4.222542102E+00 2.398139066E+03 0.000000000E+00 2.506784304E-04 4.961922528E-01 2.260987831E-04 4.335269278E-05 3.864273653E-01 2.905185832E-01 1.492251969E-04 2.447381401E-03 
0L80 33362 300.02 38.645 5.757904815E-10 2.867618829E+00 6.547584036E+03 8.395205733E-05 4.043244218E+00 2.346103937E+03 0.000000000E+00 2.503168231E-04 4.960792659E-01 2.262359893E-04 4.338893097E-05 3.866038560E-01 2.905850865E-01 1.493157529E-04 1.221248169E-03 
0L81 33382 300.03 38.643 1.533369330E-09 3.053281377E+00 6.947538602E+03 8.492953169E-05 3.869315646E+00 2.334130650E+03 0.000000000E+00 2.485476076E-04 4.959944132E-01 2.260096357E-04 4.333764842E-05 3.865997795E-01 2.909731878E-01 1.489403499E-04 2.473399763E-03 
0L82 33402 300.02 38.645 3.275187623E-10 2.784920271E+00 6.459854948E+03 8.932069456E-05 4.322061087E+00 2.411587224E+03 0.000000000E+00 2.513777413E-04 4.963992571E-01 2.260568355E-04 4.337619713E-05 3.865473563E-01 2.907300311E-01 1.491975114E-04 1.791272893E-03 
0L83 33424 300.03 38.643 4.405739906E-10 2.822756478E+00 6.563356180E+03 8.620805573E-05 4.159470415E+00 2.381907372E+03 0.000000000E+00 2.502664376E-04 4.958723401E-01 2.258501037E-04 4.336434411E-05 3.872064684E-01 2.904765168E-01 1.492869186E-04 3.634305849E-03 
0L84 33442 300.01 38.646 1.103615128E-09 2.992689219E+00 6.813798654E+03 8.493402057E-05 3.880598044E+00 2.344836672E+03 0.000000000E+00 2.487244717E-04 4.959678780E-01 2.258452579E-04 4.340102226E-05 3.874676362E-01 2.911689413E-01 1.490578702E-04 1.404055042E-03 
0L85 33462 300.01 38.646 6.138842724E-10 2.886533410E+00 6.682553282E+03 8.736235211E-05 4.140915455E+00 2.385467623E+03 0.000000000E+00 2.499411630E-04 4.962611991E-01 2.258793061E-04 4.335996631E-05 3.868139879E-01 2.908496567E-01 1.490803420E-04 2.674739979E-03 
0L86 33482 300.02 38.645 3.925301790E-10 2.808574150E+00 6.498059857E+03 8.700665586E-05 4.210309838E+00 2.385137947E+03 0.000000000E+00 2.509200309E-04 4.963381396E-01 2.261276503E-04 4.341982468E-05 3.868626005E-01 2.909313083E-01 1.492442492E-04 1.288486720E-03 
0L87 33502 300.02 38.645 3.772024115E-10 2.799193859E+00 6.486794469E+03 8.643058289E-05 4.204536283E+00 2.382235106E+03 0.000000000E+00 2.508510816E-04 4.962033403E-01 2.260585760E-04 4.339978277E-05 3.869072651E-01 2.908858748E-01 1.491986601E-04 1.784011979E-03 
0L88 33522 300.01 38.646 6.448235486E-10 2.893761528E+00 6.662238202E+03 8.621262808E-05 4.079070319E+00 2.370519342E+03 0.000000000E+00 2.496343266E-04 4.961440003E-01 2.257427082E-04 4.333950769E-05 3.869568142E-01 2.908883360E-01 1.489901874E-04 3.067237044E-03 
0L89 33542 300.02 38.645 9.379655186E-10 2.959883336E+00 6.763248768E+03 8.489386063E-05 3.953922789E+00 2.350007962E+03 0.000000000E+00 2.489914642E-04 4.960186169E-01 2.257614251E-04 4.333101670E-05 3.869467153E-01 2.908072341E-01 1.490025406E-04 1.864349634E-03 
0L90 33562 300.01 38.646 2.078904225E-09 3.112319698E+00 7.145478971E+03 8.468145830E-05 3.826226597E+00 2.327531877E+03 0.000000000E+00 2.474582128E-04 4.962771578E-01 2.255483615E-04 4.329011279E-05 3.867450416E-01 2.908071668E-01 1.488619186E-04 2.167743931E-03 
0L91 33582 300.03 38.643 3.779076123E-10 2.800819941E+00 6.550584669E+03 8.770321542E-05 4.274414456E+00 2.392625055E+03 0.000000000E+00 2.505936225E-04 4.964738566E-01 2.258014691E-04 4.337128819E-05 3.868825789E-01 2.905856066E-01 1.492547711E-04 2.446841771E-03 
