fname time Tem kT_1 I01 n1 Rsh1 I02 n2 Rsh2 Rs Iph Voc Isc Pm FF Vm Im dev 
0L33 32402 300.01 38.646 8.255845507E-11 2.570382595E+00 6.163727490E+03 9.294285549E-05 4.705067290E+00 2.478706582E+03 0.000000000E+00 2.555665656E-04 4.957969224E-01 2.278171192E-04 4.369796989E-05 3.868753674E-01 2.897456442E-01 1.508149329E-04 2.513303156E-03 
0L34 32422 300.02 38.645 1.644177191E-10 2.671968473E+00 6.317484554E+03 9.207602736E-05 4.552807739E+00 2.452728027E+03 0.000000000E+00 2.545016724E-04 4.959269925E-01 2.278204956E-04 4.367684220E-05 3.865811668E-01 2.896012620E-01 1.508171681E-04 1.754215702E-03 
0L35 32442 300.03 38.643 2.509604736E-10 2.741423022E+00 6.357829881E+03 9.085517449E-05 4.367559034E+00 2.432994280E+03 0.000000000E+00 2.537596671E-04 4.958043829E-01 2.277799245E-04 4.368359471E-05 3.868054307E-01 2.901358970E-01 1.505625301E-04 1.163859931E-03 
L121 34182 300.02 38.645 1.407531862E-10 2.653119103E+00 6.222284543E+03 8.968631220E-05 4.475123316E+00 2.434741541E+03 0.000000000E+00 2.519944958E-04 4.963940451E-01 2.254326923E-04 4.330537774E-05 3.869887773E-01 2.906186453E-01 1.490110096E-04 1.006499779E-03 
L122 34202 300.01 38.646 2.494675370E-10 2.741232202E+00 6.380131587E+03 8.901151519E-05 4.382352947E+00 2.415099122E+03 0.000000000E+00 2.511169718E-04 4.966045887E-01 2.254113787E-04 4.326042639E-05 3.864597175E-01 2.907843471E-01 1.487715100E-04 1.529875656E-03 
L123 34222 300.02 38.645 1.378656601E-10 2.650042074E+00 6.275739917E+03 9.115609105E-05 4.561329877E+00 2.446966512E+03 0.000000000E+00 2.520655332E-04 4.964346583E-01 2.254224427E-04 4.329533364E-05 3.868849584E-01 2.905644510E-01 1.490042346E-04 8.263916915E-04 
L124 34242 300.02 38.645 1.316571651E-10 2.644157345E+00 6.202048965E+03 9.015836751E-05 4.491824074E+00 2.443010279E+03 0.000000000E+00 2.521000327E-04 4.961892051E-01 2.253830926E-04 4.327722371E-05 3.869819842E-01 2.909337623E-01 1.487528411E-04 1.702972755E-03 
L125 34262 300.02 38.645 1.190125085E-10 2.635238208E+00 6.263915464E+03 9.298636413E-05 4.595823598E+00 2.486675393E+03 0.000000000E+00 2.521517069E-04 4.961818598E-01 2.252102218E-04 4.327345285E-05 3.872510186E-01 2.906912717E-01 1.488639566E-04 1.603496615E-03 
L126 34284 300.02 38.645 2.011674871E-10 2.703753462E+00 6.330445486E+03 8.816900554E-05 4.381208544E+00 2.415333533E+03 0.000000000E+00 2.510404860E-04 4.964512895E-01 2.252067370E-04 4.326553919E-05 3.869760605E-01 2.906426085E-01 1.488616532E-04 9.211906169E-04 
L127 34302 300.01 38.646 1.501573980E-10 2.667910901E+00 6.314191272E+03 9.236644898E-05 4.584100206E+00 2.462547038E+03 0.000000000E+00 2.518628097E-04 4.965268640E-01 2.252293774E-04 4.324441732E-05 3.866893962E-01 2.904715178E-01 1.488766184E-04 1.062146338E-03 
L128 34324 300.01 38.646 2.122128948E-10 2.716789925E+00 6.400901345E+03 9.043415355E-05 4.434904936E+00 2.440274231E+03 0.000000000E+00 2.511039555E-04 4.963777046E-01 2.252627172E-04 4.328636518E-05 3.871234986E-01 2.907102476E-01 1.488986561E-04 7.966951786E-04 
L129 34342 300.03 38.643 1.656655936E-10 2.679381138E+00 6.254174945E+03 8.974505667E-05 4.449841061E+00 2.430517236E+03 0.000000000E+00 2.517407044E-04 4.964738800E-01 2.253720266E-04 4.327689736E-05 3.867761647E-01 2.909458533E-01 1.487455376E-04 2.435388982E-03 
L130 34362 300.02 38.645 1.905864304E-10 2.703511769E+00 6.337488505E+03 9.095227764E-05 4.463889770E+00 2.444210654E+03 0.000000000E+00 2.513656089E-04 4.964322096E-01 2.252054637E-04 4.325061476E-05 3.868596286E-01 2.905439943E-01 1.488608115E-04 1.587286218E-03 
L131 34384 300.02 38.645 9.728437492E-11 2.606783193E+00 6.191044884E+03 9.345989901E-05 4.658517363E+00 2.481341056E+03 0.000000000E+00 2.525245428E-04 4.963175905E-01 2.251747575E-04 4.325839504E-05 3.870713534E-01 2.906358872E-01 1.488405147E-04 1.262668205E-03 
L132 34402 300.01 38.646 1.597415025E-10 2.670513976E+00 6.305164337E+03 8.987542650E-05 4.479858752E+00 2.435381857E+03 0.000000000E+00 2.513541553E-04 4.963613927E-01 2.251060299E-04 4.325339697E-05 3.871106308E-01 2.906910315E-01 1.487950858E-04 6.838163388E-04 
L133 34422 300.02 38.645 1.193521442E-10 2.630927626E+00 6.283247551E+03 9.263052020E-05 4.641633273E+00 2.469783633E+03 0.000000000E+00 2.519940818E-04 4.963131571E-01 2.250944317E-04 4.322783022E-05 3.869393494E-01 2.905341756E-01 1.487874193E-04 1.334125365E-03 
L134 34442 300.03 38.643 1.833819322E-10 2.687881063E+00 6.337733363E+03 8.890236574E-05 4.432572788E+00 2.423713617E+03 0.000000000E+00 2.511534273E-04 4.962474705E-01 2.251842248E-04 4.325219265E-05 3.870542671E-01 2.905819985E-01 1.488467726E-04 1.666049359E-03 
L135 34462 300.02 38.645 3.428122429E-10 2.788680446E+00 6.491209401E+03 8.804477832E-05 4.254418903E+00 2.403424857E+03 0.000000000E+00 2.500480367E-04 4.959950353E-01 2.251229039E-04 4.322852264E-05 3.871447568E-01 2.909422384E-01 1.485811166E-04 1.277567264E-03 
L136 34482 300.02 38.645 8.660010407E-11 2.581304357E+00 6.149876999E+03 9.099407673E-05 4.657538989E+00 2.458417147E+03 0.000000000E+00 2.525714180E-04 4.964876271E-01 2.251731991E-04 4.323463118E-05 3.867289025E-01 2.904782377E-01 1.488394846E-04 1.906074277E-03 
L137 34502 300.01 38.646 8.834958055E-11 2.587042393E+00 6.097192945E+03 9.092367929E-05 4.592902190E+00 2.455832300E+03 0.000000000E+00 2.526140136E-04 4.961137240E-01 2.251882875E-04 4.322298401E-05 3.868901803E-01 2.908204972E-01 1.486242697E-04 1.899568821E-03 
L138 34522 300.02 38.645 1.336858121E-10 2.635205921E+00 6.198639592E+03 8.690398540E-05 4.386158511E+00 2.409190743E+03 0.000000000E+00 2.513329872E-04 4.958616251E-01 2.250834770E-04 4.325585222E-05 3.875616160E-01 2.907366607E-01 1.487801783E-04 1.109462401E-03 
L139 34542 300.02 38.645 1.253643310E-10 2.635903924E+00 6.199567347E+03 8.971318950E-05 4.495215755E+00 2.440589577E+03 0.000000000E+00 2.518728297E-04 4.963395128E-01 2.251701196E-04 4.326016867E-05 3.870780993E-01 2.906537900E-01 1.488374491E-04 1.611827805E-03 
L140 34562 300.02 38.645 1.305159874E-10 2.641713261E+00 6.255796833E+03 9.081768587E-05 4.546673818E+00 2.449000847E+03 0.000000000E+00 2.517896288E-04 4.962789841E-01 2.251264755E-04 4.324146543E-05 3.870329559E-01 2.905844511E-01 1.488086003E-04 5.391611870E-04 
L141 34582 300.01 38.646 8.175459019E-11 2.572121719E+00 6.075846116E+03 8.938248587E-05 4.550992672E+00 2.442146970E+03 0.000000000E+00 2.526252107E-04 4.963001165E-01 2.253013836E-04 4.330724179E-05 3.873042734E-01 2.908005386E-01 1.489242145E-04 1.105993931E-03 
L142 34602 300.02 38.645 2.330568961E-10 2.725952073E+00 6.408975649E+03 8.865159349E-05 4.408837574E+00 2.412542290E+03 0.000000000E+00 2.505621685E-04 4.965457630E-01 2.249487332E-04 4.319551533E-05 3.867192826E-01 2.905050246E-01 1.486911126E-04 7.598487498E-04 
L143 34622 300.01 38.646 1.371149313E-10 2.639033039E+00 6.261988632E+03 8.792759761E-05 4.454167572E+00 2.421161847E+03 0.000000000E+00 2.511519533E-04 4.959721093E-01 2.249093746E-04 4.321127013E-05 3.873755617E-01 2.906618373E-01 1.486650966E-04 1.205422854E-03 
L144 34642 300.02 38.645 2.608058773E-10 2.745097802E+00 6.351945837E+03 8.713944766E-05 4.270137222E+00 2.396345463E+03 0.000000000E+00 2.503714627E-04 4.961916897E-01 2.249893136E-04 4.320348574E-05 3.869968330E-01 2.909463825E-01 1.484929469E-04 8.531977885E-04 
L145 34664 300.01 38.646 2.525469277E-10 2.747997229E+00 6.404882660E+03 8.928929501E-05 4.343471975E+00 2.437168348E+03 0.000000000E+00 2.505137931E-04 4.965816807E-01 2.249375555E-04 4.322382700E-05 3.869639888E-01 2.911503453E-01 1.484587867E-04 1.141245128E-03 
L146 34688 300.02 38.645 1.336821035E-10 2.653392369E+00 6.222657139E+03 9.121766466E-05 4.509642022E+00 2.472967708E+03 0.000000000E+00 2.518756941E-04 4.963564633E-01 2.250564200E-04 4.321169018E-05 3.868264535E-01 2.909148642E-01 1.485372372E-04 1.134812846E-03 
L147 34704 300.02 38.645 1.543453399E-10 2.660192418E+00 6.318755161E+03 8.868130289E-05 4.491081607E+00 2.431435416E+03 0.000000000E+00 2.511525692E-04 4.964776870E-01 2.249489676E-04 4.321080532E-05 3.869088121E-01 2.906075523E-01 1.486912676E-04 1.130161459E-03 
L148 34722 300.01 38.646 1.245090502E-10 2.639491151E+00 6.194954462E+03 9.083444003E-05 4.542668034E+00 2.451915938E+03 0.000000000E+00 2.519153460E-04 4.964788754E-01 2.250135298E-04 4.319747242E-05 3.866775239E-01 2.908745791E-01 1.485089297E-04 1.114498966E-03 
L149 34742 300.03 38.643 1.541003794E-10 2.666190642E+00 6.237812341E+03 8.945264894E-05 4.467828514E+00 2.429443694E+03 0.000000000E+00 2.513859739E-04 4.962409914E-01 2.249446515E-04 4.316355210E-05 3.866774716E-01 2.907351694E-01 1.484634700E-04 1.766052953E-03 
L150 34784 300.02 38.645 1.604090222E-10 2.670964291E+00 6.342375741E+03 9.040245936E-05 4.538761824E+00 2.444460012E+03 0.000000000E+00 2.511019864E-04 4.964728032E-01 2.248030851E-04 4.316199553E-05 3.867263691E-01 2.904676620E-01 1.485948392E-04 2.526848157E-03 
L151 34802 300.02 38.645 6.557055561E-11 2.543751574E+00 6.087059193E+03 9.142319680E-05 4.704706836E+00 2.468893691E+03 0.000000000E+00 2.527716399E-04 4.964971239E-01 2.249785378E-04 4.322867862E-05 3.870028236E-01 2.906895444E-01 1.487108135E-04 5.749303767E-04 
L152 34822 300.03 38.643 1.793786548E-10 2.692583615E+00 6.302947246E+03 9.035467750E-05 4.474666620E+00 2.434759807E+03 0.000000000E+00 2.512088485E-04 4.964856708E-01 2.249543356E-04 4.318152692E-05 3.866312099E-01 2.908437206E-01 1.484698615E-04 1.135185597E-03 
L153 34842 300.02 38.645 1.615098547E-10 2.672487933E+00 6.279248545E+03 8.943486729E-05 4.459322117E+00 2.430794836E+03 0.000000000E+00 2.511899336E-04 4.962898022E-01 2.249261385E-04 4.319337271E-05 3.869384058E-01 2.905197956E-01 1.486761776E-04 1.447054827E-03 
L154 34862 300.01 38.646 9.091633410E-11 2.602689257E+00 6.156216067E+03 9.434576457E-05 4.723093071E+00 2.486565610E+03 0.000000000E+00 2.524859791E-04 4.967679799E-01 2.248162679E-04 4.316453996E-05 3.864966979E-01 2.909078544E-01 1.483787368E-04 1.564204290E-03 
L155 34882 300.02 38.645 1.293668332E-10 2.639620402E+00 6.207215997E+03 8.957045452E-05 4.517055513E+00 2.434358199E+03 0.000000000E+00 2.514885417E-04 4.963737953E-01 2.248016294E-04 4.315106672E-05 3.867080702E-01 2.908359886E-01 1.483690754E-04 8.029087142E-04 
L156 34902 300.02 38.645 1.695805331E-10 2.678676386E+00 6.303041070E+03 8.940525582E-05 4.466817393E+00 2.428618891E+03 0.000000000E+00 2.509748092E-04 4.962434391E-01 2.247916686E-04 4.314880500E-05 3.868065179E-01 2.903936410E-01 1.485872930E-04 1.331185746E-03 
L157 34922 300.03 38.643 1.517190865E-10 2.670924146E+00 6.308279343E+03 9.247219953E-05 4.583262161E+00 2.461944942E+03 0.000000000E+00 2.514344422E-04 4.965011008E-01 2.248091410E-04 4.315347767E-05 3.866175984E-01 2.904025162E-01 1.485988422E-04 1.720699415E-03 
L158 34942 300.03 38.643 1.283209464E-10 2.640041060E+00 6.188708350E+03 8.933268463E-05 4.472940229E+00 2.434705714E+03 0.000000000E+00 2.515811021E-04 4.964055125E-01 2.249383511E-04 4.322013586E-05 3.870668916E-01 2.911244526E-01 1.484593117E-04 2.160901735E-03 
L159 34962 300.02 38.645 1.217028794E-10 2.630455231E+00 6.222656313E+03 8.983662369E-05 4.519870958E+00 2.447650513E+03 0.000000000E+00 2.515292747E-04 4.962609858E-01 2.248404387E-04 4.319269228E-05 3.871022694E-01 2.906259513E-01 1.486195300E-04 1.773538629E-03 
L160 34982 300.03 38.643 1.907659289E-10 2.702007403E+00 6.334830338E+03 8.985033439E-05 4.438553298E+00 2.436751841E+03 0.000000000E+00 2.507336000E-04 4.965349491E-01 2.246990088E-04 4.316347987E-05 3.868703727E-01 2.910525163E-01 1.483013458E-04 1.780405279E-03 
L161 35002 300.02 38.645 1.231821857E-10 2.631038637E+00 6.224793052E+03 8.942586188E-05 4.504775466E+00 2.437845391E+03 0.000000000E+00 2.511909710E-04 4.962777356E-01 2.246187610E-04 4.316866363E-05 3.872556700E-01 2.907509335E-01 1.484730010E-04 9.960393150E-04 
L162 35022 300.01 38.646 1.251637949E-10 2.640754119E+00 6.250099733E+03 9.135073887E-05 4.571978459E+00 2.454058553E+03 0.000000000E+00 2.513711695E-04 4.967682889E-01 2.246343834E-04 4.318991089E-05 3.870367564E-01 2.908738082E-01 1.484833274E-04 1.005896195E-03 
L163 35042 300.02 38.645 1.830063500E-10 2.688856150E+00 6.316177483E+03 8.846975465E-05 4.382787751E+00 2.420591299E+03 0.000000000E+00 2.505114882E-04 4.960080305E-01 2.246554877E-04 4.316843313E-05 3.874008293E-01 2.907018492E-01 1.484972774E-04 9.067419489E-04 
L164 35062 300.01 38.646 1.359962999E-10 2.641971746E+00 6.231889107E+03 8.842164684E-05 4.456550039E+00 2.423497441E+03 0.000000000E+00 2.511624465E-04 4.960640128E-01 2.247937382E-04 4.318009462E-05 3.872234572E-01 2.906015462E-01 1.485886609E-04 9.220049203E-04 
L165 35082 300.02 38.645 1.393421720E-10 2.661319790E+00 6.308636815E+03 9.344568089E-05 4.651621611E+00 2.478158393E+03 0.000000000E+00 2.516007824E-04 4.967648046E-01 2.247251200E-04 4.312981332E-05 3.863448599E-01 2.903517834E-01 1.485433043E-04 7.579530068E-04 
L166 35102 300.02 38.645 1.097521869E-10 2.615433040E+00 6.254165375E+03 9.097205181E-05 4.618060802E+00 2.454897205E+03 0.000000000E+00 2.513991989E-04 4.965418069E-01 2.245690446E-04 4.316071158E-05 3.870640928E-01 2.907617308E-01 1.484401385E-04 9.235469394E-04 
L167 35122 300.02 38.645 1.144813937E-10 2.623107897E+00 6.244647670E+03 9.112473219E-05 4.582282334E+00 2.452726227E+03 0.000000000E+00 2.512790730E-04 4.963252042E-01 2.245223675E-04 4.315684781E-05 3.872788440E-01 2.907961442E-01 1.484092849E-04 2.815305137E-03 
L168 35142 300.02 38.645 1.511013641E-10 2.660201761E+00 6.251084584E+03 8.818137193E-05 4.394679490E+00 2.420283340E+03 0.000000000E+00 2.506877808E-04 4.961441970E-01 2.245883764E-04 4.319104969E-05 3.876132080E-01 2.909410648E-01 1.484529168E-04 1.506153368E-03 
L169 35162 300.02 38.645 1.652107346E-10 2.675061088E+00 6.267646471E+03 8.873119106E-05 4.413066967E+00 2.424683527E+03 0.000000000E+00 2.508103420E-04 4.960863699E-01 2.246747370E-04 4.314815094E-05 3.871244957E-01 2.909805845E-01 1.482853264E-04 8.430512679E-04 
L170 35182 300.03 38.643 1.732010139E-10 2.686117994E+00 6.306875076E+03 9.007344027E-05 4.430223322E+00 2.435982427E+03 0.000000000E+00 2.507400056E-04 4.961431895E-01 2.246562070E-04 4.317665628E-05 3.873678293E-01 2.907562940E-01 1.484977528E-04 1.572978978E-03 
L171 35202 300.02 38.645 2.135296830E-10 2.708909871E+00 6.323880494E+03 8.687432674E-05 4.358768939E+00 2.399252674E+03 0.000000000E+00 2.504462516E-04 4.962431512E-01 2.247362305E-04 4.311117541E-05 3.865647469E-01 2.906516790E-01 1.483259122E-04 2.362108492E-03 
L172 35222 300.03 38.643 8.597891956E-11 2.587764655E+00 6.195303283E+03 9.337580557E-05 4.738643130E+00 2.484875603E+03 0.000000000E+00 2.521240510E-04 4.966688292E-01 2.246041266E-04 4.313719892E-05 3.866938857E-01 2.905579417E-01 1.484633277E-04 2.496747955E-03 
L173 35242 300.02 38.645 2.363177053E-10 2.734543379E+00 6.364368437E+03 8.862555276E-05 4.330415851E+00 2.413785067E+03 0.000000000E+00 2.499424905E-04 4.964044556E-01 2.244193361E-04 4.313751557E-05 3.872212519E-01 2.912399315E-01 1.481167618E-04 1.263223930E-03 
L174 35264 300.02 38.645 1.927158804E-10 2.706551604E+00 6.332267596E+03 9.063674587E-05 4.490901190E+00 2.434760696E+03 0.000000000E+00 2.506216559E-04 4.967995682E-01 2.244550424E-04 4.308676826E-05 3.863966432E-01 2.908510386E-01 1.481403280E-04 9.239596354E-04 
L175 35282 300.01 38.646 2.097696993E-10 2.723148248E+00 6.371128565E+03 9.083876727E-05 4.405610597E+00 2.457660151E+03 0.000000000E+00 2.503613248E-04 4.964135361E-01 2.244613711E-04 4.314212120E-05 3.871829888E-01 2.912164797E-01 1.481445049E-04 7.482744687E-04 
L176 35304 300.02 38.645 1.169351820E-10 2.626912845E+00 6.264463827E+03 9.157789061E-05 4.664016192E+00 2.462122002E+03 0.000000000E+00 2.515120331E-04 4.966878336E-01 2.245415114E-04 4.308206149E-05 3.862925323E-01 2.902674751E-01 1.484219390E-04 1.701440249E-03 
L177 35322 300.02 38.645 1.567486702E-10 2.672970499E+00 6.295622756E+03 9.083401625E-05 4.522655957E+00 2.446708906E+03 0.000000000E+00 2.510231446E-04 4.965463010E-01 2.245970035E-04 4.312907005E-05 3.867286840E-01 2.909525720E-01 1.482340223E-04 9.733009672E-04 
L178 35342 300.02 38.645 2.047570574E-10 2.709039393E+00 6.342521322E+03 8.896894179E-05 4.388708524E+00 2.418874654E+03 0.000000000E+00 2.502914877E-04 4.961885168E-01 2.245161974E-04 4.312615905E-05 3.871206988E-01 2.910376445E-01 1.481806903E-04 1.456833520E-03 
L179 35362 300.03 38.643 1.092843793E-10 2.621759317E+00 6.262225845E+03 9.310274173E-05 4.695440292E+00 2.474375638E+03 0.000000000E+00 2.514042268E-04 4.966470736E-01 2.243155566E-04 4.307434961E-05 3.866441595E-01 2.905078523E-01 1.482725829E-04 1.040741579E-03 
L180 35382 300.03 38.643 2.012982432E-10 2.700891515E+00 6.267143187E+03 8.560105378E-05 4.258170936E+00 2.390327982E+03 0.000000000E+00 2.500128020E-04 4.961467866E-01 2.244543329E-04 4.313849493E-05 3.873707392E-01 2.912011326E-01 1.481398597E-04 2.064278800E-03 
L181 35402 300.02 38.645 7.053272723E-11 2.558532201E+00 6.132485734E+03 9.305784356E-05 4.764262345E+00 2.481539505E+03 0.000000000E+00 2.522551750E-04 4.965934825E-01 2.244572742E-04 4.310719555E-05 3.867364173E-01 2.905458159E-01 1.483662583E-04 8.184085488E-04 
L182 35422 300.03 38.643 1.392989920E-10 2.646164144E+00 6.249115708E+03 8.814083511E-05 4.431855688E+00 2.425265216E+03 0.000000000E+00 2.506114886E-04 4.961100974E-01 2.243952682E-04 4.313503706E-05 3.874702959E-01 2.908138067E-01 1.483252723E-04 8.242469114E-04 
L183 35442 300.01 38.646 2.325410994E-10 2.727260043E+00 6.398995885E+03 8.847843252E-05 4.364477460E+00 2.417398434E+03 0.000000000E+00 2.499689464E-04 4.962258665E-01 2.244559634E-04 4.311464190E-05 3.870920359E-01 2.905977018E-01 1.483653918E-04 1.013851198E-03 
L184 35462 300.02 38.645 1.694696520E-10 2.676233768E+00 6.306016474E+03 8.789674688E-05 4.414840919E+00 2.417839766E+03 0.000000000E+00 2.504369445E-04 4.964657735E-01 2.244828338E-04 4.314856260E-05 3.871630327E-01 2.907915197E-01 1.483831532E-04 1.718172240E-03 
L185 35484 300.01 38.646 1.165238452E-10 2.627010125E+00 6.255798066E+03 9.140831305E-05 4.616302145E+00 2.458778068E+03 0.000000000E+00 2.511748332E-04 4.964722152E-01 2.243413165E-04 4.308714634E-05 3.868508177E-01 2.905607903E-01 1.482896102E-04 2.410503951E-03 
L186 35502 300.02 38.645 9.465293031E-11 2.595120608E+00 6.135866724E+03 8.963723093E-05 4.540560082E+00 2.443074655E+03 0.000000000E+00 2.513972985E-04 4.963543085E-01 2.243944865E-04 4.314255582E-05 3.873485118E-01 2.908655109E-01 1.483247556E-04 5.611482219E-04 
L187 35522 300.03 38.643 1.296472938E-10 2.635576601E+00 6.241017965E+03 8.846150359E-05 4.474169499E+00 2.426830753E+03 0.000000000E+00 2.506774577E-04 4.962468959E-01 2.243197430E-04 4.311767237E-05 3.873379113E-01 2.907946084E-01 1.482753501E-04 1.746867880E-03 
