fname time Tem kT_1 I01 n1 Rsh1 I02 n2 Rsh2 Rs Iph Voc Isc Pm FF Vm Im dev 
L120 34162 300 38.647 9.126435629E-11 2.589309226E+00 6.161716714E+03 9.106151422E-05 4.603043009E+00 2.464069295E+03 0.000000000E+00 2.526217516E-04 4.961271198E-01 2.253804519E-04 4.329766094E-05 3.872177189E-01 2.906342082E-01 1.489764787E-04 1.946836974E-03 
L121 34182 300.02 38.645 1.365978031E-10 2.645240536E+00 6.225753646E+03 8.911147540E-05 4.475478228E+00 2.430121948E+03 0.000000000E+00 2.519454075E-04 4.963246151E-01 2.254226568E-04 4.330421488E-05 3.870497494E-01 2.906237789E-01 1.490043762E-04 9.973761192E-04 
L122 34202 300.01 38.646 1.782007772E-10 2.689023055E+00 6.305255661E+03 9.009376921E-05 4.491713211E+00 2.432158457E+03 0.000000000E+00 2.517392556E-04 4.965652243E-01 2.254237866E-04 4.325380409E-05 3.864099195E-01 2.907238308E-01 1.487796992E-04 1.597774913E-03 
L123 34222 300.02 38.645 1.710114119E-10 2.680372446E+00 6.302938864E+03 8.976768273E-05 4.461915146E+00 2.427989907E+03 0.000000000E+00 2.516409953E-04 4.963310232E-01 2.254356311E-04 4.329993410E-05 3.869842184E-01 2.905783254E-01 1.490129522E-04 8.388783205E-04 
L124 34242 300.02 38.645 1.615938486E-10 2.681796070E+00 6.290776842E+03 9.209099717E-05 4.526065725E+00 2.457207075E+03 0.000000000E+00 2.518680761E-04 4.965447192E-01 2.253131127E-04 4.327051880E-05 3.867650902E-01 2.909790351E-01 1.487066544E-04 1.469134386E-03 
L125 34262 300.02 38.645 9.777616935E-11 2.613646813E+00 6.186438849E+03 9.444180641E-05 4.676670404E+00 2.504167224E+03 0.000000000E+00 2.528399380E-04 4.964912656E-01 2.252879282E-04 4.326222603E-05 3.867758312E-01 2.905156157E-01 1.489153205E-04 8.876029348E-04 
L126 34284 300.02 38.645 2.187663351E-10 2.716830971E+00 6.322532943E+03 8.749666918E-05 4.326496470E+00 2.405976725E+03 0.000000000E+00 2.509276526E-04 4.963791216E-01 2.252450287E-04 4.327059868E-05 3.870117789E-01 2.910675255E-01 1.486617190E-04 1.190979197E-03 
L127 34302 300.01 38.646 2.267359173E-10 2.724144226E+00 6.417697998E+03 8.986674643E-05 4.437138911E+00 2.428113346E+03 0.000000000E+00 2.509028247E-04 4.963929680E-01 2.251645970E-04 4.323398644E-05 3.868116580E-01 2.904850030E-01 1.488337986E-04 1.060700602E-03 
L128 34324 300.01 38.646 1.736625091E-10 2.688405683E+00 6.358915144E+03 9.167074451E-05 4.506539542E+00 2.457223940E+03 0.000000000E+00 2.514992570E-04 4.963436709E-01 2.252578053E-04 4.328534395E-05 3.871493515E-01 2.907097281E-01 1.488954093E-04 8.247552239E-04 
L129 34342 300.03 38.643 2.349010032E-10 2.732131821E+00 6.335826076E+03 8.851878044E-05 4.337784397E+00 2.409917504E+03 0.000000000E+00 2.510197143E-04 4.964831650E-01 2.253224012E-04 4.327996294E-05 3.868815174E-01 2.910305458E-01 1.487127848E-04 2.518937666E-03 
0L13 32004 300.02 38.645 2.789495769E-10 2.741137788E+00 6.476595079E+03 9.011567626E-05 4.389490734E+00 2.430517346E+03 0.000000000E+00 2.546346611E-04 4.948775500E-01 2.289383371E-04 4.381219306E-05 3.867040461E-01 2.890802883E-01 1.515571792E-04 1.774110325E-03 
L130 34362 300.02 38.645 1.757258060E-10 2.687435617E+00 6.292347653E+03 8.968739981E-05 4.427323301E+00 2.432030301E+03 0.000000000E+00 2.513864280E-04 4.963155720E-01 2.252269929E-04 4.327018182E-05 3.870885990E-01 2.906476542E-01 1.488750423E-04 1.559769388E-03 
L131 34384 300.02 38.645 9.421388266E-11 2.597647057E+00 6.171095694E+03 9.229205703E-05 4.635384446E+00 2.469861777E+03 0.000000000E+00 2.525004190E-04 4.961582299E-01 2.251908117E-04 4.324797765E-05 3.870748356E-01 2.905451820E-01 1.488511266E-04 1.195040748E-03 
L132 34402 300.01 38.646 2.297780388E-10 2.725959692E+00 6.354120574E+03 8.819466642E-05 4.341132211E+00 2.410455011E+03 0.000000000E+00 2.507465887E-04 4.963446471E-01 2.251233882E-04 4.324656240E-05 3.870326762E-01 2.910630258E-01 1.485814362E-04 7.735299979E-04 
L133 34422 300.02 38.645 1.613820201E-10 2.672261369E+00 6.305124026E+03 9.012115011E-05 4.503001696E+00 2.436797471E+03 0.000000000E+00 2.514525839E-04 4.963806418E-01 2.251248766E-04 4.322332332E-05 3.867940917E-01 2.904645983E-01 1.488075434E-04 1.627009114E-03 
L134 34442 300.03 38.643 2.039238549E-10 2.701619935E+00 6.367413137E+03 8.808921639E-05 4.389178875E+00 2.413401730E+03 0.000000000E+00 2.508662515E-04 4.961846074E-01 2.251614420E-04 4.325348782E-05 3.871540658E-01 2.906201031E-01 1.488317132E-04 1.761940618E-03 
L135 34462 300.02 38.645 2.420428962E-10 2.729744124E+00 6.351798539E+03 8.718662499E-05 4.297315406E+00 2.401715452E+03 0.000000000E+00 2.507252012E-04 4.959633883E-01 2.252352186E-04 4.323301092E-05 3.870165747E-01 2.908273510E-01 1.486552443E-04 1.063571860E-03 
L136 34482 300.02 38.645 6.848623644E-11 2.551344334E+00 6.118126808E+03 9.250188479E-05 4.739062507E+00 2.482224870E+03 0.000000000E+00 2.529918953E-04 4.963875689E-01 2.251490005E-04 4.323338704E-05 3.868372975E-01 2.905010978E-01 1.488234893E-04 1.981985255E-03 
L137 34502 300.01 38.646 8.765178668E-11 2.588616099E+00 6.094388166E+03 9.159848115E-05 4.622107827E+00 2.462883432E+03 0.000000000E+00 2.527616080E-04 4.962536449E-01 2.252041527E-04 4.321309525E-05 3.866653634E-01 2.907334787E-01 1.486347408E-04 2.012825833E-03 
L138 34522 300.02 38.645 1.593460915E-10 2.663264903E+00 6.239023876E+03 8.702815254E-05 4.335498123E+00 2.407151481E+03 0.000000000E+00 2.510018184E-04 4.957580528E-01 2.250449410E-04 4.325739268E-05 3.877227703E-01 2.907968013E-01 1.487547060E-04 6.653058950E-04 
L139 34542 300.02 38.645 1.298637190E-10 2.639932858E+00 6.243112388E+03 9.007134702E-05 4.527580298E+00 2.444842273E+03 0.000000000E+00 2.517751729E-04 4.963769473E-01 2.251308383E-04 4.324377991E-05 3.869697848E-01 2.905943729E-01 1.488114841E-04 1.477038387E-03 
0L14 32022 300.02 38.645 2.226896513E-10 2.713248376E+00 6.374730493E+03 9.204668817E-05 4.463019967E+00 2.450136799E+03 0.000000000E+00 2.551849052E-04 4.947458583E-01 2.288599331E-04 4.376127337E-05 3.864897822E-01 2.888432311E-01 1.515052757E-04 2.290503322E-03 
L140 34562 300.02 38.645 1.121915817E-10 2.619547641E+00 6.165339205E+03 9.006625127E-05 4.530373864E+00 2.443301534E+03 0.000000000E+00 2.521583157E-04 4.962504170E-01 2.252178077E-04 4.324927579E-05 3.869681562E-01 2.905190754E-01 1.488689709E-04 1.222095445E-03 
L141 34582 300.01 38.646 1.309578826E-10 2.640398629E+00 6.207706861E+03 8.907904569E-05 4.472190812E+00 2.430024869E+03 0.000000000E+00 2.517599135E-04 4.963849038E-01 2.251993070E-04 4.327737104E-05 3.871464275E-01 2.907316826E-01 1.488567419E-04 1.321201728E-03 
L142 34602 300.02 38.645 2.741749059E-10 2.751290102E+00 6.442866362E+03 8.800941920E-05 4.338717597E+00 2.403394847E+03 0.000000000E+00 2.502108251E-04 4.964352588E-01 2.249308641E-04 4.320339630E-05 3.869066711E-01 2.905811095E-01 1.486793012E-04 6.687038007E-04 
L143 34622 300.01 38.646 9.001211456E-11 2.585757295E+00 6.144089360E+03 9.012533330E-05 4.591443365E+00 2.447929141E+03 0.000000000E+00 2.521757471E-04 4.963496978E-01 2.250027435E-04 4.323821282E-05 3.871614961E-01 2.907223776E-01 1.487268135E-04 9.343855553E-04 
L144 34642 300.02 38.645 1.202069489E-10 2.625361782E+00 6.194922611E+03 8.908086441E-05 4.498263890E+00 2.432279333E+03 0.000000000E+00 2.517041398E-04 4.961193325E-01 2.250301156E-04 4.321726072E-05 3.871064807E-01 2.905461555E-01 1.487449064E-04 7.921958691E-04 
L145 34664 300.01 38.646 2.053688566E-10 2.717899981E+00 6.335355208E+03 8.989755269E-05 4.403657050E+00 2.446914769E+03 0.000000000E+00 2.510055149E-04 4.967472497E-01 2.249857777E-04 4.322747997E-05 3.867847848E-01 2.911125425E-01 1.484906133E-04 8.184237716E-04 
L146 34688 300.02 38.645 2.365697215E-10 2.734715532E+00 6.382096793E+03 8.899227342E-05 4.349997683E+00 2.439013611E+03 0.000000000E+00 2.506494078E-04 4.962572764E-01 2.249663389E-04 4.319216482E-05 3.868837986E-01 2.908998487E-01 1.484777837E-04 8.815073062E-04 
L147 34704 300.02 38.645 1.129474513E-10 2.616171803E+00 6.245198076E+03 8.988636267E-05 4.588748823E+00 2.451613827E+03 0.000000000E+00 2.518249145E-04 4.964742586E-01 2.250086457E-04 4.321137258E-05 3.868139429E-01 2.905342897E-01 1.487307148E-04 1.488277774E-03 
L148 34722 300.01 38.646 2.482914044E-10 2.746213987E+00 6.370809123E+03 8.964157512E-05 4.370770480E+00 2.425671970E+03 0.000000000E+00 2.506328491E-04 4.966368688E-01 2.249134724E-04 4.318684442E-05 3.866313308E-01 2.909323841E-01 1.484428918E-04 6.315090677E-04 
L149 34742 300.03 38.643 9.311484857E-11 2.593143284E+00 6.145815180E+03 9.099717240E-05 4.619478246E+00 2.453104025E+03 0.000000000E+00 2.522092714E-04 4.963304526E-01 2.249371669E-04 4.318897697E-05 3.868483722E-01 2.904759874E-01 1.486834673E-04 1.628773390E-03 
0L15 32042 300.03 38.643 1.688658226E-10 2.663645960E+00 6.331422355E+03 9.086100654E-05 4.491495973E+00 2.448261028E+03 0.000000000E+00 2.552685413E-04 4.946643919E-01 2.287630705E-04 4.378477167E-05 3.869247612E-01 2.886846179E-01 1.516699157E-04 1.184847454E-03 
L150 34784 300.02 38.645 1.239113489E-10 2.635419235E+00 6.282493426E+03 9.147712618E-05 4.603148542E+00 2.460652805E+03 0.000000000E+00 2.515430520E-04 4.965170620E-01 2.248018974E-04 4.319012448E-05 3.869459507E-01 2.906584972E-01 1.485940542E-04 2.477203135E-03 
L151 34802 300.02 38.645 8.864780409E-11 2.580130582E+00 6.146038896E+03 8.935343937E-05 4.610787431E+00 2.441013290E+03 0.000000000E+00 2.521706758E-04 4.965075083E-01 2.249811440E-04 4.320977964E-05 3.868210597E-01 2.905590931E-01 1.487125362E-04 6.390344863E-04 
L152 34822 300.03 38.643 1.501185995E-10 2.664187569E+00 6.279062300E+03 9.050200740E-05 4.516329535E+00 2.441138790E+03 0.000000000E+00 2.514024026E-04 4.965188189E-01 2.249418500E-04 4.320770014E-05 3.868611995E-01 2.905958636E-01 1.486865628E-04 1.089492762E-03 
L153 34842 300.02 38.645 2.014902667E-10 2.706878936E+00 6.331127347E+03 8.893321835E-05 4.388760853E+00 2.421148510E+03 0.000000000E+00 2.507509755E-04 4.963145242E-01 2.248968008E-04 4.320373509E-05 3.870624421E-01 2.910677451E-01 1.484318885E-04 1.511363860E-03 
L154 34862 300.01 38.646 1.032169700E-10 2.612754116E+00 6.185041228E+03 9.212523460E-05 4.663108707E+00 2.459490235E+03 0.000000000E+00 2.521018465E-04 4.967503747E-01 2.248315007E-04 4.316035480E-05 3.864467360E-01 2.908599407E-01 1.483887905E-04 1.710188250E-03 
L155 34882 300.02 38.645 1.041550626E-10 2.601005804E+00 6.165031120E+03 8.837453896E-05 4.545655780E+00 2.427895941E+03 0.000000000E+00 2.516734948E-04 4.962578523E-01 2.247955856E-04 4.314741326E-05 3.867760681E-01 2.903792146E-01 1.485898821E-04 8.556257992E-04 
L156 34902 300.02 38.645 1.355348846E-10 2.646386725E+00 6.325108451E+03 9.158424983E-05 4.601876266E+00 2.457815716E+03 0.000000000E+00 2.512780997E-04 4.962608655E-01 2.247151249E-04 4.315076887E-05 3.869422969E-01 2.905057779E-01 1.485366976E-04 1.170369296E-03 
L157 34922 300.03 38.643 1.624561681E-10 2.682613886E+00 6.331879536E+03 9.272056971E-05 4.582626375E+00 2.462319942E+03 0.000000000E+00 2.513338348E-04 4.966265772E-01 2.247906150E-04 4.315359602E-05 3.865528315E-01 2.904272460E-01 1.485865965E-04 1.728418564E-03 
L158 34942 300.03 38.643 1.270810057E-10 2.637341446E+00 6.192329768E+03 8.908768271E-05 4.464958700E+00 2.433696389E+03 0.000000000E+00 2.515328983E-04 4.963493395E-01 2.249345925E-04 4.322883439E-05 3.871950770E-01 2.911879102E-01 1.484568311E-04 2.148327964E-03 
L159 34962 300.02 38.645 2.235382638E-10 2.718624972E+00 6.376669966E+03 8.767620720E-05 4.351395152E+00 2.413635749E+03 0.000000000E+00 2.502733085E-04 4.962741419E-01 2.247156563E-04 4.316308138E-05 3.870414362E-01 2.905879828E-01 1.485370488E-04 2.219124930E-03 
0L16 32062 300.02 38.645 1.380635163E-10 2.641858488E+00 6.215974775E+03 9.212888276E-05 4.549862888E+00 2.461687384E+03 0.000000000E+00 2.560609252E-04 4.949181141E-01 2.288866128E-04 4.377328147E-05 3.864162336E-01 2.888888121E-01 1.515229377E-04 1.104286707E-03 
L160 34982 300.03 38.643 1.914408363E-10 2.700642485E+00 6.316256528E+03 8.899716745E-05 4.426501919E+00 2.425474529E+03 0.000000000E+00 2.507384761E-04 4.966541317E-01 2.247139000E-04 4.315390270E-05 3.866660912E-01 2.909686543E-01 1.483111740E-04 1.741765176E-03 
L161 35002 300.02 38.645 1.058682536E-10 2.610138764E+00 6.211326021E+03 9.033964077E-05 4.593981004E+00 2.450419650E+03 0.000000000E+00 2.515453979E-04 4.965279105E-01 2.246279129E-04 4.315956967E-05 3.869632465E-01 2.906778400E-01 1.484790505E-04 9.315902471E-04 
L162 35022 300.01 38.646 9.220453267E-11 2.598766030E+00 6.170779208E+03 9.256744386E-05 4.658403755E+00 2.474482235E+03 0.000000000E+00 2.520580280E-04 4.966264418E-01 2.246969908E-04 4.318010866E-05 3.869515902E-01 2.907267645E-01 1.485247109E-04 9.653418440E-04 
L163 35042 300.02 38.645 9.035301355E-11 2.589791240E+00 6.180890916E+03 9.176063885E-05 4.638497561E+00 2.466747142E+03 0.000000000E+00 2.519478803E-04 4.962089582E-01 2.247251850E-04 4.318095338E-05 3.872361376E-01 2.906959764E-01 1.485433473E-04 7.181768171E-04 
L164 35062 300.01 38.646 1.413590584E-10 2.649072684E+00 6.205084552E+03 8.797063484E-05 4.401160089E+00 2.418160665E+03 0.000000000E+00 2.511257970E-04 4.959534997E-01 2.248270363E-04 4.319236607E-05 3.873624336E-01 2.910814463E-01 1.483858439E-04 8.885598804E-04 
L165 35082 300.02 38.645 1.468590249E-10 2.663440551E+00 6.310688566E+03 9.165214435E-05 4.595625237E+00 2.457829327E+03 0.000000000E+00 2.513469731E-04 4.967365533E-01 2.247227843E-04 4.313739894E-05 3.864388029E-01 2.904058684E-01 1.485417604E-04 7.438837676E-04 
L166 35102 300.02 38.645 1.074613397E-10 2.612106735E+00 6.234592326E+03 9.075608853E-05 4.604052880E+00 2.453810452E+03 0.000000000E+00 2.514532817E-04 4.964224888E-01 2.245892984E-04 4.315759316E-05 3.870942414E-01 2.907145033E-01 1.484535263E-04 9.998117756E-04 
L167 35122 300.02 38.645 9.190471465E-11 2.588208139E+00 6.156988340E+03 9.009448209E-05 4.593816313E+00 2.444076279E+03 0.000000000E+00 2.516853654E-04 4.962983112E-01 2.246052868E-04 4.316097871E-05 3.871939049E-01 2.907166129E-01 1.484640946E-04 3.398737532E-03 
L168 35142 300.02 38.645 1.761383311E-10 2.681973873E+00 6.279131067E+03 8.736377196E-05 4.346085913E+00 2.407776005E+03 0.000000000E+00 2.504113115E-04 4.961708218E-01 2.245892928E-04 4.318413657E-05 3.875287896E-01 2.908933102E-01 1.484535225E-04 1.524443522E-03 
L169 35162 300.02 38.645 1.269928573E-10 2.639224703E+00 6.202803186E+03 8.974845566E-05 4.494625355E+00 2.438457520E+03 0.000000000E+00 2.513610293E-04 4.964138528E-01 2.247149758E-04 4.318056355E-05 3.870903971E-01 2.911470234E-01 1.483118840E-04 8.381200563E-04 
0L17 32082 300.03 38.643 1.722699046E-10 2.665969421E+00 6.360265065E+03 9.047287767E-05 4.504514957E+00 2.442198844E+03 0.000000000E+00 2.550435643E-04 4.951383451E-01 2.286465836E-04 4.380015304E-05 3.868871903E-01 2.889331571E-01 1.515926849E-04 8.609860899E-04 
L170 35182 300.03 38.643 1.291980679E-10 2.637964650E+00 6.253701163E+03 8.980429763E-05 4.499654206E+00 2.437950935E+03 0.000000000E+00 2.511200546E-04 4.962066527E-01 2.246719765E-04 4.319966640E-05 3.874974996E-01 2.908908279E-01 1.485081765E-04 1.643277377E-03 
L171 35202 300.02 38.645 1.987086449E-10 2.699012889E+00 6.253873021E+03 8.600290600E-05 4.291327458E+00 2.390641308E+03 0.000000000E+00 2.505013824E-04 4.961805054E-01 2.247735180E-04 4.316097500E-05 3.869959381E-01 2.909391517E-01 1.483505219E-04 2.254214369E-03 
L172 35222 300.03 38.643 9.168105488E-11 2.593303339E+00 6.193253579E+03 9.202473999E-05 4.686040590E+00 2.468933821E+03 0.000000000E+00 2.519283373E-04 4.966320749E-01 2.246130921E-04 4.313989518E-05 3.867312385E-01 2.905645044E-01 1.484692539E-04 2.532696861E-03 
L173 35242 300.02 38.645 2.269466024E-10 2.737276514E+00 6.374010576E+03 9.125498852E-05 4.422164486E+00 2.439658309E+03 0.000000000E+00 2.502611762E-04 4.967371831E-01 2.244057123E-04 4.313045435E-05 3.869220277E-01 2.912099366E-01 1.481077701E-04 1.159884211E-03 
L174 35264 300.02 38.645 1.805538761E-10 2.699361644E+00 6.310137201E+03 9.131902622E-05 4.510862293E+00 2.443344367E+03 0.000000000E+00 2.507994243E-04 4.968150665E-01 2.244633273E-04 4.309241796E-05 3.864209904E-01 2.908784395E-01 1.481457960E-04 9.197294771E-04 
L175 35282 300.01 38.646 1.725270952E-10 2.692183110E+00 6.331093517E+03 9.121564189E-05 4.469498010E+00 2.466401000E+03 0.000000000E+00 2.507163043E-04 4.964318125E-01 2.244740559E-04 4.313670969E-05 3.870982944E-01 2.907230074E-01 1.483773509E-04 8.352586199E-04 
L176 35304 300.02 38.645 3.992810718E-10 2.816920124E+00 6.566852761E+03 8.824547603E-05 4.330898617E+00 2.401414932E+03 0.000000000E+00 2.493118339E-04 4.969026707E-01 2.244389260E-04 4.304310762E-05 3.859527202E-01 2.905771779E-01 1.481296912E-04 2.023454587E-03 
L177 35322 300.02 38.645 1.741126344E-10 2.684509334E+00 6.314114630E+03 8.929569213E-05 4.463483856E+00 2.426981441E+03 0.000000000E+00 2.506805468E-04 4.965693376E-01 2.245685078E-04 4.313473311E-05 3.868105966E-01 2.910276996E-01 1.482152152E-04 8.719809507E-04 
L178 35342 300.02 38.645 1.674679242E-10 2.674202841E+00 6.271873407E+03 8.796488323E-05 4.393680964E+00 2.413226536E+03 0.000000000E+00 2.505663845E-04 4.960734222E-01 2.245630154E-04 4.313798380E-05 3.872359345E-01 2.910567503E-01 1.482115902E-04 1.936424851E-03 
L179 35362 300.03 38.643 1.548109250E-10 2.671527049E+00 6.334456433E+03 9.184568061E-05 4.591862115E+00 2.457136201E+03 0.000000000E+00 2.508069048E-04 4.965831059E-01 2.243107231E-04 4.305109868E-05 3.864935615E-01 2.903572968E-01 1.482693879E-04 1.075159041E-03 
0L18 32102 300.02 38.645 2.693528924E-10 2.726808092E+00 6.327977691E+03 8.398233907E-05 4.175255868E+00 2.385621422E+03 0.000000000E+00 2.541922241E-04 4.949358366E-01 2.287599354E-04 4.379522322E-05 3.868101648E-01 2.896311839E-01 1.512103173E-04 1.435969225E-03 
L180 35382 300.03 38.643 1.910667432E-10 2.696055425E+00 6.272875120E+03 8.687364457E-05 4.321727512E+00 2.404310620E+03 0.000000000E+00 2.502259269E-04 4.963203947E-01 2.244514222E-04 4.312899552E-05 3.871549893E-01 2.911407835E-01 1.481379386E-04 2.093524279E-03 
L181 35402 300.02 38.645 6.520492948E-11 2.545921689E+00 6.093884011E+03 9.216246299E-05 4.746911495E+00 2.472676135E+03 0.000000000E+00 2.523365972E-04 4.966731102E-01 2.244748564E-04 4.312309535E-05 3.867867394E-01 2.906302161E-01 1.483778801E-04 7.977439291E-04 
