fname time Tem kT_1 I01 n1 Rsh1 I02 n2 Rsh2 Rs Iph Voc Isc Pm FF Vm Im dev 
L358 38940 300.01 38.646 9.645751884E-11 2.597856310E+00 6.194550127E+03 8.948141391E-05 4.586651176E+00 2.450225872E+03 0.000000000E+00 2.494843893E-04 4.964122476E-01 2.226677725E-04 4.278658041E-05 3.870862330E-01 2.907024916E-01 1.471833976E-04 1.560467739E-03 
L359 38960 300.02 38.645 7.894143161E-11 2.574838933E+00 6.137327107E+03 9.156681887E-05 4.693694996E+00 2.473646101E+03 0.000000000E+00 2.502791654E-04 4.964031475E-01 2.228281445E-04 4.276478245E-05 3.866176677E-01 2.907851926E-01 1.470665754E-04 8.633806410E-04 
L360 38980 300.02 38.645 1.000387609E-10 2.610507624E+00 6.163105978E+03 9.096758006E-05 4.595472450E+00 2.463179309E+03 0.000000000E+00 2.499371340E-04 4.963845391E-01 2.228821190E-04 4.278968951E-05 3.867636597E-01 2.908840923E-01 1.471021986E-04 1.204815505E-03 
L361 39002 300.01 38.646 1.721375268E-10 2.684669586E+00 6.277460773E+03 8.791057302E-05 4.403821729E+00 2.424503687E+03 0.000000000E+00 2.487942347E-04 4.962729006E-01 2.228295680E-04 4.277053511E-05 3.867686857E-01 2.908224507E-01 1.470675149E-04 1.820606251E-03 
L362 39020 300.02 38.645 1.509397054E-10 2.679076599E+00 6.372407192E+03 9.438997484E-05 4.674198192E+00 2.495452730E+03 0.000000000E+00 2.494678300E-04 4.966231140E-01 2.228131073E-04 4.274705688E-05 3.863123169E-01 2.906842815E-01 1.470566508E-04 9.539417100E-04 
L363 39042 300.01 38.646 7.272762922E-11 2.562867185E+00 6.098681296E+03 9.071558860E-05 4.649835478E+00 2.466649661E+03 0.000000000E+00 2.502760458E-04 4.964552634E-01 2.228337209E-04 4.281578067E-05 3.870284007E-01 2.911246767E-01 1.470702558E-04 1.546624858E-03 
L364 39060 300.01 38.646 5.305556095E-11 2.514125801E+00 6.076071044E+03 9.044674742E-05 4.697621701E+00 2.471885051E+03 0.000000000E+00 2.503045832E-04 4.962129773E-01 2.226657749E-04 4.284080987E-05 3.877359643E-01 2.910735511E-01 1.471820772E-04 2.534349791E-03 
L365 39080 300 38.647 2.979390804E-10 2.775576249E+00 6.495247860E+03 8.914962507E-05 4.339771162E+00 2.424041140E+03 0.000000000E+00 2.475933238E-04 4.964255363E-01 2.225457083E-04 4.275367604E-05 3.869903404E-01 2.910786171E-01 1.468801675E-04 1.902406561E-03 
L366 39100 300.02 38.645 1.425065292E-10 2.658454815E+00 6.302819110E+03 9.052971978E-05 4.521856295E+00 2.454501957E+03 0.000000000E+00 2.489194209E-04 4.960160024E-01 2.226371207E-04 4.275043108E-05 3.871214481E-01 2.909370199E-01 1.469404997E-04 2.602365025E-03 
L367 39122 300.03 38.643 1.425338097E-10 2.653204910E+00 6.251494496E+03 8.768199244E-05 4.447144667E+00 2.421301526E+03 0.000000000E+00 2.488620950E-04 4.964490710E-01 2.227327569E-04 4.279481758E-05 3.870190873E-01 2.911140400E-01 1.470036196E-04 3.189127250E-03 
L368 39140 300.02 38.645 1.268321843E-10 2.642644340E+00 6.229671810E+03 8.973541674E-05 4.516662755E+00 2.445492904E+03 0.000000000E+00 2.492934399E-04 4.965171268E-01 2.227869210E-04 4.280481329E-05 3.869623234E-01 2.911112439E-01 1.470393679E-04 1.932056344E-03 
L369 39160 300.02 38.645 1.081453555E-10 2.616738077E+00 6.208946050E+03 8.996044752E-05 4.580717583E+00 2.452730758E+03 0.000000000E+00 2.495856351E-04 4.964123384E-01 2.228016939E-04 4.277948774E-05 3.867893648E-01 2.909197167E-01 1.470491180E-04 1.887522824E-03 
L370 39180 300.01 38.646 1.365352250E-10 2.646675741E+00 6.243953109E+03 8.762835933E-05 4.467093377E+00 2.424625949E+03 0.000000000E+00 2.489850375E-04 4.965395876E-01 2.227558841E-04 4.278949099E-05 3.868602038E-01 2.910475850E-01 1.470188835E-04 1.196725712E-03 
L371 39200 300.01 38.646 1.309957773E-10 2.646830231E+00 6.298944370E+03 9.079169175E-05 4.581225586E+00 2.461096714E+03 0.000000000E+00 2.490307135E-04 4.963970368E-01 2.225523669E-04 4.273205251E-05 3.868052461E-01 2.909226939E-01 1.468845621E-04 1.216392843E-03 
L372 39220 300 38.647 1.668960761E-10 2.672268778E+00 6.285640700E+03 8.601548430E-05 4.345582624E+00 2.408059796E+03 0.000000000E+00 2.481533869E-04 4.959641349E-01 2.224915480E-04 4.274428593E-05 3.873595581E-01 2.910855274E-01 1.468444217E-04 1.891778579E-03 
L373 39240 300.01 38.646 1.258719259E-10 2.635899738E+00 6.243759162E+03 8.882198167E-05 4.508734779E+00 2.438169581E+03 0.000000000E+00 2.489701715E-04 4.962137314E-01 2.225889628E-04 4.274656452E-05 3.870159046E-01 2.909736457E-01 1.469087155E-04 2.560247372E-03 
L374 39260 300.01 38.646 1.337797489E-10 2.649486290E+00 6.213880883E+03 8.895884627E-05 4.475480845E+00 2.440843970E+03 0.000000000E+00 2.491878044E-04 4.962868541E-01 2.227436109E-04 4.275657151E-05 3.867807456E-01 2.908396962E-01 1.470107832E-04 1.034831317E-03 
L375 39280 300.02 38.645 1.293343859E-10 2.641220944E+00 6.208560629E+03 8.811286833E-05 4.432895049E+00 2.436366902E+03 0.000000000E+00 2.490092397E-04 4.960414633E-01 2.226963208E-04 4.277711867E-05 3.872402632E-01 2.910412527E-01 1.469795717E-04 1.191490025E-03 
L376 39300 300.01 38.646 1.945887571E-10 2.700929492E+00 6.307822332E+03 8.712633589E-05 4.354598224E+00 2.416205021E+03 0.000000000E+00 2.484503466E-04 4.960697146E-01 2.227606420E-04 4.274654667E-05 3.868297443E-01 2.907492740E-01 1.470220237E-04 1.209263270E-03 
L377 39320 300.01 38.646 1.207269580E-10 2.639567578E+00 6.264051177E+03 9.170448911E-05 4.631926439E+00 2.469635510E+03 0.000000000E+00 2.493460271E-04 4.967322644E-01 2.225597392E-04 4.272533050E-05 3.864705963E-01 2.908672946E-01 1.468894279E-04 2.524370424E-03 
L378 39340 300.01 38.646 1.317990237E-10 2.640974435E+00 6.256563347E+03 8.806149220E-05 4.487918428E+00 2.435150776E+03 0.000000000E+00 2.487845253E-04 4.962574248E-01 2.225167054E-04 4.272527539E-05 3.869147017E-01 2.909231719E-01 1.468610256E-04 1.471455812E-03 
L379 39360 300.01 38.646 1.935232128E-10 2.698261919E+00 6.317134805E+03 8.642753115E-05 4.326968658E+00 2.408834059E+03 0.000000000E+00 2.480169181E-04 4.961037922E-01 2.224976259E-04 4.273918908E-05 3.871937599E-01 2.910428676E-01 1.468484331E-04 1.087209398E-03 
L380 39380 300.01 38.646 1.543059493E-10 2.667353088E+00 6.266942701E+03 8.796372183E-05 4.415114808E+00 2.428251820E+03 0.000000000E+00 2.486121260E-04 4.961938594E-01 2.225967586E-04 4.275915863E-05 3.871318738E-01 2.910491797E-01 1.469138607E-04 2.978473081E-03 
L381 39400 300.01 38.646 1.461561266E-10 2.668408714E+00 6.254112821E+03 9.043424849E-05 4.532809038E+00 2.452394535E+03 0.000000000E+00 2.491298509E-04 4.966922089E-01 2.226214811E-04 4.271643271E-05 3.863141017E-01 2.911672299E-01 1.467075561E-04 2.484322281E-03 
L382 39420 300.01 38.646 8.741748116E-11 2.594211156E+00 6.074243687E+03 9.063135401E-05 4.612671400E+00 2.463486104E+03 0.000000000E+00 2.503384851E-04 4.966547624E-01 2.228716470E-04 4.274757953E-05 3.861909589E-01 2.910524718E-01 1.468724154E-04 1.912365729E-03 
L383 39440 300.01 38.646 1.472294153E-10 2.662623341E+00 6.271519607E+03 8.914951903E-05 4.488605951E+00 2.440771582E+03 0.000000000E+00 2.488943481E-04 4.963370695E-01 2.226334470E-04 4.273442455E-05 3.867325596E-01 2.908328869E-01 1.469380750E-04 1.081888897E-03 
L384 39460 300.01 38.646 2.478930295E-10 2.742961875E+00 6.425062020E+03 8.846795789E-05 4.373364222E+00 2.423709781E+03 0.000000000E+00 2.478497336E-04 4.963483248E-01 2.224873370E-04 4.270461180E-05 3.867077893E-01 2.908208536E-01 1.468416424E-04 1.002693030E-03 
L385 39484 300.02 38.645 8.140412588E-11 2.569355089E+00 6.091605890E+03 8.719896314E-05 4.471895873E+00 2.435306824E+03 0.000000000E+00 2.493640880E-04 4.958438089E-01 2.225504141E-04 4.279112119E-05 3.877754978E-01 2.913273937E-01 1.468832733E-04 2.072356625E-03 
L386 39500 300.02 38.645 1.792382579E-10 2.688514321E+00 6.350202082E+03 8.806236658E-05 4.398772385E+00 2.426251510E+03 0.000000000E+00 2.480532757E-04 4.961507305E-01 2.224041550E-04 4.274857622E-05 3.874049121E-01 2.912291366E-01 1.467867423E-04 5.088495979E-04 
L387 39520 300.01 38.646 8.612030057E-11 2.592095961E+00 6.185757498E+03 9.259973634E-05 4.701700586E+00 2.486122918E+03 0.000000000E+00 2.498452859E-04 4.966107098E-01 2.225250102E-04 4.274047210E-05 3.867625404E-01 2.910157874E-01 1.468665067E-04 2.693829018E-03 
L388 39540 300.01 38.646 9.131396764E-11 2.593919141E+00 6.144707842E+03 8.992628403E-05 4.590231398E+00 2.456534169E+03 0.000000000E+00 2.496863209E-04 4.963805969E-01 2.226317864E-04 4.275287823E-05 3.868685179E-01 2.909606452E-01 1.469369791E-04 1.110795216E-03 
L389 39560 300.01 38.646 1.948582381E-10 2.708412011E+00 6.338110958E+03 8.903748612E-05 4.408292118E+00 2.432637980E+03 0.000000000E+00 2.483448143E-04 4.964497290E-01 2.225648910E-04 4.275069180E-05 3.869111205E-01 2.910332136E-01 1.468928281E-04 2.474979846E-03 
L390 39580 300.02 38.645 9.312256174E-11 2.595605389E+00 6.111396066E+03 8.947108554E-05 4.567013872E+00 2.454969677E+03 0.000000000E+00 2.499303745E-04 4.960451792E-01 2.227862325E-04 4.271386632E-05 3.865087246E-01 2.909344303E-01 1.468161272E-04 9.920278349E-04 
L391 39600 300.01 38.646 1.378513461E-10 2.634226523E+00 6.163616522E+03 8.132061533E-05 4.234612776E+00 2.379933341E+03 0.000000000E+00 2.483052109E-04 4.961731418E-01 2.226087274E-04 4.277667305E-05 3.872857927E-01 2.911527402E-01 1.469217601E-04 9.900239112E-04 
L392 39626 300.02 38.645 1.269355080E-10 2.642007179E+00 6.235261420E+03 8.917005167E-05 4.494993815E+00 2.451046783E+03 0.000000000E+00 2.488256912E-04 4.963539799E-01 2.223947720E-04 4.271912931E-05 3.869958520E-01 2.910408051E-01 1.467805495E-04 3.138791836E-03 
L393 39642 300.02 38.645 2.103486390E-10 2.717507052E+00 6.347982031E+03 8.780148403E-05 4.369689043E+00 2.421366643E+03 0.000000000E+00 2.480249349E-04 4.964992500E-01 2.224305459E-04 4.271291390E-05 3.867641182E-01 2.913931633E-01 1.465817297E-04 1.627112125E-03 
