Ytrue Nb T d Ypred RSE
31620000000.000057 31620000000000060.000000 300.000000 0.000330 32807208960.000000 0.001359
8019999999999.998047 5623000000000000.000000 335.000000 0.000380 9261848461312.000000 0.020762
10000000000000.000000 7500000000000001.000000 305.000000 0.000180 4127702122496.000000 0.835426
3162000000000.005859 10000000000000000.000000 290.000000 0.000180 4028466200576.000000 0.058939
215400000000.000427 56229999999999776.000000 335.000000 0.000380 213697609728.000000 0.000063
10000000000000.000000 56229999999999776.000000 340.000000 0.000380 9607211646976.000000 0.001606
10000000000.000000 1778000000000002.250000 290.000000 0.000380 37257748480.000000 1.994175
681299999999.999756 31620000000000060.000000 295.000000 0.000330 649960816640.000000 0.002218
21540000000000.042969 56229999999999776.000000 295.000000 0.000230 22029526892544.000000 0.000505
1467999999999.998779 10000000000000000.000000 320.000000 0.000280 1434939686912.000000 0.000519
21540000000000.042969 5623000000000000.000000 290.000000 0.000380 8220765061120.000000 1.001845
3162000000000.005859 100000000000000000.000000 305.000000 0.000180 3326181638144.000000 0.002563
100000000000000.000000 5623000000000000.000000 290.000000 0.000280 11889350279168.000000 6.529782
46670000000000.085938 8500000000000002.000000 304.000000 0.000350 46145388675072.000000 0.000128
68129999999999.976562 31620000000000060.000000 305.000000 0.000180 71011370270720.000000 0.001716
100000000000000.000000 5623000000000000.000000 325.000000 0.000180 109615308079104.000000 0.008434
14679999999.999989 56229999999999776.000000 335.000000 0.000330 14038470656.000000 0.001997
14679999999999.988281 10000000000000000.000000 305.000000 0.000380 13514063216640.000000 0.006852
68129999999999.976562 56229999999999776.000000 310.000000 0.000330 72006284345344.000000 0.003063
215400000000.000427 3162000000000006.000000 325.000000 0.000230 259650764800.000000 0.035011
68129999999999.976562 10000000000000000.000000 290.000000 0.000330 75870270128128.000000 0.011591
10000000000.000000 80000000000000032.000000 330.000000 0.000180 8440065536.000000 0.028831
681299999999.999756 1778000000000002.250000 340.000000 0.000380 708038164480.000000 0.001482
31620000000.000057 1000000000000000.000000 315.000000 0.000280 32575121408.000000 0.000886
2154000000000.004395 1778000000000002.250000 330.000000 0.000380 2179974299648.000000 0.000144
100000000000.000000 1778000000000002.250000 300.000000 0.000330 34438221824.000000 1.248133
1000000000000.000000 1000000000000000.000000 290.000000 0.000380 878372782080.000000 0.016842
215400000000.000427 1000000000000000.000000 290.000000 0.000380 116588093440.000000 0.388793
2154000000000.004395 5623000000000000.000000 300.000000 0.000330 475167260672.000000 2.753738
100000000000.000000 5623000000000000.000000 320.000000 0.000330 58912882688.000000 0.286550
5041000000000.003906 1200000000000000.750000 294.000000 0.000350 5034305650688.000000 0.000002
1467999999999.998779 3162000000000006.000000 310.000000 0.000380 1689972113408.000000 0.019861
2154000000000.004395 20000000000000004.000000 300.000000 0.000330 2258330189824.000000 0.002238
215400000000.000427 10000000000000000.000000 290.000000 0.000280 220941549568.000000 0.000645
14679999999999.988281 31620000000000060.000000 320.000000 0.000180 14723811639296.000000 0.000009
1313999999999.998535 1000000000000000.000000 295.000000 0.000280 1328523378688.000000 0.000121
100000000000000.000000 100000000000000000.000000 290.000000 0.000180 117052413050880.000000 0.024842
464200000000.000854 56229999999999776.000000 340.000000 0.000180 448244547584.000000 0.001223
31620000000000.058594 3162000000000006.000000 300.000000 0.000180 28684440305664.000000 0.009501
21540000000.000042 100000000000000000.000000 330.000000 0.000180 20848171008.000000 0.001066
6812999999999.998047 1000000000000000.000000 315.000000 0.000380 7059732955136.000000 0.001266
46420000000.000084 31620000000000060.000000 300.000000 0.000330 47689412608.000000 0.000728
10000000000.000000 31620000000000060.000000 310.000000 0.000180 8240229888.000000 0.037581
46420000000.000084 3162000000000006.000000 320.000000 0.000280 54802337792.000000 0.027620
21540000000.000042 10000000000000000.000000 340.000000 0.000380 331284938752.000000 13.445007
316200000000.000610 3162000000000006.000000 335.000000 0.000230 359428554752.000000 0.016442
1467999999999.998779 100000000000000000.000000 320.000000 0.000230 1462157836288.000000 0.000016
100000000000.000000 100000000000000000.000000 315.000000 0.000280 94871060480.000000 0.002773
100000000000000.000000 17779999999999950.000000 340.000000 0.000280 93860462067712.000000 0.004016
68129999999.999977 56229999999999776.000000 307.000000 0.000330 68940169216.000000 0.000140
215400000000.000427 31620000000000060.000000 290.000000 0.000180 212543062016.000000 0.000178
464200000000.000854 31620000000000060.000000 330.000000 0.000280 452447436800.000000 0.000658
464200000000.000854 5623000000000000.000000 295.000000 0.000230 687297658880.000000 0.156006
316200000000.000610 56229999999999776.000000 317.000000 0.000330 313480871936.000000 0.000075
3362000000000.000000 100000000000000000.000000 315.000000 0.000230 3290193461248.000000 0.000466
59760000000000.046875 90000000000000064.000000 314.000000 0.000350 63660802179072.000000 0.004000
1000000000000.000000 17779999999999950.000000 315.000000 0.000230 867416473600.000000 0.020265
68129999999.999977 17779999999999950.000000 330.000000 0.000330 67509780480.000000 0.000084
464200000000.000854 100000000000000000.000000 305.000000 0.000180 468298432512.000000 0.000077
215400000000.000427 10000000000000000.000000 340.000000 0.000380 347027800064.000000 0.231785
31620000000000.058594 1360000000000001.000000 315.000000 0.000380 30693352538112.000000 0.000885
10000000000.000000 10000000000000000.000000 300.000000 0.000330 10193597440.000000 0.000368
146799999999.999878 1778000000000002.250000 310.000000 0.000330 158826151936.000000 0.006203
14679999999.999989 56229999999999776.000000 300.000000 0.000180 14254457856.000000 0.000865
1464000000000.001465 8500000000000002.000000 324.000000 0.000350 982652944384.000000 0.161055
46420000000.000084 1778000000000002.250000 295.000000 0.000180 33396260864.000000 0.109413
82739999999.999969 4500000000000003.000000 333.000000 0.000200 124778266624.000000 0.171173
82739999999.999969 4500000000000003.000000 313.000000 0.000200 68334276608.000000 0.036704
316200000000.000610 100000000000000000.000000 335.000000 0.000330 315157413888.000000 0.000011
2154000000000.004395 10000000000000000.000000 315.000000 0.000280 1396520124416.000000 0.190743
10000000000.000000 100000000000000000.000000 290.000000 0.000380 9502764032.000000 0.002602
681299999999.999756 1778000000000002.250000 300.000000 0.000180 803444490240.000000 0.027255
3162000000000.005859 1000000000000000.000000 310.000000 0.000280 3105300152320.000000 0.000327
68129999999999.976562 56229999999999776.000000 290.000000 0.000380 80013621723136.000000 0.025906
100000000000.000000 31620000000000060.000000 335.000000 0.000380 95400648704.000000 0.002217
31620000000000.058594 100000000000000000.000000 325.000000 0.000230 33749020442624.000000 0.004248
10000000000.000000 10000000000000000.000000 320.000000 0.000230 9601601536.000000 0.001653
21540000000000.042969 10000000000000000.000000 330.000000 0.000280 2792409530368.000000 5.843407
10000000000000.000000 31620000000000060.000000 320.000000 0.000280 9899300880384.000000 0.000102
4642000000000.007812 1778000000000002.250000 330.000000 0.000280 4971008360448.000000 0.004691
21540000000000.042969 10000000000000000.000000 300.000000 0.000180 24666471137280.000000 0.018397
46420000000.000084 20000000000000004.000000 290.000000 0.000330 46865641472.000000 0.000091
31620000000.000057 10000000000000000.000000 295.000000 0.000230 31188172800.000000 0.000189
4642000000000.007812 100000000000000000.000000 300.000000 0.000230 4771329605632.000000 0.000755
68129999999.999977 7500000000000001.000000 315.000000 0.000180 87468105728.000000 0.062754
100000000000000.000000 100000000000000000.000000 335.000000 0.000330 110209288634368.000000 0.009457
68129999999999.976562 100000000000000000.000000 335.000000 0.000380 76272856203264.000000 0.012760
681299999999.999756 17779999999999950.000000 335.000000 0.000230 611171827712.000000 0.011811
215400000000.000427 56229999999999776.000000 290.000000 0.000380 220345581568.000000 0.000515
238199999999.999695 4500000000000003.000000 298.000000 0.000200 381341499392.000000 0.225567
4642000000000.007812 56229999999999776.000000 292.000000 0.000330 5117881352192.000000 0.009532
2154000000000.004395 1000000000000000.000000 325.000000 0.000180 2184152612864.000000 0.000193
6812999999999.998047 17779999999999950.000000 300.000000 0.000230 6657948516352.000000 0.000530
21540000000.000042 1778000000000002.250000 310.000000 0.000230 25782411264.000000 0.032408
146799999999.999878 1000000000000000.000000 315.000000 0.000280 159466389504.000000 0.006853
10000000000000.000000 1778000000000002.250000 320.000000 0.000230 10472262729728.000000 0.002130
1173000000000.001465 5623000000000000.000000 305.000000 0.000380 134047662080.000000 6.864896
14679999999999.988281 17779999999999950.000000 340.000000 0.000330 14012045590528.000000 0.002169
4642000000000.007812 100000000000000000.000000 315.000000 0.000230 4633363742720.000000 0.000003
146799999999.999878 1000000000000000.000000 290.000000 0.000280 84793745408.000000 0.308874
1467999999999.998779 3162000000000006.000000 325.000000 0.000230 1660017967104.000000 0.015130
46420000000000.085938 31620000000000060.000000 315.000000 0.000230 51918772633600.000000 0.012546
5377000000000.003906 1000000000000000.000000 305.000000 0.000280 5381940576256.000000 0.000001
68129999999999.976562 5623000000000000.000000 335.000000 0.000280 75632234987520.000000 0.010923
68129999999999.976562 5623000000000000.000000 335.000000 0.000180 79159896309760.000000 0.022558
56270000000000.039062 100000000000000000.000000 320.000000 0.000230 62951692173312.000000 0.012603
21540000000000.042969 1778000000000002.250000 327.000000 0.000380 21919459966976.000000 0.000305
100000000000.000000 56229999999999776.000000 315.000000 0.000180 97941725184.000000 0.000433
2154000000000.004395 5623000000000000.000000 340.000000 0.000330 2406330662912.000000 0.012284
146799999999.999878 100000000000000000.000000 315.000000 0.000330 143532408832.000000 0.000507
464200000000.000854 3162000000000006.000000 291.000000 0.000180 307598131200.000000 0.171753
21540000000.000042 56229999999999776.000000 300.000000 0.000380 22507010048.000000 0.001929
1467999999999.998779 5623000000000000.000000 325.000000 0.000380 1671210074112.000000 0.016832
215400000000.000427 10000000000000000.000000 305.000000 0.000180 218980990976.000000 0.000272
158100000000.000275 90000000000000064.000000 334.000000 0.000350 153987235840.000000 0.000695
46420000000000.085938 1000000000000000.000000 290.000000 0.000230 48854091169792.000000 0.002613
31620000000.000057 5623000000000000.000000 305.000000 0.000230 61080420352.000000 0.449380
10000000000000.000000 5623000000000000.000000 305.000000 0.000230 10519926800384.000000 0.002570
21540000000.000042 1778000000000002.250000 305.000000 0.000180 25419421696.000000 0.027487
6812999999999.998047 10000000000000000.000000 330.000000 0.000180 5264999710720.000000 0.066804
25080000000.000031 5623000000000000.000000 315.000000 0.000380 46140424192.000000 0.383288
10000000000.000000 56229999999999776.000000 315.000000 0.000230 8963653632.000000 0.011982
46420000000.000084 1000000000000000.000000 320.000000 0.000380 39197716480.000000 0.028667
72180000000000.046875 56229999999999776.000000 310.000000 0.000180 73831276347392.000000 0.000512
10000000000000.000000 56229999999999776.000000 295.000000 0.000180 10270169628672.000000 0.000711
215400000000.000427 12000000000000008.000000 320.000000 0.000380 214068641792.000000 0.000038
21540000000000.042969 1360000000000001.000000 330.000000 0.000380 20416995262464.000000 0.002868
1467999999999.998779 100000000000000000.000000 310.000000 0.000280 1463021731840.000000 0.000012
21540000000.000042 100000000000000000.000000 291.000000 0.000280 21666641920.000000 0.000034
316200000000.000610 10000000000000000.000000 330.000000 0.000230 267548491776.000000 0.027979
21540000000000.042969 10000000000000000.000000 320.000000 0.000330 23118076706816.000000 0.005001
316200000000.000610 7500000000000001.000000 335.000000 0.000180 347750203392.000000 0.009053
4642000000000.007812 10000000000000000.000000 305.000000 0.000380 4586293166080.000000 0.000146
10000000000.000000 10000000000000000.000000 315.000000 0.000230 9517904896.000000 0.002442
2154000000000.004395 1360000000000001.000000 330.000000 0.000380 2195968753664.000000 0.000372
14679999999999.988281 1000000000000000.000000 295.000000 0.000380 14710206365696.000000 0.000004
681299999999.999756 1778000000000002.250000 325.000000 0.000380 669726081024.000000 0.000294
464200000000.000854 100000000000000000.000000 305.000000 0.000230 471512678400.000000 0.000244
18279999999999.976562 5623000000000000.000000 305.000000 0.000380 16426595254272.000000 0.011440
21540000000.000042 56229999999999776.000000 310.000000 0.000180 21048733696.000000 0.000532
3162000000000.005859 1778000000000002.250000 330.000000 0.000230 3377193025536.000000 0.004336
10000000000000.000000 100000000000000000.000000 290.000000 0.000280 10884632018944.000000 0.007190
10000000000.000000 100000000000000000.000000 340.000000 0.000230 8626921472.000000 0.021854
68129999999.999977 31620000000000060.000000 320.000000 0.000280 67721805824.000000 0.000036
21540000000000.042969 2800000000000001.500000 335.000000 0.000230 22917614141440.000000 0.003845
31620000000.000057 1000000000000000.000000 300.000000 0.000180 28448139264.000000 0.011184
1467999999999.998779 5623000000000000.000000 320.000000 0.000330 1657348161536.000000 0.014736
14679999999.999989 1000000000000000.000000 300.000000 0.000380 31558332416.000000 0.614920
1467999999999.998779 3162000000000006.000000 310.000000 0.000180 1626689503232.000000 0.010545
100000000000.000000 100000000000000000.000000 290.000000 0.000180 97470775296.000000 0.000656
10000000000000.000000 5623000000000000.000000 325.000000 0.000380 11378864685056.000000 0.016709
316200000000.000610 56229999999999776.000000 315.000000 0.000280 315492532224.000000 0.000005
4642000000000.007812 1000000000000000.000000 335.000000 0.000230 5055520440320.000000 0.007287
46420000000.000084 20000000000000004.000000 300.000000 0.000330 48529686528.000000 0.001976
4642000000000.007812 1778000000000002.250000 302.000000 0.000380 4876427329536.000000 0.002428
68129999999.999977 100000000000000000.000000 305.000000 0.000380 68388319232.000000 0.000014
1467999999999.998779 100000000000000000.000000 301.000000 0.000280 1498491912192.000000 0.000423
14679999999999.988281 5623000000000000.000000 335.000000 0.000380 16599524311040.000000 0.015120
80000000000000.031250 4500000000000003.000000 293.000000 0.000200 73769687187456.000000 0.006577
3362000000000.000000 10000000000000000.000000 315.000000 0.000330 3203211984896.000000 0.002341
46420000000000.085938 5623000000000000.000000 290.000000 0.000330 10166526279680.000000 2.784976
1313999999999.998535 1000000000000000.000000 290.000000 0.000280 1278826250240.000000 0.000736
1467999999999.998779 10000000000000000.000000 322.000000 0.000230 1485481967616.000000 0.000140
46420000000000.085938 17779999999999950.000000 340.000000 0.000330 48819882426368.000000 0.002541
100000000000000.000000 3162000000000006.000000 315.000000 0.000180 101874216730624.000000 0.000345
4642000000000.007812 17779999999999950.000000 300.000000 0.000280 4578957328384.000000 0.000187
10000000000.000000 3162000000000006.000000 340.000000 0.000180 29051918336.000000 1.249403
68129999999999.976562 10000000000000000.000000 327.000000 0.000230 73590263250944.000000 0.005947
3162000000000.005859 5623000000000000.000000 315.000000 0.000180 3062286516224.000000 0.001027
14679999999999.988281 56229999999999776.000000 320.000000 0.000330 15268183015424.000000 0.001544
14679999999999.988281 56229999999999776.000000 290.000000 0.000280 15617041104896.000000 0.003830
14679999999999.988281 5623000000000000.000000 295.000000 0.000330 10093031587840.000000 0.142005
68129999999999.976562 1000000000000000.000000 305.000000 0.000280 67441174511616.000000 0.000103
1543000000000.002441 5623000000000000.000000 335.000000 0.000380 1806471790592.000000 0.024904
10000000000000.000000 1778000000000002.250000 290.000000 0.000230 10631723876352.000000 0.003754
10000000000.000000 10000000000000000.000000 335.000000 0.000280 8735427584.000000 0.018306
14679999999999.988281 1778000000000002.250000 325.000000 0.000280 14781345955840.000000 0.000047
33000000000.000038 5623000000000000.000000 335.000000 0.000380 48744898560.000000 0.154112
2154000000000.004395 10000000000000000.000000 310.000000 0.000280 1953178451968.000000 0.009586
10000000000.000000 1000000000000000.000000 315.000000 0.000330 18244671488.000000 0.372572
316200000000.000610 5623000000000000.000000 300.000000 0.000330 358718111744.000000 0.015938
19190000000.000019 100000000000000000.000000 335.000000 0.000230 18283053056.000000 0.002344
2154000000000.004395 1000000000000000.000000 320.000000 0.000180 2228232388608.000000 0.001148
19050000000.000023 5623000000000000.000000 315.000000 0.000380 37714182144.000000 0.484862
46420000000.000084 5623000000000000.000000 310.000000 0.000180 45696258048.000000 0.000247
19190000000.000019 1000000000000000.000000 335.000000 0.000280 33038118912.000000 0.302476
1000000000000.000000 5623000000000000.000000 330.000000 0.000280 1024215220224.000000 0.000573
316200000000.000610 5623000000000000.000000 335.000000 0.000230 409908674560.000000 0.067750
68129999999999.976562 1778000000000002.250000 312.000000 0.000380 66514308825088.000000 0.000576
31620000000.000057 100000000000000000.000000 330.000000 0.000230 29322450944.000000 0.005693
316200000000.000610 17779999999999950.000000 315.000000 0.000280 312463032320.000000 0.000141
3162000000000.005859 1778000000000002.250000 317.000000 0.000380 3432685764608.000000 0.006750
16930000000.000002 70000000000000016.000000 318.000000 0.000200 16518872064.000000 0.000604
1173000000000.001465 56229999999999776.000000 300.000000 0.000180 1209843843072.000000 0.000957
31620000000000.058594 17779999999999950.000000 305.000000 0.000230 33012735541248.000000 0.001858
21540000000.000042 56229999999999776.000000 332.000000 0.000330 21156380672.000000 0.000323
681299999999.999756 10000000000000000.000000 300.000000 0.000280 831453462528.000000 0.039801
6812999999999.998047 56229999999999776.000000 300.000000 0.000330 7205294178304.000000 0.003135
100000000000.000000 5623000000000000.000000 305.000000 0.000280 312833769472.000000 1.447996
100000000000000.000000 1778000000000002.250000 330.000000 0.000380 95982914109440.000000 0.001681
46420000000000.085938 3162000000000006.000000 340.000000 0.000180 52321178353664.000000 0.014338
14679999999999.988281 1000000000000000.000000 340.000000 0.000330 14789754486784.000000 0.000055
35180000000000.031250 10000000000000000.000000 325.000000 0.000330 41246395465728.000000 0.025362
14679999999999.988281 5623000000000000.000000 325.000000 0.000280 16502483845120.000000 0.013710
10000000000.000000 1000000000000000.000000 330.000000 0.000230 26150987776.000000 0.997494
215400000000.000427 1000000000000000.000000 300.000000 0.000180 204840878080.000000 0.002527
21540000000.000042 3162000000000006.000000 330.000000 0.000180 41107959808.000000 0.432434
68129999999999.976562 56229999999999776.000000 327.000000 0.000330 72588764119040.000000 0.004020
146799999999.999878 3700000000000000.000000 290.000000 0.000280 321148747776.000000 0.644771
681299999999.999756 1000000000000000.000000 320.000000 0.000280 685425688576.000000 0.000036
2154000000000.004395 17779999999999950.000000 315.000000 0.000330 2082757935104.000000 0.001131
21540000000000.042969 3162000000000006.000000 301.000000 0.000180 21299300663296.000000 0.000126
68129999999999.976562 10000000000000000.000000 325.000000 0.000380 60588952649728.000000 0.013776
31620000000.000057 56229999999999776.000000 295.000000 0.000330 30838808576.000000 0.000626
10000000000.000000 1000000000000000.000000 305.000000 0.000230 21590175744.000000 0.622191
31620000000.000057 100000000000000000.000000 300.000000 0.000380 31824658432.000000 0.000042
1000000000000.000000 10000000000000000.000000 320.000000 0.000230 1760032063488.000000 0.328204
14679999999999.988281 1000000000000000.000000 305.000000 0.000330 14266012794880.000000 0.000818
100000000000.000000 3162000000000006.000000 330.000000 0.000280 118759645184.000000 0.029633
31620000000.000057 1778000000000002.250000 300.000000 0.000180 29172742144.000000 0.006493
316200000000.000610 1778000000000002.250000 305.000000 0.000180 389640323072.000000 0.043777
100000000000000.000000 5623000000000000.000000 310.000000 0.000330 98158541537280.000000 0.000345
215400000000.000427 5623000000000000.000000 295.000000 0.000180 189855137792.000000 0.015957
464200000000.000854 17779999999999950.000000 320.000000 0.000230 454664454144.000000 0.000431
10000000000000.000000 3162000000000006.000000 315.000000 0.000180 10548378861568.000000 0.002851
68129999999.999977 56229999999999776.000000 300.000000 0.000330 68459085824.000000 0.000023
1000000000000.000000 100000000000000000.000000 315.000000 0.000180 955390099456.000000 0.002083
100000000000000.000000 1778000000000002.250000 295.000000 0.000280 95103209177088.000000 0.002521
31620000000000.058594 45000000000000032.000000 335.000000 0.000280 34507562418176.000000 0.007642
316200000000.000610 56229999999999776.000000 332.000000 0.000330 313409306624.000000 0.000079
46420000000000.085938 56229999999999776.000000 305.000000 0.000280 52022736846848.000000 0.012999
146799999999.999878 1778000000000002.250000 320.000000 0.000230 184734154752.000000 0.053062
685899999999.999512 70000000000000016.000000 328.000000 0.000200 648589279232.000000 0.003129
19190000000.000019 1000000000000000.000000 290.000000 0.000280 78628380672.000000 2.341422
100000000000000.000000 3162000000000006.000000 340.000000 0.000230 113238020718592.000000 0.015476
46420000000.000084 3162000000000006.000000 335.000000 0.000230 70829318144.000000 0.181215
68129999999999.976562 17779999999999950.000000 305.000000 0.000280 74772209729536.000000 0.008661
90000000000000.062500 1000000000000000.000000 320.000000 0.000280 85748694908928.000000 0.002342
146799999999.999878 12000000000000008.000000 300.000000 0.000380 152474763264.000000 0.001439
31620000000.000057 5623000000000000.000000 300.000000 0.000280 835859841024.000000 24.472359
1467999999999.998779 3162000000000006.000000 290.000000 0.000230 1303933222912.000000 0.014062
31620000000000.058594 1000000000000000.000000 290.000000 0.000230 32331469422592.000000 0.000495
10000000000.000000 10000000000000000.000000 325.000000 0.000180 10449589248.000000 0.001934
2154000000000.004395 56229999999999776.000000 310.000000 0.000230 2105687015424.000000 0.000515
6812999999999.998047 3162000000000006.000000 341.000000 0.000180 8229976801280.000000 0.035809
8600000000000.012695 100000000000000000.000000 295.000000 0.000230 8983417978880.000000 0.001903
31620000000.000057 100000000000000000.000000 305.000000 0.000230 31769079808.000000 0.000022
316200000000.000610 1778000000000002.250000 312.000000 0.000380 319299387392.000000 0.000095
259299999999.999908 1200000000000000.750000 324.000000 0.000350 265629532160.000000 0.000582
68129999999999.976562 31620000000000060.000000 295.000000 0.000180 72835456303104.000000 0.004462
13750000000000.003906 100000000000000000.000000 340.000000 0.000230 14134360932352.000000 0.000760
100000000000000.000000 17779999999999950.000000 310.000000 0.000180 103442039177216.000000 0.001145
68129999999.999977 1778000000000002.250000 310.000000 0.000380 51263287296.000000 0.081455
681299999999.999756 5623000000000000.000000 340.000000 0.000380 799607488512.000000 0.025693
215400000000.000427 1778000000000002.250000 290.000000 0.000330 136520130560.000000 0.211587
14679999999.999989 100000000000000000.000000 290.000000 0.000330 14549258240.000000 0.000080
681299999999.999756 3162000000000006.000000 305.000000 0.000330 706784526336.000000 0.001349
146799999999.999878 3162000000000006.000000 295.000000 0.000180 122847936512.000000 0.031812
31620000000.000057 10000000000000000.000000 315.000000 0.000280 27367303168.000000 0.020899
8600000000000.012695 10000000000000000.000000 330.000000 0.000330 2456155848704.000000 1.787006
464200000000.000854 1778000000000002.250000 327.000000 0.000380 488559149056.000000 0.002616
316200000000.000610 1000000000000000.000000 295.000000 0.000280 246899359744.000000 0.061517
46420000000000.085938 3162000000000006.000000 321.000000 0.000180 51666401361920.000000 0.011477
297000000000.000549 56229999999999776.000000 330.000000 0.000180 308957446144.000000 0.001558
681299999999.999756 10000000000000000.000000 325.000000 0.000280 1663101173760.000000 0.850727
10000000000000.000000 3162000000000006.000000 340.000000 0.000230 11414176530432.000000 0.017521
21540000000000.042969 3162000000000006.000000 320.000000 0.000280 21761145962496.000000 0.000104
14679999999999.988281 10000000000000000.000000 335.000000 0.000280 4627893321728.000000 1.487321
31620000000.000057 100000000000000000.000000 330.000000 0.000180 29156476928.000000 0.006583
31620000000000.058594 5623000000000000.000000 340.000000 0.000380 32786754830336.000000 0.001313
100000000000000.000000 1778000000000002.250000 292.000000 0.000380 95578037944320.000000 0.002046
1467999999999.998779 17779999999999950.000000 325.000000 0.000330 1175183163392.000000 0.049700
31620000000.000057 56229999999999776.000000 300.000000 0.000280 31644518400.000000 0.000001
31620000000000.058594 10000000000000000.000000 290.000000 0.000330 33884246900736.000000 0.004785
63519999999.999924 4500000000000003.000000 313.000000 0.000200 65333936128.000000 0.000793
10000000000.000000 5623000000000000.000000 300.000000 0.000180 2547009978368.000000 252.704924
2154000000000.004395 7500000000000001.000000 295.000000 0.000180 5332871938048.000000 0.879709
100000000000000.000000 100000000000000000.000000 331.000000 0.000280 111636878721024.000000 0.012130
21540000000.000042 100000000000000000.000000 295.000000 0.000180 20531326976.000000 0.002301
68129999999999.976562 3162000000000006.000000 320.000000 0.000330 68262138216448.000000 0.000004
21540000000000.042969 3162000000000006.000000 295.000000 0.000180 21884494151680.000000 0.000252
14679999999999.988281 56229999999999776.000000 340.000000 0.000230 14451409420288.000000 0.000246
6812999999999.998047 3162000000000006.000000 305.000000 0.000180 7594028040192.000000 0.011790
100000000000000.000000 5623000000000000.000000 315.000000 0.000380 87709104209920.000000 0.017224
46420000000.000084 17779999999999950.000000 310.000000 0.000180 45108834304.000000 0.000821
464200000000.000854 5623000000000000.000000 300.000000 0.000230 567951884288.000000 0.040830
6812999999999.998047 31620000000000060.000000 320.000000 0.000380 6606030372864.000000 0.000952
3162000000000.005859 17779999999999950.000000 320.000000 0.000380 3153221648384.000000 0.000008
215400000000.000427 10000000000000000.000000 312.000000 0.000230 219044954112.000000 0.000282
31620000000.000057 10000000000000000.000000 320.000000 0.000280 26812958720.000000 0.027255
10000000000.000000 10000000000000000.000000 340.000000 0.000230 28200098856960.000000 2818.010240
316200000000.000610 31620000000000060.000000 325.000000 0.000280 310966747136.000000 0.000279
100000000000000.000000 10000000000000000.000000 315.000000 0.000180 94657346273280.000000 0.003016
31620000000.000057 100000000000000000.000000 295.000000 0.000180 30591277056.000000 0.001094
2154000000000.004395 80000000000000032.000000 320.000000 0.000180 2073334906880.000000 0.001457
100000000000000.000000 1000000000000000.000000 330.000000 0.000180 99038011588608.000000 0.000093
68129999999999.976562 3700000000000000.000000 290.000000 0.000280 85046232875008.000000 0.049387
215400000000.000427 1778000000000002.250000 307.000000 0.000380 209205837824.000000 0.000851
21540000000000.042969 100000000000000000.000000 290.000000 0.000280 23506924339200.000000 0.007641
100000000000.000000 5623000000000000.000000 290.000000 0.000180 112647995392.000000 0.014201
1467999999999.998779 31620000000000060.000000 325.000000 0.000330 1318962855936.000000 0.011472
3936000000000.003906 8500000000000002.000000 314.000000 0.000350 1409920794624.000000 1.149858
46420000000000.085938 56229999999999776.000000 295.000000 0.000380 50447746334720.000000 0.006928
