fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev  
008_290 008_290.dat 290 39.98 1.000000000E+00 1.000000000E+00 0.000000000E+00 5.474464115E-16 1.000000000E+20 1.267691518E+00 1.504728944E-15 3.338778460E-03 
008_290_SRH 008_290_srh.dat 290 39.98 1.000000000E+00 1.000000000E+00 0.000000000E+00 4.562965683E-16 1.000000000E+20 1.280908727E+00 1.521545730E-15 3.815144472E-03 
009_290 009_290.dat 290 39.98 1.000000000E+00 1.000000000E+00 0.000000000E+00 7.255567450E-16 1.000000000E+20 1.280168496E+00 2.233040984E-15 3.630841510E-03 
009_290_SRH 009_290_srh.dat 290 39.98 1.000000000E+00 1.000000000E+00 0.000000000E+00 6.293518266E-16 1.000000000E+20 1.281062362E+00 2.232873964E-15 3.956660431E-03 
010_290 010_290.dat 290 39.98 1.000000000E+00 1.000000000E+00 0.000000000E+00 9.423710460E-16 1.000000000E+20 1.280918186E+00 3.277544238E-15 3.908542824E-03 
010_290_SRH 010_290_srh.dat 290 39.98 1.000000000E+00 1.000000000E+00 0.000000000E+00 8.603296422E-16 1.000000000E+20 1.285283848E+00 3.279527949E-15 4.121093594E-03 
011_290 011_290.dat 290 39.98 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.227319428E-15 1.000000000E+20 1.286747240E+00 4.814843990E-15 4.197870617E-03 
011_290_SRH 011_290_srh.dat 290 39.98 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.138765894E-15 1.000000000E+20 1.286977103E+00 4.813981299E-15 4.375979529E-03 
012_290 012_290.dat 290 39.98 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.542252742E-15 1.000000000E+20 1.287104127E+00 7.064475182E-15 4.568257191E-03 
012_290_SRH 012_290_srh.dat 290 39.98 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.458521002E-15 1.000000000E+20 1.287254749E+00 7.063667874E-15 4.707685913E-03 
013_290 013_290.dat 290 39.98 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.891883468E-15 1.000000000E+20 1.287449682E+00 1.036527179E-14 5.020163754E-03 
013_290_SRH 013_290_srh.dat 290 39.98 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.813138379E-15 1.000000000E+20 1.287548028E+00 1.036452174E-14 5.132273787E-03 
014_290 014_290.dat 290 39.98 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.329735473E-15 1.000000000E+20 1.300760437E+00 1.542212370E-14 5.617568499E-03 
014_290_SRH 014_290_srh.dat 290 39.98 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.255693815E-15 1.000000000E+20 1.300813925E+00 1.542126976E-14 5.699479095E-03 
015_290 015_290.dat 290 39.98 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.737869486E-15 1.000000000E+20 1.301091885E+00 2.263266386E-14 6.192329550E-03 
015_290_SRH 015_290_srh.dat 290 39.98 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.668122269E-15 1.000000000E+20 1.301125760E+00 2.263209681E-14 6.260591053E-03 
016_290 016_290.dat 290 39.98 1.000000000E+00 1.000000000E+00 0.000000000E+00 3.149747819E-15 1.000000000E+20 1.301429504E+00 3.321700052E-14 6.848627571E-03 
016_290_SRH 016_290_srh.dat 290 39.98 1.000000000E+00 1.000000000E+00 0.000000000E+00 3.083632519E-15 1.000000000E+20 1.301450418E+00 3.321643674E-14 6.907360155E-03 
017_290 017_290.dat 290 39.98 1.000000000E+00 1.000000000E+00 0.000000000E+00 3.733955059E-15 1.000000000E+20 1.314745821E+00 4.946241395E-14 7.646734199E-03 
017_290_SRH 017_290_srh.dat 290 39.98 1.000000000E+00 1.000000000E+00 0.000000000E+00 3.670759500E-15 1.000000000E+20 1.314759957E+00 4.946192317E-14 7.691222666E-03 
018_290 018_290.dat 290 39.98 1.000000000E+00 1.000000000E+00 0.000000000E+00 4.277065365E-15 1.000000000E+20 1.324346454E+00 7.507225503E-14 8.460654167E-03 
018_290_SRH 018_290_srh.dat 290 39.98 1.000000000E+00 1.000000000E+00 0.000000000E+00 4.216152558E-15 1.000000000E+20 1.324356339E+00 7.507193201E-14 8.497204161E-03 
019_290 019_290.dat 290 39.98 1.000000000E+00 1.000000000E+00 0.000000000E+00 4.991197685E-15 1.000000000E+20 1.330060910E+00 1.106404930E-13 9.068814840E-03 
019_290_SRH 019_290_srh.dat 290 39.98 1.000000000E+00 1.000000000E+00 0.000000000E+00 4.932103997E-15 1.000000000E+20 1.330067619E+00 1.106401028E-13 9.097509739E-03 
