fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g Iph Voc Isc Pm FF Vm Im dev 
0T52 12:31:00 294.9 39.32 1.000E+000 7.352E-001 2.311E-006 1.890E+004 2.974E+000 2.890E-008 9.391E-008 1.002E-003 9.390E-008 2.355E-011 2.503E-001 5.000E-004 3.773E-008 1.875E-003 
0T53 12:41:56 295.1 39.29 1.000E+000 7.354E-001 2.361E-006 1.932E+004 2.979E+000 2.899E-008 8.417E-008 9.049E-004 8.417E-008 1.885E-011 2.476E-001 5.000E-004 2.840E-008 1.748E-003 
0T54 12:54:40 295.1 39.29 1.000E+000 7.286E-001 2.323E-006 1.916E+004 2.968E+000 2.938E-008 8.692E-008 9.341E-004 8.691E-008 2.022E-011 2.491E-001 5.000E-004 3.113E-008 1.592E-003 
0T55 13:08:20 295.2 39.28 1.000E+000 7.289E-001 2.338E-006 1.912E+004 2.963E+000 2.984E-008 8.712E-008 9.373E-004 8.711E-008 2.035E-011 2.492E-001 5.000E-004 3.139E-008 1.586E-003 
0T71 14:25:18 294.8 39.33 1.000E+000 7.368E-001 2.298E-006 1.752E+004 2.953E+000 2.969E-008 9.706E-008 1.003E-003 9.705E-008 2.437E-011 2.503E-001 5.000E-004 3.906E-008 2.642E-003 
0T72 14:27:56 294.8 39.33 1.000E+000 7.380E-001 2.307E-006 1.767E+004 2.955E+000 2.962E-008 9.667E-008 1.003E-003 9.666E-008 2.428E-011 2.503E-001 5.000E-004 3.892E-008 1.664E-003 
0T73 14:29:56 294.9 39.32 1.000E+000 7.463E-001 2.308E-006 1.754E+004 2.948E+000 3.014E-008 1.018E-007 1.055E-003 1.018E-007 2.682E-011 2.496E-001 5.000E-004 4.399E-008 1.782E-003 
0T74 14:32:16 294.9 39.32 1.000E+000 7.352E-001 2.301E-006 1.790E+004 2.956E+000 2.962E-008 9.202E-008 9.595E-004 9.202E-008 2.206E-011 2.499E-001 5.000E-004 3.453E-008 1.691E-003 
0T75 14:34:24 295 39.3 1.000E+000 7.287E-001 2.329E-006 1.776E+004 2.953E+000 2.999E-008 9.393E-008 9.760E-004 9.393E-008 2.293E-011 2.502E-001 5.000E-004 3.624E-008 1.808E-003 
0T76 14:37:38 294.9 39.32 1.000E+000 7.343E-001 2.300E-006 1.797E+004 2.953E+000 2.976E-008 8.673E-008 9.078E-004 8.672E-008 1.950E-011 2.477E-001 5.000E-004 2.945E-008 1.564E-003 
0T77 14:42:20 294.9 39.32 1.000E+000 7.272E-001 2.314E-006 1.790E+004 2.944E+000 3.024E-008 9.539E-008 1.001E-003 9.539E-008 2.391E-011 2.503E-001 5.000E-004 3.829E-008 1.664E-003 
0T78 14:47:34 295.1 39.29 1.000E+000 7.329E-001 2.335E-006 1.842E+004 2.952E+000 3.008E-008 9.041E-008 9.574E-004 9.041E-008 2.162E-011 2.498E-001 5.000E-004 3.380E-008 1.651E-003 
0T79 14:54:28 294.9 39.32 1.000E+000 7.365E-001 2.314E-006 1.813E+004 2.959E+000 2.972E-008 7.924E-008 8.341E-004 7.924E-008 1.651E-011 2.499E-001 4.000E-004 3.178E-008 3.277E-003 
0T80 15:02:22 295.1 39.29 1.000E+000 7.242E-001 2.348E-006 1.843E+004 2.949E+000 3.029E-008 7.989E-008 8.486E-004 7.988E-008 1.691E-011 2.494E-001 4.000E-004 3.286E-008 1.565E-003 
