fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g Iph Voc Isc Pm FF Vm Im dev 
0T71 14:25:18 294.8 39.33 1.000E+000 7.300E-001 2.320E-006 1.741E+004 2.938E+000 2.954E-008 9.877E-008 1.020E-003 9.876E-008 2.520E-011 2.502E-001 5.000E-004 4.071E-008 2.663E-003 
0T72 14:27:56 294.8 39.33 1.000E+000 7.300E-001 2.333E-006 1.756E+004 2.940E+000 2.948E-008 9.854E-008 1.022E-003 9.854E-008 2.519E-011 2.502E-001 5.000E-004 4.073E-008 1.686E-003 
0T73 14:29:56 294.9 39.32 1.000E+000 7.300E-001 2.364E-006 1.739E+004 2.930E+000 3.010E-008 1.045E-007 1.081E-003 1.045E-007 2.813E-011 2.489E-001 5.000E-004 4.659E-008 1.823E-003 
0T74 14:32:16 294.9 39.32 1.000E+000 7.300E-001 2.316E-006 1.780E+004 2.941E+000 2.946E-008 9.374E-008 9.763E-004 9.373E-008 2.289E-011 2.502E-001 5.000E-004 3.619E-008 1.716E-003 
0T75 14:34:24 295 39.3 1.000E+000 7.300E-001 2.323E-006 1.769E+004 2.940E+000 2.975E-008 9.506E-008 9.870E-004 9.505E-008 2.348E-011 2.503E-001 5.000E-004 3.732E-008 1.824E-003 
0T76 14:37:38 294.9 39.32 1.000E+000 7.300E-001 2.313E-006 1.787E+004 2.938E+000 2.958E-008 8.836E-008 9.238E-004 8.835E-008 2.029E-011 2.486E-001 5.000E-004 3.102E-008 1.587E-003 
0T77 14:42:20 294.9 39.32 1.000E+000 7.300E-001 2.307E-006 1.783E+004 2.931E+000 2.999E-008 9.651E-008 1.012E-003 9.651E-008 2.445E-011 2.503E-001 5.000E-004 3.936E-008 1.676E-003 
0T78 14:47:34 295.1 39.29 1.000E+000 7.300E-001 2.343E-006 1.832E+004 2.938E+000 2.988E-008 9.197E-008 9.728E-004 9.196E-008 2.238E-011 2.501E-001 5.000E-004 3.530E-008 1.667E-003 
0T79 14:54:28 294.9 39.32 1.000E+000 7.300E-001 2.334E-006 1.802E+004 2.944E+000 2.957E-008 8.085E-008 8.501E-004 8.085E-008 1.714E-011 2.494E-001 4.000E-004 3.334E-008 3.294E-003 
0T80 15:02:22 295.1 39.29 1.000E+000 7.300E-001 2.338E-006 1.836E+004 2.937E+000 3.004E-008 8.086E-008 8.584E-004 8.085E-008 1.729E-011 2.491E-001 4.000E-004 3.380E-008 1.570E-003 
