fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 rmsre 
0D45 46756 291.9 39.72 1.000000000E+00 1.084284020E+00 2.391943166E-12 3.570789544E+18 7.802312429E+00 3.278873057E-04 8.405487416E-02 
0D46 46956 291.9 39.72 1.000000000E+00 1.049407150E+00 2.302736570E-12 2.423361540E+18 7.730528904E+00 3.228708953E-04 6.789523893E-02 
0D47 47154 291.9 39.72 1.000000000E+00 1.081485315E+00 2.376762527E-12 3.576107866E+18 7.723876596E+00 3.207036269E-04 9.844318977E-02 
0D48 47354 291.9 39.72 1.000000000E+00 1.041016495E+00 2.303660054E-12 2.558938130E+18 7.732715038E+00 3.226195389E-04 6.329044769E-02 
0D49 47554 291.9 39.72 1.000000000E+00 1.095762623E+00 2.401460021E-12 2.510176670E+18 7.798158414E+00 3.275445051E-04 7.260198191E-02 
0D50 47754 291.9 39.72 1.000000000E+00 1.080671912E+00 2.348427337E-12 3.608171160E+18 7.735804266E+00 3.222222292E-04 6.841598232E-02 
0D51 47954 291.9 39.72 1.000000000E+00 1.047978970E+00 2.276546304E-12 6.197593301E+19 7.764135464E+00 3.253179212E-04 8.721367096E-02 
0D52 48154 291.9 39.72 1.000000000E+00 1.113278514E+00 2.436637249E-12 2.520432173E+18 7.793346640E+00 3.265579414E-04 7.864478765E-02 
0D53 48354 291.9 39.72 1.000000000E+00 1.059203661E+00 2.271066394E-12 2.431033278E+18 7.705432109E+00 3.206964337E-04 7.045647459E-02 
0D54 48556 291.9 39.72 1.000000000E+00 1.067707570E+00 2.322304958E-12 2.453206191E+18 7.759832934E+00 3.256112595E-04 6.777409216E-02 
0D55 48754 291.9 39.72 1.000000000E+00 1.076726770E+00 2.331173476E-12 8.187430995E+19 7.743521029E+00 3.228910161E-04 6.625959841E-02 
0D56 48956 291.9 39.72 1.000000000E+00 1.086761707E+00 2.357014717E-12 3.567468198E+18 7.759728097E+00 3.242885950E-04 8.141424317E-02 
0D57 49156 291.9 39.72 1.000000000E+00 1.132357102E+00 2.428699094E-12 5.572661352E+18 7.802750321E+00 3.285269222E-04 6.713465343E-02 
0D58 49354 291.9 39.72 1.000000000E+00 1.133234871E+00 2.421411741E-12 3.495660001E+18 7.754137867E+00 3.230513589E-04 7.015288776E-02 
0D59 49556 291.9 39.72 1.000000000E+00 1.078278125E+00 2.307592122E-12 8.169605355E+19 7.751291103E+00 3.247892409E-04 8.566577286E-02 
0D60 49754 291.9 39.72 1.000000000E+00 1.109241278E+00 2.373041866E-12 3.536243625E+18 7.756308923E+00 3.241669023E-04 6.952944001E-02 
0D61 49956 291.9 39.72 1.000000000E+00 1.088774454E+00 2.309991199E-12 2.135618840E+19 7.739873760E+00 3.228236283E-04 8.266158437E-02 
0D62 50154 291.9 39.72 1.000000000E+00 1.114226137E+00 2.373576482E-12 2.246973979E+18 7.769808887E+00 3.246346008E-04 6.661519123E-02 
0D63 50356 291.9 39.72 1.000000000E+00 1.115181767E+00 2.380435468E-12 2.110849434E+18 7.772643604E+00 3.252814993E-04 8.821689862E-02 
0D64 50554 291.9 39.72 1.000000000E+00 1.111872670E+00 2.379537535E-12 3.610221507E+18 7.750286708E+00 3.225240862E-04 8.156249064E-02 
0D65 50756 291.9 39.72 1.000000000E+00 1.086858630E+00 2.341152465E-12 3.645980760E+18 7.727196690E+00 3.206201954E-04 6.486631941E-02 
0D66 50956 291.9 39.72 1.000000000E+00 1.071586941E+00 2.258374498E-12 2.456193740E+18 7.696911189E+00 3.195720511E-04 7.784480507E-02 
0D67 51154 291.9 39.72 1.000000000E+00 1.066445896E+00 2.218666396E-12 2.472880556E+18 7.685705091E+00 3.193940190E-04 6.733383753E-02 
0D68 51354 291.9 39.72 1.000000000E+00 1.097749140E+00 2.310189960E-12 2.232741397E+18 7.751201548E+00 3.236004116E-04 8.325098153E-02 
0D69 51554 291.9 39.72 1.000000000E+00 1.130369001E+00 2.400537288E-12 2.151130831E+18 7.787231545E+00 3.263655661E-04 7.315276171E-02 
0D70 51756 291.9 39.72 1.000000000E+00 1.103216610E+00 2.328277720E-12 3.556782986E+18 7.745808879E+00 3.228743613E-04 7.759296504E-02 
0D71 51954 291.9 39.72 1.000000000E+00 1.111666669E+00 2.333164134E-12 3.642928828E+18 7.734376691E+00 3.218568541E-04 6.543706904E-02 
0D72 52154 291.9 39.72 1.000000000E+00 1.117867809E+00 2.352415210E-12 2.439437897E+18 7.749951378E+00 3.231332986E-04 6.602624060E-02 
0D73 52354 291.9 39.72 1.000000000E+00 1.130315866E+00 2.374318918E-12 2.165656750E+18 7.785037256E+00 3.269601915E-04 7.276303010E-02 
0D74 52554 291.9 39.72 1.000000000E+00 1.134675795E+00 2.373712057E-12 2.425909705E+18 7.733094920E+00 3.218841716E-04 7.237356259E-02 
0D75 52754 291.9 39.72 1.000000000E+00 1.107419758E+00 2.330769817E-12 3.649721111E+18 7.725181468E+00 3.206849076E-04 6.119774552E-02 
0D76 52954 291.9 39.72 1.000000000E+00 1.105378543E+00 2.323035330E-12 2.447134840E+18 7.768816214E+00 3.243283549E-04 6.534826356E-02 
0D77 53154 291.9 39.72 1.000000000E+00 1.081088638E+00 2.235136728E-12 3.644652348E+18 7.700924131E+00 3.201705599E-04 6.693263378E-02 
0D78 53354 291.9 39.72 1.000000000E+00 1.124365471E+00 2.369136087E-12 3.509106498E+18 7.750644809E+00 3.229255586E-04 6.623263480E-02 
0D79 53554 291.9 39.72 1.000000000E+00 1.106847934E+00 2.272311832E-12 5.773490513E+18 7.759392285E+00 3.242558386E-04 6.893804391E-02 
0D80 53754 291.9 39.72 1.000000000E+00 1.081112084E+00 2.231434351E-12 5.316548439E+19 7.688422533E+00 3.194746509E-04 6.331857640E-02 
0D81 53956 291.9 39.72 1.000000000E+00 1.077298231E+00 2.227749129E-12 2.523739628E+18 7.699027506E+00 3.195786890E-04 7.797576756E-02 
0D82 54154 291.9 39.72 1.000000000E+00 1.081487703E+00 2.230571560E-12 2.518405956E+18 7.721549429E+00 3.215698461E-04 6.872030540E-02 
0D83 54354 291.9 39.72 1.000000000E+00 1.111394800E+00 2.302584471E-12 3.653077044E+18 7.720482583E+00 3.211145734E-04 6.074482345E-02 
0D84 54554 291.9 39.72 1.000000000E+00 1.113658966E+00 2.304758310E-12 2.307242626E+19 7.737824577E+00 3.227189476E-04 6.596003513E-02 
0D85 54754 291.9 39.72 1.000000000E+00 1.127182821E+00 2.309208465E-12 2.490433299E+18 7.737273924E+00 3.230816550E-04 6.206046469E-02 
0D86 54956 291.9 39.72 1.000000000E+00 1.088458792E+00 2.278806618E-12 3.950015688E+18 7.723239168E+00 3.210934858E-04 7.982509070E-02 
