fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 Iph Voc Isc FF Pm Vm Im rmsre 
0L11 39966 291.9 39.72 1.000000000E+00 5.099587909E-16 1.000000000E-17 2.482238874E+02 1.972524654E+00 1.352889085E-07 2.955187411E-03 4.430410011E-01 2.851690695E-03 3.939621156E-01 4.977380011E-04 2.722307337E-01 1.828346932E-03 9.138428542E-01 
0L12 40168 291.9 39.72 1.000000000E+00 9.359044052E-01 2.173283093E-12 4.335693400E+02 4.889375203E+00 5.233110684E-05 2.888371828E-03 4.427254326E-01 2.851462750E-03 3.942743252E-01 4.977378536E-04 2.720070986E-01 1.829818934E-03 3.963903195E-01 
0L13 40366 291.9 39.72 1.000000000E+00 9.755499108E-01 2.354210569E-12 5.937680145E+02 5.753651241E+00 1.042329893E-04 2.870420751E-03 4.425980156E-01 2.850077034E-03 3.941694789E-01 4.972205324E-04 2.718340918E-01 1.829150894E-03 4.591503774E-01 
0L14 40568 291.9 39.72 1.000000000E+00 9.666065640E-01 2.297718683E-12 4.924018592E+02 5.273969716E+00 7.291981957E-05 2.880893097E-03 4.426998375E-01 2.852172840E-03 3.942027460E-01 4.977426408E-04 2.721813097E-01 1.828705406E-03 4.865107748E-01 
0L15 40768 291.9 39.72 1.000000000E+00 1.015325513E+00 2.462890194E-12 1.680853170E+19 7.000330174E+00 2.370166753E-04 2.734567542E-03 4.602022690E-01 2.605005810E-03 4.154939883E-01 4.981064853E-04 2.722882921E-01 1.829306676E-03 4.120592348E+00 
0L16 40780 291.9 39.72 1.000000000E+00 1.167039603E+00 3.072663800E-12 5.595892138E+17 8.891886904E+00 4.393664261E-04 2.856070437E-03 4.591442673E-01 2.846873989E-03 3.799730530E-01 4.966726082E-04 2.724128401E-01 1.823249688E-03 1.695059752E+00 
0L17 40966 291.9 39.72 1.000000000E+00 9.572175954E-01 2.263334932E-12 4.599661857E+02 5.063312381E+00 6.131410913E-05 2.884678190E-03 4.428071800E-01 2.852065013E-03 3.936058735E-01 4.970907088E-04 2.724123156E-01 1.824847426E-03 5.170943785E-01 
0L18 41168 291.9 39.72 1.000000000E+00 9.791341111E-01 2.360493784E-12 4.259368371E+02 4.985517658E+00 5.424267871E-05 2.890895083E-03 4.597851929E-01 2.850258075E-03 3.793206892E-01 4.971022131E-04 2.720359707E-01 1.827290234E-03 3.959849381E+00 
0L19 41368 291.9 39.72 1.000000000E+00 1.019903110E+00 2.435675900E-12 5.859827010E+02 5.718888167E+00 1.021572161E-04 2.871226166E-03 4.424177620E-01 2.850707840E-03 3.936433356E-01 4.964644638E-04 2.718869358E-01 1.825987014E-03 5.984052294E-01 
0L20 41568 291.9 39.72 1.000000000E+00 1.191826982E+00 3.155090554E-12 3.977578775E+17 9.062069429E+00 4.585709998E-04 2.862801492E-03 4.596837769E-01 2.849958212E-03 3.793006364E-01 4.969140088E-04 2.716990049E-01 1.828896384E-03 2.245131308E+00 
0L21 41768 291.9 39.72 1.000000000E+00 1.047264599E+00 2.557631143E-12 7.497041446E+02 6.305523321E+00 1.474625902E-04 2.865210058E-03 4.423961792E-01 2.851604675E-03 3.942636757E-01 4.973790081E-04 2.718533522E-01 1.829570915E-03 5.613687987E-01 
0L22 41966 291.9 39.72 1.000000000E+00 1.204737944E+00 3.151191587E-12 9.341158081E+15 8.928999219E+00 4.442801265E-04 2.860676514E-03 4.599285423E-01 2.851804101E-03 3.791395205E-01 4.972892917E-04 2.714630550E-01 1.831848677E-03 2.336641329E+00 
0L23 42168 291.9 39.72 1.000000000E+00 9.946823626E-01 2.398277232E-12 4.417562889E+02 5.110633768E+00 6.044921681E-05 2.888681311E-03 4.597804787E-01 2.851049254E-03 3.791914935E-01 4.970657443E-04 2.715271048E-01 1.830680774E-03 2.650949679E+00 
0L24 42368 291.9 39.72 1.000000000E+00 1.173670747E+00 3.058272644E-12 2.202730057E+17 8.713702512E+00 4.275997024E-04 2.861293827E-03 4.422870239E-01 2.851469934E-03 3.943490279E-01 4.973404343E-04 2.719772541E-01 1.828653122E-03 3.750949445E-01 
0L25 42568 291.9 39.72 1.000000000E+00 1.038888846E+00 2.528138831E-12 8.128273474E+02 6.380052663E+00 1.564743801E-04 2.860464605E-03 4.421129898E-01 2.850025008E-03 3.942759700E-01 4.968007639E-04 2.717428303E-01 1.828199081E-03 7.052884268E-01 
0L26 42768 291.9 39.72 1.000000000E+00 1.208954738E+00 3.184876192E-12 1.084059682E+18 9.034757459E+00 4.562057606E-04 2.862419689E-03 4.601267746E-01 2.850436438E-03 3.789205307E-01 4.969778162E-04 2.719733171E-01 1.827288098E-03 3.530578892E+00 
0L27 42968 291.9 39.72 1.000000000E+00 1.046750907E+00 2.557921347E-12 6.641132183E+02 6.078520813E+00 1.276082368E-04 2.868247927E-03 4.438079262E-01 2.851344960E-03 3.924778811E-01 4.966609359E-04 2.717082563E-01 1.827938130E-03 5.668252932E-01 
0L28 43168 291.9 39.72 1.000000000E+00 1.026964706E+00 2.466367170E-12 6.357470611E+02 5.903900896E+00 1.160865073E-04 2.868739178E-03 4.422246704E-01 2.850938572E-03 3.942249788E-01 4.970212592E-04 2.717736250E-01 1.828791100E-03 7.623088081E-01 
0L29 43368 291.9 39.72 1.000000000E+00 1.150541904E+00 2.979239059E-12 3.832165759E+18 8.619935278E+00 4.164606299E-04 2.856872725E-03 4.437238564E-01 2.850408985E-03 3.927791048E-01 4.967848384E-04 2.719428955E-01 1.826757684E-03 3.854747715E-01 
0L30 43568 291.9 39.72 1.000000000E+00 1.175020190E+00 3.068464760E-12 3.838354909E+17 8.786081450E+00 4.321671372E-04 2.859364974E-03 4.500238403E-01 2.850065181E-03 3.877194588E-01 4.972879225E-04 2.724505178E-01 1.825264950E-03 3.111551638E-01 
0L31 43766 291.9 39.72 1.000000000E+00 1.142270357E+00 2.940496817E-12 9.715914180E+15 8.519527714E+00 4.037989690E-04 2.851653033E-03 4.498633179E-01 2.850509562E-03 3.874844138E-01 4.968866428E-04 2.720707878E-01 1.826330805E-03 4.094211699E-01 
0L32 43968 291.9 39.72 1.000000000E+00 9.578180214E-01 2.246676525E-12 3.751317644E+02 4.514077625E+00 3.458029617E-05 2.900470288E-03 4.602191124E-01 2.849326631E-03 3.787412650E-01 4.966489402E-04 2.715953833E-01 1.828601531E-03 4.135025829E+00 
0L33 44166 291.9 39.72 1.000000000E+00 9.702810054E-01 2.268818013E-12 4.115348032E+02 4.766819867E+00 4.593291187E-05 2.890819016E-03 4.490020912E-01 2.849678050E-03 3.881446413E-01 4.966354949E-04 2.715136524E-01 1.829103551E-03 6.839901229E-01 
0L34 44366 291.9 39.72 1.000000000E+00 1.038766030E+00 2.543704021E-12 6.831924742E+19 7.816152276E+00 3.373728556E-04 2.852270557E-03 4.434726387E-01 2.851270557E-03 3.929705408E-01 4.968957177E-04 2.718670654E-01 1.827677358E-03 1.056781844E+00 
0L35 44568 291.9 39.72 1.000000000E+00 9.729639378E-01 2.282502607E-12 3.985856981E+02 4.742706338E+00 4.357561180E-05 2.896158979E-03 4.601108101E-01 2.850564977E-03 3.786932275E-01 4.966848578E-04 2.722124489E-01 1.824704032E-03 4.101185199E+00 
0L36 44768 291.9 39.72 1.000000000E+00 1.014682547E+00 2.398614750E-12 4.973854635E+02 5.358624581E+00 7.671160927E-05 2.880160234E-03 4.499363174E-01 2.850684741E-03 3.876060176E-01 4.971537863E-04 2.722976538E-01 1.825786270E-03 6.747223552E-01 
0L37 44966 291.9 39.72 1.000000000E+00 1.035928593E+00 2.427988535E-12 4.233215218E+02 4.969953708E+00 5.359942213E-05 2.892681537E-03 4.600324898E-01 2.851780032E-03 3.790518132E-01 4.972824209E-04 2.719003384E-01 1.828942368E-03 2.745239956E+00 
0L38 45166 291.9 39.72 1.000000000E+00 1.131335399E+00 2.866018073E-12 1.005776573E+16 8.347997338E+00 3.894472522E-04 2.851225623E-03 4.419069016E-01 2.850225623E-03 3.946107715E-01 4.970258310E-04 2.723500439E-01 1.824918364E-03 6.822568264E-01 
0L39 45366 291.9 39.72 1.000000000E+00 1.153706406E+00 2.985638507E-12 1.185843420E+16 8.659115369E+00 4.159053418E-04 2.852355474E-03 4.596747108E-01 2.850267317E-03 3.792810306E-01 4.969324151E-04 2.723763540E-01 1.824468835E-03 2.397980342E+00 
0L40 45568 291.9 39.72 1.000000000E+00 1.009577321E+00 2.354132115E-12 4.053741942E+02 4.799379344E+00 4.599140558E-05 2.893157974E-03 4.603280266E-01 2.849453801E-03 3.786266780E-01 4.966383454E-04 2.715059977E-01 1.829266135E-03 4.191856352E+00 
0L41 45768 291.9 39.72 1.000000000E+00 9.579883920E-01 2.167394348E-12 4.071653231E+02 4.670928895E+00 4.279958743E-05 2.890751129E-03 4.431079597E-01 2.849717449E-03 3.933609262E-01 4.967096197E-04 2.724356300E-01 1.823265894E-03 9.106177485E-01 
0L42 45968 291.9 39.72 1.000000000E+00 9.528504623E-01 2.180312221E-12 3.644774916E+02 4.391164165E+00 3.051547670E-05 2.903800878E-03 4.599211281E-01 2.850476872E-03 3.788066839E-01 4.966134937E-04 2.716514362E-01 1.828052071E-03 2.771633128E+00 
0L43 46168 291.9 39.72 1.000000000E+00 1.054689822E+00 2.528464825E-12 9.303016050E+19 7.755038716E+00 3.325338536E-04 2.851837277E-03 4.416978668E-01 2.850837277E-03 3.949253307E-01 4.972934296E-04 2.724866961E-01 1.824946555E-03 1.349269803E+00 
0L44 46368 291.9 39.72 1.000000000E+00 1.062317532E+00 2.585366803E-12 9.858292578E+02 6.778307322E+00 1.925265749E-04 2.860056698E-03 4.417738029E-01 2.851203057E-03 3.943618272E-01 4.967329588E-04 2.713657438E-01 1.830492889E-03 7.139447672E-01 
0L45 46568 291.9 39.72 1.000000000E+00 1.012659895E+00 2.357357844E-12 5.078017675E+02 5.363920662E+00 7.824517879E-05 2.878297187E-03 4.432169792E-01 2.852031885E-03 3.933794813E-01 4.972587905E-04 2.723156200E-01 1.826041268E-03 8.333134510E-01 
0L46 46768 291.9 39.72 1.000000000E+00 1.187168020E+00 3.034413174E-12 3.360051107E+18 8.720207208E+00 4.228572306E-04 2.855112363E-03 4.600193726E-01 2.850875875E-03 3.791487944E-01 4.972377694E-04 2.719628944E-01 1.828339461E-03 2.447962341E+00 
0L47 46968 291.9 39.72 1.000000000E+00 1.047042073E+00 2.452543769E-12 5.735025958E+02 5.689049242E+00 9.932949339E-05 2.871678805E-03 4.430387489E-01 2.850085558E-03 3.940447310E-01 4.975596277E-04 2.722014215E-01 1.827911627E-03 8.359931888E-01 
0L48 47168 291.9 39.72 1.000000000E+00 9.961343420E-01 2.297298071E-12 4.108094862E+02 4.824001418E+00 4.741699835E-05 2.892209186E-03 4.598034645E-01 2.849246243E-03 3.788704995E-01 4.963557006E-04 2.715508680E-01 1.827902048E-03 2.749355166E+00 
0L49 47366 291.9 39.72 1.000000000E+00 9.947760041E-01 2.251706569E-12 3.813869708E+02 4.572834127E+00 3.688985141E-05 2.898137284E-03 4.603168571E-01 2.849155701E-03 3.787677077E-01 4.967593019E-04 2.718154873E-01 1.827524688E-03 4.204001002E+00 
0L50 47566 291.9 39.72 1.000000000E+00 1.002758687E+00 2.282492211E-12 4.026943113E+02 4.761316407E+00 4.467247454E-05 2.894223195E-03 4.597034645E-01 2.850161262E-03 3.789627309E-01 4.965279624E-04 2.717371252E-01 1.827298990E-03 2.741788712E+00 
0L51 47768 291.9 39.72 1.000000000E+00 1.039666016E+00 2.393063737E-12 4.448460865E+02 5.116532620E+00 6.115630605E-05 2.887331951E-03 4.598798531E-01 2.850410240E-03 3.792369133E-01 4.971212827E-04 2.714522875E-01 1.831351122E-03 4.069105137E+00 
0L52 47968 291.9 39.72 1.000000000E+00 1.011967810E+00 2.314743124E-12 5.137854045E+02 5.390119422E+00 8.017881145E-05 2.877907240E-03 4.418508156E-01 2.851132897E-03 3.944499080E-01 4.969182889E-04 2.717530941E-01 1.828511556E-03 9.323267805E-01 
0L53 48168 291.9 39.72 1.000000000E+00 9.373341172E-01 2.064803246E-12 3.747666236E+02 4.405570394E+00 3.204677943E-05 2.900211955E-03 4.494910919E-01 2.851068683E-03 3.878255529E-01 4.970100713E-04 2.716674397E-01 1.829475542E-03 6.340875341E-01 
0L54 48366 291.9 39.72 1.000000000E+00 1.025959810E+00 2.360310451E-12 5.404965152E+02 5.518352909E+00 8.818233604E-05 2.874802756E-03 4.433398117E-01 2.850947657E-03 3.935146779E-01 4.973783899E-04 2.715517822E-01 1.831623345E-03 8.223606666E-01 
0L55 48568 291.9 39.72 1.000000000E+00 1.012353969E+00 2.307082921E-12 4.261527035E+02 4.959145546E+00 5.352330422E-05 2.890141479E-03 4.605350258E-01 2.850383037E-03 3.786361805E-01 4.970361782E-04 2.719076921E-01 1.827960902E-03 4.211004582E+00 
0L56 48766 291.9 39.72 1.000000000E+00 9.545785822E-01 2.100281986E-12 3.562530414E+02 4.280161549E+00 2.704010330E-05 2.905463256E-03 4.603233665E-01 2.850016472E-03 3.791773235E-01 4.974537940E-04 2.723963009E-01 1.826182783E-03 4.224751791E+00 
0L57 48968 291.9 39.72 1.000000000E+00 1.154587916E+00 2.861651769E-12 5.354786730E+17 8.467172812E+00 3.989285534E-04 2.849835833E-03 4.497560081E-01 2.848835833E-03 3.876580604E-01 4.966989198E-04 2.722761236E-01 1.824232540E-03 5.592039628E-01 
0L58 49168 291.9 39.72 1.000000000E+00 9.801026925E-01 2.218559617E-12 4.624425703E+02 5.106458270E+00 6.295238139E-05 2.882624079E-03 4.496901894E-01 2.849322599E-03 3.880193256E-01 4.971739808E-04 2.718523853E-01 1.828875804E-03 7.721854590E-01 
0L59 49366 291.9 39.72 1.000000000E+00 9.126651535E-01 1.984177935E-12 3.415428471E+02 4.094865382E+00 2.177793442E-05 2.910928947E-03 4.598102890E-01 2.850281167E-03 3.794292878E-01 4.972757017E-04 2.723069698E-01 1.826146027E-03 2.751041775E+00 
0L60 49568 291.9 39.72 1.000000000E+00 1.192506379E+00 2.957550278E-12 1.298370993E+17 8.692868197E+00 4.202645335E-04 2.854867014E-03 4.604362617E-01 2.850520338E-03 3.784481616E-01 4.967067514E-04 2.717939293E-01 1.827563454E-03 3.732073773E+00 
0L61 49768 291.9 39.72 1.000000000E+00 1.003432207E+00 2.241109716E-12 5.372520910E+02 5.421078376E+00 8.374078871E-05 2.873590648E-03 4.417431419E-01 2.850368535E-03 3.946767929E-01 4.969496872E-04 2.714209799E-01 1.830949952E-03 1.097287762E+00 
0L62 49968 291.9 39.72 1.000000000E+00 1.016309474E+00 2.295387114E-12 5.327998168E+02 5.465788267E+00 8.503251280E-05 2.874239407E-03 4.433917870E-01 2.849472080E-03 3.934505657E-01 4.970982387E-04 2.723058428E-01 1.825496292E-03 1.001273078E+00 
0L63 50168 291.9 39.72 1.000000000E+00 9.845994553E-01 2.177366055E-12 4.511230388E+02 4.996334761E+00 5.790020884E-05 2.883528534E-03 4.431243393E-01 2.849642980E-03 3.933602581E-01 4.967141565E-04 2.721651640E-01 1.825064382E-03 8.429838427E-01 
0L64 50368 291.9 39.72 1.000000000E+00 9.840032143E-01 2.175619452E-12 3.897943207E+02 4.637854009E+00 3.960219312E-05 2.896811012E-03 4.598897026E-01 2.849908465E-03 3.793629779E-01 4.972096425E-04 2.722177273E-01 1.826510724E-03 2.740318508E+00 
0L65 50568 291.9 39.72 1.000000000E+00 1.063641742E+00 2.421998714E-12 7.343538140E+02 6.201744839E+00 1.404307538E-04 2.864551117E-03 4.417522491E-01 2.850897244E-03 3.951141548E-01 4.976029219E-04 2.719860048E-01 1.829545066E-03 9.278623786E-01 
0L66 50768 291.9 39.72 1.000000000E+00 1.196675843E+00 2.932977476E-12 2.311152181E+19 8.553493143E+00 4.096185725E-04 2.855776814E-03 4.432447647E-01 2.850971874E-03 3.933722048E-01 4.970959416E-04 2.718215088E-01 1.828786898E-03 5.735843787E-01 
0L67 50968 291.9 39.72 1.000000000E+00 1.035415755E+00 2.294151703E-12 5.929071549E+02 5.655754616E+00 9.978372647E-05 2.869312132E-03 4.417958755E-01 2.850471766E-03 3.950697183E-01 4.975218326E-04 2.719376802E-01 1.829459465E-03 1.028203561E+00 
0L68 51168 291.9 39.72 1.000000000E+00 9.840899927E-01 2.192279468E-12 4.042773123E+02 4.754903468E+00 4.449978072E-05 2.893624494E-03 4.600954292E-01 2.849582837E-03 3.791830612E-01 4.971393424E-04 2.720160019E-01 1.827639206E-03 4.111691295E+00 
0L69 51368 291.9 39.72 1.000000000E+00 1.181109955E+00 2.904831974E-12 9.665219483E+15 8.578711167E+00 4.077443883E-04 2.850466734E-03 4.597872429E-01 2.849347218E-03 3.793421372E-01 4.969736687E-04 2.720474665E-01 1.826808370E-03 2.430832893E+00 
0L70 51566 291.9 39.72 1.000000000E+00 9.813152563E-01 2.162330873E-12 4.014696931E+02 4.717634821E+00 4.307316130E-05 2.892694580E-03 4.597974228E-01 2.848696559E-03 3.794693095E-01 4.970377568E-04 2.720812757E-01 1.826811289E-03 2.730075045E+00 
0L71 51768 291.9 39.72 1.000000000E+00 1.029024724E+00 2.302977886E-12 5.686010955E+02 5.635592916E+00 9.623844434E-05 2.870950529E-03 4.430248360E-01 2.848693236E-03 3.940583895E-01 4.973181804E-04 2.721135710E-01 1.827614881E-03 8.973000166E-01 
0L72 51966 291.9 39.72 1.000000000E+00 1.002221241E+00 2.197478475E-12 3.961428236E+02 4.675294915E+00 4.134663307E-05 2.895378842E-03 4.593535767E-01 2.849913149E-03 3.799056635E-01 4.973412658E-04 2.722506592E-01 1.826736173E-03 2.701183007E+00 
0L73 52166 291.9 39.72 1.000000000E+00 1.039515979E+00 2.264414295E-12 4.236923521E+02 4.923033371E+00 5.203435457E-05 2.890345128E-03 4.597908234E-01 2.850224197E-03 3.794409199E-01 4.972599553E-04 2.725071497E-01 1.824729853E-03 2.718212043E+00 
0L74 52368 291.9 39.72 1.000000000E+00 1.185036752E+00 2.834941231E-12 4.148315970E+15 8.527386795E+00 4.093677220E-04 2.862504168E-03 4.413399750E-01 2.861504168E-03 3.936497499E-01 4.971387645E-04 2.723444281E-01 1.825482043E-03 4.664721425E+00 
0L75 52568 291.9 39.72 1.000000000E+00 9.692635021E-01 2.111363915E-12 4.114173829E+02 4.730066561E+00 4.477186134E-05 2.890715345E-03 4.497676804E-01 2.849931607E-03 3.878261642E-01 4.971183416E-04 2.712243689E-01 1.832847153E-03 7.461457709E-01 
0L76 52766 291.9 39.72 1.000000000E+00 9.982778678E-01 2.191191265E-12 4.847147882E+02 5.213344769E+00 6.953083861E-05 2.879243399E-03 4.432343414E-01 2.849522807E-03 3.932761390E-01 4.967102666E-04 2.722835487E-01 1.824214070E-03 8.598512351E-01 
0L77 52966 291.9 39.72 1.000000000E+00 1.017459171E+00 2.268342549E-12 5.263766363E+02 5.481295084E+00 8.481971982E-05 2.874977145E-03 4.493113556E-01 2.848963381E-03 3.886921798E-01 4.975538200E-04 2.719324099E-01 1.829692574E-03 8.320729193E-01 
0L78 53168 291.9 39.72 1.000000000E+00 1.174613233E+00 2.817907912E-12 2.104076830E+17 8.423638216E+00 3.978966462E-04 2.853734271E-03 4.417808861E-01 2.850085189E-03 3.948496079E-01 4.971603376E-04 2.721250385E-01 1.826981374E-03 7.417432427E-01 
0L79 53368 291.9 39.72 1.000000000E+00 8.929241707E-01 1.892451400E-12 3.898791007E+02 4.438186341E+00 3.455527351E-05 2.894731749E-03 4.418059692E-01 2.850545475E-03 3.949695984E-01 4.974199751E-04 2.720394072E-01 1.828535182E-03 1.044709808E+00 
0L80 53566 291.9 39.72 1.000000000E+00 1.001366592E+00 2.152929143E-12 4.480858262E+02 4.962915488E+00 5.641942848E-05 2.884589570E-03 4.434614830E-01 2.850203551E-03 3.933307353E-01 4.971525438E-04 2.721267551E-01 1.826869767E-03 9.158472471E-01 
0L81 53766 291.9 39.72 1.000000000E+00 1.025677739E+00 2.234663984E-12 5.364438104E+02 5.434124958E+00 8.415320165E-05 2.873815042E-03 4.423897987E-01 2.850050672E-03 3.944792499E-01 4.973725914E-04 2.720019520E-01 1.828585560E-03 1.087311015E+00 
0L82 53968 291.9 39.72 1.000000000E+00 9.936542784E-01 2.137330589E-12 3.935902236E+02 4.635698437E+00 3.983514674E-05 2.895058169E-03 4.597523895E-01 2.849402183E-03 3.799823614E-01 4.977842887E-04 2.725682125E-01 1.826217443E-03 2.744846708E+00 
0L83 54166 291.9 39.72 1.000000000E+00 1.194698568E+00 2.877946421E-12 1.413476538E+17 8.557048731E+00 4.057191818E-04 2.849727082E-03 4.596947334E-01 2.848638256E-03 3.795631250E-01 4.970394319E-04 2.720342041E-01 1.827044640E-03 2.427947405E+00 
0L84 54368 291.9 39.72 1.000000000E+00 9.608395958E-01 2.031550967E-12 3.566276916E+02 4.285095268E+00 2.722126945E-05 2.905159970E-03 4.602229942E-01 2.848739029E-03 3.792152396E-01 4.971721139E-04 2.723192524E-01 1.825728989E-03 2.790825470E+00 
0L85 54566 291.9 39.72 1.000000000E+00 1.054018185E+00 2.306210153E-12 5.728265283E+02 5.659829008E+00 9.779245521E-05 2.871642641E-03 4.433484909E-01 2.850116103E-03 3.931802370E-01 4.968204531E-04 2.722060354E-01 1.825218477E-03 1.048674058E+00 
0L86 54766 291.9 39.72 1.000000000E+00 1.095460864E+00 2.428061104E-12 8.954675308E+02 6.485810022E+00 1.680798419E-04 2.858464087E-03 4.420719528E-01 2.849848702E-03 3.947685216E-01 4.973444561E-04 2.724367073E-01 1.825539838E-03 1.088880536E+00 
0L87 54968 291.9 39.72 1.000000000E+00 1.015730496E+00 2.194431857E-12 4.175757991E+02 4.870911158E+00 4.962112253E-05 2.892071973E-03 4.602340218E-01 2.851117813E-03 3.794761063E-01 4.979414950E-04 2.724016462E-01 1.827905770E-03 2.757264737E+00 
