Ytrue por Lambda Ypred RelError
2.902110e+00 2.200000e+01 3.171000e+03 2.903075e+00 3.326767e-04
1.549750e+00 7.000000e+01 1.144300e+04 1.551468e+00 1.108820e-03
2.143040e+00 4.900000e+01 6.613000e+03 2.140847e+00 1.023312e-03
2.297440e+00 4.400000e+01 1.134600e+04 2.284916e+00 5.451475e-03
2.140260e+00 4.900000e+01 2.766000e+03 2.148945e+00 4.057869e-03
3.182390e+00 1.000000e+01 4.874000e+03 3.187746e+00 1.683046e-03
2.242670e+00 4.600000e+01 7.027000e+03 2.227927e+00 6.573748e-03
1.915930e+00 5.700000e+01 4.507000e+03 1.910778e+00 2.688955e-03
1.653460e+00 6.800000e+01 7.330000e+02 1.666988e+00 8.181484e-03
3.020670e+00 1.700000e+01 5.702000e+03 3.020249e+00 1.393774e-04
2.785850e+00 2.600000e+01 9.293000e+03 2.788395e+00 9.135873e-04
3.190410e+00 1.000000e+01 1.189700e+04 3.183167e+00 2.270159e-03
2.634670e+00 3.200000e+01 3.224000e+03 2.634906e+00 8.973222e-05
3.342030e+00 5.000000e+00 2.040000e+03 3.329408e+00 3.776679e-03
3.268980e+00 7.000000e+00 2.564000e+03 3.271271e+00 7.008775e-04
1.380780e+00 7.700000e+01 4.631000e+03 1.380018e+00 5.517870e-04
2.479480e+00 3.700000e+01 1.099800e+04 2.485754e+00 2.530390e-03
3.284720e+00 6.000000e+00 9.267000e+03 3.274585e+00 3.085459e-03
2.878340e+00 2.300000e+01 5.318000e+03 2.869660e+00 3.015731e-03
3.389970e+00 1.000000e+00 1.158800e+04 3.390742e+00 2.277938e-04
1.813620e+00 6.100000e+01 2.288000e+03 1.803850e+00 5.387076e-03
2.074920e+00 5.100000e+01 8.625000e+03 2.081983e+00 3.403932e-03
1.842320e+00 5.900000e+01 9.863000e+03 1.851512e+00 4.989328e-03
2.498970e+00 3.700000e+01 5.324000e+03 2.488367e+00 4.242837e-03
1.851810e+00 5.900000e+01 5.270000e+03 1.852902e+00 5.896103e-04
1.834900e+00 6.000000e+01 4.097000e+03 1.825755e+00 4.984095e-03
2.311560e+00 4.300000e+01 4.988000e+03 2.316657e+00 2.204927e-03
1.800290e+00 6.100000e+01 9.485000e+03 1.795129e+00 2.866961e-03
2.504030e+00 3.600000e+01 7.807000e+03 2.514819e+00 4.308683e-03
2.189250e+00 4.800000e+01 2.584000e+03 2.179751e+00 4.338898e-03
2.765090e+00 2.700000e+01 7.932000e+03 2.762288e+00 1.013419e-03
2.192250e+00 4.800000e+01 3.352000e+03 2.175056e+00 7.843144e-03
1.440610e+00 7.400000e+01 2.675000e+03 1.453672e+00 9.067143e-03
2.697600e+00 2.900000e+01 9.127000e+03 2.708092e+00 3.889377e-03
2.897530e+00 2.200000e+01 2.440000e+03 2.911419e+00 4.793457e-03
1.606450e+00 6.800000e+01 2.022000e+03 1.611583e+00 3.195365e-03
3.211590e+00 9.000000e+00 7.705000e+03 3.207333e+00 1.325460e-03
1.392570e+00 7.700000e+01 2.789000e+03 1.381385e+00 8.031783e-03
2.492840e+00 4.200000e+01 8.390000e+02 2.479628e+00 5.300080e-03
1.970520e+00 5.500000e+01 2.525000e+03 1.975069e+00 2.308308e-03
2.679490e+00 3.000000e+01 3.483000e+03 2.688521e+00 3.370304e-03
1.602710e+00 6.800000e+01 7.863000e+03 1.604063e+00 8.443322e-04
3.246500e+00 1.800000e+01 7.370000e+02 3.264394e+00 5.511691e-03
2.021930e+00 5.400000e+01 2.356000e+03 2.005750e+00 8.002039e-03
2.098840e+00 5.100000e+01 6.538000e+03 2.082695e+00 7.692357e-03
3.408740e+00 0.000000e+00 8.098000e+03 3.422894e+00 4.152221e-03
3.000610e+00 1.800000e+01 8.388000e+03 2.993617e+00 2.330569e-03
1.449450e+00 7.400000e+01 1.011400e+04 1.450876e+00 9.836757e-04
1.457980e+00 7.400000e+01 2.737000e+03 1.453538e+00 3.046746e-03
1.652060e+00 6.600000e+01 2.145000e+03 1.665029e+00 7.850305e-03
3.226980e+00 9.000000e+00 2.553000e+03 3.225789e+00 3.690949e-04
2.585100e+00 3.400000e+01 2.376000e+03 2.587523e+00 9.371620e-04
2.049820e+00 5.200000e+01 4.707000e+03 2.055139e+00 2.594693e-03
3.022700e+00 1.700000e+01 5.236000e+03 3.020957e+00 5.765033e-04
3.287210e+00 6.000000e+00 1.092000e+04 3.274151e+00 3.972815e-03
2.882440e+00 2.200000e+01 1.032800e+04 2.892372e+00 3.445572e-03
2.740540e+00 2.800000e+01 3.867000e+03 2.741129e+00 2.150738e-04
2.175020e+00 4.800000e+01 8.569000e+03 2.169239e+00 2.658007e-03
3.472060e+00 7.000000e+00 8.460000e+02 3.470704e+00 3.906384e-04
3.241250e+00 8.000000e+00 3.521000e+03 3.238654e+00 8.009833e-04
1.400940e+00 7.800000e+01 6.080000e+02 1.401534e+00 4.237475e-04
3.092120e+00 1.400000e+01 1.109500e+04 3.089847e+00 7.351094e-04
1.589520e+00 6.800000e+01 8.819000e+03 1.603950e+00 9.078503e-03
2.491670e+00 3.700000e+01 6.608000e+03 2.487169e+00 1.806506e-03
1.639420e+00 6.700000e+01 9.374000e+03 1.630496e+00 5.443321e-03
3.331910e+00 4.000000e+00 9.014000e+03 3.319916e+00 3.599793e-03
3.092810e+00 1.400000e+01 3.958000e+03 3.096937e+00 1.334265e-03
2.714960e+00 3.000000e+01 1.734000e+03 2.716530e+00 5.784158e-04
3.420120e+00 0.000000e+00 4.252000e+03 3.428579e+00 2.473204e-03
2.281170e+00 4.400000e+01 1.179300e+04 2.284866e+00 1.620321e-03
1.412980e+00 7.600000e+01 1.713000e+03 1.408870e+00 2.908843e-03
1.578090e+00 6.900000e+01 6.571000e+03 1.577963e+00 8.055664e-05
2.703650e+00 2.900000e+01 1.151100e+04 2.707611e+00 1.464988e-03
2.201190e+00 4.700000e+01 4.416000e+03 2.201306e+00 5.276233e-05
1.924240e+00 5.700000e+01 3.348000e+03 1.913081e+00 5.799411e-03
2.238960e+00 4.600000e+01 6.812000e+03 2.228033e+00 4.880497e-03
3.096430e+00 1.400000e+01 5.008000e+03 3.093864e+00 8.286534e-04
3.395040e+00 1.000000e+00 4.980000e+03 3.395333e+00 8.630027e-05
1.849120e+00 5.900000e+01 2.105000e+03 1.862932e+00 7.469288e-03
2.463450e+00 3.800000e+01 6.961000e+03 2.458541e+00 1.992918e-03
3.050960e+00 1.600000e+01 5.901000e+03 3.044375e+00 2.158220e-03
3.197220e+00 9.000000e+00 1.117700e+04 3.206178e+00 2.801690e-03
1.809770e+00 6.000000e+01 1.015500e+04 1.823190e+00 7.415291e-03
2.184990e+00 4.800000e+01 4.413000e+03 2.172154e+00 5.874623e-03
2.602680e+00 3.300000e+01 8.160000e+03 2.598677e+00 1.538076e-03
3.128500e+00 1.200000e+01 7.712000e+03 3.138095e+00 3.067011e-03
3.246320e+00 8.000000e+00 3.106000e+03 3.241797e+00 1.393286e-03
1.627640e+00 6.700000e+01 1.529000e+03 1.645075e+00 1.071167e-02
2.890830e+00 2.200000e+01 5.160000e+03 2.895681e+00 1.678184e-03
1.442960e+00 7.400000e+01 1.170600e+04 1.450821e+00 5.448103e-03
2.238230e+00 4.600000e+01 1.147200e+04 2.226896e+00 5.063792e-03
1.566080e+00 6.900000e+01 9.824000e+03 1.577557e+00 7.328230e-03
2.299460e+00 4.400000e+01 2.650000e+03 2.296375e+00 1.341472e-03
2.510930e+00 3.600000e+01 6.996000e+03 2.515214e+00 1.706300e-03
1.771480e+00 6.200000e+01 3.530000e+03 1.770390e+00 6.155236e-04
1.316980e+00 8.000000e+01 1.186200e+04 1.311883e+00 3.870431e-03
1.971570e+00 5.500000e+01 6.636000e+03 1.966740e+00 2.449876e-03
2.027390e+00 5.300000e+01 8.180000e+03 2.024056e+00 1.644441e-03
3.366340e+00 2.000000e+00 6.901000e+03 3.367656e+00 3.909289e-04
2.926090e+00 2.100000e+01 7.023000e+03 2.919166e+00 2.366290e-03
1.756470e+00 6.200000e+01 9.109000e+03 1.767210e+00 6.114618e-03
3.072910e+00 1.600000e+01 2.081000e+03 3.070484e+00 7.895819e-04
1.577350e+00 6.900000e+01 1.004100e+04 1.577542e+00 1.219660e-04
2.644250e+00 3.200000e+01 3.507000e+03 2.633327e+00 4.131014e-03
3.270270e+00 6.000000e+00 6.032000e+03 3.276713e+00 1.970052e-03
2.955970e+00 1.900000e+01 7.493000e+03 2.969225e+00 4.484094e-03
3.322920e+00 4.000000e+00 1.070600e+04 3.319431e+00 1.050013e-03
3.378490e+00 3.000000e+00 2.448000e+03 3.364753e+00 4.066073e-03
3.324210e+00 6.000000e+00 1.715000e+03 3.321221e+00 8.992433e-04
2.701170e+00 3.400000e+01 8.730000e+02 2.717980e+00 6.223181e-03
2.983390e+00 1.800000e+01 4.898000e+03 2.996979e+00 4.554913e-03
1.618630e+00 6.700000e+01 8.557000e+03 1.630579e+00 7.382071e-03
3.192470e+00 1.000000e+01 1.102400e+04 3.183318e+00 2.866873e-03
1.684650e+00 6.500000e+01 6.198000e+03 1.685071e+00 2.499362e-04
3.306300e+00 5.000000e+00 8.087000e+03 3.297641e+00 2.618843e-03
1.734510e+00 6.300000e+01 9.938000e+03 1.739345e+00 2.787465e-03
2.082090e+00 5.200000e+01 2.107000e+03 2.067522e+00 6.996633e-03
1.537710e+00 7.000000e+01 4.884000e+03 1.552478e+00 9.603965e-03
1.383690e+00 7.700000e+01 5.452000e+03 1.379802e+00 2.809820e-03
2.514370e+00 3.600000e+01 7.367000e+03 2.515017e+00 2.574466e-04
1.470580e+00 7.300000e+01 9.003000e+03 1.475562e+00 3.387497e-03
2.007740e+00 5.400000e+01 9.869000e+03 1.994811e+00 6.439717e-03
2.618920e+00 3.300000e+01 3.205000e+03 2.607211e+00 4.470909e-03
2.722460e+00 3.100000e+01 1.275000e+03 2.721418e+00 3.825734e-04
2.789200e+00 2.900000e+01 1.243000e+03 2.781887e+00 2.621944e-03
1.490440e+00 7.200000e+01 5.645000e+03 1.501047e+00 7.116936e-03
1.744580e+00 6.300000e+01 8.947000e+03 1.739453e+00 2.938957e-03
2.249180e+00 4.500000e+01 5.260000e+03 2.258293e+00 4.051768e-03
2.513560e+00 3.600000e+01 3.634000e+03 2.520675e+00 2.830817e-03
3.012780e+00 1.700000e+01 6.569000e+03 3.019313e+00 2.168282e-03
1.686480e+00 6.500000e+01 9.866000e+03 1.684432e+00 1.214286e-03
1.521970e+00 7.100000e+01 5.825000e+03 1.526388e+00 2.902853e-03
3.067270e+00 1.500000e+01 7.432000e+03 3.067192e+00 2.536653e-05
2.587510e+00 3.400000e+01 4.062000e+03 2.575462e+00 4.656202e-03
2.366150e+00 4.100000e+01 6.144000e+03 2.373188e+00 2.974451e-03
1.910860e+00 5.700000e+01 6.001000e+03 1.909533e+00 6.942188e-04
3.322780e+00 4.000000e+00 5.540000e+03 3.322683e+00 2.904633e-05
1.559850e+00 7.000000e+01 9.151000e+03 1.551597e+00 5.290686e-03
1.721990e+00 6.400000e+01 7.791000e+03 1.712049e+00 5.772777e-03
2.399540e+00 4.000000e+01 3.724000e+03 2.406125e+00 2.744169e-03
2.078080e+00 5.200000e+01 2.606000e+03 2.062149e+00 7.665988e-03
1.608090e+00 6.800000e+01 6.833000e+03 1.604240e+00 2.393845e-03
2.404120e+00 4.000000e+01 6.406000e+03 2.401729e+00 9.946534e-04
2.374880e+00 4.100000e+01 8.214000e+03 2.372136e+00 1.155599e-03
1.747790e+00 6.300000e+01 1.150900e+04 1.739227e+00 4.899431e-03
3.356590e+00 3.000000e+00 5.791000e+03 3.345285e+00 3.367978e-03
3.209550e+00 1.000000e+01 2.117000e+03 3.212397e+00 8.871630e-04
2.372750e+00 4.100000e+01 2.585000e+03 2.384371e+00 4.897889e-03
3.032270e+00 1.800000e+01 1.814000e+03 3.030579e+00 5.576417e-04
3.334740e+00 4.000000e+00 1.139200e+04 3.319293e+00 4.632071e-03
3.350970e+00 3.000000e+00 5.445000e+03 3.345826e+00 1.535153e-03
2.084650e+00 5.200000e+01 1.799000e+03 2.073326e+00 5.432237e-03
1.473490e+00 7.300000e+01 6.648000e+03 1.475804e+00 1.570703e-03
3.421720e+00 1.000000e+00 2.285000e+03 3.417274e+00 1.299292e-03
2.942800e+00 2.100000e+01 2.604000e+03 2.934590e+00 2.789746e-03
2.970360e+00 1.900000e+01 1.097400e+04 2.968081e+00 7.671911e-04
1.652270e+00 6.600000e+01 9.503000e+03 1.657349e+00 3.073895e-03
2.969010e+00 2.000000e+01 2.326000e+03 2.964731e+00 1.441133e-03
1.640650e+00 6.700000e+01 1.040700e+04 1.630418e+00 6.236716e-03
1.765930e+00 6.200000e+01 1.022200e+04 1.767091e+00 6.575650e-04
2.878680e+00 2.800000e+01 9.390000e+02 2.873120e+00 1.931568e-03
1.402160e+00 7.600000e+01 6.993000e+03 1.403005e+00 6.027477e-04
1.829240e+00 6.000000e+01 2.853000e+03 1.828958e+00 1.542866e-04
1.482600e+00 7.300000e+01 1.188300e+04 1.475436e+00 4.831784e-03
3.012390e+00 1.700000e+01 1.019000e+04 3.017650e+00 1.746074e-03
3.418890e+00 0.000000e+00 5.137000e+03 3.426092e+00 2.106610e-03
2.578310e+00 3.400000e+01 7.616000e+03 2.571051e+00 2.815308e-03
2.439800e+00 3.900000e+01 6.649000e+03 2.430201e+00 3.934155e-03
3.320880e+00 4.000000e+00 8.455000e+03 3.320144e+00 2.216687e-04
1.749180e+00 6.300000e+01 4.317000e+03 1.741288e+00 4.511746e-03
1.875120e+00 5.800000e+01 5.390000e+03 1.881305e+00 3.298528e-03
1.969490e+00 5.500000e+01 5.029000e+03 1.967794e+00 8.612149e-04
2.556490e+00 3.500000e+01 5.026000e+03 2.545281e+00 4.384701e-03
3.244080e+00 8.000000e+00 2.374000e+03 3.252038e+00 2.452950e-03
2.119770e+00 5.000000e+01 1.060500e+04 2.110713e+00 4.272589e-03
3.026840e+00 1.800000e+01 2.114000e+03 3.020070e+00 2.236491e-03
2.369900e+00 4.100000e+01 3.626000e+03 2.377667e+00 3.277305e-03
3.118630e+00 1.300000e+01 8.465000e+03 3.114262e+00 1.400632e-03
2.985610e+00 2.500000e+01 8.800000e+02 2.981044e+00 1.529210e-03
2.295180e+00 4.400000e+01 3.268000e+03 2.292211e+00 1.293693e-03
2.938310e+00 2.100000e+01 2.477000e+03 2.936511e+00 6.123178e-04
2.289550e+00 4.400000e+01 1.033500e+04 2.285052e+00 1.964761e-03
1.385720e+00 7.700000e+01 4.911000e+03 1.379932e+00 4.176771e-03
2.990330e+00 1.800000e+01 7.529000e+03 2.994034e+00 1.238612e-03
3.109000e+00 1.300000e+01 3.684000e+03 3.121955e+00 4.167085e-03
