Ytrue por Lambda Ypred RelError
3.500200e+00 0.000000e+00 1.340000e+03 3.505875e+00 1.621248e-03
3.496500e+00 0.000000e+00 1.370000e+03 3.501951e+00 1.558925e-03
3.492920e+00 0.000000e+00 1.400000e+03 3.498294e+00 1.538474e-03
3.489620e+00 0.000000e+00 1.430000e+03 3.494880e+00 1.507282e-03
3.483580e+00 0.000000e+00 1.460000e+03 3.491688e+00 2.327438e-03
3.480820e+00 0.000000e+00 1.490000e+03 3.488699e+00 2.263481e-03
3.478220e+00 0.000000e+00 1.520000e+03 3.485896e+00 2.206807e-03
3.475700e+00 0.000000e+00 1.550000e+03 3.483264e+00 2.176135e-03
3.473420e+00 0.000000e+00 1.580000e+03 3.480789e+00 2.121424e-03
3.471200e+00 0.000000e+00 1.610000e+03 3.478458e+00 2.091049e-03
3.469100e+00 0.000000e+00 1.640000e+03 3.476262e+00 2.064515e-03
3.467160e+00 0.000000e+00 1.670000e+03 3.474189e+00 2.027366e-03
3.465300e+00 0.000000e+00 1.700000e+03 3.472231e+00 2.000082e-03
3.463920e+00 0.000000e+00 1.730000e+03 3.470379e+00 1.864576e-03
3.462540e+00 0.000000e+00 1.760000e+03 3.468625e+00 1.757440e-03
3.461160e+00 0.000000e+00 1.790000e+03 3.466963e+00 1.676714e-03
3.459560e+00 0.000000e+00 1.820000e+03 3.465387e+00 1.684302e-03
3.457850e+00 0.000000e+00 1.850000e+03 3.463890e+00 1.746789e-03
3.456140e+00 0.000000e+00 1.880000e+03 3.462468e+00 1.830847e-03
3.454600e+00 0.000000e+00 1.910000e+03 3.461115e+00 1.885795e-03
3.453400e+00 0.000000e+00 1.940000e+03 3.459827e+00 1.860973e-03
3.452200e+00 0.000000e+00 1.970000e+03 3.458600e+00 1.853774e-03
3.451000e+00 0.000000e+00 2.000000e+03 3.457430e+00 1.863119e-03
3.450050e+00 0.000000e+00 2.030000e+03 3.456313e+00 1.815410e-03
3.449100e+00 0.000000e+00 2.060000e+03 3.455247e+00 1.782280e-03
3.448160e+00 0.000000e+00 2.090000e+03 3.454229e+00 1.759967e-03
3.447210e+00 0.000000e+00 2.120000e+03 3.453255e+00 1.753488e-03
3.446260e+00 0.000000e+00 2.150000e+03 3.452323e+00 1.759201e-03
3.445310e+00 0.000000e+00 2.180000e+03 3.451430e+00 1.776424e-03
3.444360e+00 0.000000e+00 2.210000e+03 3.450575e+00 1.804521e-03
3.443420e+00 0.000000e+00 2.240000e+03 3.449756e+00 1.839991e-03
3.442650e+00 0.000000e+00 2.270000e+03 3.448970e+00 1.835715e-03
3.441980e+00 0.000000e+00 2.300000e+03 3.448215e+00 1.811521e-03
3.441310e+00 0.000000e+00 2.330000e+03 3.447491e+00 1.796020e-03
3.440640e+00 0.000000e+00 2.360000e+03 3.446794e+00 1.788762e-03
3.439960e+00 0.000000e+00 2.390000e+03 3.446125e+00 1.792238e-03
3.439290e+00 0.000000e+00 2.420000e+03 3.445482e+00 1.800229e-03
3.438620e+00 0.000000e+00 2.450000e+03 3.444862e+00 1.815278e-03
3.437950e+00 0.000000e+00 2.480000e+03 3.444266e+00 1.837038e-03
3.437340e+00 0.000000e+00 2.510000e+03 3.443691e+00 1.847695e-03
3.436840e+00 0.000000e+00 2.540000e+03 3.443138e+00 1.832359e-03
3.436350e+00 0.000000e+00 2.570000e+03 3.442604e+00 1.819881e-03
3.435860e+00 0.000000e+00 2.600000e+03 3.442089e+00 1.812906e-03
3.435370e+00 0.000000e+00 2.630000e+03 3.441592e+00 1.811178e-03
3.434880e+00 0.000000e+00 2.660000e+03 3.441112e+00 1.814456e-03
3.434380e+00 0.000000e+00 2.690000e+03 3.440649e+00 1.825431e-03
3.433890e+00 0.000000e+00 2.720000e+03 3.440202e+00 1.838055e-03
3.433400e+00 0.000000e+00 2.750000e+03 3.439769e+00 1.855044e-03
3.433020e+00 0.000000e+00 2.780000e+03 3.439351e+00 1.844103e-03
3.432630e+00 0.000000e+00 2.810000e+03 3.438946e+00 1.840065e-03
3.432250e+00 0.000000e+00 2.840000e+03 3.438555e+00 1.836922e-03
3.431860e+00 0.000000e+00 2.870000e+03 3.438176e+00 1.840349e-03
3.431480e+00 0.000000e+00 2.900000e+03 3.437809e+00 1.844356e-03
3.431100e+00 0.000000e+00 2.930000e+03 3.437453e+00 1.851715e-03
3.430710e+00 0.000000e+00 2.960000e+03 3.437109e+00 1.865210e-03
3.430330e+00 0.000000e+00 2.990000e+03 3.436775e+00 1.878869e-03
3.430050e+00 0.000000e+00 3.020000e+03 3.436451e+00 1.866279e-03
3.429840e+00 0.000000e+00 3.050000e+03 3.436137e+00 1.836079e-03
3.429620e+00 0.000000e+00 3.080000e+03 3.435833e+00 1.811523e-03
3.429400e+00 0.000000e+00 3.110000e+03 3.435537e+00 1.789582e-03
3.429180e+00 0.000000e+00 3.140000e+03 3.435250e+00 1.770155e-03
3.428960e+00 0.000000e+00 3.170000e+03 3.434971e+00 1.753146e-03
3.428740e+00 0.000000e+00 3.200000e+03 3.434701e+00 1.738462e-03
3.428520e+00 0.000000e+00 3.230000e+03 3.434438e+00 1.726016e-03
3.428300e+00 0.000000e+00 3.260000e+03 3.434182e+00 1.715725e-03
3.428080e+00 0.000000e+00 3.290000e+03 3.433933e+00 1.707507e-03
3.427860e+00 0.000000e+00 3.320000e+03 3.433692e+00 1.701289e-03
3.427650e+00 0.000000e+00 3.350000e+03 3.433457e+00 1.694074e-03
3.427430e+00 0.000000e+00 3.380000e+03 3.433228e+00 1.691637e-03
3.427210e+00 0.000000e+00 3.410000e+03 3.433005e+00 1.690991e-03
3.426990e+00 0.000000e+00 3.440000e+03 3.432789e+00 1.692073e-03
3.426770e+00 0.000000e+00 3.470000e+03 3.432578e+00 1.694821e-03
3.426550e+00 0.000000e+00 3.500000e+03 3.432372e+00 1.699179e-03
3.426330e+00 0.000000e+00 3.530000e+03 3.432172e+00 1.705090e-03
3.426110e+00 0.000000e+00 3.560000e+03 3.431977e+00 1.712502e-03
3.425890e+00 0.000000e+00 3.590000e+03 3.431787e+00 1.721364e-03
3.425670e+00 0.000000e+00 3.620000e+03 3.431602e+00 1.731627e-03
3.425450e+00 0.000000e+00 3.650000e+03 3.431421e+00 1.743246e-03
3.425240e+00 0.000000e+00 3.680000e+03 3.431245e+00 1.753250e-03
3.425020e+00 0.000000e+00 3.710000e+03 3.431074e+00 1.767446e-03
3.424800e+00 0.000000e+00 3.740000e+03 3.430906e+00 1.782869e-03
3.424580e+00 0.000000e+00 3.770000e+03 3.430742e+00 1.799479e-03
3.424360e+00 0.000000e+00 3.800000e+03 3.430583e+00 1.817239e-03
3.424140e+00 0.000000e+00 3.830000e+03 3.430427e+00 1.836112e-03
3.423920e+00 0.000000e+00 3.860000e+03 3.430275e+00 1.856063e-03
3.423700e+00 0.000000e+00 3.890000e+03 3.430126e+00 1.877060e-03
3.423480e+00 0.000000e+00 3.920000e+03 3.429981e+00 1.899069e-03
3.423260e+00 0.000000e+00 3.950000e+03 3.429840e+00 1.922059e-03
3.423050e+00 0.000000e+00 3.980000e+03 3.429701e+00 1.943075e-03
3.422870e+00 0.000000e+00 4.010000e+03 3.429566e+00 1.956232e-03
3.422760e+00 0.000000e+00 4.040000e+03 3.429434e+00 1.949791e-03
3.422660e+00 0.000000e+00 4.070000e+03 3.429304e+00 1.941288e-03
3.422560e+00 0.000000e+00 4.100000e+03 3.429178e+00 1.933625e-03
3.422460e+00 0.000000e+00 4.130000e+03 3.429054e+00 1.926777e-03
3.422360e+00 0.000000e+00 4.160000e+03 3.428933e+00 1.920720e-03
3.422250e+00 0.000000e+00 4.190000e+03 3.428815e+00 1.918360e-03
3.422150e+00 0.000000e+00 4.220000e+03 3.428699e+00 1.913818e-03
3.422050e+00 0.000000e+00 4.250000e+03 3.428586e+00 1.910001e-03
3.421950e+00 0.000000e+00 4.280000e+03 3.428475e+00 1.906889e-03
3.421850e+00 0.000000e+00 4.310000e+03 3.428367e+00 1.904461e-03
3.421740e+00 0.000000e+00 4.340000e+03 3.428261e+00 1.905627e-03
3.421640e+00 0.000000e+00 4.370000e+03 3.428157e+00 1.904511e-03
3.421540e+00 0.000000e+00 4.400000e+03 3.428055e+00 1.904026e-03
3.421440e+00 0.000000e+00 4.430000e+03 3.427955e+00 1.904152e-03
3.421340e+00 0.000000e+00 4.460000e+03 3.427857e+00 1.904873e-03
3.421230e+00 0.000000e+00 4.490000e+03 3.427761e+00 1.909103e-03
3.421130e+00 0.000000e+00 4.520000e+03 3.427668e+00 1.910968e-03
3.421030e+00 0.000000e+00 4.550000e+03 3.427576e+00 1.913381e-03
3.420930e+00 0.000000e+00 4.580000e+03 3.427486e+00 1.916329e-03
3.420830e+00 0.000000e+00 4.610000e+03 3.427397e+00 1.919798e-03
3.420720e+00 0.000000e+00 4.640000e+03 3.427311e+00 1.926702e-03
3.420620e+00 0.000000e+00 4.670000e+03 3.427226e+00 1.931171e-03
3.420520e+00 0.000000e+00 4.700000e+03 3.427143e+00 1.936120e-03
3.420420e+00 0.000000e+00 4.730000e+03 3.427061e+00 1.941539e-03
3.420320e+00 0.000000e+00 4.760000e+03 3.426981e+00 1.947414e-03
3.420210e+00 0.000000e+00 4.790000e+03 3.426902e+00 1.956664e-03
3.420110e+00 0.000000e+00 4.820000e+03 3.426825e+00 1.963418e-03
3.420010e+00 0.000000e+00 4.850000e+03 3.426749e+00 1.970596e-03
3.419910e+00 0.000000e+00 4.880000e+03 3.426675e+00 1.978186e-03
3.419810e+00 0.000000e+00 4.910000e+03 3.426602e+00 1.986179e-03
3.419700e+00 0.000000e+00 4.940000e+03 3.426531e+00 1.997494e-03
3.419600e+00 0.000000e+00 4.970000e+03 3.426461e+00 2.006263e-03
3.419500e+00 0.000000e+00 5.000000e+03 3.426392e+00 2.015406e-03
3.419450e+00 0.000000e+00 5.030000e+03 3.426324e+00 2.010262e-03
3.419390e+00 0.000000e+00 5.060000e+03 3.426258e+00 2.008404e-03
3.419340e+00 0.000000e+00 5.090000e+03 3.426192e+00 2.003963e-03
3.419280e+00 0.000000e+00 5.120000e+03 3.426128e+00 2.002791e-03
3.419230e+00 0.000000e+00 5.150000e+03 3.426065e+00 1.999020e-03
3.419180e+00 0.000000e+00 5.180000e+03 3.426003e+00 1.995571e-03
3.419120e+00 0.000000e+00 5.210000e+03 3.425942e+00 1.995369e-03
3.419070e+00 0.000000e+00 5.240000e+03 3.425883e+00 1.992545e-03
3.419010e+00 0.000000e+00 5.270000e+03 3.425824e+00 1.992953e-03
3.418960e+00 0.000000e+00 5.300000e+03 3.425766e+00 1.990725e-03
3.418910e+00 0.000000e+00 5.330000e+03 3.425709e+00 1.988784e-03
3.418850e+00 0.000000e+00 5.360000e+03 3.425654e+00 1.990055e-03
3.418800e+00 0.000000e+00 5.390000e+03 3.425599e+00 1.988671e-03
3.418740e+00 0.000000e+00 5.420000e+03 3.425545e+00 1.990486e-03
3.418690e+00 0.000000e+00 5.450000e+03 3.425492e+00 1.989633e-03
3.418640e+00 0.000000e+00 5.480000e+03 3.425440e+00 1.989038e-03
3.418580e+00 0.000000e+00 5.510000e+03 3.425389e+00 1.991624e-03
3.418530e+00 0.000000e+00 5.540000e+03 3.425338e+00 1.991526e-03
3.418470e+00 0.000000e+00 5.570000e+03 3.425288e+00 1.994599e-03
3.418420e+00 0.000000e+00 5.600000e+03 3.425240e+00 1.994977e-03
3.418370e+00 0.000000e+00 5.630000e+03 3.425192e+00 1.995585e-03
3.418310e+00 0.000000e+00 5.660000e+03 3.425144e+00 1.999349e-03
3.418260e+00 0.000000e+00 5.690000e+03 3.425098e+00 2.000403e-03
3.418200e+00 0.000000e+00 5.720000e+03 3.425052e+00 2.004605e-03
3.418150e+00 0.000000e+00 5.750000e+03 3.425007e+00 2.006086e-03
3.418100e+00 0.000000e+00 5.780000e+03 3.424963e+00 2.007774e-03
3.418040e+00 0.000000e+00 5.810000e+03 3.424919e+00 2.012597e-03
3.417990e+00 0.000000e+00 5.840000e+03 3.424876e+00 2.014687e-03
3.417930e+00 0.000000e+00 5.870000e+03 3.424834e+00 2.019902e-03
3.417880e+00 0.000000e+00 5.900000e+03 3.424792e+00 2.022377e-03
3.417830e+00 0.000000e+00 5.930000e+03 3.424751e+00 2.025038e-03
3.417770e+00 0.000000e+00 5.960000e+03 3.424711e+00 2.030814e-03
3.417720e+00 0.000000e+00 5.990000e+03 3.424671e+00 2.033837e-03
3.417680e+00 0.000000e+00 6.020000e+03 3.424632e+00 2.034103e-03
3.417640e+00 0.000000e+00 6.050000e+03 3.424593e+00 2.034542e-03
3.417600e+00 0.000000e+00 6.080000e+03 3.424555e+00 2.035149e-03
3.417570e+00 0.000000e+00 6.110000e+03 3.424518e+00 2.032989e-03
3.417530e+00 0.000000e+00 6.140000e+03 3.424481e+00 2.033923e-03
3.417500e+00 0.000000e+00 6.170000e+03 3.424445e+00 2.032084e-03
3.417460e+00 0.000000e+00 6.200000e+03 3.424409e+00 2.033332e-03
3.417420e+00 0.000000e+00 6.230000e+03 3.424374e+00 2.034733e-03
3.417390e+00 0.000000e+00 6.260000e+03 3.424339e+00 2.033352e-03
3.417350e+00 0.000000e+00 6.290000e+03 3.424304e+00 2.035049e-03
3.417320e+00 0.000000e+00 6.320000e+03 3.424271e+00 2.033959e-03
3.417280e+00 0.000000e+00 6.350000e+03 3.424237e+00 2.035941e-03
3.417240e+00 0.000000e+00 6.380000e+03 3.424205e+00 2.038063e-03
3.417210e+00 0.000000e+00 6.410000e+03 3.424172e+00 2.037388e-03
3.417170e+00 0.000000e+00 6.440000e+03 3.424140e+00 2.039779e-03
3.417140e+00 0.000000e+00 6.470000e+03 3.424109e+00 2.039368e-03
3.417100e+00 0.000000e+00 6.500000e+03 3.424078e+00 2.042018e-03
3.417060e+00 0.000000e+00 6.530000e+03 3.424047e+00 2.044794e-03
3.417030e+00 0.000000e+00 6.560000e+03 3.424017e+00 2.044762e-03
3.416990e+00 0.000000e+00 6.590000e+03 3.423987e+00 2.047784e-03
3.416960e+00 0.000000e+00 6.620000e+03 3.423958e+00 2.047992e-03
3.416920e+00 0.000000e+00 6.650000e+03 3.423929e+00 2.051250e-03
3.416880e+00 0.000000e+00 6.680000e+03 3.423900e+00 2.054624e-03
3.416850e+00 0.000000e+00 6.710000e+03 3.423872e+00 2.055177e-03
3.416810e+00 0.000000e+00 6.740000e+03 3.423844e+00 2.058774e-03
3.416780e+00 0.000000e+00 6.770000e+03 3.423817e+00 2.059548e-03
3.416740e+00 0.000000e+00 6.800000e+03 3.423790e+00 2.063361e-03
3.416700e+00 0.000000e+00 6.830000e+03 3.423763e+00 2.067279e-03
3.416670e+00 0.000000e+00 6.860000e+03 3.423737e+00 2.068368e-03
3.416630e+00 0.000000e+00 6.890000e+03 3.423711e+00 2.072491e-03
3.416600e+00 0.000000e+00 6.920000e+03 3.423685e+00 2.073781e-03
3.416560e+00 0.000000e+00 6.950000e+03 3.423660e+00 2.078102e-03
3.416520e+00 0.000000e+00 6.980000e+03 3.423635e+00 2.082520e-03
3.416490e+00 0.000000e+00 7.010000e+03 3.423610e+00 2.084098e-03
3.416470e+00 0.000000e+00 7.040000e+03 3.423586e+00 2.082837e-03
3.416450e+00 0.000000e+00 7.070000e+03 3.423562e+00 2.081667e-03
3.416430e+00 0.000000e+00 7.100000e+03 3.423538e+00 2.080587e-03
3.416410e+00 0.000000e+00 7.130000e+03 3.423515e+00 2.079595e-03
3.416390e+00 0.000000e+00 7.160000e+03 3.423492e+00 2.078690e-03
3.416370e+00 0.000000e+00 7.190000e+03 3.423469e+00 2.077870e-03
3.416350e+00 0.000000e+00 7.220000e+03 3.423446e+00 2.077134e-03
3.416330e+00 0.000000e+00 7.250000e+03 3.423424e+00 2.076481e-03
3.416300e+00 0.000000e+00 7.280000e+03 3.423402e+00 2.078842e-03
3.416280e+00 0.000000e+00 7.310000e+03 3.423380e+00 2.078349e-03
3.416260e+00 0.000000e+00 7.340000e+03 3.423359e+00 2.077935e-03
3.416240e+00 0.000000e+00 7.370000e+03 3.423338e+00 2.077598e-03
3.416220e+00 0.000000e+00 7.400000e+03 3.423317e+00 2.077338e-03
3.416200e+00 0.000000e+00 7.430000e+03 3.423296e+00 2.077151e-03
3.416180e+00 0.000000e+00 7.460000e+03 3.423276e+00 2.077039e-03
3.416160e+00 0.000000e+00 7.490000e+03 3.423255e+00 2.076998e-03
3.416140e+00 0.000000e+00 7.520000e+03 3.423235e+00 2.077029e-03
3.416120e+00 0.000000e+00 7.550000e+03 3.423216e+00 2.077130e-03
3.416090e+00 0.000000e+00 7.580000e+03 3.423196e+00 2.080233e-03
3.416070e+00 0.000000e+00 7.610000e+03 3.423177e+00 2.080471e-03
3.416050e+00 0.000000e+00 7.640000e+03 3.423158e+00 2.080775e-03
3.416030e+00 0.000000e+00 7.670000e+03 3.423139e+00 2.081145e-03
3.416010e+00 0.000000e+00 7.700000e+03 3.423121e+00 2.081580e-03
3.415990e+00 0.000000e+00 7.730000e+03 3.423102e+00 2.082078e-03
3.415970e+00 0.000000e+00 7.760000e+03 3.423084e+00 2.082639e-03
3.415950e+00 0.000000e+00 7.790000e+03 3.423066e+00 2.083261e-03
3.415930e+00 0.000000e+00 7.820000e+03 3.423049e+00 2.083945e-03
3.415900e+00 0.000000e+00 7.850000e+03 3.423031e+00 2.087621e-03
3.415880e+00 0.000000e+00 7.880000e+03 3.423014e+00 2.088423e-03
3.415860e+00 0.000000e+00 7.910000e+03 3.422997e+00 2.089284e-03
3.415840e+00 0.000000e+00 7.940000e+03 3.422980e+00 2.090201e-03
3.415820e+00 0.000000e+00 7.970000e+03 3.422963e+00 2.091174e-03
3.415800e+00 0.000000e+00 8.000000e+03 3.422947e+00 2.092203e-03
3.415790e+00 0.000000e+00 8.030000e+03 3.422930e+00 2.090353e-03
3.415770e+00 0.000000e+00 8.060000e+03 3.422914e+00 2.091490e-03
3.415750e+00 0.000000e+00 8.090000e+03 3.422898e+00 2.092680e-03
3.415740e+00 0.000000e+00 8.120000e+03 3.422882e+00 2.090988e-03
3.415730e+00 0.000000e+00 8.150000e+03 3.422867e+00 2.089348e-03
3.415710e+00 0.000000e+00 8.180000e+03 3.422851e+00 2.090692e-03
3.415690e+00 0.000000e+00 8.210000e+03 3.422836e+00 2.092086e-03
3.415680e+00 0.000000e+00 8.240000e+03 3.422821e+00 2.090596e-03
3.415660e+00 0.000000e+00 8.270000e+03 3.422806e+00 2.092087e-03
3.415650e+00 0.000000e+00 8.300000e+03 3.422791e+00 2.090693e-03
3.415630e+00 0.000000e+00 8.330000e+03 3.422776e+00 2.092279e-03
3.415620e+00 0.000000e+00 8.360000e+03 3.422762e+00 2.090978e-03
3.415600e+00 0.000000e+00 8.390000e+03 3.422748e+00 2.092657e-03
3.415590e+00 0.000000e+00 8.420000e+03 3.422734e+00 2.091446e-03
3.415580e+00 0.000000e+00 8.450000e+03 3.422720e+00 2.090280e-03
3.415560e+00 0.000000e+00 8.480000e+03 3.422706e+00 2.092092e-03
3.415540e+00 0.000000e+00 8.510000e+03 3.422692e+00 2.093947e-03
3.415530e+00 0.000000e+00 8.540000e+03 3.422678e+00 2.092910e-03
3.415510e+00 0.000000e+00 8.570000e+03 3.422665e+00 2.094850e-03
3.415500e+00 0.000000e+00 8.600000e+03 3.422652e+00 2.093896e-03
3.415480e+00 0.000000e+00 8.630000e+03 3.422639e+00 2.095918e-03
3.415470e+00 0.000000e+00 8.660000e+03 3.422626e+00 2.095045e-03
3.415450e+00 0.000000e+00 8.690000e+03 3.422613e+00 2.097147e-03
3.415440e+00 0.000000e+00 8.720000e+03 3.422600e+00 2.096353e-03
3.415420e+00 0.000000e+00 8.750000e+03 3.422587e+00 2.098532e-03
3.415410e+00 0.000000e+00 8.780000e+03 3.422575e+00 2.097815e-03
3.415390e+00 0.000000e+00 8.810000e+03 3.422563e+00 2.100069e-03
3.415380e+00 0.000000e+00 8.840000e+03 3.422550e+00 2.099427e-03
3.415360e+00 0.000000e+00 8.870000e+03 3.422538e+00 2.101755e-03
3.415350e+00 0.000000e+00 8.900000e+03 3.422526e+00 2.101185e-03
3.415330e+00 0.000000e+00 8.930000e+03 3.422514e+00 2.103584e-03
3.415320e+00 0.000000e+00 8.960000e+03 3.422503e+00 2.103085e-03
3.415300e+00 0.000000e+00 8.990000e+03 3.422491e+00 2.105554e-03
3.415290e+00 0.000000e+00 9.020000e+03 3.422480e+00 2.105123e-03
3.415280e+00 0.000000e+00 9.050000e+03 3.422468e+00 2.104726e-03
3.415280e+00 0.000000e+00 9.080000e+03 3.422457e+00 2.101427e-03
3.415270e+00 0.000000e+00 9.110000e+03 3.422446e+00 2.101096e-03
3.415260e+00 0.000000e+00 9.140000e+03 3.422435e+00 2.100797e-03
3.415250e+00 0.000000e+00 9.170000e+03 3.422424e+00 2.100530e-03
3.415240e+00 0.000000e+00 9.200000e+03 3.422413e+00 2.100294e-03
3.415230e+00 0.000000e+00 9.230000e+03 3.422402e+00 2.100089e-03
3.415220e+00 0.000000e+00 9.260000e+03 3.422392e+00 2.099915e-03
3.415210e+00 0.000000e+00 9.290000e+03 3.422381e+00 2.099772e-03
3.415200e+00 0.000000e+00 9.320000e+03 3.422371e+00 2.099658e-03
3.415190e+00 0.000000e+00 9.350000e+03 3.422360e+00 2.099574e-03
3.415190e+00 0.000000e+00 9.380000e+03 3.422350e+00 2.096584e-03
3.415180e+00 0.000000e+00 9.410000e+03 3.422340e+00 2.096558e-03
3.415170e+00 0.000000e+00 9.440000e+03 3.422330e+00 2.096560e-03
3.415160e+00 0.000000e+00 9.470000e+03 3.422320e+00 2.096589e-03
3.415150e+00 0.000000e+00 9.500000e+03 3.422310e+00 2.096647e-03
3.415140e+00 0.000000e+00 9.530000e+03 3.422301e+00 2.096732e-03
3.415130e+00 0.000000e+00 9.560000e+03 3.422291e+00 2.096844e-03
3.415120e+00 0.000000e+00 9.590000e+03 3.422281e+00 2.096982e-03
3.415110e+00 0.000000e+00 9.620000e+03 3.422272e+00 2.097147e-03
3.415110e+00 0.000000e+00 9.650000e+03 3.422263e+00 2.094403e-03
3.415100e+00 0.000000e+00 9.680000e+03 3.422253e+00 2.094619e-03
3.415090e+00 0.000000e+00 9.710000e+03 3.422244e+00 2.094861e-03
3.415080e+00 0.000000e+00 9.740000e+03 3.422235e+00 2.095127e-03
3.415070e+00 0.000000e+00 9.770000e+03 3.422226e+00 2.095419e-03
3.415060e+00 0.000000e+00 9.800000e+03 3.422217e+00 2.095734e-03
3.415050e+00 0.000000e+00 9.830000e+03 3.422208e+00 2.096074e-03
3.415040e+00 0.000000e+00 9.860000e+03 3.422199e+00 2.096438e-03
3.415030e+00 0.000000e+00 9.890000e+03 3.422191e+00 2.096825e-03
3.415020e+00 0.000000e+00 9.920000e+03 3.422182e+00 2.097235e-03
3.415010e+00 0.000000e+00 9.950000e+03 3.422174e+00 2.097668e-03
3.415010e+00 0.000000e+00 9.980000e+03 3.422165e+00 2.095190e-03
3.415000e+00 0.000000e+00 1.001000e+04 3.422157e+00 2.095668e-03
3.414990e+00 0.000000e+00 1.004000e+04 3.422148e+00 2.096168e-03
3.414980e+00 0.000000e+00 1.007000e+04 3.422140e+00 2.096691e-03
3.414970e+00 0.000000e+00 1.010000e+04 3.422132e+00 2.097235e-03
3.414960e+00 0.000000e+00 1.013000e+04 3.422124e+00 2.097800e-03
3.414950e+00 0.000000e+00 1.016000e+04 3.422116e+00 2.098386e-03
3.414940e+00 0.000000e+00 1.019000e+04 3.422108e+00 2.098993e-03
3.414930e+00 0.000000e+00 1.022000e+04 3.422100e+00 2.099621e-03
3.414930e+00 0.000000e+00 1.025000e+04 3.422092e+00 2.097334e-03
3.414920e+00 0.000000e+00 1.028000e+04 3.422085e+00 2.098002e-03
3.414910e+00 0.000000e+00 1.031000e+04 3.422077e+00 2.098691e-03
3.414900e+00 0.000000e+00 1.034000e+04 3.422069e+00 2.099398e-03
3.414890e+00 0.000000e+00 1.037000e+04 3.422062e+00 2.100125e-03
3.414880e+00 0.000000e+00 1.040000e+04 3.422054e+00 2.100872e-03
3.414870e+00 0.000000e+00 1.043000e+04 3.422047e+00 2.101637e-03
3.414860e+00 0.000000e+00 1.046000e+04 3.422039e+00 2.102421e-03
3.414850e+00 0.000000e+00 1.049000e+04 3.422032e+00 2.103223e-03
3.414840e+00 0.000000e+00 1.052000e+04 3.422025e+00 2.104044e-03
3.414840e+00 0.000000e+00 1.055000e+04 3.422018e+00 2.101949e-03
3.414830e+00 0.000000e+00 1.058000e+04 3.422011e+00 2.102805e-03
3.414820e+00 0.000000e+00 1.061000e+04 3.422004e+00 2.103680e-03
3.414810e+00 0.000000e+00 1.064000e+04 3.421997e+00 2.104572e-03
3.414800e+00 0.000000e+00 1.067000e+04 3.421990e+00 2.105482e-03
3.414790e+00 0.000000e+00 1.070000e+04 3.421983e+00 2.106408e-03
3.414780e+00 0.000000e+00 1.073000e+04 3.421976e+00 2.107351e-03
3.414770e+00 0.000000e+00 1.076000e+04 3.421969e+00 2.108312e-03
3.414760e+00 0.000000e+00 1.079000e+04 3.421963e+00 2.109288e-03
3.414750e+00 0.000000e+00 1.082000e+04 3.421956e+00 2.110281e-03
3.414740e+00 0.000000e+00 1.085000e+04 3.421950e+00 2.111291e-03
3.414740e+00 0.000000e+00 1.088000e+04 3.421943e+00 2.109381e-03
3.414730e+00 0.000000e+00 1.091000e+04 3.421937e+00 2.110422e-03
3.414720e+00 0.000000e+00 1.094000e+04 3.421930e+00 2.111479e-03
3.414710e+00 0.000000e+00 1.097000e+04 3.421924e+00 2.112551e-03
