Ytrue por T Ypred RelError
1.000000e+00 0.000000e+00 5.400000e+02 1.091093e+02 1.081093e+02
1.000000e+00 0.000000e+00 5.500000e+02 1.065335e+02 1.055335e+02
1.000000e+00 0.000000e+00 5.600000e+02 1.041184e+02 1.031184e+02
1.000000e+00 0.000000e+00 5.700000e+02 1.018595e+02 1.008595e+02
1.000000e+00 0.000000e+00 5.800000e+02 9.975172e+01 9.875172e+01
1.000000e+00 0.000000e+00 5.900000e+02 9.778903e+01 9.678903e+01
1.000000e+00 0.000000e+00 6.000000e+02 9.596466e+01 9.496466e+01
1.000000e+00 0.000000e+00 6.100000e+02 9.427112e+01 9.327112e+01
1.000000e+00 0.000000e+00 6.200000e+02 9.270024e+01 9.170024e+01
1.000000e+00 0.000000e+00 6.300000e+02 9.124328e+01 9.024328e+01
1.000000e+00 0.000000e+00 6.400000e+02 8.989101e+01 8.889101e+01
1.000000e+00 0.000000e+00 6.500000e+02 8.863383e+01 8.763383e+01
1.000000e+00 0.000000e+00 6.600000e+02 8.746184e+01 8.646184e+01
1.000000e+00 0.000000e+00 6.700000e+02 8.636499e+01 8.536499e+01
1.000000e+00 0.000000e+00 6.800000e+02 8.533319e+01 8.433319e+01
1.000000e+00 0.000000e+00 6.900000e+02 8.435643e+01 8.335643e+01
1.000000e+00 0.000000e+00 7.000000e+02 8.342486e+01 8.242486e+01
1.000000e+00 0.000000e+00 7.100000e+02 8.252896e+01 8.152896e+01
1.000000e+00 0.000000e+00 7.200000e+02 8.165961e+01 8.065961e+01
1.000000e+00 0.000000e+00 7.300000e+02 8.080821e+01 7.980821e+01
1.000000e+00 0.000000e+00 7.400000e+02 7.996676e+01 7.896676e+01
1.000000e+00 0.000000e+00 7.500000e+02 7.912795e+01 7.812795e+01
1.000000e+00 0.000000e+00 7.600000e+02 7.828523e+01 7.728523e+01
1.000000e+00 0.000000e+00 7.700000e+02 7.743288e+01 7.643288e+01
1.000000e+00 0.000000e+00 7.800000e+02 7.656604e+01 7.556604e+01
1.000000e+00 0.000000e+00 7.900000e+02 7.568074e+01 7.468074e+01
1.000000e+00 0.000000e+00 8.000000e+02 7.477396e+01 7.377396e+01
1.000000e+00 0.000000e+00 8.100000e+02 7.384359e+01 7.284359e+01
1.000000e+00 0.000000e+00 8.200000e+02 7.288844e+01 7.188844e+01
1.000000e+00 0.000000e+00 8.300000e+02 7.190823e+01 7.090823e+01
1.000000e+00 0.000000e+00 8.400000e+02 7.090351e+01 6.990351e+01
1.000000e+00 0.000000e+00 8.500000e+02 6.987570e+01 6.887570e+01
1.000000e+00 0.000000e+00 8.600000e+02 6.882694e+01 6.782694e+01
1.000000e+00 0.000000e+00 8.700000e+02 6.776008e+01 6.676008e+01
1.000000e+00 0.000000e+00 8.800000e+02 6.667856e+01 6.567856e+01
1.000000e+00 0.000000e+00 8.900000e+02 6.558639e+01 6.458639e+01
1.000000e+00 0.000000e+00 9.000000e+02 6.448797e+01 6.348797e+01
1.000000e+00 0.000000e+00 9.100000e+02 6.338809e+01 6.238809e+01
1.000000e+00 0.000000e+00 9.200000e+02 6.229176e+01 6.129176e+01
1.000000e+00 0.000000e+00 9.300000e+02 6.120413e+01 6.020413e+01
1.000000e+00 0.000000e+00 9.400000e+02 6.013041e+01 5.913041e+01
1.000000e+00 0.000000e+00 9.500000e+02 5.907576e+01 5.807576e+01
1.000000e+00 0.000000e+00 9.600000e+02 5.804517e+01 5.704517e+01
1.000000e+00 0.000000e+00 9.700000e+02 5.704341e+01 5.604341e+01
1.000000e+00 0.000000e+00 9.800000e+02 5.607494e+01 5.507494e+01
1.000000e+00 0.000000e+00 9.900000e+02 5.514381e+01 5.414381e+01
1.000000e+00 0.000000e+00 1.000000e+03 5.425359e+01 5.325359e+01
1.000000e+00 0.000000e+00 1.010000e+03 5.340736e+01 5.240736e+01
1.000000e+00 2.000000e+00 2.500000e+02 4.438905e+01 4.338905e+01
1.000000e+00 2.000000e+00 2.600000e+02 4.392881e+01 4.292881e+01
1.000000e+00 2.000000e+00 2.700000e+02 4.346127e+01 4.246127e+01
1.000000e+00 2.000000e+00 2.800000e+02 4.298735e+01 4.198735e+01
1.000000e+00 2.000000e+00 2.900000e+02 4.250871e+01 4.150871e+01
1.000000e+00 2.000000e+00 3.000000e+02 4.202771e+01 4.102771e+01
1.000000e+00 2.000000e+00 3.100000e+02 4.154734e+01 4.054734e+01
1.000000e+00 2.000000e+00 3.200000e+02 4.107108e+01 4.007108e+01
1.000000e+00 2.000000e+00 3.300000e+02 4.060280e+01 3.960280e+01
1.000000e+00 2.000000e+00 3.400000e+02 4.014649e+01 3.914649e+01
1.000000e+00 2.000000e+00 3.500000e+02 3.970607e+01 3.870607e+01
1.000000e+00 2.000000e+00 3.600000e+02 3.928513e+01 3.828513e+01
1.000000e+00 2.000000e+00 3.700000e+02 3.888668e+01 3.788668e+01
1.000000e+00 2.000000e+00 3.800000e+02 3.851292e+01 3.751292e+01
1.000000e+00 2.000000e+00 3.900000e+02 3.816511e+01 3.716511e+01
1.000000e+00 2.000000e+00 4.000000e+02 3.784346e+01 3.684346e+01
1.000000e+00 2.000000e+00 4.100000e+02 3.754708e+01 3.654708e+01
1.000000e+00 2.000000e+00 4.200000e+02 3.727407e+01 3.627407e+01
1.000000e+00 2.000000e+00 4.300000e+02 3.702160e+01 3.602160e+01
1.000000e+00 2.000000e+00 4.400000e+02 3.678614e+01 3.578614e+01
1.000000e+00 2.000000e+00 4.500000e+02 3.656360e+01 3.556360e+01
1.000000e+00 2.000000e+00 4.600000e+02 3.634956e+01 3.534956e+01
1.000000e+00 2.000000e+00 4.700000e+02 3.613951e+01 3.513951e+01
1.000000e+00 2.000000e+00 4.800000e+02 3.592903e+01 3.492903e+01
1.000000e+00 2.000000e+00 4.900000e+02 3.571395e+01 3.471395e+01
1.000000e+00 2.000000e+00 5.000000e+02 3.549053e+01 3.449053e+01
1.000000e+00 2.000000e+00 5.100000e+02 3.525554e+01 3.425554e+01
1.000000e+00 2.000000e+00 5.200000e+02 3.500639e+01 3.400639e+01
1.000000e+00 2.000000e+00 5.300000e+02 3.474118e+01 3.374118e+01
1.000000e+00 2.000000e+00 5.400000e+02 3.445877e+01 3.345877e+01
1.000000e+00 2.000000e+00 5.500000e+02 3.415882e+01 3.315882e+01
1.000000e+00 2.000000e+00 5.600000e+02 3.384182e+01 3.284182e+01
1.000000e+00 2.000000e+00 5.700000e+02 3.350908e+01 3.250908e+01
1.000000e+00 2.000000e+00 5.800000e+02 3.316272e+01 3.216272e+01
1.000000e+00 2.000000e+00 5.900000e+02 3.280563e+01 3.180563e+01
1.000000e+00 2.000000e+00 6.000000e+02 3.244140e+01 3.144140e+01
1.000000e+00 2.000000e+00 6.100000e+02 3.207422e+01 3.107422e+01
1.000000e+00 2.000000e+00 6.200000e+02 3.170868e+01 3.070868e+01
1.000000e+00 2.000000e+00 6.300000e+02 3.134963e+01 3.034963e+01
1.000000e+00 2.000000e+00 6.400000e+02 3.100194e+01 3.000194e+01
1.000000e+00 2.000000e+00 6.500000e+02 3.067026e+01 2.967026e+01
1.000000e+00 2.000000e+00 6.600000e+02 3.035872e+01 2.935872e+01
1.000000e+00 2.000000e+00 6.700000e+02 3.007077e+01 2.907077e+01
1.000000e+00 2.000000e+00 6.800000e+02 2.980887e+01 2.880887e+01
1.000000e+00 2.000000e+00 6.900000e+02 2.957442e+01 2.857442e+01
1.000000e+00 2.000000e+00 7.000000e+02 2.936761e+01 2.836761e+01
1.000000e+00 2.000000e+00 7.100000e+02 2.918744e+01 2.818744e+01
1.000000e+00 2.000000e+00 7.200000e+02 2.903177e+01 2.803177e+01
1.000000e+00 2.000000e+00 7.300000e+02 2.889745e+01 2.789745e+01
1.000000e+00 2.000000e+00 7.400000e+02 2.878050e+01 2.778050e+01
1.000000e+00 2.000000e+00 7.500000e+02 2.867635e+01 2.767635e+01
1.000000e+00 2.000000e+00 7.600000e+02 2.858007e+01 2.758007e+01
1.000000e+00 2.000000e+00 7.700000e+02 2.848658e+01 2.748658e+01
1.000000e+00 2.000000e+00 7.800000e+02 2.839093e+01 2.739093e+01
1.000000e+00 2.000000e+00 7.900000e+02 2.828845e+01 2.728845e+01
1.000000e+00 2.000000e+00 8.000000e+02 2.817493e+01 2.717493e+01
1.000000e+00 2.000000e+00 8.100000e+02 2.804677e+01 2.704677e+01
1.000000e+00 2.000000e+00 8.200000e+02 2.790108e+01 2.690108e+01
1.000000e+00 2.000000e+00 8.300000e+02 2.773576e+01 2.673576e+01
1.000000e+00 2.000000e+00 8.400000e+02 2.754954e+01 2.654954e+01
1.000000e+00 2.000000e+00 8.500000e+02 2.734205e+01 2.634205e+01
1.000000e+00 2.000000e+00 8.600000e+02 2.711380e+01 2.611380e+01
1.000000e+00 2.000000e+00 8.700000e+02 2.686618e+01 2.586618e+01
1.000000e+00 2.000000e+00 8.800000e+02 2.660145e+01 2.560145e+01
1.000000e+00 2.000000e+00 8.900000e+02 2.632266e+01 2.532266e+01
1.000000e+00 2.000000e+00 9.000000e+02 2.603359e+01 2.503359e+01
1.000000e+00 2.000000e+00 9.100000e+02 2.573859e+01 2.473859e+01
1.000000e+00 2.000000e+00 9.200000e+02 2.544246e+01 2.444246e+01
1.000000e+00 2.000000e+00 9.300000e+02 2.515025e+01 2.415025e+01
1.000000e+00 2.000000e+00 9.400000e+02 2.486704e+01 2.386704e+01
1.000000e+00 2.000000e+00 9.500000e+02 2.459771e+01 2.359771e+01
1.000000e+00 2.000000e+00 9.600000e+02 2.434667e+01 2.334667e+01
1.000000e+00 2.000000e+00 9.700000e+02 2.411764e+01 2.311764e+01
1.000000e+00 2.000000e+00 9.800000e+02 2.391345e+01 2.291345e+01
1.000000e+00 2.000000e+00 9.900000e+02 2.373585e+01 2.273585e+01
1.000000e+00 2.000000e+00 1.000000e+03 2.358543e+01 2.258543e+01
1.000000e+00 2.000000e+00 1.010000e+03 2.346156e+01 2.246156e+01
1.000000e+00 4.000000e+00 2.500000e+02 2.970124e+01 2.870124e+01
1.000000e+00 4.000000e+00 2.600000e+02 2.942116e+01 2.842116e+01
1.000000e+00 4.000000e+00 2.700000e+02 2.911851e+01 2.811851e+01
1.000000e+00 4.000000e+00 2.800000e+02 2.880882e+01 2.780882e+01
1.000000e+00 4.000000e+00 2.900000e+02 2.851217e+01 2.751217e+01
1.000000e+00 4.000000e+00 3.000000e+02 2.824858e+01 2.724858e+01
1.000000e+00 4.000000e+00 3.100000e+02 2.803214e+01 2.703214e+01
1.000000e+00 4.000000e+00 3.200000e+02 2.786621e+01 2.686621e+01
1.000000e+00 4.000000e+00 3.300000e+02 2.774213e+01 2.674213e+01
1.000000e+00 4.000000e+00 3.400000e+02 2.764185e+01 2.664185e+01
1.000000e+00 4.000000e+00 3.500000e+02 2.754307e+01 2.654307e+01
1.000000e+00 4.000000e+00 3.600000e+02 2.742439e+01 2.642439e+01
1.000000e+00 4.000000e+00 3.700000e+02 2.726928e+01 2.626928e+01
1.000000e+00 4.000000e+00 3.800000e+02 2.706844e+01 2.606844e+01
1.000000e+00 4.000000e+00 3.900000e+02 2.682118e+01 2.582118e+01
1.000000e+00 4.000000e+00 4.000000e+02 2.653607e+01 2.553607e+01
1.000000e+00 4.000000e+00 4.100000e+02 2.623065e+01 2.523065e+01
1.000000e+00 4.000000e+00 4.200000e+02 2.592922e+01 2.492922e+01
1.000000e+00 4.000000e+00 4.300000e+02 2.565818e+01 2.465818e+01
1.000000e+00 4.000000e+00 4.400000e+02 2.543930e+01 2.443930e+01
1.000000e+00 4.000000e+00 4.500000e+02 2.528305e+01 2.428305e+01
1.000000e+00 4.000000e+00 4.600000e+02 2.518511e+01 2.418511e+01
1.000000e+00 4.000000e+00 4.700000e+02 2.512758e+01 2.412758e+01
1.000000e+00 4.000000e+00 4.800000e+02 2.508442e+01 2.408442e+01
1.000000e+00 4.000000e+00 4.900000e+02 2.502805e+01 2.402805e+01
1.000000e+00 4.000000e+00 5.000000e+02 2.493510e+01 2.393510e+01
1.000000e+00 4.000000e+00 5.100000e+02 2.479012e+01 2.379012e+01
1.000000e+00 4.000000e+00 5.200000e+02 2.458758e+01 2.358758e+01
1.000000e+00 4.000000e+00 5.300000e+02 2.433285e+01 2.333285e+01
1.000000e+00 4.000000e+00 5.400000e+02 2.404205e+01 2.304205e+01
1.000000e+00 4.000000e+00 5.500000e+02 2.374042e+01 2.274042e+01
1.000000e+00 4.000000e+00 5.600000e+02 2.345822e+01 2.245822e+01
1.000000e+00 4.000000e+00 5.700000e+02 2.322400e+01 2.222400e+01
1.000000e+00 4.000000e+00 5.800000e+02 2.305683e+01 2.205683e+01
1.000000e+00 4.000000e+00 5.900000e+02 2.296032e+01 2.196032e+01
1.000000e+00 4.000000e+00 6.000000e+02 2.292141e+01 2.192141e+01
1.000000e+00 4.000000e+00 6.100000e+02 2.291434e+01 2.191434e+01
1.000000e+00 4.000000e+00 6.200000e+02 2.290785e+01 2.190785e+01
1.000000e+00 4.000000e+00 6.300000e+02 2.287238e+01 2.187238e+01
1.000000e+00 4.000000e+00 6.400000e+02 2.278559e+01 2.178559e+01
1.000000e+00 4.000000e+00 6.500000e+02 2.263549e+01 2.163549e+01
1.000000e+00 4.000000e+00 6.600000e+02 2.242201e+01 2.142201e+01
1.000000e+00 4.000000e+00 6.700000e+02 2.215730e+01 2.115730e+01
1.000000e+00 4.000000e+00 6.800000e+02 2.186465e+01 2.086465e+01
1.000000e+00 4.000000e+00 6.900000e+02 2.157526e+01 2.057526e+01
1.000000e+00 4.000000e+00 7.000000e+02 2.132229e+01 2.032229e+01
1.000000e+00 4.000000e+00 7.100000e+02 2.113274e+01 2.013274e+01
1.000000e+00 4.000000e+00 7.200000e+02 2.101976e+01 2.001976e+01
1.000000e+00 4.000000e+00 7.300000e+02 2.097850e+01 1.997850e+01
1.000000e+00 4.000000e+00 7.400000e+02 2.098760e+01 1.998760e+01
1.000000e+00 4.000000e+00 7.500000e+02 2.101542e+01 2.001542e+01
1.000000e+00 4.000000e+00 7.600000e+02 2.102817e+01 2.002817e+01
1.000000e+00 4.000000e+00 7.700000e+02 2.099696e+01 1.999696e+01
1.000000e+00 4.000000e+00 7.800000e+02 2.090263e+01 1.990263e+01
1.000000e+00 4.000000e+00 7.900000e+02 2.073829e+01 1.973829e+01
1.000000e+00 4.000000e+00 8.000000e+02 2.051022e+01 1.951022e+01
1.000000e+00 4.000000e+00 8.100000e+02 2.023744e+01 1.923744e+01
1.000000e+00 4.000000e+00 8.200000e+02 1.994941e+01 1.894941e+01
1.000000e+00 4.000000e+00 8.300000e+02 1.968112e+01 1.868112e+01
1.000000e+00 4.000000e+00 8.400000e+02 1.946557e+01 1.846557e+01
1.000000e+00 4.000000e+00 8.500000e+02 1.932516e+01 1.832516e+01
1.000000e+00 4.000000e+00 8.600000e+02 1.926511e+01 1.826511e+01
1.000000e+00 4.000000e+00 8.700000e+02 1.927182e+01 1.827182e+01
1.000000e+00 4.000000e+00 8.800000e+02 1.931697e+01 1.831697e+01
1.000000e+00 4.000000e+00 8.900000e+02 1.936528e+01 1.836528e+01
1.000000e+00 4.000000e+00 9.000000e+02 1.938279e+01 1.838279e+01
1.000000e+00 4.000000e+00 9.100000e+02 1.934334e+01 1.834334e+01
1.000000e+00 4.000000e+00 9.200000e+02 1.923251e+01 1.823251e+01
1.000000e+00 4.000000e+00 9.300000e+02 1.904947e+01 1.804947e+01
1.000000e+00 4.000000e+00 9.400000e+02 1.880724e+01 1.780724e+01
1.000000e+00 4.000000e+00 9.500000e+02 1.853124e+01 1.753124e+01
1.000000e+00 4.000000e+00 9.600000e+02 1.825558e+01 1.725558e+01
1.000000e+00 4.000000e+00 9.700000e+02 1.801661e+01 1.701661e+01
1.000000e+00 4.000000e+00 9.800000e+02 1.784436e+01 1.684436e+01
1.000000e+00 4.000000e+00 9.900000e+02 1.775437e+01 1.675437e+01
1.000000e+00 4.000000e+00 1.000000e+03 1.774301e+01 1.674301e+01
1.000000e+00 4.000000e+00 1.010000e+03 1.778865e+01 1.678865e+01
1.000000e+00 6.000000e+00 2.500000e+02 2.269912e+01 2.169912e+01
1.000000e+00 6.000000e+00 2.600000e+02 2.238810e+01 2.138810e+01
1.000000e+00 6.000000e+00 2.700000e+02 2.241126e+01 2.141126e+01
1.000000e+00 6.000000e+00 2.800000e+02 2.232868e+01 2.132868e+01
1.000000e+00 6.000000e+00 2.900000e+02 2.196587e+01 2.096587e+01
1.000000e+00 6.000000e+00 3.000000e+02 2.188969e+01 2.088969e+01
1.000000e+00 6.000000e+00 3.100000e+02 2.193500e+01 2.093500e+01
1.000000e+00 6.000000e+00 3.200000e+02 2.161365e+01 2.061365e+01
1.000000e+00 6.000000e+00 3.300000e+02 2.138417e+01 2.038417e+01
1.000000e+00 6.000000e+00 3.400000e+02 2.149515e+01 2.049515e+01
1.000000e+00 6.000000e+00 3.500000e+02 2.130111e+01 2.030111e+01
1.000000e+00 6.000000e+00 3.600000e+02 2.093923e+01 1.993923e+01
1.000000e+00 6.000000e+00 3.700000e+02 2.100889e+01 2.000889e+01
1.000000e+00 6.000000e+00 3.800000e+02 2.098387e+01 1.998387e+01
1.000000e+00 6.000000e+00 3.900000e+02 2.058000e+01 1.958000e+01
1.000000e+00 6.000000e+00 4.000000e+02 2.050359e+01 1.950359e+01
1.000000e+00 6.000000e+00 4.100000e+02 2.062329e+01 1.962329e+01
1.000000e+00 6.000000e+00 4.200000e+02 2.029427e+01 1.929427e+01
1.000000e+00 6.000000e+00 4.300000e+02 2.002819e+01 1.902819e+01
1.000000e+00 6.000000e+00 4.400000e+02 2.020072e+01 1.920072e+01
1.000000e+00 6.000000e+00 4.500000e+02 2.003872e+01 1.903872e+01
1.000000e+00 6.000000e+00 4.600000e+02 1.963104e+01 1.863104e+01
1.000000e+00 6.000000e+00 4.700000e+02 1.972575e+01 1.872575e+01
1.000000e+00 6.000000e+00 4.800000e+02 1.976153e+01 1.876153e+01
1.000000e+00 6.000000e+00 4.900000e+02 1.933060e+01 1.833060e+01
1.000000e+00 6.000000e+00 5.000000e+02 1.923789e+01 1.823789e+01
1.000000e+00 6.000000e+00 5.100000e+02 1.942370e+01 1.842370e+01
1.000000e+00 6.000000e+00 5.200000e+02 1.910231e+01 1.810231e+01
1.000000e+00 6.000000e+00 5.300000e+02 1.879497e+01 1.779497e+01
1.000000e+00 6.000000e+00 5.400000e+02 1.901238e+01 1.801238e+01
1.000000e+00 6.000000e+00 5.500000e+02 1.889233e+01 1.789233e+01
1.000000e+00 6.000000e+00 5.600000e+02 1.844554e+01 1.744554e+01
1.000000e+00 6.000000e+00 5.700000e+02 1.854723e+01 1.754723e+01
1.000000e+00 6.000000e+00 5.800000e+02 1.864430e+01 1.764430e+01
1.000000e+00 6.000000e+00 5.900000e+02 1.819935e+01 1.719935e+01
1.000000e+00 6.000000e+00 6.000000e+02 1.807849e+01 1.707849e+01
1.000000e+00 6.000000e+00 6.100000e+02 1.832113e+01 1.732113e+01
1.000000e+00 6.000000e+00 6.200000e+02 1.802008e+01 1.702008e+01
1.000000e+00 6.000000e+00 6.300000e+02 1.767003e+01 1.667003e+01
1.000000e+00 6.000000e+00 6.400000e+02 1.791689e+01 1.691689e+01
1.000000e+00 6.000000e+00 6.500000e+02 1.784572e+01 1.684572e+01
1.000000e+00 6.000000e+00 6.600000e+02 1.736759e+01 1.636759e+01
1.000000e+00 6.000000e+00 6.700000e+02 1.746121e+01 1.646121e+01
1.000000e+00 6.000000e+00 6.800000e+02 1.761790e+01 1.661790e+01
1.000000e+00 6.000000e+00 6.900000e+02 1.717088e+01 1.617088e+01
1.000000e+00 6.000000e+00 7.000000e+02 1.701355e+01 1.601355e+01
1.000000e+00 6.000000e+00 7.100000e+02 1.730313e+01 1.630313e+01
1.000000e+00 6.000000e+00 7.200000e+02 1.703284e+01 1.603284e+01
1.000000e+00 6.000000e+00 7.300000e+02 1.664112e+01 1.564112e+01
1.000000e+00 6.000000e+00 7.400000e+02 1.690326e+01 1.590326e+01
1.000000e+00 6.000000e+00 7.500000e+02 1.688546e+01 1.588546e+01
1.000000e+00 6.000000e+00 7.600000e+02 1.638436e+01 1.538436e+01
1.000000e+00 6.000000e+00 7.700000e+02 1.645756e+01 1.545756e+01
1.000000e+00 6.000000e+00 7.800000e+02 1.667047e+01 1.567047e+01
1.000000e+00 6.000000e+00 7.900000e+02 1.623223e+01 1.523223e+01
1.000000e+00 6.000000e+00 8.000000e+02 1.603305e+01 1.503305e+01
1.000000e+00 6.000000e+00 8.100000e+02 1.635938e+01 1.535938e+01
1.000000e+00 6.000000e+00 8.200000e+02 1.612819e+01 1.512819e+01
1.000000e+00 6.000000e+00 8.300000e+02 1.569775e+01 1.469775e+01
1.000000e+00 6.000000e+00 8.400000e+02 1.596235e+01 1.496235e+01
1.000000e+00 6.000000e+00 8.500000e+02 1.600029e+01 1.500029e+01
1.000000e+00 6.000000e+00 8.600000e+02 1.548483e+01 1.448483e+01
1.000000e+00 6.000000e+00 8.700000e+02 1.552775e+01 1.452775e+01
1.000000e+00 6.000000e+00 8.800000e+02 1.579210e+01 1.479210e+01
1.000000e+00 6.000000e+00 8.900000e+02 1.537234e+01 1.437234e+01
1.000000e+00 6.000000e+00 9.000000e+02 1.512842e+01 1.412842e+01
1.000000e+00 6.000000e+00 9.100000e+02 1.548126e+01 1.448126e+01
1.000000e+00 6.000000e+00 9.200000e+02 1.529564e+01 1.429564e+01
1.000000e+00 6.000000e+00 9.300000e+02 1.483090e+01 1.383090e+01
1.000000e+00 6.000000e+00 9.400000e+02 1.508649e+01 1.408649e+01
1.000000e+00 6.000000e+00 9.500000e+02 1.518072e+01 1.418072e+01
1.000000e+00 6.000000e+00 9.600000e+02 1.465954e+01 1.365954e+01
1.000000e+00 6.000000e+00 9.700000e+02 1.466454e+01 1.366454e+01
1.000000e+00 6.000000e+00 9.800000e+02 1.497449e+01 1.397449e+01
1.000000e+00 6.000000e+00 9.900000e+02 1.458173e+01 1.358173e+01
1.000000e+00 6.000000e+00 1.000000e+03 1.429229e+01 1.329229e+01
1.000000e+00 6.000000e+00 1.010000e+03 1.466151e+01 1.366151e+01
1.000000e+00 8.000000e+00 2.500000e+02 1.852049e+01 1.752049e+01
1.000000e+00 8.000000e+00 2.600000e+02 1.841206e+01 1.741206e+01
1.000000e+00 8.000000e+00 2.700000e+02 1.829603e+01 1.729603e+01
1.000000e+00 8.000000e+00 2.800000e+02 1.817235e+01 1.717235e+01
1.000000e+00 8.000000e+00 2.900000e+02 1.804181e+01 1.704181e+01
1.000000e+00 8.000000e+00 3.000000e+02 1.790606e+01 1.690606e+01
1.000000e+00 8.000000e+00 3.100000e+02 1.776758e+01 1.676758e+01
1.000000e+00 8.000000e+00 3.200000e+02 1.762954e+01 1.662954e+01
1.000000e+00 8.000000e+00 3.300000e+02 1.749549e+01 1.649549e+01
1.000000e+00 8.000000e+00 3.400000e+02 1.736899e+01 1.636899e+01
1.000000e+00 8.000000e+00 3.500000e+02 1.725306e+01 1.625306e+01
1.000000e+00 8.000000e+00 3.600000e+02 1.714976e+01 1.614976e+01
1.000000e+00 8.000000e+00 3.700000e+02 1.705985e+01 1.605985e+01
1.000000e+00 8.000000e+00 3.800000e+02 1.698259e+01 1.598259e+01
1.000000e+00 8.000000e+00 3.900000e+02 1.691590e+01 1.591590e+01
1.000000e+00 8.000000e+00 4.000000e+02 1.685665e+01 1.585665e+01
1.000000e+00 8.000000e+00 4.100000e+02 1.680104e+01 1.580104e+01
1.000000e+00 8.000000e+00 4.200000e+02 1.674508e+01 1.574508e+01
1.000000e+00 8.000000e+00 4.300000e+02 1.668494e+01 1.568494e+01
1.000000e+00 8.000000e+00 4.400000e+02 1.661731e+01 1.561731e+01
1.000000e+00 8.000000e+00 4.500000e+02 1.653958e+01 1.553958e+01
1.000000e+00 8.000000e+00 4.600000e+02 1.645002e+01 1.545002e+01
1.000000e+00 8.000000e+00 4.700000e+02 1.634793e+01 1.534793e+01
1.000000e+00 8.000000e+00 4.800000e+02 1.623367e+01 1.523367e+01
1.000000e+00 8.000000e+00 4.900000e+02 1.610877e+01 1.510877e+01
1.000000e+00 8.000000e+00 5.000000e+02 1.597587e+01 1.497587e+01
1.000000e+00 8.000000e+00 5.100000e+02 1.583867e+01 1.483867e+01
1.000000e+00 8.000000e+00 5.200000e+02 1.570166e+01 1.470166e+01
1.000000e+00 8.000000e+00 5.300000e+02 1.556973e+01 1.456973e+01
1.000000e+00 8.000000e+00 5.400000e+02 1.544768e+01 1.444768e+01
1.000000e+00 8.000000e+00 5.500000e+02 1.533954e+01 1.433954e+01
1.000000e+00 8.000000e+00 5.600000e+02 1.524802e+01 1.424802e+01
1.000000e+00 8.000000e+00 5.700000e+02 1.517410e+01 1.417410e+01
1.000000e+00 8.000000e+00 5.800000e+02 1.511682e+01 1.411682e+01
1.000000e+00 8.000000e+00 5.900000e+02 1.507347e+01 1.407347e+01
1.000000e+00 8.000000e+00 6.000000e+02 1.503993e+01 1.403993e+01
1.000000e+00 8.000000e+00 6.100000e+02 1.501127e+01 1.401127e+01
1.000000e+00 8.000000e+00 6.200000e+02 1.498225e+01 1.398225e+01
1.000000e+00 8.000000e+00 6.300000e+02 1.494791e+01 1.394791e+01
1.000000e+00 8.000000e+00 6.400000e+02 1.490396e+01 1.390396e+01
1.000000e+00 8.000000e+00 6.500000e+02 1.484705e+01 1.384705e+01
