fname time Tem kT_1 n Rs Io Rsh Iph Voc Isc FF Pm Vm Im rmsre 
0L20 51898 340.02 34.099 1.139129887E+00 7.098981904E-01 1.335625469E-07 9.336199962E+04 1.644923375E-04 2.371165115E-01 1.643535590E-04 6.169582065E-01 2.404344283E-05 1.750015732E-01 1.373859747E-04 1.866173398E-02 
0L21 51990 340.02 34.099 1.144538711E+00 6.913119535E-01 1.394837113E-07 1.369437641E+05 1.647747476E-04 2.374603722E-01 1.647704153E-04 6.162976897E-01 2.411353713E-05 1.748568205E-01 1.379028809E-04 1.191337400E-02 
0L22 52078 340.01 34.1 1.142962869E+00 6.959760040E-01 1.374164742E-07 1.027407606E+05 1.649639143E-04 2.375106712E-01 1.648141996E-04 6.167507206E-01 2.414278786E-05 1.751069870E-01 1.378828224E-04 9.222506943E-03 
0L23 52170 340.03 34.098 1.143144526E+00 6.967689263E-01 1.378579406E-07 1.265697161E+05 1.646926731E-04 2.374361427E-01 1.646508058E-04 6.172574091E-01 2.413109339E-05 1.750770889E-01 1.378212442E-04 1.327889582E-02 
0L24 52258 340.03 34.098 1.144253914E+00 6.932710929E-01 1.389572251E-07 1.153074954E+05 1.647561627E-04 2.374870552E-01 1.645508058E-04 6.165971676E-01 2.409580729E-05 1.749186600E-01 1.377516417E-04 1.380427693E-02 
0L25 52350 340.02 34.099 1.142901903E+00 6.950580358E-01 1.369355059E-07 7.542466158E+04 1.651156867E-04 2.373453590E-01 1.646644725E-04 6.175537697E-01 2.413545155E-05 1.752629501E-01 1.377073682E-04 2.066101566E-02 
0L26 52440 340.04 34.097 1.143695356E+00 6.913492017E-01 1.377439709E-07 9.655477147E+04 1.653526786E-04 2.376221786E-01 1.650130542E-04 6.173457147E-01 2.420659555E-05 1.753295273E-01 1.380748524E-04 8.870536342E-03 
0L27 52530 340.01 34.1 1.142668315E+00 6.963767756E-01 1.366029086E-07 9.716603304E+04 1.655414920E-04 2.376359417E-01 1.652259431E-04 6.178217448E-01 2.425791981E-05 1.755274094E-01 1.382064532E-04 3.873378521E-03 
0L28 52616 340.01 34.1 1.138135577E+00 7.063099617E-01 1.308540489E-07 5.349290847E+04 1.660095318E-04 2.377560173E-01 1.652249083E-04 6.171034244E-01 2.424180721E-05 1.752004955E-01 1.383814107E-04 6.869246993E-03 
0L29 52708 340.02 34.099 1.143979096E+00 6.927313324E-01 1.380262357E-07 1.282154468E+05 1.652012717E-04 2.400998459E-01 1.650137311E-04 6.103468480E-01 2.418180259E-05 1.751773212E-01 1.380941664E-04 2.132212489E-01 
0L30 52800 340.02 34.099 1.144675476E+00 6.910104942E-01 1.388709535E-07 1.261735809E+05 1.649951202E-04 2.372200161E-01 1.648481351E-04 6.182834986E-01 2.417814763E-05 1.753607897E-01 1.378715339E-04 1.842313934E-02 
0L31 52890 340.02 34.099 1.137490098E+00 7.120882893E-01 1.306208958E-07 5.002599471E+04 1.659846561E-04 2.375807022E-01 1.652874873E-04 6.165439903E-01 2.421113828E-05 1.753905563E-01 1.380330569E-04 1.011799695E-02 
0L32 52976 340.03 34.098 1.137055833E+00 7.063176864E-01 1.294461156E-07 4.449378303E+04 1.665244495E-04 2.376602066E-01 1.655142783E-04 6.173270161E-01 2.428327277E-05 1.753628159E-01 1.384760324E-04 1.665257584E-02 
0L33 53070 340.02 34.099 1.144205316E+00 6.908278997E-01 1.381731867E-07 1.335085312E+05 1.655772579E-04 2.376722965E-01 1.654477404E-04 6.179550470E-01 2.429944119E-05 1.754333021E-01 1.385129394E-04 8.921166212E-03 
0L34 53158 340.04 34.097 1.143220217E+00 6.916289755E-01 1.369129844E-07 9.534650571E+04 1.656536255E-04 2.377337284E-01 1.652584725E-04 6.168759424E-01 2.423552149E-05 1.755839140E-01 1.380756056E-04 2.317940884E-02 
0L35 53248 340.02 34.099 1.143262696E+00 6.913155430E-01 1.367583452E-07 9.348184921E+04 1.653651234E-04 2.376249470E-01 1.650647169E-04 6.176729161E-01 2.422729028E-05 1.753450506E-01 1.381755586E-04 5.022687056E-03 
0L36 53338 340.03 34.098 1.144677765E+00 6.889491908E-01 1.386382248E-07 1.300120138E+05 1.653772413E-04 2.375486958E-01 1.653772413E-04 6.174499548E-01 2.425661284E-05 1.752777451E-01 1.383712389E-04 1.672787566E-02 
0L37 53432 340.02 34.099 1.140015057E+00 7.087772285E-01 1.332967868E-07 5.989212443E+04 1.661063685E-04 2.377784218E-01 1.654527905E-04 6.173021995E-01 2.428534966E-05 1.751929064E-01 1.386158110E-04 1.467278128E-02 
0L38 53516 340.03 34.098 1.144433601E+00 6.856391083E-01 1.377808050E-07 8.217057597E+04 1.661543354E-04 2.378281811E-01 1.657142783E-04 6.178329163E-01 2.434973766E-05 1.754898056E-01 1.387578311E-04 1.042038600E-02 
0L39 53610 340.03 34.098 1.132905774E+00 7.202388597E-01 1.244175575E-07 1.396446631E+04 1.751611089E-04 2.377611538E-01 1.751611089E-04 5.840679014E-01 2.432438816E-05 1.751205490E-01 1.389039395E-04 2.487932282E-02 
0L40 53698 340.03 34.098 1.145331709E+00 6.849083728E-01 1.389324177E-07 9.898356641E+04 1.657381409E-04 2.376903984E-01 1.653472627E-04 6.179422895E-01 2.428603215E-05 1.751182123E-01 1.386906915E-04 6.575348637E-03 
