fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 rmsre 
0D13 51280 340.03 34.098 1.000000000E+00 7.440894872E-01 1.051239977E-08 5.892560799E+06 1.216599088E+00 1.763240084E-07 1.926581345E-03 
0D14 51386 340.03 34.098 1.000000000E+00 7.423352395E-01 1.035980278E-08 5.687665719E+06 1.216211431E+00 1.761142086E-07 7.055540862E-03 
0D15 51460 340.02 34.099 1.000000000E+00 7.460566493E-01 1.085736653E-08 6.421482498E+06 1.220303174E+00 1.772929925E-07 2.495997586E-03 
0D16 51550 340.02 34.099 1.000000000E+00 7.411977241E-01 1.019605166E-08 3.194461121E+06 1.214895870E+00 1.747366734E-07 8.831264598E-03 
0D17 51644 340.02 34.099 1.000000000E+00 7.330428799E-01 8.967205323E-09 1.561132490E+06 1.206089450E+00 1.711987750E-07 2.040185312E-02 
0D18 51732 340.02 34.099 1.000000000E+00 7.384906679E-01 1.031975377E-08 5.713278595E+06 1.217620877E+00 1.766138389E-07 2.815860413E-02 
0D19 51822 340.02 34.099 1.000000000E+00 7.429576150E-01 1.058392320E-08 6.187625062E+06 1.219626529E+00 1.770381647E-07 6.363793401E-03 
0D20 51910 340.02 34.099 1.000000000E+00 7.397556655E-01 1.038442039E-08 5.921852016E+06 1.219063434E+00 1.771972689E-07 1.676133538E-02 
0D21 52006 340.02 34.099 1.000000000E+00 7.240463047E-01 9.922913550E-09 6.248884720E+06 1.217628637E+00 1.774114414E-07 2.010265318E-03 
0D22 52090 340.02 34.099 1.000000000E+00 7.467314718E-01 1.083521377E-08 7.708532857E+06 1.221680782E+00 1.772301814E-07 5.136447489E-03 
0D23 52184 340.04 34.097 1.000000000E+00 7.276618560E-01 9.846691099E-09 5.170640811E+06 1.216105026E+00 1.762543220E-07 1.234716926E-02 
0D24 52270 340.03 34.098 1.000000000E+00 7.395593080E-01 1.034820948E-08 5.486174557E+06 1.218763849E+00 1.762350590E-07 1.075413337E-02 
0D25 52362 340.02 34.099 1.000000000E+00 7.351439648E-01 1.072181788E-08 9.900581966E+06 1.223012886E+00 1.783339903E-07 1.001329132E-02 
0D26 52452 340.04 34.097 1.000000000E+00 7.459454448E-01 1.080568757E-08 5.573061829E+06 1.222107758E+00 1.773324050E-07 2.816817752E-03 
0D27 52544 340.03 34.098 1.000000000E+00 7.355557487E-01 1.003960270E-08 5.187962558E+06 1.217527985E+00 1.762191110E-07 1.780221195E-03 
0D28 52628 340.03 34.098 1.000000000E+00 6.241481878E-01 3.338279401E-24 9.730338060E+05 1.162488476E+00 1.604762253E-07 3.843145549E-02 
0D29 52722 340.03 34.098 1.000000000E+00 7.247687374E-01 9.724046426E-09 5.149446968E+06 1.215989817E+00 1.757975020E-07 1.924468683E-02 
0D30 52812 340.01 34.1 1.000000000E+00 7.317692596E-01 9.970909084E-09 5.882051538E+06 1.217850000E+00 1.765351294E-07 8.143755333E-03 
0D31 52904 340.01 34.1 1.000000000E+00 7.335082965E-01 1.015067179E-08 4.871393893E+06 1.219197530E+00 1.769930828E-07 1.647470758E-02 
0D32 52988 340.03 34.098 1.000000000E+00 7.295074791E-01 9.640875712E-09 4.343259355E+06 1.215080872E+00 1.751907471E-07 4.792361423E-03 
0D33 53086 340.02 34.099 1.000000000E+00 7.432311937E-01 1.050835719E-08 6.503270849E+06 1.221456796E+00 1.773220579E-07 1.367772174E-02 
0D34 53172 340.01 34.1 1.000000000E+00 7.310935715E-01 1.013239509E-08 6.914555999E+06 1.219810019E+00 1.775034572E-07 6.428846657E-03 
0D35 53264 340 34.101 1.000000000E+00 7.371716904E-01 1.054841192E-08 1.621508440E+07 1.223204078E+00 1.788691196E-07 7.061011938E-03 
0D36 53352 340.02 34.099 1.000000000E+00 6.095526959E-01 1.752228516E-31 7.174297965E+05 1.163968975E+00 1.617046630E-07 8.047748661E-03 
0D37 53448 340.03 34.098 1.000000000E+00 7.382583315E-01 1.010978558E-08 5.615938244E+06 1.218809295E+00 1.765970880E-07 2.412072628E-03 
0D38 53530 340.04 34.097 1.000000000E+00 7.292383565E-01 9.802581764E-09 5.352846188E+06 1.217240495E+00 1.763483149E-07 1.716428629E-03 
0D39 53622 340.03 34.098 1.000000000E+00 7.317313987E-01 9.902451881E-09 5.627624828E+06 1.217664080E+00 1.764816307E-07 1.140193676E-02 
0D40 53710 340 34.101 1.000000000E+00 7.359101184E-01 9.897456254E-09 5.097913498E+06 1.217838306E+00 1.765003769E-07 9.219069828E-03 
