fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev  
006_305_SRH 006_305_srh.dat 305 38.01 1.000000000E+00 1.000000000E+00 0.000000000E+00 8.777898954E-15 1.000000000E+20 1.224174689E+00 2.970142997E-15 6.310785379E-04 
007_305 007_305.dat 305 38.01 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.301966162E-14 1.000000000E+20 1.220928053E+00 4.372448560E-15 6.115740043E-04 
007_305_SRH 007_305_srh.dat 305 38.01 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.196924732E-14 1.000000000E+20 1.225258331E+00 4.345480541E-15 6.768883802E-04 
008_305 008_305.dat 305 38.01 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.696827552E-14 1.000000000E+20 1.223619221E+00 6.379381961E-15 6.892553486E-04 
008_305_SRH 008_305_srh.dat 305 38.01 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.596829984E-14 1.000000000E+20 1.226571198E+00 6.353627744E-15 7.405661983E-04 
009_305 009_305.dat 305 38.01 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.174718198E-14 1.000000000E+20 1.226064307E+00 9.309682751E-15 7.860618910E-04 
009_305_SRH 009_305_srh.dat 305 38.01 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.080335909E-14 1.000000000E+20 1.228072564E+00 9.285212951E-15 8.273038875E-04 
010_305 010_305.dat 305 38.01 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.735674344E-14 1.000000000E+20 1.228318637E+00 1.358931039E-14 9.084967161E-04 
010_305_SRH 010_305_srh.dat 305 38.01 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.647118756E-14 1.000000000E+20 1.229683234E+00 1.356613831E-14 9.425218617E-04 
011_305 011_305.dat 305 38.01 1.000000000E+00 1.000000000E+00 0.000000000E+00 3.388346599E-14 1.000000000E+20 1.235669730E+00 1.990075600E-14 1.067553968E-03 
011_305_SRH 011_305_srh.dat 305 38.01 1.000000000E+00 1.000000000E+00 0.000000000E+00 3.305858760E-14 1.000000000E+20 1.236957801E+00 1.988271041E-14 1.095407778E-03 
012_305 012_305.dat 305 38.01 1.000000000E+00 1.000000000E+00 0.000000000E+00 4.143290160E-14 1.000000000E+20 1.244581638E+00 2.917755218E-14 1.270356554E-03 
012_305_SRH 012_305_srh.dat 305 38.01 1.000000000E+00 1.000000000E+00 0.000000000E+00 4.064741569E-14 1.000000000E+20 1.245025245E+00 2.917072449E-14 1.291185782E-03 
013_305 013_305.dat 305 38.01 1.000000000E+00 1.000000000E+00 0.000000000E+00 5.001544033E-14 1.000000000E+20 1.246249278E+00 4.266652858E-14 1.491727601E-03 
013_305_SRH 013_305_srh.dat 305 38.01 1.000000000E+00 1.000000000E+00 0.000000000E+00 4.927098838E-14 1.000000000E+20 1.246477684E+00 4.265898913E-14 1.510284685E-03 
014_305 014_305.dat 305 38.01 1.000000000E+00 1.000000000E+00 0.000000000E+00 5.998425214E-14 1.000000000E+20 1.247510063E+00 6.240398711E-14 1.753048759E-03 
014_305_SRH 014_305_srh.dat 305 38.01 1.000000000E+00 1.000000000E+00 0.000000000E+00 5.927140460E-14 1.000000000E+20 1.247584108E+00 6.239452204E-14 1.769237188E-03 
015_305 015_305.dat 305 38.01 1.000000000E+00 1.000000000E+00 0.000000000E+00 7.180836006E-14 1.000000000E+20 1.252789224E+00 9.235353101E-14 2.063885369E-03 
015_305_SRH 015_305_srh.dat 305 38.01 1.000000000E+00 1.000000000E+00 0.000000000E+00 7.115259425E-14 1.000000000E+20 1.253574730E+00 9.252401759E-14 2.084393473E-03 
016_305 016_305.dat 305 38.01 1.000000000E+00 1.000000000E+00 0.000000000E+00 8.570965604E-14 1.000000000E+20 1.257386253E+00 1.365790719E-13 2.439394965E-03 
016_305_SRH 016_305_srh.dat 305 38.01 1.000000000E+00 1.000000000E+00 0.000000000E+00 8.504578862E-14 1.000000000E+20 1.257423253E+00 1.365701536E-13 2.453277922E-03 
017_305 017_305.dat 305 38.01 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.017341988E-13 1.000000000E+20 1.258200299E+00 2.001395601E-13 2.820353959E-03 
017_305_SRH 017_305_srh.dat 305 38.01 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.010873464E-13 1.000000000E+20 1.258224703E+00 2.001275761E-13 2.833555557E-03 
018_305 018_305.dat 305 38.01 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.221970980E-13 1.000000000E+20 1.271468691E+00 2.962609047E-13 3.298222888E-03 
018_305_SRH 018_305_srh.dat 305 38.01 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.215711001E-13 1.000000000E+20 1.271550601E+00 2.962647560E-13 3.309936598E-03 
019_305 019_305.dat 305 38.01 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.380606972E-13 1.000000000E+20 1.258053930E+00 4.345124018E-13 3.642470085E-03 
019_305_SRH 019_305_srh.dat 305 38.01 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.374397982E-13 1.000000000E+20 1.258066630E+00 4.345012491E-13 3.651357011E-03 
