fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 rmsre 
011_305_SRH 011_305_srh.dat 305 38.014 1.000000000E+00 0.000000000E+00 1.205423148E-13 1.000000000E+20 1.225047729E+00 6.845105952E-14 4.881527722E-03 
012_305 012_305.dat 305 38.014 1.000000000E+00 0.000000000E+00 1.641226385E-13 1.000000000E+20 1.227202599E+00 1.002779532E-13 5.310485908E-03 
012_305_SRH 012_305_srh.dat 305 38.014 1.000000000E+00 0.000000000E+00 1.633738097E-13 1.000000000E+20 1.227270488E+00 1.002678133E-13 5.331955887E-03 
013_305 013_305.dat 305 38.014 1.000000000E+00 0.000000000E+00 2.171397845E-13 1.000000000E+20 1.229754091E+00 1.468570207E-13 5.918018229E-03 
013_305_SRH 013_305_srh.dat 305 38.014 1.000000000E+00 0.000000000E+00 2.164161378E-13 1.000000000E+20 1.229803796E+00 1.468477616E-13 5.935217541E-03 
014_305 014_305.dat 305 38.014 1.000000000E+00 0.000000000E+00 2.804668160E-13 1.000000000E+20 1.232548383E+00 2.150763976E-13 6.709383314E-03 
014_305_SRH 014_305_srh.dat 305 38.014 1.000000000E+00 0.000000000E+00 2.797705462E-13 1.000000000E+20 1.232585774E+00 2.150682527E-13 6.723625402E-03 
015_305 015_305.dat 305 38.014 1.000000000E+00 0.000000000E+00 3.539078040E-13 1.000000000E+20 1.235542314E+00 3.150620863E-13 7.715647797E-03 
015_305_SRH 015_305_srh.dat 305 38.014 1.000000000E+00 0.000000000E+00 3.532391513E-13 1.000000000E+20 1.235571311E+00 3.150553522E-13 7.727808565E-03 
016_305 016_305.dat 305 38.014 1.000000000E+00 0.000000000E+00 4.376565657E-13 1.000000000E+20 1.238722428E+00 4.617476967E-13 8.961738789E-03 
016_305_SRH 016_305_srh.dat 305 38.014 1.000000000E+00 0.000000000E+00 4.370136996E-13 1.000000000E+20 1.238745631E+00 4.617427738E-13 8.972389375E-03 
017_305 017_305.dat 305 38.014 1.000000000E+00 0.000000000E+00 5.329752563E-13 1.000000000E+20 1.242093653E+00 6.771792360E-13 1.046170256E-02 
017_305_SRH 017_305_srh.dat 305 38.014 1.000000000E+00 0.000000000E+00 5.323547448E-13 1.000000000E+20 1.242112759E+00 6.771766853E-13 1.047119984E-02 
018_305 018_305.dat 305 38.014 1.000000000E+00 0.000000000E+00 6.424319924E-13 1.000000000E+20 1.245661010E+00 9.939216338E-13 1.221700160E-02 
018_305_SRH 018_305_srh.dat 305 38.014 1.000000000E+00 0.000000000E+00 6.418296642E-13 1.000000000E+20 1.245677115E+00 9.939222405E-13 1.222555631E-02 
019_305 019_305.dat 305 38.014 1.000000000E+00 0.000000000E+00 7.696054391E-13 1.000000000E+20 1.249422725E+00 1.460108329E-12 1.422004499E-02 
019_305_SRH 019_305_srh.dat 305 38.014 1.000000000E+00 0.000000000E+00 7.690172775E-13 1.000000000E+20 1.249436522E+00 1.460113174E-12 1.422777389E-02 
