fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 Iph Voc Isc FF Pm Vm Im rmsre 
0L15 30706 319.96 36.236 1.000000000E+00 9.117191242E-01 1.963668720E-09 1.487253830E+03 1.817171952E+00 4.467975989E-07 1.465552846E-04 1.869251423E-01 1.235353960E-04 3.741978717E-01 8.640929163E-06 1.076282339E-01 7.835666300E-05 8.594810233E-02 
0L16 30804 319.95 36.238 1.000000000E+00 8.980039398E-01 1.928832771E-09 1.487211215E+03 1.811840953E+00 4.398969612E-07 1.477456644E-04 1.878616562E-01 1.252742813E-04 3.610405392E-01 8.496812520E-06 1.083272547E-01 7.883162067E-05 8.631690583E-02 
0L17 30904 319.96 36.236 1.000000000E+00 1.018618127E+00 2.356439346E-09 5.544611088E+03 3.920312580E+00 1.956033728E-05 1.313192348E-04 1.890888435E-01 1.256572607E-04 3.728195422E-01 8.858336273E-06 1.087726171E-01 7.963065948E-05 6.194201299E-02 
0L18 31006 319.98 36.234 1.000000000E+00 9.155595740E-01 1.999436453E-09 1.518242199E+03 1.912897939E+00 5.978896068E-07 1.488787420E-04 1.891765549E-01 1.262929290E-04 3.742042315E-01 8.940360721E-06 1.089816931E-01 8.026473876E-05 8.669977809E-02 
0L19 31106 320 36.232 1.000000000E+00 9.127292970E-01 1.997713317E-09 1.528547762E+03 1.935002502E+00 6.404252409E-07 1.493807543E-04 1.897527203E-01 1.274983057E-04 3.626395947E-01 8.773394231E-06 1.093763239E-01 8.059475361E-05 8.640720638E-02 
0L20 31208 319.98 36.234 1.000000000E+00 9.229891129E-01 2.019502344E-09 1.691794976E+03 2.038218996E+00 8.901598747E-07 1.417455168E-04 1.894246780E-01 1.277147282E-04 3.756350490E-01 9.087483786E-06 1.097020826E-01 8.116625072E-05 1.088723554E-01 
0L21 31306 319.96 36.236 1.000000000E+00 8.968952461E-01 1.916598117E-09 1.505460902E+03 1.881896213E+00 5.416340845E-07 1.517213536E-04 1.910931137E-01 1.288196356E-04 3.738751375E-01 9.203514248E-06 1.100415236E-01 8.200993645E-05 9.571842177E-02 
0L22 31404 319.97 36.235 1.000000000E+00 1.001043091E+00 2.292813824E-09 5.931695840E+03 4.024314267E+00 2.115214249E-05 1.352259678E-04 1.920181194E-01 1.296457711E-04 3.729282727E-01 9.283802160E-06 1.103280806E-01 8.257653447E-05 6.185683602E-02 
0L23 31504 319.99 36.233 1.000000000E+00 8.890410860E-01 1.899209907E-09 1.506913828E+03 1.878098254E+00 5.323629192E-07 1.531679786E-04 1.923926113E-01 1.307040034E-04 3.708198760E-01 9.324816272E-06 1.112306184E-01 8.241714208E-05 1.041656463E-01 
0L24 31606 319.97 36.235 1.000000000E+00 8.867629829E-01 1.892908166E-09 1.515585592E+03 1.900045086E+00 5.687441744E-07 1.534996742E-04 1.928412022E-01 1.310135314E-04 3.722858528E-01 9.405730178E-06 1.114819747E-01 8.298901077E-05 1.041758598E-01 
0L25 31706 319.96 36.236 1.000000000E+00 8.998288676E-01 1.946670483E-09 1.696449399E+03 2.061616506E+00 9.364973787E-07 1.457766577E-04 1.933583576E-01 1.316676568E-04 3.732641757E-01 9.502948275E-06 1.113830022E-01 8.392664531E-05 1.107136981E-01 
0L26 31806 319.96 36.236 1.000000000E+00 9.970144036E-01 2.239739513E-09 6.644645305E+03 4.130732292E+00 2.306977273E-05 1.381787544E-04 1.940944641E-01 1.327239274E-04 3.725556165E-01 9.597397623E-06 1.117752367E-01 8.454947812E-05 8.557753497E-02 
0L27 31910 319.99 36.233 1.000000000E+00 8.828025710E-01 1.894687016E-09 1.631553122E+03 1.920427297E+00 5.984479753E-07 1.478089793E-04 1.950789612E-01 1.335250000E-04 3.712309312E-01 9.669792963E-06 1.123071561E-01 8.488274143E-05 1.533332550E-01 
0L28 32006 320 36.232 1.000000000E+00 8.764619105E-01 1.865529682E-09 1.631430467E+03 1.929427556E+00 6.372755038E-07 1.484472803E-04 1.876567341E-01 1.343161663E-04 3.806532879E-01 9.594492915E-06 1.129786201E-01 8.505324680E-05 3.769190518E+00 
0L29 32108 319.97 36.235 1.000000000E+00 9.861697702E-01 2.212663670E-09 2.070256325E+07 4.683094176E+00 3.691469396E-05 1.369135308E-04 1.955306213E-01 1.344239274E-04 3.725000703E-01 9.790789629E-06 1.133095029E-01 8.536870247E-05 1.345335198E-01 
0L30 32206 320.02 36.23 1.000000000E+00 8.929187524E-01 1.939066466E-09 1.732515272E+03 2.137686162E+00 1.140264185E-06 1.489877370E-04 1.962215378E-01 1.354711297E-04 3.710432765E-01 9.863203502E-06 1.135937361E-01 8.586798628E-05 1.649950905E-01 
0L31 32306 319.97 36.235 1.000000000E+00 8.351239372E-01 1.653603622E-09 1.335628145E+03 1.609182017E+00 1.764722643E-07 1.634065776E-04 1.968820694E-01 1.366080455E-04 3.658900927E-01 9.840860908E-06 1.134346423E-01 8.698147092E-05 9.476171340E-02 
0L32 32406 320 36.232 1.000000000E+00 8.360171478E-01 1.687674724E-09 1.344959968E+03 1.649923280E+00 2.087592307E-07 1.637428207E-04 1.970396313E-01 1.367353960E-04 3.715033879E-01 1.000915276E-05 1.142752314E-01 8.674454043E-05 9.795186729E-02 
0L33 32510 319.98 36.234 1.000000000E+00 8.235956373E-01 1.643825355E-09 1.344072434E+03 1.639010947E+00 2.011016803E-07 1.640575130E-04 1.974827618E-01 1.372875234E-04 3.708090667E-01 1.005334548E-05 1.148635649E-01 8.679753116E-05 9.298445096E-02 
0L34 32606 319.98 36.234 1.000000000E+00 8.311427080E-01 1.665985621E-09 1.344639566E+03 1.643468323E+00 2.012965754E-07 1.646610004E-04 1.980488041E-01 1.382113428E-04 3.657707781E-01 1.001209397E-05 1.149296968E-01 8.726087343E-05 9.039288228E-02 
0L35 32704 319.99 36.233 1.000000000E+00 8.251543701E-01 1.667233374E-09 1.385288861E+03 1.688550056E+00 2.490563756E-07 1.644815837E-04 1.987736618E-01 1.394191113E-04 3.658818507E-01 1.013962785E-05 1.151120955E-01 8.821675755E-05 2.926629623E-01 
0L36 32804 319.96 36.236 1.000000000E+00 7.947738676E-01 1.424217127E-09 1.296125944E+03 1.457109169E+00 8.405061807E-08 1.676104429E-04 1.994545322E-01 1.391124587E-04 3.703574435E-01 1.027616369E-05 1.154193071E-01 8.842570907E-05 4.124387359E-01 
0L37 32908 319.99 36.233 1.000000000E+00 8.150833534E-01 1.582455578E-09 1.336468856E+03 1.595234808E+00 1.663315989E-07 1.665347982E-04 1.994694656E-01 1.394044977E-04 3.705138787E-01 1.030285744E-05 1.155819559E-01 8.855874391E-05 1.716385121E-01 
0L38 33006 319.99 36.233 1.000000000E+00 8.313674882E-01 1.680312787E-09 1.356361200E+03 1.686879479E+00 2.381010038E-07 1.664299457E-04 1.995998459E-01 1.400135314E-04 3.695246476E-01 1.032698681E-05 1.160746679E-01 8.848370573E-05 2.180664377E-01 
0L39 33106 320.02 36.23 1.000000000E+00 8.331812495E-01 1.698554867E-09 1.363727472E+03 1.724791027E+00 2.764689788E-07 1.674667269E-04 2.002135269E-01 1.416047070E-04 3.657532075E-01 1.036953423E-05 1.155031640E-01 8.990555984E-05 8.950041303E-02 
0L40 33206 319.96 36.236 1.000000000E+00 7.970912446E-01 1.429445073E-09 1.293526215E+03 1.467658309E+00 8.714794373E-08 1.698069519E-04 2.008167282E-01 1.419725834E-04 3.664070310E-01 1.044643655E-05 1.162638516E-01 8.995021856E-05 1.019060012E-01 
0L41 33306 319.93 36.24 1.000000000E+00 8.175167287E-01 1.591085610E-09 1.339321061E+03 1.634060333E+00 1.915908743E-07 1.688894898E-04 2.010735241E-01 1.417157366E-04 3.698211219E-01 1.053815737E-05 1.162616967E-01 9.019973686E-05 9.044943101E-02 
0L42 33404 319.97 36.235 1.000000000E+00 8.336595914E-01 1.697721477E-09 1.463363113E+03 1.807858287E+00 3.896657416E-07 1.658474201E-04 2.013259789E-01 1.426643586E-04 3.664467010E-01 1.052509740E-05 1.166218766E-01 9.032882278E-05 3.638264626E-01 
0L43 33504 319.98 36.234 1.000000000E+00 8.215950580E-01 1.620494201E-09 1.347719490E+03 1.659172416E+00 2.121915407E-07 1.694569669E-04 2.016973698E-01 1.426489965E-04 3.696589722E-01 1.063580111E-05 1.169535808E-01 9.062300438E-05 8.893732054E-02 
0L44 33604 319.99 36.233 1.000000000E+00 8.129774879E-01 1.552913635E-09 1.317173433E+03 1.564464803E+00 1.362326542E-07 1.710058786E-04 2.022976147E-01 1.431265187E-04 3.698971591E-01 1.071005906E-05 1.173019086E-01 9.104761782E-05 9.572313716E-02 
0L45 33706 320 36.232 1.000000000E+00 8.242136027E-01 1.663767007E-09 1.368553938E+03 1.730030903E+00 2.793967389E-07 1.699189328E-04 2.023013042E-01 1.442297527E-04 3.675867873E-01 1.072539842E-05 1.178203214E-01 9.106569868E-05 8.409368021E-02 
0L46 33808 320.03 36.228 1.000000000E+00 8.355899257E-01 1.735329082E-09 1.517299369E+03 1.928640151E+00 6.008444351E-07 1.664604008E-04 2.024725266E-01 1.436973107E-04 3.695798810E-01 1.075283704E-05 1.178935887E-01 9.105264064E-05 1.974088217E-01 
0L47 33906 320.02 36.23 1.000000000E+00 8.314054011E-01 1.728170893E-09 1.517031159E+03 1.917955494E+00 5.857304708E-07 1.670477740E-04 2.030072430E-01 1.444009901E-04 3.692958732E-01 1.082570426E-05 1.182509980E-01 9.143667979E-05 1.740877321E-01 
0L48 34008 320.04 36.227 1.000000000E+00 8.151130199E-01 1.614335055E-09 1.351511541E+03 1.674950207E+00 2.258488658E-07 1.717365697E-04 2.038423168E-01 1.447769962E-04 3.693680279E-01 1.090067043E-05 1.181776461E-01 9.211478733E-05 8.254920192E-02 
0L49 34106 320 36.232 1.000000000E+00 8.485253093E-01 1.795398245E-09 1.570865929E+03 2.079995112E+00 9.206390727E-07 1.669739490E-04 2.036135632E-01 1.450377576E-04 3.695184758E-01 1.091249200E-05 1.182654668E-01 9.216145341E-05 1.342988476E-01 
0L50 34204 319.98 36.234 1.000000000E+00 8.524464539E-01 1.772307625E-09 1.665780914E+03 2.030780520E+00 7.966819269E-07 1.595736864E-04 2.037519222E-01 1.451932588E-04 3.698431503E-01 1.094121991E-05 1.188456027E-01 9.204023782E-05 1.794150788E-01 
0L51 34306 319.99 36.233 1.000000000E+00 8.210951726E-01 1.651056061E-09 1.384621102E+03 1.770387793E+00 3.303626016E-07 1.718149373E-04 2.042640793E-01 1.459239274E-04 3.690032647E-01 1.099888646E-05 1.186650139E-01 9.264021377E-05 7.801536479E-02 
0L52 34406 319.99 36.233 1.000000000E+00 8.197779050E-01 1.621834919E-09 1.326230179E+03 1.683469834E+00 2.243983105E-07 1.740536798E-04 2.038527706E-01 1.472059455E-04 3.680661932E-01 1.104505541E-05 1.182266867E-01 9.344752357E-05 8.398708253E-02 
0L53 34510 320.02 36.23 1.000000000E+00 8.170303693E-01 1.618461709E-09 1.356292757E+03 1.691934067E+00 2.379059199E-07 1.731279974E-04 2.046349606E-01 1.469377336E-04 3.676217312E-01 1.105386980E-05 1.187675637E-01 9.307480152E-05 8.091220148E-02 
0L54 34604 320 36.232 1.000000000E+00 8.143105258E-01 1.607526048E-09 1.352273774E+03 1.688712298E+00 2.338265991E-07 1.734483126E-04 2.046979908E-01 1.465377576E-04 3.693970941E-01 1.108042953E-05 1.187666402E-01 9.326250719E-05 8.563286764E-02 
