fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev  
012_330_SRH 012_330_srh.dat 330 35.13 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.473344212E-12 1.000000000E+20 1.254696113E+00 3.339942914E-13 3.146306116E-04 
013_330 013_330.dat 330 35.13 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.838911576E-12 1.000000000E+20 1.257932771E+00 4.850271458E-13 3.680035179E-04 
013_330_SRH 013_330_srh.dat 330 35.13 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.810841322E-12 1.000000000E+20 1.258595237E+00 4.850143292E-13 3.726020753E-04 
014_330 014_330.dat 330 35.13 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.231363845E-12 1.000000000E+20 1.261801534E+00 7.053573488E-13 4.424425965E-04 
014_330_SRH 014_330_srh.dat 330 35.13 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.204893288E-12 1.000000000E+20 1.262151021E+00 7.052308239E-13 4.468489807E-04 
015_330 015_330.dat 330 35.13 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.695707423E-12 1.000000000E+20 1.265340356E+00 1.027685009E-12 5.345449716E-04 
015_330_SRH 015_330_srh.dat 330 35.13 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.670496908E-12 1.000000000E+20 1.265391928E+00 1.027172400E-12 5.392132706E-04 
016_330 016_330.dat 330 35.13 1.000000000E+00 1.000000000E+00 0.000000000E+00 3.249579823E-12 1.000000000E+20 1.268079184E+00 1.498261549E-12 6.450630025E-04 
016_330_SRH 016_330_srh.dat 330 35.13 1.000000000E+00 1.000000000E+00 0.000000000E+00 3.225409626E-12 1.000000000E+20 1.268172215E+00 1.497967652E-12 6.496407839E-04 
017_330 017_330.dat 330 35.13 1.000000000E+00 1.000000000E+00 0.000000000E+00 3.912401283E-12 1.000000000E+20 1.270213729E+00 2.186261503E-12 7.783634747E-04 
017_330_SRH 017_330_srh.dat 330 35.13 1.000000000E+00 1.000000000E+00 0.000000000E+00 3.888842314E-12 1.000000000E+20 1.270454993E+00 2.186815750E-12 7.826657552E-04 
018_330 018_330.dat 330 35.13 1.000000000E+00 1.000000000E+00 0.000000000E+00 4.711671127E-12 1.000000000E+20 1.275832462E+00 3.201704167E-12 9.331725280E-04 
018_330_SRH 018_330_srh.dat 330 35.13 1.000000000E+00 1.000000000E+00 0.000000000E+00 4.689266689E-12 1.000000000E+20 1.276149966E+00 3.202073734E-12 9.379253926E-04 
019_330 019_330.dat 330 35.13 1.000000000E+00 1.000000000E+00 0.000000000E+00 5.679191573E-12 1.000000000E+20 1.285017925E+00 4.704549334E-12 1.127894477E-03 
019_330_SRH 019_330_srh.dat 330 35.13 1.000000000E+00 1.000000000E+00 0.000000000E+00 5.656894790E-12 1.000000000E+20 1.285044334E+00 4.704253023E-12 1.131988897E-03 
