fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev  
010_320 010_320.dat 320 36.23 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.523422905E-13 1.000000000E+20 1.276017250E+00 4.106585356E-14 3.964274399E-04 
010_320_SRH 010_320_srh.dat 320 36.23 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.436645116E-13 1.000000000E+20 1.277409440E+00 4.097291973E-14 4.210777673E-04 
011_320 011_320.dat 320 36.23 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.831719711E-13 1.000000000E+20 1.279563066E+00 5.961799367E-14 4.784002791E-04 
011_320_SRH 011_320_srh.dat 320 36.23 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.751314834E-13 1.000000000E+20 1.280392254E+00 5.952364675E-14 4.999276096E-04 
012_320 012_320.dat 320 36.23 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.200130735E-13 1.000000000E+20 1.283175510E+00 8.680249305E-14 5.780624608E-04 
012_320_SRH 012_320_srh.dat 320 36.23 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.124948127E-13 1.000000000E+20 1.283685077E+00 8.671152383E-14 5.979857882E-04 
013_320 013_320.dat 320 36.23 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.642212374E-13 1.000000000E+20 1.286601283E+00 1.267005322E-13 6.973374271E-04 
013_320_SRH 013_320_srh.dat 320 36.23 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.571249900E-13 1.000000000E+20 1.286868661E+00 1.265968109E-13 7.169030968E-04 
014_320 014_320.dat 320 36.23 1.000000000E+00 1.000000000E+00 0.000000000E+00 3.173245562E-13 1.000000000E+20 1.289433679E+00 1.851131137E-13 8.360167165E-04 
014_320_SRH 014_320_srh.dat 320 36.23 1.000000000E+00 1.000000000E+00 0.000000000E+00 3.105638937E-13 1.000000000E+20 1.289451775E+00 1.849466286E-13 8.552402864E-04 
015_320 015_320.dat 320 36.23 1.000000000E+00 1.000000000E+00 0.000000000E+00 3.810112322E-13 1.000000000E+20 1.291297397E+00 2.703895392E-13 9.998494612E-04 
015_320_SRH 015_320_srh.dat 320 36.23 1.000000000E+00 1.000000000E+00 0.000000000E+00 3.745240882E-13 1.000000000E+20 1.291205934E+00 2.701628821E-13 1.017363989E-03 
016_320 016_320.dat 320 36.23 1.000000000E+00 1.000000000E+00 0.000000000E+00 4.571053715E-13 1.000000000E+20 1.292651972E+00 3.953796322E-13 1.197725792E-03 
016_320_SRH 016_320_srh.dat 320 36.23 1.000000000E+00 1.000000000E+00 0.000000000E+00 4.508679177E-13 1.000000000E+20 1.292723018E+00 3.952850280E-13 1.207938482E-03 
017_320 017_320.dat 320 36.23 1.000000000E+00 1.000000000E+00 0.000000000E+00 5.364957004E-13 1.000000000E+20 1.278781590E+00 5.846971094E-13 1.467761430E-03 
017_320_SRH 017_320_srh.dat 320 36.23 1.000000000E+00 1.000000000E+00 0.000000000E+00 5.305000278E-13 1.000000000E+20 1.278953606E+00 5.846500319E-13 1.478112560E-03 
018_320 018_320.dat 320 36.23 1.000000000E+00 1.000000000E+00 0.000000000E+00 6.550419354E-13 1.000000000E+20 1.299584318E+00 8.540455947E-13 2.222032505E-03 
018_320_SRH 018_320_srh.dat 320 36.23 1.000000000E+00 1.000000000E+00 0.000000000E+00 6.492987142E-13 1.000000000E+20 1.300016135E+00 8.542157477E-13 2.236915883E-03 
019_320 019_320.dat 320 36.23 1.000000000E+00 1.000000000E+00 0.000000000E+00 7.896650058E-13 1.000000000E+20 1.307665049E+00 1.251520155E-12 2.390312358E-03 
019_320_SRH 019_320_srh.dat 320 36.23 1.000000000E+00 1.000000000E+00 0.000000000E+00 7.838233447E-13 1.000000000E+20 1.307644117E+00 1.251517272E-12 2.403611234E-03 
