fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev  
011_325 011_325.dat 325 35.67 1.000000000E+00 1.000000000E+00 0.000000000E+00 6.150245259E-13 1.000000000E+20 1.247137636E+00 1.441196490E-13 3.491670255E-04 
011_325_SRH 011_325_srh.dat 325 35.67 1.000000000E+00 1.000000000E+00 0.000000000E+00 5.987552721E-13 1.000000000E+20 1.247734077E+00 1.438977767E-13 3.587656415E-04 
012_325 012_325.dat 325 35.67 1.000000000E+00 1.000000000E+00 0.000000000E+00 7.601070646E-13 1.000000000E+20 1.252428240E+00 2.101819835E-13 4.140323869E-04 
012_325_SRH 012_325_srh.dat 325 35.67 1.000000000E+00 1.000000000E+00 0.000000000E+00 7.449150945E-13 1.000000000E+20 1.252495088E+00 2.098345108E-13 4.228356863E-04 
013_325 013_325.dat 325 35.67 1.000000000E+00 1.000000000E+00 0.000000000E+00 9.281107156E-13 1.000000000E+20 1.256165236E+00 3.059748064E-13 4.950063877E-04 
013_325_SRH 013_325_srh.dat 325 35.67 1.000000000E+00 1.000000000E+00 0.000000000E+00 9.139163550E-13 1.000000000E+20 1.256500359E+00 3.058416204E-13 5.019453374E-04 
014_325 014_325.dat 325 35.67 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.124302432E-12 1.000000000E+20 1.258134641E+00 4.446079127E-13 5.896341978E-04 
014_325_SRH 014_325_srh.dat 325 35.67 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.110890350E-12 1.000000000E+20 1.258336564E+00 4.444681487E-13 5.962334644E-04 
015_325 015_325.dat 325 35.67 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.356307256E-12 1.000000000E+20 1.260990216E+00 6.487152945E-13 7.085172818E-04 
015_325_SRH 015_325_srh.dat 325 35.67 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.343524360E-12 1.000000000E+20 1.261099923E+00 6.485516883E-13 7.147196377E-04 
016_325 016_325.dat 325 35.67 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.632489992E-12 1.000000000E+20 1.263231681E+00 9.470947717E-13 8.497904825E-04 
016_325_SRH 016_325_srh.dat 325 35.67 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.620194474E-12 1.000000000E+20 1.263302263E+00 9.469344535E-13 8.557249471E-04 
017_325 017_325.dat 325 35.67 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.967656257E-12 1.000000000E+20 1.271720844E+00 1.388239029E-12 1.020006425E-03 
017_325_SRH 017_325_srh.dat 325 35.67 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.955822579E-12 1.000000000E+20 1.272138354E+00 1.388701520E-12 1.026850245E-03 
018_325 018_325.dat 325 35.67 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.367270080E-12 1.000000000E+20 1.277587353E+00 2.035988954E-12 1.226425687E-03 
018_325_SRH 018_325_srh.dat 325 35.67 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.355642366E-12 1.000000000E+20 1.277633819E+00 2.035877388E-12 1.231202843E-03 
019_325 019_325.dat 325 35.67 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.839483476E-12 1.000000000E+20 1.279084739E+00 2.979959851E-12 1.446168131E-03 
019_325_SRH 019_325_srh.dat 325 35.67 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.828066133E-12 1.000000000E+20 1.279068561E+00 2.979536180E-12 1.451084863E-03 
