number DE EBLSHADE ADELI NDE MABC TLBO GOTLBO STLBO PSO IJAYA ISCA NNA CWOA WaterWave
13 0.008437338848 0.008000114643 0.00800011464 0.007657105092 0.008417563748 0.008000114641 0.03489797553 0.008000114645 0.008866237738 0.007716122853 0.008061342618 0.009758642186 0.007632308402 0.03864795247
14 0.009340733291 0.008000114641 0.008000114641 0.007323225809 0.007623921106 0.007810545533 0.05071927294 0.008000114644 0.08157004383 0.007523255748 0.008499874297 0.01365821547 0.02765016041 0.007982529627
15 0.007848682816 0.008000114642 0.008000114643 0.007472773679 0.01165457454 0.008000114641 0.006752515006 0.00800011464 0.006735492857 0.006830981594 0.01450863144 0.01306671874 0.02424788458 0.0535463969
16 0.007019121298 0.008000114643 0.008000114641 0.008908440623 0.006026849701 0.008000114648 0.02012939486 0.008000114639 0.008995644933 0.007518537063 0.009632013576 0.009484374477 0.1 0.06139221762
17 0.007345820458 0.008000114641 0.008000114642 0.007768661573 0.01466856259 0.008001064897 0.00696194009 0.008000114641 0.00591143784 0.007716593591 0.0947612412 0.0164298084 0.02401709441 0.007772500007
18 0.006908492017 0.008000114642 0.00800011464 0.008164967821 0.008345378468 0.008000114641 0.006839387557 0.008000114645 0.07362229788 0.007098939785 0.006787473587 0.01858205473 0.02765631265 0.01122416701
19 0.007389271574 0.008000114641 0.008000114641 0.007714858704 0.006607628232 0.008002653871 0.007446689955 0.008000114648 0.009109869155 0.007869842396 0.03062318638 0.01949614143 0.006436900694 0.0452124258
20 0.008247646953 0.008000114642 0.008000114642 0.007587235922 0.007352184204 0.008000114639 0.007238848252 0.008000114643 0.1 0.006862834265 0.01806975012 0.006516782213 0.0119851714 0.007734518838
21 0.006828590867 0.008000114644 0.008000114644 0.007999265993 0.009452820339 0.00851468003 0.0108264975 0.008000114639 0.07633672836 0.008480021844 0.007275030752 0.0302061977 0.01828754137 0.0078899516
22 0.00871210699 0.008000114641 0.008000114643 0.008000125181 0.01065229184 0.008000114642 0.007765124886 0.008000114643 0.07634120249 0.008006182302 0.01596576837 0.007519014893 0.01363367751 0.009439918294
23 0.007619884467 0.008000114642 0.00800011464 0.007665838371 0.01415732822 0.008000114643 0.03752354843 0.008000114646 0.008863352195 0.008765503839 0.0170857947 0.008661518024 0.01940221992 0.01384430733
24 0.007663219499 0.007987518218 0.008000114641 0.00807898424 0.00672808339 0.008054072047 0.02374669817 0.008000114646 0.008866237781 0.00683850406 0.05050356976 0.01710297645 0.00787896985 0.008391611401
25 0.007838196997 0.008000114642 0.008000114644 0.007353275755 0.02850729611 0.008035743944 0.009069807397 0.008000114645 0.005956699459 0.007017404394 0.007578070377 0.006437619442 0.03656694863 0.009523150998
26 0.0087577116 0.008000114643 0.008000114642 0.00800025668 0.008894981413 0.008039589667 0.0590006303 0.008000114644 0.006231822245 0.007326875537 0.01674464126 0.05111351366 0.006231822634 0.007553218757
27 0.01004837545 0.007038995773 0.008000114643 0.00733382749 0.00839528328 0.008000114641 0.03822645624 0.008000114645 0.07362229891 0.006931454189 0.01329208554 0.008166696659 0.05102641978 0.008617142474
28 0.007292368799 0.008000114642 0.008000114644 0.007926626376 0.01027842524 0.00800011464 0.01177872727 0.008000114643 0.006934689874 0.007335102467 0.00628452934 0.008978268353 0.008603239714 0.008777725839
29 0.007711804031 0.008000114643 0.008000114646 0.007708070979 0.0085577583 0.008000114641 0.01554321846 0.008000114643 0.07634121311 0.00761625379 0.01409635762 0.01273642738 0.01414452151 0.06459804321
30 0.008394046806 0.007276309655 0.008000114642 0.006815472028 0.00863441551 0.008888269201 0.0470049026 0.008000114643 0.006390870327 0.007937015774 0.01206642657 0.08504041048 0.1 0.0868168732
31 0.007746205132 0.008000114642 0.008000114645 0.007527206939 0.007967821494 0.00753143798 0.005808347582 0.008000114642 0.006067761161 0.006995421284 0.04594570864 0.00809835461 0.0241332032 0.01370587188
32 0.007465596347 0.008000114644 0.008000114641 0.006940887509 0.007092022469 0.008001424565 0.007969353393 0.008000114643 0.006935329447 0.00854194119 0.006119428261 0.008855336449 0.02502913752 0.02527513328
33 0.007702787409 0.008000114641 0.008000114641 0.007987007902 0.007423938351 0.008000114643 0.006954943192 0.008000114646 0.008862404187 0.007285012973 0.007384967896 0.06158388443 0.02089427715 0.0188788021
34 0.008986372723 0.008000114643 0.008000114643 0.007799311298 0.00885059019 0.008070362091 0.006267353512 0.008000114641 0.0736146348 0.007647293721 0.08816542745 0.005874258853 0.008910011371 0.007874531198
35 0.006976262169 0.008000114644 0.008000114641 0.008000100727 0.01227969878 0.007973378976 0.02407776003 0.008000114642 0.006934689865 0.008265879326 0.01990369883 0.05101327047 0.007995465616 0.007370104539
36 0.008800776298 0.008000114642 0.008000114642 0.00717460765 0.007437809118 0.008000114641 0.04883320388 0.00800011464 0.005949530972 0.006495643019 0.02389747179 0.03014826931 0.007529350235 0.007782213983
37 0.007230657387 0.008000114643 0.008000114643 0.007987782117 0.01127373646 0.008000114642 0.00594859604 0.008000114643 0.07361463467 0.006006254434 0.0207329493 0.01996426981 0.07645279187 0.007185672277
38 0.008413934366 0.007779180869 0.008000114639 0.007612325415 0.006984041565 0.008034379851 0.005942652608 0.008000114641 0.07361463468 0.007830983703 0.01262828004 0.007573657008 0.01257878323 0.0676652559
39 0.007705870215 0.008000114642 0.008000114642 0.007914382317 0.02030524241 0.008000114642 0.07609083858 0.008000114642 0.006068684561 0.007742538843 0.01043241376 0.006516276546 0.03512750386 0.05773223894
40 0.00776123192 0.008000114641 0.008000114646 0.007907997347 0.007643129043 0.008852231413 0.01429953605 0.008000114642 0.1 0.008090572776 0.007016991247 0.02670815678 0.02170118227 0.02327970031
41 0.009160818098 0.008000114641 0.008000114643 0.007120534854 0.007281066873 0.008000114642 0.02229151633 0.008000114641 0.07634120547 0.007121766579 0.02194856553 0.008013833074 0.006131511456 0.009667307251
42 0.008680778505 0.008000114643 0.008000114643 0.007516409905 0.007862317057 0.007599458808 0.04864444652 0.008000114643 0.08157000993 0.008396816799 0.01432902829 0.009370574283 0.04215020196 0.006943368836
43 0.01049800524 0.008000114643 0.008000114643 0.007569297733 0.009481087165 0.008017707232 0.009319910589 0.008000114642 0.07988118754 0.007596800412 0.00878082398 0.01396168064 0.07467350106 0.01565381233
44 0.008140955241 0.008000114642 0.008000114643 0.007637603594 0.01139291704 0.008003071111 0.01715429415 0.008000114643 0.005858837193 0.008315384757 0.00715071411 0.009725586442 0.03974007513 0.09107625421
45 0.007345517072 0.008000114641 0.008000114643 0.007335225721 0.01470148965 0.007525618331 0.07482096859 0.008000114643 0.07634120462 0.006930419127 0.02745690338 0.0227257749 0.008414303148 0.02227424115
46 0.007863279945 0.008000114641 0.008000114639 0.00720096423 0.006884849922 0.00800011464 0.04759147586 0.008000114643 0.005914433613 0.006647043271 0.00586746828 0.006362007767 0.007736988462 0.07132647129
47 0.007492426336 0.008000114641 0.008000114642 0.008383906472 0.006808409864 0.008000114644 0.01113553398 0.008000114648 0.08157007375 0.007399216551 0.009996943681 0.05054912023 0.007636025233 0.01244740378
48 0.007640072921 0.008000114641 0.008000114644 0.00732052761 0.007202670053 0.008000114641 0.006000576282 0.008000114641 0.07361463581 0.008272399179 0.01428038189 0.0366836874 0.04022189211 0.01135002567
49 0.007884701252 0.008000114642 0.008000114642 0.007876402212 0.02364540377 0.008000114643 0.005875132377 0.008000114643 0.07025288033 0.007791623452 0.008621276335 0.008530403967 0.008059518653 0.008669054887
