fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 Iph Voc Isc FF Pm Vm Im rmsre 
0L23 44756 300.01 38.646 1.000000000E+00 1.177028549E+00 3.542572988E-12 5.515924519E+03 3.994710646E+00 2.492320094E-05 2.259122925E-03 4.768727502E-01 2.258122925E-03 5.000641635E-01 5.384877385E-04 3.173846126E-01 1.694458123E-03 5.431859150E-01 
0L24 44996 300.03 38.643 1.000000000E+00 1.513048356E+00 4.295325858E-12 8.603754606E+03 4.240499294E+00 3.102988508E-05 2.258597325E-03 4.647967317E-01 2.257597325E-03 5.038556222E-01 5.287077255E-04 3.199238725E-01 1.652615101E-03 2.790571175E-01 
0L25 45116 300.03 38.643 1.000000000E+00 1.599593999E+00 4.713005287E-12 2.248238156E+04 4.457940488E+00 3.777862494E-05 2.257996362E-03 4.671062286E-01 2.256996362E-03 5.034212884E-01 5.307354469E-04 3.262588961E-01 1.626710293E-03 2.573390498E-01 
0L26 45234 300.01 38.646 1.000000000E+00 1.606244826E+00 4.699817377E-12 2.954695792E+04 4.432162761E+00 3.753242955E-05 2.256714133E-03 4.646829227E-01 2.255714133E-03 5.059286520E-01 5.303102829E-04 3.211294235E-01 1.651423452E-03 2.788966382E-01 
0L27 45354 300 38.647 1.000000000E+00 1.578312804E+00 4.601927808E-12 9.960416968E+03 4.348048281E+00 3.414481910E-05 2.259228136E-03 4.638462521E-01 2.258228136E-03 5.055175999E-01 5.295148526E-04 3.174871241E-01 1.667735781E-03 2.781586998E-01 
0L28 45474 300.01 38.646 1.000000000E+00 1.528088856E+00 4.083222095E-12 1.156103087E+19 4.443344589E+00 3.907983973E-05 2.267216714E-03 4.670386214E-01 2.266216714E-03 5.044566857E-01 5.339223690E-04 3.199875737E-01 1.668497139E-03 4.659550927E-01 
0L29 45596 300.01 38.646 1.000000000E+00 1.787615761E+00 4.854282134E-12 9.074137270E+03 4.264039959E+00 3.217602947E-05 2.259587854E-03 4.712113390E-01 2.258587854E-03 3.355027803E-01 3.570662845E-04 3.265463777E-01 1.051340273E-03 4.151039930E-01 
0L30 45714 300.01 38.646 1.000000000E+00 1.603948792E+00 4.647089705E-12 4.278159207E+19 4.493001271E+00 4.058202123E-05 2.268022566E-03 4.650258026E-01 2.267022566E-03 5.025390691E-01 5.297887417E-04 3.211404505E-01 1.649707474E-03 3.340668771E-01 
0L31 45956 300.01 38.646 1.000000000E+00 2.048546457E+00 1.148866808E-11 1.233847362E+05 4.999717217E+00 1.000465037E-18 2.257682888E-03 4.714557241E-01 2.256682888E-03 3.903730853E-01 4.153281005E-04 3.736009019E-01 1.098474205E-03 2.034709671E+00 
0L32 46074 300.01 38.646 1.000000000E+00 1.607754212E+00 4.779276818E-12 3.677943564E+04 4.415610376E+00 3.682634538E-05 2.256610973E-03 4.651273163E-01 2.255610973E-03 5.047377626E-01 5.295437452E-04 3.227082855E-01 1.640886242E-03 3.148858894E-01 
0L33 46194 300.01 38.646 1.000000000E+00 1.650065668E+00 5.079285902E-12 1.242518551E+04 4.461540850E+00 3.707358896E-05 2.259926003E-03 4.663157327E-01 2.258926003E-03 5.067713586E-01 5.338191317E-04 3.225180277E-01 1.655169512E-03 2.272922303E-01 
0L34 46314 300.01 38.646 1.000000000E+00 1.623685724E+00 4.681134704E-12 3.732792680E+19 4.563919927E+00 4.155403444E-05 2.258360636E-03 4.676796992E-01 2.257360636E-03 5.023379477E-01 5.303290939E-04 3.211452180E-01 1.651369258E-03 2.891250737E-01 
0L35 46434 300.01 38.646 1.000000000E+00 1.673341026E+00 4.765022428E-12 6.726474003E+04 4.504156695E+00 4.006527781E-05 2.257570477E-03 4.629215493E-01 2.256570477E-03 5.079357698E-01 5.305973757E-04 3.206640190E-01 1.654682930E-03 1.441618881E-01 
0L36 46554 300.01 38.646 1.000000000E+00 1.610728370E+00 4.744171894E-12 2.983574495E+04 4.457103804E+00 3.809028582E-05 2.257943960E-03 4.646491714E-01 2.256943960E-03 5.061176771E-01 5.307590998E-04 3.229015438E-01 1.643709676E-03 2.767538238E-01 
0L37 46678 300.02 38.645 1.000000000E+00 5.418182777E-16 1.988878596E-13 1.936819488E+03 2.974732297E+00 5.966735314E-06 2.255650298E-03 4.632075431E-01 2.254650298E-03 5.084664022E-01 5.310275776E-04 3.354987686E-01 1.582480434E-03 7.641989825E-01 
0L38 46796 300.05 38.641 1.000000000E+00 1.648766999E+00 4.779917942E-12 1.065805544E+04 4.372647204E+00 3.451152406E-05 2.259123980E-03 4.649023573E-01 2.258123980E-03 5.015167032E-01 5.264958265E-04 3.190201888E-01 1.650429800E-03 2.309453225E-01 
0L39 47036 300.02 38.645 1.000000000E+00 3.841585065E-14 1.000000000E-17 5.011097373E+03 4.999865380E+00 1.000175209E-18 2.306327696E-03 4.652709469E-01 2.305327696E-03 1.275423596E+01 1.368021899E-02 5.684729310E-01 2.215479031E-02 3.469632700E+00 
0L40 47154 300.01 38.646 1.000000000E+00 1.666630821E+00 4.840375248E-12 1.151142469E+04 4.320809491E+00 3.320748980E-05 2.256638424E-03 4.652566254E-01 2.255638424E-03 5.063184966E-01 5.313563115E-04 3.196391183E-01 1.662341494E-03 2.924598973E-01 
0L41 47424 300.02 38.645 1.000000000E+00 1.485788370E+00 3.215324865E-12 8.971366097E+03 4.238773186E+00 2.960543767E-05 2.260308609E-03 4.690509156E-01 2.259308609E-03 5.077701268E-01 5.380996283E-04 3.221981417E-01 1.670078945E-03 1.372426161E-01 
