fname time Tem kT_1 n Rs Io Rsh Iph Voc Isc FF Pm Vm Im rmsre 
0L27 56866 319.93 36.24 1.182110017E+00 2.639696728E+00 2.048254281E-08 4.473943603E+03 1.422747180E-04 2.668335743E-01 1.264070268E-04 5.805163865E-01 1.958060803E-05 1.918336234E-01 1.020617506E-04 1.118865097E-01 
0L28 56950 319.94 36.239 1.198132861E+00 2.605614241E+00 2.405097992E-08 4.758557235E+03 1.419517746E-04 2.671859287E-01 1.268940788E-04 5.818202637E-01 1.972621591E-05 1.918007153E-01 1.028377921E-04 9.167482448E-02 
0L29 57044 319.94 36.239 1.196969528E+00 2.602171251E+00 2.366890420E-08 4.727188191E+03 1.424800901E-04 2.673913151E-01 1.274220143E-04 5.815252422E-01 1.981346054E-05 1.921116764E-01 1.031283084E-04 9.289612863E-02 
0L30 57134 319.95 36.238 1.181866525E+00 2.637198786E+00 2.031918955E-08 3.770439453E+03 1.472511122E-04 2.674841694E-01 1.278341159E-04 5.819190532E-01 1.989790869E-05 1.922487232E-01 1.034928018E-04 7.923002946E-02 
0L31 57220 319.98 36.234 1.182165526E+00 2.630837514E+00 2.034697351E-08 4.459150555E+03 1.446315443E-04 2.677413948E-01 1.286616206E-04 5.816304006E-01 2.003602833E-05 1.926362361E-01 1.040018994E-04 1.094372442E-01 
0L32 57522 319.74 36.261 1.200269548E+00 2.586945991E+00 2.340579324E-08 4.784757205E+03 1.460543437E-04 2.696524887E-01 1.310916626E-04 5.822101423E-01 2.058065872E-05 1.937026741E-01 1.062423773E-04 8.815106104E-02 
0L33 57644 319.85 36.249 1.194896046E+00 2.604213814E+00 2.263887628E-08 4.662738974E+03 1.471790605E-04 2.694222427E-01 1.319092179E-04 5.816348458E-01 2.067088208E-05 1.933949944E-01 1.068812959E-04 9.080257282E-02 
0L34 57736 319.92 36.241 1.188855522E+00 2.603316610E+00 2.123509873E-08 4.534161016E+03 1.483686813E-04 2.690379704E-01 1.326090215E-04 5.831208396E-01 2.080392172E-05 1.936138832E-01 1.074507705E-04 1.195905622E-01 
0L35 57824 319.97 36.235 1.179404163E+00 2.628326268E+00 1.939192741E-08 3.700284665E+03 1.529378595E-04 2.696234341E-01 1.333106483E-04 5.826915329E-01 2.094407496E-05 1.937517595E-01 1.080940894E-04 8.246425494E-02 
0L36 57916 320 36.232 1.193551929E+00 2.594540467E+00 2.246993902E-08 4.274803611E+03 1.505074915E-04 2.697649918E-01 1.336520392E-04 5.819764384E-01 2.098295171E-05 1.936845209E-01 1.083357368E-04 7.579930750E-02 
0L37 58004 320.04 36.227 1.203205886E+00 2.577335816E+00 2.488446997E-08 4.761381448E+03 1.489690672E-04 2.697757797E-01 1.338941612E-04 5.825470524E-01 2.104241611E-05 1.938771675E-01 1.085294854E-04 8.261307821E-02 
0L38 58094 320.03 36.228 1.177363779E+00 2.627381965E+00 1.898604798E-08 3.656805872E+03 1.541590194E-04 2.699198967E-01 1.343685191E-04 5.819300832E-01 2.110586902E-05 1.940304420E-01 1.087736322E-04 8.372557225E-02 
0L39 58186 320.03 36.228 1.194497395E+00 2.594124992E+00 2.272361531E-08 4.601526114E+03 1.505039779E-04 2.700416573E-01 1.350404853E-04 5.817168257E-01 2.121320946E-05 1.940914305E-01 1.093028824E-04 9.255312285E-02 
0L40 58274 320.02 36.23 1.178664950E+00 2.623927924E+00 1.915804019E-08 3.667659304E+03 1.556247085E-04 2.709820034E-01 1.357507782E-04 5.814930997E-01 2.139081554E-05 1.944577650E-01 1.100043146E-04 8.081976910E-02 
0L41 58366 320.02 36.23 1.172127434E+00 2.632048555E+00 1.784323972E-08 3.555407585E+03 1.567905730E-04 2.712799366E-01 1.362516473E-04 5.818882925E-01 2.150795188E-05 1.946959740E-01 1.104650383E-04 8.877674685E-02 
0L42 58454 319.99 36.233 1.182015827E+00 2.615105441E+00 1.977038144E-08 4.404473526E+03 1.529446724E-04 2.716006222E-01 1.365916284E-04 5.818995737E-01 2.158752642E-05 1.946971321E-01 1.108725534E-04 1.119133129E-01 
0L43 58546 319.99 36.233 1.175995047E+00 2.618323600E+00 1.843913766E-08 3.277569538E+03 1.644103694E-04 2.716931690E-01 1.369476055E-04 5.812097606E-01 2.162549521E-05 1.949774025E-01 1.109096690E-04 7.973030404E-02 
0L44 58634 320 36.232 1.192841168E+00 2.588588233E+00 2.211952257E-08 4.548861148E+03 1.527966142E-04 2.738841618E-01 1.371679492E-04 5.770412056E-01 2.167835832E-05 1.950335440E-01 1.111430350E-04 6.577023920E-02 
0L45 58726 320 36.232 1.196168197E+00 2.581914887E+00 2.282707188E-08 4.623217940E+03 1.532464569E-04 2.719237675E-01 1.378681487E-04 5.815976801E-01 2.180387974E-05 1.952575243E-01 1.116628541E-04 9.571964607E-02 
0L46 58816 319.99 36.233 1.178894484E+00 2.611277433E+00 1.900911917E-08 4.318350616E+03 1.550941278E-04 2.722379963E-01 1.385081346E-04 5.817592311E-01 2.193649832E-05 1.955422592E-01 1.121792516E-04 1.186731143E-01 
0L47 58904 320.02 36.23 1.191302642E+00 2.588148885E+00 2.166340024E-08 4.522147225E+03 1.546949345E-04 2.722702801E-01 1.388521356E-04 5.825723120E-01 2.202432676E-05 1.959355576E-01 1.124010971E-04 1.045178819E-01 
0L48 58996 320.03 36.228 1.196625208E+00 2.576143347E+00 2.290956502E-08 4.611762956E+03 1.545893030E-04 2.725001915E-01 1.391103636E-04 5.821861877E-01 2.206928154E-05 1.955360947E-01 1.128618737E-04 9.768414870E-02 
0L49 59084 320.02 36.23 1.196057221E+00 2.585080070E+00 2.280622212E-08 4.604213339E+03 1.549166311E-04 2.725130444E-01 1.392907389E-04 5.834623973E-01 2.214738268E-05 1.950113747E-01 1.135479347E-04 9.849213963E-02 
0L50 59174 319.98 36.234 1.190122753E+00 2.584239452E+00 2.119129864E-08 4.499518590E+03 1.554783147E-04 2.725863537E-01 1.394930919E-04 5.825345380E-01 2.215024276E-05 1.957518507E-01 1.131532828E-04 1.119294060E-01 
0L51 59264 319.99 36.233 1.169185169E+00 2.630129104E+00 1.703184254E-08 3.491680486E+03 1.611869968E-04 2.724873501E-01 1.400764480E-04 5.828594119E-01 2.224719594E-05 1.957650745E-01 1.136439390E-04 8.953516916E-02 
0L52 59352 320.02 36.23 1.194192961E+00 2.578021328E+00 2.221240983E-08 4.327114969E+03 1.572822711E-04 2.729194355E-01 1.407691251E-04 5.826136766E-01 2.238321937E-05 1.965752195E-01 1.138615654E-04 9.156126359E-02 
0L53 59444 320 36.232 1.189494630E+00 2.580009509E+00 2.103667102E-08 4.233845351E+03 1.581730857E-04 2.726810528E-01 1.411518436E-04 5.831325318E-01 2.244444070E-05 1.959504688E-01 1.145442690E-04 9.970942520E-02 
0L54 59538 319.99 36.233 1.176183397E+00 2.608043520E+00 1.828323584E-08 3.585727770E+03 1.616350652E-04 2.731340927E-01 1.412386679E-04 5.827997464E-01 2.248272143E-05 1.963593704E-01 1.144980900E-04 8.842212679E-02 
0L55 59626 320.03 36.228 1.185104279E+00 2.595161228E+00 2.018724929E-08 4.410951677E+03 1.576211610E-04 2.729559700E-01 1.413909509E-04 5.830939050E-01 2.250363704E-05 1.962188187E-01 1.146868342E-04 1.186639413E-01 
0L56 59714 319.98 36.234 1.189690393E+00 2.577240204E+00 2.092493343E-08 4.281437811E+03 1.583654686E-04 2.731711514E-01 1.417074053E-04 5.822216920E-01 2.253802006E-05 1.965659613E-01 1.146594882E-04 1.016818556E-01 
0L57 59806 319.98 36.234 1.167594516E+00 2.624577293E+00 1.662049834E-08 3.401896440E+03 1.636772062E-04 2.734682507E-01 1.422671499E-04 5.825099915E-01 2.266287079E-05 1.962536489E-01 1.154771136E-04 9.322678180E-02 
0L58 59898 319.98 36.234 1.179476192E+00 2.598695601E+00 1.886937142E-08 4.318531780E+03 1.592917147E-04 2.735494041E-01 1.426991962E-04 5.836983693E-01 2.278482934E-05 1.970140141E-01 1.156507160E-04 1.313015009E-01 
0L59 59986 320 36.232 1.195588412E+00 2.570895983E+00 2.236699972E-08 4.579523182E+03 1.584820516E-04 2.738125542E-01 1.429683346E-04 5.828076260E-01 2.281489322E-05 1.970742672E-01 1.157661608E-04 1.089746213E-01 
0L60 60074 320 36.232 1.169805295E+00 2.615853275E+00 1.701963934E-08 3.511668477E+03 1.637582970E-04 2.742558659E-01 1.430293894E-04 5.818560914E-01 2.282426468E-05 1.963088793E-01 1.162634621E-04 1.011031280E-01 
0L61 60164 319.98 36.234 1.190096794E+00 2.589580000E+00 2.112592842E-08 3.839097947E+03 1.618824503E-04 2.738079105E-01 1.430094636E-04 5.831734351E-01 2.283539359E-05 1.970279490E-01 1.158977598E-04 7.707044182E-02 
0L62 60254 319.99 36.233 1.190211119E+00 2.579580916E+00 2.109434912E-08 3.809719925E+03 1.623399136E-04 2.738112926E-01 1.433472241E-04 5.828626203E-01 2.287740957E-05 1.969108112E-01 1.161795228E-04 7.830855162E-02 
0L63 60346 319.99 36.233 1.169608304E+00 2.614318126E+00 1.691126909E-08 3.485995178E+03 1.647221987E-04 2.741529163E-01 1.436928385E-04 5.838878013E-01 2.300156554E-05 1.971299393E-01 1.166787729E-04 9.684546311E-02 
0L64 60434 320 36.232 1.174579138E+00 2.615484566E+00 1.795115230E-08 3.572071791E+03 1.645875265E-04 2.741787128E-01 1.442117095E-04 5.830674025E-01 2.305435734E-05 1.970245543E-01 1.170119279E-04 9.005798209E-02 
0L65 60526 319.98 36.234 1.173196575E+00 2.617649729E+00 1.765897768E-08 4.229700424E+03 1.613642156E-04 2.801981384E-01 1.443306669E-04 5.712750402E-01 2.310303911E-05 1.971072615E-01 1.171946998E-04 4.629440475E-01 
0L66 60614 319.98 36.234 1.180266937E+00 2.592559333E+00 1.890545748E-08 3.649074513E+03 1.642586689E-04 2.745262218E-01 1.443090215E-04 5.823853222E-01 2.307213244E-05 1.972455183E-01 1.169706105E-04 8.462450454E-02 
0L67 60706 319.98 36.234 1.169289378E+00 2.619742649E+00 1.680015814E-08 3.690832224E+03 1.640698294E-04 2.745879482E-01 1.443876148E-04 5.828634229E-01 2.310884376E-05 1.973718979E-01 1.170859187E-04 1.122182590E-01 
0L68 60792 319.98 36.234 1.177598982E+00 2.604467903E+00 1.835682293E-08 3.689906071E+03 1.643877754E-04 2.740228283E-01 1.447668659E-04 5.840592598E-01 2.316929561E-05 1.973081730E-01 1.174297459E-04 9.370851774E-02 
0L69 60886 319.98 36.234 1.172863909E+00 2.609286566E+00 1.746823028E-08 4.213851195E+03 1.622322755E-04 2.743272182E-01 1.451304156E-04 5.840536727E-01 2.325305922E-05 1.972532228E-01 1.178845734E-04 1.535820351E-01 
0L70 60972 319.98 36.234 1.196800150E+00 2.567377059E+00 2.251144204E-08 5.028157643E+03 1.594723105E-04 2.738875439E-01 1.453527316E-04 5.855501588E-01 2.331092905E-05 1.972540997E-01 1.181805989E-04 1.476676145E-01 
0L71 61066 320 36.232 1.176466895E+00 2.608706618E+00 1.810770974E-08 4.288819621E+03 1.621113622E-04 2.744572411E-01 1.452364108E-04 5.852353295E-01 2.332817351E-05 1.978482883E-01 1.179092843E-04 1.531799081E-01 
0L72 61158 319.99 36.233 1.169567451E+00 2.619205618E+00 1.691727908E-08 3.496326435E+03 1.661847350E-04 2.744695789E-01 1.453492494E-04 5.838331553E-01 2.329140911E-05 1.975735697E-01 1.178857661E-04 9.894417817E-02 
0L73 61244 319.99 36.233 1.193359389E+00 2.587076859E+00 2.202787668E-08 5.465438743E+03 1.581978855E-04 2.801047855E-01 1.454682300E-04 5.714775788E-01 2.328562395E-05 1.969893728E-01 1.181910511E-04 1.499311018E-01 
0L74 61334 319.98 36.234 1.170099580E+00 2.613665930E+00 1.732171539E-08 3.444949697E+03 1.669244215E-04 2.739787704E-01 1.457669183E-04 5.831885388E-01 2.329082461E-05 1.972260759E-01 1.180869138E-04 9.435643369E-02 
0L75 61426 320 36.232 1.176472270E+00 2.608595360E+00 1.869617996E-08 3.557175852E+03 1.665152343E-04 2.741332081E-01 1.460690362E-04 5.826176925E-01 2.332939524E-05 1.969839291E-01 1.184307469E-04 8.518423133E-02 
0L76 61514 319.99 36.233 1.179870320E+00 2.597864771E+00 1.934456836E-08 4.508809320E+03 1.620510865E-04 2.735543266E-01 1.463282625E-04 5.839830659E-01 2.337610008E-05 1.968773478E-01 1.187374611E-04 1.442569399E-01 
