Name T sdV sdI I01med I01er n1med n1er Rsh1med Rsh1er I02med I02er n2med n2er Rsh2med Rsh2er Rsmed Rser Iphmed Ipher
STLBO 300 2E-5 8E-7 1.220737064E-05 1.861752904E+01 5.220611405E+00 5.441675928E+00 8.930721651E+03 1.069278349E+01 9.666034563E-05 2.178404379E-03 2.648052810E+00 6.980196230E-01 2.109044490E+03 2.625328723E-01 5.840273963E+01 1.680547925E+01 1.007046534E-03 7.046533778E-01
STLBO 300 2E-5 1E-6 1.194910923E-05 2.033927181E+01 5.190802516E+00 5.981589422E+00 8.795021419E+03 1.204978581E+01 9.597601268E-05 7.058139491E-01 2.612140493E+00 2.044731508E+00 2.096329103E+03 8.638480834E-01 6.178039372E+01 2.356078744E+01 1.006647369E-03 6.647369487E-01
STLBO 300 4E-5 0 1.505812907E-05 3.875271567E-01 5.525496758E+00 8.056003368E-02 1.006744832E+04 6.744831785E-01 9.666064739E-05 2.490597801E-03 2.666924216E+00 9.658105624E-03 2.114719522E+03 5.841422349E-03 4.987712517E+01 2.457496587E-01 9.999402995E-04 5.970053500E-03
STLBO 300 4E-5 2E-7 1.496804119E-05 2.130587411E-01 5.509583507E+00 2.076687157E-01 1.061322590E+04 6.132258959E+00 9.660152962E-05 5.867104897E-02 2.663673871E+00 1.122298387E-01 2.113393980E+03 5.684397083E-02 5.052310680E+01 1.046213592E+00 1.000240961E-03 2.409610117E-02
STLBO 300 4E-5 4E-7 1.421733071E-05 5.217795260E+00 5.438148218E+00 1.501540402E+00 1.049985396E+04 4.998539625E+00 9.638549811E-05 2.821714004E-01 2.649421513E+00 6.466932624E-01 2.107982542E+03 3.127527709E-01 5.321874393E+01 6.437487870E+00 1.001472923E-03 1.472923280E-01
STLBO 300 4E-5 6E-7 1.292649983E-05 1.382333448E+01 5.305978896E+00 3.895457244E+00 9.420601099E+03 5.793989007E+00 9.664713209E-05 1.149195954E-02 2.653827751E+00 4.814593681E-01 2.110698558E+03 1.843114437E-01 5.594698126E+01 1.189396251E+01 1.004298707E-03 4.298707218E-01
STLBO 300 4E-5 8E-7 1.183644034E-05 2.109039775E+01 5.181678175E+00 6.146854049E+00 8.733583938E+03 1.266416062E+01 9.635345711E-05 3.153201544E-01 2.629545909E+00 1.392028430E+00 2.102634185E+03 5.656785118E-01 6.083827489E+01 2.167654978E+01 1.006944552E-03 6.944552373E-01
STLBO 300 4E-5 1E-6 1.211824632E-05 1.921169119E+01 5.183731668E+00 6.109660167E+00 8.563732453E+03 1.436267547E+01 9.636962615E-05 2.985921027E-01 2.627443169E+00 1.470881187E+00 2.101699108E+03 6.098986063E-01 6.100865793E+01 2.201731586E+01 1.007897403E-03 7.897403012E-01
STLBO 300 6E-5 0 1.491148802E-05 5.900798700E-01 5.513321584E+00 1.399627963E-01 9.950583271E+03 4.941672877E-01 9.666211795E-05 4.011999907E-03 2.666046635E+00 2.325120187E-02 2.114453059E+03 6.759749853E-03 5.025649562E+01 5.129912383E-01 1.000097995E-03 9.799549333E-03
STLBO 300 6E-5 2E-7 1.519156602E-05 1.277106782E+00 5.528087649E+00 1.274875557E-01 1.070753649E+04 7.075364921E+00 9.670099737E-05 4.423560094E-02 2.667495371E+00 3.107639625E-02 2.115297005E+03 3.315076103E-02 4.989573721E+01 2.085255887E-01 1.000011461E-03 1.146066833E-03
STLBO 300 6E-5 4E-7 1.444634287E-05 3.691047543E+00 5.451237952E+00 1.264452587E+00 1.087948348E+04 8.794834785E+00 9.659257769E-05 6.793247165E-02 2.654662171E+00 4.501686149E-01 2.112007354E+03 1.224180025E-01 5.267074892E+01 5.341497841E+00 1.001508356E-03 1.508355790E-01
STLBO 300 6E-5 6E-7 1.324287223E-05 1.171418512E+01 5.336156739E+00 3.348861060E+00 9.927717451E+03 7.228254905E-01 9.666156880E-05 3.443862450E-03 2.650189359E+00 6.178990512E-01 2.110312891E+03 2.025497502E-01 5.575430209E+01 1.150860418E+01 1.003630250E-03 3.630249673E-01
STLBO 300 6E-5 8E-7 1.309645875E-05 1.269027497E+01 5.308809419E+00 3.844189400E+00 9.895167604E+03 1.048323960E+00 9.639715677E-05 2.701096716E-01 2.640838631E+00 9.685513380E-01 2.106194348E+03 3.973171353E-01 5.701707334E+01 1.403414669E+01 1.004387157E-03 4.387157423E-01
STLBO 300 6E-5 1E-6 1.098945426E-05 2.673697158E+01 5.081446565E+00 7.962299093E+00 7.911969798E+03 2.088030202E+01 9.621278366E-05 4.608570965E-01 2.615997274E+00 1.900102233E+00 2.097130974E+03 8.259273087E-01 6.441638368E+01 2.883276737E+01 1.009275231E-03 9.275231380E-01
STLBO 300 8E-5 0 1.499291505E-05 4.723302556E-02 5.519608177E+00 2.609688425E-02 1.003234018E+04 3.234018425E-01 9.666365114E-05 5.598194041E-03 2.666967834E+00 1.129377500E-02 2.114657508E+03 2.908741591E-03 5.002224714E+01 4.449428200E-02 1.000039829E-03 3.982879167E-03
STLBO 300 8E-5 2E-7 1.526195980E-05 1.746398667E+00 5.530636244E+00 1.736489672E-01 1.119437307E+04 1.194373068E+01 9.664210945E-05 1.668825044E-02 2.667691675E+00 3.843779562E-02 2.114071687E+03 2.479494271E-02 4.980888946E+01 3.822210723E-01 1.000002451E-03 2.451048333E-04
STLBO 300 8E-5 4E-7 1.470568685E-05 1.962087699E+00 5.480666349E+00 7.314307545E-01 1.085540974E+04 8.554097419E+00 9.671469859E-05 5.841050919E-02 2.666715626E+00 1.835966875E-03 2.114748654E+03 7.219060599E-03 5.097126498E+01 1.942529958E+00 1.001023744E-03 1.023743723E-01
STLBO 300 8E-5 6E-7 1.235320701E-05 1.764528658E+01 5.253254806E+00 4.850422314E+00 9.051471386E+03 9.485286138E+00 9.642616541E-05 2.400981140E-01 2.631367172E+00 1.323731072E+00 2.104835787E+03 4.615639607E-01 5.910066196E+01 1.820132392E+01 1.005036571E-03 5.036570678E-01
STLBO 300 8E-5 8E-7 1.321425120E-05 1.190499199E+01 5.316419989E+00 3.706342940E+00 1.033004752E+04 3.300475152E+00 9.649805828E-05 1.657196924E-01 2.646834800E+00 7.436950062E-01 2.107122235E+03 3.534370214E-01 5.648761085E+01 1.297522171E+01 1.004369832E-03 4.369831762E-01
STLBO 300 8E-5 1E-6 1.077951218E-05 2.813658548E+01 5.053985939E+00 8.459679684E+00 7.822514278E+03 2.177485722E+01 9.620415451E-05 4.697845813E-01 2.608255711E+00 2.190410858E+00 2.096820324E+03 8.406180629E-01 6.565641736E+01 3.131283473E+01 1.010142157E-03 1.014215671E+00
STLBO 300 0.0001 0 1.500380582E-05 2.537212111E-02 5.520281179E+00 1.390713432E-02 1.004744551E+04 4.744551348E-01 9.666684628E-05 8.903798922E-03 2.667375713E+00 2.658922125E-02 2.114761289E+03 7.816572685E-03 4.996235925E+01 7.528149133E-02 1.000037025E-03 3.702509000E-03
STLBO 300 0.0001 2E-7 1.467026767E-05 2.198215521E+00 5.486032256E+00 6.342407561E-01 1.013104202E+04 1.310420216E+00 9.660606404E-05 5.397985847E-02 2.660455748E+00 2.329094656E-01 2.112989540E+03 7.597008522E-02 5.136644739E+01 2.732894770E+00 1.000553491E-03 5.534908483E-02
STLBO 300 0.0001 4E-7 1.362390109E-05 9.173992713E+00 5.379249884E+00 2.568336464E+00 9.782807799E+03 2.171922008E+00 9.650869257E-05 1.547177495E-01 2.651013738E+00 5.869848337E-01 2.109669092E+03 2.329952593E-01 5.431968833E+01 8.639376666E+00 1.002915915E-03 2.915915462E-01
STLBO 300 0.0001 6E-7 1.348392012E-05 1.010719920E+01 5.351633529E+00 3.068537695E+00 1.021513172E+04 2.151317152E+00 9.654987183E-05 1.121148002E-01 2.651878783E+00 5.545456674E-01 2.109735872E+03 2.298371927E-01 5.506717512E+01 1.013435023E+01 1.003539310E-03 3.539309542E-01
STLBO 300 0.0001 8E-7 1.211914086E-05 1.920572760E+01 5.191407577E+00 5.970630255E+00 9.489232507E+03 5.107674929E+00 9.651024420E-05 1.531124734E-01 2.641891224E+00 9.290791049E-01 2.105219034E+03 4.434400582E-01 5.953591667E+01 1.907183333E+01 1.007781159E-03 7.781158672E-01
STLBO 300 0.0001 1E-6 1.165865603E-05 2.227562644E+01 5.145024847E+00 6.810737457E+00 8.398676177E+03 1.601323823E+01 9.649364398E-05 1.702866141E-01 2.629396490E+00 1.397631620E+00 2.104539618E+03 4.755699056E-01 6.166164786E+01 2.332329572E+01 1.008533445E-03 8.533445323E-01
