Ytrue Ypred RSE
31620000000.000057 31816691712.000000 0.000038
4642000000000.007812 4639921012736.000000 0.000000
316200000000.000610 321272184832.000000 0.000253
31620000000.000057 32755738624.000000 0.001245
68129999999.999977 68409044992.000000 0.000017
215400000000.000427 217648267264.000000 0.000108
100000000000.000000 100240523264.000000 0.000006
146799999999.999878 146070077440.000000 0.000025
14679999999.999989 15034622976.000000 0.000570
464200000000.000854 459951570944.000000 0.000085
100000000000.000000 100974436352.000000 0.000094
21540000000.000042 21542770688.000000 0.000000
316200000000.000610 322233794560.000000 0.000357
6812999999999.998047 6847817842688.000000 0.000026
14679999999.999989 15091118080.000000 0.000763
100000000000.000000 101250646016.000000 0.000154
100000000000000.000000 101650308005888.000000 0.000268
100000000000000.000000 101859897376768.000000 0.000340
1000000000000.000000 995617800192.000000 0.000019
215400000000.000427 218893008896.000000 0.000259
46420000000000.085938 47959626481664.000000 0.001065
1467999999999.998779 1449915318272.000000 0.000154
68129999999999.976562 69329118822400.000000 0.000304
2154000000000.004395 2154830495744.000000 0.000000
31620000000000.058594 31768730140672.000000 0.000022
14679999999.999989 14615093248.000000 0.000020
46420000000.000084 46401347584.000000 0.000000
14679999999999.988281 14919645790208.000000 0.000262
31620000000.000057 32385685504.000000 0.000573
1000000000000.000000 997602754560.000000 0.000006
100000000000.000000 106280591360.000000 0.003711
464200000000.000854 461145931776.000000 0.000044
100000000000.000000 100855431168.000000 0.000073
31620000000.000057 31973789696.000000 0.000124
464200000000.000854 447929679872.000000 0.001273
68129999999.999977 69807734784.000000 0.000592
100000000000.000000 105668329472.000000 0.003041
100000000000000.000000 101966650802176.000000 0.000379
681299999999.999756 677692637184.000000 0.000028
10000000000.000000 10501669888.000000 0.002397
4642000000000.007812 4605923557376.000000 0.000061
68129999999999.976562 67259116552192.000000 0.000166
3162000000000.005859 3177284632576.000000 0.000023
31620000000.000057 32586854400.000000 0.000907
46420000000.000084 46405120000.000000 0.000000
31620000000.000057 32231659520.000000 0.000367
6812999999999.998047 6693276614656.000000 0.000314
21540000000.000042 21736456192.000000 0.000082
681299999999.999756 698833502208.000000 0.000646
21540000000.000042 21550907392.000000 0.000000
316200000000.000610 311809146880.000000 0.000196
21540000000.000042 22169825280.000000 0.000831
6812999999999.998047 6853941002240.000000 0.000036
100000000000.000000 101088468992.000000 0.000117
4642000000000.007812 4602971291648.000000 0.000071
100000000000000.000000 101317146050560.000000 0.000171
3162000000000.005859 3165028614144.000000 0.000001
681299999999.999756 674681323520.000000 0.000095
100000000000.000000 105832513536.000000 0.003214
1000000000000.000000 996818812928.000000 0.000010
46420000000.000084 46451101696.000000 0.000000
46420000000000.085938 47448533762048.000000 0.000480
1000000000000.000000 999934132224.000000 0.000000
14679999999.999989 14635036672.000000 0.000009
31620000000.000057 32099858432.000000 0.000227
3162000000000.005859 3164153053184.000000 0.000000
100000000000.000000 101048516608.000000 0.000109
100000000000000.000000 101205518843904.000000 0.000144
46420000000.000084 49518227456.000000 0.004176
6812999999999.998047 6852646535168.000000 0.000034
31620000000.000057 32745885696.000000 0.001224
4642000000000.007812 4646374998016.000000 0.000001
100000000000.000000 103858561024.000000 0.001434
215400000000.000427 214648094720.000000 0.000012
4642000000000.007812 4620683837440.000000 0.000021
14679999999.999989 14646385664.000000 0.000005
14679999999.999989 14827444224.000000 0.000100
46420000000.000084 46557507584.000000 0.000009
1000000000000.000000 986618396672.000000 0.000181
46420000000000.085938 47219965165568.000000 0.000292
46420000000.000084 46869757952.000000 0.000093
215400000000.000427 221149773824.000000 0.000694
464200000000.000854 460860456960.000000 0.000052
46420000000000.085938 46396661039104.000000 0.000000
215400000000.000427 216728748032.000000 0.000038
21540000000000.042969 21851505950720.000000 0.000206
10000000000000.000000 10055071039488.000000 0.000030
68129999999999.976562 70592518684672.000000 0.001261
21540000000.000042 22196908032.000000 0.000903
1000000000000.000000 995335798784.000000 0.000022
100000000000.000000 101388361728.000000 0.000190
3162000000000.005859 3112632320000.000000 0.000248
14679999999.999989 15518620672.000000 0.003087
681299999999.999756 683209195520.000000 0.000008
464200000000.000854 469613445120.000000 0.000134
1000000000000.000000 1002645159936.000000 0.000007
6812999999999.998047 6877626236928.000000 0.000089
316200000000.000610 315216232448.000000 0.000010
4642000000000.007812 4584682029056.000000 0.000154
100000000000.000000 104623554560.000000 0.002043
31620000000.000057 31557085184.000000 0.000004
1467999999999.998779 1461358559232.000000 0.000021
100000000000.000000 102260170752.000000 0.000500
68129999999.999977 68219580416.000000 0.000002
31620000000000.058594 31217088987136.000000 0.000164
6812999999999.998047 6781124214784.000000 0.000022
68129999999999.976562 68259588079616.000000 0.000004
31620000000.000057 32424253440.000000 0.000631
100000000000000.000000 101163743576064.000000 0.000134
100000000000000.000000 101289564307456.000000 0.000164
21540000000000.042969 21843876511744.000000 0.000196
14679999999999.988281 14906448412672.000000 0.000234
46420000000000.085938 46830767308800.000000 0.000078
3162000000000.005859 3174871597056.000000 0.000017
2154000000000.004395 2112852328448.000000 0.000372
681299999999.999756 686608285696.000000 0.000060
10000000000.000000 10067686400.000000 0.000046
146799999999.999878 152690212864.000000 0.001548
14679999999.999989 14801126400.000000 0.000068
10000000000.000000 10052929536.000000 0.000028
4642000000000.007812 4631685496832.000000 0.000005
3162000000000.005859 3184681811968.000000 0.000051
68129999999.999977 69813559296.000000 0.000596
46420000000.000084 48005775360.000000 0.001128
31620000000.000057 31757082624.000000 0.000019
21540000000.000042 21982701568.000000 0.000414
68129999999999.976562 70008990334976.000000 0.000740
146799999999.999878 147123699712.000000 0.000005
146799999999.999878 147165380608.000000 0.000006
31620000000.000057 31791271936.000000 0.000029
10000000000.000000 10041368576.000000 0.000017
68129999999.999977 68832468992.000000 0.000105
14679999999999.988281 14381320503296.000000 0.000423
3162000000000.005859 3180663406592.000000 0.000035
21540000000000.042969 21908439433216.000000 0.000288
681299999999.999756 681002860544.000000 0.000000
10000000000.000000 10030812160.000000 0.000009
146799999999.999878 146372231168.000000 0.000009
1000000000000.000000 995095412736.000000 0.000024
68129999999.999977 68570722304.000000 0.000042
31620000000000.058594 32142885126144.000000 0.000269
31620000000.000057 31679213568.000000 0.000004
6812999999999.998047 6791391346688.000000 0.000010
68129999999.999977 69926633472.000000 0.000678
31620000000.000057 32672694272.000000 0.001073
68129999999.999977 69955665920.000000 0.000699
1000000000000.000000 1001703276544.000000 0.000003
100000000000000.000000 101622407495680.000000 0.000259
1000000000000.000000 1012802191360.000000 0.000162
4642000000000.007812 4662892167168.000000 0.000020
2154000000000.004395 2169063342080.000000 0.000049
100000000000.000000 100031627264.000000 0.000000
21540000000000.042969 21511475822592.000000 0.000002
10000000000.000000 9951521792.000000 0.000024
46420000000000.085938 46710499835904.000000 0.000039
14679999999999.988281 14574903361536.000000 0.000052
21540000000000.042969 21582021918720.000000 0.000004
100000000000.000000 100379951104.000000 0.000014
21540000000.000042 21753358336.000000 0.000097
46420000000.000084 46316040192.000000 0.000005
464200000000.000854 462249000960.000000 0.000018
4642000000000.007812 4598132113408.000000 0.000090
21540000000.000042 21966778368.000000 0.000385
31620000000.000057 32424466432.000000 0.000631
31620000000.000057 32164136960.000000 0.000291
681299999999.999756 675907698688.000000 0.000063
100000000000.000000 100678410240.000000 0.000046
68129999999999.976562 69537848360960.000000 0.000418
68129999999.999977 71170605056.000000 0.001907
1467999999999.998779 1479898169344.000000 0.000065
3162000000000.005859 3141175869440.000000 0.000044
21540000000.000042 22336505856.000000 0.001319
10000000000.000000 10366328832.000000 0.001295
2154000000000.004395 2151615299584.000000 0.000001
46420000000000.085938 47263640453120.000000 0.000324
464200000000.000854 455945224192.000000 0.000322
215400000000.000427 216804425728.000000 0.000042
21540000000.000042 22004242432.000000 0.000455
215400000000.000427 213852045312.000000 0.000052
21540000000000.042969 22032576151552.000000 0.000511
464200000000.000854 459497275392.000000 0.000104
2154000000000.004395 2151861059584.000000 0.000001
2154000000000.004395 2145015562240.000000 0.000017
21540000000.000042 21921048576.000000 0.000308
6812999999999.998047 6822137692160.000000 0.000002
68129999999.999977 68900675584.000000 0.000127
215400000000.000427 217099796480.000000 0.000062
10000000000.000000 10061210624.000000 0.000037
4642000000000.007812 4633679364096.000000 0.000003
4642000000000.007812 4600263344128.000000 0.000082
681299999999.999756 678572654592.000000 0.000016
2154000000000.004395 2170840678400.000000 0.000061
316200000000.000610 313871433728.000000 0.000055
6812999999999.998047 6726945865728.000000 0.000162
10000000000000.000000 10045867687936.000000 0.000021
464200000000.000854 456444084224.000000 0.000284
21540000000000.042969 21437534437376.000000 0.000023
2154000000000.004395 2182594428928.000000 0.000174
31620000000.000057 32360876032.000000 0.000536
10000000000000.000000 9927709949952.000000 0.000053
681299999999.999756 679489699840.000000 0.000007
1467999999999.998779 1467706900480.000000 0.000000
46420000000.000084 46925471744.000000 0.000117
1000000000000.000000 994846310400.000000 0.000027
21540000000.000042 21608294400.000000 0.000010
100000000000.000000 100730380288.000000 0.000053
681299999999.999756 679597178880.000000 0.000006
316200000000.000610 312465784832.000000 0.000141
146799999999.999878 150107389952.000000 0.000496
100000000000000.000000 100471473700864.000000 0.000022
6812999999999.998047 6691821715456.000000 0.000322
31620000000000.058594 31973720457216.000000 0.000124
31620000000000.058594 31890417385472.000000 0.000073
4642000000000.007812 4617397075968.000000 0.000028
10000000000000.000000 10060769001472.000000 0.000037
68129999999.999977 67559014400.000000 0.000071
31620000000000.058594 31833045598208.000000 0.000045
31620000000000.058594 31962207092736.000000 0.000116
4642000000000.007812 4650315022336.000000 0.000003
14679999999999.988281 14954446979072.000000 0.000343
14679999999999.988281 15008860733440.000000 0.000491
146799999999.999878 147036504064.000000 0.000003
46420000000000.085938 48032980664320.000000 0.001167
10000000000.000000 10026517504.000000 0.000007
1467999999999.998779 1469751623680.000000 0.000001
14679999999.999989 14649023488.000000 0.000004
14679999999999.988281 14650374619136.000000 0.000004
14679999999.999989 15517871104.000000 0.003082
46420000000000.085938 45950940741632.000000 0.000103
10000000000000.000000 10020112564224.000000 0.000004
14679999999.999989 14866044928.000000 0.000159
46420000000.000084 46991364096.000000 0.000150
10000000000.000000 10606073856.000000 0.003463
68129999999999.976562 70273604780032.000000 0.000960
68129999999.999977 68006592512.000000 0.000003
14679999999999.988281 14501190565888.000000 0.000150
14679999999.999989 15014860800.000000 0.000509
1467999999999.998779 1444636393472.000000 0.000257
146799999999.999878 145836113920.000000 0.000043
14679999999999.988281 14679518740480.000000 0.000000
2154000000000.004395 2140018966528.000000 0.000042
100000000000000.000000 102123953979392.000000 0.000442
1467999999999.998779 1462803234816.000000 0.000013
6812999999999.998047 6819127230464.000000 0.000001
14679999999.999989 14965386240.000000 0.000371
21540000000000.042969 21603928768512.000000 0.000009
681299999999.999756 690578980864.000000 0.000183
100000000000.000000 102506799104.000000 0.000613
46420000000000.085938 46220131172352.000000 0.000019
4642000000000.007812 4647517945856.000000 0.000001
21540000000.000042 22341509120.000000 0.001335
100000000000.000000 100954701824.000000 0.000090
6812999999999.998047 6772091256832.000000 0.000036
4642000000000.007812 4669296345088.000000 0.000034
14679999999.999989 15180725248.000000 0.001125
14679999999.999989 14605661184.000000 0.000026
31620000000000.058594 32372460355584.000000 0.000553
100000000000000.000000 102559708610560.000000 0.000639
14679999999.999989 14719447040.000000 0.000007
464200000000.000854 467159384064.000000 0.000040
1467999999999.998779 1486718763008.000000 0.000161
10000000000000.000000 10014701912064.000000 0.000002
4642000000000.007812 4625271881728.000000 0.000013
21540000000000.042969 21918207967232.000000 0.000303
14679999999999.988281 14595400925184.000000 0.000033
3162000000000.005859 3120468328448.000000 0.000175
68129999999.999977 69249236992.000000 0.000266
68129999999999.976562 67987029622784.000000 0.000004
316200000000.000610 312997314560.000000 0.000104
10000000000000.000000 10037224275968.000000 0.000014
46420000000000.085938 46328449073152.000000 0.000004
14679999999999.988281 14733999603712.000000 0.000013
1467999999999.998779 1468825731072.000000 0.000000
31620000000.000057 32089991168.000000 0.000218
3162000000000.005859 3155964723200.000000 0.000004
464200000000.000854 445449011200.000000 0.001700
10000000000000.000000 10076754542592.000000 0.000058
31620000000.000057 31737073664.000000 0.000014
21540000000000.042969 21962678075392.000000 0.000378
68129999999.999977 68653137920.000000 0.000059
21540000000.000042 22324590592.000000 0.001280
4642000000000.007812 4680342044672.000000 0.000068
316200000000.000610 320013959168.000000 0.000144
100000000000.000000 101367218176.000000 0.000184
46420000000.000084 47856631808.000000 0.000929
100000000000.000000 99577307136.000000 0.000018
68129999999.999977 69843156992.000000 0.000617
464200000000.000854 463597961216.000000 0.000002
1000000000000.000000 998347833344.000000 0.000003
21540000000.000042 21612042240.000000 0.000011
464200000000.000854 450394488832.000000 0.000912
46420000000000.085938 46856688107520.000000 0.000088
100000000000000.000000 101480354807808.000000 0.000216
681299999999.999756 679397228544.000000 0.000008
14679999999999.988281 14561563377664.000000 0.000066
681299999999.999756 677558681600.000000 0.000030
464200000000.000854 459010179072.000000 0.000126
14679999999999.988281 14805677113344.000000 0.000073
46420000000000.085938 48291458842624.000000 0.001562
10000000000000.000000 9990276382720.000000 0.000001
68129999999.999977 69657518080.000000 0.000492
3162000000000.005859 3169514684416.000000 0.000006
3162000000000.005859 3127836409856.000000 0.000118
100000000000000.000000 101707912577024.000000 0.000287
21540000000000.042969 21437205184512.000000 0.000023
46420000000.000084 47940673536.000000 0.001039
68129999999999.976562 68980454719488.000000 0.000154
10000000000.000000 10144292864.000000 0.000205
100000000000.000000 101379014656.000000 0.000188
1467999999999.998779 1447885406208.000000 0.000190
21540000000000.042969 21640727494656.000000 0.000022
21540000000.000042 21682538496.000000 0.000044
1467999999999.998779 1461650587648.000000 0.000019
31620000000000.058594 31660714229760.000000 0.000002
31620000000000.058594 31330746236928.000000 0.000084
68129999999999.976562 71245504708608.000000 0.002000
464200000000.000854 459754635264.000000 0.000093
2154000000000.004395 2118725009408.000000 0.000273
14679999999999.988281 14774855270400.000000 0.000041
46420000000.000084 47616688128.000000 0.000648
3162000000000.005859 3157462089728.000000 0.000002
100000000000000.000000 103852862865408.000000 0.001429
46420000000000.085938 46849385824256.000000 0.000085
6812999999999.998047 6821283627008.000000 0.000001
10000000000000.000000 9972522942464.000000 0.000008
316200000000.000610 321667497984.000000 0.000294
1467999999999.998779 1454657503232.000000 0.000083
46420000000.000084 46704549888.000000 0.000037
1000000000000.000000 1004165529600.000000 0.000017
316200000000.000610 311636656128.000000 0.000211
681299999999.999756 685627408384.000000 0.000040
681299999999.999756 690371297280.000000 0.000175
100000000000000.000000 100759144235008.000000 0.000057
21540000000000.042969 21272842993664.000000 0.000156
146799999999.999878 153701433344.000000 0.002111
2154000000000.004395 2147386130432.000000 0.000009
6812999999999.998047 6769489215488.000000 0.000041
681299999999.999756 686876655616.000000 0.000066
146799999999.999878 153620119552.000000 0.002063
4642000000000.007812 4624997679104.000000 0.000013
14679999999.999989 15317548032.000000 0.001808
4642000000000.007812 4653921075200.000000 0.000007
21540000000.000042 21654036480.000000 0.000028
14679999999.999989 14921840640.000000 0.000267
14679999999999.988281 14658837676032.000000 0.000002
14679999999999.988281 14726171983872.000000 0.000010
464200000000.000854 466277990400.000000 0.000020
68129999999.999977 68510367744.000000 0.000031
100000000000.000000 99530735616.000000 0.000022
1467999999999.998779 1455117434880.000000 0.000078
46420000000.000084 47573000192.000000 0.000602
68129999999.999977 68501344256.000000 0.000030
100000000000.000000 100134256640.000000 0.000002
1467999999999.998779 1472558923776.000000 0.000010
21540000000000.042969 21363144261632.000000 0.000068
10000000000000.000000 9862393102336.000000 0.000192
46420000000.000084 46679535616.000000 0.000031
31620000000.000057 34083870720.000000 0.005633
100000000000000.000000 102105792643072.000000 0.000434
316200000000.000610 313221480448.000000 0.000090
14679999999999.988281 14726106972160.000000 0.000010
681299999999.999756 675134832640.000000 0.000083
46420000000.000084 46698397696.000000 0.000036
68129999999999.976562 69452087427072.000000 0.000369
1000000000000.000000 1015559290880.000000 0.000238
681299999999.999756 675542663168.000000 0.000072
316200000000.000610 321330741248.000000 0.000259
21540000000000.042969 21426945916928.000000 0.000028
46420000000.000084 47539896320.000000 0.000568
100000000000000.000000 101465204981760.000000 0.000212
46420000000000.085938 46899411288064.000000 0.000106
100000000000000.000000 101941795356672.000000 0.000370
6812999999999.998047 6742444343296.000000 0.000108
4642000000000.007812 4638270554112.000000 0.000001
2154000000000.004395 2138210566144.000000 0.000054
21540000000.000042 21533263872.000000 0.000000
21540000000.000042 22046466048.000000 0.000540
6812999999999.998047 6844450340864.000000 0.000021
21540000000.000042 22001004544.000000 0.000448
6812999999999.998047 6752727203840.000000 0.000079
100000000000000.000000 102493296001024.000000 0.000607
681299999999.999756 673878835200.000000 0.000120
464200000000.000854 469625831424.000000 0.000135
3162000000000.005859 3138362802176.000000 0.000056
100000000000.000000 100255490048.000000 0.000007
4642000000000.007812 4590988689408.000000 0.000122
21540000000000.042969 21296305930240.000000 0.000129
215400000000.000427 213642231808.000000 0.000067
316200000000.000610 321243971584.000000 0.000250
31620000000000.058594 32037958320128.000000 0.000172
46420000000.000084 47204622336.000000 0.000281
10000000000000.000000 9998572716032.000000 0.000000
46420000000000.085938 47690985504768.000000 0.000730
46420000000.000084 47502643200.000000 0.000532
464200000000.000854 456747876352.000000 0.000262
31620000000000.058594 32148742471680.000000 0.000275
100000000000.000000 100452720640.000000 0.000020
215400000000.000427 213848752128.000000 0.000052
146799999999.999878 146694963200.000000 0.000001
14679999999999.988281 14514826248192.000000 0.000128
46420000000.000084 48319143936.000000 0.001608
464200000000.000854 470200582144.000000 0.000165
21540000000.000042 21708980224.000000 0.000061
681299999999.999756 672789102592.000000 0.000158
31620000000000.058594 31660852641792.000000 0.000002
31620000000000.058594 31548562735104.000000 0.000005
31620000000.000057 31755757568.000000 0.000018
21540000000000.042969 21763631087616.000000 0.000107
100000000000.000000 100115791872.000000 0.000001
31620000000000.058594 31980320194560.000000 0.000128
46420000000.000084 46040829952.000000 0.000067
14679999999.999989 14812181504.000000 0.000080
10000000000000.000000 10078060019712.000000 0.000060
464200000000.000854 461365739520.000000 0.000038
46420000000.000084 46498250752.000000 0.000003
1467999999999.998779 1454708621312.000000 0.000083
6812999999999.998047 6854031179776.000000 0.000036
100000000000000.000000 100936303247360.000000 0.000087
14679999999.999989 14608259072.000000 0.000024
2154000000000.004395 2143659360256.000000 0.000023
2154000000000.004395 2123042390016.000000 0.000210
21540000000000.042969 21484189777920.000000 0.000007
316200000000.000610 313449906176.000000 0.000076
1000000000000.000000 1008946446336.000000 0.000079
100000000000000.000000 101351187021824.000000 0.000180
31620000000000.058594 31793854021632.000000 0.000030
215400000000.000427 213065973760.000000 0.000119
14679999999999.988281 15131635351552.000000 0.000918
68129999999.999977 70043590656.000000 0.000767
6812999999999.998047 6863052603392.000000 0.000054
2154000000000.004395 2155322671104.000000 0.000000
14679999999.999989 14807693312.000000 0.000075
2154000000000.004395 2152068939776.000000 0.000001
10000000000.000000 10350725120.000000 0.001188
21540000000000.042969 21626949206016.000000 0.000016
464200000000.000854 461060898816.000000 0.000046
68129999999.999977 68819623936.000000 0.000101
46420000000000.085938 47132430041088.000000 0.000232
10000000000000.000000 10042073939968.000000 0.000018
21540000000.000042 21456326656.000000 0.000015
14679999999999.988281 14924725092352.000000 0.000273
2154000000000.004395 2132274577408.000000 0.000103
1000000000000.000000 997942362112.000000 0.000004
21540000000000.042969 21622295625728.000000 0.000015
100000000000.000000 100279934976.000000 0.000008
146799999999.999878 145805377536.000000 0.000046
46420000000.000084 46742413312.000000 0.000048
1467999999999.998779 1463362256896.000000 0.000010
31620000000000.058594 32149520515072.000000 0.000276
31620000000.000057 32021288960.000000 0.000159
3162000000000.005859 3138445377536.000000 0.000056
46420000000000.085938 45749874196480.000000 0.000211
14679999999999.988281 14762693885952.000000 0.000032
68129999999.999977 69272510464.000000 0.000277
6812999999999.998047 6760472510464.000000 0.000060
316200000000.000610 318715854848.000000 0.000063
46420000000.000084 47913201664.000000 0.001002
464200000000.000854 462460190720.000000 0.000014
46420000000.000084 47310057472.000000 0.000361
316200000000.000610 319199838208.000000 0.000089
146799999999.999878 147128549376.000000 0.000005
46420000000000.085938 48005457641472.000000 0.001128
68129999999.999977 68671832064.000000 0.000063
21540000000000.042969 21768123187200.000000 0.000111
1467999999999.998779 1457103175680.000000 0.000056
2154000000000.004395 2142040621056.000000 0.000031
1000000000000.000000 999168081920.000000 0.000001
10000000000.000000 10064017408.000000 0.000041
14679999999.999989 14901342208.000000 0.000224
100000000000000.000000 102453466890240.000000 0.000588
3162000000000.005859 3156983676928.000000 0.000003
31620000000000.058594 32310034432000.000000 0.000466
31620000000000.058594 32402187485184.000000 0.000597
215400000000.000427 222806114304.000000 0.001143
10000000000000.000000 9982272602112.000000 0.000003
464200000000.000854 470030254080.000000 0.000156
46420000000000.085938 46727734231040.000000 0.000044
146799999999.999878 145293033472.000000 0.000106
4642000000000.007812 4704381173760.000000 0.000178
2154000000000.004395 2132813021184.000000 0.000098
46420000000.000084 46333743104.000000 0.000003
10000000000000.000000 9957620580352.000000 0.000018
215400000000.000427 220937175040.000000 0.000644
6812999999999.998047 6733892157440.000000 0.000136
46420000000000.085938 46774551052288.000000 0.000058
14679999999.999989 15374329856.000000 0.002136
68129999999999.976562 68858773766144.000000 0.000113
46420000000.000084 48545996800.000000 0.002006
68129999999.999977 69814018048.000000 0.000596
3162000000000.005859 3162499973120.000000 0.000000
14679999999.999989 15553111040.000000 0.003339
215400000000.000427 215572512768.000000 0.000001
3162000000000.005859 3195996209152.000000 0.000114
1000000000000.000000 1003006328832.000000 0.000009
4642000000000.007812 4629743009792.000000 0.000007
100000000000000.000000 102402631925760.000000 0.000564
100000000000.000000 104190926848.000000 0.001686
21540000000000.042969 21968659152896.000000 0.000388
100000000000000.000000 99723260198912.000000 0.000008
100000000000000.000000 100112491610112.000000 0.000001
68129999999999.976562 71086725136384.000000 0.001805
10000000000000.000000 10010414284800.000000 0.000001
681299999999.999756 675950755840.000000 0.000062
2154000000000.004395 2153931735040.000000 0.000000
14679999999999.988281 14708267548672.000000 0.000004
31620000000000.058594 31945016737792.000000 0.000105
100000000000.000000 101285109760.000000 0.000163
46420000000000.085938 47298318958592.000000 0.000351
68129999999999.976562 68972879806464.000000 0.000151
215400000000.000427 223326797824.000000 0.001306
46420000000000.085938 48006300696576.000000 0.001129
3162000000000.005859 3124802093056.000000 0.000140
14679999999.999989 14578777088.000000 0.000048
3162000000000.005859 3127218274304.000000 0.000122
68129999999999.976562 68862099849216.000000 0.000114
68129999999999.976562 67133987880960.000000 0.000217
31620000000.000057 31979196416.000000 0.000128
10000000000.000000 10144760832.000000 0.000207
21540000000.000042 21804675072.000000 0.000149
2154000000000.004395 2158396571648.000000 0.000004
6812999999999.998047 6770158206976.000000 0.000040
10000000000000.000000 10003448594432.000000 0.000000
21540000000.000042 22121000960.000000 0.000708
681299999999.999756 678249431040.000000 0.000020
215400000000.000427 217726664704.000000 0.000115
46420000000000.085938 47143192625152.000000 0.000239
10000000000.000000 10521936896.000000 0.002589
1467999999999.998779 1453453737984.000000 0.000099
1000000000000.000000 993224491008.000000 0.000046
100000000000000.000000 100860084355072.000000 0.000073
68129999999.999977 69028945920.000000 0.000172
2154000000000.004395 2138403110912.000000 0.000053
68129999999.999977 69019844608.000000 0.000168
146799999999.999878 147963822080.000000 0.000062
215400000000.000427 223641370624.000000 0.001410
46420000000000.085938 47585431650304.000000 0.000615
2154000000000.004395 2158624112640.000000 0.000005
3162000000000.005859 3127643996160.000000 0.000119
100000000000000.000000 101614597701632.000000 0.000257
68129999999999.976562 69350132285440.000000 0.000315
14679999999.999989 14863302656.000000 0.000154
21540000000000.042969 22213535203328.000000 0.000948
316200000000.000610 316072951808.000000 0.000000
10000000000000.000000 9941496627200.000000 0.000034
21540000000000.042969 21711743352832.000000 0.000063
316200000000.000610 313393479680.000000 0.000079
46420000000000.085938 47468125356032.000000 0.000499
10000000000.000000 10276012032.000000 0.000741
68129999999999.976562 72456584822784.000000 0.003792
2154000000000.004395 2146631680000.000000 0.000012
10000000000.000000 9983675392.000000 0.000003
14679999999999.988281 14751157452800.000000 0.000023
3162000000000.005859 3174264995840.000000 0.000015
1467999999999.998779 1456028385280.000000 0.000067
4642000000000.007812 4605893148672.000000 0.000061
21540000000000.042969 22044045475840.000000 0.000535
68129999999.999977 68516839424.000000 0.000032
464200000000.000854 465272569856.000000 0.000005
1000000000000.000000 993569144832.000000 0.000042
1467999999999.998779 1461987573760.000000 0.000017
21540000000000.042969 21673017344000.000000 0.000038
31620000000000.058594 32379995422720.000000 0.000564
215400000000.000427 214474702848.000000 0.000019
10000000000000.000000 10100259422208.000000 0.000100
14679999999.999989 15331984384.000000 0.001889
10000000000.000000 10011403264.000000 0.000001
1467999999999.998779 1455101575168.000000 0.000078
14679999999999.988281 14609670995968.000000 0.000023
681299999999.999756 667604353024.000000 0.000412
21540000000.000042 21600133120.000000 0.000008
14679999999999.988281 14709947367424.000000 0.000004
100000000000.000000 103785373696.000000 0.001381
3162000000000.005859 3165181706240.000000 0.000001
316200000000.000610 317817094144.000000 0.000026
68129999999.999977 68376604672.000000 0.000013
3162000000000.005859 3181864812544.000000 0.000039
6812999999999.998047 6814980636672.000000 0.000000
68129999999999.976562 69862172917760.000000 0.000630
3162000000000.005859 3170196783104.000000 0.000007
10000000000.000000 10076068864.000000 0.000057
46420000000000.085938 47251707658240.000000 0.000315
31620000000.000057 32099786752.000000 0.000227
3162000000000.005859 3169006649344.000000 0.000005
3162000000000.005859 3153637146624.000000 0.000007
3162000000000.005859 3154717704192.000000 0.000005
10000000000.000000 10358797312.000000 0.001243
100000000000.000000 98496454656.000000 0.000230
4642000000000.007812 4600131747840.000000 0.000082
100000000000000.000000 102684103278592.000000 0.000702
