Ytrue Ypred RSE
24119999999.999950 23937452032.000000 0.000058
171400000000.000183 167396474880.000000 0.000559
68129999999999.976562 66014771412992.000000 0.000995
3266999999999.995117 3244547899392.000000 0.000048
21540000000000.042969 20965100617728.000000 0.000732
10000000000.000000 10000153600.000000 0.000000
46420000000.000084 46518775808.000000 0.000005
215400000000.000427 214790012928.000000 0.000008
4642000000000.007812 4578273656832.000000 0.000191
14679999999999.988281 14210639593472.000000 0.001056
14679999999.999989 14789300224.000000 0.000055
100000000000.000000 99112419328.000000 0.000079
56749999999.999962 55353974784.000000 0.000620
68129999999.999977 67701731328.000000 0.000040
681299999999.999756 678505611264.000000 0.000017
68129999999.999977 67948969984.000000 0.000007
10000000000000.000000 9826054701056.000000 0.000308
1467999999999.998779 1442560081920.000000 0.000306
46420000000.000084 46335471616.000000 0.000003
3162000000000.005859 3086645198848.000000 0.000582
247800000000.000458 245452226560.000000 0.000091
6812999999999.998047 6596796088320.000000 0.001040
68129999999999.976562 63781136760832.000000 0.004352
1851999999999.997559 1828148740096.000000 0.000168
100000000000000.000000 98135263150080.000000 0.000354
3162000000000.005859 3143563476992.000000 0.000034
68129999999999.976562 64181273362432.000000 0.003566
4642000000000.007812 4638953177088.000000 0.000000
21540000000000.042969 20846705901568.000000 0.001070
1000000000000.000000 989247700992.000000 0.000117
13000000000.000006 12826313728.000000 0.000181
4642000000000.007812 4588761513984.000000 0.000133
10000000000000.000000 9832530706432.000000 0.000285
31620000000000.058594 30573011664896.000000 0.001134
100000000000000.000000 98672889036800.000000 0.000178
46420000000.000084 45559091200.000000 0.000350
20619999999999.968750 19522264236032.000000 0.002993
1467999999999.998779 1443184246784.000000 0.000291
39259999999.999962 39874707456.000000 0.000241
13000000000.000006 13168445440.000000 0.000166
1082000000000.001831 1071231598592.000000 0.000100
1000000000000.000000 984173248512.000000 0.000255
2154000000000.004395 2112569344000.000000 0.000377
1290000000000.002197 1275553251328.000000 0.000127
23310000000000.023438 22276158259200.000000 0.002058
681299999999.999756 676565549056.000000 0.000049
31620000000000.058594 30281629171712.000000 0.001871
2260000000000.001465 2241211924480.000000 0.000070
21540000000.000042 21510815744.000000 0.000002
90000000000000.062500 85244799614976.000000 0.002947
10000000000000.000000 9961798107136.000000 0.000015
1000000000000.000000 992598753280.000000 0.000055
46420000000.000084 46118846464.000000 0.000042
2154000000000.004395 2143960694784.000000 0.000022
464200000000.000854 455884144640.000000 0.000327
1564000000000.001709 1554491637760.000000 0.000037
6812999999999.998047 6679753654272.000000 0.000390
10000000000.000000 10149128192.000000 0.000219
68129999999.999977 68972429312.000000 0.000151
31620000000000.058594 30751709986816.000000 0.000775
517700000000.000488 507488501760.000000 0.000397
14260000000000.021484 13910507782144.000000 0.000616
2154000000000.004395 2128728293376.000000 0.000139
68129999999.999977 67489472512.000000 0.000089
146799999999.999878 144651255808.000000 0.000217
10000000000000.000000 9691565391872.000000 0.000982
68129999999999.976562 67189587574784.000000 0.000193
247800000000.000458 242598264832.000000 0.000450
3162000000000.005859 3126353199104.000000 0.000129
100000000000000.000000 96647870676992.000000 0.001163
100000000000.000000 100018888704.000000 0.000000
21540000000000.042969 20870112215040.000000 0.000998
27160000000.000034 26930382848.000000 0.000072
68129999999999.976562 63464693301248.000000 0.005034
681299999999.999756 676079861760.000000 0.000059
27160000000.000034 27397789696.000000 0.000076
681299999999.999756 674799878144.000000 0.000092
464200000000.000854 463146156032.000000 0.000005
100000000000000.000000 98011430518784.000000 0.000403
1000000000000.000000 997418729472.000000 0.000007
21540000000.000042 21099407360.000000 0.000427
4642000000000.007812 4585266085888.000000 0.000151
68129999999999.976562 63368467578880.000000 0.005251
2154000000000.004395 2120531050496.000000 0.000245
748299999999.999878 738710061056.000000 0.000166
316200000000.000610 309601959936.000000 0.000445
9867000000000.019531 9774770946048.000000 0.000088
3162000000000.005859 3124630388736.000000 0.000141
146799999999.999878 143232352256.000000 0.000605
14679999999.999989 14905270272.000000 0.000232
1000000000000.000000 990036557824.000000 0.000100
1000000000000.000000 980336050176.000000 0.000394
68129999999.999977 66121838592.000000 0.000895
4642000000000.007812 4586283204608.000000 0.000146
46420000000.000084 45951643648.000000 0.000103
2260000000000.001465 2265069649920.000000 0.000005
2154000000000.004395 2134785654784.000000 0.000080
68129999999.999977 68141576192.000000 0.000000
681299999999.999756 678863306752.000000 0.000013
31620000000000.058594 30221443006464.000000 0.002047
215400000000.000427 211788316672.000000 0.000286
247800000000.000458 241838194688.000000 0.000593
56749999999.999962 56221167616.000000 0.000088
1851999999999.997559 1827305947136.000000 0.000180
100000000000.000000 98126643200.000000 0.000358
14679999999.999989 14462139392.000000 0.000224
6826000000000.003906 6679181656064.000000 0.000473
68129999999.999977 66566762496.000000 0.000539
10000000000000.000000 9631334137856.000000 0.001411
46420000000.000084 46415618048.000000 0.000000
46420000000.000084 46927429632.000000 0.000118
21540000000000.042969 21187576987648.000000 0.000272
748299999999.999878 734073978880.000000 0.000368
100000000000000.000000 95477349482496.000000 0.002142
100000000000000.000000 96299382734848.000000 0.001422
21540000000000.042969 20781849378816.000000 0.001284
10000000000000.000000 9576249294848.000000 0.001875
16800000000.000017 16618416128.000000 0.000118
56749999999.999962 56926670848.000000 0.000010
68129999999999.976562 66787563536384.000000 0.000396
10000000000.000000 9798883328.000000 0.000413
4642000000000.007812 4608543948800.000000 0.000052
10000000000.000000 10007798784.000000 0.000001
2154000000000.004395 2117459902464.000000 0.000293
681299999999.999756 670967005184.000000 0.000234
4642000000000.007812 4573581279232.000000 0.000220
10000000000000.000000 9821373857792.000000 0.000325
21540000000.000042 20857970688.000000 0.001035
6826000000000.003906 6761749151744.000000 0.000089
31620000000.000057 32152979456.000000 0.000279
316200000000.000610 311734534144.000000 0.000202
46420000000.000084 46551273472.000000 0.000008
100000000000.000000 99832594432.000000 0.000003
1467999999999.998779 1437639507968.000000 0.000437
100000000000.000000 98810576896.000000 0.000143
100000000000000.000000 96598646325248.000000 0.001198
1564000000000.001709 1541746851840.000000 0.000205
14260000000000.021484 13804763086848.000000 0.001053
43069999999999.960938 42364655632384.000000 0.000273
10000000000000.000000 9607760052224.000000 0.001601
1000000000000.000000 984510431232.000000 0.000244
27160000000.000034 26459793408.000000 0.000682
1000000000000.000000 986291306496.000000 0.000191
102499999999.999969 99018874880.000000 0.001194
2154000000000.004395 2116311711744.000000 0.000312
13000000000.000006 13026167808.000000 0.000004
14260000000000.021484 14020171005952.000000 0.000288
1000000000000.000000 988863332352.000000 0.000125
68129999999999.976562 66198549037056.000000 0.000827
90000000000000.062500 87081552445440.000000 0.001087
464200000000.000854 455812055040.000000 0.000333
2154000000000.004395 2119627833344.000000 0.000259
46420000000000.085938 43826521571328.000000 0.003306
464200000000.000854 456410005504.000000 0.000286
4642000000000.007812 4521574006784.000000 0.000691
43069999999999.960938 42987367170048.000000 0.000004
90000000000000.062500 84834529574912.000000 0.003495
146799999999.999878 145667440640.000000 0.000060
748299999999.999878 736580009984.000000 0.000249
10000000000.000000 9776273408.000000 0.000512
14260000000000.021484 13649164894208.000000 0.001917
4642000000000.007812 4521921609728.000000 0.000687
31620000000.000057 31519270912.000000 0.000010
82040000000.000137 82137636864.000000 0.000001
68129999999999.976562 66934087352320.000000 0.000314
358099999999.999512 353372733440.000000 0.000177
6812999999999.998047 6701806780416.000000 0.000271
46420000000.000084 46208761856.000000 0.000021
3162000000000.005859 3071627755520.000000 0.000841
171400000000.000183 169864462336.000000 0.000081
681299999999.999756 668947120128.000000 0.000335
21540000000000.042969 20810664247296.000000 0.001187
100000000000.000000 98139578368.000000 0.000353
100000000000.000000 96845873152.000000 0.001027
100000000000000.000000 97720664588288.000000 0.000532
464200000000.000854 456099430400.000000 0.000310
3162000000000.005859 3117174226944.000000 0.000204
6826000000000.003906 6753750614016.000000 0.000113
4642000000000.007812 4585759440896.000000 0.000149
171400000000.000183 168533966848.000000 0.000284
21540000000000.042969 20886662938624.000000 0.000949
464200000000.000854 446192058368.000000 0.001566
10000000000000.000000 9948507406336.000000 0.000027
1000000000000.000000 994547073024.000000 0.000030
68129999999999.976562 66219193401344.000000 0.000809
68129999999999.976562 64963406200832.000000 0.002266
898499999999.998657 885495758848.000000 0.000213
316200000000.000610 310305751040.000000 0.000354
62260000000000.117188 59422973886464.000000 0.002176
1851999999999.997559 1846948134912.000000 0.000007
68129999999.999977 66562232320.000000 0.000542
68129999999.999977 67880665088.000000 0.000013
13000000000.000006 13147959296.000000 0.000128
20619999999999.968750 19665327751168.000000 0.002248
29799999999999.941406 28047310848000.000000 0.003675
31620000000.000057 31672952832.000000 0.000003
4642000000000.007812 4535426220032.000000 0.000539
46420000000.000084 46404202496.000000 0.000000
90000000000000.062500 85120027459584.000000 0.003109
6812999999999.998047 6870486482944.000000 0.000071
100000000000.000000 100200464384.000000 0.000004
31620000000.000057 30914476032.000000 0.000509
100000000000000.000000 98563744858112.000000 0.000209
46420000000.000084 44826324992.000000 0.001221
517700000000.000488 505553158144.000000 0.000564
681299999999.999756 671261720576.000000 0.000220
3162000000000.005859 3098114523136.000000 0.000417
68129999999999.976562 66694642925568.000000 0.000453
31620000000.000057 31564777472.000000 0.000003
1564000000000.001709 1535307546624.000000 0.000343
100000000000000.000000 98139792998400.000000 0.000353
100000000000000.000000 98398095015936.000000 0.000261
68129999999.999977 67707531264.000000 0.000039
4642000000000.007812 4624287268864.000000 0.000015
3162000000000.005859 3106998583296.000000 0.000308
31620000000.000057 31826335744.000000 0.000042
46420000000.000084 46660780032.000000 0.000027
68129999999999.976562 67154925846528.000000 0.000208
9867000000000.019531 9786626146304.000000 0.000067
146799999999.999878 143921561600.000000 0.000392
46420000000000.085938 43703506829312.000000 0.003637
1564000000000.001709 1536730857472.000000 0.000309
10000000000.000000 9863107584.000000 0.000190
10000000000000.000000 9789936500736.000000 0.000451
464200000000.000854 453384306688.000000 0.000556
681299999999.999756 675619799040.000000 0.000070
10000000000000.000000 9789700571136.000000 0.000452
46420000000.000084 46547083264.000000 0.000007
68129999999.999977 68254044160.000000 0.000003
1467999999999.998779 1461602484224.000000 0.000019
6812999999999.998047 6628422189056.000000 0.000754
3266999999999.995117 3222267232256.000000 0.000190
3162000000000.005859 3119269543936.000000 0.000185
464200000000.000854 457737895936.000000 0.000197
20619999999999.968750 19601303797760.000000 0.002568
31620000000000.058594 30075531558912.000000 0.002508
31620000000000.058594 31262433607680.000000 0.000129
21540000000000.042969 20779932581888.000000 0.001291
31620000000000.058594 30952787017728.000000 0.000455
21540000000000.042969 20854077390848.000000 0.001047
31620000000.000057 31945648128.000000 0.000105
2154000000000.004395 2122977116160.000000 0.000210
21540000000000.042969 20548828528640.000000 0.002220
464200000000.000854 454694404096.000000 0.000428
517700000000.000488 508769468416.000000 0.000303
31620000000.000057 31431008256.000000 0.000036
681299999999.999756 662830579712.000000 0.000755
100000000000000.000000 99421521969152.000000 0.000034
14679999999999.988281 14075110096896.000000 0.001771
46420000000000.085938 45472437764096.000000 0.000425
100000000000000.000000 95111983661056.000000 0.002512
21540000000.000042 21230190592.000000 0.000210
100000000000000.000000 94258065309696.000000 0.003498
100000000000.000000 100358356992.000000 0.000013
56749999999.999962 56030134272.000000 0.000163
2154000000000.004395 2148041621504.000000 0.000008
27160000000.000034 27247134720.000000 0.000010
21540000000.000042 21635452928.000000 0.000020
20619999999999.968750 19668609794048.000000 0.002232
10000000000000.000000 9793935769600.000000 0.000434
4642000000000.007812 4525269188608.000000 0.000649
68129999999999.976562 64106480533504.000000 0.003707
146799999999.999878 145816256512.000000 0.000045
21540000000000.042969 20442431619072.000000 0.002736
21540000000000.042969 20782851817472.000000 0.001281
5483999999999.995117 5518442627072.000000 0.000039
2154000000000.004395 2122492280832.000000 0.000217
4722000000000.004883 4631105634304.000000 0.000378
100000000000000.000000 94266344865792.000000 0.003487
14679999999.999989 14720933888.000000 0.000008
68129999999999.976562 63981456719872.000000 0.003948
464200000000.000854 450260992000.000000 0.000930
2260000000000.001465 2225112875008.000000 0.000242
215400000000.000427 212190052352.000000 0.000225
82040000000.000137 82164875264.000000 0.000002
14679999999.999989 14388017152.000000 0.000404
31620000000000.058594 30340601085952.000000 0.001706
1467999999999.998779 1448661352448.000000 0.000176
100000000000000.000000 97861534482432.000000 0.000467
1000000000000.000000 982374678528.000000 0.000316
146799999999.999878 145701027840.000000 0.000056
1467999999999.998779 1435519549440.000000 0.000501
31620000000.000057 32148531200.000000 0.000275
46420000000000.085938 43899628290048.000000 0.003117
46420000000000.085938 43503581134848.000000 0.004212
68129999999999.976562 66333584654336.000000 0.000714
33470000000000.011719 31812780818432.000000 0.002579
90000000000000.062500 85986285453312.000000 0.002082
68129999999999.976562 66727605960704.000000 0.000433
21540000000.000042 21615128576.000000 0.000012
748299999999.999878 744384888832.000000 0.000028
62260000000000.117188 60743353368576.000000 0.000608
6812999999999.998047 6691821715456.000000 0.000322
11309999999999.998047 10801153835008.000000 0.002120
68129999999.999977 67808112640.000000 0.000022
62260000000000.117188 61947617738752.000000 0.000025
303500000000.000488 295462174720.000000 0.000720
31620000000.000057 32200318976.000000 0.000331
46420000000000.085938 46037293072384.000000 0.000069
14260000000000.021484 13799974240256.000000 0.001075
464200000000.000854 461720453120.000000 0.000029
68129999999.999977 67893190656.000000 0.000012
21540000000.000042 21518987264.000000 0.000001
9867000000000.019531 9618019319808.000000 0.000653
1851999999999.997559 1835739774976.000000 0.000078
215400000000.000427 210960252928.000000 0.000434
31620000000.000057 31414931456.000000 0.000042
2154000000000.004395 2113418559488.000000 0.000362
316200000000.000610 307858964480.000000 0.000715
1564000000000.001709 1543257587712.000000 0.000178
71409999999.999878 71646822400.000000 0.000011
10000000000.000000 9843050496.000000 0.000250
33470000000000.011719 33345845067776.000000 0.000014
358099999999.999512 355088695296.000000 0.000071
3162000000000.005859 3138810806272.000000 0.000054
4722000000000.004883 4686183661568.000000 0.000058
6826000000000.003906 6707224772608.000000 0.000308
31620000000000.058594 30506150264832.000000 0.001286
68129999999999.976562 64571863728128.000000 0.002878
21540000000000.042969 20817062658048.000000 0.001166
20619999999999.968750 20018681085952.000000 0.000876
21540000000000.042969 20971408850944.000000 0.000716
14260000000000.021484 14378920312832.000000 0.000069
118599999999.999893 115580436480.000000 0.000665
10000000000000.000000 9760057327616.000000 0.000590
1467999999999.998779 1463979474944.000000 0.000008
46420000000000.085938 43896637751296.000000 0.003125
1000000000000.000000 987932196864.000000 0.000147
316200000000.000610 312342315008.000000 0.000151
4642000000000.007812 4609039925248.000000 0.000051
464200000000.000854 457361129472.000000 0.000220
358099999999.999512 352014270464.000000 0.000294
464200000000.000854 453167316992.000000 0.000579
1000000000000.000000 991666307072.000000 0.000070
27160000000.000034 27022794752.000000 0.000026
68129999999.999977 67091542016.000000 0.000236
3266999999999.995117 3217819435008.000000 0.000230
215400000000.000427 212927528960.000000 0.000133
146799999999.999878 144468082688.000000 0.000256
14679999999999.988281 14098712494080.000000 0.001633
681299999999.999756 665901531136.000000 0.000523
4642000000000.007812 4511675973632.000000 0.000811
31620000000000.058594 29515545837568.000000 0.004745
46420000000.000084 46179041280.000000 0.000027
316200000000.000610 311898865664.000000 0.000188
517700000000.000488 505099288576.000000 0.000607
1467999999999.998779 1446998573056.000000 0.000208
211399999999.999786 206233714688.000000 0.000612
625799999999.999146 627887833088.000000 0.000011
14679999999.999989 14760683520.000000 0.000030
435800000000.000732 421903990784.000000 0.001050
3162000000000.005859 3125138161664.000000 0.000138
68129999999999.976562 64784909205504.000000 0.002535
14260000000000.021484 13662929551360.000000 0.001830
10000000000000.000000 9814259269632.000000 0.000352
68129999999.999977 67148582912.000000 0.000211
46420000000.000084 46637322240.000000 0.000022
46420000000.000084 46814212096.000000 0.000072
681299999999.999756 679270416384.000000 0.000009
3266999999999.995117 3208886353920.000000 0.000322
358099999999.999512 352883441664.000000 0.000215
316200000000.000610 308467335168.000000 0.000613
146799999999.999878 144717643776.000000 0.000204
10000000000000.000000 9754250313728.000000 0.000619
6812999999999.998047 6675515834368.000000 0.000416
316200000000.000610 313703301120.000000 0.000063
3266999999999.995117 3211685003264.000000 0.000292
7874000000000.015625 7650937929728.000000 0.000826
68129999999999.976562 66669749731328.000000 0.000469
1082000000000.001831 1066450616320.000000 0.000210
69000000000000.054688 67187817578496.000000 0.000708
6826000000000.003906 6678814654464.000000 0.000475
517700000000.000488 506897104896.000000 0.000445
31620000000000.058594 30600750694400.000000 0.001074
681299999999.999756 677209112576.000000 0.000036
39259999999.999962 39101775872.000000 0.000016
100000000000000.000000 96072537997312.000000 0.001606
316200000000.000610 312961597440.000000 0.000106
10000000000000.000000 9828234690560.000000 0.000300
1467999999999.998779 1456261824512.000000 0.000064
1000000000000.000000 994116960256.000000 0.000035
681299999999.999756 671398821888.000000 0.000214
6826000000000.003906 6794941825024.000000 0.000021
14679999999.999989 14618784768.000000 0.000017
681299999999.999756 677856346112.000000 0.000026
681299999999.999756 672636928000.000000 0.000164
6812999999999.998047 6604811927552.000000 0.000963
3162000000000.005859 3119563931648.000000 0.000183
118599999999.999893 117634236416.000000 0.000067
100000000000000.000000 99098929659904.000000 0.000082
82040000000.000137 81037082624.000000 0.000151
10000000000.000000 9973289984.000000 0.000007
2660000000000.000488 2578020302848.000000 0.000980
10000000000.000000 10181405696.000000 0.000323
68129999999999.976562 66962168217600.000000 0.000299
46420000000000.085938 45705691398144.000000 0.000240
14679999999.999989 14275914752.000000 0.000779
31620000000.000057 31985518592.000000 0.000132
3162000000000.005859 3136833191936.000000 0.000064
2154000000000.004395 2131333611520.000000 0.000112
2154000000000.004395 2130907758592.000000 0.000116
14679999999.999989 14928264192.000000 0.000281
3162000000000.005859 3130172637184.000000 0.000102
3162000000000.005859 3110124912640.000000 0.000274
48050000000000.085938 45900613287936.000000 0.002095
2260000000000.001465 2226608406528.000000 0.000222
215400000000.000427 211822264320.000000 0.000281
33470000000000.011719 33018464960512.000000 0.000184
2154000000000.004395 2139539767296.000000 0.000045
171400000000.000183 166377684992.000000 0.000885
46420000000000.085938 45749471543296.000000 0.000212
21540000000.000042 21743235072.000000 0.000088
100000000000000.000000 95702583607296.000000 0.001930
31620000000.000057 31041888256.000000 0.000340
4642000000000.007812 4531106086912.000000 0.000585
100000000000000.000000 97392896507904.000000 0.000698
316200000000.000610 312254529536.000000 0.000158
6812999999999.998047 6754225094656.000000 0.000075
29799999999999.941406 28560683171840.000000 0.001805
2154000000000.004395 2144681066496.000000 0.000019
358099999999.999512 359305445376.000000 0.000011
100000000000.000000 98168242176.000000 0.000342
68129999999.999977 66819833856.000000 0.000377
6812999999999.998047 6619898314752.000000 0.000827
68129999999.999977 66925268992.000000 0.000318
100000000000000.000000 98122118201344.000000 0.000359
681299999999.999756 681478586368.000000 0.000000
13000000000.000006 13195017216.000000 0.000222
6812999999999.998047 6672511139840.000000 0.000434
14260000000000.021484 13615487778816.000000 0.002139
31620000000000.058594 30154755670016.000000 0.002252
14679999999999.988281 13965691191296.000000 0.002489
68129999999999.976562 64724901298176.000000 0.002629
464200000000.000854 464435511296.000000 0.000000
21540000000000.042969 21124719050752.000000 0.000379
56749999999.999962 55663824896.000000 0.000373
14679999999.999989 14181866496.000000 0.001192
146799999999.999878 144989290496.000000 0.000154
68129999999.999977 67365097472.000000 0.000127
68129999999.999977 67575631872.000000 0.000067
4642000000000.007812 4563458850816.000000 0.000291
247800000000.000458 242151194624.000000 0.000532
27160000000.000034 27083687936.000000 0.000008
3162000000000.005859 3120187310080.000000 0.000177
68129999999999.976562 66740792852480.000000 0.000424
3162000000000.005859 3083779178496.000000 0.000627
748299999999.999878 731237580800.000000 0.000532
215400000000.000427 214772563968.000000 0.000009
681299999999.999756 673377353728.000000 0.000137
215400000000.000427 213062696960.000000 0.000119
171400000000.000183 169495592960.000000 0.000125
31620000000000.058594 30927241609216.000000 0.000491
21540000000.000042 21283076096.000000 0.000144
2154000000000.004395 2138835124224.000000 0.000050
748299999999.999878 738421374976.000000 0.000177
14260000000000.021484 13687643439104.000000 0.001678
316200000000.000610 310817914880.000000 0.000295
1000000000000.000000 982206382080.000000 0.000322
27160000000.000034 27299420160.000000 0.000026
56749999999.999962 57010360320.000000 0.000021
10000000000.000000 9906694144.000000 0.000088
6812999999999.998047 6795389566976.000000 0.000007
69000000000000.054688 65333217984512.000000 0.002983
100000000000000.000000 98318176747520.000000 0.000288
68129999999.999977 67440435200.000000 0.000103
14679999999.999989 14570200064.000000 0.000056
10000000000000.000000 9933313540096.000000 0.000045
10000000000000.000000 9986942959616.000000 0.000002
31620000000000.058594 28925560356864.000000 0.007938
43069999999999.960938 42246858604544.000000 0.000372
69000000000000.054688 66628477779968.000000 0.001223
100000000000.000000 97938071552.000000 0.000434
10000000000.000000 10001866752.000000 0.000000
82040000000.000137 82682699776.000000 0.000061
1467999999999.998779 1440230539264.000000 0.000365
14679999999999.988281 14480125722624.000000 0.000188
146799999999.999878 144180002816.000000 0.000324
14679999999.999989 14508803072.000000 0.000138
21540000000.000042 21789405184.000000 0.000133
6812999999999.998047 6770797838336.000000 0.000039
215400000000.000427 210301140992.000000 0.000574
14679999999.999989 14783488000.000000 0.000049
1000000000000.000000 988309749760.000000 0.000138
118599999999.999893 117733990400.000000 0.000054
4642000000000.007812 4575298846720.000000 0.000209
464200000000.000854 456552349696.000000 0.000276
31620000000000.058594 30053943476224.000000 0.002581
6826000000000.003906 6713457508352.000000 0.000276
215400000000.000427 214023520256.000000 0.000041
100000000000.000000 100511637504.000000 0.000026
21540000000.000042 21330612224.000000 0.000095
21540000000.000042 21286160384.000000 0.000141
6812999999999.998047 6673361010688.000000 0.000429
18790000000.000011 18433136640.000000 0.000368
29799999999999.941406 29662843502592.000000 0.000021
435800000000.000732 420314382336.000000 0.001309
68129999999.999977 68563644416.000000 0.000040
118599999999.999893 113805393920.000000 0.001703
