Ytrue Ypred RSE
69000000000000.054688 72975378284544.000000 0.003139
11700000000.000013 12114363392.000000 0.001211
16800000000.000017 17361063936.000000 0.001079
24119999999.999950 24996358144.000000 0.001274
34640000000.000023 35668606976.000000 0.000856
49729999999.999969 51137810432.000000 0.000779
71409999999.999878 72609808384.000000 0.000278
102499999999.999969 105032376320.000000 0.000596
147200000000.000183 149509013504.000000 0.000242
211399999999.999786 213014511616.000000 0.000058
303500000000.000488 301818511360.000000 0.000031
435800000000.000732 428281298944.000000 0.000303
625799999999.999146 612554375168.000000 0.000458
898499999999.998657 895845924864.000000 0.000009
1290000000000.002197 1273789808640.000000 0.000160
1851999999999.997559 1831125909504.000000 0.000128
2660000000000.000488 2623911231488.000000 0.000187
3819000000000.004395 3762418614272.000000 0.000223
5483999999999.995117 5399946199040.000000 0.000239
7874000000000.015625 7644539518976.000000 0.000875
11309999999999.998047 11298467217408.000000 0.000001
16230000000000.031250 15966540922880.000000 0.000268
23310000000000.023438 23195316912128.000000 0.000024
33470000000000.011719 33096137179136.000000 0.000126
48050000000000.085938 47681456046080.000000 0.000059
69000000000000.054688 68215086514176.000000 0.000131
11700000000.000013 11980343296.000000 0.000561
16800000000.000017 17423546368.000000 0.001328
24119999999.999950 24924391424.000000 0.001076
34640000000.000023 35779059712.000000 0.001047
49729999999.999969 51308896256.000000 0.000977
71409999999.999878 73434324992.000000 0.000781
102499999999.999969 106715340800.000000 0.001624
147200000000.000183 152393760768.000000 0.001203
211399999999.999786 216297521152.000000 0.000525
303500000000.000488 307342245888.000000 0.000158
435800000000.000732 431687073792.000000 0.000090
625799999999.999146 621420412928.000000 0.000049
898499999999.998657 900603379712.000000 0.000005
1290000000000.002197 1277852123136.000000 0.000090
1851999999999.997559 1838567784448.000000 0.000053
2660000000000.000488 2658051555328.000000 0.000001
3819000000000.004395 3810493726720.000000 0.000005
5483999999999.995117 5471299698688.000000 0.000005
7874000000000.015625 7874588180480.000000 0.000000
11309999999999.998047 11178382196736.000000 0.000137
16230000000000.031250 16408101519360.000000 0.000119
23310000000000.023438 23312302342144.000000 0.000000
33470000000000.011719 33444404920320.000000 0.000001
48050000000000.085938 48744573698048.000000 0.000206
69000000000000.054688 68956069036032.000000 0.000000
11700000000.000013 12106412032.000000 0.001166
16800000000.000017 17467064320.000000 0.001516
24119999999.999950 24817401856.000000 0.000813
34640000000.000023 35658584064.000000 0.000840
49729999999.999969 51453431808.000000 0.001161
71409999999.999878 73602220032.000000 0.000914
102499999999.999969 107370438656.000000 0.002155
147200000000.000183 153561432064.000000 0.001790
211399999999.999786 219284619264.000000 0.001341
303500000000.000488 307303776256.000000 0.000155
435800000000.000732 436528644096.000000 0.000003
625799999999.999146 619940216832.000000 0.000089
898499999999.998657 896552402944.000000 0.000005
1290000000000.002197 1274315800576.000000 0.000150
1851999999999.997559 1829429837824.000000 0.000150
2660000000000.000488 2666276847616.000000 0.000006
3819000000000.004395 3770308624384.000000 0.000165
5483999999999.995117 5514590158848.000000 0.000031
7874000000000.015625 7916563202048.000000 0.000029
11309999999999.998047 11321290522624.000000 0.000001
16230000000000.031250 16288770424832.000000 0.000013
23310000000000.023438 23519211552768.000000 0.000080
33470000000000.011719 33591314612224.000000 0.000013
48050000000000.085938 48190820712448.000000 0.000009
69000000000000.054688 70293976514560.000000 0.000345
11700000000.000013 11287877632.000000 0.001286
16800000000.000017 16801257472.000000 0.000000
24119999999.999950 24115357696.000000 0.000000
34640000000.000023 34513473536.000000 0.000013
49729999999.999969 49514749952.000000 0.000019
71409999999.999878 70690562048.000000 0.000103
102499999999.999969 102184968192.000000 0.000009
147200000000.000183 146939019264.000000 0.000003
211399999999.999786 210566856704.000000 0.000016
303500000000.000488 302554415104.000000 0.000010
435800000000.000732 429389676544.000000 0.000220
625799999999.999146 618201546752.000000 0.000149
898499999999.998657 886024765440.000000 0.000195
1290000000000.002197 1288565424128.000000 0.000001
1851999999999.997559 1819478065152.000000 0.000314
2660000000000.000488 2619345993728.000000 0.000237
3819000000000.004395 3821143851008.000000 0.000000
5483999999999.995117 5372400107520.000000 0.000423
7874000000000.015625 7932869083136.000000 0.000055
11309999999999.998047 11377765777408.000000 0.000036
16230000000000.031250 16395603542016.000000 0.000103
23310000000000.023438 23583029985280.000000 0.000136
33470000000000.011719 34169000296448.000000 0.000427
48050000000000.085938 48803805659136.000000 0.000242
69000000000000.054688 69484425510912.000000 0.000049
11700000000.000013 11470030848.000000 0.000394
16800000000.000017 16836380672.000000 0.000005
24119999999.999950 24284024832.000000 0.000046
34640000000.000023 34750590976.000000 0.000010
49729999999.999969 49808097280.000000 0.000002
71409999999.999878 71263805440.000000 0.000004
102499999999.999969 102863749120.000000 0.000013
147200000000.000183 147298271232.000000 0.000000
211399999999.999786 210653806592.000000 0.000013
303500000000.000488 302311997440.000000 0.000015
435800000000.000732 431203876864.000000 0.000112
625799999999.999146 617791684608.000000 0.000166
898499999999.998657 885369339904.000000 0.000217
1290000000000.002197 1277411590144.000000 0.000096
1851999999999.997559 1853159768064.000000 0.000000
2660000000000.000488 2643789611008.000000 0.000037
3819000000000.004395 3781834571776.000000 0.000096
5483999999999.995117 5458351357952.000000 0.000022
7874000000000.015625 7945857269760.000000 0.000083
11309999999999.998047 11354303889408.000000 0.000015
16230000000000.031250 16341471854592.000000 0.000047
23310000000000.023438 23599037546496.000000 0.000152
33470000000000.011719 33841414668288.000000 0.000122
48050000000000.085938 48983963598848.000000 0.000371
69000000000000.054688 69218070429696.000000 0.000010
11700000000.000013 11946717184.000000 0.000435
16800000000.000017 17496969216.000000 0.001653
24119999999.999950 24998883328.000000 0.001281
34640000000.000023 36121595904.000000 0.001754
49729999999.999969 51364810752.000000 0.001046
71409999999.999878 73939492864.000000 0.001212
102499999999.999969 104283856896.000000 0.000298
147200000000.000183 149024882688.000000 0.000152
211399999999.999786 215583391744.000000 0.000384
303500000000.000488 304635740160.000000 0.000014
435800000000.000732 429477363712.000000 0.000214
625799999999.999146 607723061248.000000 0.000859
898499999999.998657 900567793664.000000 0.000005
1290000000000.002197 1288995602432.000000 0.000001
1851999999999.997559 1844787675136.000000 0.000015
2660000000000.000488 2639978299392.000000 0.000057
3819000000000.004395 3776307789824.000000 0.000126
5483999999999.995117 5417821798400.000000 0.000147
7874000000000.015625 7978920968192.000000 0.000175
11309999999999.998047 11271282884608.000000 0.000012
16230000000000.031250 16421509660672.000000 0.000138
23310000000000.023438 23505890443264.000000 0.000070
33470000000000.011719 34081999945728.000000 0.000328
48050000000000.085938 49186498150400.000000 0.000547
69000000000000.054688 69632589299712.000000 0.000083
11700000000.000013 11735249920.000000 0.000009
16800000000.000017 17257715712.000000 0.000723
24119999999.999950 24587192320.000000 0.000368
34640000000.000023 35589431296.000000 0.000731
49729999999.999969 50776940544.000000 0.000434
71409999999.999878 73163104256.000000 0.000588
102499999999.999969 103263428608.000000 0.000055
147200000000.000183 147895926784.000000 0.000022
211399999999.999786 214293921792.000000 0.000185
303500000000.000488 303236186112.000000 0.000001
435800000000.000732 429035290624.000000 0.000245
625799999999.999146 619170168832.000000 0.000113
898499999999.998657 907699290112.000000 0.000104
1290000000000.002197 1284429578240.000000 0.000019
1851999999999.997559 1846530408448.000000 0.000009
2660000000000.000488 2635448713216.000000 0.000086
3819000000000.004395 3794812010496.000000 0.000040
5483999999999.995117 5432761384960.000000 0.000088
7874000000000.015625 7896440504320.000000 0.000008
11309999999999.998047 11370122706944.000000 0.000028
16230000000000.031250 16196534534144.000000 0.000004
23310000000000.023438 23802532593664.000000 0.000437
33470000000000.011719 33396187201536.000000 0.000005
48050000000000.085938 49501049978880.000000 0.000885
69000000000000.054688 68580813045760.000000 0.000037
11700000000.000013 11605552128.000000 0.000066
16800000000.000017 16897717248.000000 0.000034
24119999999.999950 24198746112.000000 0.000011
34640000000.000023 34895425536.000000 0.000054
49729999999.999969 49799348224.000000 0.000002
71409999999.999878 71963598848.000000 0.000060
102499999999.999969 102350479360.000000 0.000002
147200000000.000183 145977098240.000000 0.000070
211399999999.999786 208716693504.000000 0.000163
303500000000.000488 305477124096.000000 0.000042
435800000000.000732 436581367808.000000 0.000003
625799999999.999146 636459876352.000000 0.000285
898499999999.998657 916236337152.000000 0.000382
1290000000000.002197 1289046589440.000000 0.000001
1851999999999.997559 1813546532864.000000 0.000440
2660000000000.000488 2581980512256.000000 0.000886
3819000000000.004395 3800073764864.000000 0.000025
5483999999999.995117 5406638211072.000000 0.000202
7874000000000.015625 8027796144128.000000 0.000374
11309999999999.998047 11164766437376.000000 0.000167
16230000000000.031250 16447566774272.000000 0.000177
23310000000000.023438 24597829255168.000000 0.002893
33470000000000.011719 34242159443968.000000 0.000520
48050000000000.085938 50017222000640.000000 0.001610
69000000000000.054688 72125914284032.000000 0.001963
11700000000.000013 11345057792.000000 0.000949
16800000000.000017 16737111040.000000 0.000014
24119999999.999950 24134057984.000000 0.000000
34640000000.000023 34635710464.000000 0.000000
49729999999.999969 49572737024.000000 0.000010
71409999999.999878 71301373952.000000 0.000002
102499999999.999969 102973808640.000000 0.000021
147200000000.000183 147445841920.000000 0.000003
211399999999.999786 209655611392.000000 0.000069
303500000000.000488 303755329536.000000 0.000001
435800000000.000732 435942391808.000000 0.000000
625799999999.999146 615524859904.000000 0.000274
898499999999.998657 900425449472.000000 0.000005
1290000000000.002197 1262187315200.000000 0.000475
1851999999999.997559 1844459601920.000000 0.000017
2660000000000.000488 2674656542720.000000 0.000030
3819000000000.004395 3812560994304.000000 0.000003
5483999999999.995117 5522927910912.000000 0.000050
7874000000000.015625 7851606016000.000000 0.000008
11309999999999.998047 11358493999104.000000 0.000018
16230000000000.031250 16395603542016.000000 0.000103
23310000000000.023438 23510898442240.000000 0.000074
33470000000000.011719 34363284652032.000000 0.000694
48050000000000.085938 49190277218304.000000 0.000550
69000000000000.054688 69930015784960.000000 0.000179
11700000000.000013 11454248960.000000 0.000451
16800000000.000017 16836750336.000000 0.000005
24119999999.999950 24245127168.000000 0.000027
34640000000.000023 34703921152.000000 0.000003
49729999999.999969 49771253760.000000 0.000001
71409999999.999878 71646822400.000000 0.000011
102499999999.999969 103172308992.000000 0.000043
147200000000.000183 147806961664.000000 0.000017
211399999999.999786 210525700096.000000 0.000017
303500000000.000488 303467331584.000000 0.000000
435800000000.000732 434934546432.000000 0.000004
625799999999.999146 615553236992.000000 0.000273
898499999999.998657 900894162944.000000 0.000007
1290000000000.002197 1278480875520.000000 0.000080
1851999999999.997559 1821820846080.000000 0.000270
2660000000000.000488 2661386551296.000000 0.000000
3819000000000.004395 3837810704384.000000 0.000024
5483999999999.995117 5511600144384.000000 0.000025
7874000000000.015625 7887965913088.000000 0.000003
11309999999999.998047 11363807133696.000000 0.000023
16230000000000.031250 16345994362880.000000 0.000051
23310000000000.023438 23640842174464.000000 0.000199
33470000000000.011719 33962835574784.000000 0.000214
48050000000000.085938 49335450468352.000000 0.000697
69000000000000.054688 69678936358912.000000 0.000096
11700000000.000013 11453293568.000000 0.000454
16800000000.000017 16930252800.000000 0.000060
24119999999.999950 24176066560.000000 0.000005
34640000000.000023 34712764416.000000 0.000004
49729999999.999969 49937215488.000000 0.000017
71409999999.999878 71709466624.000000 0.000018
102499999999.999969 102817226752.000000 0.000010
147200000000.000183 147092684800.000000 0.000001
211399999999.999786 209874419712.000000 0.000052
303500000000.000488 301315883008.000000 0.000052
435800000000.000732 431797043200.000000 0.000085
625799999999.999146 614190874624.000000 0.000351
898499999999.998657 890710523904.000000 0.000076
1290000000000.002197 1315286810624.000000 0.000377
1851999999999.997559 1863087030272.000000 0.000036
2660000000000.000488 2653071605760.000000 0.000007
3819000000000.004395 3810134065152.000000 0.000005
5483999999999.995117 5489098227712.000000 0.000001
7874000000000.015625 7881403924480.000000 0.000001
11309999999999.998047 11294944002048.000000 0.000002
16230000000000.031250 16419383148544.000000 0.000135
23310000000000.023438 23466849861632.000000 0.000045
33470000000000.011719 34135552819200.000000 0.000388
48050000000000.085938 48917752315904.000000 0.000320
69000000000000.054688 69299741917184.000000 0.000019
11700000000.000013 11365204992.000000 0.000843
16800000000.000017 16828581888.000000 0.000003
24119999999.999950 23938344960.000000 0.000057
34640000000.000023 34483019776.000000 0.000021
49729999999.999969 49630138368.000000 0.000004
71409999999.999878 71225483264.000000 0.000007
102499999999.999969 102141444096.000000 0.000012
147200000000.000183 146509856768.000000 0.000022
211399999999.999786 209104797696.000000 0.000119
303500000000.000488 300012601344.000000 0.000134
435800000000.000732 429804748800.000000 0.000192
625799999999.999146 613841698816.000000 0.000372
898499999999.998657 900818993152.000000 0.000007
1290000000000.002197 1336834523136.000000 0.001272
1851999999999.997559 1872187621376.000000 0.000118
2660000000000.000488 2650090504192.000000 0.000014
3819000000000.004395 3796037009408.000000 0.000036
5483999999999.995117 5493487566848.000000 0.000003
7874000000000.015625 7938811363328.000000 0.000067
11309999999999.998047 11386763608064.000000 0.000046
16230000000000.031250 16617176039424.000000 0.000556
23310000000000.023438 23672842616832.000000 0.000239
33470000000000.011719 34553058033664.000000 0.001014
48050000000000.085938 49707137105920.000000 0.001150
69000000000000.054688 69199833595904.000000 0.000008
11700000000.000013 11503932416.000000 0.000286
16800000000.000017 17034072064.000000 0.000191
24119999999.999950 24134428672.000000 0.000000
34640000000.000023 34846724096.000000 0.000035
49729999999.999969 50081406976.000000 0.000050
71409999999.999878 71656898560.000000 0.000012
102499999999.999969 102849290240.000000 0.000012
147200000000.000183 147679133696.000000 0.000011
211399999999.999786 210758828032.000000 0.000009
303500000000.000488 301551517696.000000 0.000041
435800000000.000732 431042002944.000000 0.000121
625799999999.999146 615957528576.000000 0.000251
898499999999.998657 889334661120.000000 0.000105
1290000000000.002197 1281426456576.000000 0.000044
1851999999999.997559 1860478697472.000000 0.000021
2660000000000.000488 2645874704384.000000 0.000028
3819000000000.004395 3792979099648.000000 0.000047
5483999999999.995117 5479571914752.000000 0.000001
7874000000000.015625 7905723023360.000000 0.000016
11309999999999.998047 11291671396352.000000 0.000003
16230000000000.031250 16241410441216.000000 0.000000
23310000000000.023438 23416094588928.000000 0.000021
33470000000000.011719 33396554203136.000000 0.000005
48050000000000.085938 49651281559552.000000 0.001075
69000000000000.054688 68329775562752.000000 0.000095
11700000000.000013 11914257408.000000 0.000329
16800000000.000017 17257109504.000000 0.000721
24119999999.999950 24894472192.000000 0.000999
34640000000.000023 35653570560.000000 0.000832
49729999999.999969 50318520320.000000 0.000138
71409999999.999878 72982110208.000000 0.000474
102499999999.999969 104348229632.000000 0.000319
147200000000.000183 148097744896.000000 0.000037
211399999999.999786 216082939904.000000 0.000480
303500000000.000488 305582440448.000000 0.000047
435800000000.000732 438204563456.000000 0.000030
625799999999.999146 627012927488.000000 0.000004
898499999999.998657 899660513280.000000 0.000002
1290000000000.002197 1277824073728.000000 0.000090
1851999999999.997559 1813765554176.000000 0.000435
2660000000000.000488 2650567606272.000000 0.000013
3819000000000.004395 3792979099648.000000 0.000047
5483999999999.995117 5475891412992.000000 0.000002
7874000000000.015625 7958866952192.000000 0.000115
11309999999999.998047 11404254904320.000000 0.000069
16230000000000.031250 16574537793536.000000 0.000441
23310000000000.023438 23607382114304.000000 0.000161
33470000000000.011719 34302217682944.000000 0.000603
48050000000000.085938 48836823220224.000000 0.000264
69000000000000.054688 70283788550144.000000 0.000340
11700000000.000013 11470686208.000000 0.000392
16800000000.000017 16848104448.000000 0.000008
24119999999.999950 24141531136.000000 0.000001
34640000000.000023 34632286208.000000 0.000000
49729999999.999969 49983406080.000000 0.000026
71409999999.999878 71439605760.000000 0.000000
102499999999.999969 102780207104.000000 0.000007
147200000000.000183 148140343296.000000 0.000041
211399999999.999786 209855512576.000000 0.000054
303500000000.000488 302749122560.000000 0.000006
435800000000.000732 433264492544.000000 0.000034
625799999999.999146 635013562368.000000 0.000214
898499999999.998657 888372396032.000000 0.000128
1290000000000.002197 1255878164480.000000 0.000719
1851999999999.997559 1858833088512.000000 0.000014
2660000000000.000488 2662140477440.000000 0.000001
3819000000000.004395 3772056076288.000000 0.000153
5483999999999.995117 5497892110336.000000 0.000006
7874000000000.015625 7815139164160.000000 0.000056
11309999999999.998047 11345256775680.000000 0.000010
16230000000000.031250 16140437815296.000000 0.000031
23310000000000.023438 23651124510720.000000 0.000211
33470000000000.011719 34430886346752.000000 0.000801
48050000000000.085938 49149894459392.000000 0.000512
69000000000000.054688 72608854835200.000000 0.002600
11700000000.000013 11517784064.000000 0.000246
16800000000.000017 17076542464.000000 0.000267
24119999999.999950 24363128832.000000 0.000101
34640000000.000023 35092373504.000000 0.000168
49729999999.999969 50381651968.000000 0.000169
71409999999.999878 72129404928.000000 0.000100
102499999999.999969 103803158528.000000 0.000160
147200000000.000183 147880984576.000000 0.000021
211399999999.999786 211405438976.000000 0.000000
303500000000.000488 301538279424.000000 0.000042
435800000000.000732 427109220352.000000 0.000406
625799999999.999146 614622625792.000000 0.000325
898499999999.998657 860036530176.000000 0.001915
1290000000000.002197 1311050825728.000000 0.000262
1851999999999.997559 1887452528640.000000 0.000360
2660000000000.000488 2664509210624.000000 0.000003
3819000000000.004395 3788251070464.000000 0.000065
5483999999999.995117 5494850715648.000000 0.000004
7874000000000.015625 7757246234624.000000 0.000223
11309999999999.998047 11437082673152.000000 0.000125
16230000000000.031250 16159800819712.000000 0.000019
23310000000000.023438 23699734396928.000000 0.000275
33470000000000.011719 34218709090304.000000 0.000489
48050000000000.085938 48720712302592.000000 0.000192
69000000000000.054688 71881789014016.000000 0.001674
11700000000.000013 11386613760.000000 0.000737
16800000000.000017 16937243648.000000 0.000066
24119999999.999950 24104873984.000000 0.000000
34640000000.000023 34793046016.000000 0.000019
49729999999.999969 50150739968.000000 0.000071
71409999999.999878 71736090624.000000 0.000021
102499999999.999969 103248912384.000000 0.000053
147200000000.000183 147031654400.000000 0.000001
211399999999.999786 210214354944.000000 0.000032
303500000000.000488 300459589632.000000 0.000101
435800000000.000732 427753111552.000000 0.000347
625799999999.999146 618452680704.000000 0.000139
898499999999.998657 880661364736.000000 0.000402
1290000000000.002197 1319426457600.000000 0.000509
1851999999999.997559 1885882417152.000000 0.000329
2660000000000.000488 2679730077696.000000 0.000055
3819000000000.004395 3775569854464.000000 0.000131
5483999999999.995117 5520854351872.000000 0.000045
7874000000000.015625 7772694380544.000000 0.000168
11309999999999.998047 11357819764736.000000 0.000018
16230000000000.031250 16343230316544.000000 0.000048
23310000000000.023438 23378998067200.000000 0.000009
33470000000000.011719 34289037082624.000000 0.000585
48050000000000.085938 48917106393088.000000 0.000320
69000000000000.054688 70639041904640.000000 0.000551
11700000000.000013 12000933888.000000 0.000645
16800000000.000017 17441538048.000000 0.001405
24119999999.999950 24809175040.000000 0.000794
34640000000.000023 35360403456.000000 0.000424
49729999999.999969 50547875840.000000 0.000266
71409999999.999878 73171460096.000000 0.000594
102499999999.999969 106735263744.000000 0.001640
147200000000.000183 153648791552.000000 0.001839
211399999999.999786 219324121088.000000 0.001354
303500000000.000488 310951018496.000000 0.000588
435800000000.000732 435915587584.000000 0.000000
625799999999.999146 624997695488.000000 0.000002
898499999999.998657 902081937408.000000 0.000016
1290000000000.002197 1256921104384.000000 0.000675
1851999999999.997559 1829240963072.000000 0.000153
2660000000000.000488 2635842191360.000000 0.000083
3819000000000.004395 3723746082816.000000 0.000638
5483999999999.995117 5567617171456.000000 0.000229
7874000000000.015625 7905045643264.000000 0.000015
11309999999999.998047 11192480301056.000000 0.000109
16230000000000.031250 16547080830976.000000 0.000374
23310000000000.023438 23279358181376.000000 0.000002
33470000000000.011719 33990142590976.000000 0.000238
48050000000000.085938 48332407832576.000000 0.000034
69000000000000.054688 69870150483968.000000 0.000157
11700000000.000013 11665236992.000000 0.000009
16800000000.000017 16794101760.000000 0.000000
24119999999.999950 24182650880.000000 0.000007
34640000000.000023 34782810112.000000 0.000017
49729999999.999969 49805037568.000000 0.000002
71409999999.999878 71340687360.000000 0.000001
102499999999.999969 102399262720.000000 0.000001
147200000000.000183 146539462656.000000 0.000020
211399999999.999786 210975539200.000000 0.000004
303500000000.000488 302735163392.000000 0.000006
435800000000.000732 431477620736.000000 0.000099
625799999999.999146 620087279616.000000 0.000084
898499999999.998657 899109552128.000000 0.000000
1290000000000.002197 1265225957376.000000 0.000376
1851999999999.997559 1835026350080.000000 0.000085
2660000000000.000488 2645996601344.000000 0.000028
3819000000000.004395 3783263256576.000000 0.000088
5483999999999.995117 5471480053760.000000 0.000005
7874000000000.015625 7845057134592.000000 0.000014
11309999999999.998047 11186608275456.000000 0.000120
16230000000000.031250 16309279522816.000000 0.000024
23310000000000.023438 23408999923712.000000 0.000018
33470000000000.011719 33828561223680.000000 0.000114
48050000000000.085938 48588763693056.000000 0.000124
69000000000000.054688 69486866595840.000000 0.000049
11700000000.000013 11551294464.000000 0.000164
16800000000.000017 16708321280.000000 0.000030
24119999999.999950 24015953920.000000 0.000019
34640000000.000023 34546380800.000000 0.000007
49729999999.999969 49532256256.000000 0.000016
71409999999.999878 70931890176.000000 0.000045
102499999999.999969 101975826432.000000 0.000026
147200000000.000183 145950801920.000000 0.000073
211399999999.999786 209982291968.000000 0.000045
303500000000.000488 302205796352.000000 0.000018
435800000000.000732 431222816768.000000 0.000111
625799999999.999146 619031494656.000000 0.000118
898499999999.998657 898341797888.000000 0.000000
1290000000000.002197 1263557279744.000000 0.000429
1851999999999.997559 1849549651968.000000 0.000002
2660000000000.000488 2660907352064.000000 0.000000
3819000000000.004395 3779916726272.000000 0.000106
5483999999999.995117 5455176269824.000000 0.000028
7874000000000.015625 7827195691008.000000 0.000036
11309999999999.998047 11280889937920.000000 0.000007
16230000000000.031250 16275255328768.000000 0.000008
23310000000000.023438 23592716730368.000000 0.000145
33470000000000.011719 33776453287936.000000 0.000083
48050000000000.085938 48831139938304.000000 0.000260
69000000000000.054688 69643137974272.000000 0.000086
11700000000.000013 11415404544.000000 0.000606
16800000000.000017 16681595904.000000 0.000050
24119999999.999950 23934509056.000000 0.000060
34640000000.000023 34335979520.000000 0.000078
49729999999.999969 49423716352.000000 0.000038
71409999999.999878 70806454272.000000 0.000072
102499999999.999969 101661687808.000000 0.000067
147200000000.000183 145495130112.000000 0.000136
211399999999.999786 209522606080.000000 0.000080
303500000000.000488 301953089536.000000 0.000026
435800000000.000732 430543437824.000000 0.000147
