Ytrue Ypred RSE
43069999999999.960938 43784482062336.000000 0.000271
62260000000000.117188 63154398691328.000000 0.000203
90000000000000.062500 89071447703552.000000 0.000108
13000000000.000006 12831017984.000000 0.000171
18790000000.000011 18759200768.000000 0.000003
27160000000.000034 27244621824.000000 0.000010
39259999999.999962 39254827008.000000 0.000000
56749999999.999962 56718663680.000000 0.000000
82040000000.000137 81570725888.000000 0.000033
118599999999.999893 118503309312.000000 0.000001
171400000000.000183 170243489792.000000 0.000046
247800000000.000458 249597181952.000000 0.000052
358099999999.999512 352584433664.000000 0.000241
517700000000.000488 509034299392.000000 0.000285
748299999999.999878 744618721280.000000 0.000024
1082000000000.001831 1080326488064.000000 0.000002
1564000000000.001709 1619624984576.000000 0.001221
2260000000000.001465 2249698050048.000000 0.000021
3266999999999.995117 3300447223808.000000 0.000104
4722000000000.004883 4675452534784.000000 0.000098
6826000000000.003906 6799837626368.000000 0.000015
9867000000000.019531 10041059966976.000000 0.000306
14260000000000.021484 14340104126464.000000 0.000031
20619999999999.968750 20833114259456.000000 0.000106
29799999999999.941406 30091650269184.000000 0.000095
43069999999999.960938 43760549363712.000000 0.000253
62260000000000.117188 63540136247296.000000 0.000414
90000000000000.062500 94582964486144.000000 0.002467
13000000000.000006 12713976832.000000 0.000495
18790000000.000011 18612633600.000000 0.000090
27160000000.000034 27009921024.000000 0.000031
39259999999.999962 38942736384.000000 0.000066
56749999999.999962 56328429568.000000 0.000056
82040000000.000137 80992067584.000000 0.000165
118599999999.999893 117727526912.000000 0.000055
171400000000.000183 169247883264.000000 0.000160
247800000000.000458 248143511552.000000 0.000002
358099999999.999512 351964823552.000000 0.000299
517700000000.000488 507752710144.000000 0.000376
748299999999.999878 744143060992.000000 0.000031
1082000000000.001831 1080466472960.000000 0.000002
1564000000000.001709 1608245051392.000000 0.000778
2260000000000.001465 2264438145024.000000 0.000004
3266999999999.995117 3308204064768.000000 0.000157
4722000000000.004883 4684475531264.000000 0.000064
6826000000000.003906 6789617156096.000000 0.000029
9867000000000.019531 10081978548224.000000 0.000465
14260000000000.021484 14409865887744.000000 0.000109
20619999999999.968750 20872907718656.000000 0.000149
29799999999999.941406 30391679320064.000000 0.000387
43069999999999.960938 43981933117440.000000 0.000439
62260000000000.117188 64026432241664.000000 0.000783
90000000000000.062500 95250555076608.000000 0.003216
13000000000.000006 12845395968.000000 0.000143
18790000000.000011 18760437760.000000 0.000002
27160000000.000034 27163617280.000000 0.000000
39259999999.999962 39219412992.000000 0.000001
56749999999.999962 56798310400.000000 0.000001
82040000000.000137 81406451712.000000 0.000060
118599999999.999893 118398484480.000000 0.000003
171400000000.000183 169987227648.000000 0.000069
247800000000.000458 249920225280.000000 0.000073
358099999999.999512 352777273344.000000 0.000224
517700000000.000488 507445051392.000000 0.000400
748299999999.999878 746753949696.000000 0.000004
1082000000000.001831 1083981299712.000000 0.000003
1564000000000.001709 1595150696448.000000 0.000389
2260000000000.001465 2258885672960.000000 0.000000
3266999999999.995117 3282190729216.000000 0.000022
4722000000000.004883 4698414252032.000000 0.000025
6826000000000.003906 6804139409408.000000 0.000010
9867000000000.019531 9980585443328.000000 0.000131
14260000000000.021484 14361281167360.000000 0.000050
20619999999999.968750 20691596345344.000000 0.000012
29799999999999.941406 30110157635584.000000 0.000107
43069999999999.960938 43679137923072.000000 0.000197
62260000000000.117188 63265023459328.000000 0.000256
90000000000000.062500 94205292576768.000000 0.002086
13000000000.000006 12786745344.000000 0.000274
18790000000.000011 18667481088.000000 0.000043
27160000000.000034 26920450048.000000 0.000078
39259999999.999962 38974472192.000000 0.000053
56749999999.999962 56394027008.000000 0.000040
82040000000.000137 80678060032.000000 0.000280
118599999999.999893 117621325824.000000 0.000069
171400000000.000183 168885534720.000000 0.000218
247800000000.000458 249023987712.000000 0.000024
358099999999.999512 352363839488.000000 0.000261
517700000000.000488 505882968064.000000 0.000533
748299999999.999878 743796703232.000000 0.000036
1082000000000.001831 1085419945984.000000 0.000010
1564000000000.001709 1580912607232.000000 0.000116
2260000000000.001465 2276128718848.000000 0.000051
3266999999999.995117 3289673367552.000000 0.000048
4722000000000.004883 4696680955904.000000 0.000029
6826000000000.003906 6841325060096.000000 0.000005
9867000000000.019531 10008369561600.000000 0.000202
14260000000000.021484 14358379757568.000000 0.000047
20619999999999.968750 20877215268864.000000 0.000154
29799999999999.941406 30172772302848.000000 0.000155
43069999999999.960938 44042528227328.000000 0.000499
62260000000000.117188 63690724343808.000000 0.000516
90000000000000.062500 92706189606912.000000 0.000878
13000000000.000006 12747887616.000000 0.000384
18790000000.000011 18613286912.000000 0.000089
27160000000.000034 26783240192.000000 0.000195
39259999999.999962 38858592256.000000 0.000106
56749999999.999962 56071368704.000000 0.000145
82040000000.000137 80387686400.000000 0.000414
118599999999.999893 117123112960.000000 0.000157
171400000000.000183 168015527936.000000 0.000398
247800000000.000458 247914758144.000000 0.000000
358099999999.999512 351748489216.000000 0.000320
517700000000.000488 503762321408.000000 0.000745
748299999999.999878 742218924032.000000 0.000067
1082000000000.001831 1084743221248.000000 0.000006
1564000000000.001709 1583341109248.000000 0.000151
2260000000000.001465 2286538719232.000000 0.000136
3266999999999.995117 3297498890240.000000 0.000086
4722000000000.004883 4705517830144.000000 0.000012
6826000000000.003906 6864047702016.000000 0.000031
9867000000000.019531 10013690036224.000000 0.000218
14260000000000.021484 14330346078208.000000 0.000024
20619999999999.968750 20837597970432.000000 0.000110
29799999999999.941406 30274779873280.000000 0.000250
43069999999999.960938 43964358983680.000000 0.000422
62260000000000.117188 64103242530816.000000 0.000851
90000000000000.062500 91449366413312.000000 0.000255
13000000000.000006 12849316864.000000 0.000136
18790000000.000011 18903435264.000000 0.000036
27160000000.000034 27421804544.000000 0.000092
39259999999.999962 39518273536.000000 0.000043
56749999999.999962 56811532288.000000 0.000001
82040000000.000137 81969348608.000000 0.000001
118599999999.999893 118655631360.000000 0.000000
171400000000.000183 170153426944.000000 0.000053
247800000000.000458 248950718464.000000 0.000021
358099999999.999512 354504376320.000000 0.000102
517700000000.000488 515085991936.000000 0.000026
748299999999.999878 730454360064.000000 0.000583
1082000000000.001831 1070594326528.000000 0.000112
1564000000000.001709 1556489830400.000000 0.000023
2260000000000.001465 2231125934080.000000 0.000165
3266999999999.995117 3249053630464.000000 0.000030
4722000000000.004883 4754438619136.000000 0.000047
6826000000000.003906 6910553620480.000000 0.000152
9867000000000.019531 9896300904448.000000 0.000009
14260000000000.021484 14348987662336.000000 0.000039
20619999999999.968750 21108120092672.000000 0.000547
29799999999999.941406 30421794422784.000000 0.000426
43069999999999.960938 43678370365440.000000 0.000197
62260000000000.117188 65293774749696.000000 0.002264
90000000000000.062500 97926890127360.000000 0.007130
13000000000.000006 12766320640.000000 0.000329
18790000000.000011 18722410496.000000 0.000013
27160000000.000034 27161411584.000000 0.000000
39259999999.999962 39140519936.000000 0.000009
56749999999.999962 56548040704.000000 0.000013
82040000000.000137 81545289728.000000 0.000037
118599999999.999893 118360530944.000000 0.000004
171400000000.000183 169477718016.000000 0.000127
247800000000.000458 247411687424.000000 0.000002
358099999999.999512 353562132480.000000 0.000163
517700000000.000488 513957265408.000000 0.000053
748299999999.999878 724826849280.000000 0.001016
1082000000000.001831 1072382541824.000000 0.000080
1564000000000.001709 1552069951488.000000 0.000059
2260000000000.001465 2266412875776.000000 0.000008
3266999999999.995117 3276451610624.000000 0.000008
4722000000000.004883 4774337445888.000000 0.000122
6826000000000.003906 6887192920064.000000 0.000080
9867000000000.019531 9953904427008.000000 0.000077
14260000000000.021484 14405562531840.000000 0.000103
20619999999999.968750 20973159972864.000000 0.000288
29799999999999.941406 30404562124800.000000 0.000403
43069999999999.960938 44052879769600.000000 0.000509
62260000000000.117188 65087494684672.000000 0.001973
90000000000000.062500 98901747040256.000000 0.008902
13000000000.000006 12774340608.000000 0.000307
18790000000.000011 18802917376.000000 0.000000
27160000000.000034 27162662912.000000 0.000000
39259999999.999962 39163473920.000000 0.000006
56749999999.999962 56834740224.000000 0.000002
82040000000.000137 81735680000.000000 0.000014
118599999999.999893 118494199808.000000 0.000001
171400000000.000183 169508995072.000000 0.000123
247800000000.000458 248180555776.000000 0.000002
358099999999.999512 353088077824.000000 0.000199
517700000000.000488 513358331904.000000 0.000071
748299999999.999878 722363940864.000000 0.001244
1082000000000.001831 1080409522176.000000 0.000002
1564000000000.001709 1556520632320.000000 0.000023
2260000000000.001465 2257502076928.000000 0.000001
3266999999999.995117 3277545275392.000000 0.000010
4722000000000.004883 4763645116416.000000 0.000077
6826000000000.003906 6880133906432.000000 0.000062
9867000000000.019531 9963505188864.000000 0.000095
14260000000000.021484 14373585158144.000000 0.000063
20619999999999.968750 20842402545664.000000 0.000115
29799999999999.941406 30169127452672.000000 0.000152
43069999999999.960938 43846637453312.000000 0.000319
62260000000000.117188 65047485218816.000000 0.001919
90000000000000.062500 97199966912512.000000 0.005926
13000000000.000006 12685197312.000000 0.000601
18790000000.000011 18671417344.000000 0.000040
27160000000.000034 26906324992.000000 0.000088
39259999999.999962 38891544576.000000 0.000089
56749999999.999962 56447053824.000000 0.000029
82040000000.000137 81104732160.000000 0.000131
118599999999.999893 117748989952.000000 0.000052
171400000000.000183 168636137472.000000 0.000264
247800000000.000458 247313924096.000000 0.000004
358099999999.999512 352059129856.000000 0.000289
517700000000.000488 510311301120.000000 0.000207
748299999999.999878 721449254912.000000 0.001335
1082000000000.001831 1096268644352.000000 0.000172
1564000000000.001709 1583657517056.000000 0.000156
2260000000000.001465 2268225339392.000000 0.000013
3266999999999.995117 3276645859328.000000 0.000009
4722000000000.004883 4748543524864.000000 0.000031
6826000000000.003906 6881690517504.000000 0.000066
9867000000000.019531 9972084637696.000000 0.000112
14260000000000.021484 14483719192576.000000 0.000242
20619999999999.968750 20944624025600.000000 0.000244
29799999999999.941406 30648632868864.000000 0.000789
43069999999999.960938 44090817249280.000000 0.000549
62260000000000.117188 65663880134656.000000 0.002834
90000000000000.062500 98435483041792.000000 0.008032
13000000000.000006 12843139072.000000 0.000147
18790000000.000011 18876225536.000000 0.000021
27160000000.000034 27122968576.000000 0.000002
39259999999.999962 39289405440.000000 0.000001
56749999999.999962 56947548160.000000 0.000012
82040000000.000137 81578426368.000000 0.000032
118599999999.999893 118544949248.000000 0.000000
171400000000.000183 169899163648.000000 0.000077
247800000000.000458 249184813056.000000 0.000031
358099999999.999512 354036809728.000000 0.000130
517700000000.000488 511952257024.000000 0.000125
748299999999.999878 721153097728.000000 0.001366
1082000000000.001831 1087631720448.000000 0.000027
1564000000000.001709 1569901117440.000000 0.000014
2260000000000.001465 2262603923456.000000 0.000001
3266999999999.995117 3280634380288.000000 0.000017
4722000000000.004883 4751839723520.000000 0.000040
6826000000000.003906 6877399744512.000000 0.000056
9867000000000.019531 9875504496640.000000 0.000001
14260000000000.021484 14373774950400.000000 0.000063
20619999999999.968750 20689870389248.000000 0.000011
29799999999999.941406 30061996539904.000000 0.000077
43069999999999.960938 43728467132416.000000 0.000230
62260000000000.117188 63964457205760.000000 0.000729
90000000000000.062500 97882598277120.000000 0.007053
13000000000.000006 12793823232.000000 0.000256
18790000000.000011 18815059968.000000 0.000002
27160000000.000034 26934759424.000000 0.000069
39259999999.999962 39119294464.000000 0.000013
56749999999.999962 56617996288.000000 0.000005
82040000000.000137 81081753600.000000 0.000138
118599999999.999893 117911224320.000000 0.000034
171400000000.000183 169210724352.000000 0.000165
247800000000.000458 248487034880.000000 0.000008
358099999999.999512 353167147008.000000 0.000192
517700000000.000488 511133384704.000000 0.000163
748299999999.999878 720895016960.000000 0.001392
1082000000000.001831 1093386043392.000000 0.000110
1564000000000.001709 1581558398976.000000 0.000125
2260000000000.001465 2272557793280.000000 0.000031
3266999999999.995117 3285652078592.000000 0.000032
4722000000000.004883 4750556266496.000000 0.000036
6826000000000.003906 6897409196032.000000 0.000108
9867000000000.019531 9899866062848.000000 0.000011
14260000000000.021484 14364308406272.000000 0.000053
20619999999999.968750 20835219800064.000000 0.000108
29799999999999.941406 30066616565760.000000 0.000079
43069999999999.960938 44217640419328.000000 0.000692
62260000000000.117188 64923476426752.000000 0.001755
90000000000000.062500 96317569236992.000000 0.004604
13000000000.000006 12751751168.000000 0.000372
18790000000.000011 18709299200.000000 0.000019
27160000000.000034 26806069248.000000 0.000172
39259999999.999962 38951886848.000000 0.000062
56749999999.999962 56330285056.000000 0.000055
82040000000.000137 80772014080.000000 0.000243
118599999999.999893 117544894464.000000 0.000080
171400000000.000183 168552103936.000000 0.000281
247800000000.000458 247567663104.000000 0.000001
358099999999.999512 352780386304.000000 0.000224
517700000000.000488 511387107328.000000 0.000151
748299999999.999878 722838421504.000000 0.001199
1082000000000.001831 1080131977216.000000 0.000003
1564000000000.001709 1590949314560.000000 0.000292
2260000000000.001465 2279609991168.000000 0.000075
3266999999999.995117 3288684036096.000000 0.000044
4722000000000.004883 4743801339904.000000 0.000021
6826000000000.003906 6865509416960.000000 0.000033
9867000000000.019531 9958167937024.000000 0.000085
14260000000000.021484 14419013664768.000000 0.000123
20619999999999.968750 20957966106624.000000 0.000264
29799999999999.941406 30374132449280.000000 0.000364
43069999999999.960938 43974689554432.000000 0.000432
62260000000000.117188 65984190742528.000000 0.003376
90000000000000.062500 97081368772608.000000 0.005739
13000000000.000006 12910408704.000000 0.000048
18790000000.000011 18855512064.000000 0.000012
27160000000.000034 27390691328.000000 0.000072
39259999999.999962 39687069696.000000 0.000117
56749999999.999962 57210138624.000000 0.000065
82040000000.000137 82333384704.000000 0.000013
118599999999.999893 118914916352.000000 0.000007
171400000000.000183 170718560256.000000 0.000016
247800000000.000458 247252549632.000000 0.000005
358099999999.999512 353266434048.000000 0.000185
517700000000.000488 521246212096.000000 0.000047
748299999999.999878 744412676096.000000 0.000027
1082000000000.001831 1068886589440.000000 0.000149
1564000000000.001709 1578824105984.000000 0.000089
2260000000000.001465 2267747188736.000000 0.000012
3266999999999.995117 3286532620288.000000 0.000036
4722000000000.004883 4705331707904.000000 0.000013
6826000000000.003906 6815429427200.000000 0.000002
9867000000000.019531 9986832859136.000000 0.000146
14260000000000.021484 14165620031488.000000 0.000044
20619999999999.968750 20908322324480.000000 0.000193
29799999999999.941406 30292603568128.000000 0.000269
43069999999999.960938 44022513008640.000000 0.000479
62260000000000.117188 63556603084800.000000 0.000425
90000000000000.062500 95569020190720.000000 0.003606
13000000000.000006 12883758080.000000 0.000081
18790000000.000011 18910328832.000000 0.000041
27160000000.000034 27412353024.000000 0.000086
39259999999.999962 39629852672.000000 0.000088
56749999999.999962 57268711424.000000 0.000083
82040000000.000137 82767175680.000000 0.000078
118599999999.999893 119508361216.000000 0.000058
171400000000.000183 172505546752.000000 0.000041
247800000000.000458 248036179968.000000 0.000001
358099999999.999512 351951683584.000000 0.000300
517700000000.000488 518055690240.000000 0.000000
748299999999.999878 742546604032.000000 0.000060
1082000000000.001831 1067568267264.000000 0.000180
1564000000000.001709 1586727616512.000000 0.000208
2260000000000.001465 2287598305280.000000 0.000147
3266999999999.995117 3284267171840.000000 0.000028
4722000000000.004883 4718296301568.000000 0.000001
6826000000000.003906 6836985004032.000000 0.000003
9867000000000.019531 9823099813888.000000 0.000020
14260000000000.021484 14477517914112.000000 0.000229
20619999999999.968750 20561692459008.000000 0.000008
29799999999999.941406 30868890451968.000000 0.001242
43069999999999.960938 43995455553536.000000 0.000452
62260000000000.117188 63761813602304.000000 0.000568
90000000000000.062500 96948216397824.000000 0.005533
13000000000.000006 12723082240.000000 0.000464
18790000000.000011 18775603200.000000 0.000001
27160000000.000034 27149246464.000000 0.000000
39259999999.999962 39214161920.000000 0.000001
56749999999.999962 56847847424.000000 0.000003
82040000000.000137 82322178048.000000 0.000012
118599999999.999893 118981779456.000000 0.000010
171400000000.000183 171839373312.000000 0.000007
247800000000.000458 247017570304.000000 0.000010
358099999999.999512 350631034880.000000 0.000444
517700000000.000488 517820252160.000000 0.000000
748299999999.999878 749150273536.000000 0.000001
1082000000000.001831 1085415161856.000000 0.000010
1564000000000.001709 1580662652928.000000 0.000112
2260000000000.001465 2302677614592.000000 0.000350
3266999999999.995117 3293041393664.000000 0.000063
4722000000000.004883 4721415815168.000000 0.000000
6826000000000.003906 6905592807424.000000 0.000134
9867000000000.019531 9844110131200.000000 0.000005
14260000000000.021484 14558814011392.000000 0.000430
20619999999999.968750 20932301160448.000000 0.000226
29799999999999.941406 30571130519552.000000 0.000653
43069999999999.960938 44716800344064.000000 0.001408
62260000000000.117188 64569879822336.000000 0.001327
90000000000000.062500 97238613229568.000000 0.005987
13000000000.000006 12855554048.000000 0.000125
18790000000.000011 18995062784.000000 0.000118
27160000000.000034 27412113408.000000 0.000085
39259999999.999962 39630897152.000000 0.000088
56749999999.999962 57449455616.000000 0.000150
82040000000.000137 83151740928.000000 0.000181
118599999999.999893 120123236352.000000 0.000163
171400000000.000183 172966412288.000000 0.000083
247800000000.000458 248772034560.000000 0.000015
358099999999.999512 352794312704.000000 0.000223
517700000000.000488 508700196864.000000 0.000308
748299999999.999878 734053007360.000000 0.000370
1082000000000.001831 1066726981632.000000 0.000202
1564000000000.001709 1582739619840.000000 0.000142
2260000000000.001465 2303567855616.000000 0.000365
3266999999999.995117 3285572911104.000000 0.000032
4722000000000.004883 4742228475904.000000 0.000018
6826000000000.003906 6835063488512.000000 0.000002
9867000000000.019531 9833890709504.000000 0.000011
14260000000000.021484 14172931751936.000000 0.000038
20619999999999.968750 20769759297536.000000 0.000052
29799999999999.941406 30026567254016.000000 0.000057
43069999999999.960938 44000383860736.000000 0.000457
62260000000000.117188 63542229204992.000000 0.000416
90000000000000.062500 97191217594368.000000 0.005912
13000000000.000006 12754832384.000000 0.000363
18790000000.000011 18721093632.000000 0.000013
27160000000.000034 26900121600.000000 0.000092
39259999999.999962 38994849792.000000 0.000046
56749999999.999962 56405544960.000000 0.000037
82040000000.000137 81213972480.000000 0.000102
118599999999.999893 118281027584.000000 0.000007
171400000000.000183 171088969728.000000 0.000003
247800000000.000458 246930259968.000000 0.000012
358099999999.999512 351926190080.000000 0.000302
517700000000.000488 511806144512.000000 0.000131
748299999999.999878 745544744960.000000 0.000014
1082000000000.001831 1103601729536.000000 0.000391
1564000000000.001709 1597365944320.000000 0.000446
2260000000000.001465 2287512846336.000000 0.000146
3266999999999.995117 3256696700928.000000 0.000010
4722000000000.004883 4731691335680.000000 0.000004
6826000000000.003906 6878169923584.000000 0.000058
9867000000000.019531 9897192194048.000000 0.000009
14260000000000.021484 14406859620352.000000 0.000105
20619999999999.968750 20877856997376.000000 0.000154
29799999999999.941406 30176018694144.000000 0.000157
43069999999999.960938 45738922868736.000000 0.003616
62260000000000.117188 65406572167168.000000 0.002431
90000000000000.062500 98674843582464.000000 0.008474
13000000000.000006 13203915776.000000 0.000242
18790000000.000011 19085625344.000000 0.000244
27160000000.000034 27586809856.000000 0.000243
39259999999.999962 39829377024.000000 0.000207
56749999999.999962 57655836672.000000 0.000251
82040000000.000137 82924175360.000000 0.000115
118599999999.999893 119508099072.000000 0.000058
171400000000.000183 171107762176.000000 0.000003
247800000000.000458 248207261696.000000 0.000003
358099999999.999512 351085592576.000000 0.000391
517700000000.000488 518763773952.000000 0.000004
748299999999.999878 747789418496.000000 0.000000
1082000000000.001831 1099006738432.000000 0.000243
1564000000000.001709 1571874275328.000000 0.000025
2260000000000.001465 2282620452864.000000 0.000099
3266999999999.995117 3251166248960.000000 0.000024
4722000000000.004883 4724486045696.000000 0.000000
6826000000000.003906 6741215412224.000000 0.000156
9867000000000.019531 9932986384384.000000 0.000044
14260000000000.021484 14377373663232.000000 0.000067
20619999999999.968750 20706186231808.000000 0.000017
29799999999999.941406 29999216197632.000000 0.000044
43069999999999.960938 44225504739328.000000 0.000701
62260000000000.117188 63946199400448.000000 0.000714
90000000000000.062500 97432046141440.000000 0.006299
13000000000.000006 12957954048.000000 0.000010
18790000000.000011 18865948672.000000 0.000016
27160000000.000034 27205943296.000000 0.000003
39259999999.999962 39432802304.000000 0.000019
56749999999.999962 57210388480.000000 0.000065
82040000000.000137 82373713920.000000 0.000016
118599999999.999893 119085285376.000000 0.000017
171400000000.000183 171111890944.000000 0.000003
247800000000.000458 247930535936.000000 0.000000
358099999999.999512 351651168256.000000 0.000330
517700000000.000488 520574763008.000000 0.000031
748299999999.999878 756078215168.000000 0.000107
1082000000000.001831 1104525393920.000000 0.000425
1564000000000.001709 1573259051008.000000 0.000035
2260000000000.001465 2267333787648.000000 0.000010
3266999999999.995117 3235682451456.000000 0.000093
4722000000000.004883 4728959270912.000000 0.000002
6826000000000.003906 6782375165952.000000 0.000041
9867000000000.019531 9841386979328.000000 0.000007
14260000000000.021484 14463060148224.000000 0.000200
20619999999999.968750 20995047948288.000000 0.000325
29799999999999.941406 30076785655808.000000 0.000085
43069999999999.960938 43948336742400.000000 0.000408
62260000000000.117188 62812919431168.000000 0.000078
90000000000000.062500 94414462517248.000000 0.002293
13000000000.000006 12755952640.000000 0.000359
18790000000.000011 18737545216.000000 0.000008
27160000000.000034 26943928320.000000 0.000064
39259999999.999962 39274053632.000000 0.000000
56749999999.999962 56967188480.000000 0.000015
82040000000.000137 82059935744.000000 0.000000
118599999999.999893 119313539072.000000 0.000036
171400000000.000183 170708434944.000000 0.000016
247800000000.000458 245713223680.000000 0.000072
358099999999.999512 353054720000.000000 0.000201
517700000000.000488 520646787072.000000 0.000032
748299999999.999878 767808569344.000000 0.000662
1082000000000.001831 1096454045696.000000 0.000176
1564000000000.001709 1572392140800.000000 0.000029
2260000000000.001465 2273675837440.000000 0.000036
3266999999999.995117 3246714519552.000000 0.000039
4722000000000.004883 4732491399168.000000 0.000005
6826000000000.003906 6774456320000.000000 0.000057
9867000000000.019531 9931525718016.000000 0.000042
14260000000000.021484 14489062735872.000000 0.000254
20619999999999.968750 20829089824768.000000 0.000102
29799999999999.941406 31315200049152.000000 0.002460
43069999999999.960938 44030637375488.000000 0.000487
62260000000000.117188 65423378743296.000000 0.002457
90000000000000.062500 97905599840256.000000 0.007093
13000000000.000006 12936204288.000000 0.000024
18790000000.000011 18880120832.000000 0.000023
27160000000.000034 27112546304.000000 0.000003
39259999999.999962 39444836352.000000 0.000022
56749999999.999962 56888557568.000000 0.000006
82040000000.000137 82164695040.000000 0.000002
118599999999.999893 119296245760.000000 0.000034
171400000000.000183 170384867328.000000 0.000035
247800000000.000458 242910642176.000000 0.000397
