Ytrue Ypred RSE
68129999999999.976562 68801945141248.000000 0.000096
100000000000000.000000 101698307620864.000000 0.000284
10000000000.000000 10061210624.000000 0.000037
14679999999.999989 14766584832.000000 0.000035
21540000000.000042 21736407040.000000 0.000082
31620000000.000057 32045979648.000000 0.000179
46420000000.000084 46917537792.000000 0.000114
68129999999.999977 69104771072.000000 0.000202
100000000000.000000 101142421504.000000 0.000129
146799999999.999878 147813138432.000000 0.000047
215400000000.000427 215067049984.000000 0.000002
316200000000.000610 315565309952.000000 0.000004
464200000000.000854 462573928448.000000 0.000012
681299999999.999756 666800029696.000000 0.000463
1000000000000.000000 979619414016.000000 0.000424
1467999999999.998779 1433437470720.000000 0.000568
2154000000000.004395 2117501714432.000000 0.000292
3162000000000.005859 3186521800704.000000 0.000060
4642000000000.007812 4651662966784.000000 0.000004
6812999999999.998047 6849427406848.000000 0.000028
10000000000000.000000 10053701599232.000000 0.000029
14679999999999.988281 14653205774336.000000 0.000003
21540000000000.042969 21705690972160.000000 0.000059
31620000000000.058594 31969578582016.000000 0.000121
46420000000000.085938 47114734272512.000000 0.000221
68129999999999.976562 68357839650816.000000 0.000011
100000000000000.000000 102256577871872.000000 0.000498
10000000000.000000 9976180736.000000 0.000006
14679999999.999989 14635744256.000000 0.000009
21540000000.000042 21521020928.000000 0.000001
31620000000.000057 31638196224.000000 0.000000
46420000000.000084 46346055680.000000 0.000003
68129999999.999977 68375552000.000000 0.000013
100000000000.000000 100018888704.000000 0.000000
146799999999.999878 146253021184.000000 0.000014
215400000000.000427 213558280192.000000 0.000074
316200000000.000610 313546964992.000000 0.000071
464200000000.000854 459034361856.000000 0.000125
681299999999.999756 662104702976.000000 0.000817
1000000000000.000000 1011077808128.000000 0.000121
1467999999999.998779 1477164400640.000000 0.000039
2154000000000.004395 2159235694592.000000 0.000006
3162000000000.005859 3184961781760.000000 0.000052
4642000000000.007812 4641602404352.000000 0.000000
6812999999999.998047 6851909386240.000000 0.000032
10000000000000.000000 10067155877888.000000 0.000045
14679999999999.988281 14899870695424.000000 0.000221
21540000000000.042969 21802807984128.000000 0.000147
31620000000000.058594 32454742114304.000000 0.000679
46420000000000.085938 47480322392064.000000 0.000510
68129999999999.976562 68997722669056.000000 0.000160
100000000000000.000000 102748611674112.000000 0.000735
10000000000.000000 10063442944.000000 0.000040
14679999999.999989 14718703616.000000 0.000007
21540000000.000042 21740943360.000000 0.000086
31620000000.000057 32057169920.000000 0.000189
46420000000.000084 46928871424.000000 0.000119
68129999999.999977 68481941504.000000 0.000027
100000000000.000000 101037645824.000000 0.000107
146799999999.999878 148258816000.000000 0.000098
215400000000.000427 215885168640.000000 0.000005
316200000000.000610 313650249728.000000 0.000066
464200000000.000854 454640500736.000000 0.000433
681299999999.999756 670679760896.000000 0.000247
1000000000000.000000 970191405056.000000 0.000916
1467999999999.998779 1460928512000.000000 0.000023
2154000000000.004395 2187844124672.000000 0.000243
3162000000000.005859 3184094609408.000000 0.000048
4642000000000.007812 4606267490304.000000 0.000060
6812999999999.998047 6820774543360.000000 0.000001
10000000000000.000000 9887156273152.000000 0.000129
14679999999999.988281 14804214349824.000000 0.000071
21540000000000.042969 21584960028672.000000 0.000004
31620000000000.058594 31977512108032.000000 0.000126
46420000000000.085938 47638963552256.000000 0.000672
68129999999999.976562 68559430483968.000000 0.000039
100000000000000.000000 100111610806272.000000 0.000001
10000000000.000000 10095537152.000000 0.000090
14679999999.999989 14805742592.000000 0.000073
21540000000.000042 21913395200.000000 0.000295
31620000000.000057 32198057984.000000 0.000328
46420000000.000084 47137501184.000000 0.000235
68129999999.999977 68784119808.000000 0.000091
100000000000.000000 101502869504.000000 0.000223
146799999999.999878 149000011776.000000 0.000221
215400000000.000427 216543690752.000000 0.000028
316200000000.000610 314463354880.000000 0.000030
464200000000.000854 451955884032.000000 0.000715
681299999999.999756 652277121024.000000 0.001895
1000000000000.000000 988921921536.000000 0.000124
1467999999999.998779 1490189942784.000000 0.000225
2154000000000.004395 2188857966592.000000 0.000258
3162000000000.005859 3170141208576.000000 0.000007
4642000000000.007812 4629234974720.000000 0.000008
6812999999999.998047 6774991618048.000000 0.000031
10000000000000.000000 10007776067584.000000 0.000001
14679999999999.988281 14569271459840.000000 0.000057
21540000000000.042969 21989460803584.000000 0.000427
31620000000000.058594 32167950286848.000000 0.000295
46420000000000.085938 46720759103488.000000 0.000042
68129999999999.976562 69165499023360.000000 0.000228
100000000000000.000000 99700485128192.000000 0.000009
10000000000.000000 10011491328.000000 0.000001
14679999999.999989 14766649344.000000 0.000035
21540000000.000042 21678254080.000000 0.000041
31620000000.000057 31808448512.000000 0.000035
46420000000.000084 46751137792.000000 0.000051
68129999999.999977 68266782720.000000 0.000004
100000000000.000000 100903280640.000000 0.000081
146799999999.999878 147640221696.000000 0.000033
215400000000.000427 215096803328.000000 0.000002
316200000000.000610 314130694144.000000 0.000043
464200000000.000854 452655120384.000000 0.000634
681299999999.999756 659589824512.000000 0.001049
1000000000000.000000 998852198400.000000 0.000001
1467999999999.998779 1509947211776.000000 0.000794
2154000000000.004395 2183366180864.000000 0.000183
3162000000000.005859 3144495398912.000000 0.000031
4642000000000.007812 4612907597824.000000 0.000040
6812999999999.998047 6847096422400.000000 0.000025
10000000000000.000000 9883596357632.000000 0.000137
14679999999999.988281 14690837069824.000000 0.000001
21540000000000.042969 21605256265728.000000 0.000009
31620000000000.058594 31671839621120.000000 0.000003
46420000000000.085938 48151683661824.000000 0.001342
68129999999999.976562 67443250692096.000000 0.000103
100000000000000.000000 99251593936896.000000 0.000056
10000000000.000000 9930369024.000000 0.000049
14679999999.999989 14661026816.000000 0.000002
21540000000.000042 21531514880.000000 0.000000
31620000000.000057 31601674240.000000 0.000000
46420000000.000084 46499983360.000000 0.000003
68129999999.999977 67881263104.000000 0.000013
100000000000.000000 100235018240.000000 0.000006
146799999999.999878 147114983424.000000 0.000005
215400000000.000427 214196076544.000000 0.000031
316200000000.000610 313717063680.000000 0.000062
464200000000.000854 455911178240.000000 0.000325
681299999999.999756 675225272320.000000 0.000080
1000000000000.000000 1018140557312.000000 0.000323
1467999999999.998779 1509029052416.000000 0.000760
2154000000000.004395 2177529544704.000000 0.000118
3162000000000.005859 3151920103424.000000 0.000010
4642000000000.007812 4607370067968.000000 0.000056
6812999999999.998047 6849261731840.000000 0.000028
10000000000000.000000 10094915878912.000000 0.000089
14679999999999.988281 14696289665024.000000 0.000001
21540000000000.042969 22098812600320.000000 0.000656
31620000000000.058594 31898191527936.000000 0.000077
46420000000000.085938 47997660430336.000000 0.001117
68129999999999.976562 68464047816704.000000 0.000024
100000000000000.000000 99689101787136.000000 0.000010
10000000000.000000 9936978944.000000 0.000040
14679999999.999989 14740050944.000000 0.000017
21540000000.000042 21545371648.000000 0.000000
31620000000.000057 31755827200.000000 0.000018
46420000000.000084 46617354240.000000 0.000018
68129999999.999977 68248199168.000000 0.000003
100000000000.000000 100236337152.000000 0.000006
146799999999.999878 148047986688.000000 0.000072
215400000000.000427 215486840832.000000 0.000000
316200000000.000610 315993128960.000000 0.000000
464200000000.000854 460024283136.000000 0.000082
681299999999.999756 681361866752.000000 0.000000
1000000000000.000000 1021322526720.000000 0.000445
1467999999999.998779 1502538235904.000000 0.000541
2154000000000.004395 2150047285248.000000 0.000003
3162000000000.005859 3161257148416.000000 0.000000
4642000000000.007812 4625384079360.000000 0.000013
6812999999999.998047 6762773610496.000000 0.000055
10000000000000.000000 10013932257280.000000 0.000002
14679999999999.988281 14673491525632.000000 0.000000
21540000000000.042969 21217838891008.000000 0.000227
31620000000000.058594 32953707003904.000000 0.001707
46420000000000.085938 46676765048832.000000 0.000030
68129999999999.976562 67416893685760.000000 0.000111
100000000000000.000000 101114217234432.000000 0.000123
10000000000.000000 10210511872.000000 0.000434
14679999999.999989 15090820096.000000 0.000762
21540000000.000042 22216755200.000000 0.000957
31620000000.000057 32682452992.000000 0.001092
46420000000.000084 47751659520.000000 0.000800
68129999999.999977 69275246592.000000 0.000278
100000000000.000000 101423996928.000000 0.000200
146799999999.999878 148319043584.000000 0.000106
215400000000.000427 215987585024.000000 0.000007
316200000000.000610 312780193792.000000 0.000118
464200000000.000854 468737720320.000000 0.000095
681299999999.999756 671171805184.000000 0.000224
1000000000000.000000 995377348608.000000 0.000021
1467999999999.998779 1452493373440.000000 0.000113
2154000000000.004395 2127125544960.000000 0.000158
3162000000000.005859 3088875782144.000000 0.000547
4642000000000.007812 4604072820736.000000 0.000067
6812999999999.998047 6612546748416.000000 0.000892
10000000000000.000000 10092189581312.000000 0.000084
14679999999999.988281 14524454273024.000000 0.000113
21540000000000.042969 21369525895168.000000 0.000063
31620000000000.058594 31790502772736.000000 0.000029
46420000000000.085938 46127860678656.000000 0.000040
68129999999999.976562 68268282871808.000000 0.000004
100000000000000.000000 99633518870528.000000 0.000013
10000000000.000000 9985100800.000000 0.000002
14679999999.999989 14694095872.000000 0.000001
21540000000.000042 21567051776.000000 0.000002
31620000000.000057 31891048448.000000 0.000073
46420000000.000084 46879227904.000000 0.000097
68129999999.999977 68695363584.000000 0.000068
100000000000.000000 100435296256.000000 0.000019
146799999999.999878 148328169472.000000 0.000107
215400000000.000427 215761944576.000000 0.000003
316200000000.000610 313072943104.000000 0.000099
464200000000.000854 454121652224.000000 0.000482
681299999999.999756 691450019840.000000 0.000219
1000000000000.000000 1015414325248.000000 0.000234
1467999999999.998779 1463603298304.000000 0.000009
2154000000000.004395 2135878270976.000000 0.000071
3162000000000.005859 3141375885312.000000 0.000043
4642000000000.007812 4617599975424.000000 0.000028
6812999999999.998047 6767497969664.000000 0.000045
10000000000000.000000 9966590099456.000000 0.000011
14679999999999.988281 14960654548992.000000 0.000359
21540000000000.042969 21538512306176.000000 0.000000
31620000000000.058594 32393366863872.000000 0.000584
46420000000000.085938 47284611973120.000000 0.000341
68129999999999.976562 69086264426496.000000 0.000194
100000000000000.000000 102463818432512.000000 0.000592
10000000000.000000 10364053504.000000 0.001279
14679999999.999989 15445662720.000000 0.002585
21540000000.000042 22615459840.000000 0.002374
31620000000.000057 33408290816.000000 0.003027
46420000000.000084 48355127296.000000 0.001668
68129999999.999977 70112067584.000000 0.000822
100000000000.000000 101616607232.000000 0.000257
146799999999.999878 148989214720.000000 0.000219
215400000000.000427 217719488512.000000 0.000115
316200000000.000610 312667570176.000000 0.000126
464200000000.000854 465794957312.000000 0.000012
681299999999.999756 669776084992.000000 0.000291
1000000000000.000000 998115508224.000000 0.000004
1467999999999.998779 1452158484480.000000 0.000118
2154000000000.004395 2109477355520.000000 0.000436
3162000000000.005859 3136316768256.000000 0.000067
4642000000000.007812 4556119343104.000000 0.000349
6812999999999.998047 6675105316864.000000 0.000418
10000000000000.000000 10067267026944.000000 0.000045
14679999999999.988281 14444175294464.000000 0.000262
21540000000000.042969 21430286680064.000000 0.000026
31620000000000.058594 31499827019776.000000 0.000014
46420000000000.085938 47299564666880.000000 0.000352
68129999999999.976562 68020479197184.000000 0.000003
100000000000000.000000 101072483909632.000000 0.000114
10000000000.000000 10022665216.000000 0.000005
14679999999.999989 14724070400.000000 0.000009
21540000000.000042 21816887296.000000 0.000163
31620000000.000057 32292726784.000000 0.000443
46420000000.000084 47125082112.000000 0.000227
68129999999.999977 68839268352.000000 0.000107
100000000000.000000 100662272000.000000 0.000044
146799999999.999878 148188184576.000000 0.000089
215400000000.000427 217397018624.000000 0.000085
316200000000.000610 311871471616.000000 0.000190
464200000000.000854 467206569984.000000 0.000042
681299999999.999756 696107270144.000000 0.000462
1000000000000.000000 1000872148992.000000 0.000001
1467999999999.998779 1454433894400.000000 0.000086
2154000000000.004395 2125500645376.000000 0.000177
3162000000000.005859 3129890832384.000000 0.000104
4642000000000.007812 4640674938880.000000 0.000000
6812999999999.998047 6668395479040.000000 0.000460
10000000000000.000000 10128622354432.000000 0.000163
14679999999999.988281 14691256500224.000000 0.000001
21540000000000.042969 21485416611840.000000 0.000006
31620000000000.058594 32149377908736.000000 0.000276
46420000000000.085938 46422141435904.000000 0.000000
68129999999999.976562 69784435687424.000000 0.000576
100000000000000.000000 101586705580032.000000 0.000248
10000000000.000000 9947524096.000000 0.000028
14679999999.999989 14614547456.000000 0.000020
21540000000.000042 21545797632.000000 0.000000
31620000000.000057 31899662336.000000 0.000078
46420000000.000084 46722605056.000000 0.000042
68129999999.999977 68661129216.000000 0.000060
100000000000.000000 100345790464.000000 0.000012
146799999999.999878 147506724864.000000 0.000023
215400000000.000427 216649285632.000000 0.000033
316200000000.000610 316262481920.000000 0.000000
464200000000.000854 461921255424.000000 0.000024
681299999999.999756 696636342272.000000 0.000496
1000000000000.000000 1011692994560.000000 0.000135
1467999999999.998779 1457061494784.000000 0.000056
2154000000000.004395 2138403110912.000000 0.000053
3162000000000.005859 3137136230400.000000 0.000062
4642000000000.007812 4605781999616.000000 0.000061
6812999999999.998047 6783819579392.000000 0.000018
10000000000000.000000 10029645168640.000000 0.000009
14679999999999.988281 14681452314624.000000 0.000000
21540000000000.042969 21938336432128.000000 0.000336
31620000000000.058594 32396212699136.000000 0.000588
46420000000000.085938 47505769234432.000000 0.000535
68129999999999.976562 69002118299648.000000 0.000162
100000000000000.000000 102744325095424.000000 0.000733
10000000000.000000 10268793856.000000 0.000704
14679999999.999989 14949455872.000000 0.000331
21540000000.000042 21883918336.000000 0.000251
31620000000.000057 32131239936.000000 0.000257
46420000000.000084 47205969920.000000 0.000282
68129999999.999977 69134827520.000000 0.000214
100000000000.000000 102097043456.000000 0.000431
146799999999.999878 148424933376.000000 0.000121
215400000000.000427 217332105216.000000 0.000080
316200000000.000610 322240151552.000000 0.000358
464200000000.000854 465949425664.000000 0.000014
681299999999.999756 680188379136.000000 0.000003
1000000000000.000000 1007332556800.000000 0.000053
1467999999999.998779 1446849282048.000000 0.000211
2154000000000.004395 2093754220544.000000 0.000805
3162000000000.005859 3182137442304.000000 0.000040
4642000000000.007812 4530638422016.000000 0.000590
6812999999999.998047 6894850146304.000000 0.000143
10000000000000.000000 10048405241856.000000 0.000023
14679999999999.988281 14511957344256.000000 0.000133
21540000000000.042969 22176105234432.000000 0.000847
31620000000000.058594 32029236264960.000000 0.000165
46420000000000.085938 46736047341568.000000 0.000046
68129999999999.976562 69301415444480.000000 0.000291
100000000000000.000000 101365439266816.000000 0.000184
10000000000.000000 10389004288.000000 0.001457
14679999999.999989 15231079424.000000 0.001358
21540000000.000042 22413006848.000000 0.001579
31620000000.000057 32888788992.000000 0.001548
46420000000.000084 47498887168.000000 0.000528
68129999999.999977 71462354944.000000 0.002281
100000000000.000000 101978734592.000000 0.000384
146799999999.999878 153410781184.000000 0.001941
215400000000.000427 217980682240.000000 0.000142
316200000000.000610 316075048960.000000 0.000000
464200000000.000854 465398235136.000000 0.000007
681299999999.999756 677235916800.000000 0.000036
1000000000000.000000 997539184640.000000 0.000006
1467999999999.998779 1441901314048.000000 0.000322
2154000000000.004395 2127597404160.000000 0.000152
3162000000000.005859 3160680955904.000000 0.000000
4642000000000.007812 4582427590656.000000 0.000167
6812999999999.998047 6926048952320.000000 0.000271
10000000000000.000000 9934164983808.000000 0.000044
14679999999999.988281 14968015552512.000000 0.000378
21540000000000.042969 21422711767040.000000 0.000030
31620000000000.058594 32047668133888.000000 0.000180
46420000000000.085938 47723352948736.000000 0.000767
68129999999999.976562 69851435499520.000000 0.000623
100000000000000.000000 102227159023616.000000 0.000485
10000000000.000000 10240825344.000000 0.000566
14679999999.999989 14984228864.000000 0.000421
21540000000.000042 21963884544.000000 0.000380
31620000000.000057 32441774080.000000 0.000658
46420000000.000084 47753334784.000000 0.000802
68129999999.999977 69919416320.000000 0.000672
100000000000.000000 101685575680.000000 0.000279
146799999999.999878 149693628416.000000 0.000381
215400000000.000427 222879514624.000000 0.001165
316200000000.000610 316536913920.000000 0.000001
464200000000.000854 468946714624.000000 0.000104
681299999999.999756 682216783872.000000 0.000002
1000000000000.000000 990162714624.000000 0.000098
1467999999999.998779 1453865435136.000000 0.000094
2154000000000.004395 2088712142848.000000 0.000947
3162000000000.005859 3196305014784.000000 0.000116
4642000000000.007812 4600364007424.000000 0.000081
6812999999999.998047 6801928486912.000000 0.000003
10000000000000.000000 10077308190720.000000 0.000059
14679999999999.988281 14500426153984.000000 0.000151
21540000000000.042969 21849010339840.000000 0.000203
31620000000000.058594 31600909746176.000000 0.000000
46420000000000.085938 46399924207616.000000 0.000000
68129999999999.976562 67978372579328.000000 0.000005
100000000000000.000000 100616529510400.000000 0.000038
10000000000.000000 10323961856.000000 0.001017
14679999999.999989 15170328576.000000 0.001080
21540000000.000042 22341165056.000000 0.001334
31620000000.000057 32761925632.000000 0.001259
46420000000.000084 48177913856.000000 0.001382
68129999999.999977 70805053440.000000 0.001483
100000000000.000000 104982568960.000000 0.002365
146799999999.999878 151593385984.000000 0.001032
215400000000.000427 225605009408.000000 0.002143
316200000000.000610 323282042880.000000 0.000491
464200000000.000854 472941625344.000000 0.000348
681299999999.999756 688126689280.000000 0.000099
1000000000000.000000 989293379584.000000 0.000116
1467999999999.998779 1464947441664.000000 0.000004
2154000000000.004395 2121387999232.000000 0.000233
3162000000000.005859 3157607841792.000000 0.000002
4642000000000.007812 4660650311680.000000 0.000016
6812999999999.998047 6798090698752.000000 0.000005
10000000000000.000000 10220246925312.000000 0.000475
14679999999999.988281 14868035928064.000000 0.000162
21540000000000.042969 21656984616960.000000 0.000029
31620000000000.058594 32401833066496.000000 0.000597
46420000000000.085938 47150440382464.000000 0.000244
68129999999999.976562 69590549790720.000000 0.000450
100000000000000.000000 101531399487488.000000 0.000231
10000000000.000000 10449429504.000000 0.001933
14679999999.999989 15277002752.000000 0.001589
21540000000.000042 22316062720.000000 0.001253
31620000000.000057 32579414016.000000 0.000894
46420000000.000084 47746732032.000000 0.000794
68129999999.999977 71237681152.000000 0.001990
100000000000.000000 105903652864.000000 0.003291
146799999999.999878 153550651392.000000 0.002022
215400000000.000427 225253048320.000000 0.002001
316200000000.000610 324535287808.000000 0.000677
464200000000.000854 474454097920.000000 0.000477
681299999999.999756 693924790272.000000 0.000337
1000000000000.000000 995799269376.000000 0.000018
1467999999999.998779 1446274269184.000000 0.000222
2154000000000.004395 2123191549952.000000 0.000208
3162000000000.005859 3120146415616.000000 0.000178
4642000000000.007812 4661510144000.000000 0.000018
6812999999999.998047 6845111992320.000000 0.000022
10000000000000.000000 10188472975360.000000 0.000349
14679999999999.988281 14982188105728.000000 0.000415
21540000000000.042969 22172355526656.000000 0.000837
31620000000000.058594 32525802012672.000000 0.000798
46420000000000.085938 47726498676736.000000 0.000770
68129999999999.976562 70259100876800.000000 0.000947
100000000000000.000000 101673745776640.000000 0.000276
10000000000.000000 10594784256.000000 0.003339
14679999999.999989 15513782272.000000 0.003053
21540000000.000042 22884976640.000000 0.003670
31620000000.000057 33396115456.000000 0.002987
46420000000.000084 49188872192.000000 0.003358
68129999999.999977 71911948288.000000 0.002919
100000000000.000000 105269051392.000000 0.002637
146799999999.999878 150956261376.000000 0.000780
215400000000.000427 221635936256.000000 0.000815
316200000000.000610 316013969408.000000 0.000000
464200000000.000854 461602848768.000000 0.000031
681299999999.999756 678042402816.000000 0.000023
1000000000000.000000 999097892864.000000 0.000001
1467999999999.998779 1464255905792.000000 0.000007
2154000000000.004395 2131848462336.000000 0.000107
3162000000000.005859 3143749861376.000000 0.000034
4642000000000.007812 4644763336704.000000 0.000000
6812999999999.998047 6767735472128.000000 0.000044
10000000000000.000000 9994160308224.000000 0.000000
14679999999999.988281 14642108694528.000000 0.000007
21540000000000.042969 21450060726272.000000 0.000018
31620000000000.058594 31393415430144.000000 0.000052
46420000000000.085938 46274766176256.000000 0.000010
68129999999999.976562 69527316463616.000000 0.000412
100000000000000.000000 101620620722176.000000 0.000258
10000000000.000000 10297472000.000000 0.000859
14679999999.999989 15165632512.000000 0.001059
21540000000.000042 22091194368.000000 0.000638
31620000000.000057 32427528192.000000 0.000636
46420000000.000084 47567360000.000000 0.000596
68129999999.999977 70325313536.000000 0.001006
100000000000.000000 102260842496.000000 0.000500
146799999999.999878 148067500032.000000 0.000074
215400000000.000427 217106006016.000000 0.000062
316200000000.000610 315567374336.000000 0.000004
464200000000.000854 451957882880.000000 0.000714
681299999999.999756 673139326976.000000 0.000145
1000000000000.000000 980297318400.000000 0.000396
1467999999999.998779 1449673359360.000000 0.000158
2154000000000.004395 2125706035200.000000 0.000175
3162000000000.005859 3145310404608.000000 0.000028
4642000000000.007812 4675042017280.000000 0.000050
6812999999999.998047 6744280399872.000000 0.000103
10000000000000.000000 9987688497152.000000 0.000002
14679999999999.988281 14500044472320.000000 0.000152
21540000000000.042969 21570131066880.000000 0.000002
31620000000000.058594 31181598883840.000000 0.000195
46420000000000.085938 45903335391232.000000 0.000125
68129999999999.976562 68680578760704.000000 0.000065
100000000000000.000000 100867172728832.000000 0.000075
10000000000.000000 9974538240.000000 0.000006
14679999999.999989 14574936064.000000 0.000052
21540000000.000042 21448978432.000000 0.000018
31620000000.000057 31541219328.000000 0.000006
46420000000.000084 46292246528.000000 0.000008
68129999999.999977 68019433472.000000 0.000003
100000000000.000000 99724795904.000000 0.000008
146799999999.999878 145471488000.000000 0.000083
215400000000.000427 214717382656.000000 0.000010
316200000000.000610 313572458496.000000 0.000070
464200000000.000854 459300569088.000000 0.000113
681299999999.999756 675289038848.000000 0.000079
1000000000000.000000 990325768192.000000 0.000095
1467999999999.998779 1462835347456.000000 0.000012
2154000000000.004395 2152985919488.000000 0.000000
3162000000000.005859 3165980983296.000000 0.000002
4642000000000.007812 4604416753664.000000 0.000066
6812999999999.998047 6850314502144.000000 0.000030
10000000000000.000000 9948572418048.000000 0.000027
14679999999999.988281 14768595271680.000000 0.000036
21540000000000.042969 21881467961344.000000 0.000247
31620000000000.058594 31966980210688.000000 0.000119
46420000000000.085938 47283571785728.000000 0.000340
68129999999999.976562 68744252489728.000000 0.000081
100000000000000.000000 102139430961152.000000 0.000448
10000000000.000000 10079632384.000000 0.000063
14679999999.999989 14723358720.000000 0.000009
21540000000.000042 21663215616.000000 0.000033
31620000000.000057 31865567232.000000 0.000060
46420000000.000084 46809690112.000000 0.000070
68129999999.999977 68535648256.000000 0.000035
100000000000.000000 100458233856.000000 0.000021
146799999999.999878 146432671744.000000 0.000006
215400000000.000427 215111450624.000000 0.000002
316200000000.000610 315405271040.000000 0.000006
464200000000.000854 460931301376.000000 0.000050
681299999999.999756 679571750912.000000 0.000006
1000000000000.000000 988908879872.000000 0.000124
1467999999999.998779 1457992892416.000000 0.000047
2154000000000.004395 2152565178368.000000 0.000000
3162000000000.005859 3153699536896.000000 0.000007
4642000000000.007812 4599495262208.000000 0.000085
6812999999999.998047 6784534708224.000000 0.000018
10000000000000.000000 9981264920576.000000 0.000004
14679999999999.988281 14662185779200.000000 0.000001
21540000000000.042969 21723904737280.000000 0.000072
31620000000000.058594 31871094226944.000000 0.000063
46420000000000.085938 46930625298432.000000 0.000120
68129999999999.976562 68669119922176.000000 0.000062
100000000000000.000000 101797066702848.000000 0.000317
10000000000.000000 9928603648.000000 0.000051
14679999999.999989 14506317824.000000 0.000142
21540000000.000042 21369948160.000000 0.000063
31620000000.000057 31302549504.000000 0.000102
46420000000.000084 46075625472.000000 0.000055
68129999999.999977 67419111424.000000 0.000110
100000000000.000000 99224788992.000000 0.000061
146799999999.999878 144433201152.000000 0.000264
215400000000.000427 212539326464.000000 0.000179
316200000000.000610 312418435072.000000 0.000145
464200000000.000854 456169553920.000000 0.000305
681299999999.999756 664379654144.000000 0.000633
1000000000000.000000 977363337216.000000 0.000524
1467999999999.998779 1474866315264.000000 0.000022
2154000000000.004395 2164006060032.000000 0.000021
3162000000000.005859 3178338451456.000000 0.000027
4642000000000.007812 4626592563200.000000 0.000011
6812999999999.998047 6822752157696.000000 0.000002
10000000000000.000000 10041434308608.000000 0.000017
14679999999999.988281 14700228116480.000000 0.000002
21540000000000.042969 21710600404992.000000 0.000062
31620000000000.058594 32081465835520.000000 0.000210
46420000000000.085938 47151270854656.000000 0.000244
68129999999999.976562 69165499023360.000000 0.000228
100000000000000.000000 101679106097152.000000 0.000277
10000000000.000000 10004853760.000000 0.000000
14679999999.999989 14729664512.000000 0.000011
21540000000.000042 21599660032.000000 0.000008
31620000000.000057 31724740608.000000 0.000011
46420000000.000084 46774136832.000000 0.000058
68129999999.999977 68454424576.000000 0.000023
100000000000.000000 100326629376.000000 0.000011
146799999999.999878 146569707520.000000 0.000002
215400000000.000427 214954213376.000000 0.000004
316200000000.000610 314922893312.000000 0.000016
