fname time Tem kT_1 n Rs Io Rsh Iph Voc Isc FF Pm Vm Im rmsre 
0L35 32914 340.04 34.097 1.068013744E+00 7.221983589E-01 3.597215601E-08 3.396401046E+04 1.498578985E-04 2.601821171E-01 1.496156138E-04 6.272744874E-01 2.441810664E-05 1.958516251E-01 1.246685764E-04 8.217146200E+00 
0L35 32914 340.04 34.097 1.068013744E+00 7.221983589E-01 3.597215601E-08 3.396401046E+04 1.498578985E-04 2.601821171E-01 1.496156138E-04 6.272744874E-01 2.441810664E-05 1.958516251E-01 1.246685764E-04 8.217146200E+00 
0L36 33000 340.04 34.097 1.065593468E+00 7.193454802E-01 3.505613310E-08 3.660649638E+04 1.505190102E-04 2.606020432E-01 1.504175908E-04 6.282651847E-01 2.462744958E-05 1.968047386E-01 1.251202366E-04 7.321974865E-01 
0L36 33000 340.04 34.097 1.065593468E+00 7.193454802E-01 3.505613310E-08 3.660649638E+04 1.505190102E-04 2.606020432E-01 1.504175908E-04 6.282651847E-01 2.462744958E-05 1.968047386E-01 1.251202366E-04 7.321974865E-01 
0L37 33092 340.04 34.097 1.053777068E+00 7.525314862E-01 3.073458551E-08 2.266595182E+04 1.528643400E-04 2.609893372E-01 1.517595581E-04 6.181856502E-01 2.448486633E-05 1.963780285E-01 1.250126081E-04 1.236386253E+00 
0L37 33092 340.04 34.097 1.053777068E+00 7.525314862E-01 3.073458551E-08 2.266595182E+04 1.528643400E-04 2.609893372E-01 1.517595581E-04 6.181856502E-01 2.448486633E-05 1.963780285E-01 1.250126081E-04 1.236386253E+00 
0L38 33184 340.04 34.097 1.062499107E+00 7.157744525E-01 3.335351852E-08 3.243562164E+04 1.524875600E-04 2.611123230E-01 1.523539505E-04 6.288975920E-01 2.501848574E-05 1.968354467E-01 1.271006612E-04 5.482325747E-02 
0L38 33184 340.04 34.097 1.062499107E+00 7.157744525E-01 3.335351852E-08 3.243562164E+04 1.524875600E-04 2.611123230E-01 1.523539505E-04 6.288975920E-01 2.501848574E-05 1.968354467E-01 1.271006612E-04 5.482325747E-02 
0L39 33272 340.03 34.098 1.056647147E+00 7.383339828E-01 3.135428159E-08 2.790508482E+04 1.533411780E-04 2.614283352E-01 1.527230310E-04 6.287725367E-01 2.510445263E-05 1.967196028E-01 1.276093185E-04 3.322130107E-02 
0L39 33272 340.03 34.098 1.056647147E+00 7.383339828E-01 3.135428159E-08 2.790508482E+04 1.533411780E-04 2.614283352E-01 1.527230310E-04 6.287725367E-01 2.510445263E-05 1.967196028E-01 1.276093185E-04 3.322130107E-02 
0L40 33362 340.03 34.098 1.066125279E+00 7.053004203E-01 3.449080895E-08 3.576555366E+04 1.540537513E-04 2.620932877E-01 1.540537513E-04 6.273674412E-01 2.533087273E-05 1.972924055E-01 1.283841537E-04 1.137546520E-01 
0L40 33362 340.03 34.098 1.066125279E+00 7.053004203E-01 3.449080895E-08 3.576555365E+04 1.540537513E-04 2.620932877E-01 1.540537513E-04 6.273674412E-01 2.533087273E-05 1.972924055E-01 1.283841537E-04 1.137546520E-01 
0L41 33454 340.03 34.098 1.047826709E+00 7.587391099E-01 2.845995791E-08 2.104163782E+04 1.555480237E-04 2.617796822E-01 1.543570166E-04 6.292325505E-01 2.542573364E-05 1.982910856E-01 1.282223727E-04 1.097050283E-02 
0L41 33454 340.03 34.098 1.047826709E+00 7.587391099E-01 2.845995791E-08 2.104163782E+04 1.555480237E-04 2.617796822E-01 1.543570166E-04 6.292325505E-01 2.542573364E-05 1.982910856E-01 1.282223727E-04 1.097050283E-02 
0L42 33542 340.03 34.098 1.044369106E+00 7.480658036E-01 2.718426785E-08 2.085471536E+04 1.559614443E-04 2.620023476E-01 1.545829129E-04 6.309591021E-01 2.555452891E-05 1.986276005E-01 1.286435083E-04 7.151965728E-02 
0L42 33542 340.03 34.098 1.044369106E+00 7.480658036E-01 2.718426785E-08 2.085471536E+04 1.559614443E-04 2.620023476E-01 1.545829129E-04 6.309591021E-01 2.555452891E-05 1.986276005E-01 1.286435083E-04 7.151965728E-02 
0L43 33630 340.03 34.098 1.055674287E+00 7.259615133E-01 3.061300543E-08 2.364054161E+04 1.565464377E-04 2.606397263E-01 1.553577674E-04 6.344148342E-01 2.568898303E-05 1.982188498E-01 1.295857985E-04 9.701645544E-01 
0L43 33630 340.03 34.098 1.055674287E+00 7.259615133E-01 3.061300543E-08 2.364054161E+04 1.565464377E-04 2.606397263E-01 1.553577674E-04 6.344148342E-01 2.568898303E-05 1.982188498E-01 1.295857985E-04 9.701645544E-01 
0L44 33724 340.03 34.098 1.068370913E+00 6.925572480E-01 3.523760683E-08 4.011668119E+04 1.557390956E-04 2.624543674E-01 1.557390956E-04 6.309515252E-01 2.578976870E-05 1.986671040E-01 1.298144258E-04 8.459628150E-02 
0L44 33724 340.03 34.098 1.068370913E+00 6.925572480E-01 3.523760683E-08 4.011668119E+04 1.557390956E-04 2.624543674E-01 1.557390956E-04 6.309515252E-01 2.578976870E-05 1.986671040E-01 1.298144258E-04 8.459628150E-02 
0L45 33812 340.04 34.097 1.046038138E+00 7.527648271E-01 2.767707963E-08 2.091572328E+04 1.570555124E-04 2.624479107E-01 1.558153468E-04 6.298743000E-01 2.575770940E-05 1.984789431E-01 1.297741934E-04 9.324087448E-03 
0L45 33812 340.04 34.097 1.046038138E+00 7.527648271E-01 2.767707963E-08 2.091572328E+04 1.570555124E-04 2.624479107E-01 1.558153468E-04 6.298743000E-01 2.575770940E-05 1.984789431E-01 1.297741934E-04 9.324087448E-03 
0L46 33902 340.03 34.098 1.057355840E+00 7.008750790E-01 3.108519500E-08 3.078965779E+04 1.565090617E-04 2.626396606E-01 1.563185744E-04 6.291942235E-01 2.583185659E-05 1.984405624E-01 1.301853775E-04 2.020950599E-02 
0L46 33902 340.03 34.098 1.057355840E+00 7.008750790E-01 3.108519500E-08 3.078965779E+04 1.565090617E-04 2.626396606E-01 1.563185744E-04 6.291942235E-01 2.583185659E-05 1.984405624E-01 1.301853775E-04 2.020950599E-02 
0L47 33992 340.03 34.098 1.052702745E+00 7.247209735E-01 2.962538246E-08 2.808416960E+04 1.569404278E-04 2.626746223E-01 1.565057274E-04 6.308931235E-01 2.593606858E-05 1.989342974E-01 1.303752189E-04 1.361833569E-02 
0L47 33992 340.03 34.098 1.052702745E+00 7.247209735E-01 2.962538246E-08 2.808416960E+04 1.569404278E-04 2.626746223E-01 1.565057274E-04 6.308931235E-01 2.593606858E-05 1.989342974E-01 1.303752189E-04 1.361833569E-02 
0L48 34080 340.03 34.098 1.065063023E+00 6.935675265E-01 3.386501641E-08 3.583869912E+04 1.566234613E-04 2.625199963E-01 1.564039241E-04 6.316931749E-01 2.593678960E-05 1.992501474E-01 1.301697482E-04 4.463062520E-02 
0L48 34080 340.03 34.098 1.065063023E+00 6.935675265E-01 3.386501641E-08 3.583869912E+04 1.566234613E-04 2.625199963E-01 1.564039241E-04 6.316931749E-01 2.593678960E-05 1.992501474E-01 1.301697482E-04 4.463062520E-02 
0L49 34170 340.03 34.098 1.049696888E+00 7.370388161E-01 2.868742609E-08 2.351275076E+04 1.579364963E-04 2.626792229E-01 1.570161557E-04 6.305189599E-01 2.600567995E-05 1.984939138E-01 1.310130646E-04 1.537864105E-02 
0L49 34170 340.03 34.098 1.049696888E+00 7.370388161E-01 2.868742609E-08 2.351275076E+04 1.579364963E-04 2.626792229E-01 1.570161557E-04 6.305189599E-01 2.600567995E-05 1.984939138E-01 1.310130646E-04 1.537864105E-02 
0L50 34264 340.03 34.098 1.050419821E+00 7.309262340E-01 2.887211659E-08 2.789690140E+04 1.575441082E-04 2.628038807E-01 1.570806278E-04 6.305013362E-01 2.602797695E-05 1.987230989E-01 1.309764010E-04 2.001874434E-02 
0L50 34264 340.03 34.098 1.050419821E+00 7.309262340E-01 2.887211659E-08 2.789690140E+04 1.575441082E-04 2.628038807E-01 1.570806278E-04 6.305013362E-01 2.602797695E-05 1.987230989E-01 1.309764010E-04 2.001874434E-02 
0L51 34354 340.03 34.098 1.050024032E+00 7.202746343E-01 2.855825138E-08 2.207912068E+04 1.584066778E-04 2.628903248E-01 1.570626883E-04 6.299131728E-01 2.600927939E-05 1.987747831E-01 1.308475852E-04 7.882484068E-03 
0L51 34354 340.03 34.098 1.050024032E+00 7.202746343E-01 2.855825138E-08 2.207912068E+04 1.584066778E-04 2.628903248E-01 1.570626883E-04 6.299131728E-01 2.600927939E-05 1.987747831E-01 1.308475852E-04 7.882484068E-03 
0L52 34440 340.03 34.098 1.056259369E+00 7.072777791E-01 3.063785564E-08 2.837829770E+04 1.578244536E-04 2.629540123E-01 1.571838975E-04 6.320017665E-01 2.612198329E-05 1.992125381E-01 1.311253183E-04 1.546253122E-02 
0L52 34440 340.03 34.098 1.056259369E+00 7.072777791E-01 3.063785564E-08 2.837829770E+04 1.578244536E-04 2.629540123E-01 1.571838975E-04 6.320017665E-01 2.612198329E-05 1.992125381E-01 1.311253183E-04 1.546253122E-02 
0L53 34530 340.03 34.098 1.050038665E+00 7.250254395E-01 2.856624555E-08 2.142818390E+04 1.587923590E-04 2.629764149E-01 1.571724167E-04 6.319869279E-01 2.612168732E-05 1.989007421E-01 1.313305492E-04 1.598600227E-02 
0L53 34530 340.03 34.098 1.050038665E+00 7.250254395E-01 2.856624555E-08 2.142818390E+04 1.587923590E-04 2.629764149E-01 1.571724167E-04 6.319869279E-01 2.612168732E-05 1.989007421E-01 1.313305492E-04 1.598600227E-02 
0L54 34624 340.03 34.098 1.052497830E+00 7.180952417E-01 2.932825882E-08 2.389229649E+04 1.583142525E-04 2.629207760E-01 1.573387846E-04 6.306233659E-01 2.608739744E-05 1.987615957E-01 1.312508571E-04 5.567415314E-03 
0L54 34624 340.03 34.098 1.052497830E+00 7.180952417E-01 2.932825882E-08 2.389229649E+04 1.583142525E-04 2.629207760E-01 1.573387846E-04 6.306233659E-01 2.608739744E-05 1.987615957E-01 1.312508571E-04 5.567415314E-03 
0L55 34710 340.03 34.098 1.048661964E+00 7.217778215E-01 2.809069369E-08 2.214485800E+04 1.589966346E-04 2.630122097E-01 1.578154061E-04 6.312627933E-01 2.620206382E-05 1.991877270E-01 1.315435813E-04 1.447692769E-02 
0L55 34710 340.03 34.098 1.048661964E+00 7.217778215E-01 2.809069369E-08 2.214485800E+04 1.589966346E-04 2.630122097E-01 1.578154061E-04 6.312627933E-01 2.620206382E-05 1.991877270E-01 1.315435813E-04 1.447692769E-02 
0L56 34804 340.03 34.098 1.059844494E+00 6.935342005E-01 3.176897351E-08 3.359274354E+04 1.578639014E-04 2.630419495E-01 1.576997568E-04 6.307328656E-01 2.616384090E-05 1.987308611E-01 1.316530182E-04 1.705623576E-02 
0L56 34804 340.03 34.098 1.059844494E+00 6.935342005E-01 3.176897351E-08 3.359274354E+04 1.578639014E-04 2.630419495E-01 1.576997568E-04 6.307328656E-01 2.616384090E-05 1.987308611E-01 1.316530182E-04 1.705623576E-02 
0L57 34890 340.03 34.098 1.043197060E+00 7.425828518E-01 2.655019593E-08 2.003123889E+04 1.590790789E-04 2.629789043E-01 1.575574753E-04 6.314539619E-01 2.616384799E-05 1.987921225E-01 1.316130057E-04 2.270511097E-02 
0L57 34890 340.03 34.098 1.043197060E+00 7.425828518E-01 2.655019593E-08 2.003123889E+04 1.590790789E-04 2.629789043E-01 1.575574753E-04 6.314539619E-01 2.616384799E-05 1.987921225E-01 1.316130057E-04 2.270511097E-02 
0L58 34982 340.03 34.098 1.050147955E+00 7.208018946E-01 2.856611573E-08 2.347877046E+04 1.589538721E-04 2.630423599E-01 1.580151343E-04 6.313428132E-01 2.624155811E-05 1.989194138E-01 1.319198277E-04 3.387202360E-02 
0L58 34982 340.03 34.098 1.050147955E+00 7.208018946E-01 2.856611573E-08 2.347877046E+04 1.589538721E-04 2.630423599E-01 1.580151343E-04 6.313428132E-01 2.624155811E-05 1.989194138E-01 1.319198277E-04 3.387202360E-02 
0L59 35070 340.03 34.098 1.055546485E+00 7.124993670E-01 3.039744620E-08 3.216573383E+04 1.580868486E-04 2.632036522E-01 1.579596786E-04 6.301925081E-01 2.620060915E-05 1.989749331E-01 1.316783591E-04 1.172919253E-02 
0L59 35070 340.03 34.098 1.055546485E+00 7.124993670E-01 3.039744620E-08 3.216573383E+04 1.580868486E-04 2.632036522E-01 1.579596786E-04 6.301925081E-01 2.620060915E-05 1.989749331E-01 1.316783591E-04 1.172919253E-02 
0L60 35164 340.02 34.099 1.048230521E+00 7.258608217E-01 2.792848987E-08 2.154926689E+04 1.589687550E-04 2.631466209E-01 1.577405898E-04 6.312059677E-01 2.620066741E-05 1.993531429E-01 1.314286414E-04 1.268696826E-02 
0L60 35164 340.02 34.099 1.048230521E+00 7.258608217E-01 2.792848987E-08 2.154926689E+04 1.589687550E-04 2.631466209E-01 1.577405898E-04 6.312059677E-01 2.620066741E-05 1.993531429E-01 1.314286414E-04 1.268696826E-02 
0L61 35250 340.03 34.098 1.063869484E+00 6.821894802E-01 3.311694636E-08 3.366895674E+04 1.584636157E-04 2.632139072E-01 1.583374672E-04 6.310728024E-01 2.630098352E-05 1.989798586E-01 1.321795096E-04 3.899900568E-02 
0L61 35250 340.03 34.098 1.063869484E+00 6.821894802E-01 3.311694636E-08 3.366895674E+04 1.584636157E-04 2.632139072E-01 1.583374672E-04 6.310728024E-01 2.630098352E-05 1.989798586E-01 1.321795096E-04 3.899900568E-02 
0L62 35340 340.03 34.098 1.047295430E+00 7.271459245E-01 2.762928997E-08 2.131940817E+04 1.593018720E-04 2.632137886E-01 1.579795951E-04 6.318756123E-01 2.627490936E-05 1.993992626E-01 1.317691828E-04 1.008744963E-02 
0L62 35340 340.03 34.098 1.047295430E+00 7.271459245E-01 2.762928997E-08 2.131940817E+04 1.593018720E-04 2.632137886E-01 1.579795951E-04 6.318756123E-01 2.627490936E-05 1.993992626E-01 1.317691828E-04 1.008744963E-02 
0L63 35430 340.03 34.098 1.042424221E+00 7.423018301E-01 2.624279605E-08 2.171471007E+04 1.591455706E-04 2.639710350E-01 1.578421989E-04 6.294927677E-01 2.622830000E-05 1.988329128E-01 1.319022282E-04 9.969204561E-02 
0L63 35430 340.03 34.098 1.042424221E+00 7.423018301E-01 2.624279605E-08 2.171471007E+04 1.591455706E-04 2.639710350E-01 1.578421989E-04 6.294927677E-01 2.622830000E-05 1.988329128E-01 1.319022282E-04 9.969204561E-02 
0L64 35522 340.03 34.098 1.048127817E+00 7.201205521E-01 2.782508158E-08 2.079065806E+04 1.598725023E-04 2.633483265E-01 1.582477809E-04 6.307715912E-01 2.628695713E-05 1.989439816E-01 1.321330849E-04 6.779527079E-03 
0L64 35522 340.03 34.098 1.048127817E+00 7.201205521E-01 2.782508158E-08 2.079065806E+04 1.598725023E-04 2.633483265E-01 1.582477809E-04 6.307715912E-01 2.628695713E-05 1.989439816E-01 1.321330849E-04 6.779527079E-03 
