T Fe nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
295 1.033324570E+01 1.287202659E+00 1.218604954E+00 6.859770500E-02 1.263314996E+00 1.211917756E+00 5.139724000E-02 2.388766300E-02 6.687198000E-03
295 1.049996187E+01 1.287528016E+00 1.219808222E+00 6.771979400E-02 1.268124558E+00 1.215008931E+00 5.311562700E-02 1.940345800E-02 4.799291000E-03
295 1.066670514E+01 1.287996878E+00 1.221364398E+00 6.663248000E-02 1.272520513E+00 1.217958523E+00 5.456199000E-02 1.547636500E-02 3.405875000E-03
295 1.083333839E+01 1.288667239E+00 1.223312011E+00 6.535522800E-02 1.276559008E+00 1.220870172E+00 5.568883600E-02 1.210823100E-02 2.441839000E-03
295 1.100000000E+01 1.289615126E+00 1.225654039E+00 6.396108700E-02 1.280301687E+00 1.223887900E+00 5.641378700E-02 9.313439000E-03 1.766139000E-03
295 1.116672606E+01 1.290935235E+00 1.228394064E+00 6.254117100E-02 1.283857349E+00 1.227092209E+00 5.676514000E-02 7.077886000E-03 1.301855000E-03
295 1.133324570E+01 1.292736890E+00 1.231452858E+00 6.128403200E-02 1.287388029E+00 1.230463702E+00 5.692432700E-02 5.348861000E-03 9.891560000E-04
295 1.149996187E+01 1.295132470E+00 1.234812142E+00 6.032032800E-02 1.291085934E+00 1.234037221E+00 5.704871300E-02 4.046536000E-03 7.749210000E-04
295 1.166670514E+01 1.298216955E+00 1.238440680E+00 5.977627500E-02 1.295134882E+00 1.237817640E+00 5.731724200E-02 3.082073000E-03 6.230400000E-04
295 1.183333839E+01 1.302041811E+00 1.242336454E+00 5.970535700E-02 1.299669555E+00 1.241823296E+00 5.784625900E-02 2.372256000E-03 5.131580000E-04
295 1.200000000E+01 1.306593303E+00 1.246505900E+00 6.008740300E-02 1.304745738E+00 1.246075913E+00 5.866982500E-02 1.847565000E-03 4.299870000E-04
295 1.216672606E+01 1.311788809E+00 1.250996052E+00 6.079275700E-02 1.310334189E+00 1.250630871E+00 5.970331800E-02 1.454620000E-03 3.651810000E-04
295 1.233324570E+01 1.317497987E+00 1.255771332E+00 6.172665500E-02 1.316342974E+00 1.255460557E+00 6.088241700E-02 1.155013000E-03 3.107750000E-04
295 1.249996187E+01 1.323579030E+00 1.260879665E+00 6.269936500E-02 1.322656706E+00 1.260612966E+00 6.204374000E-02 9.223240000E-04 2.666990000E-04
295 1.266670514E+01 1.329908676E+00 1.266358606E+00 6.355007000E-02 1.329169935E+00 1.266130492E+00 6.303944300E-02 7.387410000E-04 2.281140000E-04
295 1.283333839E+01 1.336391823E+00 1.272125971E+00 6.426585200E-02 1.335799666E+00 1.271931589E+00 6.386807700E-02 5.921570000E-04 1.943820000E-04
295 1.300000000E+01 1.342954801E+00 1.278196386E+00 6.475841500E-02 1.342480635E+00 1.278031127E+00 6.444950800E-02 4.741660000E-04 1.652590000E-04
300 1.000000000E+01 1.288734416E+00 1.218947551E+00 6.978686500E-02 1.253992669E+00 1.203225209E+00 5.076746000E-02 3.474174700E-02 1.572234200E-02
300 1.016672606E+01 1.288873161E+00 1.219672869E+00 6.920029200E-02 1.260849006E+00 1.208330031E+00 5.251897500E-02 2.802415500E-02 1.134283800E-02
300 1.033324570E+01 1.289074949E+00 1.220659550E+00 6.841539900E-02 1.266528514E+00 1.212694799E+00 5.383371500E-02 2.254643500E-02 7.964751000E-03
300 1.049996187E+01 1.289367330E+00 1.221960990E+00 6.740634000E-02 1.271386277E+00 1.216420748E+00 5.496552900E-02 1.798105300E-02 5.540242000E-03
300 1.066670514E+01 1.289788657E+00 1.223620420E+00 6.616823700E-02 1.275641752E+00 1.219771931E+00 5.586982100E-02 1.414690500E-02 3.848489000E-03
300 1.083333839E+01 1.290391020E+00 1.225669640E+00 6.472138000E-02 1.279432267E+00 1.222989957E+00 5.644231000E-02 1.095875300E-02 2.679683000E-03
300 1.100000000E+01 1.291242764E+00 1.228103999E+00 6.313876500E-02 1.282873382E+00 1.226224054E+00 5.664932800E-02 8.369382000E-03 1.879945000E-03
300 1.116672606E+01 1.292429235E+00 1.230896039E+00 6.153319600E-02 1.286101028E+00 1.229556067E+00 5.654496100E-02 6.328207000E-03 1.339972000E-03
300 1.133324570E+01 1.294049549E+00 1.233936618E+00 6.011293100E-02 1.289283671E+00 1.232952737E+00 5.633093400E-02 4.765878000E-03 9.838810000E-04
300 1.149996187E+01 1.296207085E+00 1.237190732E+00 5.901635300E-02 1.292608318E+00 1.236446873E+00 5.616144500E-02 3.598767000E-03 7.438590000E-04
300 1.166670514E+01 1.298992445E+00 1.240653992E+00 5.833845300E-02 1.296251649E+00 1.240070950E+00 5.618069900E-02 2.740796000E-03 5.830420000E-04
300 1.183333839E+01 1.302461290E+00 1.244283353E+00 5.817793700E-02 1.300347498E+00 1.243812957E+00 5.653454100E-02 2.113792000E-03 4.703960000E-04
300 1.200000000E+01 1.306614883E+00 1.248121635E+00 5.849324800E-02 1.304961628E+00 1.247732635E+00 5.722899300E-02 1.653255000E-03 3.890000000E-04
300 1.216672606E+01 1.311394547E+00 1.252193705E+00 5.920084200E-02 1.310084623E+00 1.251868054E+00 5.821656900E-02 1.309924000E-03 3.256510000E-04
300 1.233324570E+01 1.316696984E+00 1.256548506E+00 6.014847800E-02 1.315648449E+00 1.256270895E+00 5.937755400E-02 1.048535000E-03 2.776110000E-04
300 1.249996187E+01 1.322404164E+00 1.261192130E+00 6.121203400E-02 1.321559071E+00 1.260954213E+00 6.060485800E-02 8.450930000E-04 2.379170000E-04
300 1.266670514E+01 1.328410100E+00 1.266169476E+00 6.224062400E-02 1.327726410E+00 1.265964388E+00 6.176202200E-02 6.836900000E-04 2.050880000E-04
300 1.283333839E+01 1.334630815E+00 1.271446878E+00 6.318393700E-02 1.334077047E+00 1.271270876E+00 6.280617100E-02 5.537680000E-04 1.760020000E-04
300 1.300000000E+01 1.340999300E+00 1.277070989E+00 6.392831100E-02 1.340551156E+00 1.276920049E+00 6.363110700E-02 4.481440000E-04 1.509400000E-04
305 1.000000000E+01 1.291444947E+00 1.220879529E+00 7.056541800E-02 1.255222591E+00 1.201784769E+00 5.343782200E-02 3.622235600E-02 1.909476000E-02
305 1.016672606E+01 1.291572043E+00 1.221667503E+00 6.990454000E-02 1.263198329E+00 1.207721207E+00 5.547712200E-02 2.837371400E-02 1.394629600E-02
305 1.033324570E+01 1.291756827E+00 1.222724465E+00 6.903236200E-02 1.269542023E+00 1.212993812E+00 5.654821100E-02 2.221480400E-02 9.730653000E-03
305 1.049996187E+01 1.292024420E+00 1.224104062E+00 6.792035800E-02 1.274718131E+00 1.217388920E+00 5.732921100E-02 1.730628900E-02 6.715142000E-03
305 1.066670514E+01 1.292409701E+00 1.225876772E+00 6.653292900E-02 1.279052077E+00 1.221266805E+00 5.778527200E-02 1.335762400E-02 4.609967000E-03
305 1.083333839E+01 1.292959894E+00 1.228066516E+00 6.489337800E-02 1.282769373E+00 1.224912714E+00 5.785665900E-02 1.019052100E-02 3.153802000E-03
305 1.100000000E+01 1.293736705E+00 1.230653075E+00 6.308363000E-02 1.286048284E+00 1.228488540E+00 5.755974400E-02 7.688421000E-03 2.164535000E-03
305 1.116672606E+01 1.294816829E+00 1.233571800E+00 6.124502900E-02 1.289060863E+00 1.232069202E+00 5.699166100E-02 5.755966000E-03 1.502598000E-03
305 1.133324570E+01 1.296288979E+00 1.236744456E+00 5.954452300E-02 1.291989492E+00 1.235684959E+00 5.630453300E-02 4.299487000E-03 1.059497000E-03
305 1.149996187E+01 1.298245658E+00 1.240067266E+00 5.817839200E-02 1.295020594E+00 1.239289758E+00 5.573083600E-02 3.225064000E-03 7.775080000E-04
305 1.166670514E+01 1.300768909E+00 1.243525872E+00 5.724303700E-02 1.298324595E+00 1.242937056E+00 5.538753900E-02 2.444314000E-03 5.888160000E-04
305 1.183333839E+01 1.303912230E+00 1.247039348E+00 5.687288200E-02 1.302031869E+00 1.246585485E+00 5.544638400E-02 1.880361000E-03 4.538630000E-04
305 1.200000000E+01 1.307684629E+00 1.250707496E+00 5.697713300E-02 1.306213640E+00 1.250340405E+00 5.587323500E-02 1.470989000E-03 3.670910000E-04
305 1.216672606E+01 1.312045412E+00 1.254528825E+00 5.751658700E-02 1.310876341E+00 1.254224719E+00 5.665162200E-02 1.169071000E-03 3.041060000E-04
305 1.233324570E+01 1.316915465E+00 1.258548462E+00 5.836700300E-02 1.315974434E+00 1.258292055E+00 5.768237900E-02 9.410310000E-04 2.564070000E-04
305 1.249996187E+01 1.322201025E+00 1.262805679E+00 5.939534600E-02 1.321436833E+00 1.262587526E+00 5.884930700E-02 7.641920000E-04 2.181530000E-04
305 1.266670514E+01 1.327816163E+00 1.267351317E+00 6.046484600E-02 1.327192394E+00 1.267163124E+00 6.002927000E-02 6.237690000E-04 1.881930000E-04
305 1.283333839E+01 1.333691754E+00 1.272210741E+00 6.148101300E-02 1.333181564E+00 1.272048702E+00 6.113286200E-02 5.101900000E-04 1.620390000E-04
305 1.300000000E+01 1.339771318E+00 1.277348489E+00 6.242282900E-02 1.339354189E+00 1.277208885E+00 6.214530400E-02 4.171290000E-04 1.396040000E-04
310 1.000000000E+01 1.294663520E+00 1.222096778E+00 7.256674200E-02 1.255172399E+00 1.199037626E+00 5.613477300E-02 3.949112100E-02 2.305915200E-02
310 1.016672606E+01 1.294784016E+00 1.222907552E+00 7.187646400E-02 1.264637079E+00 1.206670518E+00 5.796656100E-02 3.014693700E-02 1.623703400E-02
310 1.033324570E+01 1.294959075E+00 1.224082782E+00 7.087629300E-02 1.271975569E+00 1.212635084E+00 5.934048500E-02 2.298350600E-02 1.144769800E-02
310 1.049996187E+01 1.295212292E+00 1.225572901E+00 6.963939100E-02 1.277751737E+00 1.217486581E+00 6.026515600E-02 1.746055500E-02 8.086320000E-03
310 1.066670514E+01 1.295576260E+00 1.227497934E+00 6.807832600E-02 1.282397625E+00 1.221991000E+00 6.040662500E-02 1.317863500E-02 5.506934000E-03
310 1.083333839E+01 1.296094800E+00 1.229885292E+00 6.620950800E-02 1.286232731E+00 1.226162047E+00 6.007068400E-02 9.862069000E-03 3.723245000E-03
310 1.100000000E+01 1.296824614E+00 1.232721015E+00 6.410359900E-02 1.289506398E+00 1.230204872E+00 5.930152600E-02 7.318216000E-03 2.516143000E-03
310 1.116672606E+01 1.297835239E+00 1.235914677E+00 6.192056200E-02 1.292435928E+00 1.234200918E+00 5.823501000E-02 5.399311000E-03 1.713759000E-03
310 1.133324570E+01 1.299205757E+00 1.239345799E+00 5.985995800E-02 1.295225843E+00 1.238162010E+00 5.706383300E-02 3.979914000E-03 1.183789000E-03
310 1.149996187E+01 1.301016974E+00 1.242910937E+00 5.810603700E-02 1.298067694E+00 1.242070966E+00 5.599672800E-02 2.949280000E-03 8.399710000E-04
310 1.166670514E+01 1.303339129E+00 1.246468123E+00 5.687100600E-02 1.301127679E+00 1.245855637E+00 5.527204200E-02 2.211450000E-03 6.124860000E-04
310 1.183333839E+01 1.306217527E+00 1.250072307E+00 5.614522000E-02 1.304530772E+00 1.249608488E+00 5.492228400E-02 1.686755000E-03 4.638190000E-04
310 1.200000000E+01 1.309661047E+00 1.253693148E+00 5.596789900E-02 1.308348736E+00 1.253329962E+00 5.501877400E-02 1.312311000E-03 3.631860000E-04
310 1.216672606E+01 1.313639277E+00 1.257373626E+00 5.626565100E-02 1.312598333E+00 1.257080662E+00 5.551767100E-02 1.040944000E-03 2.929640000E-04
310 1.233324570E+01 1.318091955E+00 1.261168484E+00 5.692347100E-02 1.317252752E+00 1.260926353E+00 5.632639900E-02 8.392030000E-04 2.421310000E-04
310 1.249996187E+01 1.322947637E+00 1.265132011E+00 5.781562600E-02 1.322263046E+00 1.264928189E+00 5.733485700E-02 6.845910000E-04 2.038220000E-04
310 1.266670514E+01 1.328141334E+00 1.269338427E+00 5.880290700E-02 1.327578746E+00 1.269164657E+00 5.841408900E-02 5.625880000E-04 1.737700000E-04
310 1.283333839E+01 1.333621315E+00 1.273822031E+00 5.979928400E-02 1.333157324E+00 1.273673013E+00 5.948431100E-02 4.639910000E-04 1.490180000E-04
310 1.300000000E+01 1.339344897E+00 1.278541492E+00 6.080340500E-02 1.338961980E+00 1.278412947E+00 6.054903300E-02 3.829170000E-04 1.285450000E-04
315 1.000000000E+01 1.297832160E+00 1.221474168E+00 7.635799200E-02 1.253291509E+00 1.194045596E+00 5.924591300E-02 4.454065100E-02 2.742857200E-02
315 1.016672606E+01 1.297951752E+00 1.222390318E+00 7.556143400E-02 1.264584512E+00 1.202999059E+00 6.158545300E-02 3.336724000E-02 1.939125900E-02
315 1.033324570E+01 1.298125305E+00 1.223651818E+00 7.447348700E-02 1.273239293E+00 1.210146493E+00 6.309280000E-02 2.488601200E-02 1.350532500E-02
315 1.049996187E+01 1.298375937E+00 1.225345104E+00 7.303083300E-02 1.279897650E+00 1.216055857E+00 6.384179300E-02 1.847828700E-02 9.289247000E-03
315 1.066670514E+01 1.298735331E+00 1.227543467E+00 7.119186400E-02 1.285093551E+00 1.221219771E+00 6.387378000E-02 1.364178000E-02 6.323696000E-03
315 1.083333839E+01 1.299245640E+00 1.230296026E+00 6.894961400E-02 1.289244246E+00 1.225981889E+00 6.326235700E-02 1.000139400E-02 4.314137000E-03
315 1.100000000E+01 1.299960583E+00 1.233534129E+00 6.642645400E-02 1.292677914E+00 1.230588210E+00 6.208970400E-02 7.282669000E-03 2.945919000E-03
315 1.116672606E+01 1.300944543E+00 1.237173313E+00 6.377123000E-02 1.295666234E+00 1.235210951E+00 6.045528300E-02 5.278309000E-03 1.962362000E-03
315 1.133324570E+01 1.302268423E+00 1.241072173E+00 6.119625000E-02 1.298444518E+00 1.239738903E+00 5.870561500E-02 3.823905000E-03 1.333270000E-03
315 1.149996187E+01 1.304001366E+00 1.245052150E+00 5.894921600E-02 1.301215949E+00 1.244130567E+00 5.708538200E-02 2.785417000E-03 9.215830000E-04
315 1.166670514E+01 1.306199452E+00 1.248988658E+00 5.721079400E-02 1.304145519E+00 1.248335259E+00 5.581026000E-02 2.053933000E-03 6.533990000E-04
315 1.183333839E+01 1.308894496E+00 1.252823280E+00 5.607121600E-02 1.307351658E+00 1.252345321E+00 5.500633700E-02 1.542838000E-03 4.779590000E-04
315 1.200000000E+01 1.312087524E+00 1.256559649E+00 5.552787500E-02 1.310902074E+00 1.256198038E+00 5.470403600E-02 1.185450000E-03 3.616110000E-04
315 1.216672606E+01 1.315749998E+00 1.260242333E+00 5.550766500E-02 1.314817653E+00 1.259959613E+00 5.485804000E-02 9.323450000E-04 2.827200000E-04
315 1.233324570E+01 1.319833620E+00 1.263934338E+00 5.589928200E-02 1.319085043E+00 1.263706688E+00 5.537835500E-02 7.485770000E-04 2.276500000E-04
315 1.249996187E+01 1.324285352E+00 1.267701720E+00 5.658363200E-02 1.323674677E+00 1.267513858E+00 5.616081900E-02 6.106750000E-04 1.878620000E-04
315 1.266670514E+01 1.329060227E+00 1.271623398E+00 5.743682900E-02 1.328556668E+00 1.271464800E+00 5.709186800E-02 5.035590000E-04 1.585980000E-04
315 1.283333839E+01 1.334125051E+00 1.275752430E+00 5.837262100E-02 1.333707271E+00 1.275617386E+00 5.808988500E-02 4.177800000E-04 1.350440000E-04
315 1.300000000E+01 1.339453260E+00 1.280149170E+00 5.930409000E-02 1.339105817E+00 1.280032915E+00 5.907290200E-02 3.474430000E-04 1.162550000E-04
320 1.000000000E+01 1.301225514E+00 1.220850349E+00 8.037516500E-02 1.249886794E+00 1.188298453E+00 6.158834100E-02 5.133872000E-02 3.255189600E-02
320 1.016672606E+01 1.301350796E+00 1.221838420E+00 7.951237600E-02 1.263306476E+00 1.198657548E+00 6.464892800E-02 3.804432000E-02 2.318087200E-02
320 1.033324570E+01 1.301532383E+00 1.223205094E+00 7.832728900E-02 1.273585195E+00 1.206974677E+00 6.661051800E-02 2.794718800E-02 1.623041700E-02
320 1.049996187E+01 1.301794099E+00 1.225050469E+00 7.674363000E-02 1.281407471E+00 1.213845005E+00 6.756246600E-02 2.038662800E-02 1.120546400E-02
320 1.066670514E+01 1.302168355E+00 1.227464186E+00 7.470416900E-02 1.287396729E+00 1.219818678E+00 6.757805100E-02 1.477162600E-02 7.645508000E-03
320 1.083333839E+01 1.302697665E+00 1.230496082E+00 7.220158300E-02 1.292068473E+00 1.225329839E+00 6.673863400E-02 1.062919200E-02 5.166243000E-03
320 1.100000000E+01 1.303435127E+00 1.234123991E+00 6.931113600E-02 1.295836370E+00 1.230657300E+00 6.517907000E-02 7.598757000E-03 3.466691000E-03
320 1.116672606E+01 1.304442467E+00 1.238235308E+00 6.620715900E-02 1.299035652E+00 1.235915644E+00 6.312000800E-02 5.406815000E-03 2.319664000E-03
320 1.133324570E+01 1.305784374E+00 1.242642315E+00 6.314205900E-02 1.301941517E+00 1.241085178E+00 6.085633900E-02 3.842857000E-03 1.557137000E-03
320 1.149996187E+01 1.307518977E+00 1.247133250E+00 6.038572700E-02 1.304775972E+00 1.246076474E+00 5.869949800E-02 2.743005000E-03 1.056776000E-03
320 1.166670514E+01 1.309686472E+00 1.251533993E+00 5.815247900E-02 1.307706582E+00 1.250802886E+00 5.690369600E-02 1.979890000E-03 7.311070000E-04
320 1.183333839E+01 1.312300518E+00 1.255747270E+00 5.655324800E-02 1.310844875E+00 1.255227944E+00 5.561693100E-02 1.455643000E-03 5.193260000E-04
320 1.200000000E+01 1.315346830E+00 1.259755011E+00 5.559181900E-02 1.314250310E+00 1.259374498E+00 5.487581200E-02 1.096520000E-03 3.805130000E-04
320 1.216672606E+01 1.318790029E+00 1.263595381E+00 5.519464800E-02 1.317941496E+00 1.263307279E+00 5.463421700E-02 8.485330000E-04 2.881020000E-04
320 1.233324570E+01 1.322585856E+00 1.267334797E+00 5.525105900E-02 1.321912257E+00 1.267109585E+00 5.480267200E-02 6.735990000E-04 2.252120000E-04
320 1.249996187E+01 1.326694248E+00 1.271047833E+00 5.564641500E-02 1.326148126E+00 1.270866611E+00 5.528151500E-02 5.461220000E-04 1.812220000E-04
320 1.266670514E+01 1.331087684E+00 1.274844355E+00 5.624332900E-02 1.330638057E+00 1.274691324E+00 5.594673300E-02 4.496270000E-04 1.530310000E-04
320 1.283333839E+01 1.335751209E+00 1.278765731E+00 5.698547800E-02 1.335377361E+00 1.278637122E+00 5.674023900E-02 3.738480000E-04 1.286090000E-04
320 1.300000000E+01 1.340675527E+00 1.282893267E+00 5.778226000E-02 1.340363062E+00 1.282784179E+00 5.757888300E-02 3.124650000E-04 1.090880000E-04
325 1.000000000E+01 1.304166761E+00 1.219157077E+00 8.500968400E-02 1.244488323E+00 1.181159749E+00 6.332857400E-02 5.967843800E-02 3.799732800E-02
325 1.016672606E+01 1.304305150E+00 1.220213727E+00 8.409142300E-02 1.260236998E+00 1.192909382E+00 6.732761600E-02 4.406815200E-02 2.730434500E-02
325 1.033324570E+01 1.304505428E+00 1.221682279E+00 8.282314900E-02 1.272394747E+00 1.202428682E+00 6.996606500E-02 3.211068100E-02 1.925359700E-02
325 1.049996187E+01 1.304793547E+00 1.223677684E+00 8.111586300E-02 1.281636293E+00 1.210309970E+00 7.132632300E-02 2.315725400E-02 1.336771400E-02
325 1.066670514E+01 1.305204366E+00 1.226308612E+00 7.889575400E-02 1.288650200E+00 1.217147070E+00 7.150313000E-02 1.655416600E-02 9.161542000E-03
325 1.083333839E+01 1.305783009E+00 1.229645771E+00 7.613723800E-02 1.294044106E+00 1.223435146E+00 7.060896000E-02 1.173890300E-02 6.210625000E-03
325 1.100000000E+01 1.306584575E+00 1.233682725E+00 7.290185000E-02 1.298320654E+00 1.229509208E+00 6.881144600E-02 8.263921000E-03 4.173517000E-03
325 1.116672606E+01 1.307670809E+00 1.238307338E+00 6.936347100E-02 1.301886310E+00 1.235518603E+00 6.636770700E-02 5.784499000E-03 2.788735000E-03
325 1.133324570E+01 1.309102399E+00 1.243308584E+00 6.579381500E-02 1.305064652E+00 1.241446949E+00 6.361770300E-02 4.037747000E-03 1.861635000E-03
325 1.149996187E+01 1.310927334E+00 1.248428032E+00 6.249930200E-02 1.308103524E+00 1.247178515E+00 6.092500900E-02 2.823810000E-03 1.249517000E-03
325 1.166670514E+01 1.313168570E+00 1.253434590E+00 5.973398000E-02 1.311177012E+00 1.252584999E+00 5.859201300E-02 1.991558000E-03 8.495910000E-04
325 1.183333839E+01 1.315817455E+00 1.258180915E+00 5.763654000E-02 1.314389782E+00 1.257591482E+00 5.679830000E-02 1.427673000E-03 5.894330000E-04
325 1.200000000E+01 1.318837604E+00 1.262616993E+00 5.622061100E-02 1.317789431E+00 1.262197270E+00 5.559216100E-02 1.048173000E-03 4.197230000E-04
325 1.216672606E+01 1.322178441E+00 1.266767452E+00 5.541098900E-02 1.321386284E+00 1.266459580E+00 5.492670400E-02 7.921570000E-04 3.078720000E-04
325 1.233324570E+01 1.325791747E+00 1.270698066E+00 5.509368100E-02 1.325174956E+00 1.270465092E+00 5.470986400E-02 6.167910000E-04 2.329740000E-04
325 1.249996187E+01 1.329644279E+00 1.274489617E+00 5.515466200E-02 1.329151064E+00 1.274307830E+00 5.484323400E-02 4.932150000E-04 1.817870000E-04
325 1.266670514E+01 1.333722313E+00 1.278249980E+00 5.547233300E-02 1.333319525E+00 1.278093632E+00 5.522589300E-02 4.027880000E-04 1.563480000E-04
325 1.283333839E+01 1.338027640E+00 1.282107524E+00 5.592011600E-02 1.337693772E+00 1.281978067E+00 5.571570500E-02 3.338680000E-04 1.294570000E-04
325 1.300000000E+01 1.342568230E+00 1.285932345E+00 5.663588500E-02 1.342288917E+00 1.285827245E+00 5.646167200E-02 2.793130000E-04 1.051000000E-04
330 1.000000000E+01 1.306471231E+00 1.214986302E+00 9.148492900E-02 1.237151630E+00 1.171992408E+00 6.515922200E-02 6.931960100E-02 4.299389400E-02
330 1.016672606E+01 1.306631748E+00 1.216152338E+00 9.047941000E-02 1.255323340E+00 1.184948526E+00 7.037481400E-02 5.130840800E-02 3.120381200E-02
330 1.033324570E+01 1.306863774E+00 1.217778350E+00 8.908542400E-02 1.269552405E+00 1.195595438E+00 7.395696700E-02 3.731136900E-02 2.218291200E-02
330 1.049996187E+01 1.307196878E+00 1.219998225E+00 8.719865300E-02 1.280436778E+00 1.204491389E+00 7.594538900E-02 2.676010000E-02 1.550683600E-02
330 1.066670514E+01 1.307670559E+00 1.222942971E+00 8.472758800E-02 1.288693805E+00 1.212252349E+00 7.644145600E-02 1.897675400E-02 1.069062200E-02
330 1.083333839E+01 1.308335140E+00 1.226706529E+00 8.162861100E-02 1.295008818E+00 1.219421816E+00 7.558700200E-02 1.332632200E-02 7.284713000E-03
330 1.100000000E+01 1.309250684E+00 1.231298866E+00 7.795181800E-02 1.299972743E+00 1.226383094E+00 7.358964900E-02 9.277941000E-03 4.915772000E-03
330 1.116672606E+01 1.310481827E+00 1.236607470E+00 7.387435700E-02 1.304068762E+00 1.233314593E+00 7.075416900E-02 6.413065000E-03 3.292877000E-03
330 1.133324570E+01 1.312087568E+00 1.242394817E+00 6.969275100E-02 1.307676419E+00 1.240197429E+00 6.747899000E-02 4.411149000E-03 2.197388000E-03
330 1.149996187E+01 1.314106464E+00 1.248350158E+00 6.575630600E-02 1.311075642E+00 1.246881908E+00 6.419373400E-02 3.030822000E-03 1.468250000E-03
330 1.166670514E+01 1.316542709E+00 1.254177383E+00 6.236532600E-02 1.314450543E+00 1.253188834E+00 6.126170900E-02 2.092166000E-03 9.885490000E-04
330 1.183333839E+01 1.319361119E+00 1.259670585E+00 5.969053400E-02 1.317898904E+00 1.258995482E+00 5.890342200E-02 1.462215000E-03 6.751030000E-04
330 1.200000000E+01 1.322496734E+00 1.264740439E+00 5.775629500E-02 1.321453060E+00 1.264270064E+00 5.718299600E-02 1.043674000E-03 4.703750000E-04
330 1.216672606E+01 1.325875946E+00 1.269393316E+00 5.648263000E-02 1.325109537E+00 1.269057483E+00 5.605205400E-02 7.664090000E-04 3.358330000E-04
330 1.233324570E+01 1.329438814E+00 1.273691693E+00 5.574712100E-02 1.328857611E+00 1.273445222E+00 5.541238900E-02 5.812030000E-04 2.464710000E-04
