fname time Tem kT_1 I01 n1 Rsh1 I02 n2 Rsh2 Rs Iph Voc Isc FF Pm Vm Im rmsre 
0L11 35886 308.02 37.641 7.588919429E-10 2.622113510E+00 1.014266099E+04 1.418031866E-04 5.065636604E+00 1.849157574E+03 0.000000000E+00 1.890699614E-04 4.542139874E-01 1.758734612E-04 4.196497411E-01 3.352337800E-05 2.791600666E-01 1.200883963E-04 6.745733346E-01 
0L12 36514 309.01 37.52 2.710386566E-09 2.822880630E+00 1.107717517E+04 1.456747881E-04 4.597900131E+00 1.741398071E+03 0.000000000E+00 1.872722578E-04 4.518267368E-01 1.756493088E-04 4.237205066E-01 3.362775345E-05 2.779802685E-01 1.209723128E-04 9.128714994E-01 
0L13 37146 310.02 37.398 6.354742619E-10 2.608182099E+00 1.011230527E+04 1.749680178E-04 5.666092287E+00 1.799294552E+03 0.000000000E+00 1.895948079E-04 4.509763336E-01 1.756725877E-04 4.233490162E-01 3.353947847E-05 2.777727913E-01 1.207432245E-04 7.963670143E-01 
0L14 37784 311.03 37.277 1.235686169E-09 2.679469923E+00 1.053893747E+04 1.757399853E-04 5.396660004E+00 1.690494166E+03 0.000000000E+00 1.884322171E-04 4.490268368E-01 1.757433758E-04 4.255163991E-01 3.357898501E-05 2.769080248E-01 1.212659305E-04 1.051274062E+00 
0L15 38420 312.02 37.159 1.957041154E-09 2.743346835E+00 1.072463315E+04 1.821187493E-04 5.186275942E+00 1.610875243E+03 0.000000000E+00 1.878889329E-04 4.472684185E-01 1.755431449E-04 4.263551772E-01 3.347523615E-05 2.761629097E-01 1.212142296E-04 1.165973153E+00 
0L16 39054 313.01 37.041 1.860602657E-09 2.744750709E+00 1.050474989E+04 1.999268447E-04 5.436205325E+00 1.574258951E+03 0.000000000E+00 1.880857134E-04 4.451415779E-01 1.753975286E-04 4.264620690E-01 3.329676495E-05 2.745870094E-01 1.212616101E-04 1.503755415E+00 
0L17 39708 314.04 36.92 2.467717423E-09 2.764699991E+00 1.089290669E+04 2.050043224E-04 5.344525186E+00 1.507249245E+03 0.000000000E+00 1.874287376E-04 4.443397560E-01 1.756233628E-04 4.273971559E-01 3.335255344E-05 2.760577324E-01 1.208148849E-04 8.041975954E-01 
0L18 40346 315.02 36.805 1.170728016E-09 2.662957247E+00 1.080474227E+04 2.423962160E-04 6.248575768E+00 1.559597934E+03 0.000000000E+00 1.885111141E-04 4.431983574E-01 1.754672297E-04 4.283060312E-01 3.330798432E-05 2.754424095E-01 1.209225360E-04 9.524417065E-01 
0L19 40978 316.01 36.689 6.529147475E-09 2.913061476E+00 1.159400914E+04 2.229914560E-04 5.121528471E+00 1.379083488E+03 0.000000000E+00 1.862733931E-04 4.415348534E-01 1.752979385E-04 4.281938799E-01 3.314227036E-05 2.743188950E-01 1.208152179E-04 1.014574737E+00 
0L20 41612 317.04 36.57 8.275305087E-09 2.976955139E+00 1.229748024E+04 2.528138701E-04 5.386084060E+00 1.385107956E+03 0.000000000E+00 1.862084661E-04 4.390064674E-01 1.752585379E-04 4.295209083E-01 3.304718046E-05 2.741219498E-01 1.205538276E-04 9.682058421E-01 
0L21 42246 318.02 36.457 2.954423562E-09 2.806560396E+00 1.136307455E+04 2.873229191E-04 6.306030316E+00 1.413183778E+03 0.000000000E+00 1.876195096E-04 4.375700729E-01 1.751641087E-04 4.298496639E-01 3.294650314E-05 2.726955282E-01 1.208177753E-04 1.169900008E+00 
0L22 42884 319.03 36.342 6.799838220E-09 2.893631989E+00 1.269275255E+04 2.837488480E-04 5.929422275E+00 1.320662726E+03 0.000000000E+00 1.856076783E-04 4.361027901E-01 1.750084668E-04 4.328464729E-01 3.303557028E-05 2.730559851E-01 1.209843911E-04 9.732803224E-01 
0L23 43510 320.02 36.23 1.502296277E-09 2.716126257E+00 1.145108060E+04 3.524173374E-04 7.405593591E+00 1.423453778E+03 0.000000000E+00 1.888182097E-04 4.341530987E-01 1.751302003E-04 4.326006458E-01 3.289206295E-05 2.715365652E-01 1.211359798E-04 1.060705866E+00 
0L24 44134 321.02 36.117 2.143226800E-08 3.062381435E+00 1.405601095E+04 2.928091407E-04 5.443073858E+00 1.181786548E+03 0.000000000E+00 1.840704519E-04 4.324656261E-01 1.749344610E-04 4.348227062E-01 3.289570360E-05 2.719468088E-01 1.209615292E-04 4.267871956E-01 
0L25 44770 322.03 36.003 2.898981407E-08 3.095977588E+00 1.483192648E+04 3.056629475E-04 5.530279193E+00 1.135925080E+03 0.000000000E+00 1.837514624E-04 4.305264828E-01 1.749027738E-04 4.355123910E-01 3.279420326E-05 2.692122946E-01 1.218143907E-04 9.645481131E-01 
0L26 45400 323.05 35.89 4.011406340E-09 2.830233833E+00 1.292834493E+04 4.033607058E-04 7.528597658E+00 1.281894356E+03 0.000000000E+00 1.868644001E-04 4.289867252E-01 1.749177526E-04 4.350109753E-01 3.264208988E-05 2.688966047E-01 1.213905736E-04 9.719627530E-01 
0L27 46012 324.02 35.782 4.775607742E-09 2.839625121E+00 1.290302905E+04 4.126778116E-04 7.383583130E+00 1.229100707E+03 0.000000000E+00 1.865494184E-04 4.268673309E-01 1.747284690E-04 4.370957132E-01 3.260116631E-05 2.682672731E-01 1.215227736E-04 1.325146776E+00 
0L28 46632 325.01 35.673 1.436901305E-08 2.962328978E+00 1.415357050E+04 3.916485950E-04 6.664892028E+00 1.116935157E+03 0.000000000E+00 1.846479849E-04 4.256579803E-01 1.745639003E-04 4.373261720E-01 3.249531009E-05 2.688184217E-01 1.208878098E-04 8.913640302E-01 
0L29 47246 326.01 35.564 1.760167003E-08 2.984934814E+00 1.460011086E+04 4.082986103E-04 6.678432325E+00 1.084407685E+03 0.000000000E+00 1.844606229E-04 4.230436752E-01 1.746473599E-04 4.383277492E-01 3.238517116E-05 2.649551340E-01 1.222270348E-04 5.115036388E-01 
0L30 47860 327.03 35.453 3.469167323E-08 3.019645487E+00 1.553256594E+04 3.811027903E-04 6.224554941E+00 9.866236405E+02 0.000000000E+00 1.830153033E-04 4.223253067E-01 1.747058509E-04 4.360724247E-01 3.217460178E-05 2.652033548E-01 1.213184206E-04 6.504258294E-01 
0L31 48482 328.02 35.346 2.989892855E-08 3.066798671E+00 1.600175140E+04 4.561460078E-04 6.872944055E+00 1.030674902E+03 0.000000000E+00 1.837805631E-04 4.197048714E-01 1.743238391E-04 4.359404561E-01 3.189539360E-05 2.625285307E-01 1.214934663E-04 8.695093376E-01 
0L32 49106 329.01 35.24 1.037665936E-10 2.689227595E+00 1.149731661E+04 7.885467600E-04 1.157428832E+01 1.513605583E+03 0.000000000E+00 1.968071209E-04 4.185420517E-01 1.742947439E-04 4.346523297E-01 3.170774824E-05 2.617263817E-01 1.211482021E-04 1.485502651E+00 
0L33 49742 330.01 35.133 8.446014203E-09 2.853758324E+00 1.250362466E+04 5.105832645E-04 7.680556016E+00 1.001565006E+03 0.000000000E+00 1.859402267E-04 4.167612038E-01 1.741196031E-04 4.375667690E-01 3.175259940E-05 2.626117311E-01 1.209109990E-04 1.553324822E+00 
0L34 50360 331.02 35.026 2.548504923E-07 3.397649070E+00 2.309651379E+04 4.584597103E-04 5.685540384E+00 8.657157505E+02 0.000000000E+00 1.812107600E-04 4.148385475E-01 1.738738095E-04 4.386168658E-01 3.163724092E-05 2.599117817E-01 1.217223572E-04 1.262797715E+00 
0L35 50970 332.01 34.921 1.517477838E-07 3.267491726E+00 2.146965627E+04 4.944715223E-04 6.291490147E+00 8.686418898E+02 0.000000000E+00 1.814401773E-04 4.126027702E-01 1.738451634E-04 4.385278232E-01 3.145516048E-05 2.592273479E-01 1.213418370E-04 7.414271575E-01 
0L36 51586 333.04 34.813 2.311895094E-07 3.331206771E+00 2.409519786E+04 5.188843275E-04 6.379719064E+00 8.402996632E+02 0.000000000E+00 1.808771565E-04 4.116312439E-01 1.736855365E-04 4.371601458E-01 3.125449947E-05 2.578194420E-01 1.212224108E-04 8.359152640E-01 
0L37 52194 334.01 34.712 2.178766420E-07 3.309847009E+00 2.252873894E+04 5.258096210E-04 6.213905906E+00 8.115795828E+02 0.000000000E+00 1.810376025E-04 4.096147270E-01 1.735447603E-04 4.379981144E-01 3.113574841E-05 2.568110630E-01 1.212442165E-04 1.274482730E+00 
0L38 52812 335.04 34.605 5.813618776E-07 3.490679245E+00 2.840983893E+04 5.365755042E-04 5.908566623E+00 7.670260834E+02 0.000000000E+00 1.802212034E-04 4.075199333E-01 1.733545039E-04 4.376630163E-01 3.091888580E-05 2.548144068E-01 1.213424539E-04 1.291266907E+00 
0L39 53422 336.02 34.505 1.085576159E-09 3.006179381E+00 1.456309899E+04 1.020327009E-03 1.093148987E+01 1.287162047E+03 0.000000000E+00 1.929397548E-04 4.059471634E-01 1.738902541E-04 4.333234855E-01 3.058841550E-05 2.535210255E-01 1.206525494E-04 2.780242698E-01 
0L40 54034 337.01 34.403 9.899895202E-08 3.272223430E+00 2.297432586E+04 7.410607469E-04 7.865313916E+00 8.860344875E+02 0.000000000E+00 1.823046290E-04 4.041893005E-01 1.730122168E-04 4.364641864E-01 3.052180390E-05 2.535645836E-01 1.203722650E-04 1.436372903E+00 
0L41 54660 338.02 34.3 5.025309032E-07 3.492195721E+00 3.370919054E+04 7.153342373E-04 7.065022610E+00 7.983811878E+02 0.000000000E+00 1.801699953E-04 4.016099319E-01 1.728131176E-04 4.360609703E-01 3.026414202E-05 2.510054026E-01 1.205727296E-04 9.124828408E-01 
0L42 55270 339.03 34.198 1.370942936E-07 3.374921741E+00 2.887406495E+04 8.742053422E-04 8.377312904E+00 8.940794711E+02 0.000000000E+00 1.816567965E-04 4.000014107E-01 1.724295169E-04 4.360784609E-01 3.007722541E-05 2.512551373E-01 1.197087810E-04 8.208415129E-01 
0L43 55878 340.01 34.1 8.942745984E-07 3.565525960E+00 5.835913691E+04 8.682060837E-04 7.896801104E+00 8.284867669E+02 0.000000000E+00 1.786745519E-04 3.977766045E-01 1.723405079E-04 4.378622421E-01 3.001677994E-05 2.500340250E-01 1.200519481E-04 3.785191265E-01 
