fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev  
007_290_SRH 007_290_srh.dat 290 39.98 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.086837932E-15 1.000000000E+20 1.221129992E+00 8.417745408E-16 1.575650352E-03 
008_290 008_290.dat 290 39.98 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.511296201E-15 1.000000000E+20 1.220357441E+00 1.235110191E-15 1.634886502E-03 
008_290_SRH 008_290_srh.dat 290 39.98 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.426499046E-15 1.000000000E+20 1.221890206E+00 1.232896982E-15 1.726084484E-03 
009_290 009_290.dat 290 39.98 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.905681021E-15 1.000000000E+20 1.221686476E+00 1.807523965E-15 1.851781292E-03 
009_290_SRH 009_290_srh.dat 290 39.98 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.825813742E-15 1.000000000E+20 1.222723814E+00 1.805412961E-15 1.925388202E-03 
010_290 010_290.dat 290 39.98 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.356513323E-15 1.000000000E+20 1.222878162E+00 2.645690752E-15 2.120715279E-03 
010_290_SRH 010_290_srh.dat 290 39.98 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.281555648E-15 1.000000000E+20 1.223579739E+00 2.643680008E-15 2.181642758E-03 
011_290 011_290.dat 290 39.98 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.879476448E-15 1.000000000E+20 1.232312164E+00 3.961663742E-15 2.500777543E-03 
011_290_SRH 011_290_srh.dat 290 39.98 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.808171425E-15 1.000000000E+20 1.232501515E+00 3.959238563E-15 2.548854090E-03 
012_290 012_290.dat 290 39.98 1.000000000E+00 1.000000000E+00 0.000000000E+00 3.451844007E-15 1.000000000E+20 1.232976288E+00 5.798588158E-15 2.879563752E-03 
012_290_SRH 012_290_srh.dat 290 39.98 1.000000000E+00 1.000000000E+00 0.000000000E+00 3.384647508E-15 1.000000000E+20 1.233174406E+00 5.798142929E-15 2.919961826E-03 
013_290 013_290.dat 290 39.98 1.000000000E+00 1.000000000E+00 0.000000000E+00 4.113427083E-15 1.000000000E+20 1.236988096E+00 8.515825922E-15 3.326864876E-03 
013_290_SRH 013_290_srh.dat 290 39.98 1.000000000E+00 1.000000000E+00 0.000000000E+00 4.056947121E-15 1.000000000E+20 1.238467562E+00 8.523848853E-15 3.365049181E-03 
014_290 014_290.dat 290 39.98 1.000000000E+00 1.000000000E+00 0.000000000E+00 4.926131412E-15 1.000000000E+20 1.248053366E+00 1.257854092E-14 3.861715162E-03 
014_290_SRH 014_290_srh.dat 290 39.98 1.000000000E+00 1.000000000E+00 0.000000000E+00 4.878355731E-15 1.000000000E+20 1.249115655E+00 1.257686864E-14 3.883384417E-03 
015_290 015_290.dat 290 39.98 1.000000000E+00 1.000000000E+00 0.000000000E+00 5.884145381E-15 1.000000000E+20 1.253994980E+00 1.843726876E-14 4.367804977E-03 
015_290_SRH 015_290_srh.dat 290 39.98 1.000000000E+00 1.000000000E+00 0.000000000E+00 5.824280629E-15 1.000000000E+20 1.254015903E+00 1.843641013E-14 4.392720668E-03 
016_290 016_290.dat 290 39.98 1.000000000E+00 1.000000000E+00 0.000000000E+00 6.878716156E-15 1.000000000E+20 1.254453821E+00 2.703857210E-14 4.935450109E-03 
016_290_SRH 016_290_srh.dat 290 39.98 1.000000000E+00 1.000000000E+00 0.000000000E+00 6.820381191E-15 1.000000000E+20 1.254462632E+00 2.703729122E-14 4.957936393E-03 
017_290 017_290.dat 290 39.98 1.000000000E+00 1.000000000E+00 0.000000000E+00 8.096055913E-15 1.000000000E+20 1.261125043E+00 3.988570865E-14 5.582986875E-03 
017_290_SRH 017_290_srh.dat 290 39.98 1.000000000E+00 1.000000000E+00 0.000000000E+00 8.054904744E-15 1.000000000E+20 1.261967422E+00 3.991538710E-14 5.608302791E-03 
018_290 018_290.dat 290 39.98 1.000000000E+00 1.000000000E+00 0.000000000E+00 9.409144610E-15 1.000000000E+20 1.266871487E+00 5.890338734E-14 6.241837689E-03 
018_290_SRH 018_290_srh.dat 290 39.98 1.000000000E+00 1.000000000E+00 0.000000000E+00 9.353029760E-15 1.000000000E+20 1.266872197E+00 5.890125433E-14 6.257099920E-03 
019_290 019_290.dat 290 39.98 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.050878602E-14 1.000000000E+20 1.264653658E+00 8.638047422E-14 7.255132219E-03 
019_290_SRH 019_290_srh.dat 290 39.98 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.045368993E-14 1.000000000E+20 1.264659832E+00 8.637983670E-14 7.270302062E-03 
