fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev  
012_340_SRH 012_340_srh.dat 340 34.1 1.000000000E+00 1.000000000E+00 0.000000000E+00 5.420246842E-12 1.000000000E+20 1.271664338E+00 1.247060776E-12 1.738572581E-04 
013_340 013_340.dat 340 34.1 1.000000000E+00 1.000000000E+00 0.000000000E+00 7.106054388E-12 1.000000000E+20 1.279196991E+00 1.819379260E-12 2.039769858E-04 
013_340_SRH 013_340_srh.dat 340 34.1 1.000000000E+00 1.000000000E+00 0.000000000E+00 6.995838532E-12 1.000000000E+20 1.279768659E+00 1.818281136E-12 2.073762240E-04 
014_340 014_340.dat 340 34.1 1.000000000E+00 1.000000000E+00 0.000000000E+00 8.948464307E-12 1.000000000E+20 1.291259639E+00 2.653182275E-12 2.561497749E-04 
014_340_SRH 014_340_srh.dat 340 34.1 1.000000000E+00 1.000000000E+00 0.000000000E+00 8.844501785E-12 1.000000000E+20 1.291531946E+00 2.651944160E-12 2.592417288E-04 
015_340 015_340.dat 340 34.1 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.106240054E-11 1.000000000E+20 1.296109728E+00 3.872244162E-12 3.110468783E-04 
015_340_SRH 015_340_srh.dat 340 34.1 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.096423868E-11 1.000000000E+20 1.296266402E+00 3.871035116E-12 3.137567851E-04 
016_340 016_340.dat 340 34.1 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.351145947E-11 1.000000000E+20 1.299927095E+00 5.652438044E-12 3.785731399E-04 
016_340_SRH 016_340_srh.dat 340 34.1 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.341858521E-11 1.000000000E+20 1.300023299E+00 5.651218565E-12 3.807155134E-04 
017_340 017_340.dat 340 34.1 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.638217302E-11 1.000000000E+20 1.303108320E+00 8.254484475E-12 4.615185674E-04 
017_340_SRH 017_340_srh.dat 340 34.1 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.629368206E-11 1.000000000E+20 1.303181624E+00 8.253497862E-12 4.634437551E-04 
018_340 018_340.dat 340 34.1 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.978359466E-11 1.000000000E+20 1.306124417E+00 1.207688260E-11 5.607419659E-04 
018_340_SRH 018_340_srh.dat 340 34.1 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.969908903E-11 1.000000000E+20 1.306176631E+00 1.207594704E-11 5.629746348E-04 
019_340 019_340.dat 340 34.1 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.384482732E-11 1.000000000E+20 1.308559876E+00 1.767082272E-11 6.776965179E-04 
019_340_SRH 019_340_srh.dat 340 34.1 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.376283471E-11 1.000000000E+20 1.308593486E+00 1.766993068E-11 6.797856813E-04 
