fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g Iph Voc Isc Pm FF Vm Im dev 
0T24 10:12:52 295.1 39.29 1.000E+000 7.539E-001 2.303E-006 1.400E+004 2.934E+000 3.023E-008 1.815E-007 1.633E-003 1.815E-007 7.419E-011 2.503E-001 8.000E-004 8.162E-008 1.432E-003 
0T25 10:21:24 295 39.3 1.000E+000 7.608E-001 2.297E-006 1.379E+004 2.930E+000 3.049E-008 1.946E-007 1.744E-003 1.946E-007 8.492E-011 2.502E-001 9.000E-004 8.319E-008 1.438E-003 
0T26 10:37:34 295.1 39.29 1.000E+000 7.628E-001 2.251E-006 1.429E+004 2.942E+000 2.969E-008 1.672E-007 1.517E-003 1.672E-007 6.331E-011 2.497E-001 8.000E-004 6.811E-008 1.421E-003 
0T27 10:50:34 295.2 39.28 1.000E+000 7.578E-001 2.327E-006 1.424E+004 2.941E+000 3.013E-008 1.638E-007 1.485E-003 1.638E-007 6.070E-011 2.496E-001 7.000E-004 7.569E-008 1.350E-003 
0T28 11:00:46 294.9 39.32 1.000E+000 7.366E-001 2.361E-006 1.393E+004 2.928E+000 3.059E-008 1.659E-007 1.502E-003 1.659E-007 6.216E-011 2.494E-001 8.000E-004 6.664E-008 1.433E-003 
0T29 11:06:58 295 39.3 1.000E+000 7.348E-001 2.375E-006 1.354E+004 2.904E+000 3.167E-008 2.020E-007 1.806E-003 2.020E-007 9.134E-011 2.505E-001 9.000E-004 9.030E-008 1.429E-003 
0T41 11:34:30 295.2 39.28 1.000E+000 7.198E-001 2.360E-006 1.471E+004 2.859E+000 3.412E-008 4.329E-007 4.124E-003 4.329E-007 4.482E-010 2.511E-001 2.100E-003 2.029E-007 1.448E-003 
0T42 11:36:50 295.1 39.29 1.000E+000 7.440E-001 2.240E-006 1.724E+004 2.928E+000 3.000E-008 1.806E-007 1.840E-003 1.806E-007 8.321E-011 2.504E-001 9.000E-004 8.264E-008 1.502E-003 
0T43 11:38:28 295 39.3 1.000E+000 7.318E-001 2.307E-006 1.670E+004 2.919E+000 3.053E-008 2.070E-007 2.088E-003 2.070E-007 1.081E-010 2.502E-001 1.000E-003 9.818E-008 1.549E-003 
0T44 11:40:28 294.9 39.32 1.000E+000 7.225E-001 2.353E-006 1.496E+004 2.876E+000 3.292E-008 4.204E-007 4.041E-003 4.203E-007 4.265E-010 2.511E-001 2.000E-003 2.029E-007 1.413E-003 
0T45 11:42:18 294.9 39.32 1.000E+000 7.383E-001 2.312E-006 1.647E+004 2.917E+000 3.077E-008 2.081E-007 2.093E-003 2.081E-007 1.090E-010 2.501E-001 1.000E-003 9.902E-008 1.530E-003 
0T46 11:47:00 295.1 39.29 1.000E+000 7.360E-001 2.352E-006 1.708E+004 2.921E+000 3.084E-008 1.899E-007 1.944E-003 1.899E-007 9.240E-011 2.504E-001 1.000E-003 8.263E-008 1.493E-003 
0T47 11:51:38 294.8 39.33 1.000E+000 7.321E-001 2.302E-006 1.727E+004 2.932E+000 2.982E-008 1.843E-007 1.894E-003 1.842E-007 8.723E-011 2.499E-001 9.000E-004 8.720E-008 1.472E-003 
0T48 11:57:16 295 39.3 1.000E+000 7.277E-001 2.331E-006 1.745E+004 2.936E+000 3.011E-008 1.844E-007 1.904E-003 1.844E-007 8.775E-011 2.500E-001 1.000E-003 7.806E-008 1.556E-003 
0T49 12:03:12 295.1 39.29 1.000E+000 7.173E-001 2.348E-006 1.753E+004 2.927E+000 3.053E-008 1.857E-007 1.924E-003 1.857E-007 8.938E-011 2.502E-001 1.000E-003 7.973E-008 1.544E-003 
0T50 12:12:56 295.1 39.29 1.000E+000 7.196E-001 2.358E-006 1.746E+004 2.922E+000 3.080E-008 1.943E-007 2.014E-003 1.943E-007 9.805E-011 2.506E-001 1.000E-003 8.840E-008 1.513E-003 
0T51 12:22:44 295 39.3 1.000E+000 7.181E-001 2.346E-006 1.744E+004 2.919E+000 3.078E-008 1.896E-007 1.969E-003 1.895E-007 9.349E-011 2.506E-001 1.000E-003 8.386E-008 1.558E-003 
0T52 12:31:00 294.9 39.32 1.000E+000 7.315E-001 2.328E-006 1.753E+004 2.932E+000 3.018E-008 1.821E-007 1.892E-003 1.821E-007 8.608E-011 2.500E-001 9.000E-004 8.602E-008 1.596E-003 
0T53 12:41:56 295.1 39.29 1.000E+000 7.318E-001 2.378E-006 1.795E+004 2.937E+000 3.023E-008 1.762E-007 1.847E-003 1.762E-007 8.150E-011 2.504E-001 9.000E-004 8.102E-008 1.545E-003 
0T54 12:54:40 295.1 39.29 1.000E+000 7.263E-001 2.333E-006 1.807E+004 2.934E+000 3.024E-008 1.711E-007 1.800E-003 1.711E-007 7.718E-011 2.506E-001 9.000E-004 7.625E-008 1.539E-003 
0T55 13:08:20 295.2 39.28 1.000E+000 7.260E-001 2.352E-006 1.778E+004 2.924E+000 3.097E-008 1.899E-007 1.987E-003 1.899E-007 9.457E-011 2.506E-001 1.000E-003 8.502E-008 1.563E-003 
0T71 14:25:18 294.8 39.33 1.000E+000 7.327E-001 2.317E-006 1.628E+004 2.910E+000 3.110E-008 1.965E-007 1.975E-003 1.964E-007 9.720E-011 2.505E-001 1.000E-003 8.725E-008 1.544E-003 
0T72 14:27:56 294.8 39.33 1.000E+000 7.339E-001 2.326E-006 1.646E+004 2.912E+000 3.098E-008 1.906E-007 1.928E-003 1.906E-007 9.197E-011 2.502E-001 1.000E-003 8.208E-008 1.521E-003 
0T73 14:29:56 294.9 39.32 1.000E+000 7.424E-001 2.326E-006 1.641E+004 2.906E+000 3.145E-008 1.871E-007 1.892E-003 1.871E-007 8.844E-011 2.499E-001 9.000E-004 8.838E-008 1.435E-003 
0T74 14:32:16 294.9 39.32 1.000E+000 7.301E-001 2.324E-006 1.655E+004 2.908E+000 3.125E-008 1.834E-007 1.861E-003 1.834E-007 8.541E-011 2.503E-001 9.000E-004 8.504E-008 1.514E-003 
0T75 14:34:24 295 39.3 1.000E+000 7.248E-001 2.347E-006 1.655E+004 2.911E+000 3.134E-008 1.830E-007 1.853E-003 1.830E-007 8.491E-011 2.503E-001 9.000E-004 8.447E-008 1.488E-003 
0T76 14:37:38 294.9 39.32 1.000E+000 7.300E-001 2.320E-006 1.664E+004 2.908E+000 3.124E-008 1.802E-007 1.834E-003 1.802E-007 8.277E-011 2.504E-001 9.000E-004 8.214E-008 1.455E-003 
0T77 14:42:20 294.9 39.32 1.000E+000 7.231E-001 2.333E-006 1.666E+004 2.901E+000 3.165E-008 1.861E-007 1.902E-003 1.861E-007 8.847E-011 2.500E-001 1.000E-003 7.869E-008 1.480E-003 
0T78 14:47:34 295.1 39.29 1.000E+000 7.272E-001 2.363E-006 1.681E+004 2.900E+000 3.200E-008 1.931E-007 1.980E-003 1.931E-007 9.583E-011 2.506E-001 1.000E-003 8.608E-008 1.467E-003 
0T79 14:54:28 294.9 39.32 1.000E+000 7.323E-001 2.333E-006 1.677E+004 2.914E+000 3.118E-008 1.840E-007 1.881E-003 1.839E-007 8.652E-011 2.501E-001 9.000E-004 8.636E-008 1.581E-003 
0T80 15:02:22 295.1 39.29 1.000E+000 7.207E-001 2.364E-006 1.728E+004 2.910E+000 3.151E-008 1.669E-007 1.733E-003 1.669E-007 7.235E-011 2.502E-001 9.000E-004 7.076E-008 1.520E-003 
