Frac Clast T TCmean TCstd
0.55 0.45 300 83.3216 2.6991
0.55 0.50 300 83.3701 2.9539
0.55 0.55 300 83.7998 3.1908
0.55 0.60 300 83.9461 3.4840
0.55 0.65 300 84.3375 3.6532
0.55 0.70 300 84.1363 3.8462
0.55 0.75 300 84.2977 3.9671
0.55 0.80 300 84.5773 4.2909
0.55 0.85 300 84.8555 4.4907
0.55 0.90 300 85.1018 4.6871
0.55 0.95 300 85.2448 4.7503
0.55 1.00 300 85.5726 5.0072
0.60 0.00 300 79.2472 0.3543
0.60 0.05 300 79.2260 0.3698
0.60 0.10 300 79.0837 0.5216
0.60 0.15 300 78.9929 0.7909
0.60 0.20 300 79.1895 1.1185
0.60 0.25 300 79.2843 1.3757
0.60 0.30 300 79.4545 1.7000
0.60 0.35 300 79.5099 2.0090
0.60 0.40 300 79.8984 2.2932
0.60 0.45 300 79.7606 2.4444
0.60 0.50 300 80.0199 2.7537
0.60 0.55 300 80.2760 2.9176
0.60 0.60 300 80.4146 3.2785
0.60 0.65 300 80.5853 3.2749
0.60 0.70 300 80.7869 3.5264
0.60 0.75 300 80.8672 3.6923
0.60 0.80 300 81.4566 4.1064
0.60 0.85 300 81.4075 4.0456
0.60 0.90 300 81.5745 4.0495
0.60 0.95 300 81.8129 4.3855
0.60 1.00 300 81.9824 4.3712
0.65 0.00 300 76.0928 0.3024
0.65 0.05 300 76.1083 0.3056
0.65 0.10 300 76.0404 0.4712
0.65 0.15 300 76.0662 0.7590
0.65 0.20 300 76.0958 0.9317
0.65 0.25 300 76.1586 1.2611
0.65 0.30 300 76.3231 1.5385
0.65 0.35 300 76.4502 1.7227
0.65 0.40 300 76.6174 2.0065
0.65 0.45 300 76.5700 2.1902
0.65 0.50 300 76.8988 2.3884
0.65 0.55 300 76.9021 2.6184
0.65 0.60 300 77.2609 2.8357
0.65 0.65 300 77.3089 3.0205
0.65 0.70 300 77.1988 3.0700
0.65 0.75 300 77.8484 3.3372
0.65 0.80 300 77.9655 3.5166
0.65 0.85 300 77.9794 3.5198
0.65 0.90 300 78.0925 3.7858
0.65 0.95 300 78.2245 3.8018
0.65 1.00 300 78.4472 3.9557
0.70 0.00 300 73.2198 0.2754
0.70 0.05 300 73.2307 0.2675
0.70 0.10 300 73.2312 0.3983
0.70 0.15 300 73.2395 0.5927
0.70 0.20 300 73.2791 0.8278
0.70 0.25 300 73.3465 1.0682
0.70 0.30 300 73.4256 1.3135
0.70 0.35 300 73.6267 1.5065
0.70 0.40 300 73.7245 1.7277
0.70 0.45 300 73.7375 1.8635
0.70 0.50 300 74.0650 2.0506
0.70 0.55 300 73.9700 2.2141
0.70 0.60 300 74.0804 2.3235
0.70 0.65 300 74.3674 2.5624
0.70 0.70 300 74.1805 2.6965
0.70 0.75 300 74.6178 2.9032
0.70 0.80 300 74.6809 2.9465
0.70 0.85 300 74.6224 3.0320
0.70 0.90 300 74.7796 3.1122
0.70 0.95 300 75.0654 3.3069
0.70 1.00 300 75.1838 3.4841
0.75 0.00 300 70.6104 0.2192
0.75 0.05 300 70.5841 0.2213
0.75 0.10 300 70.6411 0.3356
0.75 0.15 300 70.6376 0.5070
0.75 0.20 300 70.7031 0.6621
0.75 0.25 300 70.7574 0.8891
0.75 0.30 300 70.8110 1.0512
0.75 0.35 300 70.8890 1.2719
0.75 0.40 300 70.9738 1.4202
0.75 0.45 300 71.0205 1.5837
0.75 0.50 300 71.2100 1.7161
0.75 0.55 300 71.2213 1.8428
0.75 0.60 300 71.3039 2.0139
0.75 0.65 300 71.5104 2.1314
0.75 0.70 300 71.5604 2.2511
0.75 0.75 300 71.6662 2.2855
0.75 0.80 300 71.6622 2.3782
0.75 0.85 300 71.8429 2.4754
0.75 0.90 300 71.8478 2.5845
0.75 0.95 300 72.0336 2.7043
0.75 1.00 300 71.9840 2.6630
0.80 0.00 300 68.2069 0.1652
0.80 0.05 300 68.1977 0.1694
0.80 0.10 300 68.2794 0.2800
0.80 0.15 300 68.3043 0.4161
0.80 0.20 300 68.3359 0.5549
0.80 0.25 300 68.3554 0.6747
0.80 0.30 300 68.4496 0.8668
0.80 0.35 300 68.4583 0.9091
0.80 0.40 300 68.5107 1.1335
0.80 0.45 300 68.6423 1.2208
0.80 0.50 300 68.6011 1.3390
0.80 0.55 300 68.6906 1.4055
0.80 0.60 300 68.8261 1.5725
0.80 0.65 300 68.8486 1.6348
0.80 0.70 300 68.9559 1.7474
0.80 0.75 300 68.8327 1.7159
0.80 0.80 300 69.0487 1.8424
0.80 0.85 300 69.1971 1.9828
0.80 0.90 300 69.2387 2.0006
0.80 0.95 300 69.2438 2.0852
0.80 1.00 300 69.3892 2.0780
0.85 0.00 300 66.0291 0.1226
0.85 0.05 300 66.0320 0.1230
0.85 0.10 300 66.0966 0.1976
0.85 0.15 300 66.0990 0.2948
0.85 0.20 300 66.1340 0.4056
0.85 0.25 300 66.1644 0.5152
0.85 0.30 300 66.1773 0.6107
0.85 0.35 300 66.2306 0.7183
0.85 0.40 300 66.2398 0.8230
0.85 0.45 300 66.2954 0.9166
0.85 0.50 300 66.2891 0.9578
0.85 0.55 300 66.3918 1.0895
0.85 0.60 300 66.3852 1.1420
0.85 0.65 300 66.4268 1.2481
0.85 0.70 300 66.4610 1.2209
0.85 0.75 300 66.5265 1.3538
0.85 0.80 300 66.6073 1.3651
0.85 0.85 300 66.6397 1.3971
0.85 0.90 300 66.6762 1.4318
0.85 0.95 300 66.7112 1.4339
0.85 1.00 300 66.7323 1.4980
0.90 0.00 300 64.0384 0.0801
0.90 0.05 300 64.0417 0.0848
0.90 0.10 300 64.0838 0.1431
0.90 0.15 300 64.0932 0.2096
0.90 0.20 300 64.0971 0.2733
0.90 0.25 300 64.1335 0.3485
0.90 0.30 300 64.1384 0.4227
0.90 0.35 300 64.1455 0.4564
0.90 0.40 300 64.1668 0.5431
0.90 0.45 300 64.1279 0.5765
0.90 0.50 300 64.2255 0.6644
0.90 0.55 300 64.2307 0.6881
0.90 0.60 300 64.2793 0.7209
0.90 0.65 300 64.3068 0.7978
0.90 0.70 300 64.2541 0.7889
0.90 0.75 300 64.3028 0.8515
0.90 0.80 300 64.3599 0.8566
0.90 0.85 300 64.3103 0.8778
0.90 0.90 300 64.3526 0.9120
0.90 0.95 300 64.4018 0.9147
0.90 1.00 300 64.3692 0.9252
0.95 0.00 300 62.2136 0.0391
0.95 0.05 300 62.2125 0.0426
0.95 0.10 300 62.2283 0.0812
0.95 0.15 300 62.2350 0.1157
0.95 0.20 300 62.2395 0.1451
0.95 0.25 300 62.2382 0.1818
0.95 0.30 300 62.2390 0.2012
0.95 0.35 300 62.2447 0.2378
0.95 0.40 300 62.2514 0.2695
0.95 0.45 300 62.2684 0.2916
0.95 0.50 300 62.2743 0.3029
0.95 0.55 300 62.2652 0.3234
0.95 0.60 300 62.2670 0.3411
0.95 0.65 300 62.2859 0.3589
0.95 0.70 300 62.2834 0.3725
0.95 0.75 300 62.2889 0.3787
0.95 0.80 300 62.2977 0.3976
0.95 0.85 300 62.2969 0.3961
0.95 0.90 300 62.3004 0.4069
0.95 0.95 300 62.2898 0.4147
0.95 1.00 300 62.3057 0.4105
