Frac Clast T TCmean TCstd
0.30 0.90 300 105.4460 3.0974
0.30 0.95 300 105.5335 3.2056
0.30 1.00 300 105.5977 3.2284
0.35 0.00 300 105.3218 0.3429
0.35 0.05 300 104.8025 0.3873
0.35 0.10 300 104.0924 0.4377
0.35 0.15 300 102.6461 0.6105
0.35 0.20 300 101.3555 0.8143
0.35 0.25 300 100.5400 0.9636
0.35 0.30 300 100.1536 1.1309
0.35 0.35 300 99.8910 1.3990
0.35 0.40 300 99.6960 1.4862
0.35 0.45 300 99.7567 1.6950
0.35 0.50 300 99.7781 1.9023
0.35 0.55 300 99.7747 2.0872
0.35 0.60 300 99.7840 2.1734
0.35 0.65 300 100.0830 2.3441
0.35 0.70 300 100.0693 2.6122
0.35 0.75 300 100.2089 2.6304
0.35 0.80 300 100.1755 2.8745
0.35 0.85 300 100.1825 3.0191
0.35 0.90 300 100.5034 3.1221
0.35 0.95 300 100.5758 3.2337
0.35 1.00 300 100.5754 3.2540
0.40 0.00 300 100.7066 0.3578
0.40 0.05 300 100.2207 0.3996
0.40 0.10 300 99.4437 0.4426
0.40 0.15 300 97.8760 0.5946
0.40 0.20 300 96.5809 0.7987
0.40 0.25 300 95.7952 0.9535
0.40 0.30 300 95.4738 1.1130
0.40 0.35 300 95.2605 1.2983
0.40 0.40 300 95.0820 1.4724
0.40 0.45 300 95.0694 1.7069
0.40 0.50 300 95.1498 1.8695
0.40 0.55 300 95.1936 1.9686
0.40 0.60 300 95.2774 2.1694
0.40 0.65 300 95.2628 2.3266
0.40 0.70 300 95.3512 2.4606
0.40 0.75 300 95.5447 2.6397
0.40 0.80 300 95.5169 2.8903
0.40 0.85 300 95.6792 2.9345
0.40 0.90 300 95.8729 3.0306
0.40 0.95 300 96.1262 3.2449
0.40 1.00 300 95.9986 3.3367
0.45 0.00 300 96.3276 0.3543
0.45 0.05 300 95.8628 0.3790
0.45 0.10 300 94.9916 0.4565
0.45 0.15 300 93.4160 0.5567
0.45 0.20 300 92.1483 0.7194
0.45 0.25 300 91.4890 0.8997
0.45 0.30 300 91.1115 1.1060
0.45 0.35 300 90.9235 1.2258
0.45 0.40 300 90.8646 1.3881
0.45 0.45 300 90.7518 1.6788
0.45 0.50 300 90.8061 1.8758
0.45 0.55 300 90.8906 1.9492
0.45 0.60 300 90.8046 2.1019
0.45 0.65 300 90.9289 2.2161
0.45 0.70 300 91.1644 2.3319
0.45 0.75 300 91.1808 2.4201
0.45 0.80 300 91.4194 2.7860
0.45 0.85 300 91.3712 2.8595
0.45 0.90 300 91.4630 2.9304
0.45 0.95 300 91.7053 3.1602
0.45 1.00 300 91.6833 3.2659
0.50 0.00 300 92.1003 0.3354
0.50 0.05 300 91.6718 0.3698
0.50 0.10 300 90.7978 0.4185
0.50 0.15 300 89.2048 0.5587
0.50 0.20 300 88.0530 0.7303
0.50 0.25 300 87.4310 0.8442
0.50 0.30 300 87.1457 1.0325
0.50 0.35 300 87.0427 1.1892
0.50 0.40 300 86.9609 1.3838
0.50 0.45 300 86.8998 1.4669
0.50 0.50 300 86.9325 1.6915
0.50 0.55 300 87.0167 1.8246
0.50 0.60 300 87.0907 2.0238
0.50 0.65 300 86.9880 2.1122
0.50 0.70 300 87.1795 2.3001
0.50 0.75 300 87.1752 2.4350
0.50 0.80 300 87.3923 2.6346
0.50 0.85 300 87.4812 2.7420
0.50 0.90 300 87.5685 2.7901
0.50 0.95 300 87.4922 3.0030
0.50 1.00 300 87.8189 3.1962
0.55 0.00 300 86.5030 0.3524
0.55 0.05 300 86.0027 0.3730
0.55 0.10 300 85.2742 0.4294
0.55 0.15 300 84.3228 0.5179
0.55 0.20 300 83.6520 0.6579
0.55 0.25 300 83.4103 0.8171
0.55 0.30 300 83.2030 0.9656
0.55 0.35 300 83.1146 1.0958
0.55 0.40 300 83.2120 1.1851
0.55 0.45 300 83.2168 1.3495
0.55 0.50 300 83.2595 1.5540
0.55 0.55 300 83.3317 1.6862
0.55 0.60 300 83.3607 1.8050
0.55 0.65 300 83.4570 1.9824
0.55 0.70 300 83.4022 2.1078
0.55 0.75 300 83.6076 2.2271
0.55 0.80 300 83.6787 2.3692
0.55 0.85 300 83.7574 2.4110
0.55 0.90 300 83.8368 2.5619
0.55 0.95 300 83.9415 2.7600
0.55 1.00 300 84.2339 2.9297
0.60 0.00 300 82.4489 0.3326
0.60 0.05 300 82.0077 0.3532
0.60 0.10 300 81.4496 0.3870
0.60 0.15 300 80.6916 0.4723
0.60 0.20 300 80.2047 0.5820
0.60 0.25 300 79.9368 0.7180
0.60 0.30 300 79.8332 0.8432
0.60 0.35 300 79.7814 0.9730
0.60 0.40 300 79.7363 1.0496
0.60 0.45 300 79.8318 1.2357
0.60 0.50 300 79.8134 1.3939
0.60 0.55 300 79.9838 1.5242
0.60 0.60 300 79.9941 1.6884
0.60 0.65 300 80.1114 1.7216
0.60 0.70 300 79.9988 1.8263
0.60 0.75 300 80.0669 2.0923
0.60 0.80 300 80.3438 2.1058
0.60 0.85 300 80.4444 2.3066
0.60 0.90 300 80.4582 2.3339
0.60 0.95 300 80.5940 2.5834
0.60 1.00 300 80.7360 2.5892
0.65 0.00 300 78.6884 0.2919
0.65 0.05 300 78.3406 0.3001
0.65 0.10 300 77.8916 0.3535
0.65 0.15 300 77.3264 0.3944
0.65 0.20 300 76.9813 0.5038
0.65 0.25 300 76.8018 0.6267
0.65 0.30 300 76.7016 0.7475
0.65 0.35 300 76.7033 0.8645
0.65 0.40 300 76.6861 0.9908
0.65 0.45 300 76.6842 1.0742
0.65 0.50 300 76.7381 1.2184
0.65 0.55 300 76.8082 1.4100
0.65 0.60 300 76.7658 1.4491
0.65 0.65 300 76.9782 1.5667
0.65 0.70 300 77.0197 1.7202
0.65 0.75 300 77.0203 1.8132
0.65 0.80 300 77.1872 1.9253
0.65 0.85 300 77.1130 2.0231
0.65 0.90 300 77.2159 2.1144
0.65 0.95 300 77.2761 2.2452
0.65 1.00 300 77.3923 2.3546
0.70 0.00 300 75.2400 0.2497
0.70 0.05 300 74.9680 0.2730
0.70 0.10 300 74.6459 0.2941
0.70 0.15 300 74.2499 0.3492
0.70 0.20 300 74.0059 0.4353
0.70 0.25 300 73.8586 0.5390
0.70 0.30 300 73.7957 0.6525
0.70 0.35 300 73.7651 0.7339
0.70 0.40 300 73.8530 0.8692
0.70 0.45 300 73.8308 0.9677
0.70 0.50 300 73.8819 1.0260
0.70 0.55 300 73.9546 1.2160
0.70 0.60 300 73.9243 1.2408
0.70 0.65 300 73.9902 1.3294
0.70 0.70 300 74.0387 1.4202
0.70 0.75 300 74.1941 1.5851
0.70 0.80 300 74.2170 1.7172
0.70 0.85 300 74.1902 1.7150
0.70 0.90 300 74.2224 1.8632
0.70 0.95 300 74.4189 2.0072
0.70 1.00 300 74.3968 2.0584
0.75 0.00 300 72.0814 0.2117
0.75 0.05 300 71.9010 0.2274
0.75 0.10 300 71.6337 0.2556
0.75 0.15 300 71.4458 0.3041
0.75 0.20 300 71.2717 0.3705
0.75 0.25 300 71.1368 0.4566
0.75 0.30 300 71.1540 0.5543
0.75 0.35 300 71.1255 0.6123
0.75 0.40 300 71.1732 0.7258
0.75 0.45 300 71.1756 0.7770
0.75 0.50 300 71.2182 0.8917
0.75 0.55 300 71.2083 1.0260
0.75 0.60 300 71.2929 1.0438
0.75 0.65 300 71.2862 1.1117
0.75 0.70 300 71.3487 1.2695
0.75 0.75 300 71.3562 1.2788
0.75 0.80 300 71.4224 1.3740
0.75 0.85 300 71.5739 1.4913
0.75 0.90 300 71.6527 1.5655
0.75 0.95 300 71.5386 1.5836
0.75 1.00 300 71.6969 1.6910
0.80 0.00 300 69.2282 0.1800
0.80 0.05 300 69.1117 0.1820
0.80 0.10 300 68.9527 0.1948
0.80 0.15 300 68.8408 0.2403
0.80 0.20 300 68.7470 0.2950
0.80 0.25 300 68.7186 0.3653
0.80 0.30 300 68.6698 0.4136
0.80 0.35 300 68.6749 0.4966
0.80 0.40 300 68.6798 0.5601
0.80 0.45 300 68.7024 0.6337
0.80 0.50 300 68.6788 0.6796
0.80 0.55 300 68.7895 0.8164
0.80 0.60 300 68.7532 0.8570
0.80 0.65 300 68.7742 0.9028
0.80 0.70 300 68.8165 0.9728
0.80 0.75 300 68.8835 1.0854
0.80 0.80 300 68.9348 1.1197
0.80 0.85 300 68.9965 1.1666
0.80 0.90 300 69.0214 1.2714
0.80 0.95 300 68.9833 1.2965
0.80 1.00 300 69.0985 1.3566
0.85 0.00 300 66.6583 0.1357
0.85 0.05 300 66.6119 0.1385
0.85 0.10 300 66.5260 0.1549
0.85 0.15 300 66.4622 0.1844
0.85 0.20 300 66.4320 0.2129
0.85 0.25 300 66.4140 0.2620
0.85 0.30 300 66.4201 0.3312
0.85 0.35 300 66.3843 0.3739
0.85 0.40 300 66.4164 0.4438
0.85 0.45 300 66.4159 0.4986
0.85 0.50 300 66.4209 0.5355
0.85 0.55 300 66.4717 0.5837
0.85 0.60 300 66.4852 0.6910
0.85 0.65 300 66.5054 0.6860
0.85 0.70 300 66.4891 0.7450
0.85 0.75 300 66.5197 0.7890
0.85 0.80 300 66.5347 0.8039
0.85 0.85 300 66.5686 0.8652
0.85 0.90 300 66.5722 0.8812
0.85 0.95 300 66.6633 0.9952
0.85 1.00 300 66.6059 0.9927
0.90 0.00 300 64.3631 0.0940
0.90 0.05 300 64.3553 0.0942
0.90 0.10 300 64.3304 0.1080
0.90 0.15 300 64.3085 0.1221
0.90 0.20 300 64.3073 0.1504
0.90 0.25 300 64.2919 0.1850
0.90 0.30 300 64.3049 0.2318
0.90 0.35 300 64.2946 0.2634
0.90 0.40 300 64.3000 0.3087
0.90 0.45 300 64.3101 0.3403
0.90 0.50 300 64.3075 0.3599
0.90 0.55 300 64.3494 0.4104
0.90 0.60 300 64.3439 0.4405
0.90 0.65 300 64.3592 0.4676
0.90 0.70 300 64.3724 0.4923
0.90 0.75 300 64.3698 0.5212
0.90 0.80 300 64.3825 0.5509
0.90 0.85 300 64.4126 0.6052
0.90 0.90 300 64.3768 0.6187
0.90 0.95 300 64.4646 0.6603
0.90 1.00 300 64.4028 0.6411
0.95 0.00 300 62.3381 0.0537
0.95 0.05 300 62.3448 0.0569
0.95 0.10 300 62.3488 0.0652
0.95 0.15 300 62.3446 0.0689
0.95 0.20 300 62.3477 0.0834
0.95 0.25 300 62.3481 0.1031
0.95 0.30 300 62.3549 0.1307
0.95 0.35 300 62.3529 0.1489
0.95 0.40 300 62.3513 0.1684
0.95 0.45 300 62.3566 0.1810
0.95 0.50 300 62.3757 0.2107
0.95 0.55 300 62.3680 0.2216
0.95 0.60 300 62.3649 0.2404
0.95 0.65 300 62.3703 0.2534
0.95 0.70 300 62.3884 0.2659
0.95 0.75 300 62.3969 0.2860
0.95 0.80 300 62.4002 0.3093
0.95 0.85 300 62.4078 0.3279
0.95 0.90 300 62.4078 0.3143
0.95 0.95 300 62.3782 0.3367
0.95 1.00 300 62.4059 0.3425
