fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 rmsre 
0D53 47042 319.99 36.233 1.000000000E+00 3.958190071E+00 1.206253148E-09 1.151749927E+05 2.471384815E+00 3.203618915E-07 2.203338840E-02 
0D54 47142 319.98 36.234 1.000000000E+00 4.004453341E+00 1.197066810E-09 1.163772025E+05 2.464148707E+00 3.181284417E-07 1.574682419E-02 
0D55 47078 319.98 36.234 1.000000000E+00 4.079365269E+00 1.185748892E-09 1.107268376E+05 2.455023432E+00 3.103365372E-07 1.054232340E-02 
0D56 47278 319.99 36.233 1.000000000E+00 4.022727246E+00 1.185179744E-09 1.126870008E+05 2.472386473E+00 3.197664340E-07 9.615324639E-03 
0D57 47386 319.99 36.233 1.000000000E+00 4.033486060E+00 1.190927545E-09 1.155539219E+05 2.452094191E+00 3.083252777E-07 9.848317146E-03 
0D58 47470 319.99 36.233 1.000000000E+00 4.019437349E+00 1.174945642E-09 1.112957016E+05 2.449722921E+00 3.077807303E-07 1.006563344E-02 
0D59 47570 319.98 36.234 1.000000000E+00 4.043638161E+00 1.172547969E-09 1.173599447E+05 2.460077707E+00 3.199680082E-07 3.532996788E-02 
0D60 47672 320 36.232 1.000000000E+00 4.058053559E+00 1.159343649E-09 1.118525063E+05 2.398205644E+00 2.927741272E-07 1.029371739E-02 
0D61 47772 319.99 36.233 1.000000000E+00 4.070717484E+00 1.171698129E-09 1.185378471E+05 2.502759245E+00 3.366102633E-07 2.078478344E-02 
0D62 47868 319.98 36.234 1.000000000E+00 4.154253030E+00 1.173772560E-09 1.254157348E+05 2.576525656E+00 3.698248586E-07 1.232273395E-02 
0D63 47970 319.99 36.233 1.000000000E+00 4.270985600E+00 1.162234189E-09 1.210024479E+05 2.538691539E+00 3.532583382E-07 1.246362641E-02 
0D64 48064 319.99 36.233 1.000000000E+00 4.335968121E+00 1.163834236E-09 1.219445745E+05 2.521274615E+00 3.471974838E-07 3.051307385E-02 
0D65 48164 319.98 36.234 1.000000000E+00 4.501400250E+00 1.168992745E-09 1.203634779E+05 2.507234704E+00 3.397182986E-07 8.248124422E-03 
0D66 48264 319.98 36.234 1.000000000E+00 4.616506187E+00 1.172195743E-09 1.219065898E+05 2.539454557E+00 3.532402825E-07 8.405377784E-03 
0D67 48362 319.99 36.233 1.000000000E+00 4.585617173E+00 1.172839569E-09 1.173008382E+05 2.521865639E+00 3.413901985E-07 9.060382194E-03 
0D68 48468 319.97 36.235 1.000000000E+00 4.387452816E+00 1.160903994E-09 1.140972215E+05 2.481223223E+00 3.215631009E-07 8.655231352E-03 
0D69 48568 319.99 36.233 1.000000000E+00 4.369903443E+00 1.152084422E-09 1.164149855E+05 2.492758469E+00 3.310883118E-07 3.291433428E-02 
0D70 48662 319.98 36.234 1.000000000E+00 4.512635312E+00 1.151576641E-09 1.239635109E+05 2.569030522E+00 3.683621441E-07 1.999406817E-02 
0D71 48762 319.99 36.233 1.000000000E+00 4.755004156E+00 1.187951161E-09 1.307565760E+05 2.638556616E+00 3.997956293E-07 6.331502409E-03 
0D72 48866 320 36.232 1.000000000E+00 4.408722253E+00 1.148794596E-09 1.187862129E+05 2.503896228E+00 3.376304901E-07 1.040785525E-02 
0D73 48954 320 36.232 1.000000000E+00 4.369582984E+00 1.147925248E-09 1.099525782E+05 2.429437877E+00 3.007182612E-07 1.676550037E-02 
0D74 49062 319.99 36.233 1.000000000E+00 4.314998804E+00 1.149592655E-09 1.177892365E+05 2.500499023E+00 3.338266909E-07 9.564361790E-03 
0D75 49168 319.99 36.233 1.000000000E+00 4.238098250E+00 1.143260139E-09 1.197753189E+05 2.495978265E+00 3.344069700E-07 9.416458836E-03 
0D76 49264 319.99 36.233 1.000000000E+00 4.226497752E+00 1.149841175E-09 1.184720039E+05 2.503366887E+00 3.365368430E-07 8.023233184E-03 
0D77 49352 320 36.232 1.000000000E+00 4.417530966E+00 1.173149568E-09 1.194457033E+05 2.570362079E+00 3.651667321E-07 1.248582735E-02 
0D78 49456 319.99 36.233 1.000000000E+00 5.560857651E+00 1.192705347E-09 1.236291570E+05 2.631673370E+00 3.902785378E-07 9.905966920E-03 
0D79 49558 319.99 36.233 1.000000000E+00 3.035507778E+00 1.140551781E-09 1.161326539E+05 2.508274917E+00 3.415958129E-07 1.511374284E-01 
0D80 49650 319.99 36.233 1.000000000E+00 2.804438978E+00 1.144314594E-09 1.148809298E+05 2.511391805E+00 3.386629890E-07 2.157057629E-02 
0D81 49752 319.99 36.233 1.000000000E+00 2.774898659E+00 1.136955907E-09 1.186410393E+05 2.525185029E+00 3.474341145E-07 1.061794906E-02 
0D82 49852 320 36.232 1.000000000E+00 2.880041079E+00 1.133467245E-09 1.120606382E+05 2.473817659E+00 3.200632257E-07 1.576217415E-02 
0D83 49952 319.98 36.234 1.000000000E+00 2.835102826E+00 1.101414043E-09 1.101352393E+05 2.388904285E+00 2.909894213E-07 1.165324120E-02 
0D84 50048 320 36.232 1.000000000E+00 2.859231543E+00 1.114975389E-09 1.106760080E+05 2.454645304E+00 3.138257885E-07 2.121607120E-02 
0D85 50150 320 36.232 1.000000000E+00 3.263560596E+00 1.112986841E-09 1.076301483E+05 2.437763798E+00 3.042900340E-07 1.571174500E-02 
0D86 50250 319.98 36.234 1.000000000E+00 3.479830833E+00 1.097374575E-09 1.049619896E+05 2.333465509E+00 2.633060117E-07 1.173851047E-02 
0D87 50342 319.98 36.234 1.000000000E+00 4.213246541E+00 1.117293366E-09 1.180610393E+05 2.496631125E+00 3.375540894E-07 9.786949205E-03 
0D88 50452 319.99 36.233 1.000000000E+00 3.478685759E+00 1.554665970E-32 5.445409941E+04 1.149069458E+00 6.999109511E-09 9.877212366E-02 
