fname time Tem kT_1 n Rs Io Rsh Iph Voc Isc FF Pm Vm Im rmsre 
0L11 42818 319.91 36.242 1.006675122E+00 3.576603776E+00 1.170427214E-09 1.309541724E+04 1.526357558E-04 3.200979523E-01 1.481143024E-04 6.601798876E-01 3.129984469E-05 2.495186190E-01 1.254418461E-04 4.368082302E-01 
0L12 42916 319.93 36.24 1.306999481E+00 2.912459619E+00 3.570017211E-08 2.765474793E+19 1.478252633E-04 3.198755592E-01 1.475746080E-04 6.624529269E-01 3.127142845E-05 2.492294662E-01 1.254201976E-04 3.819006608E+00 
0L13 43024 319.95 36.238 1.051803080E+00 3.442241713E+00 2.189222070E-09 2.247692958E+04 1.492212198E-04 3.199549347E-01 1.478516213E-04 6.596699121E-01 3.120624977E-05 2.495352976E-01 1.250578042E-04 3.869719118E-02 
0L14 43114 319.92 36.241 1.013099662E+00 3.582793239E+00 1.289903602E-09 1.158150496E+04 1.526236821E-04 3.196547211E-01 1.477081231E-04 6.583633119E-01 3.108501805E-05 2.491121946E-01 1.247858227E-04 1.721228097E-01 
0L15 43212 319.94 36.239 1.004023583E+00 3.696174563E+00 1.154561339E-09 1.106461216E+04 1.529399557E-04 3.195203484E-01 1.473962751E-04 6.598435060E-01 3.107606180E-05 2.488504942E-01 1.248823945E-04 1.839297169E-01 
0L16 43310 319.93 36.24 1.019407602E+00 3.669153819E+00 1.448123431E-09 1.437795691E+04 1.516026048E-04 3.196230568E-01 1.476658342E-04 6.595783434E-01 3.113038642E-05 2.492633713E-01 1.248802272E-04 1.387115453E-01 
0L17 43406 319.95 36.238 1.036974598E+00 3.644488563E+00 1.846945116E-09 1.924071122E+04 1.491578695E-04 3.194777985E-01 1.472736684E-04 6.594337973E-01 3.102680024E-05 2.485153030E-01 1.248485805E-04 6.434489194E-02 
0L18 43506 319.93 36.24 1.032302809E+00 3.615630939E+00 1.715579198E-09 1.535430776E+04 1.509572488E-04 3.195111702E-01 1.475746561E-04 6.592987254E-01 3.108708939E-05 2.490492491E-01 1.248265734E-04 7.585321748E-02 
0L19 43606 319.96 36.236 1.040331061E+00 3.657490004E+00 1.928883360E-09 1.923702888E+04 1.489588840E-04 3.193716194E-01 1.471843936E-04 6.584392706E-01 3.095093753E-05 2.488845596E-01 1.243620939E-04 4.988788025E-02 
0L20 43706 319.96 36.236 1.024854381E+00 3.464193944E+00 1.530222821E-09 1.363482488E+04 1.516022218E-04 3.194815353E-01 1.472991491E-04 6.584199698E-01 3.098482127E-05 2.485902023E-01 1.246345187E-04 1.311868830E-01 
0L21 43664 319.98 36.234 1.041702814E+00 3.627615896E+00 1.942523548E-09 1.569986600E+04 1.505469515E-04 3.191375450E-01 1.470730452E-04 6.586235692E-01 3.091350530E-05 2.488110029E-01 1.242454597E-04 4.463161291E-02 
0L22 43860 319.95 36.238 1.041661825E+00 3.366246831E+00 1.942996190E-09 1.601749654E+04 1.505474525E-04 3.191997520E-01 1.472628107E-04 6.594404862E-01 3.099782611E-05 2.486054693E-01 1.246857277E-04 4.399788110E-02 
0L23 43970 319.98 36.234 1.032904932E+00 3.216384669E+00 1.721189809E-09 1.706856105E+04 1.498419429E-04 3.208711296E-01 1.468835049E-04 6.559693977E-01 3.091628125E-05 2.488534286E-01 1.242128834E-04 4.685101154E-01 
0L24 44060 319.96 36.236 1.068990606E+00 3.228555996E+00 2.809357963E-09 2.802121772E+04 1.480087974E-04 3.189408669E-01 1.471258536E-04 6.598342599E-01 3.096235794E-05 2.482998520E-01 1.246986008E-04 4.756665822E-02 
0L25 44156 319.98 36.234 1.063833570E+00 3.243612104E+00 2.642176973E-09 2.613714935E+04 1.482586511E-04 3.190404854E-01 1.473459011E-04 6.591699072E-01 3.098712106E-05 2.490140676E-01 1.244302129E-04 4.130035839E-02 
0L26 44250 319.96 36.236 1.052218775E+00 3.243531699E+00 2.267978837E-09 2.205026787E+04 1.483721968E-04 3.189187294E-01 1.467946922E-04 6.592350760E-01 3.086247027E-05 2.487823624E-01 1.240407341E-04 2.157138282E-02 
0L27 44410 320.14 36.216 1.050737843E+00 3.553858361E+00 2.877416938E-09 1.840014066E+04 1.143284405E-04 3.016048199E-01 1.117610370E-04 6.442018025E-01 2.171454012E-05 2.331899403E-01 9.310350161E-05 4.272869875E-01 
0L28 44550 319.83 36.251 1.057535348E+00 3.492064133E+00 2.964674090E-09 2.023057482E+04 1.143411020E-04 3.011673275E-01 1.120186719E-04 6.527085863E-01 2.202001448E-05 2.347820147E-01 9.376303041E-05 3.103420673E+00 
0L29 44644 319.89 36.244 1.052644170E+00 3.491293719E+00 2.806589224E-09 2.112565737E+04 1.145919790E-04 3.040765278E-01 1.129973694E-04 6.467891526E-01 2.222357680E-05 2.350672199E-01 9.454154334E-05 1.697993698E-02 
0L30 44744 319.92 36.241 1.052822495E+00 3.365809975E+00 2.814381357E-09 1.948392758E+04 1.159889444E-04 3.041527397E-01 1.134941133E-04 6.464788484E-01 2.231615602E-05 2.350928614E-01 9.492790725E-05 1.533535874E-02 
0L31 44840 319.96 36.236 1.051528978E+00 3.450605105E+00 2.769943970E-09 2.245675165E+04 1.156318981E-04 3.043815327E-01 1.141871304E-04 6.465359439E-01 2.247129664E-05 2.352758701E-01 9.550811988E-05 3.347545512E-02 
0L32 44948 319.95 36.238 1.063737390E+00 3.463098107E+00 3.257534880E-09 2.935909390E+04 1.157166389E-04 3.046063667E-01 1.152074855E-04 6.463290527E-01 2.268158251E-05 2.354237627E-01 9.634256148E-05 1.676705031E-02 
0L33 45046 319.99 36.233 1.040881069E+00 3.452841545E+00 2.384797356E-09 1.736972872E+04 1.187768591E-04 3.049084679E-01 1.157534980E-04 6.459321809E-01 2.279767361E-05 2.357542784E-01 9.670037292E-05 4.712867466E-02 
0L34 45142 319.98 36.234 1.049269645E+00 3.343883163E+00 2.665528658E-09 2.018538740E+04 1.180254262E-04 3.050754803E-01 1.162237083E-04 6.477173394E-01 2.296611606E-05 2.357643057E-01 9.741183947E-05 2.641470078E-02 
0L35 45250 319.99 36.233 1.061706065E+00 3.370819502E+00 3.093149677E-09 2.547277060E+04 1.183201035E-04 3.054773365E-01 1.171201702E-04 6.491730365E-01 2.322582572E-05 2.361943497E-01 9.833790201E-05 2.164353581E-02 
0L36 45344 319.97 36.235 1.038122809E+00 3.453367540E+00 2.249679896E-09 1.515214181E+04 1.213398991E-04 3.057568218E-01 1.176805459E-04 6.480590144E-01 2.331821949E-05 2.372144022E-01 9.829866493E-05 3.620127488E-02 
0L37 45442 319.99 36.233 1.057843036E+00 3.410849646E+00 2.920101416E-09 2.296737742E+04 1.196745238E-04 3.059944984E-01 1.181680655E-04 6.492803446E-01 2.347718380E-05 2.372361588E-01 9.896032177E-05 2.019444327E-02 
0L38 45544 319.98 36.234 1.046075671E+00 3.468592764E+00 2.498962177E-09 1.698975984E+04 1.219795372E-04 3.065042366E-01 1.190589087E-04 6.487850586E-01 2.367550324E-05 2.378208189E-01 9.955141925E-05 1.397546839E-02 
0L39 45638 319.98 36.234 1.065720277E+00 3.433673222E+00 3.206176786E-09 2.585918197E+04 1.206902162E-04 3.066075764E-01 1.195451659E-04 6.485038621E-01 2.376990620E-05 2.379225815E-01 9.990670310E-05 1.809844379E-02 
0L40 45732 319.99 36.233 1.049533005E+00 3.480399135E+00 2.592067640E-09 1.717627750E+04 1.232301273E-04 3.069037155E-01 1.201727635E-04 6.497606292E-01 2.396412561E-05 2.384616714E-01 1.004938332E-04 1.275752318E-02 
0L41 45834 320 36.232 1.036895762E+00 3.472593634E+00 2.167133288E-09 1.518578225E+04 1.246272265E-04 3.072490616E-01 1.210868404E-04 6.491740041E-01 2.415175155E-05 2.379777542E-01 1.014900876E-04 3.290103283E-02 
0L42 45936 319.98 36.234 1.050340400E+00 3.390166589E+00 2.609415659E-09 2.192112004E+04 1.228947461E-04 3.074413658E-01 1.214530159E-04 6.508437979E-01 2.430229986E-05 2.383149879E-01 1.019599916E-04 2.423524037E-02 
0L43 46032 319.98 36.234 1.073731294E+00 3.446911946E+00 3.514254656E-09 3.084337561E+04 1.227575351E-04 3.077720985E-01 1.221847721E-04 6.498082692E-01 2.443608136E-05 2.386358200E-01 1.024015456E-04 3.229197265E-02 
0L44 46132 319.98 36.234 1.073249732E+00 3.423271163E+00 3.427082606E-09 2.819987654E+04 1.237707264E-04 3.080623978E-01 1.230902179E-04 6.487840479E-01 2.460154573E-05 2.385303217E-01 1.031414658E-04 2.206236034E-02 
0L45 46234 319.98 36.234 1.076310119E+00 3.417045751E+00 3.539415597E-09 3.423698361E+04 1.235308704E-04 3.081890205E-01 1.231656405E-04 6.493683966E-01 2.464891918E-05 2.389415817E-01 1.031609981E-04 2.039166967E-02 
0L46 46328 319.98 36.234 1.115633322E+00 3.392668321E+00 5.643339804E-09 4.652449968E+04 1.239652648E-04 3.083882576E-01 1.239652648E-04 6.510294239E-01 2.488848509E-05 2.394888613E-01 1.039249681E-04 8.696086661E-02 
0L47 46428 320 36.232 1.096045862E+00 3.440833103E+00 4.562015652E-09 4.447561274E+04 1.247129507E-04 3.088046524E-01 1.246377245E-04 6.523024771E-01 2.510628034E-05 2.396514875E-01 1.047621070E-04 6.277472783E-02 
0L48 46528 319.99 36.233 1.066869320E+00 3.523472593E+00 3.118206147E-09 2.778591821E+04 1.259322167E-04 3.093959732E-01 1.248720687E-04 6.511151496E-01 2.515577860E-05 2.399368484E-01 1.048416153E-04 3.134171901E-02 
0L49 46624 319.97 36.235 1.102413047E+00 3.480479188E+00 4.818459933E-09 4.585156019E+04 1.258150627E-04 3.092052048E-01 1.258150627E-04 6.502478719E-01 2.529637982E-05 2.397614670E-01 1.055079872E-04 6.204692927E-02 
0L50 46722 319.99 36.233 1.083926358E+00 3.541682966E+00 3.846720415E-09 3.456254773E+04 1.270209852E-04 3.094352310E-01 1.266941844E-04 6.501828003E-01 2.548953518E-05 2.398178385E-01 1.062879312E-04 3.143001360E-02 
0L51 46828 319.99 36.233 1.044326635E+00 3.730073062E+00 2.330019791E-09 1.466149162E+04 1.304146517E-04 3.096390236E-01 1.267577085E-04 6.514287804E-01 2.556801490E-05 2.391047604E-01 1.069319253E-04 1.685315204E-02 
0L52 46926 319.99 36.233 1.090164756E+00 3.543481883E+00 4.122889466E-09 4.136077712E+04 1.276972920E-04 3.099384247E-01 1.276482254E-04 6.516530084E-01 2.578140655E-05 2.414812410E-01 1.067630142E-04 4.031261435E-02 
0L53 47028 319.99 36.233 1.101648908E+00 3.510926782E+00 4.687296346E-09 4.156934583E+04 1.278574939E-04 3.100504745E-01 1.278574939E-04 6.521094652E-01 2.585110383E-05 2.406788576E-01 1.074091636E-04 6.421944047E-02 
0L54 47124 319.98 36.234 1.098249522E+00 3.576162111E+00 4.501729149E-09 4.079946068E+04 1.284497523E-04 3.102743668E-01 1.284157463E-04 6.518340325E-01 2.597174974E-05 2.407884811E-01 1.078612340E-04 4.919302389E-02 
0L55 47062 319.99 36.233 1.044575329E+00 3.900573366E+00 2.303338952E-09 1.466140243E+04 1.332143231E-04 3.106933937E-01 1.293065695E-04 6.524544153E-01 2.621215837E-05 2.406510117E-01 1.089218820E-04 1.596627184E-02 
0L56 47260 319.99 36.233 1.134326452E+00 3.543246358E+00 6.706269295E-09 5.872115803E+04 1.299640890E-04 3.109639626E-01 1.299640890E-04 6.522515396E-01 2.636019032E-05 2.414884659E-01 1.091562838E-04 1.111599640E-01 
0L57 47372 320 36.232 1.115438420E+00 3.620476686E+00 5.455461667E-09 4.912669921E+04 1.307712307E-04 3.112677376E-01 1.307712307E-04 6.551467276E-01 2.666765918E-05 2.430119417E-01 1.097397263E-04 8.675526325E-02 
0L58 47454 319.98 36.234 1.030702601E+00 3.876094070E+00 1.905419286E-09 1.474414659E+04 1.346794713E-04 3.113003288E-01 1.308746531E-04 6.535889952E-01 2.662808007E-05 2.421274427E-01 1.099741403E-04 2.897916691E-02 
0L59 47552 319.99 36.233 1.097692126E+00 3.677115182E+00 4.386725040E-09 4.246404774E+04 1.315297990E-04 3.115284676E-01 1.314426016E-04 6.538412483E-01 2.677356483E-05 2.422083239E-01 1.105382564E-04 5.018156692E-02 
0L60 47652 319.99 36.233 1.026092310E+00 3.946922632E+00 1.773229028E-09 1.237786260E+04 1.369007298E-04 3.118094902E-01 1.321640890E-04 6.537478439E-01 2.694095990E-05 2.423854654E-01 1.111492933E-04 2.649593812E-02 
0L61 47752 319.99 36.233 1.024566790E+00 3.946954018E+00 1.728261998E-09 1.383919648E+04 1.364271426E-04 3.118992874E-01 1.323317430E-04 6.539185318E-01 2.698994880E-05 2.423762072E-01 1.113538013E-04 3.953069495E-02 
0L62 47856 319.98 36.234 1.058624593E+00 3.886462930E+00 2.721723321E-09 2.466480320E+04 1.340972956E-04 3.153003510E-01 1.328744210E-04 6.481284655E-01 2.715356993E-05 2.427223007E-01 1.118771223E-04 6.837555125E-02 
0L63 47952 320 36.232 1.119712335E+00 3.814255450E+00 5.645347426E-09 5.258911732E+04 1.335670597E-04 3.164329468E-01 1.335670597E-04 6.458047491E-01 2.729494953E-05 2.428959047E-01 1.123838613E-04 2.966779294E-01 
0L64 48050 320 36.232 1.134519205E+00 3.976146077E+00 6.938686717E-09 7.819142995E+04 1.336414905E-04 3.123581131E-01 1.336414905E-04 6.536002780E-01 2.728389250E-05 2.428672041E-01 1.123399388E-04 1.599233629E-01 
0L65 48148 319.99 36.233 1.099052423E+00 4.050408915E+00 4.332737294E-09 3.260045603E+04 1.346919396E-04 3.142825447E-01 1.343660363E-04 6.508249839E-01 2.748362304E-05 2.432690130E-01 1.129800119E-04 7.625235760E-02 
0L66 48246 319.99 36.233 9.685099271E-01 4.574876430E+00 7.552216830E-10 8.315392528E+03 1.426011790E-04 3.138827522E-01 1.348147433E-04 6.526550257E-01 2.761776487E-05 2.428835604E-01 1.137086592E-04 9.868129286E-02 
0L67 48346 320.02 36.23 1.069043297E+00 4.152857724E+00 3.018972410E-09 2.036441608E+04 1.370147852E-04 3.138393684E-01 1.348392731E-04 6.528415913E-01 2.762686710E-05 2.436742167E-01 1.133763222E-04 1.813270960E-02 
0L68 48448 320 36.232 1.150808946E+00 3.823860838E+00 7.639575125E-09 5.810274129E+04 1.354510586E-04 3.136354057E-01 1.354510586E-04 6.530454699E-01 2.774283943E-05 2.428749193E-01 1.142244362E-04 1.191291776E-01 
0L69 48552 319.98 36.234 1.079563323E+00 4.050529247E+00 3.357814898E-09 2.070433642E+04 1.382595211E-04 3.141532623E-01 1.361139843E-04 6.526070596E-01 2.790590351E-05 2.436526140E-01 1.145287878E-04 2.268443811E-02 
0L70 48644 319.99 36.233 9.942059365E-01 4.418359535E+00 1.126730146E-09 9.820530425E+03 1.423522387E-04 3.138284935E-01 1.360753669E-04 6.535488660E-01 2.790936475E-05 2.441868162E-01 1.142869370E-04 5.379912556E-02 
0L71 48744 319.99 36.233 1.044372989E+00 4.340008914E+00 2.213450937E-09 1.429719408E+04 1.404500205E-04 3.142105927E-01 1.365824355E-04 6.528346598E-01 2.801682247E-05 2.433279680E-01 1.151359169E-04 1.532159162E-02 
0L72 48850 320 36.232 1.080302007E+00 4.223200611E+00 3.390834039E-09 2.281058177E+04 1.384940566E-04 3.141869972E-01 1.369770611E-04 6.532187862E-01 2.811219250E-05 2.440527451E-01 1.151916164E-04 4.668120259E-02 
0L73 48938 319.99 36.233 1.136720830E+00 4.000562482E+00 6.488253365E-09 4.834499138E+04 1.369142872E-04 3.145967300E-01 1.369142872E-04 6.526621989E-01 2.811197991E-05 2.435807081E-01 1.154102758E-04 1.024034632E-01 
0L74 49046 320.02 36.23 1.126609035E+00 4.083763430E+00 5.854076830E-09 4.037698842E+04 1.378197608E-04 3.148141434E-01 1.378197608E-04 6.513488220E-01 2.826046862E-05 2.438775900E-01 1.158780347E-04 1.005184225E-01 
0L75 49152 320 36.232 1.191392777E+00 3.807339897E+00 1.182953270E-08 1.240025745E+16 1.380185515E-04 3.148720284E-01 1.380185515E-04 6.518919176E-01 2.833003712E-05 2.438275953E-01 1.161872396E-04 2.329313503E-01 
0L76 49244 319.99 36.233 9.883652195E-01 4.235042607E+00 9.970814522E-10 9.244836880E+03 1.447506986E-04 3.146150169E-01 1.378975350E-04 6.543620972E-01 2.838926095E-05 2.444781431E-01 1.161183230E-04 8.553233107E-02 
0L77 49336 320 36.232 1.137869778E+00 4.070958767E+00 6.889131723E-09 6.462532388E+04 1.382439557E-04 3.145329987E-01 1.382439557E-04 6.547557451E-01 2.847027652E-05 2.441963831E-01 1.165809746E-04 1.609454437E-01 
0L78 49436 319.99 36.233 1.092485142E+00 5.318870177E+00 4.050834753E-09 3.884757167E+04 1.387718097E-04 3.151635048E-01 1.386256633E-04 6.504141461E-01 2.841643137E-05 2.429156557E-01 1.169801188E-04 6.759198953E-02 
0L79 49536 319.99 36.233 1.064551935E+00 2.822854898E+00 2.810604577E-09 1.957060542E+04 1.411697103E-04 3.151830513E-01 1.387996783E-04 6.539362570E-01 2.860794962E-05 2.444333948E-01 1.170404771E-04 1.117280962E-02 
0L80 49634 320 36.232 1.063012314E+00 2.589601704E+00 2.756540492E-09 2.264821833E+04 1.407092883E-04 3.151315285E-01 1.394245276E-04 6.539526217E-01 2.873275851E-05 2.445760746E-01 1.174729242E-04 1.809138004E-02 
0L81 49732 319.99 36.233 1.067746160E+00 2.567187187E+00 2.927176265E-09 2.894573611E+04 1.401378931E-04 3.207233063E-01 1.395257625E-04 6.422459168E-01 2.873996778E-05 2.444796402E-01 1.175829340E-04 1.682299729E+00 
0L82 49836 319.99 36.233 1.059223952E+00 2.683117993E+00 2.613183819E-09 1.723012220E+04 1.426151549E-04 3.154242348E-01 1.396581652E-04 6.537713646E-01 2.879965496E-05 2.445451113E-01 1.177666290E-04 1.186018963E-02 
0L83 49936 319.97 36.235 1.063610752E+00 2.671460480E+00 2.761056145E-09 2.261746589E+04 1.415128441E-04 3.151334259E-01 1.399981122E-04 6.562132330E-01 2.895087102E-05 2.449262434E-01 1.181956616E-04 2.750390900E-02 
0L84 50034 319.99 36.233 1.061200183E+00 2.679890664E+00 2.682715021E-09 2.315820934E+04 1.418474404E-04 3.204978180E-01 1.404551325E-04 6.436291267E-01 2.897332783E-05 2.446349869E-01 1.184280090E-04 1.649394285E+00 
0L85 50132 320.03 36.228 1.056960570E+00 3.095084519E+00 2.523800318E-09 1.572359920E+04 1.438527884E-04 3.156812752E-01 1.404996783E-04 6.537459183E-01 2.899566960E-05 2.453499636E-01 1.181832041E-04 1.288186368E-02 
0L86 50232 319.99 36.233 1.066360341E+00 3.337185141E+00 2.836457150E-09 1.944781395E+04 1.432952984E-04 3.158140999E-01 1.408043605E-04 6.550520993E-01 2.912885831E-05 2.451416525E-01 1.188238475E-04 1.531414771E-02 
0L87 50328 320 36.232 1.249582548E+00 3.747042900E+00 2.035831524E-08 9.428373865E+19 1.410735017E-04 3.157788544E-01 1.410735017E-04 6.525466357E-01 2.906966628E-05 2.442510069E-01 1.190132845E-04 4.148232509E-01 
0L88 50432 319.99 36.233 1.104575111E+00 3.580786725E+00 4.311912739E-09 2.521530455E+04 1.421530372E-04 3.159599243E-01 1.410114999E-04 6.541322950E-01 2.914419904E-05 2.452151014E-01 1.188533518E-04 4.152450805E-02 
