1.556E-1 6.855E+0 4.670E-71 5.716E-23 3.580E-7 2.750E-2 6.828E+0 2.420E-11 1.639E-5 3.483E-70
1.582E-1 7.411E+0 1.925E-69 3.126E-22 8.653E-7 4.747E-2 7.364E+0 3.050E-12 3.893E-6 8.101E-69
1.608E-1 7.831E+0 7.608E-68 1.664E-21 2.043E-6 7.969E-2 7.751E+0 3.566E-13 8.579E-7 1.827E-67
1.634E-1 8.094E+0 2.881E-66 8.616E-21 4.713E-6 1.301E-1 7.963E+0 3.869E-14 1.754E-7 3.995E-66
1.660E-1 8.192E+0 1.045E-64 4.341E-20 1.062E-5 2.067E-1 7.986E+0 3.894E-15 3.328E-8 8.471E-65
1.686E-1 8.136E+0 3.635E-63 2.128E-19 2.337E-5 3.193E-1 7.816E+0 3.637E-16 5.857E-9 1.742E-63
1.712E-1 7.947E+0 1.211E-61 1.015E-18 5.026E-5 4.797E-1 7.467E+0 3.151E-17 9.565E-10 3.472E-62
1.738E-1 7.664E+0 3.869E-60 4.709E-18 1.056E-4 7.009E-1 6.963E+0 2.533E-18 1.449E-10 6.710E-61
1.764E-1 7.334E+0 1.184E-58 2.126E-17 2.167E-4 9.961E-1 6.337E+0 1.890E-19 2.038E-11 1.257E-59
1.790E-1 7.007E+0 3.472E-57 9.338E-17 4.343E-4 1.377E+0 5.630E+0 1.308E-20 2.658E-12 2.285E-58
1.816E-1 6.733E+0 9.760E-56 3.991E-16 8.504E-4 1.851E+0 4.881E+0 8.399E-22 3.217E-13 4.026E-57
1.842E-1 6.553E+0 2.629E-54 1.659E-15 1.627E-3 2.420E+0 4.131E+0 5.005E-23 3.613E-14 6.878E-56
1.868E-1 6.493E+0 6.785E-53 6.713E-15 3.040E-3 3.078E+0 3.412E+0 2.767E-24 3.765E-15 1.139E-54
1.894E-1 6.564E+0 1.678E-51 2.642E-14 5.550E-3 3.807E+0 2.751E+0 1.419E-25 3.639E-16 1.830E-53
1.920E-1 6.755E+0 3.978E-50 1.012E-13 9.897E-3 4.580E+0 2.165E+0 6.754E-27 3.265E-17 2.849E-52
1.946E-1 7.039E+0 9.037E-49 3.770E-13 1.724E-2 5.359E+0 1.663E+0 2.982E-28 2.717E-18 4.302E-51
1.972E-1 7.375E+0 1.967E-47 1.367E-12 2.934E-2 6.099E+0 1.247E+0 1.222E-29 2.098E-19 6.299E-50
1.998E-1 7.711E+0 4.104E-46 4.821E-12 4.878E-2 6.750E+0 9.123E-1 4.645E-31 1.503E-20 8.942E-49
2.024E-1 7.997E+0 8.205E-45 1.655E-11 7.922E-2 7.266E+0 6.516E-1 1.638E-32 9.992E-22 1.231E-47
2.050E-1 8.188E+0 1.572E-43 5.524E-11 1.257E-1 7.608E+0 4.543E-1 5.361E-34 6.163E-23 1.643E-46
2.076E-1 8.251E+0 2.886E-42 1.795E-10 1.948E-1 7.747E+0 3.091E-1 1.628E-35 3.527E-24 2.126E-45
2.102E-1 8.174E+0 5.078E-41 5.672E-10 2.949E-1 7.673E+0 2.053E-1 4.586E-37 1.873E-25 2.667E-44
2.128E-1 7.961E+0 8.563E-40 1.744E-9 4.362E-1 7.392E+0 1.331E-1 1.199E-38 9.226E-27 3.245E-43
2.154E-1 7.640E+0 1.384E-38 5.219E-9 6.302E-1 6.925E+0 8.420E-2 2.907E-40 4.217E-28 3.827E-42
2.180E-1 7.252E+0 2.142E-37 1.519E-8 8.894E-1 6.311E+0 5.200E-2 6.542E-42 1.789E-29 4.378E-41
2.206E-1 6.851E+0 3.179E-36 4.303E-8 1.226E+0 5.593E+0 3.134E-2 1.366E-43 7.038E-31 4.855E-40
2.232E-1 6.491E+0 4.521E-35 1.186E-7 1.652E+0 4.821E+0 1.844E-2 2.646E-45 2.570E-32 5.220E-39
2.258E-1 6.226E+0 6.161E-34 3.179E-7 2.173E+0 4.042E+0 1.059E-2 4.756E-47 8.705E-34 5.443E-38
2.284E-1 6.095E+0 8.046E-33 8.294E-7 2.793E+0 3.296E+0 5.935E-3 7.931E-49 2.736E-35 5.502E-37
2.310E-1 6.124E+0 1.007E-31 2.105E-6 3.507E+0 2.614E+0 3.247E-3 1.227E-50 7.980E-37 5.393E-36
2.336E-1 6.319E+0 1.208E-30 5.198E-6 4.302E+0 2.016E+0 1.734E-3 1.762E-52 2.159E-38 5.126E-35
2.362E-1 6.668E+0 1.388E-29 1.249E-5 5.154E+0 1.513E+0 9.036E-4 2.347E-54 5.421E-40 4.724E-34
2.388E-1 7.137E+0 1.529E-28 2.919E-5 6.033E+0 1.104E+0 4.596E-4 2.901E-56 1.263E-41 4.221E-33
2.414E-1 7.682E+0 1.614E-27 6.640E-5 6.898E+0 7.833E-1 2.282E-4 3.326E-58 2.729E-43 3.657E-32
2.440E-1 8.246E+0 1.633E-26 1.469E-4 7.706E+0 5.406E-1 1.106E-4 3.539E-60 5.473E-45 3.072E-31
2.466E-1 8.772E+0 1.583E-25 3.163E-4 8.408E+0 3.629E-1 5.232E-5 3.494E-62 1.018E-46 2.502E-30
2.492E-1 9.201E+0 1.470E-24 6.626E-4 8.963E+0 2.370E-1 2.416E-5 3.200E-64 1.758E-48 1.976E-29
2.518E-1 9.485E+0 1.309E-23 1.350E-3 9.333E+0 1.505E-1 1.089E-5 2.720E-66 2.816E-50 1.513E-28
2.544E-1 9.590E+0 1.117E-22 2.678E-3 9.494E+0 9.295E-2 4.788E-6 2.144E-68 4.185E-52 1.124E-27
2.570E-1 9.495E+0 9.129E-22 5.166E-3 9.434E+0 5.584E-2 2.055E-6 1.569E-70 5.770E-54 8.089E-27
2.596E-1 9.201E+0 7.152E-21 9.698E-3 9.159E+0 3.262E-2 8.613E-7 1.065E-72 7.382E-56 5.646E-26
2.622E-1 8.721E+0 5.370E-20 1.771E-2 8.685E+0 1.854E-2 3.523E-7 6.708E-75 8.763E-58 3.822E-25
2.648E-1 8.087E+0 3.864E-19 3.147E-2 8.046E+0 1.025E-2 1.406E-7 3.920E-77 9.652E-60 2.508E-24
2.674E-1 7.341E+0 2.664E-18 5.441E-2 7.281E+0 5.508E-3 5.480E-8 2.125E-79 9.864E-62 1.596E-23
2.700E-1 6.531E+0 1.761E-17 9.152E-2 6.437E+0 2.880E-3 2.084E-8 1.069E-81 9.352E-64 9.846E-23
2.726E-1 5.710E+0 1.115E-16 1.498E-1 5.559E+0 1.464E-3 7.736E-9 4.991E-84 8.228E-66 5.890E-22
2.752E-1 4.929E+0 6.765E-16 2.385E-1 4.690E+0 7.242E-4 2.803E-9 2.161E-86 6.716E-68 3.417E-21
2.778E-1 4.235E+0 3.934E-15 3.695E-1 3.865E+0 3.484E-4 9.912E-10 8.685E-89 5.086E-70 1.922E-20
2.804E-1 3.669E+0 2.193E-14 5.569E-1 3.111E+0 1.630E-4 3.421E-10 3.238E-91 3.574E-72 1.048E-19
2.830E-1 3.264E+0 1.171E-13 8.167E-1 2.447E+0 7.416E-5 1.153E-10 1.120E-93 2.330E-74 5.541E-19
2.856E-1 3.045E+0 5.993E-13 1.165E+0 1.880E+0 3.282E-5 3.790E-11 3.595E-96 1.410E-76 2.841E-18
2.882E-1 3.029E+0 2.940E-12 1.618E+0 1.411E+0 1.413E-5 1.217E-11 1.071E-98 7.912E-79 1.412E-17
2.908E-1 3.220E+0 1.382E-11 2.185E+0 1.035E+0 5.914E-6 3.811E-12 2.958E-101 4.120E-81 6.807E-17
2.934E-1 3.612E+0 6.224E-11 2.871E+0 7.409E-1 2.408E-6 1.165E-12 7.584E-104 1.991E-83 3.181E-16
2.960E-1 4.190E+0 2.686E-10 3.671E+0 5.184E-1 9.537E-7 3.478E-13 1.804E-106 8.925E-86 1.441E-15
2.986E-1 4.922E+0 1.111E-9 4.567E+0 3.543E-1 3.673E-7 1.013E-13 3.981E-109 3.713E-88 6.334E-15
3.012E-1 5.765E+0 4.405E-9 5.528E+0 2.366E-1 1.376E-7 2.881E-14 8.153E-112 1.433E-90 2.698E-14
3.038E-1 6.664E+0 1.674E-8 6.510E+0 1.543E-1 5.014E-8 7.994E-15 1.549E-114 5.131E-93 1.115E-13
3.064E-1 7.557E+0 6.093E-8 7.459E+0 9.832E-2 1.777E-8 2.165E-15 2.731E-117 1.705E-95 4.464E-13
3.090E-1 8.376E+0 2.126E-7 8.315E+0 6.119E-2 6.124E-9 5.725E-16 4.466E-120 5.255E-98 1.734E-12
3.116E-1 9.056E+0 7.107E-7 9.019E+0 3.721E-2 2.053E-9 1.477E-16 6.778E-123 1.503E-100 6.528E-12
3.142E-1 9.539E+0 2.277E-6 9.517E+0 2.210E-2 6.694E-10 3.721E-17 9.543E-126 3.989E-103 2.383E-11
3.168E-1 9.784E+0 6.991E-6 9.771E+0 1.282E-2 2.123E-10 9.148E-18 1.247E-128 9.823E-106 8.438E-11
3.194E-1 9.768E+0 2.057E-5 9.761E+0 7.269E-3 6.547E-11 2.195E-18 1.511E-131 2.244E-108 2.896E-10
3.220E-1 9.491E+0 5.801E-5 9.487E+0 4.025E-3 1.964E-11 5.141E-19 1.700E-134 4.757E-111 9.639E-10
3.246E-1 8.974E+0 1.567E-4 8.971E+0 2.177E-3 5.730E-12 1.175E-19 1.774E-137 9.356E-114 3.111E-9
3.272E-1 8.256E+0 4.059E-4 8.254E+0 1.151E-3 1.626E-12 2.622E-20 1.717E-140 1.707E-116 9.733E-9
3.298E-1 7.390E+0 1.007E-3 7.389E+0 5.940E-4 4.487E-13 5.711E-21 1.543E-143 2.891E-119 2.953E-8
3.324E-1 6.438E+0 2.396E-3 6.435E+0 2.995E-4 1.205E-13 1.214E-21 1.286E-146 4.541E-122 8.686E-8
3.350E-1 5.459E+0 5.460E-3 5.453E+0 1.475E-4 3.145E-14 2.519E-22 9.945E-150 6.619E-125 2.478E-7
3.376E-1 4.508E+0 1.192E-2 4.496E+0 7.100E-5 7.985E-15 5.101E-23 7.136E-153 8.952E-128 6.852E-7
3.402E-1 3.631E+0 2.496E-2 3.606E+0 3.338E-5 1.972E-15 1.008E-23 4.751E-156 1.123E-130 1.837E-6
3.428E-1 2.865E+0 5.006E-2 2.815E+0 1.533E-5 4.737E-16 1.945E-24 2.935E-159 1.308E-133 4.777E-6
3.454E-1 2.233E+0 9.622E-2 2.137E+0 6.877E-6 1.107E-16 3.663E-25 1.682E-162 1.413E-136 1.204E-5
3.480E-1 1.756E+0 1.772E-1 1.579E+0 3.014E-6 2.515E-17 6.732E-26 8.945E-166 1.416E-139 2.944E-5
3.506E-1 1.448E+0 3.129E-1 1.135E+0 1.290E-6 5.557E-18 1.208E-26 4.413E-169 1.317E-142 6.978E-5
3.532E-1 1.323E+0 5.293E-1 7.938E-1 5.396E-7 1.194E-18 2.115E-27 2.020E-172 1.136E-145 1.604E-4
3.558E-1 1.398E+0 8.580E-1 5.401E-1 2.204E-7 2.497E-19 3.614E-28 8.582E-176 9.095E-149 3.573E-4
3.584E-1 1.691E+0 1.333E+0 3.576E-1 8.797E-8 5.077E-20 6.029E-29 3.382E-179 6.756E-152 7.720E-4
3.610E-1 2.216E+0 1.984E+0 2.303E-1 3.430E-8 1.004E-20 9.815E-30 1.237E-182 4.656E-155 1.617E-3
3.636E-1 2.979E+0 2.831E+0 1.443E-1 1.306E-8 1.931E-21 1.560E-30 4.196E-186 2.977E-158 3.285E-3
3.662E-1 3.965E+0 3.871E+0 8.801E-2 4.860E-9 3.612E-22 2.420E-31 1.321E-189 1.766E-161 6.470E-3
3.688E-1 5.137E+0 5.072E+0 5.221E-2 1.766E-9 6.572E-23 3.663E-32 3.858E-193 9.724E-165 1.236E-2
3.714E-1 6.422E+0 6.369E+0 3.014E-2 6.272E-10 1.163E-23 5.413E-33 1.045E-196 4.967E-168 2.288E-2
3.740E-1 7.721E+0 7.663E+0 1.693E-2 2.175E-10 2.002E-24 7.808E-34 2.629E-200 2.354E-171 4.107E-2
3.766E-1 8.917E+0 8.837E+0 9.248E-3 7.370E-11 3.351E-25 1.099E-34 6.133E-204 1.035E-174 7.150E-2
3.792E-1 9.891E+0 9.765E+0 4.916E-3 2.439E-11 5.456E-26 1.510E-35 1.327E-207 4.222E-178 1.207E-1
3.818E-1 1.054E+1 1.034E+1 2.543E-3 7.888E-12 8.639E-27 2.026E-36 2.666E-211 1.598E-181 1.975E-1
3.844E-1 1.081E+1 1.049E+1 1.280E-3 2.491E-12 1.330E-27 2.652E-37 4.968E-215 5.613E-185 3.134E-1
3.870E-1 1.069E+1 1.021E+1 6.266E-4 7.687E-13 1.993E-28 3.388E-38 8.589E-219 1.829E-188 4.822E-1
3.896E-1 1.023E+1 9.513E+0 2.985E-4 2.317E-13 2.904E-29 4.225E-39 1.378E-222 5.530E-192 7.193E-1
3.922E-1 9.537E+0 8.496E+0 1.384E-4 6.823E-14 4.114E-30 5.143E-40 2.051E-226 1.551E-195 1.041E+0
3.948E-1 8.731E+0 7.272E+0 6.239E-5 1.963E-14 5.670E-31 6.111E-41 2.832E-230 4.038E-199 1.459E+0
3.974E-1 7.949E+0 5.965E+0 2.737E-5 5.515E-15 7.600E-32 7.086E-42 3.629E-234 9.752E-203 1.985E+0
4.000E-1 7.306E+0 4.689E+0 1.169E-5 1.514E-15 9.908E-33 8.021E-43 4.314E-238 2.185E-206 2.617E+0
4.026E-1 6.878E+0 3.532E+0 4.854E-6 4.059E-16 1.256E-33 8.861E-44 4.759E-242 4.543E-210 3.346E+0
4.052E-1 6.697E+0 2.550E+0 1.961E-6 1.063E-16 1.549E-34 9.555E-45 4.871E-246 8.763E-214 4.148E+0
4.078E-1 6.749E+0 1.764E+0 7.712E-7 2.721E-17 1.858E-35 1.006E-45 4.625E-250 1.568E-217 4.986E+0
4.104E-1 6.980E+0 1.169E+0 2.950E-7 6.802E-18 2.168E-36 1.033E-46 4.075E-254 2.604E-221 5.811E+0
4.130E-1 7.309E+0 7.428E-1 1.098E-7 1.661E-18 2.460E-37 1.036E-47 3.331E-258 4.013E-225 6.566E+0
4.156E-1 7.647E+0 4.523E-1 3.976E-8 3.963E-19 2.714E-38 1.014E-48 2.527E-262 5.737E-229 7.195E+0
4.182E-1 7.908E+0 2.639E-1 1.401E-8 9.235E-20 2.913E-39 9.684E-50 1.778E-266 7.609E-233 7.644E+0
4.208E-1 8.022E+0 1.475E-1 4.802E-9 2.102E-20 3.041E-40 9.029E-51 1.161E-270 9.364E-237 7.874E+0
4.234E-1 7.944E+0 7.905E-2 1.602E-9 4.675E-21 3.088E-41 8.217E-52 7.035E-275 1.069E-240 7.865E+0
4.260E-1 7.657E+0 4.059E-2 5.197E-10 1.016E-21 3.049E-42 7.298E-53 3.955E-279 1.133E-244 7.617E+0
