fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev  
010_320_SRH 010_320_srh.dat 320 36.23 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.871166402E-13 1.000000000E+20 1.255622878E+00 4.944812249E-14 4.175410485E-04 
011_320 011_320.dat 320 36.23 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.387192313E-13 1.000000000E+20 1.258955245E+00 7.210086664E-14 4.753132744E-04 
011_320_SRH 011_320_srh.dat 320 36.23 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.306758483E-13 1.000000000E+20 1.260014237E+00 7.206731778E-14 4.917086569E-04 
012_320 012_320.dat 320 36.23 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.888987262E-13 1.000000000E+20 1.262635549E+00 1.049951830E-13 5.690787128E-04 
012_320_SRH 012_320_srh.dat 320 36.23 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.813980815E-13 1.000000000E+20 1.263206292E+00 1.049396169E-13 5.837728987E-04 
013_320 013_320.dat 320 36.23 1.000000000E+00 1.000000000E+00 0.000000000E+00 3.481542164E-13 1.000000000E+20 1.265176386E+00 1.528821251E-13 6.836419882E-04 
013_320_SRH 013_320_srh.dat 320 36.23 1.000000000E+00 1.000000000E+00 0.000000000E+00 3.411041317E-13 1.000000000E+20 1.265451960E+00 1.527970028E-13 6.964905947E-04 
014_320 014_320.dat 320 36.23 1.000000000E+00 1.000000000E+00 0.000000000E+00 4.187860081E-13 1.000000000E+20 1.267846160E+00 2.231493157E-13 8.199473071E-04 
014_320_SRH 014_320_srh.dat 320 36.23 1.000000000E+00 1.000000000E+00 0.000000000E+00 4.120903226E-13 1.000000000E+20 1.268011980E+00 2.230637473E-13 8.321365509E-04 
015_320 015_320.dat 320 36.23 1.000000000E+00 1.000000000E+00 0.000000000E+00 5.031614835E-13 1.000000000E+20 1.270006101E+00 3.259762877E-13 9.797932152E-04 
015_320_SRH 015_320_srh.dat 320 36.23 1.000000000E+00 1.000000000E+00 0.000000000E+00 4.967465272E-13 1.000000000E+20 1.270098175E+00 3.258823036E-13 9.915318698E-04 
016_320 016_320.dat 320 36.23 1.000000000E+00 1.000000000E+00 0.000000000E+00 6.041605513E-13 1.000000000E+20 1.272570864E+00 4.767092931E-13 1.166592105E-03 
016_320_SRH 016_320_srh.dat 320 36.23 1.000000000E+00 1.000000000E+00 0.000000000E+00 5.981433936E-13 1.000000000E+20 1.273288451E+00 4.767748894E-13 1.178606574E-03 
017_320 017_320.dat 320 36.23 1.000000000E+00 1.000000000E+00 0.000000000E+00 7.281458251E-13 1.000000000E+20 1.284536376E+00 7.018465025E-13 1.402068265E-03 
017_320_SRH 017_320_srh.dat 320 36.23 1.000000000E+00 1.000000000E+00 0.000000000E+00 7.221021326E-13 1.000000000E+20 1.284691838E+00 7.018610779E-13 1.417447129E-03 
018_320 018_320.dat 320 36.23 1.000000000E+00 1.000000000E+00 0.000000000E+00 8.561411787E-13 1.000000000E+20 1.271935907E+00 1.037724412E-12 1.597909951E-03 
018_320_SRH 018_320_srh.dat 320 36.23 1.000000000E+00 1.000000000E+00 0.000000000E+00 8.505325692E-13 1.000000000E+20 1.272565919E+00 1.039186261E-12 1.608511721E-03 
019_320 019_320.dat 320 36.23 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.035453851E-12 1.000000000E+20 1.286526589E+00 1.536192702E-12 2.352833974E-03 
019_320_SRH 019_320_srh.dat 320 36.23 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.029732932E-12 1.000000000E+20 1.286555058E+00 1.536124316E-12 2.361592480E-03 
