Ytrue por Lambda Ypred RelError
2.722470e+00 2.800000e+01 8.590000e+03 2.733096e+00 3.903179e-03
3.051460e+00 1.600000e+01 5.821000e+03 3.042934e+00 2.794150e-03
2.894920e+00 2.200000e+01 3.827000e+03 2.897018e+00 7.247687e-04
1.377920e+00 7.700000e+01 3.097000e+03 1.381018e+00 2.248657e-03
3.315450e+00 5.000000e+00 2.666000e+03 3.318201e+00 8.297839e-04
2.335670e+00 4.300000e+01 1.981000e+03 2.336976e+00 5.590982e-04
1.438060e+00 7.500000e+01 2.691000e+03 1.426756e+00 7.860685e-03
2.750460e+00 2.700000e+01 5.702000e+03 2.761677e+00 4.078327e-03
1.782780e+00 6.100000e+01 1.083700e+04 1.796204e+00 7.529816e-03
1.441840e+00 7.400000e+01 4.640000e+03 1.448652e+00 4.724707e-03
3.181900e+00 1.000000e+01 7.468000e+03 3.184803e+00 9.124161e-04
3.402390e+00 1.000000e+00 6.099000e+03 3.392429e+00 2.927769e-03
2.707100e+00 3.200000e+01 1.118000e+03 2.710996e+00 1.439112e-03
1.330580e+00 7.900000e+01 1.945000e+03 1.341608e+00 8.288206e-03
1.500780e+00 7.200000e+01 9.533000e+03 1.497003e+00 2.516963e-03
2.564760e+00 3.400000e+01 9.429000e+03 2.569888e+00 1.999298e-03
1.810030e+00 6.600000e+01 5.390000e+02 1.806788e+00 1.791284e-03
1.515290e+00 7.100000e+01 2.203000e+03 1.527437e+00 8.016361e-03
2.722040e+00 3.100000e+01 1.156000e+03 2.733820e+00 4.327484e-03
2.903950e+00 2.100000e+01 1.020700e+04 2.915335e+00 3.920412e-03
2.290860e+00 4.600000e+01 1.304000e+03 2.275910e+00 6.526005e-03
2.572270e+00 3.400000e+01 4.744000e+03 2.573221e+00 3.697742e-04
3.145730e+00 1.200000e+01 3.884000e+03 3.144623e+00 3.518019e-04
1.784760e+00 6.200000e+01 2.245000e+03 1.775995e+00 4.910785e-03
3.095070e+00 1.500000e+01 2.436000e+03 3.086400e+00 2.801319e-03
3.098760e+00 1.400000e+01 8.768000e+03 3.089317e+00 3.047302e-03
1.375320e+00 7.700000e+01 3.015000e+03 1.381108e+00 4.208444e-03
3.069500e+00 1.500000e+01 3.629000e+03 3.073684e+00 1.362950e-03
3.243850e+00 8.000000e+00 3.394000e+03 3.241263e+00 7.975209e-04
1.927590e+00 5.700000e+01 2.834000e+03 1.917516e+00 5.226398e-03
2.804570e+00 2.500000e+01 6.092000e+03 2.814034e+00 3.374545e-03
2.868230e+00 2.300000e+01 5.000000e+03 2.867718e+00 1.786203e-04
3.222130e+00 8.000000e+00 7.005000e+03 3.231427e+00 2.885336e-03
1.494660e+00 7.200000e+01 3.825000e+03 1.498370e+00 2.482103e-03
2.775430e+00 2.600000e+01 7.480000e+03 2.786673e+00 4.050819e-03
1.518060e+00 7.200000e+01 1.691000e+03 1.505216e+00 8.460673e-03
2.744170e+00 2.800000e+01 8.781000e+03 2.733031e+00 4.059137e-03
2.956620e+00 1.900000e+01 7.723000e+03 2.966813e+00 3.447603e-03
2.754860e+00 2.700000e+01 8.153000e+03 2.759887e+00 1.824850e-03
2.323380e+00 4.300000e+01 6.525000e+03 2.317668e+00 2.458494e-03
1.505920e+00 7.200000e+01 7.020000e+03 1.497223e+00 5.774927e-03
3.032710e+00 1.900000e+01 1.331000e+03 3.039606e+00 2.273864e-03
1.335540e+00 7.900000e+01 1.038200e+04 1.338383e+00 2.128778e-03
3.207480e+00 9.000000e+00 8.840000e+03 3.207274e+00 6.418606e-05
1.467590e+00 7.300000e+01 1.075900e+04 1.472111e+00 3.080650e-03
1.493130e+00 7.200000e+01 1.197800e+04 1.496907e+00 2.529428e-03
1.498360e+00 7.200000e+01 1.027600e+04 1.496966e+00 9.302492e-04
2.047070e+00 5.200000e+01 5.919000e+03 2.057714e+00 5.199453e-03
2.766740e+00 2.700000e+01 1.117000e+04 2.759087e+00 2.765891e-03
2.910330e+00 2.100000e+01 1.171200e+04 2.915046e+00 1.620601e-03
1.479610e+00 7.300000e+01 1.110800e+04 1.472099e+00 5.076077e-03
3.195750e+00 1.000000e+01 3.595000e+03 3.193402e+00 7.348410e-04
3.193570e+00 1.000000e+01 8.144000e+03 3.184392e+00 2.873883e-03
1.366590e+00 7.800000e+01 8.581000e+03 1.358527e+00 5.899745e-03
1.579480e+00 6.900000e+01 1.155900e+04 1.574496e+00 3.155623e-03
2.843930e+00 2.400000e+01 8.969000e+03 2.838437e+00 1.931580e-03
3.207870e+00 9.000000e+00 1.180100e+04 3.206456e+00 4.407474e-04
1.425340e+00 7.500000e+01 3.873000e+03 1.425414e+00 5.185207e-05
1.387240e+00 7.700000e+01 3.272000e+03 1.380850e+00 4.606512e-03
1.961620e+00 5.500000e+01 3.778000e+03 1.972820e+00 5.709488e-03
2.626240e+00 3.200000e+01 7.425000e+03 2.625513e+00 2.766421e-04
3.285200e+00 6.000000e+00 1.028300e+04 3.275429e+00 2.974323e-03
2.080290e+00 5.600000e+01 6.730000e+02 2.080236e+00 2.619208e-05
2.267610e+00 4.600000e+01 1.627000e+03 2.258979e+00 3.806381e-03
2.879300e+00 2.200000e+01 1.001100e+04 2.889819e+00 3.653420e-03
3.353180e+00 3.000000e+00 4.842000e+03 3.348535e+00 1.385221e-03
2.747580e+00 2.700000e+01 1.128300e+04 2.759069e+00 4.181620e-03
3.414340e+00 0.000000e+00 5.584000e+03 3.418547e+00 1.232254e-03
1.795170e+00 6.100000e+01 1.973000e+03 1.807570e+00 6.907467e-03
3.208340e+00 9.000000e+00 1.161100e+04 3.206491e+00 5.764234e-04
1.390350e+00 7.700000e+01 3.890000e+03 1.380426e+00 7.137968e-03
1.354930e+00 7.800000e+01 3.770000e+03 1.359319e+00 3.239186e-03
2.003780e+00 5.400000e+01 6.323000e+03 1.999298e+00 2.236721e-03
3.266610e+00 7.000000e+00 4.425000e+03 3.258901e+00 2.359888e-03
3.663640e+00 3.000000e+00 7.310000e+02 3.668548e+00 1.339555e-03
2.173070e+00 4.800000e+01 2.933000e+03 2.180295e+00 3.324651e-03
2.955300e+00 1.900000e+01 8.605000e+03 2.966394e+00 3.753951e-03
2.998650e+00 1.800000e+01 8.225000e+03 2.991556e+00 2.365574e-03
2.031330e+00 5.300000e+01 6.948000e+03 2.028126e+00 1.577048e-03
2.744130e+00 2.800000e+01 8.270000e+03 2.733216e+00 3.977245e-03
2.731600e+00 2.800000e+01 2.840000e+03 2.745535e+00 5.101363e-03
2.847540e+00 2.400000e+01 8.973000e+03 2.838435e+00 3.197357e-03
2.977100e+00 1.900000e+01 6.711000e+03 2.967513e+00 3.220357e-03
2.756530e+00 2.700000e+01 6.824000e+03 2.760619e+00 1.483520e-03
3.001940e+00 2.400000e+01 9.120000e+02 2.991298e+00 3.545170e-03
1.983470e+00 5.500000e+01 4.800000e+03 1.971280e+00 6.145681e-03
1.781660e+00 6.200000e+01 3.074000e+03 1.771940e+00 5.455549e-03
1.782210e+00 6.100000e+01 1.182000e+04 1.796143e+00 7.817716e-03
3.308650e+00 5.000000e+00 5.396000e+03 3.301868e+00 2.049647e-03
2.390930e+00 4.100000e+01 3.384000e+03 2.380285e+00 4.452348e-03
1.782320e+00 6.100000e+01 9.798000e+03 1.796290e+00 7.837961e-03
2.857440e+00 2.300000e+01 7.349000e+03 2.865107e+00 2.683340e-03
2.902110e+00 2.200000e+01 3.171000e+03 2.900888e+00 4.211326e-04
1.549750e+00 7.000000e+01 1.144300e+04 1.548181e+00 1.012452e-03
2.143040e+00 4.900000e+01 6.613000e+03 2.144535e+00 6.977775e-04
2.297440e+00 4.400000e+01 1.134600e+04 2.287734e+00 4.224818e-03
2.140260e+00 4.900000e+01 2.766000e+03 2.152129e+00 5.545578e-03
3.182390e+00 1.000000e+01 4.874000e+03 3.188291e+00 1.854312e-03
2.242670e+00 4.600000e+01 7.027000e+03 2.231168e+00 5.128494e-03
1.915930e+00 5.700000e+01 4.507000e+03 1.913466e+00 1.285884e-03
1.653460e+00 6.800000e+01 7.330000e+02 1.666153e+00 7.676640e-03
3.020670e+00 1.700000e+01 5.702000e+03 3.018470e+00 7.282108e-04
2.785850e+00 2.600000e+01 9.293000e+03 2.785945e+00 3.396283e-05
3.190410e+00 1.000000e+01 1.189700e+04 3.183238e+00 2.247933e-03
2.634670e+00 3.200000e+01 3.224000e+03 2.633690e+00 3.719284e-04
3.342030e+00 5.000000e+00 2.040000e+03 3.333686e+00 2.496635e-03
3.268980e+00 7.000000e+00 2.564000e+03 3.274114e+00 1.570509e-03
1.380780e+00 7.700000e+01 4.631000e+03 1.380125e+00 4.746111e-04
2.479480e+00 3.700000e+01 1.099800e+04 2.486239e+00 2.725920e-03
3.284720e+00 6.000000e+00 9.267000e+03 3.275758e+00 2.728368e-03
2.878340e+00 2.300000e+01 5.318000e+03 2.867153e+00 3.886514e-03
3.389970e+00 1.000000e+00 1.158800e+04 3.389342e+00 1.853652e-04
1.813620e+00 6.100000e+01 2.288000e+03 1.804523e+00 5.015965e-03
2.074920e+00 5.100000e+01 8.625000e+03 2.085816e+00 5.251205e-03
1.842320e+00 5.900000e+01 9.863000e+03 1.853641e+00 6.144840e-03
2.498970e+00 3.700000e+01 5.324000e+03 2.488789e+00 4.073886e-03
1.851810e+00 5.900000e+01 5.270000e+03 1.854908e+00 1.672995e-03
1.834900e+00 6.000000e+01 4.097000e+03 1.827234e+00 4.177711e-03
2.311560e+00 4.300000e+01 4.988000e+03 2.319044e+00 3.237839e-03
1.800290e+00 6.100000e+01 9.485000e+03 1.796321e+00 2.204494e-03
2.504030e+00 3.600000e+01 7.807000e+03 2.514934e+00 4.354572e-03
2.189250e+00 4.800000e+01 2.584000e+03 2.182741e+00 2.973047e-03
2.765090e+00 2.700000e+01 7.932000e+03 2.759984e+00 1.846611e-03
2.192250e+00 4.800000e+01 3.352000e+03 2.178313e+00 6.357204e-03
1.440610e+00 7.400000e+01 2.675000e+03 1.450562e+00 6.907844e-03
2.697600e+00 2.900000e+01 9.127000e+03 2.706143e+00 3.166947e-03
2.897530e+00 2.200000e+01 2.440000e+03 2.909444e+00 4.111779e-03
1.606450e+00 6.800000e+01 2.022000e+03 1.608711e+00 1.407741e-03
3.211590e+00 9.000000e+00 7.705000e+03 3.207864e+00 1.160164e-03
1.392570e+00 7.700000e+01 2.789000e+03 1.381397e+00 8.023172e-03
2.492840e+00 4.200000e+01 8.390000e+02 2.474764e+00 7.251041e-03
1.970520e+00 5.500000e+01 2.525000e+03 1.977866e+00 3.728042e-03
2.679490e+00 3.000000e+01 3.483000e+03 2.686847e+00 2.745666e-03
1.602710e+00 6.800000e+01 7.863000e+03 1.601483e+00 7.657705e-04
3.246500e+00 1.800000e+01 7.370000e+02 3.258472e+00 3.687632e-03
2.021930e+00 5.400000e+01 2.356000e+03 2.008632e+00 6.576669e-03
2.098840e+00 5.100000e+01 6.538000e+03 2.086471e+00 5.893488e-03
3.408740e+00 0.000000e+00 8.098000e+03 3.415843e+00 2.083831e-03
3.000610e+00 1.800000e+01 8.388000e+03 2.991482e+00 3.041939e-03
1.449450e+00 7.400000e+01 1.011400e+04 1.447908e+00 1.064091e-03
1.457980e+00 7.400000e+01 2.737000e+03 1.450433e+00 5.176510e-03
1.652060e+00 6.600000e+01 2.145000e+03 1.663119e+00 6.693890e-03
3.226980e+00 9.000000e+00 2.553000e+03 3.227937e+00 2.964356e-04
2.585100e+00 3.400000e+01 2.376000e+03 2.586684e+00 6.125633e-04
2.049820e+00 5.200000e+01 4.707000e+03 2.058773e+00 4.367722e-03
3.022700e+00 1.700000e+01 5.236000e+03 3.019227e+00 1.148836e-03
3.287210e+00 6.000000e+00 1.092000e+04 3.275268e+00 3.633015e-03
2.882440e+00 2.200000e+01 1.032800e+04 2.889745e+00 2.534340e-03
2.740540e+00 2.800000e+01 3.867000e+03 2.739082e+00 5.321100e-04
2.175020e+00 4.800000e+01 8.569000e+03 2.172865e+00 9.907807e-04
3.472060e+00 7.000000e+00 8.460000e+02 3.477874e+00 1.674502e-03
3.241250e+00 8.000000e+00 3.521000e+03 3.240349e+00 2.779220e-04
1.400940e+00 7.800000e+01 6.080000e+02 1.403003e+00 1.472930e-03
3.092120e+00 1.400000e+01 1.109500e+04 3.088647e+00 1.123248e-03
1.589520e+00 6.800000e+01 8.819000e+03 1.601379e+00 7.460853e-03
2.491670e+00 3.700000e+01 6.608000e+03 2.487620e+00 1.625559e-03
1.639420e+00 6.700000e+01 9.374000e+03 1.628411e+00 6.715422e-03
3.331910e+00 4.000000e+00 9.014000e+03 3.321129e+00 3.235569e-03
3.092810e+00 1.400000e+01 3.958000e+03 3.096316e+00 1.133690e-03
2.714960e+00 3.000000e+01 1.734000e+03 2.714516e+00 1.636615e-04
3.420120e+00 0.000000e+00 4.252000e+03 3.422292e+00 6.351187e-04
2.281170e+00 4.400000e+01 1.179300e+04 2.287687e+00 2.857064e-03
1.412980e+00 7.600000e+01 1.713000e+03 1.407269e+00 4.041969e-03
1.578090e+00 6.900000e+01 6.571000e+03 1.574955e+00 1.986461e-03
2.703650e+00 2.900000e+01 1.151100e+04 2.705653e+00 7.408883e-04
2.201190e+00 4.700000e+01 4.416000e+03 2.204587e+00 1.543078e-03
1.924240e+00 5.700000e+01 3.348000e+03 1.915613e+00 4.483563e-03
2.238960e+00 4.600000e+01 6.812000e+03 2.231267e+00 3.435813e-03
3.096430e+00 1.400000e+01 5.008000e+03 3.093011e+00 1.104059e-03
3.395040e+00 1.000000e+00 4.980000e+03 3.394567e+00 1.392755e-04
1.849120e+00 5.900000e+01 2.105000e+03 1.864373e+00 8.248599e-03
2.463450e+00 3.800000e+01 6.961000e+03 2.459349e+00 1.664832e-03
3.050960e+00 1.600000e+01 5.901000e+03 3.042827e+00 2.665654e-03
3.197220e+00 9.000000e+00 1.117700e+04 3.206576e+00 2.926338e-03
1.809770e+00 6.000000e+01 1.015500e+04 1.824876e+00 8.347132e-03
2.184990e+00 4.800000e+01 4.413000e+03 2.175586e+00 4.303928e-03
2.602680e+00 3.300000e+01 8.160000e+03 2.597797e+00 1.876061e-03
3.128500e+00 1.200000e+01 7.712000e+03 3.137638e+00 2.921047e-03
3.246320e+00 8.000000e+00 3.106000e+03 3.243770e+00 7.856577e-04
1.627640e+00 6.700000e+01 1.529000e+03 1.642555e+00 9.163420e-03
2.890830e+00 2.200000e+01 5.160000e+03 2.893219e+00 8.262643e-04
1.442960e+00 7.400000e+01 1.170600e+04 1.447857e+00 3.394031e-03
2.238230e+00 4.600000e+01 1.147200e+04 2.230206e+00 3.585041e-03
1.566080e+00 6.900000e+01 9.824000e+03 1.574580e+00 5.427574e-03
2.299460e+00 4.400000e+01 2.650000e+03 2.298608e+00 3.707160e-04
2.510930e+00 3.600000e+01 6.996000e+03 2.515322e+00 1.749092e-03
1.771480e+00 6.200000e+01 3.530000e+03 1.770828e+00 3.681962e-04
1.316980e+00 8.000000e+01 1.186200e+04 1.319369e+00 1.813763e-03
1.971570e+00 5.500000e+01 6.636000e+03 1.970088e+00 7.514778e-04
2.027390e+00 5.300000e+01 8.180000e+03 2.027771e+00 1.878658e-04
3.366340e+00 2.000000e+00 6.901000e+03 3.368072e+00 5.145672e-04
2.926090e+00 2.100000e+01 7.023000e+03 2.916669e+00 3.219778e-03
1.756470e+00 6.200000e+01 9.109000e+03 1.767878e+00 6.494915e-03
3.072910e+00 1.600000e+01 2.081000e+03 3.070268e+00 8.599046e-04
1.577350e+00 6.900000e+01 1.004100e+04 1.574567e+00 1.764327e-03
2.644250e+00 3.200000e+01 3.507000e+03 2.632124e+00 4.585958e-03
3.270270e+00 6.000000e+00 6.032000e+03 3.278145e+00 2.408161e-03
2.955970e+00 1.900000e+01 7.493000e+03 2.966948e+00 3.713717e-03
3.322920e+00 4.000000e+00 1.070600e+04 3.320578e+00 7.046781e-04
3.378490e+00 3.000000e+00 2.448000e+03 3.368056e+00 3.088227e-03
3.324210e+00 6.000000e+00 1.715000e+03 3.326183e+00 5.934868e-04
2.701170e+00 3.400000e+01 8.730000e+02 2.711202e+00 3.713762e-03
2.983390e+00 1.800000e+01 4.898000e+03 2.995068e+00 3.914424e-03
1.618630e+00 6.700000e+01 8.557000e+03 1.628486e+00 6.089129e-03
3.192470e+00 1.000000e+01 1.102400e+04 3.183406e+00 2.839294e-03
1.684650e+00 6.500000e+01 6.198000e+03 1.684019e+00 3.747749e-04
3.306300e+00 5.000000e+00 8.087000e+03 3.298964e+00 2.218769e-03
1.734510e+00 6.300000e+01 9.938000e+03 1.739476e+00 2.862951e-03
2.082090e+00 5.200000e+01 2.107000e+03 2.070410e+00 5.609745e-03
1.537710e+00 7.000000e+01 4.884000e+03 1.549123e+00 7.421754e-03
1.383690e+00 7.700000e+01 5.452000e+03 1.379924e+00 2.721625e-03
2.514370e+00 3.600000e+01 7.367000e+03 2.515128e+00 3.016605e-04
1.470580e+00 7.300000e+01 9.003000e+03 1.472192e+00 1.096481e-03
2.007740e+00 5.400000e+01 9.869000e+03 1.998420e+00 4.642081e-03
2.618920e+00 3.300000e+01 3.205000e+03 2.606258e+00 4.834865e-03
2.722460e+00 3.100000e+01 1.275000e+03 2.718494e+00 1.456594e-03
2.789200e+00 2.900000e+01 1.243000e+03 2.778735e+00 3.752042e-03
1.490440e+00 7.200000e+01 5.645000e+03 1.497487e+00 4.728396e-03
1.744580e+00 6.300000e+01 8.947000e+03 1.739573e+00 2.870034e-03
2.249180e+00 4.500000e+01 5.260000e+03 2.261232e+00 5.358242e-03
2.513560e+00 3.600000e+01 3.634000e+03 2.520670e+00 2.828529e-03
3.012780e+00 1.700000e+01 6.569000e+03 3.017467e+00 1.555747e-03
1.686480e+00 6.500000e+01 9.866000e+03 1.683434e+00 1.805989e-03
1.521970e+00 7.100000e+01 5.825000e+03 1.522864e+00 5.872408e-04
3.067270e+00 1.500000e+01 7.432000e+03 3.065812e+00 4.752679e-04
2.587510e+00 3.400000e+01 4.062000e+03 2.574850e+00 4.892543e-03
2.366150e+00 4.100000e+01 6.144000e+03 2.375008e+00 3.743807e-03
1.910860e+00 5.700000e+01 6.001000e+03 1.912319e+00 7.633133e-04
3.322780e+00 4.000000e+00 5.540000e+03 3.324252e+00 4.429175e-04
1.559850e+00 7.000000e+01 9.151000e+03 1.548299e+00 7.405227e-03
1.721990e+00 6.400000e+01 7.791000e+03 1.711592e+00 6.038157e-03
2.399540e+00 4.000000e+01 3.724000e+03 2.407455e+00 3.298455e-03
2.078080e+00 5.200000e+01 2.606000e+03 2.065340e+00 6.130884e-03
1.608090e+00 6.800000e+01 6.833000e+03 1.601646e+00 4.006964e-03
2.404120e+00 4.000000e+01 6.406000e+03 2.403222e+00 3.737319e-04
2.374880e+00 4.100000e+01 8.214000e+03 2.374001e+00 3.702774e-04
1.747790e+00 6.300000e+01 1.150900e+04 1.739370e+00 4.817446e-03
3.356590e+00 3.000000e+00 5.791000e+03 3.346535e+00 2.995722e-03
3.209550e+00 1.000000e+01 2.117000e+03 3.214745e+00 1.618484e-03
2.372750e+00 4.100000e+01 2.585000e+03 2.385730e+00 5.470578e-03
3.032270e+00 1.800000e+01 1.814000e+03 3.029896e+00 7.828389e-04
3.334740e+00 4.000000e+00 1.139200e+04 3.320422e+00 4.293668e-03
3.350970e+00 3.000000e+00 5.445000e+03 3.347144e+00 1.141834e-03
2.084650e+00 5.200000e+01 1.799000e+03 2.075906e+00 4.194483e-03
1.473490e+00 7.300000e+01 6.648000e+03 1.472419e+00 7.269105e-04
3.421720e+00 1.000000e+00 2.285000e+03 3.418867e+00 8.337950e-04
2.942800e+00 2.100000e+01 2.604000e+03 2.932693e+00 3.434430e-03
2.970360e+00 1.900000e+01 1.097400e+04 2.965726e+00 1.560178e-03
1.652270e+00 6.600000e+01 9.503000e+03 1.655793e+00 2.131942e-03
2.969010e+00 2.000000e+01 2.326000e+03 2.963141e+00 1.976905e-03
1.640650e+00 6.700000e+01 1.040700e+04 1.628339e+00 7.503442e-03
1.765930e+00 6.200000e+01 1.022200e+04 1.767771e+00 1.042647e-03
2.878680e+00 2.800000e+01 9.390000e+02 2.867418e+00 3.912181e-03
1.402160e+00 7.600000e+01 6.993000e+03 1.401725e+00 3.103567e-04
1.829240e+00 6.000000e+01 2.853000e+03 1.830246e+00 5.499812e-04
1.482600e+00 7.300000e+01 1.188300e+04 1.472077e+00 7.097730e-03
3.012390e+00 1.700000e+01 1.019000e+04 3.015678e+00 1.091379e-03
3.418890e+00 0.000000e+00 5.137000e+03 3.419485e+00 1.739845e-04
2.578310e+00 3.400000e+01 7.616000e+03 2.570489e+00 3.033505e-03
2.439800e+00 3.900000e+01 6.649000e+03 2.431355e+00 3.461436e-03
3.320880e+00 4.000000e+00 8.455000e+03 3.321388e+00 1.529702e-04
1.749180e+00 6.300000e+01 4.317000e+03 1.741267e+00 4.523651e-03
1.875120e+00 5.800000e+01 5.390000e+03 1.883713e+00 4.582613e-03
1.969490e+00 5.500000e+01 5.029000e+03 1.971058e+00 7.959123e-04
2.556490e+00 3.500000e+01 5.026000e+03 2.545018e+00 4.487503e-03
3.244080e+00 8.000000e+00 2.374000e+03 3.254807e+00 3.306691e-03
2.119770e+00 5.000000e+01 1.060500e+04 2.114552e+00 2.461385e-03
3.026840e+00 1.800000e+01 2.114000e+03 3.019136e+00 2.545146e-03
2.369900e+00 4.100000e+01 3.626000e+03 2.379305e+00 3.968360e-03
3.118630e+00 1.300000e+01 8.465000e+03 3.113443e+00 1.663370e-03
2.985610e+00 2.500000e+01 8.800000e+02 2.974986e+00 3.558347e-03
2.295180e+00 4.400000e+01 3.268000e+03 2.294649e+00 2.314625e-04
2.938310e+00 2.100000e+01 2.477000e+03 2.934664e+00 1.240905e-03
2.289550e+00 4.400000e+01 1.033500e+04 2.287861e+00 7.374940e-04
1.385720e+00 7.700000e+01 4.911000e+03 1.380045e+00 4.095448e-03
2.990330e+00 1.800000e+01 7.529000e+03 2.991929e+00 5.347883e-04
3.109000e+00 1.300000e+01 3.684000e+03 3.121775e+00 4.109113e-03
