fname time Tem kT_1 I01 n1 Rsh1 I02 n2 Rsh2 Rs Iph Voc Isc Pm FF Vm Im dev 
0L33 32402 300.01 38.646 8.339543094E-11 2.578418340E+00 6.091606215E+03 9.314494172E-05 4.666457819E+00 2.480467911E+03 0.000000000E+00 2.559437793E-04 4.959394606E-01 2.279707979E-04 4.371101504E-05 3.866188343E-01 2.900749412E-01 1.506886974E-04 3.976948327E-03 
0L34 32422 300.02 38.645 3.773432010E-10 2.795011432E+00 6.477087950E+03 8.720771233E-05 4.220920428E+00 2.384406727E+03 0.000000000E+00 2.527834509E-04 4.957935367E-01 2.277920069E-04 4.368813222E-05 3.868335525E-01 2.901506432E-01 1.505705166E-04 1.933041247E-03 
0L35 32442 300.03 38.643 3.687811632E-10 2.788804662E+00 6.471264486E+03 8.662497451E-05 4.200947588E+00 2.383074340E+03 0.000000000E+00 2.526630512E-04 4.956140255E-01 2.277218229E-04 4.367764000E-05 3.869999641E-01 2.901703632E-01 1.505241249E-04 1.013066123E-03 
0L36 32462 300.03 38.643 2.824880868E-10 2.751242954E+00 6.313507035E+03 8.682694748E-05 4.195446585E+00 2.391074943E+03 0.000000000E+00 2.532376894E-04 4.954830632E-01 2.277576900E-04 4.368666860E-05 3.871212976E-01 2.906243127E-01 1.503200754E-04 1.814621138E-03 
0L37 32482 300.02 38.645 3.991007208E-10 2.807926876E+00 6.508432578E+03 8.820015626E-05 4.207079840E+00 2.398561067E+03 0.000000000E+00 2.523710497E-04 4.954855508E-01 2.274807883E-04 4.363568789E-05 3.871382725E-01 2.901988203E-01 1.503648011E-04 8.880313136E-04 
0L38 32502 300.02 38.645 1.773913996E-10 2.668164467E+00 6.283059042E+03 8.702816685E-05 4.378095294E+00 2.405934056E+03 0.000000000E+00 2.538297371E-04 4.953948842E-01 2.277130707E-04 4.365005974E-05 3.869415484E-01 2.895602168E-01 1.507460528E-04 2.477698181E-03 
0L39 32542 300.02 38.645 1.799019264E-10 2.688665237E+00 6.318773119E+03 9.196903137E-05 4.546071403E+00 2.448187404E+03 0.000000000E+00 2.542239358E-04 4.962460643E-01 2.275830287E-04 4.361425648E-05 3.861815533E-01 2.899259847E-01 1.504323820E-04 9.424776046E-04 
0L40 32562 300.03 38.643 6.065977286E-10 2.881383506E+00 6.662320662E+03 8.812251030E-05 4.149452482E+00 2.390786921E+03 0.000000000E+00 2.516079609E-04 4.958337917E-01 2.273448494E-04 4.359937888E-05 3.867755939E-01 2.901307250E-01 1.502749455E-04 2.198605661E-03 
0L41 32582 300.02 38.645 2.723592898E-10 2.747745238E+00 6.466998260E+03 9.030994162E-05 4.382481406E+00 2.424996450E+03 0.000000000E+00 2.527290740E-04 4.957937628E-01 2.271780522E-04 4.360111132E-05 3.871062009E-01 2.899166767E-01 1.503918706E-04 1.615323347E-03 
0L42 32602 300.02 38.645 3.834576783E-10 2.808930427E+00 6.479493581E+03 8.948346587E-05 4.283020074E+00 2.408795306E+03 0.000000000E+00 2.524633545E-04 4.960374626E-01 2.272235439E-04 4.354726810E-05 3.863608464E-01 2.903779605E-01 1.499675390E-04 1.777449292E-03 
L250 36784 300.01 38.646 6.055958789E-10 2.889145264E+00 6.676122359E+03 8.581369602E-05 4.129073788E+00 2.371883869E+03 0.000000000E+00 2.472783865E-04 4.969753311E-01 2.234358512E-04 4.293041758E-05 3.866138628E-01 2.915592602E-01 1.472442259E-04 2.022878016E-03 
L251 36802 300.01 38.646 2.128046103E-10 2.726185196E+00 6.332671876E+03 8.990568535E-05 4.403740602E+00 2.432923988E+03 0.000000000E+00 2.495094238E-04 4.967751123E-01 2.236357323E-04 4.296347240E-05 3.867215277E-01 2.915229596E-01 1.473759476E-04 1.141876408E-03 
L252 36822 300.02 38.645 3.517900301E-10 2.803929904E+00 6.485759434E+03 8.803993319E-05 4.225863556E+00 2.425455631E+03 0.000000000E+00 2.484500423E-04 4.964007667E-01 2.235707054E-04 4.294809856E-05 3.869871999E-01 2.910617314E-01 1.475566655E-04 9.127175197E-04 
L253 36844 300.02 38.645 3.404061312E-10 2.795276568E+00 6.396782964E+03 8.612940228E-05 4.168126992E+00 2.391401223E+03 0.000000000E+00 2.486820881E-04 4.965212190E-01 2.237961158E-04 4.298822884E-05 3.868647808E-01 2.914819007E-01 1.474816403E-04 1.671111203E-03 
L254 36862 300 38.647 3.474642816E-10 2.802651713E+00 6.442295852E+03 8.763230063E-05 4.195136773E+00 2.420075566E+03 0.000000000E+00 2.486441189E-04 4.963013652E-01 2.237164182E-04 4.296621258E-05 3.869757454E-01 2.914364048E-01 1.474291196E-04 1.234724371E-03 
L255 36884 300.02 38.645 1.680505764E-10 2.681672612E+00 6.274349820E+03 8.821119094E-05 4.417060290E+00 2.426538400E+03 0.000000000E+00 2.496987663E-04 4.966427042E-01 2.236275562E-04 4.296147711E-05 3.868208073E-01 2.910783815E-01 1.475941871E-04 1.289486851E-03 
L256 36902 300.03 38.643 2.606666654E-10 2.733053837E+00 6.348705304E+03 8.278834190E-05 4.149328583E+00 2.360667540E+03 0.000000000E+00 2.483714367E-04 4.958868129E-01 2.235646355E-04 4.295744236E-05 3.874830869E-01 2.911329591E-01 1.475526594E-04 1.789594621E-03 
L257 36922 300.01 38.646 3.971777803E-10 2.829767692E+00 6.609333358E+03 9.110340638E-05 4.357922280E+00 2.435149668E+03 0.000000000E+00 2.482830410E-04 4.970005470E-01 2.234168756E-04 4.292903456E-05 3.866146269E-01 2.911328501E-01 1.474551379E-04 2.668934451E-03 
L258 36942 300 38.647 2.114795156E-10 2.700350976E+00 6.377197542E+03 8.339468934E-05 4.307720815E+00 2.383463681E+03 0.000000000E+00 2.487340825E-04 4.969719412E-01 2.235032205E-04 4.296573823E-05 3.868179540E-01 2.908285469E-01 1.477356288E-04 2.506084731E-03 
L259 36968 300.01 38.646 2.270852489E-10 2.729510980E+00 6.408194797E+03 8.932391197E-05 4.414231851E+00 2.433731311E+03 0.000000000E+00 2.492226690E-04 4.965438690E-01 2.235840666E-04 4.293381320E-05 3.867238774E-01 2.909475308E-01 1.475654840E-04 1.395796735E-03 
L260 36982 300.01 38.646 3.348448593E-10 2.772901603E+00 6.432440621E+03 8.194988946E-05 4.098187724E+00 2.350646505E+03 0.000000000E+00 2.480245398E-04 4.962434165E-01 2.236481084E-04 4.298831895E-05 3.873383294E-01 2.912334787E-01 1.476077515E-04 1.001762188E-03 
L261 37004 300.01 38.646 4.214636228E-10 2.825787638E+00 6.539042254E+03 8.600325493E-05 4.160318972E+00 2.381382814E+03 0.000000000E+00 2.478692725E-04 4.965394754E-01 2.235281939E-04 4.297127480E-05 3.871614856E-01 2.912741833E-01 1.475286080E-04 1.065342400E-03 
L262 37022 300.02 38.645 3.317291547E-10 2.785843655E+00 6.449094650E+03 8.618222891E-05 4.183934271E+00 2.387541289E+03 0.000000000E+00 2.481196805E-04 4.962417385E-01 2.234326743E-04 4.295704379E-05 3.874310408E-01 2.913022018E-01 1.474655650E-04 3.067624457E-03 
L263 37042 300.02 38.645 1.699998379E-09 3.081366876E+00 7.091992179E+03 8.484467041E-05 3.798361529E+00 2.360325868E+03 0.000000000E+00 2.449681909E-04 4.959008455E-01 2.230874705E-04 4.289792628E-05 3.877629142E-01 2.913514500E-01 1.472377305E-04 3.298722854E-03 
L264 37064 300.02 38.645 2.967353803E-10 2.763500244E+00 6.444761363E+03 8.578836478E-05 4.227147765E+00 2.393524299E+03 0.000000000E+00 2.482632105E-04 4.962159012E-01 2.234236544E-04 4.293340281E-05 3.872536171E-01 2.911536403E-01 1.474596119E-04 1.613142054E-03 
L265 37082 300.01 38.646 1.724698074E-10 2.683848194E+00 6.311124882E+03 8.831239899E-05 4.418344368E+00 2.422123794E+03 0.000000000E+00 2.494209336E-04 4.965973793E-01 2.235207384E-04 4.297393754E-05 3.871532430E-01 2.913019483E-01 1.475236873E-04 1.217521724E-03 
L266 37102 300.01 38.646 1.395195018E-10 2.643893984E+00 6.221693134E+03 8.613808257E-05 4.411353539E+00 2.406415954E+03 0.000000000E+00 2.497999393E-04 4.964434916E-01 2.236586087E-04 4.296532219E-05 3.869569332E-01 2.910640167E-01 1.476146817E-04 1.531210002E-03 
L267 37122 300.01 38.646 5.336251543E-10 2.868953918E+00 6.554312017E+03 8.611188012E-05 4.113845489E+00 2.373444882E+03 0.000000000E+00 2.477609943E-04 4.962543656E-01 2.235727914E-04 4.288389545E-05 3.865190817E-01 2.910649191E-01 1.473344695E-04 1.381711866E-03 
L268 37142 300.02 38.645 5.140377615E-11 2.519290732E+00 6.059637296E+03 9.325741305E-05 4.832516364E+00 2.493309998E+03 0.000000000E+00 2.518547230E-04 4.970465882E-01 2.235953566E-04 4.298093069E-05 3.867371905E-01 2.908114993E-01 1.477965307E-04 1.482653762E-03 
L269 37162 300 38.647 1.606567722E-10 2.670616693E+00 6.296603977E+03 8.748814868E-05 4.424426804E+00 2.436560747E+03 0.000000000E+00 2.494265449E-04 4.963924991E-01 2.233847091E-04 4.288970978E-05 3.867893034E-01 2.909080439E-01 1.474339080E-04 2.387643163E-03 
L270 37182 299.87 38.664 1.461794373E-11 2.358990155E+00 5.802264632E+03 9.297903483E-05 4.987283192E+00 2.551865849E+03 0.000000000E+00 2.537975913E-04 4.965423780E-01 2.236978296E-04 4.302387710E-05 3.873392026E-01 2.905291975E-01 1.480879632E-04 2.087133648E-03 
L271 37204 299.85 38.667 4.709683653E-10 2.834046024E+00 6.526447268E+03 8.015802339E-05 4.035574811E+00 2.354586978E+03 0.000000000E+00 2.473562989E-04 4.970221635E-01 2.233727334E-04 4.288046682E-05 3.862367469E-01 2.913023119E-01 1.472026313E-04 2.037328860E-03 
L272 37224 299.91 38.659 3.157091487E-10 2.783612451E+00 6.409662799E+03 8.627393993E-05 4.209215938E+00 2.403156415E+03 0.000000000E+00 2.484701669E-04 4.966375963E-01 2.234928461E-04 4.293427870E-05 3.868129022E-01 2.915111228E-01 1.472817856E-04 2.870026954E-03 
L273 37242 299.95 38.654 1.939458064E-10 2.698475833E+00 6.345379413E+03 8.713300590E-05 4.381475192E+00 2.412685556E+03 0.000000000E+00 2.491546691E-04 4.965635679E-01 2.235059540E-04 4.295105868E-05 3.869990717E-01 2.911661209E-01 1.475139297E-04 1.315873876E-03 
L274 37262 300.02 38.645 2.855159583E-10 2.761787064E+00 6.396382595E+03 8.641684307E-05 4.225277778E+00 2.391490582E+03 0.000000000E+00 2.484308505E-04 4.962748610E-01 2.234470574E-04 4.294711364E-05 3.872906972E-01 2.912161166E-01 1.474750579E-04 2.001572201E-03 
L275 37282 300.05 38.641 1.820448185E-10 2.686603734E+00 6.295975789E+03 8.717358601E-05 4.356322727E+00 2.404309090E+03 0.000000000E+00 2.491060720E-04 4.959748465E-01 2.234041560E-04 4.291405987E-05 3.873010756E-01 2.910478659E-01 1.474467429E-04 2.463994206E-03 
L276 37302 300.06 38.64 4.642985884E-10 2.840738264E+00 6.542117476E+03 8.605415865E-05 4.113563685E+00 2.367111410E+03 0.000000000E+00 2.474632928E-04 4.959754933E-01 2.233284616E-04 4.291044525E-05 3.873992082E-01 2.915637532E-01 1.471734562E-04 1.153149646E-03 
L277 37322 300.07 38.638 1.762800367E-10 2.683368388E+00 6.292104130E+03 8.762966194E-05 4.389299281E+00 2.405630735E+03 0.000000000E+00 2.492405543E-04 4.962800564E-01 2.234299229E-04 4.293092743E-05 3.871703687E-01 2.911286855E-01 1.474637491E-04 1.438633946E-03 
L278 37342 300.06 38.64 6.421497903E-11 2.546844229E+00 6.040647287E+03 9.135403974E-05 4.730218306E+00 2.465474303E+03 0.000000000E+00 2.515785551E-04 4.969729265E-01 2.236224899E-04 4.293078560E-05 3.862963696E-01 2.908770262E-01 1.475908433E-04 7.728552733E-04 
L279 37364 300.06 38.64 1.987054004E-10 2.702915311E+00 6.328286282E+03 8.771688578E-05 4.380050651E+00 2.407517928E+03 0.000000000E+00 2.492253743E-04 4.964003436E-01 2.235368185E-04 4.293813560E-05 3.869564091E-01 2.910383249E-01 1.475343002E-04 1.048336417E-03 
L280 37382 300.05 38.641 4.297381159E-10 2.824384769E+00 6.466820408E+03 8.386850220E-05 4.055984338E+00 2.355141409E+03 0.000000000E+00 2.476417070E-04 4.960424996E-01 2.234620795E-04 4.293203392E-05 3.873100271E-01 2.915360151E-01 1.472615104E-04 1.064553454E-03 
L281 37402 300.02 38.645 2.223393707E-10 2.721621960E+00 6.357638721E+03 8.785471774E-05 4.359900219E+00 2.410020289E+03 0.000000000E+00 2.488730779E-04 4.961867461E-01 2.233314368E-04 4.286821051E-05 3.868479816E-01 2.908315776E-01 1.473987483E-04 7.713453478E-04 
L282 37444 300.03 38.643 1.837337557E-10 2.701402813E+00 6.307894446E+03 9.047066444E-05 4.455568500E+00 2.445618753E+03 0.000000000E+00 2.495499074E-04 4.962987203E-01 2.234126094E-04 4.287109516E-05 3.866461958E-01 2.907454730E-01 1.474523222E-04 1.205142672E-03 
L283 37462 300.05 38.641 2.940138906E-10 2.768726803E+00 6.437156168E+03 8.801787606E-05 4.291595524E+00 2.408318557E+03 0.000000000E+00 2.484746369E-04 4.961918242E-01 2.233693802E-04 4.288621534E-05 3.869407585E-01 2.909043042E-01 1.474237910E-04 1.724388422E-03 
L284 37482 300.03 38.643 2.988475361E-10 2.774955279E+00 6.382916067E+03 8.757270481E-05 4.232523367E+00 2.397004411E+03 0.000000000E+00 2.485310856E-04 4.962827259E-01 2.234473825E-04 4.292649669E-05 3.870980787E-01 2.915175868E-01 1.472518251E-04 2.912920681E-03 
L285 37502 300.03 38.643 1.466715034E-10 2.659174689E+00 6.284413606E+03 8.897313253E-05 4.470382698E+00 2.432947971E+03 0.000000000E+00 2.496634905E-04 4.964917385E-01 2.234931054E-04 4.296712104E-05 3.872220671E-01 2.908510700E-01 1.477289427E-04 1.890015694E-03 
L286 37522 300.03 38.643 4.804659480E-10 2.842322626E+00 6.594166730E+03 8.492810696E-05 4.131981433E+00 2.366637634E+03 0.000000000E+00 2.472790672E-04 4.963730730E-01 2.232501655E-04 4.288957750E-05 3.870363581E-01 2.910824643E-01 1.473451093E-04 2.985907981E-03 
L287 37544 300.03 38.643 1.461614208E-10 2.657086774E+00 6.301921429E+03 8.930988597E-05 4.496857430E+00 2.427518496E+03 0.000000000E+00 2.493388049E-04 4.963651047E-01 2.232152948E-04 4.290872511E-05 3.872758534E-01 2.908172761E-01 1.475453098E-04 1.650075749E-03 
L288 37562 300.02 38.645 2.620070481E-10 2.746876883E+00 6.407893482E+03 8.691254730E-05 4.309759714E+00 2.400841345E+03 0.000000000E+00 2.484460035E-04 4.964528347E-01 2.232431788E-04 4.287206679E-05 3.868282900E-01 2.909727290E-01 1.473404980E-04 8.775051479E-04 
L289 37582 300.02 38.645 4.432513994E-10 2.820975895E+00 6.582408663E+03 8.285143714E-05 4.125820146E+00 2.361294249E+03 0.000000000E+00 2.471292978E-04 4.964132654E-01 2.231074079E-04 4.284144243E-05 3.868180362E-01 2.909418249E-01 1.472508892E-04 3.432981329E-03 
L290 37604 300.02 38.645 1.256373945E-10 2.645146055E+00 6.241484182E+03 9.112698689E-05 4.542123156E+00 2.461640801E+03 0.000000000E+00 2.500163692E-04 4.966264493E-01 2.233733751E-04 4.294264788E-05 3.871039190E-01 2.912818860E-01 1.474264276E-04 1.201440935E-03 
L291 37622 300.02 38.645 7.372293652E-11 2.566772516E+00 6.121488889E+03 9.233945744E-05 4.728649678E+00 2.478298200E+03 0.000000000E+00 2.511200916E-04 4.966125752E-01 2.234506270E-04 4.290148505E-05 3.866099575E-01 2.909020706E-01 1.474774138E-04 1.063520774E-03 
L292 37644 300.05 38.641 1.735849297E-10 2.683804062E+00 6.308407399E+03 8.816800913E-05 4.404260313E+00 2.420245736E+03 0.000000000E+00 2.491928352E-04 4.963955337E-01 2.233408039E-04 4.293035575E-05 3.872295995E-01 2.912409753E-01 1.474049306E-04 1.997000894E-03 
L293 37662 300.03 38.643 1.227159785E-10 2.638012281E+00 6.209737449E+03 9.047923297E-05 4.538697513E+00 2.443025463E+03 0.000000000E+00 2.499285453E-04 4.964272944E-01 2.232715519E-04 4.289021362E-05 3.869627551E-01 2.910588993E-01 1.473592243E-04 1.496579374E-03 
L294 37682 300.03 38.643 1.686012143E-10 2.673961886E+00 6.216583649E+03 8.525669038E-05 4.290270628E+00 2.391577451E+03 0.000000000E+00 2.490580326E-04 4.960538920E-01 2.233092937E-04 4.289907398E-05 3.872685756E-01 2.910698245E-01 1.473841339E-04 9.900518958E-04 
L295 37702 300.02 38.645 1.035096393E-10 2.603916043E+00 6.222542633E+03 8.898450601E-05 4.582364869E+00 2.436540248E+03 0.000000000E+00 2.498938491E-04 4.965635138E-01 2.232226825E-04 4.290456639E-05 3.870707810E-01 2.907794661E-01 1.475501931E-04 1.564071198E-03 
L296 37722 300.03 38.643 1.749984764E-10 2.689808719E+00 6.287960734E+03 8.871052848E-05 4.405855124E+00 2.425642306E+03 0.000000000E+00 2.492053774E-04 4.965169754E-01 2.232500884E-04 4.290523653E-05 3.870655859E-01 2.911888394E-01 1.473450583E-04 2.364196639E-03 
L297 37742 300.03 38.643 4.924304160E-10 2.849080202E+00 6.585558855E+03 8.507139258E-05 4.130648095E+00 2.368516046E+03 0.000000000E+00 2.472491253E-04 4.964732684E-01 2.231823405E-04 4.286196332E-05 3.868266286E-01 2.914250085E-01 1.470771624E-04 1.500845843E-03 
L298 37764 300.02 38.645 1.609004571E-10 2.659541126E+00 6.206265299E+03 8.357056382E-05 4.228917129E+00 2.382934932E+03 0.000000000E+00 2.489625466E-04 4.955434679E-01 2.233889302E-04 4.292428544E-05 3.877570209E-01 2.911370588E-01 1.474366940E-04 1.996876169E-03 
L299 37782 300.02 38.645 1.261262782E-10 2.634692814E+00 6.140360521E+03 8.733349500E-05 4.368830870E+00 2.415851905E+03 0.000000000E+00 2.496939558E-04 4.956353427E-01 2.233577367E-04 4.289836947E-05 3.875051848E-01 2.910019168E-01 1.474161062E-04 1.680135846E-03 
L300 37802 300.02 38.645 2.780968863E-10 2.746967890E+00 6.428792842E+03 8.451329665E-05 4.223403039E+00 2.375091654E+03 0.000000000E+00 2.478523127E-04 4.961194924E-01 2.230834146E-04 4.286821536E-05 3.873306189E-01 2.911549546E-01 1.472350536E-04 1.788851041E-03 
L301 37822 300.02 38.645 3.113070113E-10 2.775583593E+00 6.438299180E+03 8.616042075E-05 4.220738793E+00 2.394602032E+03 0.000000000E+00 2.479205445E-04 4.963109410E-01 2.230840638E-04 4.285756653E-05 3.870839032E-01 2.910817822E-01 1.472354821E-04 1.573796538E-03 
L302 37842 300.01 38.646 1.615586000E-10 2.694015541E+00 6.269340087E+03 9.245628931E-05 4.477214691E+00 2.486664655E+03 0.000000000E+00 2.497236892E-04 4.964488204E-01 2.232159583E-04 4.287157131E-05 3.868741194E-01 2.914464344E-01 1.470993165E-04 1.837022974E-03 
L303 37864 300.02 38.645 1.504591302E-10 2.672006153E+00 6.325409081E+03 9.195810981E-05 4.569216064E+00 2.468708533E+03 0.000000000E+00 2.496317689E-04 4.964667560E-01 2.231885507E-04 4.285313165E-05 3.867412353E-01 2.909154038E-01 1.473044435E-04 1.565176323E-03 
L304 37882 300.02 38.645 3.100054114E-10 2.777728885E+00 6.401261421E+03 8.606332532E-05 4.203470048E+00 2.388569052E+03 0.000000000E+00 2.481591217E-04 4.965502665E-01 2.232582712E-04 4.290562246E-05 3.870289309E-01 2.916226385E-01 1.471272007E-04 1.232697148E-03 
L305 37902 300.02 38.645 2.639647269E-10 2.769668244E+00 6.417636887E+03 9.193356830E-05 4.417929975E+00 2.468804876E+03 0.000000000E+00 2.490019963E-04 4.966672172E-01 2.232134571E-04 4.282243879E-05 3.862651516E-01 2.911156873E-01 1.470976682E-04 2.358915436E-03 
L306 37924 300.03 38.643 2.051298039E-10 2.715944655E+00 6.360573816E+03 8.935126881E-05 4.420626261E+00 2.433954446E+03 0.000000000E+00 2.488473111E-04 4.965803161E-01 2.230667234E-04 4.284280396E-05 3.867707282E-01 2.910041371E-01 1.472240374E-04 2.016303262E-03 
L307 37942 300.02 38.645 1.620930018E-10 2.672146090E+00 6.302664539E+03 8.795005208E-05 4.393380096E+00 2.429170176E+03 0.000000000E+00 2.489138517E-04 4.960184774E-01 2.230580042E-04 4.287376058E-05 3.875037516E-01 2.912257892E-01 1.472182828E-04 2.986556086E-03 
L308 37962 300.01 38.646 3.490554546E-10 2.800765093E+00 6.521508517E+03 8.873904227E-05 4.290565704E+00 2.413342159E+03 0.000000000E+00 2.478156622E-04 4.964370194E-01 2.229842528E-04 4.283167655E-05 3.869249370E-01 2.910361552E-01 1.471696069E-04 1.445906922E-03 
L309 37982 300.02 38.645 3.797700560E-10 2.800709531E+00 6.501914219E+03 8.432627321E-05 4.143993203E+00 2.368771518E+03 0.000000000E+00 2.474357161E-04 4.961416793E-01 2.231093685E-04 4.286216664E-05 3.872135989E-01 2.910800079E-01 1.472521832E-04 2.426862702E-03 
L310 38002 300.01 38.646 3.610142897E-10 2.794025280E+00 6.413915914E+03 8.334424861E-05 4.080680480E+00 2.358711584E+03 0.000000000E+00 2.476096748E-04 4.960409345E-01 2.232067177E-04 4.288080987E-05 3.872917100E-01 2.915213077E-01 1.470932269E-04 6.302661715E-04 
L311 38022 300.02 38.645 2.572515871E-10 2.728844063E+00 6.313322516E+03 8.177091523E-05 4.119656198E+00 2.344965104E+03 0.000000000E+00 2.480553560E-04 4.957488809E-01 2.232940815E-04 4.288714117E-05 3.874254470E-01 2.910086845E-01 1.473740938E-04 2.526875619E-03 
L312 38042 300.01 38.646 2.019193661E-10 2.698124811E+00 6.289015840E+03 8.448682027E-05 4.281373930E+00 2.381642124E+03 0.000000000E+00 2.486567443E-04 4.962047565E-01 2.232224377E-04 4.285845118E-05 3.869347216E-01 2.909073474E-01 1.473268089E-04 1.051169318E-03 
L313 38062 300.02 38.645 1.918718551E-10 2.708586240E+00 6.357411994E+03 9.068307514E-05 4.475931722E+00 2.445473353E+03 0.000000000E+00 2.489650275E-04 4.965595251E-01 2.229863355E-04 4.282060174E-05 3.867258462E-01 2.909581857E-01 1.471709814E-04 1.807826631E-03 
L314 38082 300.02 38.645 2.518732857E-10 2.734868417E+00 6.419182110E+03 8.608799137E-05 4.271977323E+00 2.392127414E+03 0.000000000E+00 2.479378582E-04 4.959678065E-01 2.229572990E-04 4.285226670E-05 3.875240119E-01 2.912112639E-01 1.471518173E-04 1.712831822E-03 
L315 38102 300.03 38.643 4.741443930E-10 2.846745070E+00 6.592517608E+03 8.637747183E-05 4.164921792E+00 2.380478736E+03 0.000000000E+00 2.471069016E-04 4.964840350E-01 2.229472069E-04 4.283479516E-05 3.869807578E-01 2.911057092E-01 1.471451566E-04 1.724276026E-03 
L316 38122 300.01 38.646 2.041070304E-10 2.708475209E+00 6.380580212E+03 8.858902611E-05 4.421051331E+00 2.424709759E+03 0.000000000E+00 2.487358414E-04 4.962426657E-01 2.230728362E-04 4.282300064E-05 3.868443919E-01 2.908616549E-01 1.472280719E-04 1.841871817E-03 
L317 38142 300.02 38.645 2.077082341E-10 2.709027794E+00 6.372247154E+03 8.821500599E-05 4.402893432E+00 2.418500302E+03 0.000000000E+00 2.488046412E-04 4.960281524E-01 2.231786715E-04 4.282370567E-05 3.868345282E-01 2.907285095E-01 1.472979232E-04 1.519002615E-03 
L318 38162 300.02 38.645 1.301069698E-10 2.648709119E+00 6.206173886E+03 9.017354322E-05 4.513945088E+00 2.449442281E+03 0.000000000E+00 2.498951400E-04 4.964734192E-01 2.232440927E-04 4.285862362E-05 3.866893778E-01 2.908802994E-01 1.473411012E-04 1.549993169E-03 
L319 38182 300.02 38.645 1.943712879E-10 2.700187654E+00 6.384450763E+03 8.882956822E-05 4.424760826E+00 2.432645905E+03 0.000000000E+00 2.486467006E-04 4.959913125E-01 2.229679939E-04 4.280909058E-05 3.870966438E-01 2.904638009E-01 1.473818440E-04 1.961051357E-03 
L320 38204 300 38.647 2.249916889E-10 2.723117371E+00 6.349985563E+03 8.699403945E-05 4.311567345E+00 2.400169838E+03 0.000000000E+00 2.482860203E-04 4.961663368E-01 2.229270458E-04 4.282572709E-05 3.871815809E-01 2.910704040E-01 1.471318502E-04 1.112684300E-03 
L321 38222 300.01 38.646 3.374286510E-10 2.788102063E+00 6.386969465E+03 8.472339218E-05 4.158139074E+00 2.379969989E+03 0.000000000E+00 2.478233422E-04 4.961023459E-01 2.230202335E-04 4.276693411E-05 3.865383343E-01 2.909902495E-01 1.469703339E-04 1.636960050E-03 
