fname time Tem kT_1 I01 n1 Rsh1 I02 n2 Rsh2 Rs Iph Voc Isc Pm FF Vm Im dev 
L237 36522 300.03 38.643 1.255370724E-10 2.635852154E+00 6.201807857E+03 8.884440500E-05 4.494811934E+00 2.426278404E+03 0.000000000E+00 2.503502606E-04 4.965400337E-01 2.238197120E-04 4.300727171E-05 3.869806865E-01 2.911384895E-01 1.477210099E-04 1.660116316E-03 
L238 36542 300.01 38.646 1.331461581E-10 2.641722531E+00 6.223479558E+03 8.790781629E-05 4.452815583E+00 2.421603795E+03 0.000000000E+00 2.500916564E-04 4.964178477E-01 2.237786024E-04 4.300741256E-05 3.871483125E-01 2.911929273E-01 1.476938776E-04 1.765978937E-03 
L239 36562 300.02 38.645 1.473027408E-10 2.660968396E+00 6.288808659E+03 9.000034613E-05 4.508887186E+00 2.443659209E+03 0.000000000E+00 2.501812687E-04 4.963121794E-01 2.238425621E-04 4.298683165E-05 3.869348399E-01 2.905302174E-01 1.479599335E-04 2.421421751E-03 
0L24 32222 300.02 38.645 1.440408725E-10 2.648623635E+00 6.235272593E+03 9.091968082E-05 4.483681064E+00 2.447099674E+03 0.000000000E+00 2.550851820E-04 4.953827478E-01 2.282946648E-04 4.377890846E-05 3.871045617E-01 2.896751080E-01 1.511310681E-04 1.295774748E-03 
L240 36584 300.01 38.646 3.222362277E-10 2.802075045E+00 6.473012270E+03 9.209314728E-05 4.356375158E+00 2.467043252E+03 0.000000000E+00 2.493725809E-04 4.964777635E-01 2.238885979E-04 4.296204553E-05 3.865032701E-01 2.911840350E-01 1.475425860E-04 1.643944362E-03 
L241 36606 300.02 38.645 1.855062246E-10 2.690240038E+00 6.313386276E+03 8.749084360E-05 4.405127560E+00 2.414560365E+03 0.000000000E+00 2.498275788E-04 4.963583248E-01 2.239537743E-04 4.298483214E-05 3.866887516E-01 2.908123954E-01 1.478094910E-04 1.630454908E-03 
L242 36624 300.02 38.645 1.324223374E-10 2.641832235E+00 6.258648452E+03 8.873613570E-05 4.513051391E+00 2.430175076E+03 0.000000000E+00 2.501894041E-04 4.967114723E-01 2.238037913E-04 4.301512667E-05 3.869453001E-01 2.907718150E-01 1.479343061E-04 6.511306936E-04 
L243 36642 300.01 38.646 1.291608023E-10 2.640922566E+00 6.278076254E+03 9.034332023E-05 4.566668372E+00 2.447080355E+03 0.000000000E+00 2.502104344E-04 4.964755643E-01 2.236873066E-04 4.296949373E-05 3.869198569E-01 2.906146056E-01 1.478573096E-04 1.660424782E-03 
L244 36662 300.03 38.643 2.081619559E-10 2.713363701E+00 6.322068518E+03 8.788184154E-05 4.344169973E+00 2.413258971E+03 0.000000000E+00 2.493710676E-04 4.963531895E-01 2.237145828E-04 4.298174639E-05 3.870784077E-01 2.911024277E-01 1.476516247E-04 8.010401891E-04 
L245 36682 300.03 38.643 2.270526053E-10 2.731928604E+00 6.384033641E+03 8.952733513E-05 4.358770365E+00 2.429933328E+03 0.000000000E+00 2.492372355E-04 4.963907227E-01 2.236895964E-04 4.301315255E-05 3.873752168E-01 2.913476724E-01 1.476351336E-04 7.718207275E-04 
L246 36702 300.02 38.645 1.155983315E-10 2.632380090E+00 6.263294325E+03 9.272994412E-05 4.674679013E+00 2.472043028E+03 0.000000000E+00 2.508146670E-04 4.968592299E-01 2.238213346E-04 4.298296023E-05 3.865106626E-01 2.905316038E-01 1.479459021E-04 2.485273178E-03 
L247 36722 300.01 38.646 2.206145059E-10 2.730491750E+00 6.312071668E+03 8.888905593E-05 4.301914542E+00 2.446066536E+03 0.000000000E+00 2.496869412E-04 4.960581020E-01 2.239293792E-04 4.299800196E-05 3.870834933E-01 2.913746631E-01 1.475694609E-04 1.046788636E-03 
L248 36744 300.02 38.645 1.030493754E-10 2.608312534E+00 6.167877006E+03 8.945588363E-05 4.549223434E+00 2.446605306E+03 0.000000000E+00 2.507442932E-04 4.965115348E-01 2.238472512E-04 4.300799547E-05 3.869617987E-01 2.911075706E-01 1.477391858E-04 3.173557383E-03 
L249 36762 300.02 38.645 1.510439807E-10 2.675738819E+00 6.246809647E+03 9.061262407E-05 4.440818729E+00 2.466312805E+03 0.000000000E+00 2.500537037E-04 4.964257575E-01 2.236411469E-04 4.298265476E-05 3.871570906E-01 2.912041697E-01 1.476031570E-04 1.521714999E-03 
0L25 32242 300.02 38.645 1.581069572E-10 2.662948311E+00 6.294220070E+03 9.167773255E-05 4.524042865E+00 2.453328774E+03 0.000000000E+00 2.548457792E-04 4.954281671E-01 2.281360616E-04 4.371632177E-05 3.867844269E-01 2.894620841E-01 1.510260728E-04 1.714256387E-03 
L250 36784 300.01 38.646 1.047987033E-10 2.605280449E+00 6.237616377E+03 8.885254591E-05 4.593530489E+00 2.442567271E+03 0.000000000E+00 2.502854062E-04 4.967702123E-01 2.235800868E-04 4.296959669E-05 3.868767319E-01 2.907546690E-01 1.477864374E-04 8.577251977E-04 
L251 36802 300.01 38.646 8.471727651E-11 2.587271777E+00 6.157870332E+03 9.212891447E-05 4.671154226E+00 2.474557748E+03 0.000000000E+00 2.510581089E-04 4.967174159E-01 2.236892516E-04 4.299609634E-05 3.869675282E-01 2.907919979E-01 1.478585953E-04 1.149744381E-03 
L252 36822 300.02 38.645 1.714780185E-10 2.688653178E+00 6.316211574E+03 8.962687955E-05 4.425744823E+00 2.457521423E+03 0.000000000E+00 2.496988946E-04 4.963168641E-01 2.236155264E-04 4.296092808E-05 3.870906380E-01 2.910903206E-01 1.475862474E-04 9.487993529E-04 
L253 36844 300.02 38.645 1.202002255E-10 2.628300299E+00 6.224855775E+03 8.886369830E-05 4.551066736E+00 2.439523843E+03 0.000000000E+00 2.504723679E-04 4.967517843E-01 2.238061005E-04 4.297404578E-05 3.865403950E-01 2.909312590E-01 1.477120263E-04 1.625001799E-03 
L254 36862 300 38.647 1.651664632E-10 2.680655210E+00 6.252347786E+03 8.808167886E-05 4.369377094E+00 2.439991882E+03 0.000000000E+00 2.498865205E-04 4.962961291E-01 2.237907024E-04 4.299201617E-05 3.870837013E-01 2.910729434E-01 1.477018636E-04 1.356564046E-03 
L255 36884 300.02 38.645 9.644691995E-11 2.594549902E+00 6.180870997E+03 8.886377323E-05 4.555772860E+00 2.446299146E+03 0.000000000E+00 2.504700829E-04 4.963445869E-01 2.236320746E-04 4.297587888E-05 3.871750691E-01 2.907295759E-01 1.478208013E-04 1.262645225E-03 
L256 36902 300.03 38.643 1.034969514E-10 2.611549012E+00 6.199291033E+03 9.087980137E-05 4.598197621E+00 2.463520128E+03 0.000000000E+00 2.505873970E-04 4.963533149E-01 2.236149393E-04 4.294215943E-05 3.868941283E-01 2.909639138E-01 1.475858599E-04 1.581425379E-03 
L257 36922 300.01 38.646 1.057809467E-10 2.608015624E+00 6.216298073E+03 8.896860822E-05 4.552104568E+00 2.443198238E+03 0.000000000E+00 2.502591894E-04 4.964379664E-01 2.235826819E-04 4.297371913E-05 3.871683002E-01 2.907791885E-01 1.477881528E-04 7.519607301E-04 
L258 36942 300 38.647 1.547570360E-10 2.655280478E+00 6.272603824E+03 8.434263362E-05 4.374423406E+00 2.399187698E+03 0.000000000E+00 2.494221242E-04 4.968500846E-01 2.235881704E-04 4.297181832E-05 3.868205523E-01 2.907591893E-01 1.477917806E-04 2.302448025E-03 
L259 36968 300.01 38.646 1.160506473E-10 2.631096309E+00 6.216126706E+03 9.095128994E-05 4.573871769E+00 2.462310178E+03 0.000000000E+00 2.505529386E-04 4.965773665E-01 2.236993618E-04 4.296630814E-05 3.867910111E-01 2.910176692E-01 1.476415788E-04 7.125005364E-04 
0L26 32262 300.02 38.645 2.994024431E-10 2.769206365E+00 6.378214333E+03 9.081348944E-05 4.330569047E+00 2.428141547E+03 0.000000000E+00 2.539561653E-04 4.954624014E-01 2.281183313E-04 4.367774381E-05 3.864464369E-01 2.901055751E-01 1.505580987E-04 2.134814398E-03 
L260 36982 300.01 38.646 1.781337414E-10 2.691269396E+00 6.336461806E+03 8.918756024E-05 4.478824913E+00 2.434190395E+03 0.000000000E+00 2.497217474E-04 4.969132192E-01 2.236676664E-04 4.296321691E-05 3.865565488E-01 2.910379683E-01 1.476206598E-04 8.974709602E-04 
L261 37004 300.01 38.646 6.844509500E-11 2.547586107E+00 6.134297430E+03 9.045057323E-05 4.697570981E+00 2.463843996E+03 0.000000000E+00 2.511440694E-04 4.965599380E-01 2.236822524E-04 4.299531609E-05 3.870953378E-01 2.907958199E-01 1.478539688E-04 2.260521699E-03 
L262 37022 300.02 38.645 1.309667685E-10 2.644063310E+00 6.236382773E+03 8.952959585E-05 4.493613329E+00 2.439072033E+03 0.000000000E+00 2.499734254E-04 4.963302787E-01 2.235369268E-04 4.295666600E-05 3.871778653E-01 2.911637845E-01 1.475343717E-04 2.218945342E-03 
L263 37042 300.02 38.645 2.443099074E-10 2.738186897E+00 6.425689188E+03 8.781408226E-05 4.273490622E+00 2.434213343E+03 0.000000000E+00 2.485634251E-04 4.959065711E-01 2.233880389E-04 4.296181353E-05 3.878134144E-01 2.909519222E-01 1.476594937E-04 5.980900515E-04 
L264 37064 300.02 38.645 8.254672745E-11 2.575194383E+00 6.171450428E+03 9.040393362E-05 4.667621690E+00 2.462262016E+03 0.000000000E+00 2.507895923E-04 4.965929847E-01 2.235518942E-04 4.294395955E-05 3.868326749E-01 2.906178406E-01 1.477678021E-04 9.395461430E-04 
L265 37082 300.01 38.646 1.619041122E-10 2.675916782E+00 6.278277298E+03 8.839484958E-05 4.407524142E+00 2.425708151E+03 0.000000000E+00 2.495546940E-04 4.965530237E-01 2.235523132E-04 4.299377208E-05 3.873118199E-01 2.913952353E-01 1.475445267E-04 1.185867663E-03 
L266 37102 300.01 38.646 2.034857076E-10 2.694163768E+00 6.317771540E+03 8.365699331E-05 4.259025373E+00 2.377041069E+03 0.000000000E+00 2.488582726E-04 4.961539438E-01 2.235896562E-04 4.296172792E-05 3.872697581E-01 2.911294209E-01 1.475691731E-04 1.119818537E-03 
L267 37122 300.01 38.646 1.159863850E-10 2.623810966E+00 6.221607588E+03 8.966974513E-05 4.553782209E+00 2.440288359E+03 0.000000000E+00 2.502860171E-04 4.963773315E-01 2.236274161E-04 4.295460289E-05 3.869659237E-01 2.905916983E-01 1.478177220E-04 1.625256446E-03 
L268 37142 300.02 38.645 1.797015487E-10 2.694330352E+00 6.327970472E+03 8.916622730E-05 4.397017169E+00 2.430372141E+03 0.000000000E+00 2.492509043E-04 4.965666395E-01 2.234439551E-04 4.300369073E-05 3.875784134E-01 2.916038034E-01 1.474730104E-04 1.651108383E-03 
