fname time Tem kT_1 I01 n1 Rsh1 I02 n2 Rsh2 Rs Iph Voc Isc Pm FF Vm Im dev 
0L52 32802 300.01 38.646 1.016896636E-10 2.598366469E+00 6.214818585E+03 9.160491113E-05 4.645994761E+00 2.457568964E+03 0.000000000E+00 2.541707095E-04 4.959894194E-01 2.269356922E-04 4.354367347E-05 3.868564532E-01 2.898439692E-01 1.502314283E-04 1.425401294E-03 
0L53 32822 300.01 38.646 1.395901349E-10 2.643194427E+00 6.258807121E+03 8.968831206E-05 4.489220458E+00 2.438415001E+03 0.000000000E+00 2.533936874E-04 4.958384263E-01 2.268248019E-04 4.354298155E-05 3.871572913E-01 2.899810605E-01 1.501580189E-04 1.576166482E-03 
0L54 32846 300.02 38.645 1.735888814E-10 2.682452072E+00 6.283677720E+03 9.078484845E-05 4.479813932E+00 2.439514152E+03 0.000000000E+00 2.534164531E-04 4.960128183E-01 2.269215504E-04 4.351754817E-05 3.866302021E-01 2.901263785E-01 1.499951448E-04 1.484092092E-03 
0L55 32862 300.01 38.646 1.298686258E-10 2.633610788E+00 6.263447560E+03 9.058514997E-05 4.573903043E+00 2.446533326E+03 0.000000000E+00 2.537191249E-04 4.961504936E-01 2.268944763E-04 4.353198678E-05 3.866972981E-01 2.898188147E-01 1.502041433E-04 1.643663708E-03 
0L56 32882 300.01 38.646 9.986042174E-11 2.593637371E+00 6.208115553E+03 9.064988198E-05 4.631795001E+00 2.454675183E+03 0.000000000E+00 2.541381461E-04 4.961050420E-01 2.269252801E-04 4.354138244E-05 3.867636879E-01 2.898420176E-01 1.502245354E-04 8.393974390E-04 
0L57 32902 300.02 38.645 1.823936174E-10 2.685955309E+00 6.297721645E+03 8.911194280E-05 4.408977305E+00 2.421626571E+03 0.000000000E+00 2.529525303E-04 4.961142977E-01 2.268023670E-04 4.355780573E-05 3.871120300E-01 2.905473719E-01 1.499163646E-04 1.340034249E-03 
0L58 32922 300.02 38.645 1.180959718E-10 2.614850846E+00 6.241423179E+03 8.935787076E-05 4.533584895E+00 2.436034151E+03 0.000000000E+00 2.534715639E-04 4.959185932E-01 2.267523761E-04 4.354872803E-05 3.872694482E-01 2.901119636E-01 1.501100730E-04 1.328105632E-03 
0L59 32942 300.02 38.645 2.048606996E-10 2.706672907E+00 6.347129536E+03 9.011399228E-05 4.442064100E+00 2.426426308E+03 0.000000000E+00 2.527499849E-04 4.962711701E-01 2.266607735E-04 4.350489725E-05 3.867610534E-01 2.903757345E-01 1.498227713E-04 8.316282463E-04 
0L60 32962 300.01 38.646 2.362562179E-10 2.733289383E+00 6.406774860E+03 9.146140344E-05 4.458103356E+00 2.441314926E+03 0.000000000E+00 2.526374588E-04 4.962274246E-01 2.266316607E-04 4.347065065E-05 3.865403156E-01 2.901844256E-01 1.498035277E-04 3.069761287E-03 
0L61 32984 300.02 38.645 1.570932002E-10 2.667880894E+00 6.262672820E+03 9.050070215E-05 4.460195000E+00 2.437542670E+03 0.000000000E+00 2.531710658E-04 4.961282550E-01 2.267015772E-04 4.355334962E-05 3.872336223E-01 2.906468098E-01 1.498497425E-04 1.205627195E-03 
0L62 33002 300.01 38.646 1.746635042E-10 2.681134840E+00 6.330071129E+03 9.054696389E-05 4.509427319E+00 2.435325484E+03 0.000000000E+00 2.530499965E-04 4.963456520E-01 2.266894554E-04 4.350618051E-05 3.866654931E-01 2.903475587E-01 1.498417300E-04 5.944127370E-04 
0L63 33022 300.02 38.645 1.490954247E-10 2.657306019E+00 6.241022265E+03 9.002052147E-05 4.476800001E+00 2.432457735E+03 0.000000000E+00 2.533542832E-04 4.960909987E-01 2.267743074E-04 4.353476736E-05 3.869733273E-01 2.904296285E-01 1.498978172E-04 1.243754028E-03 
0L64 33042 300.02 38.645 2.281780551E-10 2.730806543E+00 6.404874918E+03 9.222728336E-05 4.487724337E+00 2.450719229E+03 0.000000000E+00 2.526254303E-04 4.963356069E-01 2.265006501E-04 4.344801368E-05 3.864782351E-01 2.902010732E-01 1.497169297E-04 1.065902587E-03 
0L65 33064 300.03 38.643 1.332833227E-10 2.642500900E+00 6.180178492E+03 8.985142302E-05 4.464961377E+00 2.434943551E+03 0.000000000E+00 2.533718290E-04 4.960186726E-01 2.265988798E-04 4.350272831E-05 3.870443308E-01 2.904405676E-01 1.497818596E-04 1.920619245E-03 
0L66 33082 300.02 38.645 1.729148580E-10 2.672587126E+00 6.272097431E+03 8.723932182E-05 4.343052283E+00 2.408208651E+03 0.000000000E+00 2.524237040E-04 4.958504999E-01 2.264574825E-04 4.351923782E-05 3.875643754E-01 2.907322077E-01 1.496883960E-04 1.391552087E-03 
0L67 33102 300.02 38.645 1.450971278E-10 2.653326607E+00 6.224721607E+03 8.977319396E-05 4.505487712E+00 2.432895795E+03 0.000000000E+00 2.533395398E-04 4.962743593E-01 2.266154239E-04 4.346295659E-05 3.864630376E-01 2.901538524E-01 1.497927952E-04 2.251845498E-03 
0L68 33124 300.02 38.645 2.855025051E-10 2.755904642E+00 6.402850691E+03 8.806426697E-05 4.316435103E+00 2.403304232E+03 0.000000000E+00 2.521128065E-04 4.961813057E-01 2.266233683E-04 4.346768314E-05 3.865639984E-01 2.906148932E-01 1.495714231E-04 1.665411847E-03 
0L69 33150 300.01 38.646 1.822834636E-10 2.683185885E+00 6.290861603E+03 8.788802040E-05 4.354999899E+00 2.412973291E+03 0.000000000E+00 2.524704268E-04 4.959617331E-01 2.265090301E-04 4.352704847E-05 3.874588005E-01 2.907182121E-01 1.497224689E-04 2.207765701E-03 
0L70 33162 300.01 38.646 2.308973056E-10 2.733838086E+00 6.330656222E+03 9.073499240E-05 4.414932639E+00 2.435733644E+03 0.000000000E+00 2.526532231E-04 4.964501898E-01 2.265135214E-04 4.344224065E-05 3.863157409E-01 2.905856407E-01 1.494989241E-04 2.794684066E-03 
0L71 33184 300.02 38.645 1.853503057E-10 2.682012090E+00 6.286774457E+03 8.676776567E-05 4.358627452E+00 2.402647302E+03 0.000000000E+00 2.522225150E-04 4.960294904E-01 2.262813191E-04 4.343437023E-05 3.869700289E-01 2.903911440E-01 1.495719519E-04 1.002041395E-03 
0L72 33202 300.03 38.643 1.403652820E-10 2.647877197E+00 6.247925540E+03 8.976045914E-05 4.467945595E+00 2.437212953E+03 0.000000000E+00 2.528095175E-04 4.960488777E-01 2.263033301E-04 4.348455431E-05 3.873643124E-01 2.906983849E-01 1.495865012E-04 4.894587345E-04 
0L73 33222 300.01 38.646 1.602674936E-10 2.674771928E+00 6.298493472E+03 9.199055020E-05 4.522756654E+00 2.456279269E+03 0.000000000E+00 2.529280690E-04 4.961181814E-01 2.263491492E-04 4.344724464E-05 3.868995547E-01 2.903901717E-01 1.496167876E-04 1.864760850E-03 
0L74 33244 300.03 38.643 2.146252097E-10 2.720916341E+00 6.351711371E+03 9.154926407E-05 4.439492564E+00 2.448325051E+03 0.000000000E+00 2.525677418E-04 4.960392060E-01 2.264067756E-04 4.343469357E-05 3.867509050E-01 2.902323931E-01 1.496548787E-04 8.833628432E-04 
0L75 33264 300.01 38.646 9.463876064E-11 2.595839975E+00 6.234235150E+03 9.360251627E-05 4.712491062E+00 2.483383875E+03 0.000000000E+00 2.537722622E-04 4.962340534E-01 2.263604309E-04 4.346774515E-05 3.869724403E-01 2.900738710E-01 1.498506053E-04 1.882258166E-03 
0L76 33284 300.01 38.646 1.099074276E-10 2.607480550E+00 6.176831789E+03 8.851315231E-05 4.531381116E+00 2.440185522E+03 0.000000000E+00 2.533240824E-04 4.962291955E-01 2.263486538E-04 4.342803378E-05 3.866428104E-01 2.902624066E-01 1.496164601E-04 7.698628193E-04 
0L77 33304 300.01 38.646 1.238116778E-10 2.629582990E+00 6.268245520E+03 9.067128222E-05 4.572792068E+00 2.448960885E+03 0.000000000E+00 2.528521979E-04 4.963993612E-01 2.261069077E-04 4.344526483E-05 3.870770338E-01 2.902489310E-01 1.496827729E-04 4.454622971E-04 
0L78 33322 300.02 38.645 2.156492256E-10 2.714495318E+00 6.320252078E+03 8.888455683E-05 4.369402454E+00 2.418722750E+03 0.000000000E+00 2.521519779E-04 4.960459616E-01 2.262170749E-04 4.340487655E-05 3.868042388E-01 2.907161827E-01 1.493032694E-04 1.413655058E-03 
0L79 33342 300.02 38.645 8.821374515E-11 2.591900875E+00 6.177345710E+03 9.450958710E-05 4.752380131E+00 2.493579713E+03 0.000000000E+00 2.540588207E-04 4.964411768E-01 2.262579324E-04 4.340502629E-05 3.864278451E-01 2.902249533E-01 1.495564933E-04 1.718965960E-03 
0L80 33362 300.02 38.645 1.636950339E-10 2.669071234E+00 6.255351497E+03 8.876642003E-05 4.439178714E+00 2.421208254E+03 0.000000000E+00 2.526665548E-04 4.961046764E-01 2.263110179E-04 4.342340022E-05 3.867629005E-01 2.902797029E-01 1.495915829E-04 6.697396533E-04 
0L81 33382 300.03 38.643 2.266845286E-10 2.725243738E+00 6.379342917E+03 9.034393257E-05 4.434798558E+00 2.431354135E+03 0.000000000E+00 2.521312934E-04 4.963292437E-01 2.261701446E-04 4.339459611E-05 3.865721033E-01 2.902678361E-01 1.494984656E-04 1.057805428E-03 
0L82 33402 300.02 38.645 8.789441534E-11 2.583193601E+00 6.139938328E+03 9.173396209E-05 4.648205637E+00 2.463255187E+03 0.000000000E+00 2.536844444E-04 4.961435861E-01 2.261773422E-04 4.341030850E-05 3.868444712E-01 2.903636963E-01 1.495032232E-04 1.611524466E-03 
0L83 33424 300.03 38.643 1.136936059E-10 2.621549812E+00 6.199499164E+03 9.128902783E-05 4.573123874E+00 2.456864285E+03 0.000000000E+00 2.531185073E-04 4.962348117E-01 2.260701022E-04 4.340852699E-05 3.869409474E-01 2.904895132E-01 1.494323376E-04 9.572722859E-04 
0L84 33442 300.01 38.646 1.838701183E-10 2.694602932E+00 6.269754601E+03 8.969722104E-05 4.394434065E+00 2.431362821E+03 0.000000000E+00 2.523426863E-04 4.961765400E-01 2.261236907E-04 4.342493863E-05 3.870409542E-01 2.909706690E-01 1.492416359E-04 2.110358726E-03 
0L85 33462 300.01 38.646 1.280079649E-10 2.637653263E+00 6.287494515E+03 9.169433294E-05 4.610093216E+00 2.459218366E+03 0.000000000E+00 2.528021829E-04 4.964580088E-01 2.259814176E-04 4.339558171E-05 3.868033838E-01 2.900780026E-01 1.495996984E-04 1.623299257E-03 
0L86 33482 300.02 38.645 1.648299072E-10 2.677214859E+00 6.317462704E+03 9.143544924E-05 4.536314224E+00 2.447423446E+03 0.000000000E+00 2.526529176E-04 4.964322317E-01 2.261576073E-04 4.341305242E-05 3.866777214E-01 2.904073891E-01 1.494901784E-04 1.214269533E-03 
0L87 33502 300.02 38.645 1.213304497E-10 2.629376931E+00 6.224834121E+03 9.083057966E-05 4.572713497E+00 2.447002993E+03 0.000000000E+00 2.530294350E-04 4.964873650E-01 2.261201305E-04 4.342735291E-05 3.868262431E-01 2.905511984E-01 1.494654062E-04 1.146473904E-03 
0L88 33522 300.01 38.646 1.874779126E-10 2.691249598E+00 6.295766979E+03 8.838620955E-05 4.385883801E+00 2.417889916E+03 0.000000000E+00 2.519295456E-04 4.961562685E-01 2.259053199E-04 4.337844267E-05 3.870160851E-01 2.904999344E-01 1.493234164E-04 1.561991761E-03 
0L89 33542 300.02 38.645 1.504425749E-10 2.664147676E+00 6.257922496E+03 9.080148250E-05 4.511319566E+00 2.445000278E+03 0.000000000E+00 2.525640171E-04 4.963717606E-01 2.259443503E-04 4.337379010E-05 3.867397582E-01 2.904186001E-01 1.493492155E-04 2.048037780E-03 
0L90 33562 300.01 38.646 1.618397739E-10 2.671660159E+00 6.343846506E+03 9.098291515E-05 4.534097791E+00 2.446328634E+03 0.000000000E+00 2.521818089E-04 4.963605147E-01 2.258282548E-04 4.337325784E-05 3.869425946E-01 2.901254160E-01 1.494983047E-04 9.324729015E-04 
0L91 33582 300.03 38.643 1.296876790E-10 2.638178987E+00 6.247357661E+03 9.067081212E-05 4.548216633E+00 2.445226371E+03 0.000000000E+00 2.526960890E-04 4.962878257E-01 2.259559846E-04 4.339326742E-05 3.869589381E-01 2.905340545E-01 1.493569058E-04 1.878213154E-03 
0L92 33602 300.03 38.643 1.039221317E-10 2.600494584E+00 6.214854222E+03 8.999699685E-05 4.650455663E+00 2.451819763E+03 0.000000000E+00 2.532482917E-04 4.965282987E-01 2.260652596E-04 4.334550679E-05 3.861590809E-01 2.900739962E-01 1.494291366E-04 2.762961266E-03 
0L93 33624 300.03 38.643 2.221272429E-10 2.712433146E+00 6.358295848E+03 8.757788074E-05 4.344428068E+00 2.406117841E+03 0.000000000E+00 2.515944520E-04 4.959266331E-01 2.259443552E-04 4.336998796E-05 3.870529426E-01 2.903931357E-01 1.493492188E-04 1.661709875E-03 
0L94 33642 300.02 38.645 4.146893294E-10 2.804345553E+00 6.462227975E+03 8.141165816E-05 4.001244580E+00 2.352661652E+03 0.000000000E+00 2.499259469E-04 4.958370122E-01 2.257430440E-04 4.336880766E-05 3.874575816E-01 2.910845600E-01 1.489904091E-04 1.886856360E-03 
0L95 33664 300.02 38.645 9.100600547E-11 2.583974530E+00 6.192673500E+03 9.070649528E-05 4.642686639E+00 2.454619137E+03 0.000000000E+00 2.528933587E-04 4.963570962E-01 2.256936768E-04 4.335912472E-05 3.870498289E-01 2.902038205E-01 1.494092140E-04 1.458890082E-03 
0L96 33682 300.01 38.646 1.222492171E-10 2.630540823E+00 6.249113245E+03 9.101511181E-05 4.600025761E+00 2.449016297E+03 0.000000000E+00 2.525998817E-04 4.965662505E-01 2.257275872E-04 4.334634048E-05 3.867146274E-01 2.905135137E-01 1.492059351E-04 2.542044088E-03 
0L97 33702 300 38.647 7.581051804E-11 2.567483595E+00 6.108315746E+03 9.254596707E-05 4.691285776E+00 2.473420358E+03 0.000000000E+00 2.536748518E-04 4.965438399E-01 2.259070289E-04 4.340604267E-05 3.869571278E-01 2.906825690E-01 1.493245461E-04 1.465788300E-03 
0L98 33722 300.02 38.645 1.115713421E-10 2.620994517E+00 6.200881050E+03 9.193748445E-05 4.600297156E+00 2.461791776E+03 0.000000000E+00 2.530736101E-04 4.963133157E-01 2.259440823E-04 4.338382596E-05 3.868752535E-01 2.904861419E-01 1.493490384E-04 7.241458689E-04 
0L99 33742 300.03 38.643 2.127456546E-10 2.691812450E+00 6.286531112E+03 8.199360133E-05 4.197909593E+00 2.366771657E+03 0.000000000E+00 2.512667991E-04 4.959203908E-01 2.259228017E-04 4.336359957E-05 3.870377218E-01 2.903780609E-01 1.493349719E-04 1.420261566E-03 
L462 53050 299.99 38.649 1.285370746E-09 2.983202275E+00 7.086082512E+03 8.317875240E-05 4.186858140E+00 2.432983291E+03 0.000000000E+00 2.488250248E-04 4.934694660E-01 2.253236207E-04 4.245733386E-05 3.818437727E-01 2.859305654E-01 1.484882660E-04 7.389791778E-03 
L463 53350 299.98 38.65 1.586980529E-09 3.034233429E+00 7.191233572E+03 8.626163744E-05 4.210894790E+00 2.441324420E+03 0.000000000E+00 2.487162275E-04 4.935602152E-01 2.253693133E-04 4.248672283E-05 3.819603716E-01 2.860704753E-01 1.485183775E-04 5.648388331E-03 
L464 53650 299.99 38.649 1.612449522E-09 3.025784606E+00 7.138187326E+03 8.206995499E-05 4.041902933E+00 2.412011853E+03 0.000000000E+00 2.483495041E-04 4.931517613E-01 2.254157285E-04 4.254263917E-05 3.827010235E-01 2.859540664E-01 1.487743808E-04 4.317746737E-03 
L465 53950 299.99 38.649 1.901543236E-09 3.050801514E+00 7.299808416E+03 8.182470578E-05 4.048401250E+00 2.411559501E+03 0.000000000E+00 2.478326430E-04 4.930904488E-01 2.252755983E-04 4.249822575E-05 3.825868662E-01 2.858332266E-01 1.486818949E-04 6.274191015E-03 
L466 54250 299.99 38.649 1.493130436E-09 3.012606940E+00 6.993030241E+03 8.164158944E-05 4.008812222E+00 2.395766200E+03 0.000000000E+00 2.488975195E-04 4.927797577E-01 2.257092392E-04 4.255197162E-05 3.825757966E-01 2.860783131E-01 1.487423886E-04 4.166510242E-03 
L467 54552 299.99 38.649 1.342489744E-09 2.993159702E+00 7.057027535E+03 8.283420889E-05 4.111775960E+00 2.426173983E+03 0.000000000E+00 2.487895347E-04 4.931914736E-01 2.254269604E-04 4.251285248E-05 3.823832242E-01 2.861732107E-01 1.485563669E-04 5.404618608E-03 
L468 54854 299.99 38.649 1.975984932E-09 3.062301371E+00 7.336204351E+03 8.343296141E-05 4.105829888E+00 2.426287941E+03 0.000000000E+00 2.480574681E-04 4.930998673E-01 2.253626237E-04 4.246441313E-05 3.821275506E-01 2.854955220E-01 1.487393316E-04 4.815384319E-03 
L469 55150 299.99 38.649 8.261575041E-10 2.913181970E+00 6.961011379E+03 8.755766034E-05 4.413637784E+00 2.476329541E+03 0.000000000E+00 2.501041887E-04 4.937411475E-01 2.255705911E-04 4.250915388E-05 3.816811052E-01 2.855328286E-01 1.488765901E-04 7.937530270E-03 
L470 55450 299.98 38.65 1.301335600E-09 2.979855477E+00 7.110282654E+03 8.213955578E-05 4.102966145E+00 2.418762154E+03 0.000000000E+00 2.484835564E-04 4.930700413E-01 2.253587246E-04 4.256056996E-05 3.830226382E-01 2.861469516E-01 1.487367582E-04 3.696104641E-03 
L471 55750 299.98 38.65 1.360567175E-09 2.992807874E+00 6.997239901E+03 8.181452211E-05 4.062680482E+00 2.416884463E+03 0.000000000E+00 2.491470970E-04 4.927244417E-01 2.257466689E-04 4.251291999E-05 3.822042208E-01 2.857683783E-01 1.487670548E-04 3.623721681E-03 
