Time mark : 46171
4.72290E+4 3.40007E+2 4.72290E+4 1.53000E-4
4.72480E+4 3.40007E+2 4.72480E+4 1.53100E-4
4.72670E+4 3.40007E+2 4.72670E+4 1.53200E-4
4.72860E+4 3.40007E+2 4.72860E+4 1.53600E-4
4.73050E+4 3.40007E+2 4.73050E+4 1.55400E-4
4.73240E+4 3.40007E+2 4.73240E+4 1.55800E-4
4.73430E+4 3.40007E+2 4.73430E+4 1.56200E-4
4.73620E+4 3.40007E+2 4.73620E+4 1.55200E-4
4.73810E+4 3.40007E+2 4.73810E+4 1.55600E-4
4.74000E+4 3.39996E+2 4.74010E+4 1.55700E-4
4.74190E+4 3.39985E+2 4.74190E+4 1.56200E-4
4.74380E+4 3.39996E+2 4.74380E+4 1.56500E-4
4.74570E+4 3.39996E+2 4.74570E+4 1.56800E-4
4.74760E+4 3.39996E+2 4.74760E+4 1.57100E-4
4.74950E+4 3.39996E+2 4.74950E+4 1.57100E-4
4.75140E+4 3.39996E+2 4.75140E+4 1.56900E-4
4.75330E+4 3.39996E+2 4.75330E+4 1.57200E-4
4.75520E+4 3.39996E+2 4.75520E+4 1.57600E-4
4.75710E+4 3.39996E+2 4.75710E+4 1.57800E-4
4.75900E+4 3.40007E+2 4.75910E+4 1.58100E-4
4.76090E+4 3.39996E+2 4.76090E+4 1.58400E-4
4.76280E+4 3.40007E+2 4.76280E+4 1.58400E-4
4.76470E+4 3.40007E+2 4.76470E+4 1.58400E-4
4.76660E+4 3.40007E+2 4.76660E+4 1.58500E-4
4.76850E+4 3.40007E+2 4.76850E+4 1.58600E-4
4.77040E+4 3.40007E+2 4.77040E+4 1.59000E-4
4.77230E+4 3.40007E+2 4.77230E+4 1.59200E-4
4.77420E+4 3.40007E+2 4.77420E+4 1.59500E-4
4.77610E+4 3.40007E+2 4.77610E+4 1.59400E-4
4.77800E+4 3.40007E+2 4.77800E+4 1.59400E-4
4.77990E+4 3.40007E+2 4.77990E+4 1.59500E-4
4.78180E+4 3.40007E+2 4.78180E+4 1.59800E-4
4.78370E+4 3.40007E+2 4.78370E+4 1.60000E-4
4.78560E+4 3.40007E+2 4.78560E+4 1.59900E-4
4.78750E+4 3.40007E+2 4.78750E+4 1.60300E-4
4.78940E+4 3.40007E+2 4.78940E+4 1.60100E-4
4.79130E+4 3.40007E+2 4.79130E+4 1.60000E-4
4.79320E+4 3.40007E+2 4.79320E+4 1.60200E-4
4.79510E+4 3.40007E+2 4.79510E+4 1.60600E-4
4.79700E+4 3.40007E+2 4.79700E+4 1.60700E-4
4.79890E+4 3.40007E+2 4.79890E+4 1.60900E-4
4.80080E+4 3.40007E+2 4.80080E+4 1.61000E-4
4.80270E+4 3.40007E+2 4.80270E+4 1.60800E-4
4.80460E+4 3.40007E+2 4.80460E+4 1.60500E-4
4.80650E+4 3.40007E+2 4.80650E+4 1.60700E-4
4.80840E+4 3.40017E+2 4.80840E+4 1.61000E-4
4.81030E+4 3.40007E+2 4.81030E+4 1.61300E-4
4.81220E+4 3.40007E+2 4.81220E+4 1.61500E-4
4.81410E+4 3.40007E+2 4.81410E+4 1.61600E-4
4.81600E+4 3.40007E+2 4.81600E+4 1.61500E-4
4.81790E+4 3.40017E+2 4.81790E+4 1.61300E-4
4.81980E+4 3.40007E+2 4.81980E+4 1.61400E-4
4.82170E+4 3.40017E+2 4.82170E+4 1.61700E-4
4.82360E+4 3.40017E+2 4.82360E+4 1.61800E-4
4.82550E+4 3.40007E+2 4.82550E+4 1.62000E-4
4.82740E+4 3.40007E+2 4.82740E+4 1.62000E-4
4.82930E+4 3.40007E+2 4.82930E+4 1.61700E-4
4.83120E+4 3.40007E+2 4.83130E+4 1.61600E-4
4.83310E+4 3.40007E+2 4.83310E+4 1.61800E-4
4.83500E+4 3.40007E+2 4.83500E+4 1.61900E-4
4.83690E+4 3.40007E+2 4.83690E+4 1.62200E-4
4.83880E+4 3.40007E+2 4.83880E+4 1.62300E-4
4.84070E+4 3.40007E+2 4.84070E+4 1.62400E-4
4.84260E+4 3.40007E+2 4.84260E+4 1.62000E-4
4.84450E+4 3.40007E+2 4.84450E+4 1.62100E-4
4.84640E+4 3.40007E+2 4.84640E+4 1.62200E-4
4.84830E+4 3.40007E+2 4.84830E+4 1.62300E-4
4.85020E+4 3.40017E+2 4.85020E+4 1.62400E-4
4.85210E+4 3.40007E+2 4.85210E+4 1.62600E-4
4.85400E+4 3.40017E+2 4.85400E+4 1.62700E-4
4.85590E+4 3.40017E+2 4.85590E+4 1.62300E-4
4.85780E+4 3.40007E+2 4.85780E+4 1.62400E-4
4.85970E+4 3.40007E+2 4.85970E+4 1.62400E-4
4.86160E+4 3.40007E+2 4.86160E+4 1.62700E-4
4.86350E+4 3.40007E+2 4.86350E+4 1.62800E-4
4.86540E+4 3.40007E+2 4.86540E+4 1.62800E-4
4.86730E+4 3.40007E+2 4.86730E+4 1.62900E-4
4.86920E+4 3.40007E+2 4.86920E+4 1.62600E-4
4.87110E+4 3.40007E+2 4.87110E+4 1.62600E-4
4.87300E+4 3.40007E+2 4.87300E+4 1.62600E-4
4.87490E+4 3.40007E+2 4.87490E+4 1.62700E-4
4.87680E+4 3.40017E+2 4.87680E+4 1.63100E-4
4.87870E+4 3.40007E+2 4.87870E+4 1.63100E-4
4.88060E+4 3.40017E+2 4.88060E+4 1.63000E-4
4.88250E+4 3.40017E+2 4.88250E+4 1.62800E-4
4.88440E+4 3.40017E+2 4.88440E+4 1.62800E-4
4.88630E+4 3.40017E+2 4.88630E+4 1.62900E-4
4.88820E+4 3.40017E+2 4.88820E+4 1.63100E-4
4.89010E+4 3.40007E+2 4.89010E+4 1.63200E-4
4.89200E+4 3.40017E+2 4.89200E+4 1.63500E-4
4.89390E+4 3.40017E+2 4.89390E+4 1.63200E-4
4.89580E+4 3.40007E+2 4.89580E+4 1.62800E-4
4.89770E+4 3.40007E+2 4.89770E+4 1.63000E-4
4.89960E+4 3.40007E+2 4.89960E+4 1.63000E-4
4.90150E+4 3.40007E+2 4.90150E+4 1.63300E-4
4.90340E+4 3.40007E+2 4.90340E+4 1.63200E-4
4.90530E+4 3.40007E+2 4.90530E+4 1.63500E-4
4.90720E+4 3.40007E+2 4.90720E+4 1.63400E-4
4.90910E+4 3.40007E+2 4.90910E+4 1.63100E-4
4.91100E+4 3.40007E+2 4.91100E+4 1.63300E-4
4.91290E+4 3.40007E+2 4.91290E+4 1.63200E-4
4.91480E+4 3.40017E+2 4.91480E+4 1.63400E-4
4.91670E+4 3.40017E+2 4.91670E+4 1.63500E-4
4.91860E+4 3.40017E+2 4.91860E+4 1.63500E-4
4.92050E+4 3.40017E+2 4.92050E+4 1.63400E-4
4.92240E+4 3.40017E+2 4.92240E+4 1.63100E-4
4.92430E+4 3.40017E+2 4.92430E+4 1.63300E-4
4.92620E+4 3.40017E+2 4.92630E+4 1.63400E-4
4.92810E+4 3.40007E+2 4.92810E+4 1.63400E-4
4.93000E+4 3.40007E+2 4.93000E+4 1.63700E-4
4.93190E+4 3.40017E+2 4.93190E+4 1.63500E-4
4.93380E+4 3.40017E+2 4.93380E+4 1.63400E-4
4.93570E+4 3.40017E+2 4.93570E+4 1.63300E-4
4.93760E+4 3.40007E+2 4.93760E+4 1.63200E-4
