Time mark : 49718
5.09410E+4 3.40007E+2 5.09410E+4 1.47900E-4
5.09600E+4 3.40017E+2 5.09600E+4 1.48400E-4
5.09790E+4 3.40017E+2 5.09790E+4 1.48400E-4
5.09980E+4 3.40017E+2 5.09980E+4 1.48500E-4
5.10170E+4 3.40017E+2 5.10170E+4 1.49000E-4
5.10360E+4 3.40017E+2 5.10360E+4 1.49200E-4
5.10550E+4 3.40017E+2 5.10550E+4 1.49500E-4
5.10740E+4 3.40017E+2 5.10740E+4 1.49500E-4
5.10930E+4 3.40017E+2 5.10930E+4 1.49600E-4
5.11120E+4 3.40017E+2 5.11120E+4 1.49300E-4
5.11310E+4 3.40017E+2 5.11310E+4 1.49500E-4
5.11500E+4 3.40017E+2 5.11500E+4 1.50200E-4
5.11690E+4 3.40017E+2 5.11690E+4 1.50300E-4
5.11880E+4 3.40017E+2 5.11880E+4 1.50700E-4
5.12070E+4 3.40017E+2 5.12070E+4 1.50900E-4
5.12260E+4 3.40007E+2 5.12260E+4 1.50900E-4
5.12450E+4 3.40007E+2 5.12450E+4 1.51200E-4
5.12640E+4 3.40007E+2 5.12640E+4 1.51300E-4
5.12830E+4 3.40007E+2 5.12830E+4 1.51500E-4
5.13020E+4 3.40007E+2 5.13020E+4 1.51600E-4
5.13210E+4 3.40017E+2 5.13210E+4 1.52100E-4
5.13400E+4 3.40017E+2 5.13400E+4 1.52100E-4
5.13590E+4 3.40007E+2 5.13590E+4 1.52100E-4
5.13780E+4 3.40007E+2 5.13780E+4 1.51600E-4
5.13970E+4 3.40017E+2 5.13970E+4 1.51700E-4
5.14160E+4 3.40007E+2 5.14160E+4 1.51800E-4
5.14350E+4 3.40017E+2 5.14350E+4 1.52300E-4
5.14540E+4 3.40007E+2 5.14540E+4 1.52400E-4
5.14730E+4 3.40017E+2 5.14730E+4 1.52400E-4
5.14920E+4 3.40017E+2 5.14920E+4 1.52500E-4
5.15110E+4 3.40007E+2 5.15110E+4 1.52600E-4
5.15300E+4 3.40017E+2 5.15300E+4 1.52600E-4
5.15490E+4 3.40017E+2 5.15490E+4 1.52700E-4
5.15680E+4 3.40017E+2 5.15680E+4 1.53100E-4
5.15870E+4 3.40017E+2 5.15870E+4 1.53300E-4
5.16060E+4 3.40007E+2 5.16060E+4 1.53200E-4
5.16250E+4 3.40007E+2 5.16250E+4 1.52900E-4
5.16440E+4 3.40007E+2 5.16440E+4 1.53500E-4
5.16630E+4 3.40017E+2 5.16630E+4 1.53300E-4
5.16820E+4 3.40007E+2 5.16820E+4 1.53400E-4
5.17010E+4 3.40017E+2 5.17010E+4 1.53600E-4
5.17200E+4 3.40017E+2 5.17200E+4 1.53700E-4
5.17390E+4 3.40017E+2 5.17390E+4 1.53500E-4
5.17580E+4 3.40007E+2 5.17580E+4 1.53800E-4
5.17770E+4 3.40017E+2 5.17770E+4 1.53700E-4
5.17960E+4 3.40017E+2 5.17960E+4 1.54100E-4
5.18150E+4 3.40017E+2 5.18150E+4 1.54000E-4
5.18340E+4 3.40007E+2 5.18340E+4 1.54400E-4
5.18530E+4 3.40017E+2 5.18530E+4 1.54200E-4
5.18720E+4 3.40007E+2 5.18720E+4 1.54200E-4
5.18910E+4 3.40007E+2 5.18910E+4 1.53800E-4
5.19100E+4 3.40007E+2 5.19100E+4 1.54200E-4
5.19290E+4 3.40017E+2 5.19290E+4 1.54500E-4
5.19480E+4 3.40017E+2 5.19480E+4 1.54500E-4
5.19670E+4 3.40007E+2 5.19670E+4 1.54800E-4
5.19860E+4 3.40007E+2 5.19860E+4 1.54600E-4
5.20050E+4 3.40017E+2 5.20050E+4 1.54700E-4
5.20240E+4 3.40007E+2 5.20240E+4 1.54500E-4
5.20430E+4 3.40017E+2 5.20430E+4 1.54700E-4
5.20620E+4 3.40007E+2 5.20620E+4 1.54800E-4
5.20810E+4 3.40017E+2 5.20810E+4 1.54800E-4
5.21000E+4 3.40007E+2 5.21000E+4 1.54900E-4
5.21190E+4 3.40007E+2 5.21190E+4 1.54600E-4
5.21380E+4 3.40007E+2 5.21380E+4 1.54600E-4
5.21570E+4 3.40007E+2 5.21570E+4 1.54800E-4
5.21760E+4 3.40017E+2 5.21760E+4 1.55000E-4
5.21950E+4 3.40017E+2 5.21950E+4 1.55200E-4
5.22140E+4 3.40017E+2 5.22140E+4 1.55400E-4
5.22330E+4 3.40007E+2 5.22330E+4 1.55300E-4
5.22520E+4 3.40017E+2 5.22520E+4 1.55300E-4
5.22710E+4 3.40017E+2 5.22710E+4 1.54900E-4
5.22900E+4 3.40017E+2 5.22900E+4 1.55200E-4
5.23090E+4 3.40017E+2 5.23090E+4 1.55600E-4
5.23280E+4 3.40017E+2 5.23280E+4 1.55700E-4
5.23470E+4 3.40017E+2 5.23470E+4 1.55900E-4
5.23660E+4 3.40007E+2 5.23660E+4 1.55800E-4
5.23850E+4 3.40007E+2 5.23850E+4 1.55300E-4
5.24040E+4 3.40007E+2 5.24040E+4 1.55300E-4
5.24230E+4 3.40017E+2 5.24230E+4 1.55300E-4
5.24420E+4 3.40017E+2 5.24420E+4 1.55600E-4
5.24610E+4 3.40017E+2 5.24610E+4 1.55700E-4
5.24800E+4 3.40017E+2 5.24800E+4 1.55400E-4
5.24990E+4 3.40007E+2 5.24990E+4 1.55300E-4
5.25180E+4 3.40017E+2 5.25180E+4 1.55500E-4
5.25370E+4 3.40017E+2 5.25370E+4 1.56000E-4
5.25560E+4 3.40007E+2 5.25560E+4 1.55900E-4
5.25750E+4 3.40007E+2 5.25750E+4 1.56000E-4
5.25940E+4 3.40007E+2 5.25940E+4 1.56000E-4
5.26130E+4 3.40017E+2 5.26130E+4 1.56200E-4
5.26320E+4 3.40007E+2 5.26320E+4 1.55900E-4
5.26510E+4 3.40017E+2 5.26510E+4 1.55800E-4
5.26700E+4 3.40017E+2 5.26700E+4 1.56000E-4
5.26890E+4 3.40017E+2 5.26890E+4 1.55800E-4
5.27080E+4 3.40017E+2 5.27080E+4 1.56000E-4
5.27270E+4 3.40017E+2 5.27270E+4 1.55900E-4
5.27460E+4 3.40007E+2 5.27460E+4 1.56000E-4
5.27650E+4 3.40007E+2 5.27650E+4 1.55900E-4
5.27840E+4 3.40007E+2 5.27840E+4 1.56000E-4
5.28030E+4 3.40007E+2 5.28030E+4 1.56200E-4
