Time mark : 50014
5.14390E+4 3.39996E+2 5.14390E+4 1.54500E-4
5.14580E+4 3.39996E+2 5.14580E+4 1.54900E-4
5.14770E+4 3.39996E+2 5.14770E+4 1.55100E-4
5.14960E+4 3.39996E+2 5.14960E+4 1.55100E-4
5.15150E+4 3.39996E+2 5.15150E+4 1.55300E-4
5.15340E+4 3.39996E+2 5.15350E+4 1.55300E-4
5.15530E+4 3.39996E+2 5.15530E+4 1.55800E-4
5.15720E+4 3.39996E+2 5.15720E+4 1.56200E-4
5.15910E+4 3.39985E+2 5.15910E+4 1.56400E-4
5.16100E+4 3.39996E+2 5.16100E+4 1.56500E-4
5.16290E+4 3.39996E+2 5.16290E+4 1.56300E-4
5.16480E+4 3.39996E+2 5.16480E+4 1.56600E-4
5.16670E+4 3.39996E+2 5.16670E+4 1.56800E-4
5.16860E+4 3.39996E+2 5.16860E+4 1.57100E-4
5.17050E+4 3.39985E+2 5.17050E+4 1.57400E-4
5.17240E+4 3.39985E+2 5.17240E+4 1.57600E-4
5.17430E+4 3.39985E+2 5.17430E+4 1.57400E-4
5.17620E+4 3.39985E+2 5.17620E+4 1.57600E-4
5.17810E+4 3.39985E+2 5.17810E+4 1.57800E-4
5.18000E+4 3.39996E+2 5.18000E+4 1.57900E-4
5.18190E+4 3.39996E+2 5.18190E+4 1.58200E-4
5.18380E+4 3.39996E+2 5.18380E+4 1.58400E-4
5.18570E+4 3.39996E+2 5.18570E+4 1.58600E-4
5.18760E+4 3.39996E+2 5.18760E+4 1.58400E-4
5.18950E+4 3.39985E+2 5.18950E+4 1.58500E-4
5.19140E+4 3.39985E+2 5.19140E+4 1.58700E-4
5.19330E+4 3.39985E+2 5.19330E+4 1.58800E-4
5.19520E+4 3.39985E+2 5.19520E+4 1.59300E-4
5.19710E+4 3.39985E+2 5.19710E+4 1.59400E-4
5.19900E+4 3.39985E+2 5.19900E+4 1.59300E-4
5.20090E+4 3.39985E+2 5.20090E+4 1.59100E-4
5.20280E+4 3.39985E+2 5.20280E+4 1.59300E-4
5.20470E+4 3.39985E+2 5.20470E+4 1.59500E-4
5.20660E+4 3.39996E+2 5.20660E+4 1.59700E-4
5.20850E+4 3.39996E+2 5.20850E+4 1.59800E-4
5.21040E+4 3.39996E+2 5.21050E+4 1.60200E-4
5.21230E+4 3.39996E+2 5.21230E+4 1.60200E-4
5.21420E+4 3.39996E+2 5.21420E+4 1.59900E-4
5.21610E+4 3.39985E+2 5.21610E+4 1.60100E-4
5.21800E+4 3.39985E+2 5.21800E+4 1.60200E-4
5.21990E+4 3.39985E+2 5.21990E+4 1.60400E-4
5.22180E+4 3.39985E+2 5.22180E+4 1.60600E-4
5.22370E+4 3.39985E+2 5.22370E+4 1.60700E-4
5.22560E+4 3.39996E+2 5.22560E+4 1.60400E-4
5.22750E+4 3.39996E+2 5.22750E+4 1.60500E-4
5.22940E+4 3.39996E+2 5.22940E+4 1.60600E-4
5.23130E+4 3.39996E+2 5.23130E+4 1.60900E-4
5.23320E+4 3.39985E+2 5.23320E+4 1.61000E-4
5.23510E+4 3.39985E+2 5.23510E+4 1.61300E-4
5.23700E+4 3.39985E+2 5.23700E+4 1.61000E-4
5.23890E+4 3.39985E+2 5.23890E+4 1.61000E-4
5.24080E+4 3.39985E+2 5.24080E+4 1.61000E-4
5.24270E+4 3.39985E+2 5.24270E+4 1.61100E-4
5.24460E+4 3.39985E+2 5.24460E+4 1.61300E-4
5.24650E+4 3.39985E+2 5.24650E+4 1.61300E-4
5.24840E+4 3.39985E+2 5.24840E+4 1.61500E-4
5.25030E+4 3.39985E+2 5.25030E+4 1.61300E-4
5.25220E+4 3.39996E+2 5.25220E+4 1.61100E-4
5.25410E+4 3.39996E+2 5.25410E+4 1.61400E-4
5.25600E+4 3.39996E+2 5.25600E+4 1.61600E-4
5.25790E+4 3.39996E+2 5.25790E+4 1.61600E-4
5.25980E+4 3.39996E+2 5.25980E+4 1.61800E-4
5.26170E+4 3.39996E+2 5.26170E+4 1.61900E-4
5.26360E+4 3.39996E+2 5.26360E+4 1.61500E-4
5.26550E+4 3.39985E+2 5.26550E+4 1.61500E-4
5.26740E+4 3.39985E+2 5.26740E+4 1.61700E-4
5.26930E+4 3.39985E+2 5.26930E+4 1.61800E-4
5.27120E+4 3.39985E+2 5.27120E+4 1.62000E-4
5.27310E+4 3.39985E+2 5.27310E+4 1.62200E-4
5.27500E+4 3.39985E+2 5.27500E+4 1.61900E-4
5.27690E+4 3.39996E+2 5.27690E+4 1.61800E-4
5.27880E+4 3.39996E+2 5.27880E+4 1.61800E-4
5.28070E+4 3.39985E+2 5.28070E+4 1.61800E-4
5.28260E+4 3.39985E+2 5.28260E+4 1.62100E-4
5.28450E+4 3.39996E+2 5.28450E+4 1.62400E-4
5.28640E+4 3.39996E+2 5.28640E+4 1.62400E-4
5.28830E+4 3.39996E+2 5.28830E+4 1.62000E-4
5.29020E+4 3.39996E+2 5.29020E+4 1.62100E-4
5.29210E+4 3.39996E+2 5.29210E+4 1.62100E-4
5.29400E+4 3.40007E+2 5.29400E+4 1.62300E-4
5.29590E+4 3.40253E+2 5.29600E+4 1.62500E-4
5.29780E+4 3.40843E+2 5.29780E+4 1.62900E-4
5.29970E+4 3.41648E+2 5.29970E+4 1.62700E-4
5.30160E+4 3.42581E+2 5.30160E+4 1.62400E-4
5.30350E+4 3.43578E+2 5.30350E+4 1.62700E-4
5.30540E+4 3.44619E+2 5.30540E+4 1.36000E-5
5.30730E+4 3.45680E+2 5.30730E+4 1.10000E-6
5.30920E+4 3.46764E+2 5.30920E+4 6.00000E-7
