Time mark : 41434
4.23720E+4 3.40028E+2 4.23730E+4 1.56200E-4
4.23910E+4 3.40028E+2 4.23920E+4 1.56400E-4
4.24100E+4 3.40017E+2 4.24110E+4 1.56700E-4
4.24290E+4 3.40028E+2 4.24300E+4 1.56900E-4
4.24480E+4 3.40028E+2 4.24490E+4 1.57000E-4
4.24670E+4 3.40017E+2 4.24680E+4 1.56800E-4
4.24860E+4 3.40028E+2 4.24870E+4 1.56700E-4
4.25050E+4 3.40017E+2 4.25060E+4 1.56800E-4
4.25240E+4 3.40017E+2 4.25250E+4 1.57000E-4
4.25430E+4 3.40017E+2 4.25440E+4 1.57300E-4
4.25620E+4 3.40017E+2 4.25630E+4 1.57500E-4
4.25810E+4 3.40017E+2 4.25810E+4 1.57300E-4
4.26000E+4 3.40017E+2 4.26010E+4 1.57200E-4
4.26190E+4 3.40017E+2 4.26200E+4 1.57200E-4
4.26380E+4 3.40017E+2 4.26390E+4 1.57400E-4
4.26570E+4 3.40017E+2 4.26580E+4 1.57500E-4
4.26760E+4 3.40017E+2 4.26770E+4 1.57700E-4
4.26950E+4 3.40017E+2 4.26950E+4 1.57800E-4
4.27140E+4 3.40017E+2 4.27150E+4 1.57400E-4
4.27330E+4 3.40017E+2 4.27340E+4 1.57500E-4
4.27520E+4 3.40017E+2 4.27530E+4 1.57500E-4
4.27710E+4 3.40017E+2 4.27710E+4 1.57600E-4
4.27900E+4 3.40017E+2 4.27910E+4 1.57900E-4
4.28090E+4 3.40017E+2 4.28100E+4 1.58000E-4
4.28280E+4 3.40017E+2 4.28290E+4 1.57700E-4
4.28470E+4 3.40017E+2 4.28480E+4 1.57600E-4
4.28660E+4 3.40017E+2 4.28660E+4 1.57900E-4
4.28850E+4 3.40017E+2 4.28860E+4 1.57900E-4
4.29040E+4 3.40017E+2 4.29050E+4 1.58100E-4
4.29230E+4 3.40017E+2 4.29240E+4 1.58100E-4
4.29420E+4 3.40017E+2 4.29430E+4 1.58000E-4
4.29610E+4 3.40028E+2 4.29620E+4 1.57800E-4
4.29800E+4 3.40028E+2 4.29810E+4 1.58000E-4
4.29990E+4 3.40028E+2 4.30000E+4 1.58100E-4
4.30180E+4 3.40017E+2 4.30190E+4 1.58200E-4
4.30370E+4 3.40017E+2 4.30380E+4 1.58400E-4
4.30560E+4 3.40028E+2 4.30560E+4 1.58000E-4
4.30750E+4 3.40017E+2 4.30750E+4 1.58000E-4
4.30940E+4 3.40017E+2 4.30950E+4 1.58000E-4
4.31130E+4 3.40017E+2 4.31140E+4 1.58100E-4
4.31320E+4 3.40017E+2 4.31330E+4 1.58200E-4
4.31510E+4 3.40017E+2 4.31510E+4 1.58400E-4
4.31700E+4 3.40017E+2 4.31700E+4 1.58300E-4
4.31890E+4 3.40017E+2 4.31900E+4 1.58200E-4
4.32080E+4 3.40017E+2 4.32090E+4 1.58100E-4
4.32270E+4 3.40017E+2 4.32280E+4 1.58300E-4
4.32460E+4 3.40017E+2 4.32460E+4 1.58400E-4
4.32650E+4 3.40017E+2 4.32660E+4 1.58700E-4
4.32840E+4 3.40017E+2 4.32850E+4 1.58500E-4
4.33030E+4 3.40017E+2 4.33030E+4 1.58000E-4
4.33220E+4 3.40017E+2 4.33230E+4 1.58200E-4
4.33410E+4 3.40017E+2 4.33420E+4 1.58300E-4
4.33600E+4 3.40028E+2 4.33610E+4 1.58400E-4
4.33790E+4 3.40017E+2 4.33800E+4 1.58600E-4
4.33980E+4 3.40028E+2 4.33990E+4 1.58700E-4
4.34170E+4 3.40028E+2 4.34180E+4 1.58300E-4
4.34360E+4 3.40017E+2 4.34370E+4 1.58400E-4
4.34550E+4 3.40028E+2 4.34560E+4 1.58400E-4
4.34740E+4 3.40017E+2 4.34750E+4 1.58600E-4
4.34930E+4 3.40017E+2 4.34940E+4 1.58600E-4
4.35120E+4 3.40017E+2 4.35130E+4 1.58700E-4
4.35310E+4 3.40017E+2 4.35320E+4 1.58500E-4
4.35500E+4 3.40017E+2 4.35510E+4 1.58300E-4
4.35690E+4 3.40017E+2 4.35700E+4 1.58500E-4
4.35880E+4 3.40017E+2 4.35890E+4 1.58600E-4
4.36070E+4 3.40017E+2 4.36080E+4 1.58700E-4
4.36260E+4 3.40017E+2 4.36270E+4 1.59000E-4
4.36450E+4 3.40017E+2 4.36460E+4 1.58700E-4
4.36640E+4 3.40017E+2 4.36650E+4 1.58200E-4
4.36830E+4 3.40017E+2 4.36840E+4 1.58400E-4
4.37020E+4 3.40017E+2 4.37030E+4 1.58400E-4
4.37210E+4 3.40028E+2 4.37220E+4 1.58700E-4
4.37400E+4 3.40017E+2 4.37410E+4 1.59000E-4
4.37590E+4 3.40017E+2 4.37590E+4 1.58700E-4
4.37780E+4 3.40028E+2 4.37790E+4 1.58600E-4
4.37970E+4 3.40017E+2 4.37980E+4 1.58400E-4
4.38160E+4 3.40028E+2 4.38170E+4 1.58600E-4
4.38350E+4 3.40017E+2 4.38360E+4 1.58800E-4
4.38540E+4 3.40017E+2 4.38550E+4 1.58800E-4
4.38730E+4 3.40017E+2 4.38740E+4 1.58800E-4
4.38920E+4 3.40017E+2 4.38930E+4 1.58700E-4
4.39110E+4 3.40017E+2 4.39120E+4 1.58400E-4
4.39300E+4 3.40017E+2 4.39310E+4 1.58500E-4
4.39490E+4 3.40017E+2 4.39500E+4 1.58700E-4
4.39680E+4 3.40017E+2 4.39690E+4 1.58800E-4
4.39870E+4 3.40017E+2 4.39880E+4 1.59000E-4
4.40060E+4 3.40017E+2 4.40070E+4 1.58800E-4
4.40250E+4 3.40017E+2 4.40260E+4 1.58400E-4
