Time mark : 50008
5.11800E+4 3.40007E+2 5.11800E+4 1.52100E-4
5.11990E+4 3.40007E+2 5.11990E+4 1.52400E-4
5.12180E+4 3.39996E+2 5.12180E+4 1.52900E-4
5.12370E+4 3.40007E+2 5.12370E+4 1.52900E-4
5.12560E+4 3.40007E+2 5.12560E+4 1.53000E-4
5.12750E+4 3.40007E+2 5.12750E+4 1.53100E-4
5.12940E+4 3.40007E+2 5.12940E+4 1.53500E-4
5.13130E+4 3.40007E+2 5.13130E+4 1.53800E-4
5.13320E+4 3.40007E+2 5.13320E+4 1.54200E-4
5.13510E+4 3.39996E+2 5.13510E+4 1.54500E-4
5.13700E+4 3.39996E+2 5.13700E+4 1.54500E-4
5.13890E+4 3.40007E+2 5.13890E+4 1.54500E-4
5.14080E+4 3.40007E+2 5.14080E+4 1.54900E-4
5.14270E+4 3.39996E+2 5.14270E+4 1.55200E-4
5.14460E+4 3.40007E+2 5.14460E+4 1.55200E-4
5.14650E+4 3.40007E+2 5.14650E+4 1.55800E-4
5.14840E+4 3.40007E+2 5.14840E+4 1.56100E-4
5.15030E+4 3.40007E+2 5.15030E+4 1.56000E-4
5.15220E+4 3.40007E+2 5.15220E+4 1.56100E-4
5.15410E+4 3.39996E+2 5.15410E+4 1.56300E-4
5.15600E+4 3.40007E+2 5.15600E+4 1.56600E-4
5.15790E+4 3.40007E+2 5.15790E+4 1.56800E-4
5.15980E+4 3.40007E+2 5.15980E+4 1.57300E-4
5.16170E+4 3.40007E+2 5.16170E+4 1.57100E-4
5.16360E+4 3.40007E+2 5.16360E+4 1.57100E-4
5.16550E+4 3.40007E+2 5.16550E+4 1.57200E-4
5.16740E+4 3.40007E+2 5.16740E+4 1.57300E-4
5.16930E+4 3.40007E+2 5.16930E+4 1.57700E-4
5.17120E+4 3.40007E+2 5.17120E+4 1.57900E-4
5.17310E+4 3.40007E+2 5.17310E+4 1.58100E-4
5.17500E+4 3.40007E+2 5.17500E+4 1.57900E-4
5.17690E+4 3.40007E+2 5.17690E+4 1.58000E-4
5.17880E+4 3.40007E+2 5.17880E+4 1.58200E-4
5.18070E+4 3.40007E+2 5.18070E+4 1.58700E-4
5.18260E+4 3.40007E+2 5.18260E+4 1.58900E-4
5.18450E+4 3.40007E+2 5.18450E+4 1.59000E-4
5.18640E+4 3.40007E+2 5.18640E+4 1.58800E-4
5.18830E+4 3.40007E+2 5.18830E+4 1.58700E-4
5.19020E+4 3.40007E+2 5.19020E+4 1.59000E-4
5.19210E+4 3.40007E+2 5.19210E+4 1.59100E-4
5.19400E+4 3.40007E+2 5.19400E+4 1.59500E-4
5.19590E+4 3.40007E+2 5.19590E+4 1.59600E-4
5.19780E+4 3.40007E+2 5.19780E+4 1.59600E-4
5.19970E+4 3.40007E+2 5.19970E+4 1.59300E-4
5.20160E+4 3.40007E+2 5.20160E+4 1.59600E-4
5.20350E+4 3.40007E+2 5.20350E+4 1.59700E-4
5.20540E+4 3.40007E+2 5.20540E+4 1.60000E-4
5.20730E+4 3.40007E+2 5.20730E+4 1.60100E-4
5.20920E+4 3.40007E+2 5.20920E+4 1.60200E-4
5.21110E+4 3.40007E+2 5.21110E+4 1.60000E-4
5.21300E+4 3.40007E+2 5.21300E+4 1.60100E-4
