Time mark : 45846
4.72430E+4 3.40017E+2 4.72440E+4 1.52600E-4
4.72620E+4 3.40017E+2 4.72630E+4 1.52700E-4
4.72810E+4 3.40007E+2 4.72820E+4 1.53300E-4
4.73000E+4 3.40007E+2 4.73010E+4 1.53500E-4
4.73190E+4 3.40017E+2 4.73200E+4 1.54000E-4
4.73380E+4 3.40017E+2 4.73390E+4 1.54000E-4
4.73570E+4 3.40017E+2 4.73580E+4 1.54000E-4
4.73760E+4 3.40017E+2 4.73770E+4 1.54300E-4
4.73950E+4 3.40017E+2 4.73960E+4 1.54700E-4
4.74140E+4 3.40017E+2 4.74150E+4 1.54900E-4
4.74330E+4 3.40017E+2 4.74340E+4 1.55200E-4
4.74520E+4 3.40017E+2 4.74530E+4 1.55700E-4
4.74710E+4 3.40028E+2 4.74720E+4 1.55800E-4
4.74900E+4 3.40017E+2 4.74910E+4 1.55600E-4
4.75090E+4 3.40017E+2 4.75100E+4 1.55600E-4
4.75280E+4 3.40017E+2 4.75290E+4 1.55900E-4
4.75470E+4 3.40017E+2 4.75480E+4 1.56400E-4
4.75660E+4 3.40017E+2 4.75670E+4 1.56600E-4
4.75850E+4 3.40017E+2 4.75860E+4 1.57100E-4
4.76040E+4 3.40017E+2 4.76050E+4 1.57100E-4
4.76230E+4 3.40017E+2 4.76240E+4 1.56900E-4
4.76420E+4 3.40017E+2 4.76430E+4 1.57000E-4
4.76610E+4 3.40017E+2 4.76620E+4 1.57300E-4
4.76800E+4 3.40017E+2 4.76810E+4 1.57600E-4
4.76990E+4 3.40017E+2 4.77000E+4 1.57800E-4
4.77180E+4 3.40017E+2 4.77190E+4 1.58100E-4
4.77370E+4 3.40028E+2 4.77380E+4 1.58100E-4
4.77560E+4 3.40017E+2 4.77570E+4 1.57900E-4
4.77750E+4 3.40017E+2 4.77760E+4 1.58200E-4
4.77940E+4 3.40017E+2 4.77950E+4 1.58400E-4
4.78130E+4 3.40017E+2 4.78140E+4 1.58600E-4
4.78320E+4 3.40017E+2 4.78330E+4 1.58700E-4
4.78510E+4 3.40017E+2 4.78520E+4 1.59100E-4
4.78700E+4 3.40028E+2 4.78710E+4 1.58800E-4
4.78890E+4 3.40017E+2 4.78900E+4 1.59000E-4
4.79080E+4 3.40017E+2 4.79090E+4 1.59200E-4
4.79270E+4 3.40017E+2 4.79280E+4 1.59400E-4
4.79460E+4 3.40017E+2 4.79470E+4 1.59600E-4
4.79650E+4 3.40017E+2 4.79660E+4 1.59800E-4
4.79840E+4 3.40017E+2 4.79850E+4 1.59800E-4
4.80030E+4 3.40017E+2 4.80040E+4 1.59500E-4
4.80220E+4 3.40017E+2 4.80230E+4 1.59800E-4
4.80410E+4 3.40017E+2 4.80420E+4 1.60000E-4
4.80600E+4 3.40028E+2 4.80610E+4 1.60100E-4
4.80790E+4 3.40028E+2 4.80800E+4 1.60500E-4
4.80980E+4 3.40028E+2 4.80990E+4 1.60600E-4
4.81170E+4 3.40017E+2 4.81180E+4 1.60300E-4
4.81360E+4 3.40028E+2 4.81370E+4 1.60300E-4
4.81550E+4 3.40028E+2 4.81560E+4 1.60400E-4
4.81740E+4 3.40017E+2 4.81750E+4 1.60500E-4
4.81930E+4 3.40028E+2 4.81940E+4 1.60800E-4
4.82120E+4 3.40017E+2 4.82130E+4 1.61100E-4
4.82310E+4 3.40017E+2 4.82320E+4 1.60800E-4
4.82500E+4 3.40017E+2 4.82510E+4 1.60900E-4
4.82690E+4 3.40017E+2 4.82700E+4 1.60900E-4
4.82880E+4 3.40017E+2 4.82890E+4 1.60900E-4
4.83070E+4 3.40017E+2 4.83080E+4 1.61100E-4
4.83260E+4 3.40017E+2 4.83270E+4 1.61500E-4
4.83450E+4 3.40017E+2 4.83460E+4 1.61400E-4
4.83640E+4 3.40017E+2 4.83650E+4 1.61200E-4
4.83830E+4 3.40017E+2 4.83830E+4 1.61300E-4
4.84020E+4 3.40017E+2 4.84030E+4 1.61400E-4
4.84210E+4 3.40017E+2 4.84220E+4 1.61400E-4
4.84400E+4 3.40017E+2 4.84410E+4 1.61800E-4
4.84590E+4 3.40017E+2 4.84600E+4 1.61800E-4
4.84780E+4 3.40017E+2 4.84790E+4 1.61900E-4
4.84970E+4 3.40017E+2 4.84980E+4 1.61500E-4
4.85160E+4 3.40017E+2 4.85170E+4 1.61700E-4
4.85350E+4 3.40017E+2 4.85360E+4 1.61700E-4
4.85540E+4 3.40017E+2 4.85550E+4 1.61900E-4
4.85730E+4 3.40017E+2 4.85740E+4 1.62100E-4
4.85920E+4 3.40017E+2 4.85930E+4 1.62200E-4
4.86110E+4 3.40017E+2 4.86120E+4 1.61900E-4
4.86300E+4 3.40028E+2 4.86310E+4 1.61800E-4
4.86490E+4 3.40017E+2 4.86500E+4 1.62000E-4
4.86680E+4 3.40017E+2 4.86690E+4 1.62000E-4
4.86870E+4 3.40017E+2 4.86880E+4 1.62400E-4
4.87060E+4 3.40017E+2 4.87070E+4 1.62500E-4
4.87250E+4 3.40028E+2 4.87260E+4 1.62500E-4
4.87440E+4 3.40028E+2 4.87450E+4 1.62200E-4
4.87630E+4 3.40017E+2 4.87640E+4 1.62000E-4
4.87820E+4 3.40017E+2 4.87830E+4 1.62300E-4
4.88010E+4 3.40017E+2 4.88020E+4 1.62500E-4
4.88200E+4 3.40017E+2 4.88210E+4 1.62500E-4
4.88390E+4 3.40017E+2 4.88400E+4 1.62700E-4
4.88580E+4 3.40017E+2 4.88590E+4 1.62600E-4
4.88770E+4 3.40017E+2 4.88780E+4 1.62300E-4
4.88960E+4 3.40017E+2 4.88970E+4 1.62400E-4
4.89150E+4 3.40017E+2 4.89160E+4 1.62500E-4
4.89340E+4 3.40017E+2 4.89370E+4 1.62500E-4
4.89530E+4 3.40017E+2 4.89540E+4 1.62900E-4
4.89720E+4 3.40017E+2 4.89730E+4 1.63000E-4
4.89910E+4 3.40017E+2 4.89920E+4 1.62500E-4
4.90100E+4 3.40017E+2 4.90110E+4 1.62500E-4
4.90290E+4 3.40017E+2 4.90300E+4 1.62700E-4
4.90480E+4 3.40028E+2 4.90490E+4 1.62700E-4
4.90670E+4 3.40017E+2 4.90680E+4 1.62800E-4
4.90860E+4 3.40017E+2 4.90870E+4 1.63100E-4
4.91050E+4 3.40017E+2 4.91060E+4 1.63100E-4
4.91240E+4 3.40017E+2 4.91250E+4 1.62700E-4
4.91430E+4 3.40017E+2 4.91440E+4 1.62600E-4
4.91620E+4 3.40017E+2 4.91630E+4 1.62700E-4
4.91810E+4 3.40017E+2 4.91820E+4 1.62900E-4
4.92000E+4 3.40017E+2 4.92010E+4 1.63200E-4
4.92190E+4 3.40017E+2 4.92200E+4 1.63100E-4
4.92380E+4 3.40017E+2 4.92390E+4 1.63000E-4
4.92570E+4 3.40017E+2 4.92580E+4 1.62800E-4
4.92760E+4 3.40017E+2 4.92770E+4 1.62900E-4
4.92950E+4 3.40017E+2 4.92960E+4 1.62900E-4
4.93140E+4 3.40017E+2 4.93150E+4 1.63300E-4
4.93330E+4 3.40017E+2 4.93340E+4 1.63200E-4
4.93520E+4 3.40017E+2 4.93530E+4 1.63100E-4
4.93710E+4 3.40017E+2 4.93720E+4 1.62900E-4
4.93900E+4 3.40017E+2 4.93910E+4 1.62800E-4
4.94090E+4 3.40017E+2 4.94100E+4 1.62900E-4
4.94280E+4 3.40017E+2 4.94290E+4 1.63100E-4
4.94470E+4 3.40017E+2 4.94480E+4 1.63200E-4
4.94660E+4 3.40017E+2 4.94670E+4 1.63200E-4
4.94850E+4 3.40017E+2 4.94860E+4 1.63000E-4
4.95040E+4 3.40017E+2 4.95050E+4 1.63100E-4
4.95230E+4 3.40017E+2 4.95240E+4 1.63100E-4
4.95420E+4 3.40017E+2 4.95430E+4 1.63100E-4
4.95610E+4 3.40017E+2 4.95620E+4 1.63100E-4
4.95800E+4 3.40017E+2 4.95810E+4 1.63400E-4
4.95990E+4 3.40017E+2 4.96000E+4 1.63200E-4
4.96180E+4 3.40017E+2 4.96190E+4 1.63000E-4
4.96370E+4 3.40017E+2 4.96380E+4 1.62900E-4
