Time mark : 53012
5.38310E+4 3.39996E+2 5.38310E+4 1.40400E-4
5.38500E+4 3.40007E+2 5.38520E+4 1.40900E-4
5.38690E+4 3.39996E+2 5.38690E+4 1.41000E-4
5.38880E+4 3.39996E+2 5.38880E+4 1.41500E-4
5.39070E+4 3.40007E+2 5.39070E+4 1.41900E-4
5.39260E+4 3.40007E+2 5.39260E+4 1.41700E-4
5.39450E+4 3.40007E+2 5.39450E+4 1.41900E-4
5.39640E+4 3.39996E+2 5.39640E+4 1.42200E-4
5.39830E+4 3.39996E+2 5.39830E+4 1.42500E-4
5.40020E+4 3.39996E+2 5.40020E+4 1.42900E-4
5.40210E+4 3.40007E+2 5.40210E+4 1.43200E-4
5.40400E+4 3.39996E+2 5.40400E+4 1.43500E-4
5.40590E+4 3.40007E+2 5.40590E+4 1.43600E-4
5.40780E+4 3.40007E+2 5.40780E+4 1.44100E-4
5.40970E+4 3.39996E+2 5.40970E+4 1.44400E-4
5.41160E+4 3.39996E+2 5.41160E+4 1.44600E-4
5.41350E+4 3.39996E+2 5.41350E+4 1.44900E-4
5.41540E+4 3.40007E+2 5.41540E+4 1.44900E-4
5.41730E+4 3.40007E+2 5.41730E+4 1.44700E-4
5.41920E+4 3.40007E+2 5.41920E+4 1.45100E-4
5.42110E+4 3.40007E+2 5.42110E+4 1.45300E-4
5.42300E+4 3.39996E+2 5.42300E+4 1.45400E-4
5.42490E+4 3.40007E+2 5.42490E+4 1.45700E-4
5.42680E+4 3.39996E+2 5.42680E+4 1.31200E-4
5.42870E+4 3.39996E+2 5.42870E+4 1.46200E-4
5.43060E+4 3.39996E+2 5.43060E+4 1.46600E-4
5.43250E+4 3.39996E+2 5.43250E+4 1.46800E-4
5.43440E+4 3.39996E+2 5.43440E+4 1.46900E-4
5.43630E+4 3.39996E+2 5.43630E+4 1.47100E-4
5.43820E+4 3.39996E+2 5.43820E+4 1.47500E-4
5.44010E+4 3.39996E+2 5.44010E+4 1.47100E-4
5.44200E+4 3.39996E+2 5.44200E+4 1.47400E-4
5.44390E+4 3.39996E+2 5.44390E+4 1.47400E-4
5.44580E+4 3.40007E+2 5.44580E+4 1.47700E-4
5.44770E+4 3.40007E+2 5.44770E+4 1.47900E-4
5.44960E+4 3.39996E+2 5.44960E+4 1.48200E-4
5.45150E+4 3.40007E+2 5.45150E+4 1.48200E-4
5.45340E+4 3.39996E+2 5.45340E+4 1.48500E-4
5.45530E+4 3.40007E+2 5.45530E+4 1.48700E-4
5.45720E+4 3.39996E+2 5.45720E+4 1.48800E-4
5.45910E+4 3.40007E+2 5.45910E+4 1.49000E-4
5.46100E+4 3.40007E+2 5.46100E+4 1.48900E-4
5.46290E+4 3.39996E+2 5.46290E+4 1.48700E-4
5.46480E+4 3.39996E+2 5.46480E+4 1.48800E-4
5.46670E+4 3.39996E+2 5.46670E+4 1.48900E-4
5.46860E+4 3.39996E+2 5.46860E+4 1.49200E-4
5.47050E+4 3.39996E+2 5.47050E+4 1.49200E-4
5.47240E+4 3.39996E+2 5.47240E+4 1.49500E-4
5.47430E+4 3.39996E+2 5.47430E+4 1.49600E-4
5.47620E+4 3.39996E+2 5.47620E+4 1.49800E-4
5.47810E+4 3.39996E+2 5.47810E+4 1.50000E-4
5.48000E+4 3.39996E+2 5.48000E+4 1.50200E-4
5.48190E+4 3.39996E+2 5.48190E+4 1.50200E-4
5.48380E+4 3.39996E+2 5.48380E+4 1.50000E-4
5.48570E+4 3.39996E+2 5.48570E+4 1.50000E-4
5.48760E+4 3.39996E+2 5.48760E+4 1.50000E-4
5.48950E+4 3.39996E+2 5.48980E+4 1.50200E-4
5.49140E+4 3.39996E+2 5.49140E+4 1.50400E-4
5.49330E+4 3.39996E+2 5.49330E+4 1.50500E-4
5.49520E+4 3.40007E+2 5.49520E+4 1.50800E-4
5.49710E+4 3.39996E+2 5.49710E+4 1.50700E-4
5.49900E+4 3.39996E+2 5.49900E+4 1.51000E-4
5.50090E+4 3.39996E+2 5.50090E+4 1.51000E-4
5.50280E+4 3.40007E+2 5.50280E+4 1.51100E-4
5.50470E+4 3.40007E+2 5.50470E+4 1.51100E-4
5.50660E+4 3.39996E+2 5.50660E+4 1.50900E-4
5.50850E+4 3.40007E+2 5.50850E+4 1.50800E-4
5.51040E+4 3.40007E+2 5.51040E+4 1.50900E-4
5.51230E+4 3.39996E+2 5.51230E+4 1.51300E-4
5.51420E+4 3.39996E+2 5.51420E+4 1.51400E-4
5.51610E+4 3.39996E+2 5.51610E+4 1.51300E-4
5.51800E+4 3.39996E+2 5.51800E+4 1.51400E-4
5.51990E+4 3.39996E+2 5.51990E+4 1.51700E-4
5.52180E+4 3.39996E+2 5.52180E+4 1.51800E-4
5.52370E+4 3.39996E+2 5.52370E+4 1.51900E-4
5.52560E+4 3.40007E+2 5.52560E+4 1.51900E-4
5.52750E+4 3.39996E+2 5.52750E+4 1.51500E-4
5.52940E+4 3.40007E+2 5.52940E+4 1.51500E-4
5.53130E+4 3.39996E+2 5.53130E+4 1.51600E-4
5.53320E+4 3.40007E+2 5.53320E+4 1.51600E-4
5.53510E+4 3.40007E+2 5.53510E+4 1.51700E-4
5.53700E+4 3.39996E+2 5.53700E+4 1.51800E-4
5.53890E+4 3.39996E+2 5.53890E+4 1.51900E-4
5.54080E+4 3.39996E+2 5.54080E+4 1.52200E-4
5.54270E+4 3.39996E+2 5.54270E+4 1.52100E-4
5.54460E+4 3.39996E+2 5.54460E+4 1.52300E-4
5.54650E+4 3.39996E+2 5.54650E+4 1.52400E-4
5.54840E+4 3.39996E+2 5.54840E+4 1.52100E-4
5.55030E+4 3.39996E+2 5.55030E+4 1.52100E-4
5.55220E+4 3.39996E+2 5.55220E+4 1.52100E-4
5.55410E+4 3.40007E+2 5.55410E+4 1.52300E-4
5.55600E+4 3.39996E+2 5.55600E+4 1.52200E-4
5.55790E+4 3.40007E+2 5.55790E+4 1.52300E-4
5.55980E+4 3.39996E+2 5.55980E+4 1.52300E-4
5.56170E+4 3.39996E+2 5.56170E+4 1.52500E-4
5.56360E+4 3.40007E+2 5.56360E+4 1.52700E-4
5.56550E+4 3.39996E+2 5.56550E+4 1.52700E-4
5.56740E+4 3.39996E+2 5.56740E+4 1.52600E-4
5.56930E+4 3.39996E+2 5.56930E+4 1.52500E-4
5.57120E+4 3.39996E+2 5.57120E+4 1.52400E-4
5.57310E+4 3.39996E+2 5.57310E+4 1.52400E-4
5.57500E+4 3.39996E+2 5.57500E+4 1.52600E-4
5.57690E+4 3.39996E+2 5.57690E+4 1.52500E-4
5.57880E+4 3.39996E+2 5.57880E+4 1.52600E-4
5.58070E+4 3.39996E+2 5.58070E+4 1.52700E-4
5.58260E+4 3.39996E+2 5.58260E+4 1.52900E-4
5.58450E+4 3.39996E+2 5.58450E+4 1.52900E-4
5.58640E+4 3.39996E+2 5.58640E+4 1.53000E-4
5.58830E+4 3.40007E+2 5.58830E+4 1.53000E-4
5.59020E+4 3.40007E+2 5.59020E+4 1.52800E-4
5.59210E+4 3.39996E+2 5.59210E+4 1.52500E-4
5.59400E+4 3.40007E+2 5.59400E+4 1.52500E-4
5.59590E+4 3.40007E+2 5.59590E+4 1.52700E-4
5.59780E+4 3.39996E+2 5.59780E+4 1.52800E-4
5.59970E+4 3.39996E+2 5.59970E+4 1.52800E-4
5.60160E+4 3.39996E+2 5.60160E+4 1.53000E-4
5.60350E+4 3.39996E+2 5.60350E+4 1.53000E-4
5.60540E+4 3.39996E+2 5.60540E+4 1.52900E-4
5.60730E+4 3.39996E+2 5.60730E+4 1.53000E-4
5.60920E+4 3.39996E+2 5.60920E+4 1.53000E-4
5.61110E+4 3.40007E+2 5.61110E+4 1.53000E-4
5.61300E+4 3.40007E+2 5.61300E+4 1.52700E-4
5.61490E+4 3.39996E+2 5.61490E+4 1.52700E-4
5.61680E+4 3.39996E+2 5.61680E+4 1.52800E-4
5.61870E+4 3.39996E+2 5.61870E+4 1.52800E-4
5.62060E+4 3.39996E+2 5.62060E+4 1.52900E-4
5.62250E+4 3.39996E+2 5.62250E+4 1.53000E-4
5.62440E+4 3.40007E+2 5.62440E+4 1.53100E-4
5.62630E+4 3.40007E+2 5.62630E+4 1.53100E-4
5.62820E+4 3.40007E+2 5.62820E+4 1.53100E-4
5.63010E+4 3.39996E+2 5.63010E+4 1.53300E-4
5.63200E+4 3.40007E+2 5.63200E+4 1.52900E-4
5.63390E+4 3.39996E+2 5.63390E+4 1.52800E-4
5.63580E+4 3.40007E+2 5.63580E+4 1.52900E-4
5.63770E+4 3.40007E+2 5.63770E+4 1.52900E-4
5.63960E+4 3.39996E+2 5.63960E+4 1.52900E-4
5.64150E+4 3.39996E+2 5.64150E+4 1.53100E-4
5.64340E+4 3.39996E+2 5.64340E+4 1.53200E-4
5.64530E+4 3.39996E+2 5.64530E+4 1.53100E-4
5.64720E+4 3.39996E+2 5.64720E+4 1.53400E-4
5.64910E+4 3.39996E+2 5.64910E+4 1.53300E-4
5.65100E+4 3.40007E+2 5.65100E+4 1.53400E-4
5.65290E+4 3.39996E+2 5.65290E+4 1.53000E-4
5.65480E+4 3.40007E+2 5.65480E+4 1.53100E-4
5.65670E+4 3.40007E+2 5.65670E+4 1.53100E-4
5.65860E+4 3.39996E+2 5.65860E+4 1.53100E-4
5.66050E+4 3.40007E+2 5.66050E+4 1.53300E-4
5.66240E+4 3.40007E+2 5.66240E+4 1.53100E-4
5.66430E+4 3.40007E+2 5.66430E+4 1.53100E-4
5.66620E+4 3.40007E+2 5.66620E+4 1.53300E-4
5.66810E+4 3.40007E+2 5.66810E+4 1.53400E-4
