Time mark : 42032
4.38020E+4 3.40028E+2 4.38020E+4 1.58500E-4
4.38210E+4 3.40028E+2 4.38210E+4 1.58800E-4
4.38400E+4 3.40017E+2 4.38400E+4 1.59000E-4
4.38590E+4 3.40028E+2 4.38590E+4 1.59300E-4
4.38780E+4 3.40017E+2 4.38780E+4 1.59200E-4
4.38970E+4 3.40017E+2 4.38970E+4 1.58900E-4
4.39160E+4 3.40028E+2 4.39160E+4 1.58800E-4
4.39350E+4 3.40017E+2 4.39350E+4 1.59200E-4
4.39540E+4 3.40017E+2 4.39540E+4 1.59500E-4
4.39730E+4 3.40028E+2 4.39730E+4 1.59400E-4
4.39920E+4 3.40017E+2 4.39920E+4 1.59800E-4
4.40110E+4 3.40017E+2 4.40110E+4 1.59700E-4
4.40300E+4 3.40017E+2 4.40300E+4 1.59400E-4
4.40490E+4 3.40017E+2 4.40490E+4 1.59400E-4
4.40680E+4 3.40028E+2 4.40680E+4 1.59500E-4
4.40870E+4 3.40017E+2 4.40870E+4 1.60000E-4
4.41060E+4 3.40017E+2 4.41060E+4 1.60000E-4
4.41250E+4 3.40017E+2 4.41250E+4 1.60100E-4
4.41440E+4 3.40017E+2 4.41440E+4 1.59600E-4
4.41630E+4 3.40017E+2 4.41630E+4 1.59700E-4
4.41820E+4 3.40017E+2 4.41820E+4 1.60000E-4
4.42010E+4 3.40017E+2 4.42010E+4 1.60100E-4
4.42200E+4 3.40017E+2 4.42200E+4 1.60400E-4
4.42390E+4 3.40017E+2 4.42390E+4 1.60600E-4
4.42580E+4 3.40017E+2 4.42580E+4 1.60300E-4
4.42770E+4 3.40017E+2 4.42770E+4 1.60200E-4
4.42960E+4 3.40017E+2 4.42960E+4 1.60100E-4
4.43150E+4 3.40017E+2 4.43150E+4 1.60200E-4
4.43340E+4 3.40017E+2 4.43340E+4 1.60600E-4
4.43530E+4 3.40017E+2 4.43530E+4 1.60500E-4
4.43720E+4 3.40028E+2 4.43720E+4 1.60700E-4
4.43910E+4 3.40017E+2 4.43910E+4 1.60500E-4
4.44100E+4 3.40017E+2 4.44100E+4 1.60400E-4
4.44290E+4 3.40017E+2 4.44290E+4 1.60300E-4
4.44480E+4 3.40017E+2 4.44480E+4 1.60700E-4
4.44670E+4 3.40017E+2 4.44670E+4 1.60800E-4
4.44860E+4 3.40017E+2 4.44860E+4 1.60800E-4
4.45050E+4 3.40017E+2 4.45050E+4 1.61000E-4
4.45240E+4 3.40017E+2 4.45240E+4 1.60600E-4
4.45430E+4 3.40017E+2 4.45430E+4 1.60500E-4
4.45620E+4 3.40017E+2 4.45620E+4 1.60700E-4
4.45810E+4 3.40017E+2 4.45810E+4 1.60700E-4
4.46000E+4 3.40017E+2 4.46000E+4 1.61000E-4
4.46190E+4 3.40017E+2 4.46190E+4 1.61200E-4
4.46380E+4 3.40017E+2 4.46380E+4 1.61000E-4
4.46570E+4 3.40017E+2 4.46570E+4 1.60700E-4
4.46760E+4 3.40017E+2 4.46760E+4 1.61000E-4
4.46950E+4 3.40017E+2 4.46950E+4 1.60800E-4
4.47140E+4 3.40017E+2 4.47140E+4 1.61200E-4
4.47330E+4 3.40017E+2 4.47330E+4 1.61200E-4
4.47520E+4 3.40017E+2 4.47520E+4 1.61200E-4
4.47710E+4 3.40017E+2 4.47710E+4 1.61000E-4
4.47900E+4 3.40028E+2 4.47900E+4 1.60900E-4
4.48090E+4 3.40017E+2 4.48090E+4 1.61100E-4
4.48280E+4 3.40017E+2 4.48280E+4 1.61200E-4
4.48470E+4 3.40017E+2 4.48470E+4 1.61200E-4
4.48660E+4 3.40017E+2 4.48660E+4 1.61500E-4
4.48850E+4 3.40017E+2 4.48850E+4 1.61600E-4
4.49040E+4 3.40017E+2 4.49040E+4 1.61400E-4
4.49230E+4 3.40017E+2 4.49230E+4 1.61200E-4
4.49420E+4 3.40017E+2 4.49420E+4 1.61100E-4
4.49610E+4 3.40017E+2 4.49610E+4 1.61300E-4
4.49800E+4 3.40028E+2 4.49800E+4 1.61400E-4
4.49990E+4 3.40017E+2 4.49990E+4 1.61500E-4
4.50180E+4 3.40017E+2 4.50180E+4 1.61400E-4
4.50370E+4 3.40017E+2 4.50370E+4 1.61300E-4
4.50560E+4 3.40017E+2 4.50560E+4 1.61300E-4
4.50750E+4 3.40017E+2 4.50750E+4 1.61300E-4
4.50940E+4 3.40017E+2 4.50940E+4 1.61500E-4
4.51130E+4 3.40017E+2 4.51130E+4 1.61600E-4
4.51320E+4 3.40017E+2 4.51320E+4 1.61700E-4
4.51510E+4 3.40017E+2 4.51510E+4 1.61500E-4
4.51700E+4 3.40017E+2 4.51700E+4 1.61200E-4
4.51890E+4 3.40017E+2 4.51890E+4 1.61200E-4
4.52080E+4 3.40017E+2 4.52080E+4 1.61400E-4
4.52270E+4 3.40017E+2 4.52270E+4 1.61500E-4
4.52460E+4 3.40017E+2 4.52460E+4 1.61700E-4
4.52650E+4 3.40017E+2 4.52650E+4 1.61700E-4
4.52840E+4 3.40017E+2 4.52840E+4 1.61500E-4
4.53030E+4 3.40017E+2 4.53030E+4 1.61200E-4
4.53220E+4 3.40017E+2 4.53220E+4 1.61200E-4
4.53410E+4 3.40017E+2 4.53410E+4 1.61500E-4
4.53600E+4 3.40017E+2 4.53600E+4 1.61600E-4
4.53790E+4 3.40017E+2 4.53790E+4 1.61700E-4
4.53980E+4 3.40017E+2 4.53980E+4 1.61700E-4
4.54170E+4 3.40017E+2 4.54170E+4 1.61400E-4
4.54360E+4 3.40017E+2 4.54360E+4 1.61500E-4
4.54550E+4 3.40017E+2 4.54550E+4 1.61500E-4
4.54740E+4 3.40017E+2 4.54740E+4 1.61600E-4
4.54930E+4 3.40017E+2 4.54930E+4 1.61700E-4
4.55120E+4 3.40028E+2 4.55120E+4 1.61900E-4
4.55310E+4 3.40017E+2 4.55310E+4 1.61600E-4
4.55500E+4 3.40017E+2 4.55500E+4 1.61500E-4
4.55690E+4 3.40017E+2 4.55690E+4 1.61300E-4
4.55880E+4 3.40017E+2 4.55880E+4 1.61500E-4
4.56070E+4 3.40017E+2 4.56070E+4 1.61600E-4
4.56260E+4 3.40017E+2 4.56260E+4 1.61900E-4
4.56450E+4 3.40017E+2 4.56450E+4 1.61700E-4
4.56640E+4 3.40017E+2 4.56640E+4 1.61500E-4
4.56830E+4 3.40017E+2 4.56830E+4 1.61500E-4
