Time mark : 45260
4.63760E+4 3.39996E+2 4.63770E+4 1.50300E-4
4.63950E+4 3.39996E+2 4.63960E+4 1.50600E-4
4.64140E+4 3.39996E+2 4.64150E+4 1.50500E-4
4.64330E+4 3.40007E+2 4.64340E+4 1.50600E-4
4.64520E+4 3.40007E+2 4.64530E+4 1.50700E-4
4.64710E+4 3.40007E+2 4.64720E+4 1.50400E-4
4.64900E+4 3.39996E+2 4.64930E+4 1.50200E-4
4.65090E+4 3.40007E+2 4.65100E+4 1.50300E-4
4.65280E+4 3.40007E+2 4.65290E+4 1.50400E-4
4.65470E+4 3.40007E+2 4.65480E+4 1.50600E-4
4.65660E+4 3.40007E+2 4.65670E+4 1.50500E-4
4.65850E+4 3.39996E+2 4.65860E+4 1.50600E-4
4.66040E+4 3.39996E+2 4.66050E+4 1.50800E-4
4.66230E+4 3.40007E+2 4.66240E+4 1.50900E-4
4.66420E+4 3.40007E+2 4.66430E+4 1.51000E-4
4.66610E+4 3.40007E+2 4.66620E+4 1.51000E-4
4.66800E+4 3.39996E+2 4.66810E+4 1.51300E-4
4.66990E+4 3.40007E+2 4.67000E+4 1.51300E-4
4.67180E+4 3.40007E+2 4.67190E+4 1.51100E-4
4.67370E+4 3.40007E+2 4.67380E+4 1.50800E-4
4.67560E+4 3.40007E+2 4.67570E+4 1.50700E-4
4.67750E+4 3.40007E+2 4.67760E+4 1.51000E-4
4.67940E+4 3.40007E+2 4.67950E+4 1.50900E-4
4.68130E+4 3.40007E+2 4.68140E+4 1.51100E-4
4.68320E+4 3.40007E+2 4.68330E+4 1.51100E-4
4.68510E+4 3.40007E+2 4.68520E+4 1.51200E-4
4.68700E+4 3.40007E+2 4.68710E+4 1.51300E-4
4.68890E+4 3.40007E+2 4.68890E+4 1.51400E-4
4.69080E+4 3.39996E+2 4.69090E+4 1.51300E-4
4.69270E+4 3.39996E+2 4.69280E+4 1.51600E-4
4.69460E+4 3.40007E+2 4.69470E+4 1.51500E-4
4.69650E+4 3.40007E+2 4.69660E+4 1.51500E-4
4.69840E+4 3.40007E+2 4.69850E+4 1.51400E-4
4.70030E+4 3.40007E+2 4.70040E+4 1.51200E-4
4.70220E+4 3.40007E+2 4.70230E+4 1.51200E-4
4.70410E+4 3.40007E+2 4.70420E+4 1.51300E-4
4.70600E+4 3.40007E+2 4.70610E+4 1.51400E-4
4.70790E+4 3.40007E+2 4.70800E+4 1.51500E-4
4.70980E+4 3.40007E+2 4.70990E+4 1.51600E-4
4.71170E+4 3.40007E+2 4.71180E+4 1.51500E-4
4.71360E+4 3.40007E+2 4.71370E+4 1.51500E-4
4.71550E+4 3.39996E+2 4.71560E+4 1.51600E-4
4.71740E+4 3.39996E+2 4.71750E+4 1.51700E-4
4.71930E+4 3.39996E+2 4.71940E+4 1.51900E-4
4.72120E+4 3.40007E+2 4.72130E+4 1.51700E-4
4.72310E+4 3.40007E+2 4.72320E+4 1.51500E-4
4.72500E+4 3.40007E+2 4.72510E+4 1.51400E-4
4.72690E+4 3.40007E+2 4.72700E+4 1.51500E-4
4.72880E+4 3.40007E+2 4.72890E+4 1.51600E-4
4.73070E+4 3.40007E+2 4.73080E+4 1.51500E-4
4.73260E+4 3.40007E+2 4.73270E+4 1.51800E-4
4.73450E+4 3.39996E+2 4.73460E+4 1.51700E-4
4.73640E+4 3.40007E+2 4.73650E+4 1.51800E-4
4.73830E+4 3.40007E+2 4.73840E+4 1.51900E-4
4.74020E+4 3.40007E+2 4.74030E+4 1.52000E-4
4.74210E+4 3.40007E+2 4.74220E+4 1.52100E-4
4.74400E+4 3.40007E+2 4.74410E+4 1.52100E-4
4.74590E+4 3.40007E+2 4.74600E+4 1.51700E-4
4.74780E+4 3.40007E+2 4.74790E+4 1.51500E-4
4.74970E+4 3.40007E+2 4.74980E+4 1.51700E-4
4.75160E+4 3.40007E+2 4.75170E+4 1.51700E-4
4.75350E+4 3.40007E+2 4.75360E+4 1.51600E-4
4.75540E+4 3.40007E+2 4.75550E+4 1.51800E-4
4.75730E+4 3.40007E+2 4.75740E+4 1.51700E-4
4.75920E+4 3.40007E+2 4.75930E+4 1.52000E-4
4.76110E+4 3.40007E+2 4.76120E+4 1.51900E-4
4.76300E+4 3.40007E+2 4.76310E+4 1.52100E-4
4.76490E+4 3.40007E+2 4.76500E+4 1.52000E-4
4.76680E+4 3.40007E+2 4.76690E+4 1.52000E-4
4.76870E+4 3.40007E+2 4.76880E+4 1.51600E-4
4.77060E+4 3.40007E+2 4.77070E+4 1.51700E-4
4.77250E+4 3.40007E+2 4.77260E+4 1.51700E-4
4.77440E+4 3.40007E+2 4.77450E+4 1.51700E-4
4.77630E+4 3.40007E+2 4.77640E+4 1.51700E-4
4.77820E+4 3.40007E+2 4.77830E+4 1.51700E-4
4.78010E+4 3.40007E+2 4.78020E+4 1.52000E-4
4.78200E+4 3.40007E+2 4.78210E+4 1.52000E-4
4.78390E+4 3.40007E+2 4.78400E+4 1.52100E-4
4.78580E+4 3.40007E+2 4.78590E+4 1.52100E-4
4.78770E+4 3.40007E+2 4.78780E+4 1.52100E-4
4.78960E+4 3.39996E+2 4.78970E+4 1.52000E-4
4.79150E+4 3.40007E+2 4.79160E+4 1.51700E-4
4.79340E+4 3.39996E+2 4.79350E+4 1.51900E-4
4.79530E+4 3.39996E+2 4.79540E+4 1.51700E-4
4.79720E+4 3.40007E+2 4.79730E+4 1.51700E-4
4.79910E+4 3.40007E+2 4.79920E+4 1.51900E-4
4.80100E+4 3.40007E+2 4.80110E+4 1.52000E-4
4.80290E+4 3.40007E+2 4.80300E+4 1.52000E-4
4.80480E+4 3.40007E+2 4.80490E+4 1.52100E-4
4.80670E+4 3.40007E+2 4.80680E+4 1.52200E-4
4.80860E+4 3.40007E+2 4.80870E+4 1.52200E-4
4.81050E+4 3.40007E+2 4.81060E+4 1.52000E-4
4.81240E+4 3.40007E+2 4.81250E+4 1.51600E-4
4.81430E+4 3.40007E+2 4.81440E+4 1.51600E-4
4.81620E+4 3.40007E+2 4.81630E+4 1.51800E-4
4.81810E+4 3.40007E+2 4.81820E+4 1.51800E-4
4.82000E+4 3.40007E+2 4.82010E+4 1.52000E-4
4.82190E+4 3.40007E+2 4.82200E+4 1.51800E-4
4.82380E+4 3.40007E+2 4.82390E+4 1.52000E-4
4.82570E+4 3.40007E+2 4.82580E+4 1.52100E-4
4.82760E+4 3.40007E+2 4.82770E+4 1.52100E-4
4.82950E+4 3.40007E+2 4.82960E+4 1.52100E-4
4.83140E+4 3.40007E+2 4.83150E+4 1.52100E-4
4.83330E+4 3.40007E+2 4.83340E+4 1.52000E-4
4.83520E+4 3.40007E+2 4.83530E+4 1.51900E-4
4.83710E+4 3.40007E+2 4.83720E+4 1.51700E-4
4.83900E+4 3.40007E+2 4.83910E+4 1.51700E-4
4.84090E+4 3.40007E+2 4.84100E+4 1.51800E-4
4.84280E+4 3.40007E+2 4.84290E+4 1.51900E-4
4.84470E+4 3.40007E+2 4.84480E+4 1.51900E-4
4.84660E+4 3.40007E+2 4.84670E+4 1.52000E-4
4.84850E+4 3.40007E+2 4.84860E+4 1.52100E-4
4.85040E+4 3.40007E+2 4.85050E+4 1.52000E-4
4.85230E+4 3.40007E+2 4.85240E+4 1.52200E-4
4.85420E+4 3.40007E+2 4.85430E+4 1.52200E-4
4.85610E+4 3.40007E+2 4.85620E+4 1.52000E-4
4.85800E+4 3.40007E+2 4.85810E+4 1.51800E-4
4.85990E+4 3.40007E+2 4.86000E+4 1.51700E-4
4.86180E+4 3.40007E+2 4.86190E+4 1.51700E-4
4.86370E+4 3.39996E+2 4.86380E+4 1.51900E-4
4.86560E+4 3.40007E+2 4.86570E+4 1.51800E-4
4.86750E+4 3.40007E+2 4.86760E+4 1.51800E-4
4.86940E+4 3.40007E+2 4.86950E+4 1.51900E-4
