Time mark : 58873
6.02270E+4 3.40007E+2 6.02280E+4 1.52100E-4
6.02460E+4 3.40007E+2 6.02460E+4 1.52000E-4
6.02650E+4 3.40007E+2 6.02650E+4 1.52000E-4
6.02840E+4 3.40007E+2 6.02840E+4 1.51900E-4
6.03030E+4 3.40007E+2 6.03030E+4 1.52100E-4
6.03220E+4 3.40007E+2 6.03220E+4 1.52100E-4
6.03410E+4 3.40017E+2 6.03410E+4 1.52100E-4
6.03600E+4 3.40007E+2 6.03600E+4 1.52500E-4
6.03790E+4 3.40007E+2 6.03800E+4 1.52500E-4
6.03980E+4 3.40007E+2 6.03980E+4 1.52500E-4
6.04170E+4 3.40007E+2 6.04180E+4 1.52300E-4
6.04360E+4 3.40007E+2 6.04360E+4 1.52300E-4
6.04550E+4 3.40007E+2 6.04550E+4 1.52400E-4
6.04740E+4 3.40007E+2 6.04740E+4 1.52400E-4
6.04930E+4 3.40007E+2 6.04930E+4 1.52600E-4
6.05120E+4 3.40007E+2 6.05120E+4 1.52700E-4
6.05310E+4 3.40007E+2 6.05310E+4 1.52700E-4
6.05500E+4 3.40017E+2 6.05500E+4 1.52800E-4
6.05690E+4 3.40007E+2 6.05690E+4 1.52600E-4
6.05880E+4 3.40017E+2 6.05890E+4 1.52400E-4
6.06070E+4 3.40007E+2 6.06080E+4 1.52700E-4
6.06260E+4 3.40007E+2 6.06260E+4 1.52700E-4
6.06450E+4 3.40007E+2 6.06450E+4 1.52900E-4
6.06640E+4 3.40007E+2 6.06640E+4 1.53000E-4
6.06830E+4 3.40007E+2 6.06830E+4 1.52900E-4
6.07020E+4 3.40007E+2 6.07020E+4 1.47700E-4
6.07210E+4 3.40007E+2 6.07210E+4 1.53000E-4
6.07400E+4 3.40007E+2 6.07400E+4 1.52600E-4
6.07590E+4 3.40007E+2 6.07590E+4 1.52600E-4
6.07780E+4 3.40007E+2 6.07780E+4 1.52900E-4
6.07970E+4 3.40007E+2 6.07980E+4 1.52900E-4
6.08160E+4 3.40017E+2 6.08160E+4 1.53000E-4
6.08350E+4 3.40007E+2 6.08350E+4 1.53200E-4
6.08540E+4 3.40017E+2 6.08540E+4 1.53400E-4
6.08730E+4 3.40007E+2 6.08730E+4 1.53200E-4
6.08920E+4 3.40007E+2 6.08920E+4 1.52900E-4
6.09110E+4 3.40007E+2 6.09110E+4 1.52900E-4
6.09300E+4 3.40017E+2 6.09300E+4 1.53000E-4
6.09490E+4 3.40007E+2 6.09490E+4 1.53200E-4
6.09680E+4 3.40017E+2 6.09680E+4 1.53200E-4
6.09870E+4 3.40007E+2 6.09880E+4 1.53400E-4
6.10060E+4 3.40007E+2 6.10060E+4 1.53500E-4
6.10250E+4 3.40007E+2 6.10250E+4 1.53300E-4
6.10440E+4 3.40007E+2 6.10440E+4 1.53000E-4
6.10630E+4 3.40007E+2 6.10630E+4 1.53000E-4
6.10820E+4 3.40007E+2 6.10820E+4 1.53200E-4
6.11010E+4 3.40007E+2 6.11010E+4 1.53300E-4
6.11200E+4 3.40007E+2 6.11200E+4 1.53300E-4
6.11390E+4 3.40007E+2 6.11390E+4 1.53400E-4
6.11580E+4 3.40017E+2 6.11580E+4 1.53700E-4
6.11770E+4 3.40007E+2 6.11780E+4 1.53500E-4
6.11960E+4 3.40007E+2 6.11960E+4 1.53000E-4
6.12150E+4 3.40007E+2 6.12150E+4 1.53300E-4
6.12340E+4 3.40007E+2 6.12340E+4 1.53400E-4
6.12530E+4 3.40017E+2 6.12530E+4 1.53500E-4
6.12720E+4 3.40007E+2 6.12720E+4 1.53500E-4
6.12910E+4 3.40017E+2 6.12910E+4 1.53400E-4
6.13100E+4 3.40017E+2 6.13100E+4 1.53700E-4
6.13290E+4 3.40017E+2 6.13290E+4 1.53300E-4
6.13480E+4 3.40007E+2 6.13480E+4 1.53100E-4
6.13670E+4 3.40007E+2 6.13680E+4 1.53200E-4
6.13860E+4 3.40007E+2 6.13860E+4 1.53200E-4
6.14050E+4 3.40007E+2 6.14050E+4 1.53500E-4
6.14240E+4 3.40007E+2 6.14240E+4 1.53500E-4
6.14430E+4 3.40007E+2 6.14430E+4 1.53800E-4
6.14620E+4 3.40007E+2 6.14620E+4 1.53700E-4
6.14810E+4 3.40017E+2 6.14810E+4 1.53300E-4
6.15000E+4 3.40007E+2 6.15000E+4 1.53300E-4
6.15190E+4 3.40007E+2 6.15190E+4 1.53400E-4
6.15380E+4 3.40007E+2 6.15380E+4 1.53400E-4
6.15570E+4 3.40007E+2 6.15580E+4 1.53300E-4
6.15760E+4 3.40007E+2 6.15760E+4 1.53600E-4
6.15950E+4 3.40007E+2 6.15950E+4 1.53600E-4
6.16140E+4 3.40007E+2 6.16140E+4 1.53600E-4
6.16330E+4 3.40017E+2 6.16350E+4 1.53200E-4
6.16520E+4 3.40007E+2 6.16520E+4 1.53400E-4
6.16710E+4 3.40017E+2 6.16710E+4 1.53400E-4
6.16900E+4 3.40017E+2 6.16900E+4 1.53400E-4
6.17090E+4 3.40007E+2 6.17090E+4 1.53500E-4
6.17280E+4 3.40017E+2 6.17280E+4 1.53600E-4
6.17470E+4 3.40007E+2 6.17480E+4 1.53800E-4
6.17660E+4 3.40017E+2 6.17660E+4 1.53700E-4
6.17850E+4 3.40007E+2 6.17850E+4 1.53400E-4
6.18040E+4 3.40017E+2 6.18050E+4 1.53400E-4
6.18230E+4 3.40007E+2 6.18230E+4 1.53300E-4
6.18420E+4 3.40007E+2 6.18420E+4 1.53400E-4
6.18610E+4 3.40017E+2 6.18610E+4 1.53500E-4
6.18800E+4 3.40007E+2 6.18800E+4 1.53700E-4
6.18990E+4 3.40017E+2 6.18990E+4 1.53800E-4
6.19180E+4 3.40017E+2 6.19180E+4 1.53800E-4
6.19370E+4 3.40007E+2 6.19380E+4 1.53500E-4
6.19560E+4 3.40007E+2 6.19560E+4 1.53200E-4
6.19750E+4 3.40017E+2 6.19750E+4 1.53300E-4
6.19940E+4 3.40007E+2 6.19940E+4 1.53600E-4
6.20130E+4 3.40017E+2 6.20130E+4 1.53600E-4
6.20320E+4 3.40007E+2 6.20320E+4 1.53700E-4
6.20510E+4 3.40007E+2 6.20510E+4 1.53800E-4
6.20700E+4 3.40017E+2 6.20700E+4 1.53700E-4
6.20890E+4 3.40007E+2 6.20890E+4 1.53400E-4
6.21080E+4 3.40007E+2 6.21080E+4 1.53500E-4
6.21270E+4 3.40007E+2 6.21280E+4 1.53500E-4
6.21460E+4 3.40017E+2 6.21460E+4 1.53500E-4
6.21650E+4 3.40007E+2 6.21650E+4 1.53600E-4
6.21840E+4 3.40017E+2 6.21840E+4 1.53800E-4
6.22030E+4 3.40017E+2 6.22030E+4 1.53800E-4
6.22220E+4 3.40017E+2 6.22220E+4 1.53500E-4
6.22410E+4 3.40017E+2 6.22410E+4 1.53400E-4
6.22600E+4 3.40017E+2 6.22600E+4 1.53500E-4
6.22790E+4 3.40017E+2 6.22790E+4 1.53600E-4
