fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 Iph Voc Isc FF Pm Vm Im rmsre 
0L15 28052 299.85 38.667 1.000000000E+00 1.112276568E+00 7.591172361E-11 1.211506674E+16 5.578779461E+00 3.862050391E-05 1.142098744E-04 1.966191360E-01 1.075011083E-04 4.043478805E-01 8.546610189E-06 1.165546584E-01 7.298906169E-05 1.412836961E-01 
0L16 28154 299.89 38.662 1.000000000E+00 1.030315395E+00 6.676750488E-11 1.527367692E+03 2.442860281E+00 7.091501005E-07 1.376493341E-04 1.967652184E-01 1.077337785E-04 4.061480567E-01 8.609632289E-06 1.165185855E-01 7.351531114E-05 4.365619540E-01 
0L17 28252 299.94 38.655 1.000000000E+00 1.015319815E+00 6.530476984E-11 1.465206091E+03 2.236816473E+00 4.027412767E-07 1.391644239E-04 1.964702183E-01 1.077767004E-04 4.057854180E-01 8.592470460E-06 1.168247711E-01 7.324636226E-05 4.646937966E-01 
0L18 28356 299.96 38.652 1.000000000E+00 1.060016274E+00 7.047626397E-11 1.902240745E+03 2.990226247E+00 2.480828470E-06 1.321103933E-04 1.968809555E-01 1.078431477E-04 4.048177371E-01 8.595196241E-06 1.170574424E-01 7.314753308E-05 1.149008591E-01 
0L19 28450 299.98 38.65 1.000000000E+00 1.033616949E+00 6.593555834E-11 1.474417182E+03 2.309028652E+00 4.916624388E-07 1.393478016E-04 1.969154568E-01 1.081008767E-04 4.042265799E-01 8.604663486E-06 1.165432162E-01 7.349947809E-05 4.972478244E-01 
0L20 28554 299.97 38.651 1.000000000E+00 1.041557246E+00 6.677676269E-11 1.499358436E+03 2.361965854E+00 5.751091415E-07 1.390117126E-04 1.970090614E-01 1.082378535E-04 4.050649298E-01 8.637538917E-06 1.174543003E-01 7.334689531E-05 5.198755394E-01 
0L21 28646 299.98 38.65 1.000000000E+00 1.002723456E+00 6.231656576E-11 1.458404479E+03 2.202218541E+00 3.647748658E-07 1.399912655E-04 1.973348373E-01 1.084075416E-04 4.052041673E-01 8.668364426E-06 1.162791293E-01 7.411280266E-05 5.519773783E-01 
0L22 28744 300 38.647 1.000000000E+00 1.090908136E+00 6.800386395E-11 1.822211944E+03 2.833623021E+00 1.860817735E-06 1.333613911E-04 1.972762363E-01 1.083877067E-04 4.052095516E-01 8.664319828E-06 1.167316163E-01 7.384929087E-05 1.200028922E-01 
0L23 28846 300 38.647 1.000000000E+00 1.638236941E+00 8.716571138E-11 2.925578792E+19 7.886046678E+00 8.454433248E-05 1.328955490E-04 1.979843960E-01 1.088427122E-04 4.014673156E-01 8.651282869E-06 1.170280308E-01 7.399616975E-05 5.340707819E-01 
0L24 28944 300 38.647 1.000000000E+00 1.048171799E+00 6.397107814E-11 1.568096676E+03 2.551576706E+00 9.384107530E-07 1.382870154E-04 1.985141228E-01 1.087560963E-04 4.032040757E-01 8.705023206E-06 1.176192519E-01 7.380916612E-05 6.650709995E-01 
0L25 29042 299.99 38.649 1.000000000E+00 1.053093505E+00 6.320704016E-11 1.537969188E+03 2.432735156E+00 6.812546509E-07 1.386762543E-04 1.983083057E-01 1.089727345E-04 4.014997642E-01 8.676489541E-06 1.172987303E-01 7.402951599E-05 5.514749623E-01 
0L26 29146 299.98 38.65 1.000000000E+00 1.028809288E+00 5.875828339E-11 1.459790056E+03 2.169972565E+00 3.292944087E-07 1.397716067E-04 1.981786064E-01 1.087872661E-04 4.039020640E-01 8.707849321E-06 1.172469689E-01 7.397222561E-05 7.061779185E-01 
0L27 29242 299.99 38.649 1.000000000E+00 1.107091684E+00 6.967012539E-11 2.710621346E+17 5.593182550E+00 3.845216575E-05 1.157522118E-04 1.985648079E-01 1.094614483E-04 4.015302819E-01 8.727337552E-06 1.173614516E-01 7.442335328E-05 3.160933402E-01 
0L28 29338 300 38.647 1.000000000E+00 1.054705019E+00 6.082076966E-11 1.496620698E+03 2.339571009E+00 5.236277832E-07 1.400416796E-04 1.989023819E-01 1.093044225E-04 4.042210744E-01 8.788133993E-06 1.179963900E-01 7.427492188E-05 9.978330877E-01 
0L29 29438 300 38.647 1.000000000E+00 1.039626557E+00 5.872240950E-11 1.495255938E+03 2.291274868E+00 4.646973602E-07 1.400149392E-04 1.990994732E-01 1.097264964E-04 4.015781846E-01 8.773072841E-06 1.182579201E-01 7.422131708E-05 8.699253535E-01 
0L30 29536 300 38.647 1.000000000E+00 9.921780099E-01 4.755883962E-11 1.158577306E+03 1.633503341E+00 2.971171433E-08 1.620940308E-04 1.991971149E-01 1.095448346E-04 4.025108956E-01 8.783196294E-06 1.184024788E-01 7.421501940E-05 1.911920175E+00 
0L31 29634 300 38.647 1.000000000E+00 9.927367695E-01 4.809735148E-11 1.161371129E+03 1.659330750E+00 3.396086223E-08 1.625303394E-04 1.994661327E-01 1.096341614E-04 4.041027941E-01 8.837042016E-06 1.184368263E-01 7.446679779E-05 2.427563239E+00 
0L32 29738 299.99 38.649 1.000000000E+00 9.801287813E-01 4.633442946E-11 1.161594940E+03 1.631206940E+00 2.945188638E-08 1.624060220E-04 1.998143650E-01 1.099293674E-04 4.035600055E-01 8.864383881E-06 1.181835698E-01 7.480111501E-05 2.998147109E+00 
0L33 29836 300 38.647 1.000000000E+00 1.043063639E+00 5.660815746E-11 1.499034071E+03 2.271439216E+00 4.368299101E-07 1.405074154E-04 2.004266617E-01 1.100820403E-04 4.009638014E-01 8.846615047E-06 1.181414447E-01 7.493243095E-05 1.348890283E+01 
0L34 29932 300 38.647 1.000000000E+00 9.761224109E-01 4.386838909E-11 1.116132766E+03 1.566293315E+00 1.964701793E-08 1.653250602E-04 2.003287052E-01 1.098816913E-04 4.022549588E-01 8.854619961E-06 1.185829206E-01 7.451549630E-05 3.784966014E+01 
0L35 30032 300 38.647 1.000000000E+00 9.645470031E-01 4.648379505E-11 1.084485349E+03 1.524367169E+00 1.547402077E-08 1.670467327E-04 1.990805790E-01 1.099931008E-04 4.041978037E-01 8.850917444E-06 1.181209929E-01 7.479786798E-05 5.721345327E+00 
0L36 30130 299.99 38.649 1.000000000E+00 9.521009121E-01 4.263826481E-11 1.077678215E+03 1.472815633E+00 1.097227020E-08 1.681616895E-04 1.995887374E-01 1.107153731E-04 4.018167391E-01 8.879162082E-06 1.179959516E-01 7.528848226E-05 1.513832827E+01 
0L37 30232 299.99 38.649 1.000000000E+00 1.031305857E+00 5.970515774E-11 1.510374204E+03 2.282747684E+00 4.613003862E-07 1.405799637E-04 1.995414677E-01 1.102811881E-04 4.034919104E-01 8.879109883E-06 1.183220690E-01 7.491074365E-05 3.025300118E+00 
0L38 30328 300 38.647 1.000000000E+00 1.039371036E+00 6.027337698E-11 1.497159370E+03 2.301979973E+00 4.782609441E-07 1.408422314E-04 1.997566845E-01 1.102513687E-04 4.034116114E-01 8.884514598E-06 1.182156862E-01 7.500545427E-05 2.187561164E+01 
0L39 30428 299.98 38.65 1.000000000E+00 9.880536756E-01 5.053485711E-11 1.165091976E+03 1.679531521E+00 3.832545513E-08 1.627809439E-04 1.997836441E-01 1.107448346E-04 4.022002668E-01 8.898683567E-06 1.183635767E-01 7.521248805E-05 1.216923618E+02 
0L40 30528 300.01 38.646 1.000000000E+00 9.974254981E-01 5.168558257E-11 1.167365040E+03 1.701090165E+00 4.240330968E-08 1.629140857E-04 1.999902409E-01 1.107478548E-04 4.040129341E-01 8.948276492E-06 1.186735010E-01 7.532486599E-05 2.451099973E+01 
0L41 30624 300 38.647 1.000000000E+00 9.871428379E-01 4.928359030E-11 1.160074280E+03 1.646650283E+00 3.228257022E-08 1.634106251E-04 1.999941635E-01 1.107389035E-04 4.042758117E-01 8.953550730E-06 1.183889425E-01 7.550659651E-05 2.127117129E+01 
0L42 30724 300 38.647 1.000000000E+00 1.033688915E+00 5.901547980E-11 1.498321036E+03 2.269641129E+00 4.395955967E-07 1.412633261E-04 2.001025917E-01 1.106687294E-04 4.042154452E-01 8.951391281E-06 1.183883276E-01 7.548843271E-05 9.014914074E+00 
0L43 30824 299.99 38.649 1.000000000E+00 1.016105217E+00 5.732572182E-11 1.455679287E+03 2.183741081E+00 3.392049558E-07 1.427787770E-04 2.002809856E-01 1.111373154E-04 4.038914896E-01 8.990095890E-06 1.182844046E-01 7.585022237E-05 2.685139855E+00 
0L44 30924 299.99 38.649 1.000000000E+00 9.512571026E-01 4.362605952E-11 1.086606251E+03 1.519798963E+00 1.500209852E-08 1.683774588E-04 1.999577927E-01 1.111896040E-04 4.052231120E-01 9.009417749E-06 1.186913340E-01 7.581713447E-05 5.484958834E+01 
0L45 31020 300 38.647 1.000000000E+00 9.758307435E-01 4.828362669E-11 1.171152028E+03 1.645196463E+00 3.241494330E-08 1.620055558E-04 2.000524227E-01 1.112687294E-04 4.045299459E-01 9.004666242E-06 1.182963957E-01 7.597021411E-05 4.126826738E+01 
0L46 31120 300.02 38.645 1.000000000E+00 9.930721485E-01 4.993459309E-11 1.164562771E+03 1.671368937E+00 3.666051853E-08 1.635451144E-04 1.999544022E-01 1.113975002E-04 4.032640386E-01 8.982472788E-06 1.181440470E-01 7.606999214E-05 3.896604379E+01 
0L47 31220 300 38.647 1.000000000E+00 9.843587327E-01 4.991430246E-11 1.162820372E+03 1.679541462E+00 3.799898475E-08 1.640419900E-04 2.007199821E-01 1.115366268E-04 4.039466969E-01 9.043409085E-06 1.187891077E-01 7.605560146E-05 2.807280328E+00 
0L48 31318 299.99 38.649 1.000000000E+00 9.990965871E-01 5.148565227E-11 1.177749396E+03 1.721782548E+00 4.675876159E-08 1.624727016E-04 2.009840405E-01 1.117353960E-04 4.033490100E-01 9.058021365E-06 1.187022490E-01 7.622178203E-05 2.070507136E+00 
0L49 31418 300 38.647 1.000000000E+00 9.695818663E-01 4.745345919E-11 1.171117086E+03 1.636048743E+00 3.085895102E-08 1.623554044E-04 2.008982578E-01 1.119883311E-04 4.018807037E-01 9.041616811E-06 1.186018618E-01 7.625801276E-05 2.283765331E+00 
0L50 31516 300 38.647 1.000000000E+00 9.846782020E-01 4.914494279E-11 1.160933248E+03 1.660551959E+00 3.436983698E-08 1.642546138E-04 2.007934124E-01 1.117373154E-04 4.035200234E-01 9.053422395E-06 1.188221604E-01 7.612387584E-05 2.538134982E+00 
0L51 31614 300.01 38.646 1.000000000E+00 9.995219407E-01 5.131738198E-11 1.168833131E+03 1.720188651E+00 4.606825717E-08 1.643120536E-04 2.013284008E-01 1.121353960E-04 4.036298163E-01 9.112362861E-06 1.188743777E-01 7.659373530E-05 1.613176187E+00 
0L52 31714 299.99 38.649 1.000000000E+00 1.003465649E+00 5.196947752E-11 1.172041017E+03 1.743037625E+00 5.127926815E-08 1.641716535E-04 2.012908901E-01 1.120616797E-04 4.038664817E-01 9.110014313E-06 1.193545351E-01 7.633497844E-05 1.530537417E+00 
0L53 31812 300 38.647 1.000000000E+00 9.833172943E-01 4.856211321E-11 1.161928342E+03 1.660455744E+00 3.453156216E-08 1.647273269E-04 2.012826889E-01 1.120720855E-04 4.038711049E-01 9.110593331E-06 1.191005693E-01 7.646685582E-05 1.563296093E+00 
0L54 31912 300 38.647 1.000000000E+00 9.788992695E-01 4.841797704E-11 1.161088323E+03 1.657843933E+00 3.403469704E-08 1.648144790E-04 2.013649891E-01 1.122720855E-04 4.030257399E-01 9.111471829E-06 1.196385682E-01 7.620441719E-05 1.601836023E+00 
0L55 32010 300 38.647 1.000000000E+00 1.029295280E+00 5.798426184E-11 1.508326352E+03 2.300466176E+00 4.798589351E-07 1.430545216E-04 2.018939041E-01 1.128598815E-04 4.025782986E-01 9.173037233E-06 1.196416467E-01 7.666138322E-05 4.911709612E-01 
0L56 32112 300 38.647 1.000000000E+00 1.111465746E+00 6.761185246E-11 5.268676486E+10 5.585635159E+00 3.822169572E-05 1.192340053E-04 2.017179062E-01 1.125687294E-04 4.028791052E-01 9.148227568E-06 1.195886971E-01 7.653668687E-05 2.590657434E-01 
0L57 32208 300.02 38.645 1.000000000E+00 1.029907206E+00 5.766228522E-11 1.479568702E+03 2.265725021E+00 4.298373632E-07 1.436464529E-04 2.016044785E-01 1.127736547E-04 4.028220723E-01 9.158431248E-06 1.195503703E-01 7.660013255E-05 6.314042506E-01 
0L58 32312 300 38.647 1.000000000E+00 1.032847180E+00 5.804411070E-11 1.480262546E+03 2.285317299E+00 4.504432154E-07 1.438532125E-04 2.018170361E-01 1.126389035E-04 4.037369937E-01 9.177930885E-06 1.192171269E-01 7.697333731E-05 6.032478837E-01 
0L59 32408 300.01 38.646 1.000000000E+00 9.687045032E-01 4.707010825E-11 1.160742006E+03 1.640450269E+00 3.112896844E-08 1.656530292E-04 2.021518650E-01 1.134569028E-04 4.021859978E-01 9.224346807E-06 1.198765332E-01 7.693533669E-05 1.013697363E+00 
0L60 32506 300.02 38.645 1.000000000E+00 1.018689892E+00 5.567148236E-11 1.335684252E+03 2.058574485E+00 2.042915183E-07 1.481034243E-04 2.022253490E-01 1.129687294E-04 4.025327929E-01 9.195918302E-06 1.195930070E-01 7.693320880E-05 9.900760116E-01 
0L61 32604 300.01 38.646 1.000000000E+00 9.809321312E-01 4.807053091E-11 1.164117750E+03 1.663679630E+00 3.498124671E-08 1.653905439E-04 2.020765362E-01 1.133115376E-04 4.021725566E-01 9.208787549E-06 1.195830020E-01 7.699908774E-05 1.040487419E+00 
0L62 32704 300.01 38.646 1.000000000E+00 1.031589685E+00 5.767044969E-11 1.484523365E+03 2.294768781E+00 4.639825548E-07 1.445569709E-04 2.024190517E-01 1.134273854E-04 4.028120882E-01 9.248510679E-06 1.198257386E-01 7.725308200E-05 4.488493023E-01 
0L63 32802 300.01 38.646 1.000000000E+00 1.034616474E+00 5.744998864E-11 1.511930079E+03 2.301069579E+00 4.793075539E-07 1.438601574E-04 2.027471165E-01 1.136964341E-04 4.013699867E-01 9.252230086E-06 1.194170730E-01 7.747472449E-05 3.538307082E-01 
0L64 32908 300 38.647 1.000000000E+00 9.634476244E-01 4.681795105E-11 1.160161177E+03 1.644764401E+00 3.171548854E-08 1.661895712E-04 2.023459000E-01 1.137722273E-04 4.017999773E-01 9.249975384E-06 1.198817166E-01 7.714187205E-05 9.052296997E-01 
0L65 33002 300 38.647 1.000000000E+00 9.704332162E-01 4.717765799E-11 1.163483124E+03 1.652215268E+00 3.294439624E-08 1.656242457E-04 2.025343510E-01 1.134264384E-04 4.036365363E-01 9.272641272E-06 1.198562154E-01 7.742586477E-05 8.595046385E-01 
0L66 33104 300 38.647 1.000000000E+00 9.912659388E-01 5.118067356E-11 1.279980040E+03 1.815006284E+00 7.465014318E-08 1.505964116E-04 2.027385818E-01 1.138513687E-04 4.033793997E-01 9.310829540E-06 1.203512319E-01 7.748635798E-05 8.852485841E-01 
0L67 33200 300.01 38.646 1.000000000E+00 9.711882257E-01 4.743515394E-11 1.163313518E+03 1.667530777E+00 3.567749653E-08 1.664607450E-04 2.028828323E-01 1.138709382E-04 4.030477161E-01 9.311393122E-06 1.202244265E-01 7.756855030E-05 7.518647816E-01 
0L68 33298 300 38.647 1.000000000E+00 9.669757782E-01 4.606994412E-11 1.158946345E+03 1.631123017E+00 2.955236152E-08 1.666025266E-04 2.027324173E-01 1.137583479E-04 4.030513458E-01 9.295373619E-06 1.199821449E-01 7.754925949E-05 7.876357612E-01 
0L69 33396 300.03 38.643 1.000000000E+00 9.700174678E-01 4.746645654E-11 1.163425270E+03 1.670353522E+00 3.620411385E-08 1.666962472E-04 2.029555740E-01 1.141373154E-04 4.034184600E-01 9.345109701E-06 1.204498802E-01 7.771812083E-05 7.221736389E-01 
0L70 33498 300.03 38.643 1.000000000E+00 9.808451594E-01 4.821311524E-11 1.166213905E+03 1.685876294E+00 3.903206919E-08 1.667440569E-04 2.031919846E-01 1.146301131E-04 4.026239758E-01 9.377885500E-06 1.200123512E-01 7.812389943E-05 6.705231758E-01 
0L71 33594 300 38.647 1.000000000E+00 9.842857183E-01 4.851186882E-11 1.166724080E+03 1.690964229E+00 3.973049912E-08 1.666428320E-04 2.034417530E-01 1.145881457E-04 4.020322528E-01 9.372181202E-06 1.205935143E-01 7.768614924E-05 6.758420173E-01 
0L72 33696 300 38.647 1.000000000E+00 9.715231628E-01 4.717404344E-11 1.164805772E+03 1.671019479E+00 3.617459830E-08 1.666152211E-04 2.032181839E-01 1.143269802E-04 4.029473982E-01 9.361806365E-06 1.202412808E-01 7.796744113E-05 6.803067180E-01 
0L73 33796 300 38.647 1.000000000E+00 9.859539523E-01 4.858962361E-11 1.165045754E+03 1.692666629E+00 3.997287412E-08 1.672551096E-04 2.036268467E-01 1.150370344E-04 4.021740983E-01 9.420778875E-06 1.207509200E-01 7.798394490E-05 6.178002461E-01 
0L74 33892 300 38.647 1.000000000E+00 9.792815770E-01 4.788374116E-11 1.163455387E+03 1.678006393E+00 3.719591811E-08 1.673639097E-04 2.036923367E-01 1.150136905E-04 4.023494973E-01 9.426005578E-06 1.208653709E-01 7.795120064E-05 6.123487639E-01 
0L75 33992 300.02 38.645 1.000000000E+00 9.716442571E-01 4.755811472E-11 1.165198907E+03 1.682832369E+00 3.834963523E-08 1.671671909E-04 2.034738388E-01 1.145596203E-04 4.026093211E-01 9.384777262E-06 1.201678596E-01 7.819652815E-05 6.352876322E-01 
0L76 34092 300 38.647 1.000000000E+00 9.836626233E-01 4.844328415E-11 1.167604893E+03 1.703638233E+00 4.238052527E-08 1.671853751E-04 2.040108700E-01 1.153925854E-04 4.011474513E-01 9.443549235E-06 1.202060722E-01 7.853946328E-05 6.026358215E-01 
0L77 34188 300.02 38.645 1.000000000E+00 1.058641440E+00 6.186694270E-11 9.219807663E+19 4.754806028E+00 2.477651065E-05 1.170195534E-04 2.039155289E-01 1.151673441E-04 4.021196223E-01 9.443542029E-06 1.204560448E-01 7.853139609E-05 4.950988728E-01 
0L78 34288 300 38.647 1.000000000E+00 9.762717013E-01 4.672308773E-11 1.160672070E+03 1.651120420E+00 3.232853951E-08 1.676311647E-04 2.041135849E-01 1.153168954E-04 4.019271720E-01 9.460459251E-06 1.204138286E-01 7.853790450E-05 5.823067784E-01 
0L79 34388 300.01 38.646 1.000000000E+00 9.771014373E-01 4.764784571E-11 1.166230431E+03 1.682081890E+00 3.794362277E-08 1.673582358E-04 2.038717606E-01 1.156063523E-04 4.016646068E-01 9.466781129E-06 1.203608025E-01 7.863128875E-05 5.755791262E-01 
0L80 34486 300.01 38.646 1.000000000E+00 9.799127007E-01 4.808750182E-11 1.165463721E+03 1.692665368E+00 3.989787528E-08 1.680669690E-04 2.046990433E-01 1.155922752E-04 4.012390729E-01 9.493969737E-06 1.205329650E-01 7.890834576E-05 5.321545335E-01 
0L81 34586 300.02 38.645 1.000000000E+00 9.824417353E-01 4.851122372E-11 1.169460401E+03 1.708321500E+00 4.335116555E-08 1.676519298E-04 2.041836868E-01 1.154353135E-04 4.031184642E-01 9.501505388E-06 1.204644692E-01 7.900850277E-05 5.295397332E-01 
0L82 34684 300.01 38.646 1.000000000E+00 9.851321479E-01 4.883501293E-11 1.169718088E+03 1.716941975E+00 4.513042539E-08 1.677594851E-04 2.044872066E-01 1.155638339E-04 4.012035000E-01 9.480970534E-06 1.206851949E-01 7.871659783E-05 5.286257329E-01 
0L83 34782 300 38.647 1.000000000E+00 9.765651543E-01 4.836473412E-11 1.193659640E+03 1.727354922E+00 4.798865474E-08 1.640781964E-04 2.043763290E-01 1.151143823E-04 4.045900802E-01 9.518651185E-06 1.206849037E-01 7.902999666E-05 5.309451394E-01 
0L84 34882 300.02 38.645 1.000000000E+00 9.776986159E-01 4.775259579E-11 1.166741812E+03 1.685981125E+00 3.861148963E-08 1.681811352E-04 2.048950760E-01 1.162234201E-04 4.018297583E-01 9.569015741E-06 1.211654347E-01 7.892917285E-05 4.987587451E-01 
0L85 34982 300.03 38.643 1.000000000E+00 9.798314469E-01 4.813416743E-11 1.170499148E+03 1.706584732E+00 4.287657338E-08 1.677798312E-04 2.045144150E-01 1.158626253E-04 4.020894216E-01 9.527740862E-06 1.208617446E-01 7.900832061E-05 4.985715987E-01 
0L86 35080 300.01 38.646 1.000000000E+00 9.769523416E-01 4.793954165E-11 1.169360549E+03 1.706415346E+00 4.282478249E-08 1.680055221E-04 2.048568558E-01 1.159628517E-04 4.010032811E-01 9.526147802E-06 1.206370170E-01 7.910643055E-05 5.017219933E-01 
0L87 35178 300 38.647 1.000000000E+00 9.897285063E-01 4.876873692E-11 1.173196542E+03 1.726954796E+00 4.715393925E-08 1.682256364E-04 2.051387493E-01 1.164727723E-04 4.010576891E-01 9.582502983E-06 1.209453248E-01 7.941426063E-05 4.604489918E-01 
0L88 35278 300 38.647 1.000000000E+00 9.657379556E-01 4.576298425E-11 1.162380558E+03 1.649232263E+00 3.219137947E-08 1.686975006E-04 2.048709225E-01 1.162252079E-04 4.024888585E-01 9.583728844E-06 1.211417306E-01 7.931677697E-05 4.821582800E-01 
0L89 35376 300.01 38.646 1.000000000E+00 9.773071917E-01 4.714766591E-11 1.168303756E+03 1.688287401E+00 3.923935053E-08 1.682933802E-04 2.047742508E-01 1.161466269E-04 4.029431963E-01 9.583535911E-06 1.214124748E-01 7.915650139E-05 4.708403798E-01 
0L90 35476 300 38.647 1.000000000E+00 9.810174855E-01 4.797920812E-11 1.168406598E+03 1.713496364E+00 4.405255833E-08 1.689909756E-04 2.057648941E-01 1.169134466E-04 4.021940958E-01 9.675455848E-06 1.212016067E-01 7.978630268E-05 4.427646590E-01 
0L91 35574 300.03 38.643 1.000000000E+00 9.898385935E-01 4.897299878E-11 1.173469929E+03 1.739552520E+00 4.983221921E-08 1.685193043E-04 2.053065998E-01 1.166537128E-04 4.017120917E-01 9.620915066E-06 1.214213936E-01 7.945825691E-05 4.458960372E-01 
0L92 35674 300 38.647 1.000000000E+00 1.028327996E+00 5.582115098E-11 1.519134887E+03 2.335147908E+00 5.207990456E-07 1.467935080E-04 2.057172531E-01 1.168485459E-04 4.012786126E-01 9.645839747E-06 1.211888310E-01 7.954948757E-05 2.098021814E-01 
0L93 35774 300.02 38.645 1.000000000E+00 9.602478574E-01 4.548655775E-11 1.164287231E+03 1.660340509E+00 3.410840267E-08 1.690936536E-04 2.052949814E-01 1.167027915E-04 4.027891342E-01 9.650222424E-06 1.212416969E-01 7.980029448E-05 4.462957546E-01 
0L94 35882 300.01 38.646 1.000000000E+00 9.727367208E-01 4.641805186E-11 1.165332109E+03 1.678891300E+00 3.730885588E-08 1.695448403E-04 2.055569748E-01 1.171518653E-04 4.017806112E-01 9.675432787E-06 1.219382912E-01 7.961462458E-05 4.243518611E-01 
0L95 35974 299.99 38.649 1.000000000E+00 9.576572317E-01 4.511715056E-11 1.162809166E+03 1.654895723E+00 3.311110899E-08 1.694762869E-04 2.054756027E-01 1.168273854E-04 4.022311542E-01 9.655630223E-06 1.210527534E-01 7.995953979E-05 4.336114483E-01 
0L96 36070 300.01 38.646 1.000000000E+00 9.567133632E-01 4.436976645E-11 1.160748525E+03 1.632969786E+00 2.944728375E-08 1.695820695E-04 2.055141312E-01 1.170293674E-04 4.019683440E-01 9.667816519E-06 1.211769790E-01 7.998041775E-05 4.352241523E-01 
0L97 36168 300.01 38.646 1.000000000E+00 9.643012541E-01 4.554632097E-11 1.163853623E+03 1.659259441E+00 3.364285700E-08 1.698303744E-04 2.059012650E-01 1.174273854E-04 4.020452079E-01 9.720828827E-06 1.214730217E-01 8.025097895E-05 4.081270312E-01 
0L98 36268 300.03 38.643 1.000000000E+00 9.737127844E-01 4.718218230E-11 1.171288547E+03 1.706496707E+00 4.260889955E-08 1.692331318E-04 2.057924606E-01 1.172605688E-04 4.020602245E-01 9.702252376E-06 1.214463600E-01 8.012320892E-05 4.058778902E-01 
