Time mark : 49627
5.23890E+4 2.76700E-1 5.23890E+4 1.59000E-4
5.24080E+4 2.76700E-1 5.24080E+4 1.59200E-4
5.24270E+4 2.76700E-1 5.24270E+4 1.59000E-4
5.24460E+4 2.76700E-1 5.24460E+4 1.58800E-4
5.24650E+4 2.76600E-1 5.24650E+4 1.58500E-4
5.24840E+4 2.76600E-1 5.24840E+4 1.58700E-4
5.25030E+4 2.76700E-1 5.25030E+4 1.59100E-4
5.25220E+4 2.76700E-1 5.25220E+4 1.59100E-4
5.25410E+4 2.76700E-1 5.25410E+4 1.59100E-4
5.25600E+4 2.76700E-1 5.25600E+4 1.58900E-4
5.25790E+4 2.76700E-1 5.25790E+4 1.58700E-4
5.25980E+4 2.76700E-1 5.25980E+4 1.58800E-4
5.26170E+4 2.76700E-1 5.26170E+4 1.58900E-4
5.26360E+4 2.76700E-1 5.26360E+4 1.59100E-4
5.26550E+4 2.76800E-1 5.26550E+4 1.59200E-4
