Time mark : 55817
5.73430E+4 2.75700E-1 5.73440E+4 1.56900E-4
5.73620E+4 2.75800E-1 5.73630E+4 1.57100E-4
5.73810E+4 2.75800E-1 5.73820E+4 1.57500E-4
5.74000E+4 2.76000E-1 5.74010E+4 1.57500E-4
5.74190E+4 2.76000E-1 5.74200E+4 1.57900E-4
5.74380E+4 2.76100E-1 5.74390E+4 1.57700E-4
5.74570E+4 2.76100E-1 5.74580E+4 1.57600E-4
5.74770E+4 2.76100E-1 5.74780E+4 1.57800E-4
5.74950E+4 2.76200E-1 5.74960E+4 1.58000E-4
5.75140E+4 2.76300E-1 5.75150E+4 1.58300E-4
5.75330E+4 2.76400E-1 5.75340E+4 1.58700E-4
5.75520E+4 2.76400E-1 5.75530E+4 1.58400E-4
5.75710E+4 2.76300E-1 5.75740E+4 1.58200E-4
5.75900E+4 2.76400E-1 5.75910E+4 1.58400E-4
5.76090E+4 2.76500E-1 5.76100E+4 1.58600E-4
5.76280E+4 2.76600E-1 5.76290E+4 1.59000E-4
5.76470E+4 2.76600E-1 5.76480E+4 1.59200E-4
5.76660E+4 2.76600E-1 5.76670E+4 1.59000E-4
5.76850E+4 2.76600E-1 5.76860E+4 1.58900E-4
5.77040E+4 2.76600E-1 5.77050E+4 1.58900E-4
5.77240E+4 2.76600E-1 5.77240E+4 1.59100E-4
5.77420E+4 2.76800E-1 5.77430E+4 1.59300E-4
5.77610E+4 2.76900E-1 5.77620E+4 1.59600E-4
5.77800E+4 2.76900E-1 5.77810E+4 1.59600E-4
5.77990E+4 2.76800E-1 5.78000E+4 1.59300E-4
5.78180E+4 2.76800E-1 5.78190E+4 1.59400E-4
5.78370E+4 2.76900E-1 5.78380E+4 1.59700E-4
5.78560E+4 2.76900E-1 5.78600E+4 1.59700E-4
5.78750E+4 2.77000E-1 5.78760E+4 1.60100E-4
5.78940E+4 2.77000E-1 5.78950E+4 1.59900E-4
5.79130E+4 2.76900E-1 5.79140E+4 1.59700E-4
5.79320E+4 2.77000E-1 5.79330E+4 1.59700E-4
5.79510E+4 2.77000E-1 5.79520E+4 1.59800E-4
5.79700E+4 2.77000E-1 5.79710E+4 1.60100E-4
5.79890E+4 2.77100E-1 5.79900E+4 1.60400E-4
5.80080E+4 2.77100E-1 5.80090E+4 1.60200E-4
5.80270E+4 2.77100E-1 5.80280E+4 1.60100E-4
5.80460E+4 2.77100E-1 5.80470E+4 1.59900E-4
5.80650E+4 2.77100E-1 5.80660E+4 1.60200E-4
5.80840E+4 2.77100E-1 5.80850E+4 1.60200E-4
5.81030E+4 2.77200E-1 5.81050E+4 1.60500E-4
5.81220E+4 2.77200E-1 5.81230E+4 1.60600E-4
5.81410E+4 2.77200E-1 5.81420E+4 1.60100E-4
5.81600E+4 2.77100E-1 5.81610E+4 1.60000E-4
5.81790E+4 2.77200E-1 5.81800E+4 1.60300E-4
5.81980E+4 2.77200E-1 5.81990E+4 1.60500E-4
5.82200E+4 2.77200E-1 5.82200E+4 1.60700E-4
5.82360E+4 2.77300E-1 5.82370E+4 1.60500E-4
5.82550E+4 2.77200E-1 5.82560E+4 1.60500E-4
5.82740E+4 2.77300E-1 5.82750E+4 1.60200E-4
5.82930E+4 2.77300E-1 5.82940E+4 1.60400E-4
5.83120E+4 2.77300E-1 5.83130E+4 1.60600E-4
5.83310E+4 2.77300E-1 5.83320E+4 1.60800E-4
5.83500E+4 2.77400E-1 5.83510E+4 1.60800E-4
5.83690E+4 2.77400E-1 5.83700E+4 1.60500E-4
5.83880E+4 2.77400E-1 5.83890E+4 1.60400E-4
5.84070E+4 2.77400E-1 5.84080E+4 1.60500E-4
5.84260E+4 2.77400E-1 5.84270E+4 1.60600E-4
5.84450E+4 2.77300E-1 5.84460E+4 1.61000E-4
5.84640E+4 2.77400E-1 5.84650E+4 1.60800E-4
5.84830E+4 2.77400E-1 5.84840E+4 1.60700E-4
5.85020E+4 2.77300E-1 5.85030E+4 1.60600E-4
5.85210E+4 2.77400E-1 5.85220E+4 1.60600E-4
5.85400E+4 2.77400E-1 5.85410E+4 1.60800E-4
5.85590E+4 2.77500E-1 5.85600E+4 1.61200E-4
5.85780E+4 2.77500E-1 5.85790E+4 1.61100E-4
5.85970E+4 2.77400E-1 5.85990E+4 1.60700E-4
5.86160E+4 2.77400E-1 5.86170E+4 1.60700E-4
5.86350E+4 2.77400E-1 5.86360E+4 1.60600E-4
5.86540E+4 2.77400E-1 5.86550E+4 1.61000E-4
5.86730E+4 2.77500E-1 5.86740E+4 1.61200E-4
5.86920E+4 2.77500E-1 5.86930E+4 1.61100E-4
5.87120E+4 2.77400E-1 5.87120E+4 1.60900E-4
5.87300E+4 2.77400E-1 5.87310E+4 1.60600E-4
5.87490E+4 2.77500E-1 5.87500E+4 1.60800E-4
5.87680E+4 2.77400E-1 5.87690E+4 1.60800E-4
5.87870E+4 2.77500E-1 5.87880E+4 1.61200E-4
5.88060E+4 2.77500E-1 5.88070E+4 1.61100E-4
5.88250E+4 2.77500E-1 5.88260E+4 1.61000E-4
5.88440E+4 2.77400E-1 5.88450E+4 1.60600E-4
