Time mark : 52702
5.42930E+4 2.76500E-1 5.42940E+4 1.58300E-4
5.43120E+4 2.76500E-1 5.43130E+4 1.58100E-4
5.43310E+4 2.76500E-1 5.43320E+4 1.58300E-4
5.43500E+4 2.76500E-1 5.43510E+4 1.58500E-4
5.43690E+4 2.76600E-1 5.43700E+4 1.58900E-4
5.43880E+4 2.76600E-1 5.43890E+4 1.58700E-4
5.44070E+4 2.76600E-1 5.44080E+4 1.58400E-4
5.44270E+4 2.76400E-1 5.44280E+4 1.58200E-4
5.44450E+4 2.76600E-1 5.44470E+4 1.58400E-4
5.44640E+4 2.76500E-1 5.44650E+4 1.58500E-4
5.44830E+4 2.76600E-1 5.44840E+4 1.58700E-4
5.45020E+4 2.76600E-1 5.45030E+4 1.58900E-4
5.45210E+4 2.76600E-1 5.45220E+4 1.58800E-4
5.45400E+4 2.76600E-1 5.45410E+4 1.58400E-4
5.45590E+4 2.76500E-1 5.45600E+4 1.58400E-4
5.45780E+4 2.76600E-1 5.45790E+4 1.58700E-4
5.45970E+4 2.76600E-1 5.45980E+4 1.58800E-4
5.46170E+4 2.76600E-1 5.46180E+4 1.58900E-4
5.46350E+4 2.76600E-1 5.46370E+4 1.58600E-4
5.46540E+4 2.76600E-1 5.46550E+4 1.58300E-4
5.46730E+4 2.76600E-1 5.46740E+4 1.58700E-4
5.46920E+4 2.76600E-1 5.46930E+4 1.58600E-4
5.47110E+4 2.76600E-1 5.47120E+4 1.58800E-4
5.47300E+4 2.76600E-1 5.47310E+4 1.59000E-4
5.47490E+4 2.76600E-1 5.47500E+4 1.58500E-4
5.47680E+4 2.76600E-1 5.47690E+4 1.58500E-4
5.47870E+4 2.76600E-1 5.47880E+4 1.58600E-4
5.48070E+4 2.76600E-1 5.48080E+4 1.58600E-4
5.48250E+4 2.76700E-1 5.48270E+4 1.58800E-4
5.48440E+4 2.76700E-1 5.48450E+4 1.59000E-4
5.48630E+4 2.76600E-1 5.48640E+4 1.58800E-4
5.48820E+4 2.76600E-1 5.48830E+4 1.58600E-4
5.49010E+4 2.76600E-1 5.49020E+4 1.58500E-4
5.49200E+4 2.76500E-1 5.49210E+4 1.58700E-4
5.49390E+4 2.76700E-1 5.49400E+4 1.58900E-4
5.49580E+4 2.76700E-1 5.49590E+4 1.59000E-4
5.49770E+4 2.76600E-1 5.49780E+4 1.58900E-4
5.49970E+4 2.76600E-1 5.49980E+4 1.58400E-4
5.50150E+4 2.76600E-1 5.50170E+4 1.58500E-4
5.50340E+4 2.76700E-1 5.50350E+4 1.58700E-4
5.50530E+4 2.76700E-1 5.50540E+4 1.58900E-4
5.50720E+4 2.76600E-1 5.50730E+4 1.59100E-4
5.50910E+4 2.76600E-1 5.50920E+4 1.58800E-4
5.51100E+4 2.76500E-1 5.51110E+4 1.58500E-4
5.51290E+4 2.76600E-1 5.51300E+4 1.58500E-4
5.51480E+4 2.76600E-1 5.51490E+4 1.58800E-4
5.51670E+4 2.76700E-1 5.51680E+4 1.59000E-4
5.51870E+4 2.76700E-1 5.51880E+4 1.59200E-4
5.52050E+4 2.76700E-1 5.52070E+4 1.58800E-4
5.52240E+4 2.76600E-1 5.52250E+4 1.58700E-4
5.52430E+4 2.76700E-1 5.52440E+4 1.58600E-4
5.52620E+4 2.76700E-1 5.52630E+4 1.58900E-4
5.52810E+4 2.76700E-1 5.52820E+4 1.58900E-4
5.53000E+4 2.76700E-1 5.53010E+4 1.59000E-4
5.53190E+4 2.76700E-1 5.53200E+4 1.58800E-4
5.53380E+4 2.76600E-1 5.53390E+4 1.58500E-4
5.53570E+4 2.76600E-1 5.53580E+4 1.58700E-4
5.53770E+4 2.76600E-1 5.53780E+4 1.58800E-4
5.53950E+4 2.76700E-1 5.53970E+4 1.59100E-4
5.54140E+4 2.76700E-1 5.54150E+4 1.59100E-4
5.54330E+4 2.76700E-1 5.54340E+4 1.59000E-4
5.54520E+4 2.76600E-1 5.54530E+4 1.58800E-4
5.54710E+4 2.76700E-1 5.54720E+4 1.58800E-4
5.54900E+4 2.76700E-1 5.54910E+4 1.58800E-4
5.55090E+4 2.76700E-1 5.55100E+4 1.59100E-4
5.55280E+4 2.76700E-1 5.55290E+4 1.59000E-4
5.55470E+4 2.76700E-1 5.55480E+4 1.58900E-4
5.55670E+4 2.76600E-1 5.55680E+4 1.58600E-4
5.55850E+4 2.76600E-1 5.55870E+4 1.58600E-4
5.56040E+4 2.76700E-1 5.56050E+4 1.58800E-4
5.56230E+4 2.76700E-1 5.56240E+4 1.59000E-4
5.56420E+4 2.76700E-1 5.56430E+4 1.59100E-4
5.56610E+4 2.76700E-1 5.56620E+4 1.58800E-4
5.56800E+4 2.76600E-1 5.56810E+4 1.58600E-4
5.56990E+4 2.76500E-1 5.57000E+4 1.58500E-4
5.57180E+4 2.76600E-1 5.57190E+4 1.58600E-4
5.57370E+4 2.76700E-1 5.57380E+4 1.59000E-4
