Time mark : 40335
4.16710E+4 2.79200E-1 4.16710E+4 1.57100E-4
4.16900E+4 2.79400E-1 4.16910E+4 1.57400E-4
4.17090E+4 2.79400E-1 4.17090E+4 1.57200E-4
4.17280E+4 2.79300E-1 4.17280E+4 1.57100E-4
4.17470E+4 2.79400E-1 4.17470E+4 1.57200E-4
4.17660E+4 2.79400E-1 4.17660E+4 1.57200E-4
4.17850E+4 2.79500E-1 4.17850E+4 1.57500E-4
4.18040E+4 2.79500E-1 4.18040E+4 1.57800E-4
4.18230E+4 2.79400E-1 4.18230E+4 1.57500E-4
4.18420E+4 2.79400E-1 4.18420E+4 1.57500E-4
4.18610E+4 2.79400E-1 4.18620E+4 1.57300E-4
4.18800E+4 2.79400E-1 4.18800E+4 1.57700E-4
4.18990E+4 2.79500E-1 4.18990E+4 1.57700E-4
4.19180E+4 2.79500E-1 4.19190E+4 1.57900E-4
4.19370E+4 2.79400E-1 4.19380E+4 1.58000E-4
4.19560E+4 2.79400E-1 4.19560E+4 1.57900E-4
4.19750E+4 2.79400E-1 4.19750E+4 1.57600E-4
4.19940E+4 2.79500E-1 4.19950E+4 1.57900E-4
4.20130E+4 2.79500E-1 4.20140E+4 1.58000E-4
4.20320E+4 2.79500E-1 4.20330E+4 1.58300E-4
4.20510E+4 2.79500E-1 4.20510E+4 1.58100E-4
4.20700E+4 2.79400E-1 4.20700E+4 1.58000E-4
4.20890E+4 2.79400E-1 4.20890E+4 1.57800E-4
4.21080E+4 2.79400E-1 4.21090E+4 1.58200E-4
4.21270E+4 2.79500E-1 4.21270E+4 1.58100E-4
4.21460E+4 2.79500E-1 4.21460E+4 1.58300E-4
4.21650E+4 2.79600E-1 4.21650E+4 1.58300E-4
4.21840E+4 2.79500E-1 4.21850E+4 1.58100E-4
4.22030E+4 2.79300E-1 4.22040E+4 1.57900E-4
4.22220E+4 2.79600E-1 4.22220E+4 1.58100E-4
4.22410E+4 2.79600E-1 4.22410E+4 1.58300E-4
4.22600E+4 2.79500E-1 4.22600E+4 1.58700E-4
4.22790E+4 2.79600E-1 4.22790E+4 1.58700E-4
4.22980E+4 2.79500E-1 4.22990E+4 1.58300E-4
4.23170E+4 2.79500E-1 4.23170E+4 1.58100E-4
4.23360E+4 2.79600E-1 4.23360E+4 1.58300E-4
4.23550E+4 2.79700E-1 4.23550E+4 1.58600E-4
4.23740E+4 2.79700E-1 4.23740E+4 1.58800E-4
4.23930E+4 2.79600E-1 4.23940E+4 1.58800E-4
4.24120E+4 2.79600E-1 4.24120E+4 1.58400E-4
4.24310E+4 2.79600E-1 4.24320E+4 1.58300E-4
4.24500E+4 2.79700E-1 4.24500E+4 1.58400E-4
4.24690E+4 2.79700E-1 4.24690E+4 1.58700E-4
4.24880E+4 2.79800E-1 4.24880E+4 1.58900E-4
4.25070E+4 2.79700E-1 4.25070E+4 1.58700E-4
4.25260E+4 2.79700E-1 4.25270E+4 1.58600E-4
4.25450E+4 2.79700E-1 4.25450E+4 1.58400E-4
4.25640E+4 2.79700E-1 4.25640E+4 1.58700E-4
4.25830E+4 2.79800E-1 4.25840E+4 1.58800E-4
4.26020E+4 2.79900E-1 4.26030E+4 1.58900E-4
4.26210E+4 2.79800E-1 4.26220E+4 1.58900E-4
4.26400E+4 2.79900E-1 4.26410E+4 1.58400E-4
4.26590E+4 2.79800E-1 4.26600E+4 1.58500E-4
4.26780E+4 2.79900E-1 4.26790E+4 1.58700E-4
4.26970E+4 2.79900E-1 4.26970E+4 1.58700E-4
4.27160E+4 2.80000E-1 4.27170E+4 1.59100E-4
4.27350E+4 2.79900E-1 4.27350E+4 1.58800E-4
4.27540E+4 2.79900E-1 4.27550E+4 1.58700E-4
4.27730E+4 2.79900E-1 4.27730E+4 1.58600E-4
4.27920E+4 2.80000E-1 4.27930E+4 1.58800E-4
4.28110E+4 2.80000E-1 4.28120E+4 1.58900E-4
4.28300E+4 2.80000E-1 4.28300E+4 1.59200E-4
4.28490E+4 2.80000E-1 4.28490E+4 1.59000E-4
4.28680E+4 2.79900E-1 4.28680E+4 1.58700E-4
4.28870E+4 2.79900E-1 4.28870E+4 1.58500E-4
4.29060E+4 2.80000E-1 4.29060E+4 1.58800E-4
4.29250E+4 2.80000E-1 4.29250E+4 1.58900E-4
4.29440E+4 2.80000E-1 4.29440E+4 1.59100E-4
4.29630E+4 2.80000E-1 4.29640E+4 1.58900E-4
4.29820E+4 2.79900E-1 4.29820E+4 1.58700E-4
4.30010E+4 2.80000E-1 4.30010E+4 1.58700E-4
4.30200E+4 2.80100E-1 4.30200E+4 1.58800E-4
4.30390E+4 2.80000E-1 4.30400E+4 1.59000E-4
4.30580E+4 2.80100E-1 4.30590E+4 1.59000E-4
4.30770E+4 2.80100E-1 4.30780E+4 1.59100E-4
4.30960E+4 2.80000E-1 4.30960E+4 1.58800E-4
4.31150E+4 2.80000E-1 4.31160E+4 1.58700E-4
4.31340E+4 2.80000E-1 4.31340E+4 1.58700E-4
4.31530E+4 2.80000E-1 4.31530E+4 1.58900E-4
4.31720E+4 2.80100E-1 4.31720E+4 1.59100E-4
4.31910E+4 2.80100E-1 4.31910E+4 1.59100E-4
4.32100E+4 2.80000E-1 4.32100E+4 1.58700E-4
4.32290E+4 2.80000E-1 4.32290E+4 1.58500E-4
4.32480E+4 2.80000E-1 4.32480E+4 1.58900E-4
4.32690E+4 2.80000E-1 4.32700E+4 1.59000E-4
4.32860E+4 2.80000E-1 4.32870E+4 1.59200E-4
4.33050E+4 2.80100E-1 4.33050E+4 1.59100E-4
4.33240E+4 2.80000E-1 4.33250E+4 1.58700E-4
4.33430E+4 2.79900E-1 4.33430E+4 1.58600E-4
4.33620E+4 2.80100E-1 4.33620E+4 1.58900E-4
