Time mark : 46517
4.74530E+4 2.72100E-1 4.74540E+4 1.48600E-4
4.74720E+4 2.72200E-1 4.74730E+4 1.48800E-4
4.74910E+4 2.72300E-1 4.74920E+4 1.48800E-4
4.75100E+4 2.72500E-1 4.75110E+4 1.48900E-4
4.75290E+4 2.72600E-1 4.75300E+4 1.49400E-4
4.75480E+4 2.72800E-1 4.75490E+4 1.49800E-4
4.75670E+4 2.72900E-1 4.75680E+4 1.50300E-4
4.75860E+4 2.73100E-1 4.75870E+4 1.50600E-4
4.76050E+4 2.73200E-1 4.76060E+4 1.50300E-4
4.76240E+4 2.73200E-1 4.76250E+4 1.50700E-4
4.76430E+4 2.73300E-1 4.76450E+4 1.50900E-4
4.76650E+4 2.73500E-1 4.76650E+4 1.51300E-4
4.76810E+4 2.73600E-1 4.76820E+4 1.51600E-4
4.77000E+4 2.73800E-1 4.77010E+4 1.51900E-4
4.77190E+4 2.73900E-1 4.77200E+4 1.51900E-4
4.77380E+4 2.73900E-1 4.77390E+4 1.52100E-4
4.77570E+4 2.74000E-1 4.77580E+4 1.52200E-4
4.77760E+4 2.74100E-1 4.77770E+4 1.52600E-4
4.77950E+4 2.74300E-1 4.77960E+4 1.53100E-4
4.78140E+4 2.74400E-1 4.78150E+4 1.53200E-4
4.78330E+4 2.74400E-1 4.78340E+4 1.53000E-4
4.78550E+4 2.74500E-1 4.78550E+4 1.53200E-4
4.78710E+4 2.74500E-1 4.78720E+4 1.53400E-4
4.78900E+4 2.74600E-1 4.78910E+4 1.53700E-4
4.79090E+4 2.74700E-1 4.79100E+4 1.54000E-4
4.79280E+4 2.74800E-1 4.79300E+4 1.54100E-4
4.79470E+4 2.74800E-1 4.79500E+4 1.53900E-4
4.79660E+4 2.74800E-1 4.79670E+4 1.54000E-4
4.79850E+4 2.74900E-1 4.79860E+4 1.54300E-4
4.80040E+4 2.75000E-1 4.80050E+4 1.54700E-4
4.80230E+4 2.75000E-1 4.80240E+4 1.54800E-4
4.80420E+4 2.75200E-1 4.80450E+4 1.54900E-4
4.80610E+4 2.75200E-1 4.80620E+4 1.55000E-4
4.80800E+4 2.75200E-1 4.80810E+4 1.54900E-4
4.80990E+4 2.75200E-1 4.81000E+4 1.55100E-4
4.81180E+4 2.75400E-1 4.81190E+4 1.55200E-4
4.81370E+4 2.75500E-1 4.81380E+4 1.55500E-4
4.81560E+4 2.75500E-1 4.81570E+4 1.55800E-4
4.81750E+4 2.75500E-1 4.81760E+4 1.55600E-4
4.81940E+4 2.75500E-1 4.81950E+4 1.55600E-4
4.82130E+4 2.75500E-1 4.82140E+4 1.55700E-4
4.82320E+4 2.75500E-1 4.82330E+4 1.55900E-4
4.82510E+4 2.75700E-1 4.82520E+4 1.56100E-4
4.82700E+4 2.75700E-1 4.82710E+4 1.56300E-4
4.82890E+4 2.75700E-1 4.82900E+4 1.56100E-4
4.83080E+4 2.75700E-1 4.83090E+4 1.56000E-4
4.83270E+4 2.75700E-1 4.83280E+4 1.56100E-4
4.83460E+4 2.75800E-1 4.83470E+4 1.56500E-4
4.83650E+4 2.75900E-1 4.83660E+4 1.56500E-4
4.83840E+4 2.75900E-1 4.83850E+4 1.56700E-4
4.84030E+4 2.75900E-1 4.84040E+4 1.56600E-4
4.84220E+4 2.75800E-1 4.84230E+4 1.56300E-4
4.84410E+4 2.75900E-1 4.84420E+4 1.56600E-4
4.84600E+4 2.76000E-1 4.84610E+4 1.56700E-4
4.84790E+4 2.76100E-1 4.84800E+4 1.57100E-4
4.84980E+4 2.76100E-1 4.84990E+4 1.57200E-4
4.85200E+4 2.76100E-1 4.85200E+4 1.56900E-4
4.85360E+4 2.76000E-1 4.85370E+4 1.56700E-4
4.85550E+4 2.76100E-1 4.85560E+4 1.56900E-4
4.85740E+4 2.76100E-1 4.85750E+4 1.57000E-4
4.85930E+4 2.76200E-1 4.85940E+4 1.57200E-4
4.86120E+4 2.76300E-1 4.86130E+4 1.57400E-4
4.86310E+4 2.76200E-1 4.86320E+4 1.57200E-4
4.86500E+4 2.76200E-1 4.86510E+4 1.57000E-4
4.86690E+4 2.76100E-1 4.86700E+4 1.57000E-4
4.86880E+4 2.76200E-1 4.86890E+4 1.57300E-4
4.87070E+4 2.76300E-1 4.87080E+4 1.57400E-4
4.87260E+4 2.76300E-1 4.87270E+4 1.57700E-4
4.87450E+4 2.76300E-1 4.87460E+4 1.57400E-4
4.87640E+4 2.76300E-1 4.87650E+4 1.57200E-4
4.87830E+4 2.76300E-1 4.87840E+4 1.57400E-4
4.88020E+4 2.76300E-1 4.88030E+4 1.57600E-4
4.88210E+4 2.76300E-1 4.88220E+4 1.57600E-4
4.88400E+4 2.76400E-1 4.88410E+4 1.57800E-4
4.88590E+4 2.76300E-1 4.88600E+4 1.57700E-4
4.88780E+4 2.76300E-1 4.88790E+4 1.57600E-4
4.88970E+4 2.76300E-1 4.88980E+4 1.57500E-4
4.89160E+4 2.76400E-1 4.89190E+4 1.57700E-4
4.89350E+4 2.76400E-1 4.89360E+4 1.57900E-4
4.89540E+4 2.76400E-1 4.89550E+4 1.58000E-4
4.89730E+4 2.76400E-1 4.89740E+4 1.57500E-4
4.89920E+4 2.76400E-1 4.89930E+4 1.57400E-4
4.90110E+4 2.76400E-1 4.90120E+4 1.57500E-4
4.90300E+4 2.76400E-1 4.90310E+4 1.57700E-4
4.90490E+4 2.76500E-1 4.90500E+4 1.58000E-4
4.90680E+4 2.76600E-1 4.90690E+4 1.58100E-4
4.90870E+4 2.76400E-1 4.90880E+4 1.58000E-4
4.91060E+4 2.76400E-1 4.91070E+4 1.57700E-4
4.91250E+4 2.76400E-1 4.91260E+4 1.57600E-4
4.91440E+4 2.76500E-1 4.91450E+4 1.57900E-4
4.91630E+4 2.76500E-1 4.91640E+4 1.58000E-4
4.91820E+4 2.76500E-1 4.91830E+4 1.58100E-4
4.92010E+4 2.76600E-1 4.92020E+4 1.58000E-4
4.92200E+4 2.76500E-1 4.92210E+4 1.57600E-4
4.92390E+4 2.76500E-1 4.92410E+4 1.57600E-4
4.92580E+4 2.76500E-1 4.92590E+4 1.57900E-4
4.92770E+4 2.76600E-1 4.92780E+4 1.57900E-4
4.92960E+4 2.76600E-1 4.92990E+4 1.58100E-4
4.93150E+4 2.76600E-1 4.93160E+4 1.58200E-4
4.93340E+4 2.76600E-1 4.93350E+4 1.57800E-4
4.93530E+4 2.76600E-1 4.93540E+4 1.57900E-4
4.93720E+4 2.76600E-1 4.93730E+4 1.57900E-4
4.93910E+4 2.76600E-1 4.93920E+4 1.58200E-4
4.94100E+4 2.76600E-1 4.94110E+4 1.58200E-4
4.94290E+4 2.76600E-1 4.94300E+4 1.58100E-4
4.94480E+4 2.76600E-1 4.94490E+4 1.58000E-4
4.94670E+4 2.76600E-1 4.94680E+4 1.57800E-4
4.94860E+4 2.76600E-1 4.94870E+4 1.57900E-4
4.95050E+4 2.76600E-1 4.95060E+4 1.58100E-4
4.95240E+4 2.76700E-1 4.95250E+4 1.58300E-4
4.95430E+4 2.76700E-1 4.95440E+4 1.58000E-4
